...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X21K_95_CI,X21L_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
30,NA,NA,AK,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0179680216744095,0.00885489005270675,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
45,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.0192319467603524,0.0092642457183756,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,2.00343777785012,0.882229343562595,AL,2023-04-06,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0
48,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.0629241148627073,0.01022290758923895,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
50,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1.06164983057649,0.435997895832082,AL,2023-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
52,1.19800360073437,0.862687629266035,AL,2023-04-11,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
53,0.0252151449231113,0.01226872935225855,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.0286395499232601,0.01369531616289155,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
56,0.0262825933193616,0.0145282174073567,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,NA,NA,AL,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0342877491790979,0.01646570979852485,AL,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.0365544789587789,0.0175848926197482,AL,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.035069187025921,0.01881499024252905,AL,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.0699105867047211,0.03378458995019925,AL,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,NA,NA,AL,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.638073909789064,0.3725702446773695,AL,2023-05-03,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
75,NA,NA,AL,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0122884057243889,0.002633014917580825,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.00372501023409448,0.00258574155006386,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.137657623267522,0.00255618166409203,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,0.0596965669375435,0.00254364283466032,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,0.00269663656243399,0.00254763677425624,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,1.24669168811561,0.4688835681190255,AR,2023-04-07,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
91,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.0115875404265939,0.002656789784468975,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
93,0.0253522377804097,0.002725792309285495,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.00331317710419397,0.002811653154355305,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,0.0101690463897584,0.00291495817370343,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1.19407319615332,0.4569954578642335,AR,2023-04-16,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
100,0.0166806339496037,0.003725726845023765,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.00363283179549169,0.004813361050598865,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.0408465984584794,0.0051627132373646,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.00536770413425403,0.0055481962564196,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.00596973484672646,0.0059728113682443,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.0784465451635288,0.00954460823007445,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
114,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1.2675867264037,0.88512896856096,AR,2023-05-02,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
116,0.01312279874504,0.0121883734333748,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.1039260982087,0.75490828926579,AR,2023-05-08,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
122,0.0668676841497797,0.01996748401131315,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,2.2533319967088,0.57695469777766,AR,2023-05-10,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
124,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.721442062720312,0.1512342424713515,AZ,2023-04-02,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
128,0.881360231222265,0.0520529490084205,AZ,2023-04-03,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
129,1.98299240639621,0.174252654913694,AZ,2023-04-04,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
130,1.11527054665166,0.083108701437186,AZ,2023-04-05,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
131,0.0999134469760063,0.00484227127226901,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
132,0.25764818226289,0.0050100470035607,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,0.517686819381008,0.0919978354781395,AZ,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
134,1.60687531060791,0.140517360251552,AZ,2023-04-09,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
135,1.57825223237924,0.1392810577862695,AZ,2023-04-10,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
136,2.54354172456046,0.215942768586013,AZ,2023-04-11,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
137,0.0399629136587636,0.00622044675165055,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,0.249734017247935,0.0065471744737093,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
139,1.04682089205346,0.304115213647727,AZ,2023-04-14,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
140,0.38675255121514,0.0073007390438812,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
141,1.44715015518183,0.258606284524365,AZ,2023-04-16,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0
142,1.12074849055978,0.106362764344211,AZ,2023-04-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
143,1.13655856920559,0.1763258045230895,AZ,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
144,1.86254785878876,0.0445476913481702,AZ,2023-04-19,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
145,3.29156520832641,0.244987599768177,AZ,2023-04-20,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0
146,1.17245470136753,0.84768528682345,AZ,2023-04-21,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
147,0.128122982615928,0.0112871719435067,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
148,1.70407173825889,0.075432398312981,AZ,2023-04-23,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
149,1.70883821728566,0.04753858237752705,AZ,2023-04-24,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
150,1.52942667143009,0.133306147987504,AZ,2023-04-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0
151,1.43413858188945,0.097732566585587,AZ,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
152,0.783352552102223,0.075641480699239,AZ,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
153,0.859175864334071,0.01716869943547335,AZ,2023-04-28,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
154,0.470522637022847,0.01846115907895025,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
155,1.54060345693678,0.208110183779523,AZ,2023-04-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
156,1.97739115446924,0.092915697965623,AZ,2023-05-01,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
157,3.54824918890153,0.2109782453907775,AZ,2023-05-02,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0
158,2.26639569462156,0.14409498803964849,AZ,2023-05-03,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
159,1.54434802883897,0.0781114149995795,AZ,2023-05-04,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
160,1.41253939061991,0.2500800830085505,AZ,2023-05-05,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1
161,1.10437332994746,0.0310489676115393,AZ,2023-05-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
162,2.70400625726526,0.3042441442376445,AZ,2023-05-07,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
163,6.0656148638631,0.3098476678876215,AZ,2023-05-08,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
164,4.79951423305432,0.1095615032239185,AZ,2023-05-09,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0
165,3.30444019876258,0.1513029663932655,AZ,2023-05-10,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1
166,0.246804920833168,0.04518045540026,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
167,1.25800015630117,0.1536799760998375,AZ,2023-05-12,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
168,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,3.62523085110003,0.1677078766764945,CA,2023-04-02,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
170,5.25489077116983,0.1572262787007305,CA,2023-04-03,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
171,1.99332278769946,0.0816424404968605,CA,2023-04-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
172,5.09860433189473,0.163829988327734,CA,2023-04-05,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
173,7.69571262819123,0.2041494744374735,CA,2023-04-06,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
174,3.53469924061324,0.1452487325422155,CA,2023-04-07,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0
175,2.98577555876522,0.131475739154408,CA,2023-04-08,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
176,0.649269832559638,0.0696705194245055,CA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
177,9.58925350472441,0.191977709041962,CA,2023-04-10,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
178,3.28926798039825,0.106906880390397,CA,2023-04-11,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
179,8.60787798573373,0.2136580044070765,CA,2023-04-12,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
180,2.51409468525377,0.1435594178223085,CA,2023-04-13,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
181,4.73617861257653,0.077729042162676,CA,2023-04-14,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1
182,3.23790103154244,0.1475139570639875,CA,2023-04-15,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0
183,3.00093190653509,0.1489426762501965,CA,2023-04-16,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
184,2.87804237674978,0.1471810883709105,CA,2023-04-17,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0
185,2.5479251576868,0.1282553340224405,CA,2023-04-18,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0
186,3.81992122594277,0.214102293020898,CA,2023-04-19,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0
187,3.17197817309608,0.206947994827343,CA,2023-04-20,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
188,4.53705583277386,0.079312957305147,CA,2023-04-21,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1
189,5.49227263070022,0.3219016527658715,CA,2023-04-22,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
190,1.68706216671484,0.261467090084098,CA,2023-04-23,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1
191,1.76112370892812,0.155670980583291,CA,2023-04-24,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0
192,7.59168117035299,0.2453782509643115,CA,2023-04-25,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
193,6.56031082021248,0.147060792633032,CA,2023-04-26,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
194,3.77198602301493,0.171358731001992,CA,2023-04-27,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1
195,2.98381068264286,0.1803060117179985,CA,2023-04-28,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
196,5.71444813780375,0.280388340224956,CA,2023-04-29,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
197,4.1831311552672,0.1977753680796445,CA,2023-04-30,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
198,7.02920157339196,0.253272013256073,CA,2023-05-01,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1
199,7.04550948610065,0.279818817431256,CA,2023-05-02,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
200,4.18335902339335,0.1991442936957425,CA,2023-05-03,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1
201,3.05047679887642,0.241493301799819,CA,2023-05-04,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1
