"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22C_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22C_95_CI","other_95_CI"
"1",0.489078475509166,0.182845000807138,"AK",2022-07-24,1,1,1,1,0,0,1,1
"2",1.22253337763121,0.407709064432482,"AK",2022-07-25,1,1,1,0,0,1,1,0
"3",3.36521681336889,0.116642697166319,"AK",2022-07-26,0,0,1,1,0,0,0,1
"4",1.74449395098908,0.0931690677437326,"AK",2022-07-27,1,0,1,1,0,0,0,1
"5",1.78308595127534,0.205844958268348,"AK",2022-07-28,0,1,1,0,0,0,1,0
"6",1.02078074713475,0.231696897388077,"AK",2022-07-29,1,1,1,0,1,1,0,0
"7",0.872254768440604,0.205816697354491,"AK",2022-07-30,1,1,1,1,1,0,0,1
"8",2.09240961318006,0.0194931871097647,"AK",2022-07-31,0,0,1,1,1,1,1,1
"9",1.71705661918286,0.20142710088552,"AK",2022-08-01,0,1,0,1,1,0,0,1
"10",0.476115419845424,0.142939980191645,"AK",2022-08-02,1,1,1,1,1,1,1,1
"11",0.619540187142913,0.0161525985165771,"AK",2022-08-03,1,1,1,1,1,0,0,1
"12",0.760630581759533,0.316241531735516,"AK",2022-08-04,1,1,1,1,1,1,1,1
"13",1.33430917437289,0.347444525014225,"AK",2022-08-05,0,1,1,1,0,0,1,1
"14",0.473975320964059,0.0134418716229087,"AK",2022-08-06,1,1,1,1,1,1,1,1
"15",0.464973513129948,0.0126540351173763,"AK",2022-08-07,1,1,1,1,0,0,1,1
"16",0.523884985491404,0.190219638681025,"AK",2022-08-08,1,1,1,1,0,0,1,1
"17",0.758555565417804,0.175998100705978,"AK",2022-08-09,1,1,1,1,0,0,1,1
"18",1.59811010628575,0.0105801887100751,"AK",2022-08-10,0,0,1,1,1,1,1,1
"19",0.478463877831981,0.29652929231549,"AK",2022-08-11,1,1,1,1,0,0,1,1
"20",0.369823344566787,0.00940546791672878,"AK",2022-08-12,1,1,1,1,0,0,0,1
"21",0.869092798452649,0.324324718275668,"AK",2022-08-13,1,1,1,1,0,0,1,1
"22",0.554004763782209,0.356862026995583,"AK",2022-08-14,1,1,1,1,0,0,1,1
"23",0.451366944609014,0.00789992077359684,"AK",2022-08-15,1,1,1,1,1,1,1,1
"24",0.391991356907878,0.202646722389125,"AK",2022-08-16,1,1,1,1,0,0,1,1
"25",1.01237576855685,0.176538047808155,"AK",2022-08-17,1,1,0,1,0,1,0,1
"26",0.0757789909768444,0.00664966278046937,"AK",2022-08-18,1,1,1,1,1,1,1,1
"27",0.354072056756359,0.183929930546577,"AK",2022-08-19,1,1,1,1,0,0,0,1
"28",1.01244807842998,0.897278625114488,"AK",2022-08-20,0,0,1,1,0,0,1,1
"29",0.2408528833894,0.0056073462708046,"AK",2022-08-21,1,1,1,1,1,1,1,1
"30",1.73062585848643,0.603479999861032,"AK",2022-08-22,0,0,1,1,0,0,1,1
"31",0.00831669296430528,0.00500916346231483,"AK",2022-08-23,1,1,1,1,1,1,1,1
"32",NA,NA,"AK",2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.0279369018713853,0.00447743940695483,"AK",2022-08-25,1,1,1,1,1,1,1,1
"34",NA,NA,"AK",2022-08-26,NA,NA,NA,NA,NA,NA,NA,NA
"35",0.0257773281289917,0.00400425742765941,"AK",2022-08-27,1,1,1,1,1,1,1,1
"36",0.023626585206334,0.00378743711795443,"AK",2022-08-28,1,1,1,1,1,1,1,1
"37",0.046702243166132,0.00358274975662134,"AK",2022-08-29,1,1,1,1,1,1,1,1
"38",0.018895145892815,0.00338947469056457,"AK",2022-08-30,1,1,1,1,1,1,1,1
"39",0.746871441868194,0.37119997059999,"AK",2022-08-31,1,1,1,1,0,0,1,1
"40",NA,NA,"AK",2022-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"41",0.00565384197031894,0.00287160420479336,"AK",2022-09-02,1,1,1,1,1,1,1,1
"42",NA,NA,"AK",2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.81242906638789,0.301487153651602,"AL",2022-07-24,1,1,1,1,0,0,0,1
"44",0.543931244276271,0.300480837599194,"AL",2022-07-25,1,1,1,1,0,0,0,1
"45",0.771662000297695,0.321729872551071,"AL",2022-07-26,1,1,1,1,1,0,0,1
"46",0.463520461016475,0.495195220145345,"AL",2022-07-27,1,1,1,1,1,1,1,1
"47",1.99192423160564,0.192903924442657,"AL",2022-07-28,1,0,1,1,0,0,0,1
"48",2.15396175858928,0.224608332009061,"AL",2022-07-29,1,0,1,1,0,0,0,1
"49",3.04998587759258,0.480461896398736,"AL",2022-07-30,0,0,1,1,0,0,0,1
"50",1.08719486449451,0.421180839854461,"AL",2022-07-31,0,1,1,1,0,0,1,1
"51",1.0379395900087,0.250101074140757,"AL",2022-08-01,1,1,1,1,0,0,0,1
"52",1.35198963048134,0.375655613396383,"AL",2022-08-02,1,1,1,1,0,0,0,1
"53",0.649190169154429,0.221447583225973,"AL",2022-08-03,1,1,1,1,0,0,1,1
"54",2.34421586687273,0.481019677036456,"AL",2022-08-04,0,0,1,1,0,0,1,1
"55",3.08870413880389,0.453552949071261,"AL",2022-08-05,0,0,1,1,0,0,1,1
"56",2.57062416216024,0.41547387394037,"AL",2022-08-06,0,0,1,1,0,0,1,1
"57",0.707675521887197,0.293007820874152,"AL",2022-08-07,1,1,1,1,0,0,1,1
"58",1.22512209181351,0.326893591199429,"AL",2022-08-08,1,1,1,1,0,0,1,1
"59",1.34181943299416,0.0396995153520525,"AL",2022-08-09,0,0,1,1,0,0,1,1
"60",1.54489891495819,0.353158820296438,"AL",2022-08-10,0,1,1,1,0,0,1,1
"61",0.360195964111783,0.328534789691184,"AL",2022-08-11,1,1,1,1,0,0,1,1
"62",5.32818529849485,0.63980443265698,"AL",2022-08-12,0,0,1,1,0,0,1,1
"63",0.382398093125238,0.182078732105228,"AL",2022-08-13,1,1,1,1,0,0,1,1
"64",0.571775382779416,0.147514680333644,"AL",2022-08-14,1,1,1,1,1,1,1,1
"65",4.124075753229,0.486815096803233,"AL",2022-08-15,0,0,1,1,0,0,1,1
"66",0.792008274694712,0.296191773917296,"AL",2022-08-16,1,1,1,1,1,1,1,1
"67",1.13889112491078,0.347952066898258,"AL",2022-08-17,1,1,1,0,1,0,1,0
"68",5.67459517373584,0.557394215435629,"AL",2022-08-18,0,0,1,1,0,0,0,1
"69",3.34267594287317,0.537099483689131,"AL",2022-08-19,0,0,1,1,0,0,1,1
"70",1.08179102857382,0.0270537818938341,"AL",2022-08-20,1,0,1,1,0,0,1,1
