"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","other_95_CI"
"540",0.594971454218318,0.398510081592311,"IA",2023-06-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"541",NA,NA,"IA",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",0.267841399528434,0.221134700673942,"IA",2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"543",0.598398715931463,0.39064678706611,"IA",2023-06-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"544",0.504683737724099,0.326885017309903,"IA",2023-06-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"545",1.04382715077331,0.355151827903506,"IA",2023-06-23,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"546",0.572295685251872,0.38437334143531,"IA",2023-06-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"547",NA,NA,"ID",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",0.772047651672587,0.654348171536397,"ID",2023-06-14,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
"579",NA,NA,"ID",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",0.260055206345855,0.109457937415139,"ID",2023-06-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"585",NA,NA,"ID",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.450905507540829,0.1996228780123,"IL",2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"590",1.17351297808321,0.27633752279196,"IL",2023-05-15,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"591",1.92121532339335,0.457952325764234,"IL",2023-05-16,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1
"592",1.34403740527987,0.330447339083797,"IL",2023-05-17,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"593",0.755026255594166,0.272395246512177,"IL",2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"594",4.13055946500424,0.448322879572446,"IL",2023-05-19,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
"595",0.837017054120599,0.317667021513631,"IL",2023-05-20,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
"596",0.448368684049909,0.200707392085918,"IL",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"597",1.81581834132837,0.131520865835793,"IL",2023-05-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"598",1.93562953488971,0.290673335393447,"IL",2023-05-23,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
"599",2.42084260130791,0.342755252957238,"IL",2023-05-24,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
"600",1.03548048226408,0.100012656247176,"IL",2023-05-25,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"601",0.744313366444805,0.229571488695869,"IL",2023-05-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"602",0.464695185111532,0.111160267894081,"IL",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"603",0.630447391373997,0.35399726411676,"IL",2023-05-28,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"604",0.929654257881138,0.661150932335265,"IL",2023-05-29,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"605",1.28499313417768,0.299646063998711,"IL",2023-05-30,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"606",0.984521042589878,0.323184913830664,"IL",2023-05-31,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"607",1.01934038131333,0.396769054048437,"IL",2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"608",1.69285602269118,0.420170932635884,"IL",2023-06-02,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"609",0.836673404701358,0.385536743603402,"IL",2023-06-03,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1
"610",0.229853714068274,0.165142881306345,"IL",2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"611",1.31113926878508,0.311448120740453,"IL",2023-06-05,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"612",1.31193896403654,0.4114545185195,"IL",2023-06-06,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"613",1.66448416848936,0.189218142634912,"IL",2023-06-07,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"614",1.00014947104821,0.329447311417654,"IL",2023-06-08,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"615",0.860624994231558,0.353853047935984,"IL",2023-06-09,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"616",1.61554428274791,0.524214471698733,"IL",2023-06-10,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0
"617",0.686646134117435,0.380844648919599,"IL",2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"618",0.710599839562479,0.384516863770839,"IL",2023-06-12,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"619",1.26624394553968,0.501529560612857,"IL",2023-06-13,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
"620",0.41244815867896,0.292306783708419,"IL",2023-06-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"621",1.28988643565056,0.275753651859564,"IL",2023-06-15,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"622",2.54201874902692,0.484015722380963,"IL",2023-06-16,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
"623",0.967504747200948,0.282285076532482,"IL",2023-06-17,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"624",0.419786512852678,0.292443705182362,"IL",2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"625",2.59769205039301,0.476842773830832,"IL",2023-06-19,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
"626",1.76311475216952,0.382658191994362,"IL",2023-06-20,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"627",0.918759787428615,0.381261829286851,"IL",2023-06-21,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
"628",NA,NA,"IL",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",0.492250674368376,0.344624828257684,"IL",2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"630",0.737703734472781,0.203745811460988,"IL",2023-06-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"631",0.065784378222436,0.0415526784074804,"IN",2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"632",NA,NA,"IN",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",1.10189414196852,0.779060775578136,"IN",2023-05-16,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"634",0.0765690577051517,0.0509858438536668,"IN",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"635",0.0809080629019749,0.0545276250170438,"IN",2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"636",0.0866283729110673,0.0582808149312068,"IN",2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"637",1.76613112274826,0.387628575305988,"IN",2023-05-20,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
"638",0.423847169290595,0.19719197964041,"IN",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"639",1.05314045874861,0.744176081372684,"IN",2023-05-22,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"640",NA,NA,"IN",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",NA,NA,"IN",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,"IN",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",0.746072098233065,0.528065002369362,"IN",2023-05-26,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"644",NA,NA,"IN",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",0.785040187677946,0.236886772220299,"IN",2023-05-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"646",NA,NA,"IN",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",1.00596805013789,0.70447314796744,"IN",2023-05-30,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"648",0.820553121138534,0.347127155810787,"IN",2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"649",0.187415951068661,0.129056109227713,"IN",2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"650",0.766990760578721,0.376221872987021,"IN",2023-06-02,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"651",0.838929077877381,0.607323669967802,"IN",2023-06-03,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"652",NA,NA,"IN",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",1.00937854105806,0.159686492979111,"IN",2023-06-05,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"654",0.558797554216484,0.392356715227117,"IN",2023-06-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"655",NA,NA,"IN",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",0.254864816304827,0.185307739178765,"IN",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"657",NA,NA,"IN",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",0.951187293830993,0.460744362659796,"IN",2023-06-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"659",NA,NA,"IN",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",NA,NA,"IN",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",0.327055129497683,0.232463772679222,"IN",2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"662",NA,NA,"IN",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",NA,NA,"IN",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",0.810026770974692,0.40897312242071,"IN",2023-06-16,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"665",NA,NA,"IN",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.318399484483438,0.274334115033213,"IN",2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"667",NA,NA,"IN",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",0.320038793490956,0.27615045923576,"IN",2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"669",NA,NA,"IN",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",1.06819209745739,0.327007928838739,"IN",2023-06-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"671",0.715512043675292,0.394016337051282,"IN",2023-06-23,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"672",NA,NA,"IN",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",0.862538256093614,0.569610864639168,"KS",2023-05-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"676",NA,NA,"KS",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",0.707015253150926,0.474209232532595,"KS",2023-05-23,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"683",NA,NA,"KS",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",0.194651845469855,0.160976529775477,"KS",2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"685",NA,NA,"KS",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0.662142299227667,0.429908714113905,"KS",2023-05-30,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"690",NA,NA,"KS",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",NA,NA,"KS",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",0.421159685929706,0.335357243827788,"KS",2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"705",0.846417663933769,0.579948083040906,"KS",2023-06-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"706",NA,NA,"KS",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",0.468839457787626,0.392429287369282,"KS",2023-06-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"711",NA,NA,"KS",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.833316290545596,0.579307979880808,"KY",2023-05-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"717",NA,NA,"KY",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",NA,NA,"KY",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",NA,NA,"KY",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.47774617886556,0.118950659092273,"KY",2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"724",0.679267407247365,0.509415985582112,"KY",2023-05-23,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"725",0.670607527064997,0.498529655658785,"KY",2023-05-24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"726",NA,NA,"KY",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,"KY",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",NA,NA,"KY",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",NA,NA,"KY",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,NA,"KY",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,NA,"KY",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",0.359687033259117,0.296201804779445,"KY",2023-06-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"739",NA,NA,"KY",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",NA,NA,"KY",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",0.980392579580596,0.286564570935171,"KY",2023-06-12,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"745",NA,NA,"KY",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",0.64799067422028,0.435705745713132,"KY",2023-06-14,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"747",NA,NA,"KY",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
