"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22C_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22C_95_CI","other_95_CI"
"1",0.443316170041745,0.0932415209143698,"AK",2022-07-24,1,1,1,1,0,0,1,1
"2",1.25880924785246,0.202996634967442,"AK",2022-07-25,1,1,1,0,0,0,0,0
"3",3.01713223404228,0.0633719445150165,"AK",2022-07-26,0,0,1,1,0,0,1,1
"4",1.70133253413796,0.0511362595577687,"AK",2022-07-27,1,0,1,1,1,1,1,1
"5",1.71250407870569,0.107156356726879,"AK",2022-07-28,0,1,1,0,0,0,1,0
"6",0.991933568565546,0.117200447473703,"AK",2022-07-29,1,1,1,0,1,0,1,0
"7",0.840157771844513,0.104875123898731,"AK",2022-07-30,1,1,1,1,0,0,0,1
"8",1.87276174051539,0.0160021273360728,"AK",2022-07-31,0,0,1,1,0,0,1,1
"9",1.7297480049766,0.103060714126863,"AK",2022-08-01,0,1,0,1,0,0,0,1
"10",0.430843854240439,0.07299431504989,"AK",2022-08-02,1,1,1,1,0,0,1,1
"11",0.573981592879019,0.0137366500430863,"AK",2022-08-03,1,1,1,1,1,1,1,1
"12",0.80161930582355,0.153526407872831,"AK",2022-08-04,1,1,1,1,0,0,1,1
"13",1.37475271771337,0.168034691056498,"AK",2022-08-05,0,0,1,1,0,0,1,1
"14",0.415961048174684,0.0118242833426759,"AK",2022-08-06,1,1,1,1,0,0,1,1
"15",0.417639050432082,0.0112536395231399,"AK",2022-08-07,1,1,1,1,1,1,1,1
"16",0.505047638770829,0.0942547676220994,"AK",2022-08-08,1,1,1,1,0,0,0,1
"17",0.624484080655568,0.0874818633697601,"AK",2022-08-09,1,1,1,1,0,0,1,1
"18",1.43729866028826,0.00971394538289722,"AK",2022-08-10,0,0,1,1,0,0,1,1
"19",0.455418451087489,0.143927745515176,"AK",2022-08-11,1,1,1,1,1,1,1,1
"20",0.348025576251485,0.00881425963707047,"AK",2022-08-12,1,1,1,1,1,1,1,1
"21",1.02264446168354,0.156951562764312,"AK",2022-08-13,0,1,1,1,0,0,1,1
"22",0.604967717508211,0.172276424803912,"AK",2022-08-14,1,1,1,1,0,0,1,1
"23",0.429021594640958,0.00762671569929346,"AK",2022-08-15,1,1,1,1,0,0,1,1
"24",0.376510704450601,0.0994575358077861,"AK",2022-08-16,1,1,1,1,0,0,1,1
"25",0.976468380114998,0.0896594369308153,"AK",2022-08-17,1,1,0,1,0,1,0,1
"26",0.0608736533367662,0.00660595239658307,"AK",2022-08-18,1,1,1,1,1,1,1,1
"27",0.361758259063738,0.090440060217764,"AK",2022-08-19,1,1,1,1,0,0,1,1
"28",1.0349703338245,0.428573068459552,"AK",2022-08-20,0,0,1,1,0,0,1,1
"29",0.184760048144618,0.00572632116197226,"AK",2022-08-21,1,1,1,1,1,1,1,1
"30",1.8243577764137,0.289560425603445,"AK",2022-08-22,0,0,1,1,0,0,1,1
"31",0.00558256560658282,0.00520776463510025,"AK",2022-08-23,1,1,1,1,1,1,1,1
"32",NA,NA,"AK",2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.0252652284665618,0.00473720563098968,"AK",2022-08-25,1,1,1,1,1,1,1,1
"34",NA,NA,"AK",2022-08-26,NA,NA,NA,NA,NA,NA,NA,NA
"35",0.0201042366896282,0.00430994092643522,"AK",2022-08-27,1,1,1,1,1,1,1,1
"36",0.0207883695624602,0.00411121845163405,"AK",2022-08-28,1,1,1,1,1,1,1,1
"37",0.0385986113318985,0.00392178762568508,"AK",2022-08-29,1,1,1,1,1,1,1,1
"38",0.0180195116138401,0.0037411954352897,"AK",2022-08-30,1,1,1,1,1,1,1,1
"39",0.793868760344891,0.179677751649452,"AK",2022-08-31,0,1,1,1,0,0,1,1
"40",NA,NA,"AK",2022-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"41",0.00437455852777532,0.00324827776858166,"AK",2022-09-02,1,1,1,1,1,1,1,1
"42",NA,NA,"AK",2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.853713189776514,0.154102027427551,"AL",2022-07-24,1,1,1,1,0,0,0,1
"44",0.53424509786757,0.150989155217303,"AL",2022-07-25,1,1,1,1,0,0,1,1
"45",0.771436763345382,0.163678733737982,"AL",2022-07-26,1,1,1,1,1,0,0,1
"46",0.427368666147505,0.240151686467946,"AL",2022-07-27,1,1,1,1,0,0,1,1
"47",2.44794256257215,0.101300130478965,"AL",2022-07-28,0,0,1,1,0,0,0,1
"48",2.30567492053956,0.11576582167748,"AL",2022-07-29,1,0,1,1,0,0,0,1
"49",2.90646933265948,0.2322739806037,"AL",2022-07-30,0,0,1,1,0,0,0,1
"50",0.963349619314616,0.204968518338135,"AL",2022-07-31,1,1,1,1,1,1,1,1
"51",1.13204055968213,0.129901982829281,"AL",2022-08-01,1,1,1,1,0,0,1,1
"52",1.08387276527871,0.185448484551023,"AL",2022-08-02,1,1,1,1,0,0,0,1
"53",0.729114386583177,0.113956970415736,"AL",2022-08-03,1,1,1,1,0,1,0,0
"54",2.17487014375016,0.230743599334549,"AL",2022-08-04,0,0,1,1,1,1,1,1
"55",2.85881500540687,0.218057825283609,"AL",2022-08-05,0,0,1,1,0,1,0,1
"56",2.14984598136379,0.202212192688844,"AL",2022-08-06,0,0,1,1,0,0,0,1
"57",0.580859734990513,0.14559066166947,"AL",2022-08-07,1,1,1,1,0,0,1,1
"58",0.996695246413775,0.160555463912969,"AL",2022-08-08,1,1,1,1,0,0,1,1
"59",1.52330836191818,0.0323320128756222,"AL",2022-08-09,0,0,1,1,0,0,1,1
"60",1.21432889974125,0.17184558706013,"AL",2022-08-10,1,1,1,1,0,0,1,1
"61",0.313416025031838,0.160688830239881,"AL",2022-08-11,1,1,1,1,1,1,1,1
"62",4.89213184850916,0.298520670506841,"AL",2022-08-12,0,0,1,1,0,0,1,1
"63",0.446368247331669,0.0954510002018741,"AL",2022-08-13,1,1,1,1,0,0,1,1
