"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","recombinant_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","recombinant_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"93",0.542483279651704,0.14720366521794,"AR",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"94",0.583999179319841,0.39280996793689,"AR",2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"95",0.552231982907084,0.381911353312186,"AR",2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"96",NA,NA,"AR",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.529316759305498,0.360491825664466,"AR",2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"98",NA,NA,"AR",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.258172336564165,0.20087737137992,"AR",2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",NA,NA,"AR",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0.304079264427587,0.226591464915007,"AR",2023-06-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"104",0.323624530245869,0.235461506659668,"AR",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"105",NA,NA,"AR",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2.49526592664458,0.262814973523863,"AR",2023-06-26,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"108",0.392335156830184,0.255707011716916,"AR",2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"109",NA,NA,"AR",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.9783169948383,0.594913621206902,"AR",2023-07-10,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
"122",NA,NA,"AR",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",0.576916430087323,0.42346081294633,"AR",2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"125",NA,NA,"AR",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.858387603877256,0.199926787124339,"AZ",2023-06-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"128",0.659069766205413,0.233089475363581,"AZ",2023-06-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"129",1.24077655372467,0.380752197314055,"AZ",2023-06-06,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
"130",1.03557929638203,0.283354460270731,"AZ",2023-06-07,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
"131",1.50570687144038,0.368584891731675,"AZ",2023-06-08,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1
"132",1.15556092092674,0.394235224426405,"AZ",2023-06-09,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
"133",1.00484224617741,0.432066185326407,"AZ",2023-06-10,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"134",1.10931241685558,0.227959088948276,"AZ",2023-06-11,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
"135",1.23159580913978,0.351676019985696,"AZ",2023-06-12,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
"136",2.32793024316165,0.456773287890056,"AZ",2023-06-13,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
"137",2.36118398333192,0.305597286784915,"AZ",2023-06-14,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
"138",1.36785495139762,0.644191154927802,"AZ",2023-06-15,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
"139",1.04606178618875,0.253244979719424,"AZ",2023-06-16,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"140",0.539251433768244,0.343588291277557,"AZ",2023-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",6.81408980962031,0.467444808456959,"AZ",2023-06-18,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
"142",4.1760901050929,0.410693150673181,"AZ",2023-06-19,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
"143",3.50669979038182,0.46967340643695,"AZ",2023-06-20,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
"144",1.93906552534683,0.367553928480797,"AZ",2023-06-21,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"145",1.88176802972007,0.412012900389951,"AZ",2023-06-22,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
"146",0.297469965643226,0.210266624196047,"AZ",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",1.30178258612888,0.436217849654556,"AZ",2023-06-24,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"148",1.35135187157185,0.376983935891334,"AZ",2023-06-25,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
"149",2.24031953085204,0.372197841470674,"AZ",2023-06-26,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1
"150",4.46456741205604,0.354665237042262,"AZ",2023-06-27,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1
"151",2.07184070665399,0.349992753504528,"AZ",2023-06-28,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1
"152",2.27642662379691,0.383426438530787,"AZ",2023-06-29,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1
"153",1.2068434958527,0.395274226336176,"AZ",2023-06-30,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
"154",1.28609347732823,0.300086913307744,"AZ",2023-07-01,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"155",2.67325806760861,0.381513846867305,"AZ",2023-07-02,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
"156",4.45088487050617,0.346133497853519,"AZ",2023-07-03,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
"157",3.57414527067502,0.3799293708464,"AZ",2023-07-04,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
"158",1.19084305857711,0.388530165202849,"AZ",2023-07-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1
"159",1.08429719389952,0.416394917342641,"AZ",2023-07-06,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"160",0.46602541337682,0.328302296866773,"AZ",2023-07-07,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"161",2.0677065633397,0.417190572694517,"AZ",2023-07-08,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1
"162",4.20600122264651,0.420160934509832,"AZ",2023-07-09,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1
"163",3.04566384119822,0.40352769202927,"AZ",2023-07-10,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1
"164",2.71124082857352,0.389422678728067,"AZ",2023-07-11,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"165",4.00945675321025,0.41106814501393,"AZ",2023-07-12,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1
"166",3.81830322763591,0.400261728055654,"AZ",2023-07-13,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0
"167",1.67624986939562,0.458874897650219,"AZ",2023-07-14,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1
"168",1.55751000347502,0.391200476485332,"AZ",2023-07-15,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1
"169",2.21947542542663,0.428269235474261,"CA",2023-06-04,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1
"170",1.49853910493053,0.298132670678875,"CA",2023-06-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"171",1.98716237043472,0.403881936674795,"CA",2023-06-06,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1
"172",2.15777943590494,0.400935499554179,"CA",2023-06-07,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
"173",0.891619837423533,0.354717809103355,"CA",2023-06-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
"174",3.48995356256082,0.468004266747514,"CA",2023-06-09,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1
"175",1.24873255988723,0.587414268539059,"CA",2023-06-10,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1
"176",0.76629079073059,0.342393352319739,"CA",2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"177",1.76488017384638,0.375475595297858,"CA",2023-06-12,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0
"178",1.72634979637944,0.329656857929909,"CA",2023-06-13,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
"179",2.66771902077176,0.393260459321241,"CA",2023-06-14,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
"180",1.45809353485852,0.358794502296012,"CA",2023-06-15,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
