"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI"
"1",0.00253070689013343,0.00187867509627548,"AK",2022-09-04,1,1,1,1,1,1,1,1,1,1
"2",NA,NA,"AK",2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",0.0191348646725323,0.00179336351634002,"AK",2022-09-06,1,1,1,1,1,1,0,0,1,1
"4",0.00260472682753986,0.00176003950373162,"AK",2022-09-07,1,1,1,1,1,1,1,1,1,1
"5",NA,NA,"AK",2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",NA,NA,"AK",2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,"AK",2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,"AK",2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,"AK",2022-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",NA,NA,"AK",2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.00184171618408673,0.00175323445272911,"AK",2022-09-14,1,1,1,1,1,1,1,1,1,1
"12",NA,NA,"AK",2022-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.00742740005967908,0.00185692575685791,"AK",2022-09-16,1,1,1,1,1,1,1,1,1,1
"14",0.00187495020295801,0.00193578195131208,"AK",2022-09-17,1,1,1,1,1,1,1,1,1,1
"15",0.0074755910532843,0.00203675951721974,"AK",2022-09-18,1,1,1,1,1,1,1,1,1,1
"16",0.0289886841690588,0.00216376868316014,"AK",2022-09-19,1,1,1,1,1,1,1,1,1,1
"17",NA,NA,"AK",2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.00220791264380955,0.00251576288037545,"AK",2022-09-21,1,1,1,1,1,1,1,1,1,1
"19",NA,NA,"AK",2022-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.00265797196538184,0.00304239548437524,"AK",2022-09-23,1,1,1,1,1,1,1,1,1,1
"21",NA,NA,"AK",2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.0514527417490367,0.00432702807917562,"AK",2022-09-26,1,1,1,1,1,1,1,1,1,1
"24",NA,NA,"AK",2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.0026808539402805,0.00567781389149174,"AK",2022-09-28,1,1,1,1,1,1,1,1,1,1
"26",NA,NA,"AK",2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.00456047103599923,0.0103594602394148,"AK",2022-10-02,1,1,1,1,1,1,1,1,1,1
"30",1.18892019721553,0.442347379310325,"AK",2022-10-03,0,0,1,1,1,0,0,1,1,1
"31",1.26301915602471,0.778811534773116,"AK",2022-10-04,1,0,1,0,1,1,1,1,1,1
"32",1.28410401957669,0.859456899522761,"AK",2022-10-05,0,0,1,1,1,0,0,1,1,1
"33",NA,NA,"AK",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.00745093970139955,0.0228854863275397,"AK",2022-10-07,1,1,1,1,1,1,1,1,1,1
"35",NA,NA,"AK",2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1.58149195119975,0.298619593749574,"AK",2022-10-10,0,0,0,1,1,1,0,0,1,1
"38",0.0127805449216109,0.0423260264082247,"AK",2022-10-11,1,1,1,1,1,1,1,1,1,1
"39",NA,NA,"AK",2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1.31152241936329,0.0237406171729756,"AL",2022-09-04,0,0,1,1,1,1,1,1,1,1
"44",NA,NA,"AL",2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.49841296277012,0.162303278879246,"AL",2022-09-06,1,1,1,1,1,0,0,1,1,1
"46",0.419796388157426,0.0926444344362143,"AL",2022-09-07,1,1,1,1,1,1,1,1,1,1
"47",1.27357736104173,0.187159840821091,"AL",2022-09-08,0,1,1,1,1,0,0,1,1,1
"48",0.278585591299544,0.139203130754624,"AL",2022-09-09,1,1,1,1,1,0,0,1,1,1
"49",0.755042517632992,0.373454729806672,"AL",2022-09-10,1,1,1,1,1,0,0,1,1,1
"50",0.3264583283202,0.162744411608711,"AL",2022-09-11,1,1,1,1,1,1,1,1,1,1
"51",0.645336480406642,0.178517321033537,"AL",2022-09-12,1,1,1,1,1,1,1,1,1,1
"52",0.466936192392416,0.0857446007860831,"AL",2022-09-13,1,1,1,1,1,1,0,0,1,1
"53",0.751796170596527,0.198445434757878,"AL",2022-09-14,1,1,1,1,1,0,0,1,1,1
"54",0.73382772008959,0.0210264116095127,"AL",2022-09-15,1,1,1,1,1,1,1,1,1,1
"55",0.41869495256748,0.198747367113725,"AL",2022-09-16,1,1,1,1,1,0,0,1,1,1
"56",0.42387891656848,0.198890232174181,"AL",2022-09-17,1,1,1,1,1,1,1,1,1,1
"57",0.0275001746404147,0.0205101078554476,"AL",2022-09-18,1,1,1,1,1,1,1,1,1,1
"58",0.575108636021748,0.25875344053781,"AL",2022-09-19,1,1,1,1,1,0,0,1,1,1
"59",0.319164329313793,0.0202444880185723,"AL",2022-09-20,1,1,1,1,1,1,1,1,1,1
"60",0.287612864726131,0.12257195965651,"AL",2022-09-21,1,1,1,1,1,1,1,1,1,1
"61",0.349234754805649,0.163614079608487,"AL",2022-09-22,1,1,1,1,1,0,0,1,1,1
"62",1.94613853679695,0.289402239902555,"AL",2022-09-23,0,0,1,1,1,0,0,1,1,1
"63",0.192836218927014,0.0199722861190512,"AL",2022-09-24,1,1,1,1,1,0,0,1,1,1
"64",0.443338564879418,0.199773950889049,"AL",2022-09-25,1,1,1,1,1,1,1,1,1,1
"65",0.448972144929205,0.199847231174097,"AL",2022-09-26,1,1,1,1,1,1,1,1,1,1
"66",0.59173071717627,0.2598521986082,"AL",2022-09-27,1,1,1,1,1,0,0,1,1,1
"67",0.423297013947693,0.020222027974733,"AL",2022-09-28,1,1,1,1,1,1,1,1,1,1
"68",0.587626687571776,0.259898865401709,"AL",2022-09-29,1,1,1,1,1,0,0,1,1,1
"69",0.0966189477706418,0.0206498344841486,"AL",2022-09-30,1,1,1,1,1,1,1,1,1,1
"70",1.33724986220779,0.307625145558581,"AL",2022-10-01,0,0,1,1,1,0,0,1,1,1
"71",0.195674274032649,0.0213710843272314,"AL",2022-10-02,1,1,1,1,1,1,1,1,1,1
"72",0.0308031694007487,0.0218721037193491,"AL",2022-10-03,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.104441553549179,0.023234554426307,"AL",2022-10-05,1,1,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",0.110884581841613,0.0265017310994695,"AL",2022-10-08,1,1,1,1,1,1,1,1,1,1
"78",0.220019361134777,0.0280265942300068,"AL",2022-10-09,1,1,1,1,1,1,1,1,1,1
"79",0.118008898434568,0.0298261332445821,"AL",2022-10-10,1,1,1,1,1,1,1,1,1,1
"80",0.233795429447107,0.0319406112418675,"AL",2022-10-11,1,1,1,1,1,1,0,1,0,1
"81",1.88475858877145,0.374208822715243,"AL",2022-10-12,1,0,1,0,1,0,0,1,0,1
"82",0.441381036308129,0.171348393308066,"AL",2022-10-13,1,1,1,1,1,0,1,1,0,1
"83",0.41307459175972,0.0406384334132201,"AL",2022-10-14,1,1,1,1,1,0,0,1,1,1
"84",0.0441691138914568,0.0444964035263437,"AL",2022-10-15,1,1,1,1,1,1,1,1,1,1
"85",0.697159649213994,0.142718051456916,"AR",2022-09-04,1,1,1,1,1,0,0,1,1,1
"86",0.991802294776723,0.14033610829508,"AR",2022-09-05,1,1,1,1,0,1,0,1,1,0
"87",1.9524309890413,0.118257404522527,"AR",2022-09-06,1,1,1,0,1,0,0,1,0,1
"88",5.00889316899124,0.184983663034759,"AR",2022-09-07,0,0,1,1,0,0,0,1,1,0
"89",3.88318205510613,0.217125414278748,"AR",2022-09-08,0,0,1,1,1,0,0,1,1,1
"90",1.94504571405016,0.177341261071426,"AR",2022-09-09,0,0,1,1,1,0,0,1,1,1
"91",0.563429368528368,0.123883583215267,"AR",2022-09-10,1,1,1,1,1,1,1,1,1,1
"92",0.440943036212016,0.0637158224171977,"AR",2022-09-11,1,1,1,1,1,0,0,1,1,1
"93",2.91450039361288,0.156519357315508,"AR",2022-09-12,0,0,1,1,1,0,0,1,1,1
"94",1.00307965744504,0.104460810424451,"AR",2022-09-13,1,1,1,1,0,1,0,1,1,0
"95",2.00278133345016,0.04987078168674,"AR",2022-09-14,0,1,1,1,0,0,0,1,1,0
"96",1.01764606822123,0.142631386153223,"AR",2022-09-15,1,1,1,1,1,0,0,1,1,1
"97",1.07158604615071,0.134569560802976,"AR",2022-09-16,1,1,1,1,0,0,0,1,1,0
"98",1.09567041823626,0.307948932752157,"AR",2022-09-17,1,1,1,1,0,1,0,1,1,0
"99",1.01959060215153,0.186349588790675,"AR",2022-09-18,0,1,1,1,1,0,0,1,1,1
"100",1.52193845930565,0.118152492122238,"AR",2022-09-19,1,1,0,1,0,0,1,0,0,0
"101",0.529538981828874,0.0798034182400171,"AR",2022-09-20,1,1,1,1,1,0,0,1,1,1
"102",1.81613678033333,0.119496765169445,"AR",2022-09-21,1,1,1,1,0,0,0,1,1,0
"103",0.478135583321052,0.0638837062669631,"AR",2022-09-22,1,1,1,1,1,0,0,1,1,1
"104",0.576701860061039,0.207917045695538,"AR",2022-09-23,1,1,1,1,1,0,0,1,1,1
"105",0.0174091386293863,0.0116237062951048,"AR",2022-09-24,1,1,1,1,1,1,1,1,1,1
"106",0.060195060486721,0.0117081644984509,"AR",2022-09-25,1,1,1,1,1,1,1,1,1,1
"107",1.49034701940116,0.0638821283689001,"AR",2022-09-26,0,1,1,1,0,0,0,1,0,0
"108",0.457003771017923,0.067803591408163,"AR",2022-09-27,1,1,1,1,1,1,1,1,1,1
"109",0.503258886348085,0.0943005207152527,"AR",2022-09-28,1,1,1,1,1,1,1,1,1,1
"110",1.27444471100549,0.0121615778831736,"AR",2022-09-29,0,0,1,1,1,0,0,1,1,1
"111",1.24270688262585,0.235002860837592,"AR",2022-09-30,0,0,1,1,1,0,0,1,1,1
"112",0.0652502017721366,0.0124828322258626,"AR",2022-10-01,1,1,1,1,1,1,1,1,1,1
"113",0.316462775269001,0.0126756364152428,"AR",2022-10-02,1,1,1,1,1,1,1,1,1,1
"114",1.35681925616848,0.179014903357809,"AR",2022-10-03,0,1,1,1,1,0,0,1,1,1
"115",0.826671833799731,0.194281497707679,"AR",2022-10-04,1,1,1,0,1,0,0,1,0,1
"116",2.63539987067383,0.0134258944507503,"AR",2022-10-05,0,0,1,1,1,0,0,1,1,1
"117",0.351272945545522,0.0137490982004229,"AR",2022-10-06,1,1,1,1,1,0,0,1,1,1
"118",1.79237440912003,0.192893215867525,"AR",2022-10-07,1,1,1,1,0,1,0,1,1,0
"119",0.420900862304617,0.142009770695641,"AR",2022-10-08,1,1,1,1,1,0,0,1,1,1
"120",0.184244575505891,0.0150304663815743,"AR",2022-10-09,1,1,1,1,1,1,1,1,1,1
"121",0.67894476496583,0.0155917839857418,"AR",2022-10-10,1,1,1,1,1,1,0,1,0,1
"122",0.973891671997555,0.10019540220332,"AR",2022-10-11,1,1,1,1,1,0,0,1,0,1
"123",0.492922061203326,0.167367856103245,"AR",2022-10-12,1,1,1,1,1,0,0,1,1,1
"124",0.480067402331016,0.142492402695751,"AR",2022-10-13,1,1,1,1,1,0,0,1,1,1
"125",0.562493989522564,0.20469770225884,"AR",2022-10-14,1,1,1,1,1,0,0,1,1,1
"126",0.658102242720456,0.266174433663414,"AR",2022-10-15,0,1,1,1,1,0,0,1,1,1
"127",0.311803339555686,0.0663871810209424,"AZ",2022-09-04,1,1,1,1,1,1,1,1,1,1
"128",2.2446133288489,0.129102970921863,"AZ",2022-09-05,0,0,0,1,1,0,0,0,1,1
"129",3.26401006311064,0.159959660495824,"AZ",2022-09-06,0,0,0,1,0,1,0,0,1,0
"130",0.329707889802341,0.0527791929263181,"AZ",2022-09-07,1,1,1,1,1,1,0,1,0,1
"131",2.51445904776616,0.219953480956218,"AZ",2022-09-08,0,0,1,1,1,0,0,1,1,1
"132",4.65226776775847,0.2442423056807,"AZ",2022-09-09,0,0,1,1,1,0,0,1,1,1
"133",1.74179564375603,0.152038991478562,"AZ",2022-09-10,1,0,1,1,0,0,0,0,1,0
"134",0.324383858674493,0.0587270641213,"AZ",2022-09-11,1,1,1,1,1,0,0,1,1,1
"135",2.19404715912308,0.104576866288728,"AZ",2022-09-12,1,0,0,1,1,0,0,0,1,1
"136",1.01098883250775,0.109548375820184,"AZ",2022-09-13,1,1,1,0,1,1,1,1,1,1
"137",3.49816174762254,0.208992172039054,"AZ",2022-09-14,0,0,1,1,1,0,0,1,1,1
"138",1.14143577048202,0.120446227005455,"AZ",2022-09-15,0,1,1,1,1,0,1,0,1,1
"139",0.445821079957524,0.00434069689089095,"AZ",2022-09-16,1,1,1,1,1,0,0,0,1,1
"140",1.08566128276004,0.123358001835044,"AZ",2022-09-17,1,1,1,0,1,0,0,1,0,1
"141",0.860458760944394,0.0871765551578389,"AZ",2022-09-18,1,1,1,0,1,1,1,1,1,1
"142",3.50144157673572,0.13064471136664,"AZ",2022-09-19,0,0,1,1,1,0,0,0,0,1
"143",0.814172252980464,0.0648325672420756,"AZ",2022-09-20,1,1,1,0,1,1,0,1,0,1
"144",3.82042313507213,0.204651932942157,"AZ",2022-09-21,0,0,0,1,1,0,0,1,0,1
"145",1.22030990564955,0.106363369013778,"AZ",2022-09-22,1,1,1,1,1,0,0,1,0,1
"146",0.886577414640709,0.00466828462903818,"AZ",2022-09-23,1,0,1,1,1,0,0,1,1,1
"147",0.135940965095344,0.00483023911408781,"AZ",2022-09-24,1,1,1,1,1,0,0,1,1,1
"148",1.04429948466522,0.0967330089947055,"AZ",2022-09-25,0,1,1,1,1,0,0,0,0,1
"149",1.39368496652758,0.0825564980413792,"AZ",2022-09-26,1,1,1,1,0,0,0,1,1,0
"150",2.12974659054389,0.10433768387608,"AZ",2022-09-27,1,1,0,1,1,0,0,0,1,1
