"","es_score","brier_score","location","target_date","X21K_50_CI","X21L_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X21K_95_CI","X21L_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"42",NA,NA,"AK",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0297185948672645,0.0248402962243927,"AL",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",NA,NA,"AL",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.0329216330196153,0.0275497982892002,"AL",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"47",1.85676166188358,0.814483734347786,"AL",2023-04-06,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
"48",NA,NA,"AL",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",0.125408917204067,0.0326002079112717,"AL",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"50",NA,NA,"AL",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.972776739242728,0.414668831965352,"AL",2023-04-10,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"52",1.13598035165213,0.788518907299159,"AL",2023-04-11,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"53",0.0535132330066375,0.041510142878184,"AL",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",NA,NA,"AL",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.0547792228450958,0.0470620817184634,"AL",2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56",0.0597575515661005,0.0501472696206063,"AL",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"57",NA,NA,"AL",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0677381566828878,0.0569886301807383,"AL",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",0.0752385938697552,0.0607661109561396,"AL",2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"60",0.086086912963187,0.0647956288860025,"AL",2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"61",NA,NA,"AL",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.140916948560096,0.107273565770622,"AL",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",NA,NA,"AL",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.520548097234305,0.310734869211552,"AL",2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.0138534233070438,0.00321794007779018,"AR",2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",0.00332046030404302,0.00314195156143247,"AR",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",0.159237170731398,0.00308920326566983,"AR",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"88",0.0729293359630869,0.00305873733873787,"AR",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"89",0.00307209611933131,0.00304985312088949,"AR",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",1.24240438659505,0.467166026062867,"AR",2023-04-07,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
"91",NA,NA,"AR",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",0.0131673255890337,0.00314928468195872,"AR",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",0.0295770457564195,0.00322445452426927,"AR",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",0.00355728450591647,0.00332117805755067,"AR",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"95",0.0145219503547492,0.00344009441500156,"AR",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"96",NA,NA,"AR",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",1.17556844265254,0.455576567859468,"AR",2023-04-16,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
"100",0.0184253040225813,0.00440428665909481,"AR",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"101",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.00699571849752055,0.00571605223789785,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",0.0531430528320851,0.00613730726004459,"AR",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",0.00743029218200734,0.00660144997233271,"AR",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",0.00753504298055808,0.00711164535753284,"AR",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",NA,NA,"AR",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0.0891397528372515,0.0113449049625447,"AR",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114",NA,NA,"AR",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",1.25161942089159,0.8767027468736,"AR",2023-05-02,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"116",0.017931591538082,0.0144063359062177,"AR",2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.07197321555128,0.7352351424621,"AR",2023-05-08,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
"122",0.0979278556325086,0.0230987788819612,"AR",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",2.17964554204943,0.573659356306483,"AR",2023-05-10,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"124",NA,NA,"AR",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.704986672961216,0.151070121605622,"AZ",2023-04-02,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"128",0.835298485094206,0.0519194693577332,"AZ",2023-04-03,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"129",2.00089832038828,0.174410455392785,"AZ",2023-04-04,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
"130",1.06107102021464,0.0831826952366541,"AZ",2023-04-05,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"131",0.093305538666516,0.00496077701979445,"AZ",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.248744403497915,0.00518646845237087,"AZ",2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"133",0.464720761943965,0.0918468886405028,"AZ",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.59566153648858,0.14006684776024,"AZ",2023-04-09,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
"135",1.55681115175214,0.138836472437132,"AZ",2023-04-10,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
"136",2.58038272912686,0.215668148646044,"AZ",2023-04-11,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0
"137",0.0400418353903525,0.00672413349053639,"AZ",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"138",0.275906310301035,0.00712626441106665,"AZ",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"139",1.05536519331683,0.304123237060812,"AZ",2023-04-14,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"140",0.364027240234578,0.00804325193045549,"AZ",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",1.41281923117373,0.257522821421434,"AZ",2023-04-16,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0
"142",1.03747140962217,0.106412592906273,"AZ",2023-04-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"143",1.09617312526692,0.175333714533829,"AZ",2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"144",2.0163731061456,0.04546377257545,"AZ",2023-04-19,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
"145",3.41387129504045,0.243525815997401,"AZ",2023-04-20,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
"146",1.17451678030626,0.836766083848664,"AZ",2023-04-21,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
"147",0.140414111443616,0.012765303598111,"AZ",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"148",1.79456388441423,0.0760148136883947,"AZ",2023-04-23,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
"149",1.73043944178483,0.0486970459773235,"AZ",2023-04-24,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
"150",1.465585225745,0.133340689754457,"AZ",2023-04-25,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0
"151",1.5834067803537,0.0982223409065034,"AZ",2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"152",0.833109454933196,0.0766591883812878,"AZ",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",0.880228625241656,0.019519774821587,"AZ",2023-04-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"154",0.470734793223684,0.0209801948121097,"AZ",2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"155",1.57528349799352,0.206560521718742,"AZ",2023-04-30,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"156",2.11085200727473,0.0945841687595275,"AZ",2023-05-01,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1
"157",3.62159313629084,0.21001281371213,"AZ",2023-05-02,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
"158",2.13179897509077,0.144673724255338,"AZ",2023-05-03,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
"159",1.53358776000616,0.0803100699092425,"AZ",2023-05-04,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
"160",1.34832306717064,0.248683569450619,"AZ",2023-05-05,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"161",1.10599071976965,0.0348823392857809,"AZ",2023-05-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
"162",2.76216805245233,0.302522718506053,"AZ",2023-05-07,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
"163",6.17386106210051,0.306449445751769,"AZ",2023-05-08,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"164",5.26927133959405,0.112127887994103,"AZ",2023-05-09,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0
"165",3.54609126248758,0.152702755018453,"AZ",2023-05-10,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
"166",0.238638463552968,0.0500036910512886,"AZ",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"167",1.27539958111898,0.156961699707312,"AZ",2023-05-12,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"168",NA,NA,"AZ",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",4.16999135468108,0.168787784155796,"CA",2023-04-02,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
"170",6.04983004584984,0.158086868030594,"CA",2023-04-03,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"171",2.12257081606354,0.0811748075162736,"CA",2023-04-04,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0
"172",6.09418000741537,0.164640703805807,"CA",2023-04-05,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
"173",9.1749149424593,0.205573462231513,"CA",2023-04-06,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
"174",3.24932659951727,0.14563198684053,"CA",2023-04-07,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
"175",3.26171348863599,0.132036257794432,"CA",2023-04-08,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
"176",0.576514263788866,0.0685315487743902,"CA",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"177",9.78316018415954,0.19290919995092,"CA",2023-04-10,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0
"178",2.77082318550181,0.106312709808917,"CA",2023-04-11,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
"179",8.8668726276373,0.215031755567124,"CA",2023-04-12,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"180",2.30030069076566,0.14384244273069,"CA",2023-04-13,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0
"181",4.66517329012461,0.076735662420562,"CA",2023-04-14,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1
"182",3.46061691377485,0.148022859895306,"CA",2023-04-15,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0
"183",2.81690769044251,0.147946462918588,"CA",2023-04-16,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
"184",2.97059928246151,0.14721711868687,"CA",2023-04-17,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"185",2.4462709765181,0.127272092270864,"CA",2023-04-18,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0
"186",3.92165691363861,0.21496671033882,"CA",2023-04-19,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0
"187",2.94746604146996,0.207754907313078,"CA",2023-04-20,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1
"188",4.90167677230457,0.0764760560027993,"CA",2023-04-21,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
"189",5.86938592833508,0.325859875406873,"CA",2023-04-22,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"190",1.72628163567,0.266362016134547,"CA",2023-04-23,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
"191",2.04305365780769,0.156119248133738,"CA",2023-04-24,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0
"192",7.49046671792358,0.24532422670514,"CA",2023-04-25,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
"193",6.63003625212375,0.142995563246934,"CA",2023-04-26,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0
"194",3.30974748675147,0.169043440430061,"CA",2023-04-27,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1
"195",2.81796560690193,0.178579204431408,"CA",2023-04-28,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1
