"","es_score","brier_score","location","target_date","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","recombinant_50_CI","other_50_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","recombinant_95_CI","other_95_CI"
"1",0.1829519152442,0.120624701990669,"AK",2023-01-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"2",0.791380240999311,0.300877353919437,"AK",2023-01-09,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"3",1.16476400192847,0.184949299324473,"AK",2023-01-10,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
"4",1.46006186496528,0.313080760292676,"AK",2023-01-11,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1
"5",1.48591971322232,0.155729111672214,"AK",2023-01-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"6",0.750996570016488,0.234729725049572,"AK",2023-01-13,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"7",0.272119904684643,0.179264003139612,"AK",2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8",0.289971876034066,0.192598719423802,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9",0.775492599250332,0.232913642030473,"AK",2023-01-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"10",2.65226610823749,0.273047032128663,"AK",2023-01-17,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
"11",2.44345020960961,0.294835880736626,"AK",2023-01-18,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1
"12",0.426986303323104,0.253935898402163,"AK",2023-01-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"13",2.81981233212905,0.265695412258233,"AK",2023-01-20,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
"14",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.254578276761271,0.256585666949437,"AK",2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"16",1.15140703084203,0.334863780201105,"AK",2023-01-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"17",3.62323426730869,0.376407744078765,"AK",2023-01-24,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"18",2.37211528505052,0.407755421907358,"AK",2023-01-25,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0
"19",5.48491948891763,0.371700207185522,"AK",2023-01-26,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"20",0.9572871529463,0.323474378379712,"AK",2023-01-27,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
"21",0.67461607300902,0.446909376128041,"AK",2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22",1.05706965586029,0.347105594921576,"AK",2023-01-29,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"23",2.41298338549978,0.493434622862393,"AK",2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"24",1.10732188448862,0.267562057613028,"AK",2023-01-31,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"25",0.260550518608823,0.0718928279496132,"AK",2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26",1.24386650090385,0.229999841212394,"AK",2023-02-02,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"27",1.09201849062366,0.370707188114601,"AK",2023-02-03,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"28",2.74540713446253,0.368024219552994,"AK",2023-02-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"29",0.314171536079399,0.0439123704204151,"AK",2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"30",1.11160106343023,0.0821639308715384,"AK",2023-02-06,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"31",1.00119909671566,0.270323241758251,"AK",2023-02-07,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"32",1.53081983896934,0.294642219056309,"AK",2023-02-08,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
"33",0.769319039018447,0.366481052169428,"AK",2023-02-09,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"34",0.611584634364845,0.0224763783413874,"AK",2023-02-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"35",0.399118187125779,0.140008390720166,"AK",2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"36",0.210376889300035,0.0169626350774552,"AK",2023-02-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"37",3.72702282515497,0.339979350647563,"AK",2023-02-13,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
"38",1.52362291341394,0.27155516055187,"AK",2023-02-14,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"39",1.73553051723767,0.327909555464488,"AK",2023-02-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"40",0.302013692239125,0.00948743019614136,"AK",2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"41",0.515901202729637,0.125456410183616,"AK",2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"42",0.801155284946483,0.21551623654984,"AK",2023-02-18,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"43",1.45280937253707,0.674379627199883,"AL",2023-01-08,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
"44",0.928684114471427,0.295319147732496,"AL",2023-01-09,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
"45",0.88860036105287,0.236715813851286,"AL",2023-01-10,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"46",0.414234081737135,0.294916155375358,"AL",2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",0.924316358641161,0.420381261646083,"AL",2023-01-12,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
"48",NA,NA,"AL",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
