"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","other_95_CI"
"1",0.138545908167056,0.00428627073426457,"AK",2022-08-21,1,1,1,0,0,1
"2",1.98770411829729,0.294735766712642,"AK",2022-08-22,0,0,1,0,0,1
"3",0.00520386750051653,0.00393375800526629,"AK",2022-08-23,1,1,1,1,1,1
"4",NA,NA,"AK",2022-08-24,NA,NA,NA,NA,NA,NA
"5",0.0162919782690929,0.00361137323424155,"AK",2022-08-25,1,1,1,1,1,1
"6",NA,NA,"AK",2022-08-26,NA,NA,NA,NA,NA,NA
"7",0.0147526491088762,0.00331623886255391,"AK",2022-08-27,1,1,1,1,1,1
"8",0.013700136121001,0.0031780865434254,"AK",2022-08-28,1,1,1,1,1,1
"9",0.0288667548702155,0.00304581985582972,"AK",2022-08-29,1,1,1,1,1,1
"10",0.0130406669568696,0.00291916664129263,"AK",2022-08-30,1,1,1,1,1,1
"11",0.874687795301461,0.181641985517426,"AK",2022-08-31,0,0,1,0,0,1
"12",NA,NA,"AK",2022-09-01,NA,NA,NA,NA,NA,NA
"13",0.0033544580046338,0.00257038876178771,"AK",2022-09-02,1,1,1,1,1,1
"14",NA,NA,"AK",2022-09-03,NA,NA,NA,NA,NA,NA
"15",0.00290902316015075,0.00236158587454266,"AK",2022-09-04,1,1,1,1,1,1
"16",NA,NA,"AK",2022-09-05,NA,NA,NA,NA,NA,NA
"17",0.0197988125991191,0.00216985284639987,"AK",2022-09-06,1,1,1,1,1,1
"18",0.00217317955852737,0.00207992862018372,"AK",2022-09-07,1,1,1,1,1,1
"19",NA,NA,"AK",2022-09-08,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2022-09-09,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2022-09-10,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-09-11,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2022-09-12,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2022-09-13,NA,NA,NA,NA,NA,NA
"25",0.00175226717540896,0.00154658537883387,"AK",2022-09-14,1,1,1,1,1,1
"26",NA,NA,"AK",2022-09-15,NA,NA,NA,NA,NA,NA
"27",0.00705371039999667,0.00142097571865267,"AK",2022-09-16,1,1,1,1,1,1
"28",0.00148918102603751,0.0013620288884949,"AK",2022-09-17,1,1,1,1,1,1
"29",0.0057113269189752,0.00130551220596154,"AK",2022-09-18,1,1,1,1,1,1
"30",0.0192678846376665,0.00125132505327089,"AK",2022-09-19,1,1,1,1,1,1
"31",NA,NA,"AK",2022-09-20,NA,NA,NA,NA,NA,NA
"32",0.00135468931605287,0.00114955835365634,"AK",2022-09-21,1,1,1,0,0,1
"33",NA,NA,"AK",2022-09-22,NA,NA,NA,NA,NA,NA
"34",0.00116894650647194,0.00105600690369649,"AK",2022-09-23,1,1,1,1,1,1
"35",NA,NA,"AK",2022-09-24,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2022-09-25,NA,NA,NA,NA,NA,NA
"37",0.0221899300001155,0.000929650304733228,"AK",2022-09-26,1,1,1,1,1,1
"38",NA,NA,"AK",2022-09-27,NA,NA,NA,NA,NA,NA
"39",0.00115677012767226,0.000853858649190772,"AK",2022-09-28,1,1,1,1,1,1
"40",NA,NA,"AK",2022-09-29,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2022-09-30,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-10-01,NA,NA,NA,NA,NA,NA
"43",1.39501688472262,0.0234520877694973,"AL",2022-08-21,0,0,1,0,0,0
"44",0.683082371323083,0.122539928714675,"AL",2022-08-22,1,1,1,0,0,1
"45",3.89537047180182,0.25587313636428,"AL",2022-08-23,0,0,1,0,0,1
"46",1.05837511482456,0.0689123750062801,"AL",2022-08-24,1,1,1,0,0,1
"47",0.879243937671547,0.0720274801610349,"AL",2022-08-25,1,1,1,0,0,1
"48",0.995939385495826,0.1628965866951,"AL",2022-08-26,1,1,0,0,0,0
"49",0.56953755645578,0.11783240589066,"AL",2022-08-27,1,1,1,0,0,1
"50",0.406995349828074,0.122455333957386,"AL",2022-08-28,1,1,1,0,0,1
"51",3.74553232089899,0.0567025466090439,"AL",2022-08-29,0,0,1,0,0,1
"52",1.12276294578662,0.170453520520435,"AL",2022-08-30,1,1,0,0,1,0
"53",1.62389511805107,0.212078356897195,"AL",2022-08-31,0,0,1,0,0,1
"54",0.673325614293798,0.0745881055027743,"AL",2022-09-01,1,1,1,0,0,1
"55",0.44657900333253,0.0846242493136688,"AL",2022-09-02,1,1,1,1,1,1
"56",1.16421918337947,0.200955730865659,"AL",2022-09-03,0,0,1,0,0,1
"57",1.20673583220867,0.0176023642258396,"AL",2022-09-04,0,0,1,0,0,1
"58",NA,NA,"AL",2022-09-05,NA,NA,NA,NA,NA,NA
"59",0.581619072114612,0.16489824312365,"AL",2022-09-06,1,1,1,0,0,1
"60",0.359395886685866,0.0908262036735634,"AL",2022-09-07,1,1,1,0,0,1
"61",1.48339907714505,0.191564912269132,"AL",2022-09-08,0,0,1,0,0,1
"62",0.285732679181266,0.140530078395479,"AL",2022-09-09,1,1,1,1,1,1
"63",0.779567798650014,0.39069474473329,"AL",2022-09-10,1,1,1,0,0,1
"64",0.364002434273445,0.165827852355438,"AL",2022-09-11,1,1,1,0,0,1
"65",0.718618421366118,0.182797987502386,"AL",2022-09-12,1,1,1,1,1,1
"66",0.389605821602804,0.083563506543449,"AL",2022-09-13,1,1,1,0,0,1
"67",0.867598404894666,0.204397924411722,"AL",2022-09-14,1,1,1,0,0,1
"68",0.633735858783415,0.0141177604760559,"AL",2022-09-15,1,1,1,1,1,1
"69",0.468826819234185,0.205020353554785,"AL",2022-09-16,1,1,1,1,1,1
"70",0.463709002200539,0.205330892530664,"AL",2022-09-17,1,1,1,0,0,1
"71",0.0253368097322982,0.0132971619615195,"AL",2022-09-18,1,1,1,1,1,1
"72",0.627038549826146,0.270255725534511,"AL",2022-09-19,1,1,1,1,1,1
"73",0.264018512335434,0.0127772118045186,"AL",2022-09-20,1,1,1,1,1,1
"74",0.298947720471841,0.123406538412482,"AL",2022-09-21,1,1,1,0,0,1
"75",0.399126016291312,0.167955858648375,"AL",2022-09-22,1,1,1,1,1,1
"76",2.17252314507739,0.304755750800726,"AL",2022-09-23,0,0,1,0,0,1
"77",0.14994553205866,0.0117981640873025,"AL",2022-09-24,1,1,1,1,1,1
"78",0.512846418788075,0.207794206705823,"AL",2022-09-25,1,1,1,0,0,1
"79",0.521194585946883,0.20809898109019,"AL",2022-09-26,1,1,1,0,0,1
"80",0.645550287728835,0.27416601000692,"AL",2022-09-27,1,1,1,0,0,1
"81",0.329855138864568,0.0108946084726505,"AL",2022-09-28,1,1,1,1,1,1
"82",0.680733415855062,0.275117862819346,"AL",2022-09-29,1,1,1,0,0,1
"83",0.0709134902014674,0.0104692025951027,"AL",2022-09-30,1,1,1,0,0,1
"84",1.5598183264894,0.329218572727004,"AL",2022-10-01,0,0,1,0,0,1
"85",1.54266047883818,0.18977452362405,"AR",2022-08-21,1,0,0,0,0,0
"86",3.92290201475759,0.190134191562028,"AR",2022-08-22,0,0,0,0,0,0
"87",2.03184181181497,0.041521758352751,"AR",2022-08-23,0,0,1,1,0,0
"88",1.77867433193514,0.10984331821828,"AR",2022-08-24,1,1,0,0,0,0
"89",1.49484043661826,0.124524294705574,"AR",2022-08-25,1,0,0,0,0,0
"90",0.503922247460526,0.0687738599593512,"AR",2022-08-26,1,1,1,1,1,1
"91",0.756058215189787,0.0434867388802021,"AR",2022-08-27,1,1,1,1,1,1
"92",3.08018280856512,0.243795857952686,"AR",2022-08-28,0,0,1,0,0,1
"93",1.64238842943867,0.110555146768733,"AR",2022-08-29,1,0,0,0,0,1
"94",1.04711592446854,0.0870892389440369,"AR",2022-08-30,1,1,0,0,0,0
"95",2.34156632385596,0.132752960353672,"AR",2022-08-31,1,0,0,1,0,0
"96",4.20630604251869,0.151720386672439,"AR",2022-09-01,0,0,1,0,0,0
"97",1.85256242608608,0.221998488102378,"AR",2022-09-02,1,0,0,0,0,0
"98",0.403282446781424,0.00690624709218219,"AR",2022-09-03,1,1,1,0,0,1
"99",0.93674744973252,0.14596237873777,"AR",2022-09-04,1,1,1,0,0,1
"100",1.0872519372802,0.141537564360403,"AR",2022-09-05,1,1,0,0,1,0
"101",3.49432753975552,0.119899324623619,"AR",2022-09-06,0,0,0,0,0,0
"102",6.4841802560613,0.190467811946945,"AR",2022-09-07,0,0,0,0,0,1
"103",4.70133492328592,0.225348809812529,"AR",2022-09-08,0,0,1,0,0,1
"104",2.54722874689318,0.183241829257788,"AR",2022-09-09,0,0,1,0,0,1
"105",0.763416001463397,0.126462614986906,"AR",2022-09-10,1,1,1,0,0,1
"106",0.311585880261406,0.0623749443051587,"AR",2022-09-11,1,1,1,0,0,1
"107",4.17109061937791,0.161445802143888,"AR",2022-09-12,0,0,1,0,0,1
"108",1.00251587765797,0.104154889460227,"AR",2022-09-13,1,1,0,1,0,0
"109",1.55408610512867,0.0460943107442016,"AR",2022-09-14,0,1,0,0,0,0
"110",1.47826331122009,0.146911334421794,"AR",2022-09-15,0,0,1,0,0,1
"111",1.3451387216642,0.136686615652527,"AR",2022-09-16,1,0,0,0,0,0
"112",1.15651764825355,0.313573909154139,"AR",2022-09-17,1,0,0,1,0,0
"113",1.32741482872955,0.194305521123373,"AR",2022-09-18,0,0,1,1,1,1
"114",1.96516995115374,0.118084542885552,"AR",2022-09-19,1,1,0,0,0,0
