"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X24A_95_CI","other_95_CI"
"80",NA,NA,"AL",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",1.01688474653258,0.746556971257793,"AL",2024-01-26,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"84",NA,NA,"AL",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1.69979235140098,0.476851651313075,"AR",2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"87",1.06667392476802,0.352055523348867,"AR",2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"88",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1.95530185578089,0.403452484643289,"AR",2023-12-21,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1
"90",1.21283090417355,0.358619306169399,"AR",2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"91",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.760844039170404,0.400880394400917,"AR",2023-12-27,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"96",1.76847617566929,0.365304039002033,"AR",2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
"97",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0.163819981623074,0.131208010782265,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102",0.775726168111742,0.121175088537031,"AR",2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"103",1.10979661297919,0.331372528921492,"AR",2024-01-04,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1
"104",0.132958970849874,0.102632847346418,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"105",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",1.04918348920493,0.733740877359124,"AR",2024-01-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"110",0.226051837039524,0.0591391395989937,"AR",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111",0.897477134622758,0.403342913408321,"AR",2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"112",NA,NA,"AR",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.0301887077390268,0.0254376322581817,"AR",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",NA,NA,"AR",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.0212920316521335,0.0180507272522311,"AR",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0.0557902199544105,0.0142631419222087,"AR",2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"124",NA,NA,"AR",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.18450765345993,0.269513165649483,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"128",4.52934246449154,0.407381753222216,"AZ",2023-12-18,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"129",3.7589078503934,0.373208915592377,"AZ",2023-12-19,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
"130",0.918264516299446,0.34033470857905,"AZ",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
"131",1.86783494229568,0.39826054936926,"AZ",2023-12-21,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0
"132",0.955560772230172,0.382783061247701,"AZ",2023-12-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
"133",1.29004542612406,0.358590328624412,"AZ",2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
"134",2.08207551437643,0.327950617438464,"AZ",2023-12-24,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"135",1.98509786504451,0.341363697774828,"AZ",2023-12-25,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
"136",3.93421139049593,0.309813766558912,"AZ",2023-12-26,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0
"137",1.8878093221712,0.322491211353409,"AZ",2023-12-27,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"138",1.00231480230528,0.311250485741193,"AZ",2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
"139",0.742085110058571,0.340874481429243,"AZ",2023-12-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0
"140",0.53102548173066,0.131439131294338,"AZ",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"141",1.02055372519045,0.177557064828518,"AZ",2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"142",2.72598039381893,0.303551289301992,"AZ",2024-01-01,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1
"143",2.52745388176082,0.301709941842463,"AZ",2024-01-02,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
"144",0.909804722180591,0.316885620611339,"AZ",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1
"145",0.819235508816731,0.232031472638979,"AZ",2024-01-04,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"146",0.381120717125536,0.235498538869255,"AZ",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"147",1.0085114921338,0.130968712885132,"AZ",2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
"148",1.27550339512788,0.0606673786116592,"AZ",2024-01-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
"149",1.33255717298345,0.168023133873898,"AZ",2024-01-08,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"150",1.26423939496679,0.185981536318658,"AZ",2024-01-09,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
"151",0.211698526086423,0.0435810444944736,"AZ",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"152",1.90697447720214,0.330971020577248,"AZ",2024-01-11,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1
"153",0.828915890396791,0.219809425319185,"AZ",2024-01-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"154",0.849800899009497,0.15892546328362,"AZ",2024-01-13,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
"155",2.09344843795198,0.249093695681794,"AZ",2024-01-14,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1
"156",2.62785372676142,0.175806480435826,"AZ",2024-01-15,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
"157",0.108566339828213,0.0213081645246669,"AZ",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"158",1.37328741388635,0.180272863336323,"AZ",2024-01-17,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
"159",0.87433163792982,0.224454209532078,"AZ",2024-01-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"160",0.249413224345989,0.0145739142817548,"AZ",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",0.619043772172725,0.209458332313461,"AZ",2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"162",2.75458779410812,0.207059479005155,"AZ",2024-01-21,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0
"163",1.27017116622387,0.058421179985463,"AZ",2024-01-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"164",0.833949299478296,0.074636962026987,"AZ",2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"165",2.8190967292447,0.353054228124135,"AZ",2024-01-24,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1
"166",0.0760140818309705,0.00659804665822348,"AZ",2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"167",1.17926450199213,0.458250300433471,"AZ",2024-01-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
"168",1.39072041297252,0.133177179801909,"AZ",2024-01-27,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0
"169",0.691035970682899,0.262646075638199,"CA",2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"170",2.02029331971419,0.317009790973776,"CA",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
"171",1.69914923419527,0.319265662111328,"CA",2023-12-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0
"172",1.90194913479583,0.344761339521741,"CA",2023-12-20,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1
"173",6.362413488642,0.335233802595781,"CA",2023-12-21,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
"174",1.79095259984033,0.260528159744955,"CA",2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
"175",0.592832976588638,0.27279303594671,"CA",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"176",1.6632672682046,0.232908057023714,"CA",2023-12-24,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0
"177",0.861647513882253,0.409175339420449,"CA",2023-12-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"178",1.75007673545737,0.283549262844638,"CA",2023-12-26,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
"179",3.87706236747894,0.382623363113824,"CA",2023-12-27,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
"180",1.51912620589323,0.235708706607,"CA",2023-12-28,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
"181",2.14865174835639,0.225860541758574,"CA",2023-12-29,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
