"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X24A_50_CI","other_50_CI","X23E_95_CI","X23F_95_CI","X24A_95_CI","other_95_CI"
"93",NA,NA,"AR",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"96",0.00985870899685587,0.00893716135853169,"AR",2024-02-01,1,1,1,1,1,1,1,1
"97",NA,NA,"AR",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.00614215576470256,0.0054034497982831,"AR",2024-02-05,1,1,1,1,1,1,1,1
"101",0.00499948535228231,0.00475553556115875,"AR",2024-02-06,1,1,1,1,1,1,1,1
"102",0.00443300796955094,0.00418248154490955,"AR",2024-02-07,1,1,1,1,1,1,1,1
"103",0.0137283233871285,0.00367615967742866,"AR",2024-02-08,1,1,1,1,1,1,0,0
"104",0.012964668867111,0.00322922995839315,"AR",2024-02-09,1,1,1,1,1,1,0,0
"105",NA,NA,"AR",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.00262035388576189,0.00218197862643275,"AR",2024-02-12,1,1,1,1,1,1,1,1
"108",1.24457223119661,0.463404628039609,"AR",2024-02-13,1,1,0,0,1,1,0,0
"109",0.00775996965590903,0.00167638351395046,"AR",2024-02-14,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.00363137432046375,0.000862078224082409,"AR",2024-02-19,1,1,1,1,1,1,1,1
"115",0.00285962995968504,0.000754088249177725,"AR",2024-02-20,1,1,1,1,1,1,1,1
"116",NA,NA,"AR",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.00115606437919159,0.000336471583540962,"AR",2024-02-26,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"124",1.38626320109014,0.974379754766866,"AR",2024-02-29,1,1,0,0,1,1,0,0
"125",0.000195317035223838,0.000195970375790828,"AR",2024-03-01,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.29387135464484,0.200861056296112,"AZ",2024-01-21,1,1,0,0,1,0,1,0
"128",1.20830453689566,0.0571811535015983,"AZ",2024-01-22,1,0,1,1,1,1,0,0
"129",1.05309992534169,0.0751884582189582,"AZ",2024-01-23,1,1,1,1,1,0,0,1
"130",2.71702471350186,0.345414132131232,"AZ",2024-01-24,1,0,0,0,1,0,0,1
"131",0.0997626962070015,0.00732159107882819,"AZ",2024-01-25,1,1,1,1,1,1,0,0
"132",1.06982492599674,0.442616580009299,"AZ",2024-01-26,1,1,0,0,1,1,0,0
"133",1.1305417710582,0.130548179045507,"AZ",2024-01-27,1,1,1,0,1,1,0,0
"134",0.00867018978028515,0.00485410790606424,"AZ",2024-01-28,1,1,1,1,1,1,0,0
"135",1.49605902556938,0.114226650812807,"AZ",2024-01-29,1,0,1,1,1,0,0,1
"136",0.929465560628949,0.0971505113630535,"AZ",2024-01-30,1,0,1,1,1,0,0,1
"137",0.620644896672981,0.0682221142458424,"AZ",2024-01-31,1,1,1,1,1,0,0,0
"138",0.0437817893789934,0.00277550210095114,"AZ",2024-02-01,1,1,1,1,1,1,1,1
"139",0.0345763089189532,0.00240956874644518,"AZ",2024-02-02,1,1,1,1,1,1,1,1
"140",NA,NA,"AZ",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"141",0.0459459023495596,0.00181306236297694,"AZ",2024-02-04,1,1,1,1,1,1,1,1
"142",2.61848275766637,0.165067389939928,"AZ",2024-02-05,1,0,0,1,1,0,0,1
"143",0.644201371484945,0.0406091101570139,"AZ",2024-02-06,1,1,1,1,1,0,0,1
"144",0.420300855550846,0.00117912329780029,"AZ",2024-02-07,1,1,1,1,1,0,0,0
"145",0.00208148195181702,0.00102074144426303,"AZ",2024-02-08,1,1,1,1,1,1,1,1
"146",1.20337862113843,0.318688614927702,"AZ",2024-02-09,1,1,0,0,1,1,0,0
"147",0.00589933716417713,0.000764129943444605,"AZ",2024-02-10,1,1,1,1,1,1,1,1
"148",0.999211501117332,0.120637192439772,"AZ",2024-02-11,1,1,0,0,1,1,0,0
"149",0.0741713013856796,0.00057131865824205,"AZ",2024-02-12,1,1,1,1,1,1,1,1
"150",0.838564128748082,0.0648503502822046,"AZ",2024-02-13,1,1,1,0,1,1,0,0
"151",0.170354135072677,0.000426707071246542,"AZ",2024-02-14,1,1,1,1,1,1,0,0
"152",0.000829026134452418,0.00036864261936367,"AZ",2024-02-15,1,1,1,1,1,1,1,1
"153",0.00584841378212937,0.000318413907973996,"AZ",2024-02-16,1,1,1,1,1,1,1,1
"154",0.0294791202676396,0.00027497722632793,"AZ",2024-02-17,1,1,1,1,1,1,1,1
"155",0.902019158274545,0.0516125207238049,"AZ",2024-02-18,1,1,1,0,1,1,0,0
"156",0.0921295623378023,0.000204968934185414,"AZ",2024-02-19,1,1,1,1,1,1,1,1
"157",1.97651155237915,0.067724855074611,"AZ",2024-02-20,1,1,0,0,1,0,0,0
"158",0.836079473629851,0.0351858702406839,"AZ",2024-02-21,1,1,1,0,1,1,0,0
"159",1.30052836448754,0.245708437049588,"AZ",2024-02-22,1,1,0,0,1,1,0,0
"160",0.00217246631595611,0.000113701166075445,"AZ",2024-02-23,1,1,1,1,1,1,1,1
"161",0.000762627273992768,9.80996072392761e-05,"AZ",2024-02-24,1,1,1,1,1,1,0,0
"162",2.18512237340406,0.218818214512242,"AZ",2024-02-25,1,0,0,0,1,0,0,1
"163",0.00710600414746855,7.30066707352104e-05,"AZ",2024-02-26,1,1,1,1,1,1,1,1
"164",1.21859027351565,0.0898672946695845,"AZ",2024-02-27,1,1,0,0,1,0,1,0
"165",0.00273697936675149,5.43171343827089e-05,"AZ",2024-02-28,1,1,1,1,1,1,1,1
"166",0.000849891237502537,4.68475650794744e-05,"AZ",2024-02-29,1,1,1,1,1,1,1,1
"167",9.26734145764128e-05,4.0403273024841e-05,"AZ",2024-03-01,1,1,1,1,1,1,1,1
"168",0.00112468162246537,3.48440127084418e-05,"AZ",2024-03-02,1,1,1,1,1,1,1,1
"169",1.23499869404906,0.252241775932374,"CA",2024-01-21,1,1,0,0,1,0,0,1
"170",0.606918965259589,0.0702679691668532,"CA",2024-01-22,1,1,1,1,1,0,0,0
"171",0.722148133224563,0.0051965559642211,"CA",2024-01-23,1,1,1,1,1,0,0,0
"172",0.671677556319774,0.0860370013918241,"CA",2024-01-24,1,1,1,1,1,1,0,0
"173",3.00914714991214,0.152744982829567,"CA",2024-01-25,1,1,0,0,1,0,0,0
"174",2.8381322330992,0.111302935239564,"CA",2024-01-26,1,1,0,0,1,0,0,0
"175",0.828938457057877,0.00299256586202719,"CA",2024-01-27,1,1,1,1,1,0,0,0
"176",0.71104761430999,0.0445119141377521,"CA",2024-01-28,1,1,1,1,1,0,0,0
"177",3.5042962871825,0.0876065231288842,"CA",2024-01-29,1,1,0,0,1,0,0,0
"178",1.58297692801485,0.0728742928681018,"CA",2024-01-30,1,1,0,1,1,0,0,0
"179",2.8291109267114,0.0848483484516767,"CA",2024-01-31,1,0,0,1,1,0,0,1
"180",8.20684787572787,0.106386827304368,"CA",2024-02-01,1,1,0,0,1,0,0,0
"181",6.99269358242276,0.107083739917576,"CA",2024-02-02,1,1,0,0,1,0,0,0
"182",0.772858424460566,0.0418540234452562,"CA",2024-02-03,1,1,1,1,1,0,0,1
"183",0.676532651215896,0.0349982001647434,"CA",2024-02-04,1,1,1,1,1,1,1,1
"184",1.50550947475699,0.0643440336547614,"CA",2024-02-05,1,1,0,0,1,0,0,0
"185",7.45061766622052,0.109159532151769,"CA",2024-02-06,1,0,0,0,1,0,0,0
"186",4.71953261066536,0.0866108642915223,"CA",2024-02-07,1,0,0,0,1,0,0,0
"187",1.09606001538011,0.0337114861655006,"CA",2024-02-08,1,1,1,0,1,0,0,1
"188",8.86577660631758,0.119530123264322,"CA",2024-02-09,1,1,0,0,1,0,0,0
"189",5.69187886684802,0.149185185747316,"CA",2024-02-10,1,0,0,0,1,0,0,0
"190",0.00830434840200951,0.000351619165170531,"CA",2024-02-11,1,1,1,1,1,1,1,1
"191",5.5719660148058,0.11096832650798,"CA",2024-02-12,1,1,0,0,1,0,0,0
"192",5.42527936289731,0.088963897890877,"CA",2024-02-13,1,1,0,0,1,0,0,0
"193",2.5224076817295,0.0388106585916763,"CA",2024-02-14,1,1,0,0,1,1,0,0
"194",7.81701765509912,0.118612488486453,"CA",2024-02-15,1,0,0,0,1,0,0,0
"195",1.7065980410181,0.0364866712312998,"CA",2024-02-16,1,1,0,0,1,0,0,1
"196",0.876006810271115,0.0328783257035831,"CA",2024-02-17,1,1,1,0,1,0,1,0
"197",2.05840661602919,0.0547513139995688,"CA",2024-02-18,1,1,0,0,1,1,0,0
"198",1.33462489249228,0.03862989950813,"CA",2024-02-19,1,1,0,0,1,0,0,0
"199",0.0325090320584498,9.46056047295782e-05,"CA",2024-02-20,1,1,1,1,1,1,1,1
"200",7.21251972076328,0.0871344138521305,"CA",2024-02-21,1,1,0,0,1,0,0,0
"201",3.6317652682215,0.0647119031655279,"CA",2024-02-22,1,0,0,0,1,1,0,0
"202",4.66902370224131,0.0648776508405616,"CA",2024-02-23,1,1,0,0,1,0,0,0
"203",2.31767505515622,0.0582458760419347,"CA",2024-02-24,1,1,0,0,1,0,1,0
"204",0.0549043506011789,4.54415535088563e-05,"CA",2024-02-25,1,1,1,1,1,1,1,1
"205",5.5580252325275,0.0786287186224892,"CA",2024-02-26,1,1,0,0,1,0,0,0
"206",9.72883162495017,0.11663604082046,"CA",2024-02-27,1,1,0,0,1,0,0,0
"207",6.29219678208653,0.0775334294559429,"CA",2024-02-28,1,1,0,0,1,1,0,0
"208",0.00184105418525922,2.52456832482347e-05,"CA",2024-02-29,1,1,1,1,1,1,1,1
"209",0.00307455058843645,2.17932765244146e-05,"CA",2024-03-01,1,1,1,1,1,1,1,1
"210",0.0216947095152887,1.88123357459669e-05,"CA",2024-03-02,1,1,1,1,1,1,1,1
"211",NA,NA,"CO",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.170383687875989,0.00966073159260437,"CO",2024-01-22,1,1,1,1,1,1,1,1
"213",0.031131789092159,0.008536623912739,"CO",2024-01-23,1,1,1,1,1,1,1,1
"214",NA,NA,"CO",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.0206656767346437,0.0058590709153373,"CO",2024-01-26,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.0537670901455548,0.00399370366335153,"CO",2024-01-29,1,1,1,1,1,1,1,1
"220",0.00324648279558837,0.0035100581297438,"CO",2024-01-30,1,1,1,1,1,1,1,1
"221",0.00265259795494158,0.00308313822239644,"CO",2024-01-31,1,1,1,1,1,1,1,1
"222",0.0369321182493778,0.00270662430725091,"CO",2024-02-01,1,1,1,1,1,1,1,1
"223",0.0187134337406906,0.0023748410765972,"CO",2024-02-02,1,1,1,1,1,0,0,1
"224",NA,NA,"CO",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00155975028361618,0.00159965173192426,"CO",2024-02-05,1,1,1,1,1,1,1,1
"227",0.00129592874312014,0.0014010588423112,"CO",2024-02-06,1,1,1,1,1,1,1,1
"228",0.000931613186574309,0.00122666045261015,"CO",2024-02-07,1,1,1,1,1,1,1,1
"229",0.00381921634678632,0.00107359496584797,"CO",2024-02-08,1,1,1,1,1,1,1,1
"230",0.00337493646669786,0.000939323367561713,"CO",2024-02-09,1,1,1,1,1,1,1,1
"231",1.31292998310128,0.477882896066609,"CO",2024-02-10,1,1,0,0,1,0,1,0
"232",NA,NA,"CO",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.00227425510438746,0.000628038391209458,"CO",2024-02-12,1,1,1,1,1,1,1,1
"234",1.3321357362245,0.481876440793187,"CO",2024-02-13,1,1,0,0,1,1,0,0
"235",NA,NA,"CO",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.000380861855354093,0.000418992806707784,"CO",2024-02-15,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.00025605750796721,0.00021264190181113,"CO",2024-02-20,1,1,1,1,1,1,1,1
"242",0.00201315107443326,0.00018558867983739,"CO",2024-02-21,1,1,1,1,1,1,1,1
"243",NA,NA,"CO",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"244",1.3700044296337,0.490797055587837,"CO",2024-02-23,1,1,0,0,1,1,0,0
"245",NA,NA,"CO",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.000932939855203284,9.38413334425469e-05,"CO",2024-02-26,1,1,1,1,1,0,0,1
"248",5.10389673688237e-05,8.18569587938949e-05,"CO",2024-02-27,1,1,1,1,1,1,1,1
"249",6.78822508593715e-05,7.13985212308824e-05,"CO",2024-02-28,1,1,1,1,1,1,1,1
"250",0.000192870445746732,6.2272736644807e-05,"CO",2024-02-29,1,1,1,1,1,1,1,1
"251",NA,NA,"CO",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.0313555674357956,0.00458818132416227,"CT",2024-01-21,1,1,1,1,1,1,1,1
"254",0.276443802520123,0.00399265838334201,"CT",2024-01-22,1,1,1,1,1,0,0,1
"255",0.358058364341117,0.00347184561388355,"CT",2024-01-23,1,1,1,1,1,1,1,1
"256",0.13495087565723,0.00301686779618044,"CT",2024-01-24,1,1,1,1,1,1,1,1
"257",0.980463323333313,0.18742795781605,"CT",2024-01-25,1,1,1,0,1,1,0,0
"258",0.033287773289195,0.00227362677001567,"CT",2024-01-26,1,1,1,1,1,1,1,1
"259",NA,NA,"CT",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.00322153606938232,0.00170960896550015,"CT",2024-01-28,1,1,1,1,1,1,1,1
"261",0.919216471103796,0.11937962901655,"CT",2024-01-29,1,1,1,0,1,1,0,0
"262",0.00925441146498764,0.00128297709671936,"CT",2024-01-30,1,1,1,1,1,1,1,1
"263",0.00864606655643776,0.00111069698590443,"CT",2024-01-31,1,1,1,1,1,1,1,1
"264",0.946602562750924,0.157762222424524,"CT",2024-02-01,1,0,0,1,1,0,0,1
"265",0.0758085006539832,0.000831467969342911,"CT",2024-02-02,1,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"267",0.000930906079648727,0.000621587059555943,"CT",2024-02-04,1,1,1,1,1,1,1,1
"268",0.0073261320356194,0.000537197585332465,"CT",2024-02-05,1,1,1,1,1,1,1,1
"269",1.14589344753511,0.192219138026445,"CT",2024-02-06,1,0,0,1,1,0,0,1
"270",0.0111885566019522,0.000400915600182446,"CT",2024-02-07,1,1,1,1,1,1,1,1
"271",1.33165669199222,0.486794951744768,"CT",2024-02-08,1,1,0,0,1,1,0,0
"272",0.00485708835347486,0.000298928363146476,"CT",2024-02-09,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.000340486057935713,0.000222707956420972,"CT",2024-02-11,1,1,1,1,1,1,1,1
"275",0.012443232703757,0.000192179385973389,"CT",2024-02-12,1,1,1,1,1,1,1,1
"276",NA,NA,"CT",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.00026551859672742,0.000143037972340404,"CT",2024-02-14,1,1,1,1,1,1,1,1
"278",0.000211382501305205,0.000123377280136365,"CT",2024-02-15,1,1,1,1,1,1,1,1
"279",NA,NA,"CT",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"280",0.000265546880969764,9.1759135898812e-05,"CT",2024-02-17,1,1,1,1,1,1,1,1
"281",NA,NA,"CT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"282",0.000498996038888411,6.82159631484642e-05,"CT",2024-02-19,1,1,1,1,1,1,1,1
"283",NA,NA,"CT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.000806221594398665,5.06960557472337e-05,"CT",2024-02-21,1,1,1,1,1,1,1,1
"285",1.37487347383219,0.493677813877738,"CT",2024-02-22,1,0,0,1,1,0,0,1
"286",0.000323133657440466,3.76650633277163e-05,"CT",2024-02-23,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"288",0.000464952082231334,2.79769961532064e-05,"CT",2024-02-25,1,1,1,1,1,1,1,1
"289",3.95979796692699e-05,2.4110146650959e-05,"CT",2024-02-26,1,1,1,1,1,1,1,1
"290",0.00014895911437943,2.07768549423441e-05,"CT",2024-02-27,1,1,1,1,1,1,1,1
"291",3.20036528594506e-05,1.79037028380792e-05,"CT",2024-02-28,1,1,1,1,1,1,1,1
"292",0.00020678875581286,1.54273304818325e-05,"CT",2024-02-29,1,1,1,1,1,1,1,1
"293",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"295",1.19973555982962,0.853192476146636,"DC",2024-01-21,1,0,0,1,1,0,0,1
"296",NA,NA,"DC",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"297",0.025842315523064,0.00496654415965569,"DC",2024-01-23,1,1,1,1,1,1,1,1
"298",NA,NA,"DC",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
