"","es_score","brier_score","location","target_date","X22B_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22B_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.535433583862453,0.26269597105047,"AK",2023-01-29,1,1,1,1,1,1,1,0,0,1,1,1
"2",1.62192360500667,0.29492310912067,"AK",2023-01-30,1,0,1,0,1,1,1,0,0,0,1,1
"3",0.628947276804179,0.248963028298146,"AK",2023-01-31,1,1,1,1,1,1,1,0,0,0,1,1
"4",0.658257688300918,0.186378521760347,"AK",2023-02-01,1,1,1,1,1,1,1,0,1,0,1,1
"5",1.08343322112999,0.23141700428581,"AK",2023-02-02,1,1,1,1,1,1,1,0,0,0,0,1
"6",0.795675489807129,0.345900631494096,"AK",2023-02-03,1,1,0,1,1,1,0,0,0,0,1,1
"7",1.29373124252791,0.284624467733646,"AK",2023-02-04,1,0,1,1,1,1,1,0,1,0,0,1
"8",0.853606984156482,0.133814061040751,"AK",2023-02-05,1,1,1,0,1,1,1,1,1,0,0,1
"9",3.62638317349262,0.14428353366878,"AK",2023-02-06,1,0,1,0,1,1,0,0,0,0,1,1
"10",0.847768255264407,0.270390793786747,"AK",2023-02-07,1,1,1,1,0,1,0,0,1,0,1,1
"11",0.83136385139056,0.272375993141364,"AK",2023-02-08,1,1,0,1,1,1,1,0,1,0,0,1
"12",0.393508659681116,0.290955925708477,"AK",2023-02-09,1,1,1,1,1,1,1,0,1,1,0,1
"13",1.70546872346638,0.0837191971727111,"AK",2023-02-10,1,0,1,0,1,1,1,0,1,0,0,1
"14",0.505225708083218,0.151406062380965,"AK",2023-02-11,1,1,1,1,1,1,1,0,1,0,0,1
"15",0.735100273234683,0.0683135956633557,"AK",2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
"16",1.71777161679384,0.291006581933545,"AK",2023-02-13,1,1,1,0,1,0,1,0,1,0,0,0
"17",0.678969313901495,0.233139188916107,"AK",2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"18",0.886328013996553,0.27289198185841,"AK",2023-02-15,1,0,1,1,1,1,1,1,1,0,1,0
