"","es_score","brier_score","location","target_date","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",1.61828379876392,0.523791389825456,"AK",2022-12-18,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"2",1.05203867522376,0.300738170106828,"AK",2022-12-19,1,1,1,0,1,1,1,0,1,1,0,1,0,0
"3",0.379885743982279,0.234072480986783,"AK",2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4",1.04005541869985,0.315775205564084,"AK",2022-12-21,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"5",0.786469836102958,0.297890486988232,"AK",2022-12-22,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"6",0.0794983889657985,0.0692847699729292,"AK",2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7",1.15094774716348,0.326519220031333,"AK",2022-12-24,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"8",0.214726200214421,0.0652034524305321,"AK",2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9",1.81986240039827,0.338063389969527,"AK",2022-12-26,1,0,1,1,0,1,1,1,0,0,1,0,0,1
"10",7.32325042052715,0.625705446563164,"AK",2022-12-27,1,0,0,1,1,1,1,0,0,0,1,1,0,1
"11",1.68175425352171,0.389381826491151,"AK",2022-12-28,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"12",0.840514041007034,0.286068838479826,"AK",2022-12-29,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"13",3.33957843916751,0.569400502672819,"AK",2022-12-30,0,0,0,1,0,1,1,0,0,0,1,0,1,1
"14",1.22816934328353,0.372410506697156,"AK",2022-12-31,1,0,1,1,0,1,1,0,1,1,1,0,1,1
"15",0.885541449757261,0.390352551437331,"AK",2023-01-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"16",0.75137937097755,0.226871665219123,"AK",2023-01-02,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"17",1.97792673118893,0.249343417976409,"AK",2023-01-03,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"18",0.802712586831853,0.203944662488259,"AK",2023-01-04,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"19",0.307532379233587,0.0684641732464734,"AK",2023-01-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"20",0.797887841423066,0.285833581048747,"AK",2023-01-06,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"21",0.757306423867611,0.322692155209609,"AK",2023-01-07,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"22",0.0575897743055153,0.0778329089968152,"AK",2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23",1.02710750118963,0.300044571485771,"AK",2023-01-09,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"24",0.618859886622949,0.160214682379225,"AK",2023-01-10,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"25",1.05089467007565,0.290767602856724,"AK",2023-01-11,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"26",0.493284176869401,0.0971851097265013,"AK",2023-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27",1.05340427593096,0.2297726268677,"AK",2023-01-13,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"28",0.0671730793703202,0.110156627941211,"AK",2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29",0.0719737263011478,0.117542058423889,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30",0.518215869493618,0.202421036434398,"AK",2023-01-16,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"31",1.54542441437032,0.241278537980658,"AK",2023-01-17,1,1,1,0,1,1,1,0,0,0,0,1,0,1
"32",0.86648770396892,0.242161621214873,"AK",2023-01-18,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"33",1.31364136467708,0.305530627719296,"AK",2023-01-19,1,1,0,1,0,1,1,1,1,0,1,0,1,1
"34",0.95947224886392,0.20873061947954,"AK",2023-01-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"35",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.527755031624829,0.258678552689,"AK",2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37",0.297430719891477,0.200946055099884,"AK",2023-01-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"38",1.06779011299094,0.284847868731526,"AK",2023-01-24,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"39",1.98753801099822,0.360977146046836,"AK",2023-01-25,1,1,1,1,1,1,0,1,1,0,1,0,1,0
"40",1.3097504629124,0.246147010917619,"AK",2023-01-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"41",1.78724026698253,0.324817902738427,"AK",2023-01-27,0,1,0,1,1,1,1,0,1,0,1,0,1,1
"42",0.15609913927776,0.276703666370702,"AK",2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43",0.290270003877567,0.0690704509320596,"AL",2022-12-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"44",0.417996433502541,0.19631846338751,"AL",2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",1.62952515722453,0.229993668661491,"AL",2022-12-20,1,0,1,1,1,1,0,0,0,1,0,1,0,0
"46",2.55486764671112,0.442010495223806,"AL",2022-12-21,1,1,0,1,0,0,1,0,1,1,1,0,0,1
"47",NA,NA,"AL",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",0.0777226741264261,0.0550047598533299,"AL",2022-12-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"50",NA,NA,"AL",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.984234850392315,0.279297166146949,"AL",2022-12-26,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"52",0.99125465323437,0.213867763094826,"AL",2022-12-27,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"53",1.90538484137977,0.368868570732012,"AL",2022-12-28,1,1,0,0,1,1,1,0,1,0,0,0,0,1
"54",1.93236678295013,0.296420071464834,"AL",2022-12-29,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"55",1.94881765853534,0.40558462612875,"AL",2022-12-30,0,1,0,1,0,1,1,0,1,0,0,0,0,1
"56",NA,NA,"AL",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1.19540357421322,0.226584617378685,"AL",2023-01-02,1,1,1,1,1,1,1,1,0,0,0,0,1,0
"59",2.18373482794164,0.242212221560003,"AL",2023-01-03,0,1,1,1,0,0,1,0,0,0,0,0,0,1
"60",1.88851888313249,0.356924305472814,"AL",2023-01-04,1,1,0,0,1,1,1,1,1,0,0,0,1,1
"61",1.13981136560148,0.241940497752353,"AL",2023-01-05,1,1,1,1,0,1,1,1,0,0,0,0,0,1
"62",1.64588303718352,0.395302227456399,"AL",2023-01-06,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"63",2.30077196697923,0.452846361458997,"AL",2023-01-07,0,1,0,1,1,0,0,0,1,0,1,1,0,1
"64",1.5188297473431,0.704856463177854,"AL",2023-01-08,0,1,0,1,1,0,1,0,1,0,1,1,0,1
"65",1.00880465087067,0.297689996177295,"AL",2023-01-09,1,1,1,1,1,0,1,0,1,0,1,0,0,1
"66",0.908277018204465,0.235943507621937,"AL",2023-01-10,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"67",0.350519058082007,0.292264103897473,"AL",2023-01-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"68",0.942621679036101,0.426039701238195,"AL",2023-01-12,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"69",NA,NA,"AL",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
