"","es_score","brier_score","location","target_date","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X24A_50_CI","X23I_50_CI","other_50_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X24A_95_CI","X23I_95_CI","other_95_CI"
"96",2.22171826528409,0.503235283678011,"AR",2023-12-21,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1
"97",1.33153537354838,0.478072529353908,"AR",2023-12-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"98",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.759682064171752,0.381714948164055,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
"103",2.00082917785074,0.451429732097706,"AR",2023-12-28,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
"104",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",0.104930417710074,0.0495762317829306,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",0.505704526321143,0.0443340747649986,"AR",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"110",1.12310991985975,0.329856714552028,"AR",2024-01-04,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
"111",0.0781063926911899,0.0352323436034762,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",1.131314846964,0.837097291659107,"AR",2024-01-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"117",0.139454160559761,0.0169380150856215,"AR",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"118",0.982733830750576,0.434696395082099,"AR",2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"119",NA,NA,"AR",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.0175841475441758,0.00593973633846835,"AR",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.05326399165732,0.447106822664243,"AZ",2023-12-10,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1
"128",1.71844059424276,0.395468177572806,"AZ",2023-12-11,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
"129",3.48161066480005,0.468612007769921,"AZ",2023-12-12,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"130",2.80345592711615,0.411832394838168,"AZ",2023-12-13,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
"131",1.86810185689915,0.358694730254288,"AZ",2023-12-14,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"132",0.954070203071692,0.356595718825799,"AZ",2023-12-15,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1
"133",2.51253471297257,0.406828640407151,"AZ",2023-12-16,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0
"134",1.83744340670533,0.251493460428206,"AZ",2023-12-17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
"135",4.53034139718805,0.406442722114585,"AZ",2023-12-18,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
"136",5.69603521969409,0.402603032252212,"AZ",2023-12-19,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1
"137",1.29937132171805,0.355239759568099,"AZ",2023-12-20,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0
"138",1.41138051282916,0.379763748124129,"AZ",2023-12-21,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1
"139",0.983513742141767,0.383310188157651,"AZ",2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1
"140",0.974532281731703,0.324808085202541,"AZ",2023-12-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"141",2.93729372465947,0.352820686810445,"AZ",2023-12-24,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
"142",2.86127312341109,0.381192300310995,"AZ",2023-12-25,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1
"143",7.77360275515419,0.342334941691928,"AZ",2023-12-26,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
"144",3.10499436372192,0.34645156143796,"AZ",2023-12-27,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1
"145",1.07961614477802,0.314396377688164,"AZ",2023-12-28,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1
"146",0.819732622806015,0.350256674009219,"AZ",2023-12-29,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"147",0.786441132497902,0.217809499745301,"AZ",2023-12-30,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"148",1.68255287539962,0.228313688515535,"AZ",2023-12-31,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"149",4.81199899069573,0.318334103098606,"AZ",2024-01-01,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1
"150",5.34234543128759,0.310652293181377,"AZ",2024-01-02,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0
"151",0.893015392809867,0.315202851047233,"AZ",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
"152",1.04012449360993,0.265713681875536,"AZ",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"153",0.388827611327223,0.237875009597677,"AZ",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"154",1.84791734468234,0.171406947723124,"AZ",2024-01-06,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"155",2.02174187978636,0.122175655536708,"AZ",2024-01-07,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
"156",2.7809620278213,0.193477155447796,"AZ",2024-01-08,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1
"157",3.14280413541776,0.203876823626675,"AZ",2024-01-09,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1
"158",0.415949443735255,0.0945522465115476,"AZ",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"159",1.22248098300804,0.303561964043274,"AZ",2024-01-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"160",0.697661343247331,0.213206020459133,"AZ",2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"161",1.15691207155244,0.179886196521942,"AZ",2024-01-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
"162",1.3957987973209,0.237855382208422,"AZ",2024-01-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"163",5.15539700046688,0.186803483028494,"AZ",2024-01-15,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"164",0.247586624552502,0.0534496406310138,"AZ",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"165",1.68733645637454,0.181817197587608,"AZ",2024-01-17,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
"166",0.829586155609539,0.225515097675005,"AZ",2024-01-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"167",0.550450267500223,0.0391787638795502,"AZ",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
"168",0.417348583967047,0.197180653624779,"AZ",2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"169",2.06672499817627,0.392344699836685,"CA",2023-12-10,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
"170",2.85858950544521,0.34597962202371,"CA",2023-12-11,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1
"171",2.74217553347898,0.346139741105292,"CA",2023-12-12,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
"172",6.07797544170516,0.357651851732462,"CA",2023-12-13,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
"173",3.0949225628517,0.370577606065834,"CA",2023-12-14,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"174",1.90520374185108,0.384270840117121,"CA",2023-12-15,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"175",2.50707543264323,0.307459386459056,"CA",2023-12-16,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1
"176",0.733961447206808,0.259388019105739,"CA",2023-12-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1
"177",2.4014136967328,0.316260769813746,"CA",2023-12-18,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1
"178",1.90239096537324,0.318436965186468,"CA",2023-12-19,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"179",2.10970070252173,0.344402787837972,"CA",2023-12-20,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
"180",7.23325559412193,0.334180254309149,"CA",2023-12-21,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"181",2.02797645015983,0.259461427983847,"CA",2023-12-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1
