"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","other_95_CI"
"1",NA,NA,"AK",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,"AK",2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,"AK",2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,"AK",2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,"AK",2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.158103292018783,0.108644716220559,"AK",2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7",NA,NA,"AK",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,"AK",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.135057706217232,0.086773786541018,"AK",2022-12-12,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"10",0.12363295367253,0.080383639599703,"AK",2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11",NA,NA,"AK",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.110174067050533,0.0688726634917242,"AK",2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13",1.41467784294563,0.665061434458184,"AK",2022-12-16,0,1,1,0,1,1,1,0,1,1,0,1,1,1
"14",NA,NA,"AK",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",NA,NA,"AK",2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.831734195703617,0.613685063800699,"AK",2022-12-19,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"17",NA,NA,"AK",2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.85709417029018,0.640462608667684,"AK",2022-12-21,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"19",NA,NA,"AK",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.0710879902007069,0.0272809574911468,"AK",2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26",1.08321352631738,0.823417179839712,"AK",2022-12-29,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"27",0.954777408296594,0.734610675231899,"AK",2022-12-30,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"28",NA,NA,"AK",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",0.618684863451233,0.399333971941142,"AK",2023-01-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"32",0.253727675920932,0.0224430362742749,"AK",2023-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0.0977581346484042,0.0226050099948431,"AK",2023-01-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"34",0.100339357242131,0.0229905684404262,"AK",2023-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"35",NA,NA,"AK",2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.738212365958093,0.730736487908004,"AK",2023-01-09,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"38",0.464175075391839,0.258067787662815,"AK",2023-01-10,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"39",0.139866187897078,0.0285806147477636,"AK",2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"40",0.144301260623649,0.0305090251798665,"AK",2023-01-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"41",NA,NA,"AK",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.781087481694374,0.25941423246545,"AL",2022-12-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"44",1.00421510904508,0.285925913985273,"AL",2022-12-05,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"45",1.13910827956294,0.343098695601615,"AL",2022-12-06,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"46",0.302501409457333,0.229519311104739,"AL",2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",1.21753453174633,0.298443988918444,"AL",2022-12-08,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"48",0.973811530820014,0.247413503983062,"AL",2022-12-09,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"49",0.804777503313084,0.146015666663325,"AL",2022-12-10,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"50",1.62575073488493,0.51048721509174,"AL",2022-12-11,0,1,0,0,1,1,1,0,1,0,0,1,1,1
"51",1.41327000124314,0.425746153525946,"AL",2022-12-12,1,1,0,0,0,1,1,1,0,0,0,0,1,1
"52",0.088920105990058,0.0664708278007315,"AL",2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",1.06332236739361,0.325720682858646,"AL",2022-12-14,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"54",1.43966435330138,0.291415586793313,"AL",2022-12-15,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"55",0.873360401514649,0.291324878325873,"AL",2022-12-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"56",0.232894185535308,0.0518584485231959,"AL",2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57",0.202248875808012,0.049088065824948,"AL",2022-12-18,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"58",0.406279062552005,0.19702732439179,"AL",2022-12-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"59",1.5155241000515,0.226113076100801,"AL",2022-12-20,0,1,0,1,1,1,1,0,0,0,0,1,0,1
"60",2.78645593401302,0.453033779479735,"AL",2022-12-21,1,1,1,0,1,0,0,1,0,1,0,1,0,0
"61",NA,NA,"AL",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",0.0514234071991244,0.0393382993844297,"AL",2022-12-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"64",NA,NA,"AL",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1.44200230605263,0.284241484383439,"AL",2022-12-26,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"66",1.08675808990771,0.21379610521761,"AL",2022-12-27,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"67",2.4516303801711,0.382764526742998,"AL",2022-12-28,1,0,1,0,0,1,1,1,0,1,0,0,0,1
"68",2.61348733130669,0.302971301381611,"AL",2022-12-29,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"69",2.1428522976212,0.417685602024391,"AL",2022-12-30,1,0,1,0,1,0,1,1,0,1,0,1,0,1
"70",NA,NA,"AL",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1.48665149735404,0.227264836568902,"AL",2023-01-02,1,1,1,1,1,1,1,1,0,0,0,0,0,1
"73",2.42865413630704,0.248016703003385,"AL",2023-01-03,1,0,1,1,1,0,0,1,0,1,0,1,0,0
"74",2.31055171476781,0.362374540295448,"AL",2023-01-04,1,1,1,0,0,1,1,1,1,1,0,0,1,1
"75",1.03406783849545,0.236940435055822,"AL",2023-01-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"76",1.75825700918831,0.402532884097995,"AL",2023-01-06,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"77",2.85818218746254,0.465891867293306,"AL",2023-01-07,1,0,1,0,1,1,0,1,0,1,0,1,1,0
"78",1.62881123595728,0.736853253225451,"AL",2023-01-08,1,0,1,0,1,1,0,1,0,1,0,1,0,0
"79",1.28483694704298,0.3009735896185,"AL",2023-01-09,1,1,1,1,1,1,0,1,1,0,0,1,0,0
"80",1.02952784478785,0.236338942416121,"AL",2023-01-10,1,1,1,1,1,1,1,1,0,0,0,1,0,1
"81",0.353418319340881,0.28572488485545,"AL",2023-01-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"82",1.02713875182295,0.432268300905376,"AL",2023-01-12,1,1,1,1,1,1,0,1,1,1,0,1,0,0
"83",NA,NA,"AL",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.244582348597077,0.262663221877835,"AR",2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",1.7460814550287,0.320409021339857,"AR",2022-12-05,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"87",4.20225410557648,0.364066340032755,"AR",2022-12-06,0,0,0,1,1,1,1,0,1,0,0,1,0,1
"88",1.15932191960889,0.272363017112529,"AR",2022-12-07,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"89",2.84928810767083,0.354087952943606,"AR",2022-12-08,1,1,0,0,1,1,1,1,1,0,0,1,0,1
"90",1.80470761758323,0.271427786505835,"AR",2022-12-09,1,0,0,1,1,1,1,1,0,0,0,0,1,1
"91",0.504121264851693,0.250003330248905,"AR",2022-12-10,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"92",0.822644119047888,0.26664969078797,"AR",2022-12-11,1,1,0,1,1,1,1,1,0,0,0,1,1,0
"93",4.33487588455953,0.331116874411885,"AR",2022-12-12,1,1,0,0,1,1,1,0,0,0,0,1,0,1
"94",1.30514982427326,0.284537817870611,"AR",2022-12-13,1,1,0,1,1,1,1,1,0,0,0,1,1,0
"95",2.53421648711879,0.294375821949543,"AR",2022-12-14,1,1,0,1,1,1,1,1,1,0,0,1,0,1
"96",1.78788403362379,0.187391468776933,"AR",2022-12-15,1,0,1,0,1,1,1,0,0,0,0,1,1,1
"97",3.0150983517664,0.440153568454888,"AR",2022-12-16,1,0,0,0,1,1,0,1,0,0,0,1,1,0
"98",0.802721361271448,0.264953073743313,"AR",2022-12-17,1,1,1,1,0,1,1,1,0,1,0,0,0,1
"99",0.70669453792464,0.260856058844278,"AR",2022-12-18,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"100",1.56162566425008,0.234618045509832,"AR",2022-12-19,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"101",2.89742574543938,0.323901564411873,"AR",2022-12-20,1,0,0,0,1,1,0,1,0,0,0,1,0,0
"102",1.63018934098167,0.241440093374966,"AR",2022-12-21,1,1,1,1,1,1,1,1,0,0,1,1,0,0
"103",1.4139200465893,0.29455895764117,"AR",2022-12-22,1,0,1,1,1,1,1,1,0,1,0,1,1,1
