"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22B_50_CI","X22C_50_CI","other_50_CI","X21L_95_CI","X22A_95_CI","X22B_95_CI","X22C_95_CI","other_95_CI"
"1",0.194922308901017,0.0357155686813214,"AK",2022-07-10,1,1,1,1,1,1,1,0,0,1
"2",2.21557446004457,0.249682415507952,"AK",2022-07-11,1,0,0,1,1,1,0,1,0,1
"3",0.988713611296593,0.224123152788106,"AK",2022-07-12,1,1,1,0,1,1,0,0,0,1
"4",1.25936576027812,0.10883426227368,"AK",2022-07-13,1,1,1,1,1,1,1,1,1,1
"5",0.543076088800882,0.171080433875528,"AK",2022-07-14,1,1,1,1,1,1,0,0,1,1
"6",0.610494507924873,0.160336972826174,"AK",2022-07-15,1,1,1,1,1,1,1,0,0,1
"7",0.96843087400059,0.141785362579856,"AK",2022-07-16,1,1,1,1,1,1,0,0,1,1
"8",1.0193667776549,0.245032932523569,"AK",2022-07-17,1,1,1,1,1,1,0,0,0,1
"9",2.14680431935478,0.052291968475645,"AK",2022-07-18,1,1,0,1,1,1,0,0,1,1
"10",2.8256764755695,0.0173748459556405,"AK",2022-07-19,1,0,0,1,1,1,0,0,1,1
"11",0.622340262368184,0.145557884117651,"AK",2022-07-20,1,1,1,1,1,1,1,1,1,1
"12",0.644519901332828,0.142190863825409,"AK",2022-07-21,1,1,1,1,1,1,0,0,1,1
"13",0.68149392656007,0.0995942446668021,"AK",2022-07-22,1,1,1,1,1,1,1,1,1,1
"14",0.584199541467767,0.0129421582281996,"AK",2022-07-23,1,1,1,1,1,1,0,0,1,1
"15",0.380662313592739,0.0906353870416372,"AK",2022-07-24,1,1,1,1,1,1,1,1,1,1
"16",1.35356755314686,0.205949283804891,"AK",2022-07-25,0,1,0,1,1,0,0,0,1,1
"17",2.2102040484431,0.0566887426017407,"AK",2022-07-26,1,0,0,1,1,1,0,0,0,1
"18",1.24942764841102,0.0448089993067824,"AK",2022-07-27,1,1,0,1,1,1,0,0,1,1
"19",1.51414638971142,0.102294632892701,"AK",2022-07-28,0,0,1,1,1,0,0,0,0,1
"20",0.94647203918122,0.115871462226423,"AK",2022-07-29,1,1,1,1,0,1,1,0,1,0
"21",0.74649556154217,0.103000872432975,"AK",2022-07-30,1,1,1,1,1,1,1,0,0,1
"22",1.44875815316148,0.00745175520740369,"AK",2022-07-31,1,0,0,1,1,1,0,0,1,1
"23",1.52036188762514,0.100796520782018,"AK",2022-08-01,1,1,1,0,1,1,0,0,0,1
"24",0.347604350137593,0.0711433766677751,"AK",2022-08-02,1,1,1,1,1,1,1,1,1,1
"25",0.418531732759101,0.0061173009456702,"AK",2022-08-03,1,1,1,1,1,1,1,1,1,1
"26",1.01718703158076,0.160237109091025,"AK",2022-08-04,1,0,1,1,1,1,0,1,0,1
"27",1.75314530386193,0.176258958711824,"AK",2022-08-05,1,0,0,1,1,1,0,0,1,1
"28",0.290471680706305,0.00504151091662426,"AK",2022-08-06,1,1,1,1,1,1,1,1,1,1
"29",0.293062059468666,0.00473023913286731,"AK",2022-08-07,1,1,1,1,1,1,1,1,1,1
"30",0.63636973458124,0.0957480461635797,"AK",2022-08-08,1,1,1,1,1,1,0,0,0,1
"31",0.831762350607947,0.0885047551206009,"AK",2022-08-09,1,1,1,1,1,1,1,1,1,1
"32",1.02494983395846,0.00391445673884325,"AK",2022-08-10,1,1,0,1,1,1,0,0,1,1
"33",0.618177400983772,0.150206302826086,"AK",2022-08-11,1,1,1,1,1,1,1,1,1,1
"34",0.21229224722878,0.00345507647544818,"AK",2022-08-12,1,1,1,1,1,1,0,0,1,1
"35",1.32873118885519,0.164406203598709,"AK",2022-08-13,1,0,0,1,1,1,0,0,1,1
"36",0.746548143656631,0.181012428962174,"AK",2022-08-14,1,1,1,1,1,1,1,1,1,1
"37",0.282285363039407,0.00286992586464717,"AK",2022-08-15,1,1,1,1,1,1,1,1,1,1
"38",0.49566010814277,0.102290345605763,"AK",2022-08-16,1,1,1,1,1,1,1,1,1,1
"39",0.967646899325133,0.0883834119645424,"AK",2022-08-17,1,1,1,0,1,1,0,1,0,1
"40",0.0400341045090832,0.00238784877257704,"AK",2022-08-18,1,1,1,1,1,1,0,0,1,1
"41",0.48321414711512,0.0927816323085997,"AK",2022-08-19,1,1,1,1,1,1,0,0,1,1
"42",1.13622915635727,0.456199968374883,"AK",2022-08-20,1,0,0,1,1,1,0,0,1,1
"43",0.430682764455634,0.245198056779481,"AL",2022-07-10,1,1,1,1,1,1,0,0,1,1
"44",1.84871551672026,0.211854023935096,"AL",2022-07-11,1,1,1,0,1,0,0,0,0,1
"45",1.06859598245499,0.309735747776848,"AL",2022-07-12,1,1,1,0,1,0,0,0,0,1
"46",1.06347323985207,0.195719293027763,"AL",2022-07-13,1,1,1,1,1,1,0,0,0,1
"47",1.35316980673616,0.312284469145528,"AL",2022-07-14,1,0,0,1,1,1,0,0,0,1
"48",1.95445280351612,0.387806769923157,"AL",2022-07-15,1,0,0,1,1,1,0,0,0,1
"49",0.5934718116653,0.231427723812452,"AL",2022-07-16,1,1,1,1,1,1,1,0,0,1
"50",0.795577595046114,0.234432574001322,"AL",2022-07-17,1,1,1,1,1,1,0,0,0,1
"51",0.590039326247904,0.187415715676419,"AL",2022-07-18,1,1,1,1,1,1,0,1,0,1
"52",3.95141285541877,0.147320708945808,"AL",2022-07-19,1,0,0,1,0,1,0,0,0,0
"53",1.15393543777135,0.22668199828578,"AL",2022-07-20,1,1,1,1,1,1,0,0,0,1
"54",2.72628819503088,0.121100543377074,"AL",2022-07-21,1,0,0,0,0,1,0,0,0,0
