"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23B_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23B_95_CI","other_95_CI"
"54",NA,NA,"AL",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.0170501405071556,0.00763278408727146,"AL",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56",1.10577468995467,0.452611395134184,"AL",2023-03-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"57",NA,NA,"AL",2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0642314294844811,0.00848363741329661,"AL",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.0330100779382036,0.0128167267746568,"AL",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.0419649064908097,0.0150052492121613,"AL",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68",1.83599124772735,0.858114200827795,"AL",2023-04-06,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
"69",NA,NA,"AL",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",0.16098114523738,0.0195880629614122,"AL",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71",NA,NA,"AL",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.969393325563955,0.430069872065928,"AL",2023-04-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"73",1.10058895013102,0.827118587014751,"AL",2023-04-11,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"74",0.0819922555898323,0.0293270599281989,"AL",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.101522728725398,0.0364515558347582,"AL",2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"77",0.105815390144589,0.0407468146954205,"AL",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78",NA,NA,"AL",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.140652830043603,0.0510792042386613,"AL",2023-04-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"80",0.154990636252656,0.0572311287910558,"AL",2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",0.165222230957939,0.0641163841014679,"AL",2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",NA,NA,"AL",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1.10988384053815,0.790105941237885,"AR",2023-03-12,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"86",0.0653113494303914,0.0116776105136807,"AR",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",0.931622199001057,0.228041837422007,"AR",2023-03-14,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"88",0.0552653774069353,0.00959046650721818,"AR",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",0.0511320799622549,0.00871790820353138,"AR",2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"90",0.591626421128317,0.173347630159573,"AR",2023-03-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"91",0.97689126447699,0.424822989445519,"AR",2023-03-18,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"92",NA,NA,"AR",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.0768493747438055,0.00614187018021123,"AR",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",0.658685602752679,0.00568776564409883,"AR",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",1.7682257344189,0.00529735671417428,"AR",2023-03-22,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"96",0.031212887421979,0.00496603213284266,"AR",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.0300882972304824,0.00469002828793108,"AR",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",1.15307641551106,0.45974838221369,"AR",2023-03-26,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"100",0.0091720800253689,0.00416916282945451,"AR",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",1.8766628607199,0.299399918351759,"AR",2023-03-28,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"102",0.70237852031462,0.0040688952838777,"AR",2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"103",0.0327141952466802,0.00409535511294601,"AR",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.00987569369707766,0.00417660936546351,"AR",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",0.00950792746157766,0.00431709360067752,"AR",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",0.0381343115196288,0.00452273425676981,"AR",2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",0.0101360221300151,0.00480112740634187,"AR",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.417008326223167,0.00516173925804104,"AR",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",0.21973979953017,0.00561612495638522,"AR",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",0.015403104970093,0.00617815997809321,"AR",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111",1.10676841846,0.454290160005868,"AR",2023-04-07,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"112",NA,NA,"AR",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0.0740853502548061,0.00868860149245624,"AR",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114",0.164015844865914,0.00987437913073511,"AR",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.0313313074517574,0.0112796438400763,"AR",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116",0.114597190112921,0.0129363028584055,"AR",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",0.971282531753679,0.43006181294269,"AR",2023-04-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"121",0.211427255880228,0.0263159659743887,"AR",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.114451709538997,0.0457183643845978,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",0.600158921167747,0.0521397532797388,"AR",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"127",0.755276088653181,0.073271916079195,"AZ",2023-03-12,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"128",3.81798343139642,0.15493040044833,"AZ",2023-03-13,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
"129",0.662132024584657,0.0787982904545481,"AZ",2023-03-14,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"130",1.14367832129633,0.116751163158132,"AZ",2023-03-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"131",0.326281592667356,0.00312116632319868,"AZ",2023-03-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"132",2.06243590394577,0.614412840107338,"AZ",2023-03-17,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
"133",2.43023198908336,0.609691959153192,"AZ",2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"134",2.53872110848938,0.177782236314038,"AZ",2023-03-19,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"135",2.58539402889112,0.0925028616930059,"AZ",2023-03-20,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
"136",1.84531726618443,0.175472486327401,"AZ",2023-03-21,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1
"137",0.996462737330833,0.0993801611318334,"AZ",2023-03-22,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
"138",0.831743992188162,0.117701041740972,"AZ",2023-03-23,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"139",0.0843891725357466,0.0019814462831474,"AZ",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",0.00310991218917972,0.001930436430792,"AZ",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",1.13616505834179,0.105277820674694,"AZ",2023-03-26,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"142",2.55108657322681,0.115667691143454,"AZ",2023-03-27,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
"143",1.13392484713806,0.045493746213107,"AZ",2023-03-28,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
"144",0.304036773827247,0.00189694917153734,"AZ",2023-03-29,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"145",2.30131499955746,0.235744016169993,"AZ",2023-03-30,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
"146",0.0115554813101106,0.00198849207635407,"AZ",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",1.15066485435621,0.313130294654115,"AZ",2023-04-01,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"148",0.894171954797815,0.156597987541335,"AZ",2023-04-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"149",0.614513745404288,0.0505454329653059,"AZ",2023-04-03,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"150",2.58607083680955,0.178983533857883,"AZ",2023-04-04,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
"151",0.946437445632961,0.0825288464851175,"AZ",2023-04-05,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"152",0.0609905105206673,0.00286545694142902,"AZ",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",0.173954761547264,0.00313726849265185,"AZ",2023-04-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"154",0.677301266553588,0.09465943816058,"AZ",2023-04-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"155",1.89901911669145,0.141769375349478,"AZ",2023-04-09,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
"156",2.24371671196309,0.142387981438212,"AZ",2023-04-10,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
"157",3.08097885973799,0.220775040486739,"AZ",2023-04-11,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
"158",0.0307836355080036,0.00544057239137558,"AZ",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"159",0.221268759438212,0.00616749486302467,"AZ",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"160",1.0730804633259,0.306565933580501,"AZ",2023-04-14,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"161",0.352772828999118,0.00800960578079164,"AZ",2023-04-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"162",1.30683309146905,0.252522897443124,"AZ",2023-04-16,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
"163",1.77417918863517,0.110796982381922,"AZ",2023-04-17,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1
"164",1.46199647794905,0.178674650114045,"AZ",2023-04-18,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"165",2.13810036354629,0.0485518249477729,"AZ",2023-04-19,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0
"166",3.94372490145053,0.249038556613799,"AZ",2023-04-20,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0
"167",1.04654999733314,0.751435340856538,"AZ",2023-04-21,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
"168",0.206124465229989,0.0211157226389012,"AZ",2023-04-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"169",5.74227048792935,0.14849839110219,"CA",2023-03-12,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0
"170",7.78482543524088,0.168618818230109,"CA",2023-03-13,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
"171",5.24789950912143,0.133127735327374,"CA",2023-03-14,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
"172",6.52191224293095,0.132245859950624,"CA",2023-03-15,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
"173",1.74017486471279,0.0979434752937797,"CA",2023-03-16,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0
"174",6.82830628120735,0.153372366377206,"CA",2023-03-17,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
"175",2.71796584792949,0.132772443618663,"CA",2023-03-18,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0
"176",5.89231944137919,0.173700216511311,"CA",2023-03-19,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"177",1.88913522832208,0.0616894867600798,"CA",2023-03-20,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
"178",1.89103807874138,0.0900410985582241,"CA",2023-03-21,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
"179",4.73953601006834,0.123705182714363,"CA",2023-03-22,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"180",5.74932995877378,0.137651617379336,"CA",2023-03-23,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
"181",4.79808836418835,0.134694021529257,"CA",2023-03-24,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"182",8.88889643256345,0.23770997940372,"CA",2023-03-25,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
"183",5.51591827935382,0.175027911902249,"CA",2023-03-26,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
"184",2.30046620416031,0.0973729697595587,"CA",2023-03-27,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"185",1.64388169277768,0.051823932347354,"CA",2023-03-28,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
"186",8.41861060864698,0.203150598416043,"CA",2023-03-29,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"187",1.82664533218877,0.070833265310444,"CA",2023-03-30,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1
"188",2.36434388953277,0.119463750688738,"CA",2023-03-31,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1
"189",6.99093285671959,0.203291067955066,"CA",2023-04-01,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"190",4.8621886782702,0.170078622780263,"CA",2023-04-02,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"191",5.87331121531182,0.158412526519844,"CA",2023-04-03,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"192",3.47651276439229,0.082548772709661,"CA",2023-04-04,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"193",6.6590502751828,0.165548491697258,"CA",2023-04-05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"194",9.84539157099267,0.20710069510996,"CA",2023-04-06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"195",6.00690672369038,0.148476772939394,"CA",2023-04-07,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
"196",1.41121684115338,0.129409969760415,"CA",2023-04-08,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"197",1.38477839397537,0.0775179037361581,"CA",2023-04-09,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
"198",13.1157954567307,0.196596744559038,"CA",2023-04-10,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"199",12.89708501941,0.116770541706907,"CA",2023-04-11,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
"200",9.68025272785266,0.215544230021532,"CA",2023-04-12,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
"201",9.31841065342245,0.151903481682534,"CA",2023-04-13,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"202",13.955851752043,0.0954641970343743,"CA",2023-04-14,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1
"203",6.65945505821693,0.157714243599019,"CA",2023-04-15,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"204",9.88880920649816,0.174740831069071,"CA",2023-04-16,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
"205",16.6882494429483,0.171453728007374,"CA",2023-04-17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"206",11.8958659475576,0.163134603505155,"CA",2023-04-18,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"207",11.3558489742855,0.241343720027051,"CA",2023-04-19,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
"208",11.9264206275421,0.237316316745073,"CA",2023-04-20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"209",16.3492098148285,0.151516753484487,"CA",2023-04-21,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
"210",7.65556396719108,0.33615990806768,"CA",2023-04-22,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
"211",0.00825893992501225,0.00142235789110038,"CO",2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"212",0.00790731329540867,0.0013852394732068,"CO",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
