"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","other_50_CI","X21L_95_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","other_95_CI"
"1",NA,NA,"AK",2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.669283427218056,0.454751019036796,"AK",2022-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3",NA,NA,"AK",2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,"AK",2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",0.185327666771352,0.137943359051457,"AK",2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6",NA,NA,"AK",2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,"AK",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,"AK",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,"AK",2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1.13936960954563,0.368067791328848,"AK",2022-11-22,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"11",0.940037399716389,0.683868060092857,"AK",2022-11-23,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"12",NA,NA,"AK",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",NA,NA,"AK",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.227385158977102,0.252820185222812,"AK",2022-11-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"15",1.01605896359633,0.464110440619648,"AK",2022-11-27,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"16",0.376430232304547,0.282559686355792,"AK",2022-11-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"17",NA,NA,"AK",2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.299168874540049,0.197818542849279,"AK",2022-11-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"19",NA,NA,"AK",2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",0.175486508142948,0.104225353864507,"AK",2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28",NA,NA,"AK",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.143600065253452,0.0830578999101158,"AK",2022-12-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"31",0.128121625096378,0.0770031451700255,"AK",2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"32",NA,NA,"AK",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.109005615526016,0.0662749866369547,"AK",2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"34",1.42912621768251,0.673465392209255,"AK",2022-12-16,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
"35",NA,NA,"AK",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.846920190652019,0.624018003865672,"AK",2022-12-19,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"38",NA,NA,"AK",2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.858228694843564,0.64943151563793,"AK",2022-12-21,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"40",NA,NA,"AK",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.229904520188431,0.256286833263503,"AL",2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"44",0.91225926805732,0.246846614796092,"AL",2022-11-14,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"45",NA,NA,"AL",2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.415056631052666,0.257099037235279,"AL",2022-11-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"47",0.79625037281918,0.345829971741519,"AL",2022-11-17,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"48",1.21774128604746,0.188690122219553,"AL",2022-11-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"49",NA,NA,"AL",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.964574091764605,0.435560104564938,"AL",2022-11-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"52",0.853155591093628,0.40927199480023,"AL",2022-11-22,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"53",0.201094549924521,0.12870896510964,"AL",2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",NA,NA,"AL",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.934975519444408,0.422876874230833,"AL",2022-11-25,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"56",NA,NA,"AL",2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.469149760110492,0.170127112836427,"AL",2022-11-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"59",1.12880780714634,0.381111782282019,"AL",2022-11-29,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"60",0.863969923846615,0.254499522818469,"AL",2022-11-30,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
"61",1.41107987095544,0.316397582162554,"AL",2022-12-01,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"62",0.985854437471774,0.322220362732083,"AL",2022-12-02,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"63",NA,NA,"AL",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",1.43106605991922,0.293108338879145,"AL",2022-12-04,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"65",1.75806000443302,0.339757074302161,"AL",2022-12-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"66",1.80436281943001,0.380523680731533,"AL",2022-12-06,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"67",0.455067777875712,0.24622479093073,"AL",2022-12-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"68",1.99253454130489,0.356718448020552,"AL",2022-12-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"69",0.830093517743664,0.226219898681936,"AL",2022-12-09,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"70",0.427704065262933,0.124695411704608,"AL",2022-12-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"71",2.09119695089293,0.593514573312603,"AL",2022-12-11,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
"72",1.89182150122788,0.48562993237359,"AL",2022-12-12,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
"73",0.0342964324503193,0.021560836592466,"AL",2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"74",1.569357310241,0.386056187310411,"AL",2022-12-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"75",2.22225384917644,0.337066039465244,"AL",2022-12-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"76",0.952986959814393,0.297296821344691,"AL",2022-12-16,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"77",0.0955899491698051,0.0167002401815347,"AL",2022-12-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"78",0.091711419477879,0.0159803123051061,"AL",2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79",0.626040901674949,0.209566164722544,"AL",2022-12-19,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"80",1.93752294421879,0.233346629456684,"AL",2022-12-20,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
"81",3.12793876240218,0.485491679251935,"AL",2022-12-21,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0
"82",NA,NA,"AL",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",0.0251576995682952,0.0151476108438983,"AL",2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85",NA,NA,"AR",2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",3.08003936104318,0.393216777399237,"AR",2022-11-14,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
"87",0.808638129838655,0.40022761015904,"AR",2022-11-15,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"88",0.177700855446543,0.132227252168382,"AR",2022-11-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"89",1.25206232198416,0.245927346123852,"AR",2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"90",1.0171811973446,0.269683936651437,"AR",2022-11-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"91",0.926955539480025,0.430054322197149,"AR",2022-11-19,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"92",0.741805358240297,0.298570284424615,"AR",2022-11-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"93",1.78984186166716,0.25376870685487,"AR",2022-11-21,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
"94",4.04076254321742,0.350332628063447,"AR",2022-11-22,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
"95",2.15801581522637,0.364796456366157,"AR",2022-11-23,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
"96",0.870065955119024,0.401593321099643,"AR",2022-11-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"97",2.83058867756624,0.279113038069267,"AR",2022-11-25,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
"98",1.92811350741533,0.665479414976652,"AR",2022-11-26,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0
"99",0.7114914003123,0.380140782728239,"AR",2022-11-27,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"100",3.8869625468265,0.285436770900044,"AR",2022-11-28,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
"101",2.39670142444811,0.273847258835436,"AR",2022-11-29,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"102",1.43949462109881,0.306700323396862,"AR",2022-11-30,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"103",1.5264725475486,0.321543232422453,"AR",2022-12-01,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"104",2.39186441263684,0.257294478945008,"AR",2022-12-02,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
"105",0.815628132479985,0.399738034286354,"AR",2022-12-03,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"106",0.299257212311998,0.275229746953282,"AR",2022-12-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"107",2.5134388110712,0.337945559792631,"AR",2022-12-05,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"108",3.65897989111925,0.359832916585449,"AR",2022-12-06,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1
"109",2.0560183606353,0.287049888104948,"AR",2022-12-07,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"110",3.59422142188721,0.37268239876226,"AR",2022-12-08,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"111",1.98637498459816,0.282573340838524,"AR",2022-12-09,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
"112",0.781117443038067,0.275723042311107,"AR",2022-12-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"113",1.02953368481637,0.287332563788286,"AR",2022-12-11,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"114",6.99970331950639,0.359211076184164,"AR",2022-12-12,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"115",2.65187106198856,0.316019058694517,"AR",2022-12-13,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1
"116",5.99573007091868,0.32863429864352,"AR",2022-12-14,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"117",2.6437996564377,0.241039643565222,"AR",2022-12-15,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1
"118",3.4945559435284,0.474711482419448,"AR",2022-12-16,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"119",1.25163101563036,0.322053865755918,"AR",2022-12-17,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1
"120",1.42119841200035,0.334677572213691,"AR",2022-12-18,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
"121",5.14244125642217,0.301191958683738,"AR",2022-12-19,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
"122",6.13845870830985,0.405371955127181,"AR",2022-12-20,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"123",6.738031667443,0.339439188490266,"AR",2022-12-21,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"124",2.54295976933465,0.407925196879137,"AR",2022-12-22,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
"125",2.4631721274789,0.485944860043697,"AR",2022-12-23,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1
"126",3.36301009075276,0.280210961313858,"AR",2022-12-24,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1
"127",4.65424602189083,0.320016519119367,"AZ",2022-11-13,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0
"128",3.50776691530085,0.279390688041308,"AZ",2022-11-14,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
"129",2.16645520794701,0.281856286837326,"AZ",2022-11-15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"130",2.10440150116926,0.298279641758626,"AZ",2022-11-16,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
