...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
92,0.127830420548062,0.0287101937634988,AR,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
93,1.08466582004586,0.02691126929334675,AR,2023-03-06,1,1,0,1,1,1,1,1,0,1,1,0
94,0.707079094249431,0.0252749904927036,AR,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
95,0.642451410185851,0.1870972874763005,AR,2023-03-08,1,1,1,1,1,1,0,1,1,1,1,0
96,0.283491706975879,0.02243462712618885,AR,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
97,0.254787146591989,0.02120551440828935,AR,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
98,1.07425093712515,0.432994550596352,AR,2023-03-11,1,1,1,0,1,1,1,1,0,0,1,1
99,1.16782936034831,0.803208130275115,AR,2023-03-12,0,1,0,1,1,1,0,1,0,1,1,1
100,0.0758048878079213,0.0181543643239852,AR,2023-03-13,1,1,1,1,1,1,1,1,0,1,1,0
101,0.634573511102389,0.205929243362409,AR,2023-03-14,1,1,1,1,1,1,0,1,0,1,1,1
102,0.0565393061222105,0.0165625990514329,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
103,0.0604153031597841,0.01587747009322765,AR,2023-03-16,1,1,1,1,1,1,1,1,0,1,1,0
104,0.794462634859599,0.1783733885330955,AR,2023-03-17,0,1,1,1,1,1,0,1,1,1,1,0
105,1.08375042577632,0.4250233956541895,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
106,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.088018199326106,0.01374617320814025,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
108,0.686106663017007,0.0133439651077949,AR,2023-03-21,1,1,1,1,1,1,1,1,0,1,1,0
109,1.6919490865391,0.0129871386510277,AR,2023-03-22,1,1,0,1,1,1,0,1,0,1,1,0
110,0.0383685511534483,0.0126730584145486,AR,2023-03-23,1,1,1,1,1,1,1,1,0,1,1,0
111,0.0344257628496719,0.01239949197719855,AR,2023-03-24,1,1,1,1,1,1,1,1,0,1,1,0
112,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,1.0302991513249,0.4067198511824255,AR,2023-03-26,1,1,0,1,1,0,1,1,0,1,1,0
114,0.00803280372758584,0.01180506140028595,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
115,2.06725841334482,0.29625693299024,AR,2023-03-28,0,1,0,1,1,1,0,1,0,1,1,0
116,0.564750607961608,0.0115863967762087,AR,2023-03-29,1,1,1,1,1,1,0,1,0,1,1,0
117,0.0279290185230019,0.01152871758982005,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
118,NA,NA,AR,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.0223195316041713,0.0115638370687339,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
121,0.00674890994882689,0.0116470933198872,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
122,0.154936043029449,0.01176797012051985,AR,2023-04-04,1,1,1,1,1,1,1,1,0,0,1,1
123,0.021440175633814,0.01192805268409905,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.00637470904167092,0.0123738727097608,AR,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.23247444943625,0.1535524470290445,AZ,2023-02-26,1,1,1,1,1,0,0,0,0,1,1,0
128,3.31712745222914,0.105122082441967,AZ,2023-02-27,0,1,0,1,1,1,0,0,0,1,1,0
129,1.88269745627158,0.0824124817291095,AZ,2023-02-28,1,1,0,1,1,1,0,0,0,1,1,0
130,1.92962433252618,0.1852439003787615,AZ,2023-03-01,1,1,1,1,1,0,0,0,0,1,1,0
131,1.22798553068424,0.2058100323163645,AZ,2023-03-02,1,1,1,0,1,1,1,1,0,0,1,0
132,2.88726677520021,0.370177452289092,AZ,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,0
133,3.94040251608544,0.4121536731316995,AZ,2023-03-04,0,0,0,1,1,1,0,0,0,1,1,1
134,1.22350900223943,0.0785526831970025,AZ,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
135,1.69882894658732,0.116526669523505,AZ,2023-03-06,1,1,1,1,1,1,0,0,0,0,1,1
136,2.22843453922506,0.0597310018206345,AZ,2023-03-07,1,1,0,1,1,1,0,0,0,1,1,0
137,0.691655818684123,0.2118165020472555,AZ,2023-03-08,0,1,1,1,1,1,1,0,0,1,1,1
138,0.342664197945465,0.0130103883684377,AZ,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
139,0.197351622618921,0.012694351499329,AZ,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
140,1.18760238311398,0.17314590699272,AZ,2023-03-11,0,1,1,1,1,1,0,1,0,1,1,1
141,1.52216286146262,0.0760549191354615,AZ,2023-03-12,1,1,1,0,1,1,1,0,1,0,1,1
142,2.64626733403348,0.149109429976754,AZ,2023-03-13,1,0,1,1,1,0,0,0,0,1,1,0
143,0.718036005198846,0.080827751879868,AZ,2023-03-14,1,1,1,1,1,1,0,1,0,1,1,1
144,1.01996048583776,0.1156693125941405,AZ,2023-03-15,1,1,1,0,1,1,1,1,0,0,1,0
145,0.938123712986944,0.01185339250051575,AZ,2023-03-16,1,1,0,1,1,1,0,1,0,0,1,0
146,1.68181804267909,0.570787570080335,AZ,2023-03-17,1,0,0,0,1,1,1,0,0,0,1,1
147,2.05695840405428,0.554230137793,AZ,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
148,1.20280543217849,0.168261707949254,AZ,2023-03-19,0,1,1,1,1,1,1,0,0,0,1,0
149,2.99692591245249,0.092612443880794,AZ,2023-03-20,0,0,1,1,1,1,0,0,0,0,1,0
150,0.976667901190605,0.1671530257492945,AZ,2023-03-21,1,1,1,1,1,1,1,1,0,0,1,0
151,0.923920896471123,0.098568536343792,AZ,2023-03-22,1,1,1,1,1,1,0,1,0,0,1,0
152,0.676592003261394,0.1143720531766795,AZ,2023-03-23,1,1,1,1,1,1,0,1,0,1,0,0
153,0.507027977014406,0.0137651833605794,AZ,2023-03-24,1,1,1,1,1,1,1,0,0,0,1,1
154,0.0299057518890276,0.01433547281277765,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
155,1.04197590136881,0.1040790590000825,AZ,2023-03-26,1,1,1,1,1,1,1,1,0,0,1,0
156,2.3946469644528,0.1138000776438965,AZ,2023-03-27,1,0,1,1,1,1,1,0,0,1,1,0
157,4.05549117274071,0.0536382212310905,AZ,2023-03-28,1,1,0,1,1,1,0,0,0,0,1,1
158,1.71210937553828,0.01778534643183945,AZ,2023-03-29,1,1,0,1,1,1,1,0,0,0,1,0
159,1.10561444966196,0.214821959614259,AZ,2023-03-30,1,1,1,1,1,1,1,0,0,1,1,0
160,0.142642051442289,0.0204732079025085,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
161,0.772446419238607,0.277956657376434,AZ,2023-04-01,0,1,1,1,1,1,0,1,1,0,1,1
162,0.700796444699511,0.1494052872544425,AZ,2023-04-02,1,1,1,1,1,1,1,1,0,0,1,1
163,2.48283363482828,0.067550588094464,AZ,2023-04-03,1,1,0,1,0,1,0,0,0,0,0,0
164,1.75416374371437,0.1678282585902625,AZ,2023-04-04,1,1,1,1,1,1,0,0,0,1,1,1
165,3.04151430117087,0.096784105825496,AZ,2023-04-05,1,1,0,1,0,1,1,0,0,0,0,0
166,0.578685962031859,0.0355317836435101,AZ,2023-04-06,1,1,1,1,1,1,0,0,0,1,1,1
167,1.28008728407408,0.0396125706293857,AZ,2023-04-07,1,1,0,1,1,1,1,0,0,1,1,0
168,1.44237063767618,0.108399172759192,AZ,2023-04-08,1,1,1,1,1,1,1,0,0,0,1,1
169,1.5625618421217,0.1462949909617205,CA,2023-02-26,1,1,1,1,1,1,1,0,0,1,1,0
170,7.5066122116742,0.188381392985116,CA,2023-02-27,0,1,0,1,1,1,0,1,0,0,1,0
171,6.17425858837839,0.1697846732327355,CA,2023-02-28,0,1,1,1,0,0,0,1,0,0,0,0
172,4.77611171117097,0.155650531623773,CA,2023-03-01,1,1,1,1,0,1,0,0,0,0,0,0
173,3.95064847457462,0.139150884158142,CA,2023-03-02,1,1,1,1,1,1,0,0,0,0,1,0
174,5.9342698638574,0.1531332947514645,CA,2023-03-03,0,1,1,0,1,1,0,0,0,0,1,0
175,4.11788407473132,0.1317122455220005,CA,2023-03-04,0,1,1,1,1,1,0,0,0,0,1,0
176,4.78996448466075,0.06102815254449,CA,2023-03-05,0,1,0,1,1,1,0,0,0,0,1,0
177,3.49706264319603,0.165054471077672,CA,2023-03-06,0,1,1,1,1,1,0,1,0,1,0,0
178,3.77956546135511,0.175752248726267,CA,2023-03-07,0,1,0,1,1,1,0,0,0,0,1,0
179,7.98756353086309,0.1780616719503565,CA,2023-03-08,1,0,0,1,1,0,0,0,0,0,0,0
180,4.81604347142897,0.0919667911404635,CA,2023-03-09,1,1,0,1,1,1,0,1,1,0,0,1
181,3.42432710157358,0.1273163192572095,CA,2023-03-10,1,1,1,0,1,1,0,0,0,0,0,0
182,2.96200923840171,0.0882555201843285,CA,2023-03-11,1,1,0,1,1,1,0,1,0,0,1,0
183,3.31668965888075,0.146234570275673,CA,2023-03-12,1,1,1,0,1,1,0,0,0,0,1,0
184,4.57580558211883,0.165346880330964,CA,2023-03-13,1,0,0,0,1,1,0,0,0,0,0,0
185,2.60268761291856,0.1313115711399215,CA,2023-03-14,1,1,1,1,1,1,0,0,0,0,0,1
186,3.96737672981029,0.131374408501298,CA,2023-03-15,0,0,1,1,1,1,0,0,0,1,0,0
187,3.05116782926936,0.098236459959103,CA,2023-03-16,1,1,1,1,1,1,0,0,0,0,0,0
188,3.96717230298255,0.14991443479155,CA,2023-03-17,1,0,1,0,1,1,0,0,0,0,0,0
189,1.57065496665028,0.1307623389128345,CA,2023-03-18,1,1,1,1,1,1,0,0,0,1,0,0
190,3.08054081038159,0.1683246501242545,CA,2023-03-19,0,1,1,1,1,1,0,0,1,1,1,0
191,4.80566776683902,0.065054595858,CA,2023-03-20,1,1,0,1,1,1,0,0,0,0,1,0
192,3.24092653228024,0.092393490133296,CA,2023-03-21,1,1,1,0,0,1,0,0,0,0,1,1
193,3.07741290534969,0.1225091199671525,CA,2023-03-22,1,1,1,1,1,1,0,0,0,0,0,0
194,2.78468823147798,0.134889991050097,CA,2023-03-23,1,0,1,1,1,1,0,0,0,0,0,0
195,2.76652603384166,0.1326338504540645,CA,2023-03-24,1,1,1,1,1,0,0,0,0,0,1,0
196,5.80403097752186,0.22894164796936,CA,2023-03-25,1,0,0,0,0,1,0,0,0,0,0,0
197,4.04911434448788,0.1723867377856405,CA,2023-03-26,1,1,1,1,0,0,0,1,0,0,0,0
198,5.70238347064376,0.1048493015022605,CA,2023-03-27,0,1,0,0,0,1,0,0,0,0,0,0
199,5.64256492432858,0.067218219972178,CA,2023-03-28,1,1,0,0,1,1,0,0,0,0,0,0
200,4.85897241487295,0.19893086317008,CA,2023-03-29,1,0,1,1,0,1,0,1,0,0,0,0
201,7.05817314543185,0.08985884822001,CA,2023-03-30,1,1,0,0,1,1,1,0,0,0,1,0
202,5.74433825486142,0.136044114399468,CA,2023-03-31,1,1,0,0,1,1,1,0,0,0,0,0
203,2.63137975711569,0.1908303470224865,CA,2023-04-01,1,0,1,1,1,0,0,0,1,0,1,1
204,4.19569197608834,0.178752353714612,CA,2023-04-02,1,0,1,1,1,0,1,0,0,0,1,0
205,9.38810368701995,0.1847673634829005,CA,2023-04-03,1,0,1,0,1,0,0,0,0,0,0,0
206,11.0485984002249,0.141817546534694,CA,2023-04-04,1,1,0,0,1,1,1,0,0,0,0,0
207,10.2289350436763,0.2021866897750315,CA,2023-04-05,1,1,0,0,0,0,0,0,0,0,0,0
208,8.25436549299304,0.2335310462049475,CA,2023-04-06,1,0,1,1,1,0,1,0,0,0,0,0
209,12.0911220803294,0.216640528102542,CA,2023-04-07,1,1,0,0,1,1,0,0,0,0,0,1
210,14.947360149496,0.2552951868228035,CA,2023-04-08,1,1,0,0,0,1,1,1,0,0,0,1
211,0.116989647356109,0.005091560880162,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
212,0.467586293149264,0.062534274225831,CO,2023-02-27,1,1,1,1,1,1,1,1,0,1,1,0
213,1.41429115464112,0.16094801550307,CO,2023-02-28,1,0,0,1,1,1,0,0,0,1,1,1
214,1.0019931430742,0.004132044328981505,CO,2023-03-01,1,1,0,1,1,1,0,1,0,1,1,1
215,0.276889370052238,0.003875847339117385,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
216,0.148330726033817,0.0036461600477073,CO,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,1
217,1.0775152908511,0.309786495142432,CO,2023-03-04,1,1,0,1,1,0,1,1,0,1,1,0
218,0.161747261859199,0.003256107288293925,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
219,1.43187487435408,0.2300649919743225,CO,2023-03-06,1,1,0,1,1,0,0,1,0,1,1,1
220,0.471543075918474,0.0717781922147495,CO,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
221,0.461518576457098,0.084373417945026,CO,2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
222,0.112818455943282,0.002697569443019635,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
223,0.0631046666271961,0.00259516440786857,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
224,0.00552821737523905,0.002505344377505165,CO,2023-03-11,1,1,1,1,1,1,0,1,0,1,1,1
225,0.0173640101501234,0.00242723088299042,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
226,0.0181685193467888,0.00236008129138413,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
227,0.0838690497878884,0.00230327891468028,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
228,0.407153454819597,0.00225632517099974,CO,2023-03-15,1,1,1,1,1,1,0,1,0,1,1,1
229,0.30416694050929,0.00221883370428269,CO,2023-03-16,1,1,1,1,1,1,1,0,0,1,1,1
230,0.845630902265446,0.1839519161324065,CO,2023-03-17,0,1,1,1,1,1,0,1,0,1,1,1
231,1.13387962522415,0.4567455478753135,CO,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
232,0.78843399169497,0.153711335941751,CO,2023-03-19,0,1,1,1,1,1,1,1,1,1,1,1
233,0.344920858680207,0.00215952192212653,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
234,0.985141196932334,0.120470030578137,CO,2023-03-21,1,1,1,1,0,1,1,1,0,1,0,1
235,4.94598072274697,0.523404917070545,CO,2023-03-22,1,0,0,0,1,1,1,0,0,0,1,1
236,0.982479786937417,0.1204570337782385,CO,2023-03-23,1,1,1,0,1,1,0,1,1,0,1,1
237,0.114899858300655,0.00224885928357254,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
238,0.00394339309341499,0.002297253180568605,CO,2023-03-25,1,1,1,1,1,1,1,1,0,0,1,1
239,1.08076985429586,0.1912588020859155,CO,2023-03-26,1,1,1,0,1,1,1,1,0,0,1,1
240,0.120802017422094,0.002430799903230945,CO,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
241,0.089025641623429,0.00251828902920363,CO,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
242,0.128702238174877,0.00262155139618469,CO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
243,0.100346042256844,0.002742420736341755,CO,2023-03-30,1,1,1,1,1,1,1,1,0,1,1,0
244,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00676677146656614,0.003046106288331345,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
246,NA,NA,CO,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.01347545097811,0.159117900556593,CO,2023-04-03,1,1,1,0,1,1,1,1,0,0,1,1
248,0.029489657810522,0.003702912173904105,CO,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
249,0.0083879834634744,0.00399210930842501,CO,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
250,0.192006089091407,0.004325615700241625,CO,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
251,NA,NA,CO,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,0.0105318039400965,0.0051548090472651,CO,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
253,0.190312595550945,0.0064905802553835,CT,2023-02-26,1,1,1,1,1,1,1,1,0,1,1,0
254,0.844560568251785,0.13332230103248,CT,2023-02-27,1,1,1,0,1,1,1,1,0,0,1,1
255,0.77149651996847,0.080398722489889,CT,2023-02-28,1,1,1,0,1,1,1,1,1,1,1,1
256,0.86235841325957,0.134482351346454,CT,2023-03-01,1,0,1,1,1,1,1,0,0,1,1,1
257,0.0667734421412952,0.00654303128562965,CT,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
258,0.958270284355448,0.2913292748069965,CT,2023-03-03,0,1,1,1,1,1,0,1,1,1,1,0
