...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
83,0.917765870579783,0.454379940599596,AL,2023-02-24,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
84,0.889885002728412,0.647883136081635,AL,2023-02-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
85,3.95832637091797,0.4791127659712245,AR,2023-01-15,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
86,6.74014984782232,0.58963791417607,AR,2023-01-16,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
87,3.49262123831378,0.2414758840322265,AR,2023-01-17,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0
88,3.71492736117965,0.332789151116845,AR,2023-01-18,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
89,2.55723196269415,0.274801315660017,AR,2023-01-19,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
90,3.08978560423237,0.4195239501238505,AR,2023-01-20,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0
91,1.44439758386257,0.510419657724,AR,2023-01-21,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
92,1.25790966621244,0.208804310951709,AR,2023-01-22,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
93,3.58654856590229,0.2488511058133475,AR,2023-01-23,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
94,4.90515157804161,0.347916710239385,AR,2023-01-24,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
95,3.19431711053644,0.331654639603764,AR,2023-01-25,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
96,2.58758462712153,0.240646091105667,AR,2023-01-26,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1
97,3.44717355084882,0.3770885424788005,AR,2023-01-27,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0
98,0.678131992646165,0.260966375001559,AR,2023-01-28,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
99,1.57833663987441,0.367279575196415,AR,2023-01-29,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
100,15.152628298227,0.520691933636835,AR,2023-01-30,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
101,0.639890625616718,0.1749799998366355,AR,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
102,3.28156509635514,0.506499980326855,AR,2023-02-01,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0
103,0.665934775545503,0.2579748535349385,AR,2023-02-02,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
104,1.30112988936942,0.257368342485176,AR,2023-02-03,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
105,1.73147649870651,0.4592109086007055,AR,2023-02-04,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
106,1.00981227861863,0.656334046784905,AR,2023-02-05,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
107,7.3153977226213,0.541170959588985,AR,2023-02-06,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
108,5.2337052217795,0.554364829987765,AR,2023-02-07,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
109,1.51569326899822,0.3492137607878995,AR,2023-02-08,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
110,1.35403200457776,0.2917547426580545,AR,2023-02-09,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
111,6.22269431432745,0.463492595625172,AR,2023-02-10,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
112,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.083664916672366,0.073704186559387,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,2.62521051334486,0.4961725112398575,AR,2023-02-13,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
115,6.30408231065129,0.54266904669498,AR,2023-02-14,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
116,4.26753880958632,0.442842028266619,AR,2023-02-15,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
117,5.24811186473951,0.455219543041026,AR,2023-02-16,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
118,4.76762660705701,0.56810183487518,AR,2023-02-17,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
119,0.715150368984501,0.3288034340363245,AR,2023-02-18,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
120,1.80574984431402,0.548981118127795,AR,2023-02-19,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
121,2.2586905481664,0.397159895283484,AR,2023-02-20,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
122,10.2108551577781,0.4772252692735465,AR,2023-02-21,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
123,3.4815158067312,0.3611795424522015,AR,2023-02-22,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
124,4.87533535481433,0.4132723027012155,AR,2023-02-23,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1
125,4.73236797672342,0.4070374755983275,AR,2023-02-24,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
126,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.08860697554243,0.3338246652699175,AZ,2023-01-15,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
128,3.15229856052664,0.325576846734737,AZ,2023-01-16,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1
129,2.24632502311941,0.280219121100251,AZ,2023-01-17,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1
130,1.03339971783808,0.3301831927773605,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
131,3.21824428813842,0.343048019646461,AZ,2023-01-19,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1
132,1.81307690147447,0.2728005965252895,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
133,0.838832162726945,0.274057761051011,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,0.424729684238082,0.2866567498269195,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
135,4.25783894084045,0.323358089800286,AZ,2023-01-23,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
136,2.22120261189673,0.383839611398976,AZ,2023-01-24,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1
137,1.18100038761973,0.3210222553798595,AZ,2023-01-25,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
138,2.02440590822246,0.3455284992203405,AZ,2023-01-26,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1
139,1.05621192791895,0.3121830882848555,AZ,2023-01-27,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
140,0.734712433233756,0.335828677379689,AZ,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
141,2.4278728637439,0.3515271899939545,AZ,2023-01-29,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1
142,2.86513656962201,0.2660677815519795,AZ,2023-01-30,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
143,5.47600587005074,0.2592524679410085,AZ,2023-01-31,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
144,7.03286645099727,0.3560130156890185,AZ,2023-02-01,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
145,2.22980664655135,0.1895404128683665,AZ,2023-02-02,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
146,1.77940063898149,0.301346253643611,AZ,2023-02-03,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
147,0.606139424273923,0.257601970280251,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
148,1.32248226750575,0.2446124353716755,AZ,2023-02-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
149,1.4348415782866,0.238882581741312,AZ,2023-02-06,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
150,1.07827969936468,0.2437356135659935,AZ,2023-02-07,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
151,3.18707940656666,0.108560192581987,AZ,2023-02-08,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
152,0.700929241328521,0.167168330317737,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
153,1.23187177109646,0.3161104824948165,AZ,2023-02-10,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
154,0.649214100143466,0.1788035077802975,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,4.28268638953305,0.280371320706873,AZ,2023-02-12,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
156,5.5957073271956,0.2373092755780215,AZ,2023-02-13,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0
157,1.24643939811354,0.131243541268895,AZ,2023-02-14,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
158,1.38953589253986,0.2226913259232275,AZ,2023-02-15,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
159,1.16790750401982,0.1869819818088225,AZ,2023-02-16,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0
160,1.32035212963913,0.1778828966939785,AZ,2023-02-17,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
161,1.47833903647495,0.20340771617857,AZ,2023-02-18,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
162,2.94801844267905,0.281975600641363,AZ,2023-02-19,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0
163,4.43165495122391,0.172060265815747,AZ,2023-02-20,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
164,1.35645832100885,0.161022850618825,AZ,2023-02-21,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
165,2.1036993354853,0.252783989774175,AZ,2023-02-22,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
166,0.508683066861009,0.095300643231009,AZ,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
167,1.0886400743559,0.1792380762615065,AZ,2023-02-24,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
168,1.54020029519014,0.2850397571319275,AZ,2023-02-25,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
169,7.63970946717742,0.3267518520701965,CA,2023-01-15,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
170,9.36040025494081,0.3144593163224795,CA,2023-01-16,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
171,5.94879507387485,0.3143587286122435,CA,2023-01-17,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
172,3.85583138508149,0.2920738105996685,CA,2023-01-18,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
173,2.6978241563403502,0.337745767652295,CA,2023-01-19,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
174,3.78689217587447,0.310819676056602,CA,2023-01-20,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
175,10.8886497553867,0.276833214402414,CA,2023-01-21,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
176,3.42007922069372,0.3060350594101945,CA,2023-01-22,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
177,4.69427545320487,0.3122707030919285,CA,2023-01-23,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
178,7.75597584435519,0.2731385102183885,CA,2023-01-24,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
179,4.68268906674052,0.3166901224952485,CA,2023-01-25,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
180,4.04615118471646,0.306373171161507,CA,2023-01-26,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
181,4.15313967801346,0.3283547046062775,CA,2023-01-27,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
182,4.826811685507,0.3121901642626985,CA,2023-01-28,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
183,5.34670599479001,0.3132336594741855,CA,2023-01-29,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
184,4.6493871570382,0.3012941336887815,CA,2023-01-30,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
185,2.75128993116977,0.291779193106773,CA,2023-01-31,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
186,3.3830366943723,0.2836652275671195,CA,2023-02-01,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
187,7.4140811109207,0.3057325312075575,CA,2023-02-02,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
188,6.522522673283,0.282507740518145,CA,2023-02-03,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
189,3.56041918633317,0.2947450886205525,CA,2023-02-04,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
190,7.41156081457005,0.289203964365361,CA,2023-02-05,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
191,6.98641475263338,0.2502860819879025,CA,2023-02-06,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0
192,7.08241623196737,0.2951702422167875,CA,2023-02-07,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
193,6.24915068168695,0.2469886811191755,CA,2023-02-08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
194,7.72452987770238,0.250562254957494,CA,2023-02-09,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
195,4.90194620310484,0.2587317464490745,CA,2023-02-10,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
196,5.71908077737067,0.281870724114955,CA,2023-02-11,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
197,7.99077156703105,0.1989318805051685,CA,2023-02-12,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1
198,9.08676253578517,0.1691202628982335,CA,2023-02-13,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1
199,5.05289484071213,0.163847158891101,CA,2023-02-14,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0
200,9.4368564334278,0.2203022279485555,CA,2023-02-15,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
201,10.8687023566338,0.222776412225655,CA,2023-02-16,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
202,4.15091986363461,0.2170875077567435,CA,2023-02-17,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0
203,2.91559443737159,0.204454877194393,CA,2023-02-18,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
204,2.13941341067472,0.1674249213799835,CA,2023-02-19,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
205,2.76214864813685,0.1463333552792,CA,2023-02-20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
206,4.01276671410862,0.182314790181886,CA,2023-02-21,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
207,4.3125946064238,0.170136805149102,CA,2023-02-22,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
208,10.6827887719157,0.186124353995364,CA,2023-02-23,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
209,5.15170044605605,0.1217703706661685,CA,2023-02-24,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
210,7.12856756716206,0.237194289146611,CA,2023-02-25,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
211,1.16382051875316,0.4000263678549995,CO,2023-01-15,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
212,0.934012653068567,0.3105938297540675,CO,2023-01-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
213,2.12322421581431,0.3711943415667795,CO,2023-01-17,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0
214,0.640988091450954,0.279260245437085,CO,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
215,0.704004866013536,0.311370476690558,CO,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
216,3.14128158260691,0.2338814610227105,CO,2023-01-20,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1
217,0.338239277425106,0.285834597861249,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.3808904694994,0.211957422756864,CO,2023-01-23,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
220,1.23574815479718,0.433401941705715,CO,2023-01-24,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
221,1.53482876161583,0.25489669974322,CO,2023-01-25,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1
222,1.0916857523876,0.3822647315783055,CO,2023-01-26,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
223,1.3061697551887,0.2447912218136725,CO,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
