...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
72,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.71234075714283,0.52595723462454,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.181877579613225,0.1141938919126815,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.790555714397668,0.3857300418183095,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
84,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.77045566435659,0.50720792955655,AR,2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0
87,0.803317016606041,0.557402699617475,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
88,0.225019903810436,0.170131824913197,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.634475247334755,0.4317238832412635,AR,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.600823766946162,0.433588884239551,AR,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
101,0.778264791337545,0.396272590507548,AR,2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
102,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.257077028186419,0.182195560438978,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
108,1.30448898969056,0.52712379796945,AR,2023-11-28,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
109,0.668475598159848,0.184382388561147,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
110,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.797899433206742,0.561876775894275,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
112,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.554546074778089,0.4324993540613165,AR,2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
116,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1.66880482216107,0.574284455603375,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
118,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.555902828854633,0.4299140236116145,AR,2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
121,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,1.17418763375766,0.559349589855475,AR,2023-12-12,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1
123,0.830236458760035,0.56688208471134,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
124,2.37894936954885,0.4579596162890085,AR,2023-12-14,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
125,0.760817297044975,0.54806715186903,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
126,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.27280146397552,0.374452489548755,AZ,2023-11-05,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
128,3.94280373130502,0.354177680430224,AZ,2023-11-06,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
129,1.90886186395097,0.3180314371938255,AZ,2023-11-07,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
130,2.49318434035773,0.3805505006053485,AZ,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1
131,1.6277528270323,0.36454296793518,AZ,2023-11-09,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
132,1.26732177292931,0.3720677585402145,AZ,2023-11-10,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
133,1.38460409852053,0.353726411071543,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
134,3.16322713051509,0.3240342999412925,AZ,2023-11-12,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
135,3.79579600586888,0.315219047087468,AZ,2023-11-13,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
136,2.50666629878322,0.374913864720512,AZ,2023-11-14,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
137,2.19516637380711,0.314109136475414,AZ,2023-11-15,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
138,1.39778181932076,0.1557315371731915,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
139,0.670372654451677,0.4759235745495,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
140,1.17289333233215,0.410672060710918,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
141,2.25304092038909,0.3956897286093385,AZ,2023-11-19,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
142,4.43706438742052,0.3134917327518415,AZ,2023-11-20,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1
143,2.19668191264948,0.381784025851362,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1
144,1.75633434049553,0.39441197765899,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
145,1.08925286774076,0.4550960602266045,AZ,2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1
146,2.02236461258389,0.316993052274581,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
147,1.85872582690013,0.382590341128272,AZ,2023-11-25,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
148,4.58203195564881,0.481078890863965,AZ,2023-11-26,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
149,2.20158871064555,0.3219020144733685,AZ,2023-11-27,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
150,5.62545198688044,0.359790070073035,AZ,2023-11-28,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
151,2.42384503596926,0.3339826862660835,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
152,0.766009798207702,0.342867656397676,AZ,2023-11-30,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1
153,1.02077028690349,0.3216268071693415,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0
154,1.73135375282491,0.346872458613485,AZ,2023-12-02,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
155,2.74416317179255,0.331167230631108,AZ,2023-12-03,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
156,4.39929708983401,0.388050760417445,AZ,2023-12-04,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
157,4.39878994893905,0.302291701882156,AZ,2023-12-05,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
158,3.60340197879021,0.415467711662801,AZ,2023-12-06,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
159,1.95079537681003,0.3058814827201315,AZ,2023-12-07,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
160,0.535185478449069,0.254071174452758,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
161,0.837956152466317,0.116181476745982,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
162,1.09262124146238,0.4583730860803595,AZ,2023-12-10,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
163,2.18487575007351,0.4108340177784295,AZ,2023-12-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0
164,3.62101478633644,0.48794935988021,AZ,2023-12-12,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
165,2.56773165401731,0.419308393314871,AZ,2023-12-13,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
166,1.62252495650832,0.3393511853563335,AZ,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
167,1.1150800439343,0.3639901520772065,AZ,2023-12-15,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0
168,4.55385864499245,0.497300749820031,AZ,2023-12-16,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
169,1.18995761083406,0.42705463878753,CA,2023-11-05,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
170,2.5638566662839,0.315332069153488,CA,2023-11-06,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
171,2.34281727348312,0.373234564841377,CA,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
172,3.42009287076952,0.4298090950196305,CA,2023-11-08,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0
173,3.12875482835549,0.372048304895253,CA,2023-11-09,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
174,1.99725266009444,0.31168802090964,CA,2023-11-10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
175,1.19896094866623,0.23247889531037,CA,2023-11-11,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
176,1.37619282419457,0.2396422720919585,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
177,3.64607450759731,0.370085792071633,CA,2023-11-13,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
178,2.4662870382634,0.303637983313182,CA,2023-11-14,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0
179,2.31655778917362,0.314456196589875,CA,2023-11-15,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
180,1.83812648376955,0.348758127956491,CA,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
181,1.74790012569588,0.3890900047369485,CA,2023-11-17,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0
182,1.36700668700684,0.356663005708968,CA,2023-11-18,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
183,0.651274242050441,0.3564504814183085,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
184,2.18383045353508,0.2926233167840805,CA,2023-11-20,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
