...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
27,NA,NA,AK,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.487473984445322,0.2617533666082315,AK,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,1.22028745490852,0.341176811642569,AK,2024-01-05,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
35,NA,NA,AK,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.49539490977437,0.2590061499034665,AK,2024-01-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
38,1.69620654946499,0.258632595240132,AK,2024-01-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
39,1.08444979670534,0.258379849284825,AK,2024-01-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
40,0.493479894904559,0.2582457951857345,AK,2024-01-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
41,NA,NA,AK,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.702211862620002,0.461063762507218,AL,2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
44,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.692451498009481,0.4623411941326535,AL,2023-12-07,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.210397062851951,0.170370441680544,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
52,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.778540421236353,0.39889612583537,AL,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
56,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.864296646767338,0.59659876766245,AL,2023-12-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
59,NA,NA,AL,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.247960753023159,0.207620760341027,AL,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
69,NA,NA,AL,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.672993093274241,0.4320860070306135,AL,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
74,0.748876348183669,0.397557184017866,AL,2024-01-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
75,0.660882235032872,0.4257180119241775,AL,2024-01-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,1.54104681960666,0.447032320533148,AL,2024-01-07,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1
79,NA,NA,AL,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,0.471424923248315,0.340799203699392,AR,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
88,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,1.59286560796609,0.55646825815938,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
90,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.462107023633164,0.3376584341492745,AR,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
93,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.897415686007001,0.4435016230447225,AR,2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
95,0.792242960960494,0.55517234620012,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
96,1.85023195549051,0.365042773750644,AR,2023-12-14,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1
97,0.503509992431683,0.3225533412580585,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
98,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1.64841050580363,0.4827161625755025,AR,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
101,0.955345000739456,0.3580973112132985,AR,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
102,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,1.54335171345756,0.375442115527944,AR,2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1
104,0.989601312281072,0.3222813692172935,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
105,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.877285733308572,0.4299442113619825,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
110,1.2501971578602,0.310006443822598,AR,2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
111,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.479755588604806,0.31569878629652,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,1.68111441882607,0.317203792035022,AR,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
117,1.76313511499041,0.405076391302297,AR,2024-01-04,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0
118,0.494029458224917,0.320624536679916,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
119,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.788414713074924,0.54121065730178,AR,2024-01-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
124,1.10053945322992,0.333449353785456,AR,2024-01-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
125,0.90195766936298,0.4385236423014525,AR,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
126,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.62733015885588,0.327043530608599,AZ,2023-12-03,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0
128,2.67930857534695,0.368268057099744,AZ,2023-12-04,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0
129,4.09076569218553,0.303594294350616,AZ,2023-12-05,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
130,2.39684129320527,0.4011827420906665,AZ,2023-12-06,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
131,1.71835796027352,0.3016927297346505,AZ,2023-12-07,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0
132,0.686582540273609,0.284372464501366,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
133,1.00742216147847,0.1702597335219845,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
134,1.06650079944049,0.4522253266599615,AZ,2023-12-10,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1
135,1.68071530107514,0.391787742060978,AZ,2023-12-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
136,3.37292088461121,0.464320082004774,AZ,2023-12-12,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
137,2.36381528165601,0.410077635973322,AZ,2023-12-13,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
138,1.79140471279083,0.359170331368049,AZ,2023-12-14,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
139,0.991845043576738,0.357411338851145,AZ,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
140,3.04721485994836,0.416433074212941,AZ,2023-12-16,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
141,1.71066783954602,0.250834997885608,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1
142,5.54416597224393,0.407742520596221,AZ,2023-12-18,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
143,7.18070332991825,0.4296551004141915,AZ,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0
144,2.03395588850277,0.3755708598412295,AZ,2023-12-20,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1
145,1.50223383251128,0.375588594156313,AZ,2023-12-21,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
146,1.30293018833759,0.399089176513384,AZ,2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
147,0.773587383333819,0.308656790590201,AZ,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
148,4.52042945301069,0.3945048599643415,AZ,2023-12-24,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
149,4.39049051010635,0.441677823554374,AZ,2023-12-25,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0
150,13.8352968165514,0.406063002313655,AZ,2023-12-26,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
151,5.9218494328752,0.404676235811089,AZ,2023-12-27,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
152,1.94653493256739,0.3506542829021355,AZ,2023-12-28,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1
153,1.24161683388461,0.3956595510452015,AZ,2023-12-29,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
154,1.3757945219349,0.393839059233244,AZ,2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
155,3.23036905014022,0.360322118236024,AZ,2023-12-31,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
156,12.5811334562947,0.394135668353785,AZ,2024-01-01,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
157,18.7193880358289,0.386896105266452,AZ,2024-01-02,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
158,2.82208322802644,0.37684023147896,AZ,2024-01-03,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
159,2.16860165218033,0.409681332252328,AZ,2024-01-04,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0
160,1.00888046880166,0.32167228344395,AZ,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
161,4.78946170072541,0.3489419803903655,AZ,2024-01-06,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
162,4.38502738441505,0.3625355896325135,AZ,2024-01-07,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0
163,9.05144020165337,0.356580321429658,AZ,2024-01-08,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
164,12.3703392317724,0.357485632282288,AZ,2024-01-09,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
165,1.2951922458785,0.3512026104412405,AZ,2024-01-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
166,2.5013267653689,0.337324598852837,AZ,2024-01-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1
167,2.68238863033494,0.3148196233747645,AZ,2024-01-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
168,3.54061239370991,0.3759184910974815,AZ,2024-01-13,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
169,1.4340092652525,0.2891232561669605,CA,2023-12-03,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
170,3.997495937621,0.376761517456216,CA,2023-12-04,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
171,2.3042827270379602,0.3375870764026875,CA,2023-12-05,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
172,2.94692809928831,0.4089365601651075,CA,2023-12-06,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
173,2.53343532136761,0.537572572866445,CA,2023-12-07,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
174,1.00799142700954,0.376082169800435,CA,2023-12-08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
175,1.11935287762822,0.3879707524346085,CA,2023-12-09,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1
176,1.92477163052281,0.384991429334202,CA,2023-12-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0
177,2.4385703688352,0.3381753352208425,CA,2023-12-11,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
178,3.52035102049285,0.3552438040934975,CA,2023-12-12,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1
179,3.30239810019536,0.3373509400132105,CA,2023-12-13,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
180,4.86874902532763,0.393348911424868,CA,2023-12-14,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
181,2.52745919346072,0.389168041434471,CA,2023-12-15,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0
182,4.26839791868579,0.354464220902232,CA,2023-12-16,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
183,1.22911921088713,0.309303356009633,CA,2023-12-17,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1
184,5.64456962088209,0.35667949895454,CA,2023-12-18,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0
185,3.86498356842622,0.3645055611935905,CA,2023-12-19,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
186,4.60674424291975,0.386425395769405,CA,2023-12-20,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0
