...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI
1,0.312134722410131,0.00321938483795815,AK,2022-08-21,1,1,1,1,1,1
2,1.52780505118332,0.299404081075851,AK,2022-08-22,0,0,1,0,0,1
3,0.0148925314568638,0.003069125148805665,AK,2022-08-23,1,1,1,1,1,1
4,NA,NA,AK,2022-08-24,NA,NA,NA,NA,NA,NA
5,0.0496210482714787,0.002939541436221305,AK,2022-08-25,1,1,1,1,1,1
6,NA,NA,AK,2022-08-26,NA,NA,NA,NA,NA,NA
7,0.061400752499002,0.002828609932676135,AK,2022-08-27,1,1,1,1,1,1
8,0.0666536469284265,0.002779602777784635,AK,2022-08-28,1,1,1,1,1,1
9,0.119557413089323,0.00273465452867036,AK,2022-08-29,1,1,1,1,1,1
10,0.0582095355700508,0.0026936021357525,AK,2022-08-30,1,1,1,1,1,1
11,0.517776771992353,0.182165104464011,AK,2022-08-31,1,1,1,0,0,1
12,NA,NA,AK,2022-09-01,NA,NA,NA,NA,NA,NA
13,0.0215781270695899,0.00259242820829082,AK,2022-09-02,1,1,1,1,1,1
14,NA,NA,AK,2022-09-03,NA,NA,NA,NA,NA,NA
15,0.0224534686948485,0.00254215982395053,AK,2022-09-04,1,1,1,1,1,1
16,NA,NA,AK,2022-09-05,NA,NA,NA,NA,NA,NA
17,0.135480647040309,0.00250481975564391,AK,2022-09-06,1,1,1,1,1,1
18,0.0263588618696083,0.00249084001751571,AK,2022-09-07,1,1,1,1,1,1
19,NA,NA,AK,2022-09-08,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2022-09-09,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2022-09-10,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-09-11,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2022-09-12,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2022-09-13,NA,NA,NA,NA,NA,NA
25,0.0397081893578817,0.002477752826596715,AK,2022-09-14,1,1,1,0,0,1
26,NA,NA,AK,2022-09-15,NA,NA,NA,NA,NA,NA
27,0.116948195740011,0.0025013283930043,AK,2022-09-16,1,1,1,1,1,1
28,0.0427233492387287,0.00251782694868463,AK,2022-09-17,1,1,1,1,1,1
29,0.125344107865677,0.002537548904155345,AK,2022-09-18,1,1,1,1,1,1
30,0.341866669688425,0.00256057121483958,AK,2022-09-19,1,1,1,1,1,1
31,NA,NA,AK,2022-09-20,NA,NA,NA,NA,NA,NA
32,0.0513414252606993,0.00261688725389972,AK,2022-09-21,1,1,1,1,1,1
33,NA,NA,AK,2022-09-22,NA,NA,NA,NA,NA,NA
34,0.0549409381870092,0.002687649297758135,AK,2022-09-23,1,1,1,1,1,1
35,NA,NA,AK,2022-09-24,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-09-25,NA,NA,NA,NA,NA,NA
37,0.573095302904931,0.002823364701704705,AK,2022-09-26,1,1,1,1,1,1
38,NA,NA,AK,2022-09-27,NA,NA,NA,NA,NA,NA
39,0.079251693574689,0.002935650675137045,AK,2022-09-28,1,1,1,1,1,1
40,NA,NA,AK,2022-09-29,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-09-30,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-10-01,NA,NA,NA,NA,NA,NA
43,1.31293176937125,0.02622916014307055,AL,2022-08-21,0,0,1,0,0,1
44,0.772541569448721,0.1228255350628055,AL,2022-08-22,1,1,1,1,1,1
45,3.75403778306155,0.2532223772438335,AL,2022-08-23,0,0,1,0,0,1
46,1.03035191871368,0.0701902379803275,AL,2022-08-24,1,1,1,0,0,1
47,0.855018084331617,0.073127575094846,AL,2022-08-25,1,1,1,0,0,1
48,0.943059903011911,0.162290058348635,AL,2022-08-26,1,1,0,1,0,0
49,0.605674105666242,0.11800065127515,AL,2022-08-27,1,1,1,0,0,1
50,0.451993516725541,0.1225260107746275,AL,2022-08-28,1,1,1,1,1,1
