...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
34,0.786466195368079,0.437094676183611,AK,2023-03-24,0,1,1,1,1,1,0,1,0,1,1,1
35,NA,NA,AK,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.295381154331929,0.142220659000331,AK,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
41,NA,NA,AK,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0642232985850708,0.03408076820568315,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
45,0.0539725978598281,0.031654770184164203,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
46,0.909531922269223,0.699409344029945,AL,2023-02-22,0,1,0,1,1,1,0,1,0,1,1,1
47,0.0509971773790557,0.0273176446531847,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
48,0.905902234087061,0.4151377303129305,AL,2023-02-24,1,1,1,1,1,0,0,1,1,1,1,0
49,1.13902689293716,0.835990632340075,AL,2023-02-25,1,1,0,1,0,1,1,1,0,1,0,1
50,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0430205462033694,0.02039253011852555,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
52,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.118424895791728,0.0164340777660198,AL,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
55,0.765653708495337,0.3970885284266705,AL,2023-03-03,0,1,1,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.114195123344495,0.0133075157065718,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
58,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.0295365007333531,0.01160489171157565,AL,2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
60,0.0884957972627807,0.0108529738144944,AL,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
61,0.932109872680987,0.301176583876636,AL,2023-03-09,1,0,1,1,1,1,1,0,0,1,1,1
62,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.0219429941570143,0.00748571056619095,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
67,0.0773321704341088,0.0070863369220151,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
68,0.0237069568722832,0.00672683367245635,AL,2023-03-16,1,1,1,1,1,1,1,1,0,0,1,1
69,0.0237655335990482,0.0064055089394912,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
70,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.02801031761119,0.450818470868569,AL,2023-03-20,1,1,1,1,1,0,1,1,0,1,1,0
73,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.0204379173756402,0.0053358690818238,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
75,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.0204619590056606,0.0051558784377545,AL,2023-03-24,1,1,1,1,1,1,0,1,0,1,1,1
77,1.04253126761488,0.4528927428411385,AL,2023-03-25,1,1,1,1,1,0,0,1,1,1,1,0
78,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0721443358041212,0.0051819667815375,AL,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.369818429178331,0.097493429249113,AR,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
86,0.930632304821482,0.327993615035961,AR,2023-02-20,1,1,1,1,1,1,0,1,0,1,1,1
87,2.44143825641919,0.281009602886851,AR,2023-02-21,1,1,1,0,1,0,0,1,0,0,1,0
88,2.039156156633,0.334928876716195,AR,2023-02-22,0,1,0,1,1,1,0,1,0,1,1,0
89,0.877823606653246,0.2021009459726575,AR,2023-02-23,1,1,1,1,1,1,0,1,0,1,1,0
90,0.832897416456806,0.202074834214332,AR,2023-02-24,1,1,1,1,1,1,0,1,1,1,1,0
91,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.522638955707892,0.2542043887840995,AR,2023-02-26,1,1,1,1,1,1,0,1,1,1,0,1
93,4.94207485071837,0.3631251173273925,AR,2023-02-27,0,1,0,1,1,1,0,1,0,1,1,0
94,1.4900766380315,0.366390331375302,AR,2023-02-28,1,1,0,1,1,0,0,1,0,1,1,0
95,0.620431092312291,0.03549798768063705,AR,2023-03-01,1,1,1,1,1,1,0,1,0,1,1,0
96,0.14186452932180799,0.0318685033274759,AR,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
97,0.0408075565385299,0.0285912206046588,AR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.823145345974708,0.02059329525216235,AR,2023-03-06,1,1,0,1,1,1,1,1,1,1,1,1
101,0.366941759439073,0.01845182227343885,AR,2023-03-07,1,1,1,1,1,1,1,1,0,1,1,0
102,0.548165199491299,0.169419845840591,AR,2023-03-08,1,1,1,1,1,1,1,1,0,1,1,0
103,0.163381362515851,0.01481497186470415,AR,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
104,0.139857904802904,0.01327828546126605,AR,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
105,1.23579364987374,0.88050397566247,AR,2023-03-11,1,1,0,1,0,1,0,1,1,1,0,1
106,NA,NA,AR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.0133288213729317,0.0095807288529243,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
108,0.922885244679991,0.2287906989876865,AR,2023-03-14,1,1,1,0,1,1,0,1,1,0,1,1
109,0.0440196308774354,0.00772732134042425,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
110,0.044072346523317,0.0069465942748364,AR,2023-03-16,1,1,1,1,1,1,1,1,0,1,1,0
111,0.83809874618595,0.183333785512245,AR,2023-03-17,0,1,1,1,1,1,0,1,0,1,1,1
112,1.13085412224763,0.451801043004534,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
113,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.0571073436462782,0.004572574693275105,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
115,0.499516221745107,0.004127776153251455,AR,2023-03-21,1,1,1,1,1,1,1,1,0,0,1,1
116,1.19115816743106,0.003729854698634655,AR,2023-03-22,1,1,0,1,1,1,1,1,0,1,1,0
117,0.0252593867684779,0.003373691114810605,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
118,0.0263801252179474,0.003054732097864385,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1.17622209934536,0.4705683519620625,AR,2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
121,0.00558931139862996,0.00228280989445831,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
122,2.18235185577357,0.3153852905803985,AR,2023-03-28,0,1,0,1,1,1,0,1,0,1,1,1
123,0.355447294018875,0.001891110354413055,AR,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
124,0.0156003533869988,0.001724527135126495,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
125,NA,NA,AR,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.54472971750026,0.281579704641871,AZ,2023-02-19,1,0,0,0,1,0,1,0,0,0,1,0
128,3.23098043672918,0.1679116447024,AZ,2023-02-20,1,0,1,1,1,0,0,1,0,1,1,0
129,1.15892869590866,0.15713526283177,AZ,2023-02-21,0,1,1,1,1,1,0,1,0,1,1,1
130,1.87673933024018,0.2511283675513835,AZ,2023-02-22,0,1,0,1,1,1,0,0,0,1,1,1
131,0.527981882051357,0.092690164878559,AZ,2023-02-23,1,1,1,1,1,1,1,0,0,1,1,1
132,0.776985028813059,0.1746724890680205,AZ,2023-02-24,1,1,1,1,1,1,0,1,0,1,1,0
133,1.28184435821206,0.2900733236361405,AZ,2023-02-25,1,0,0,1,1,0,1,0,0,1,1,0
134,1.30448262650507,0.154489527604532,AZ,2023-02-26,1,1,1,1,1,0,1,1,1,1,1,1
135,2.67866710105961,0.1026406258138535,AZ,2023-02-27,0,0,1,1,1,1,0,0,0,1,1,1
136,1.23890798940815,0.079159515101178,AZ,2023-02-28,1,1,1,1,1,1,0,0,0,1,1,0
137,2.26358437680322,0.189431660155685,AZ,2023-03-01,1,1,0,0,1,0,0,0,0,0,1,0
138,1.81248583777097,0.211742052091773,AZ,2023-03-02,1,1,0,0,0,1,0,1,0,0,0,1
139,3.24175924003039,0.3872923054447095,AZ,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,1
140,4.50747944396056,0.434833331182995,AZ,2023-03-04,0,0,0,1,1,0,1,0,0,1,1,0
141,0.866470948067851,0.0757296423040745,AZ,2023-03-05,1,1,1,1,1,1,0,0,1,1,1,0
142,1.75046471632988,0.1168326930866425,AZ,2023-03-06,1,1,1,1,0,1,0,0,0,1,0,0
143,1.22585928455381,0.055677306738244,AZ,2023-03-07,1,1,1,1,1,1,0,0,0,1,1,0
144,0.774149972593837,0.222533730185275,AZ,2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
145,0.157236464679024,0.00517628558995865,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
146,0.116906062329612,0.004826527749435115,AZ,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
147,1.40462234613993,0.181186737511245,AZ,2023-03-11,0,1,1,1,1,1,0,1,0,1,1,0
148,1.09984995263566,0.073716098253663,AZ,2023-03-12,1,1,1,1,0,1,0,0,0,1,0,1
149,3.0428300052954,0.1546183254008595,AZ,2023-03-13,0,1,0,0,1,1,0,0,0,0,1,0
150,0.639368138824147,0.0785238374803575,AZ,2023-03-14,1,1,1,1,1,1,1,0,0,1,1,1
151,1.17540992588764,0.117041744635865,AZ,2023-03-15,1,1,1,1,0,1,0,1,0,1,0,1
152,0.518930480435287,0.00340658385532972,AZ,2023-03-16,1,1,1,1,1,1,1,0,0,1,1,1
153,1.94091502276762,0.61339850225134,AZ,2023-03-17,1,0,0,1,0,1,0,0,0,1,0,1
154,2.30134524860808,0.608607615486785,AZ,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
155,2.04403728382865,0.17702609089274,AZ,2023-03-19,0,1,0,0,1,1,0,0,0,0,1,0
156,2.65705695134904,0.0927865760364715,AZ,2023-03-20,0,1,1,1,0,1,0,0,0,1,0,0
157,1.4989241993197,0.1749682031002,AZ,2023-03-21,1,1,0,1,0,1,1,0,0,1,0,1
158,0.813136272132325,0.098773904097486,AZ,2023-03-22,1,1,1,1,1,1,0,0,0,1,1,0
159,0.746309294244257,0.11750096755558,AZ,2023-03-23,0,1,1,1,1,1,0,1,0,1,1,1
160,0.198961161416426,0.00268759024992171,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
161,0.00902512909514419,0.00266371458764741,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
162,0.909439244342798,0.104282843865687,AZ,2023-03-26,1,1,1,1,1,1,0,0,0,1,1,1
163,2.32424342381419,0.1157335565608705,AZ,2023-03-27,0,1,1,1,0,1,0,1,1,1,0,1
164,1.66104184237375,0.0452205567246217,AZ,2023-03-28,1,1,1,1,1,1,0,1,0,1,1,0
165,0.690390448712361,0.0026999164445505,AZ,2023-03-29,1,1,1,1,1,1,0,1,0,1,1,0
166,1.83470481367469,0.234760512077793,AZ,2023-03-30,0,1,0,0,0,1,0,1,0,0,0,1
167,0.0537032703124212,0.002801412618747835,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
168,0.987272904709129,0.310478461174233,AZ,2023-04-01,0,1,1,1,1,1,0,1,0,1,1,1
169,2.71494530454263,0.1687237430983385,CA,2023-02-19,1,0,1,1,1,1,1,0,0,1,1,0
170,3.23542436811432,0.146263577669745,CA,2023-02-20,1,1,0,1,1,1,0,1,0,0,1,0
171,2.21350032863009,0.181353146183539,CA,2023-02-21,1,1,1,1,1,1,0,0,0,0,0,1
172,4.00816150171611,0.170521099563248,CA,2023-02-22,0,1,1,1,1,1,1,0,0,0,0,0
173,4.8910914427987,0.185305409743546,CA,2023-02-23,1,1,1,0,1,1,0,0,0,0,0,0
174,9.6923903377244809,0.122808716681135,CA,2023-02-24,0,1,0,1,1,1,0,1,0,0,0,0
175,4.49908648472547,0.234566836134582,CA,2023-02-25,1,1,0,1,0,0,0,1,0,0,0,0
176,1.45042539921798,0.1459198762411785,CA,2023-02-26,1,1,1,1,1,1,0,0,0,1,1,1
177,6.62656004605291,0.186930042385153,CA,2023-02-27,0,1,0,1,1,1,0,0,0,0,1,0
178,5.08763033866271,0.168836749413879,CA,2023-02-28,0,1,1,1,0,1,0,0,0,1,0,0
179,4.57149341236114,0.155303622728153,CA,2023-03-01,1,1,1,1,0,1,0,0,0,1,0,0
180,3.82692399386928,0.139189133468338,CA,2023-03-02,1,1,1,1,0,1,0,1,0,0,0,0
181,5.52625934631244,0.1529442593036235,CA,2023-03-03,1,1,1,1,1,0,0,0,0,1,0,0
182,4.91411456625708,0.132625273261097,CA,2023-03-04,0,1,1,1,0,1,0,1,0,1,0,1
183,4.45842405474012,0.061734751405515,CA,2023-03-05,0,1,0,1,1,1,0,0,0,0,1,0
184,3.44299851639494,0.1634269019287185,CA,2023-03-06,0,1,0,1,1,1,0,1,0,0,0,1
185,4.31574550797721,0.1756117414336975,CA,2023-03-07,1,1,0,1,0,1,0,0,0,0,0,0
186,9.62748972589556,0.1786053946650325,CA,2023-03-08,1,0,0,0,0,1,0,0,0,0,0,0
187,4.90765069168158,0.092406587535923,CA,2023-03-09,0,1,1,1,0,1,0,1,0,0,0,0
188,4.30536774840154,0.1275595785661775,CA,2023-03-10,1,1,1,1,0,1,0,1,0,1,0,0
189,2.49884129346985,0.0882783814989115,CA,2023-03-11,1,1,1,1,0,1,0,0,0,0,0,0
190,5.04581992951846,0.147216080229617,CA,2023-03-12,1,1,0,1,0,0,0,1,0,0,0,0
191,6.12940501432651,0.1663810114893725,CA,2023-03-13,1,0,0,1,0,1,0,0,0,0,0,0
192,3.16423894932391,0.1311920427339145,CA,2023-03-14,1,1,1,1,0,1,0,0,0,1,0,0
193,3.70361332146948,0.130911892319199,CA,2023-03-15,1,0,0,1,1,1,0,0,0,0,0,1
194,2.93980569780851,0.0983051545396755,CA,2023-03-16,1,1,1,1,0,1,0,0,0,0,0,0
195,6.01572436314596,0.151610038997094,CA,2023-03-17,1,0,0,1,0,1,0,0,0,1,0,0
196,2.73356600813387,0.1313818070060725,CA,2023-03-18,1,1,1,1,0,0,0,0,0,1,0,0
197,3.87984147093409,0.1690845943895115,CA,2023-03-19,0,1,0,0,0,1,1,0,0,0,0,0
198,2.86806121961342,0.0632972040687455,CA,2023-03-20,0,1,1,1,1,1,0,0,0,1,0,0
199,2.4685657366251,0.0906355042611755,CA,2023-03-21,1,1,1,1,1,0,0,0,0,0,0,1
200,4.2677613601692,0.1222790195294815,CA,2023-03-22,1,1,1,1,0,0,0,0,0,1,0,0
201,5.27805988332885,0.136122045745751,CA,2023-03-23,1,0,0,0,0,1,0,0,0,0,0,0
202,4.15630750493472,0.132973156528578,CA,2023-03-24,1,1,0,0,0,0,1,0,0,0,0,0
203,7.97791801278821,0.231875951729101,CA,2023-03-25,1,0,0,0,1,0,0,0,0,0,1,0
204,6.02679954688961,0.1728840130352765,CA,2023-03-26,1,1,0,0,1,0,0,0,0,0,0,0
205,4.06967232988383,0.0983138152535695,CA,2023-03-27,0,1,1,1,1,0,0,0,0,1,0,0
206,1.93847414224712,0.054083667366123,CA,2023-03-28,1,1,1,1,1,1,0,0,0,1,0,0
207,8.02616810099576,0.199477484083222,CA,2023-03-29,1,0,0,0,0,0,0,0,0,0,0,0
208,1.79443255051165,0.0722523139355515,CA,2023-03-30,1,1,1,1,1,1,0,0,0,1,0,0
209,2.41974243537351,0.1188885011727,CA,2023-03-31,1,1,1,0,1,0,1,0,0,0,1,0
210,6.74630166143164,0.1964014703724555,CA,2023-04-01,0,0,0,0,0,1,0,0,0,0,0,0
211,0.632261859631818,0.208314767471639,CO,2023-02-19,1,1,1,1,1,1,0,1,0,1,1,1
212,0.972201508097532,0.143495002526479,CO,2023-02-20,0,1,1,1,1,1,1,1,1,1,1,1
213,0.550508106355057,0.0606857701031805,CO,2023-02-21,1,1,1,1,1,1,0,0,0,1,1,0
214,0.870296675372279,0.1560640840263305,CO,2023-02-22,1,0,1,1,1,1,1,0,0,1,1,1
215,0.258313248598618,0.00926721970301165,CO,2023-02-23,1,1,1,1,1,1,0,1,0,1,1,0
216,0.40781307369841,0.0086414711918792,CO,2023-02-24,1,1,1,1,1,1,0,1,0,1,1,1
217,0.10579237672996,0.0080788134114308,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
218,0.10312514597637,0.0075731657419901,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
219,0.423947411387398,0.062850080050443,CO,2023-02-27,1,1,1,1,1,1,0,1,0,1,1,0
220,1.56777552145108,0.1585030765271405,CO,2023-02-28,0,0,0,1,1,1,0,0,0,1,1,0
221,0.839679872657837,0.0063472278003172,CO,2023-03-01,1,1,1,1,1,1,0,0,0,1,1,1
222,0.23589100390883,0.0060213795625695,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
223,0.0975863948429491,0.00573104867869785,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
224,1.13856985717357,0.3062125444996645,CO,2023-03-04,1,1,0,1,1,0,0,1,1,1,1,0
225,0.135861059846336,0.00524574394926535,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
226,1.50473862489834,0.2260513424451735,CO,2023-03-06,1,1,0,1,1,0,1,1,0,1,1,0
227,0.469997625658469,0.071293862627392,CO,2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
228,0.526674864980201,0.0834022478510835,CO,2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
229,0.086599857354745,0.00459740807504424,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
230,0.0549158148583937,0.00449363311536932,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
231,0.00429672020898658,0.004411228139266345,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
232,0.0131564234500218,0.004349653882570095,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
233,0.0129734796454561,0.004308615344035835,CO,2023-03-13,1,1,1,1,1,1,0,1,0,1,1,1
234,0.0737811753856758,0.004288064343772435,CO,2023-03-14,1,1,1,1,1,1,0,1,0,1,1,1
235,0.300375324292334,0.00428820642148727,CO,2023-03-15,1,1,1,1,1,1,0,1,0,1,1,1
236,0.248632951571309,0.004309512342526965,CO,2023-03-16,1,1,1,1,1,1,0,1,0,1,1,1
237,0.930537091762285,0.178315088066907,CO,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
238,1.19080124841786,0.438775436953994,CO,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
239,0.8295733624292,0.149053411050664,CO,2023-03-19,0,1,1,1,1,1,0,0,1,1,1,1
240,0.232333499639405,0.00462614960430286,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
241,0.969832698753245,0.1193572599650885,CO,2023-03-21,1,1,1,1,1,0,0,1,1,1,1,0
242,4.99607055967999,0.509882030062045,CO,2023-03-22,1,0,0,1,0,1,0,0,0,1,0,1
243,1.02153478537919,0.1201992167114705,CO,2023-03-23,1,1,1,1,0,1,0,1,1,1,0,1
244,0.081525644993824,0.0054043340098261,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
245,0.00391732913810963,0.0056940075934404,CO,2023-03-25,1,1,1,1,1,1,0,1,0,1,1,1
246,1.10866086191538,0.188995513815914,CO,2023-03-26,1,1,1,1,0,1,1,1,0,1,0,1
247,0.0970711069669823,0.00642096063803685,CO,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
248,0.0601740268386132,0.006871113556257,CO,2023-03-28,1,1,1,1,1,1,0,1,0,1,1,1
249,0.0943449607783877,0.00738933931294075,CO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
250,0.0736937331836019,0.0079848187604762,CO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
251,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,0.00539546514830729,0.00945102849213175,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
253,0.152119458160827,0.00511894859064125,CT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
254,0.191152423437151,0.00496172050253644,CT,2023-02-20,1,1,1,1,1,1,0,1,0,1,1,1
255,0.340433180969849,0.00481329814808819,CT,2023-02-21,1,1,1,1,1,1,0,1,0,1,1,1
256,0.140883634353195,0.0046730582977661354,CT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
257,0.633300875567514,0.130171597453357,CT,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
258,0.902701202001684,0.1564097271227825,CT,2023-02-24,1,0,1,1,1,1,0,0,1,1,1,1
