...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
20,4.53559987774851,0.352920135233914,AK,2023-02-10,1,0,1,0,1,1,1,0,1,0,1,1
21,2.4921160992234,0.3207682402050575,AK,2023-02-11,1,0,1,0,1,1,1,0,1,0,1,1
22,2.50789069582933,0.3494452580006665,AK,2023-02-12,1,0,1,0,1,1,1,0,1,0,1,1
23,2.61273206953135,0.3194580254101115,AK,2023-02-13,1,1,1,0,1,1,1,0,0,0,1,1
24,1.46986828043171,0.2880659595050965,AK,2023-02-14,1,1,1,0,1,1,0,0,1,0,1,1
25,0.985279712853886,0.2758801709665065,AK,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
26,4.51841737674193,0.34323175924379,AK,2023-02-16,1,0,1,0,1,1,1,0,1,0,1,1
27,3.27335949656036,0.317880684711288,AK,2023-02-17,1,0,1,0,1,1,0,0,1,0,1,1
28,1.30283904742419,0.2991100214986545,AK,2023-02-18,1,1,1,0,1,1,1,0,1,0,1,1
29,0.347440115525108,0.2575706854777265,AK,2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
30,7.43316981095897,0.3162477942772,AK,2023-02-20,1,0,1,0,1,1,1,0,0,0,1,1
31,3.76491362139913,0.3165358132554615,AK,2023-02-21,1,0,1,0,1,1,1,0,1,0,1,1
32,NA,NA,AK,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2.44073351686994,0.3337644639246195,AK,2023-02-23,1,0,1,0,1,1,1,0,1,0,1,1
34,1.1217696449696,0.530262142969355,AK,2023-02-24,1,1,1,1,0,1,1,0,1,0,0,1
35,NA,NA,AK,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.523282564594851,0.328748883367138,AK,2023-02-27,1,1,1,1,1,1,1,0,1,0,1,1
38,NA,NA,AK,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.299961385657637,0.2185647464852725,AL,2023-01-23,1,1,1,1,1,1,1,0,1,0,1,1
45,0.312852239265116,0.228456248483956,AL,2023-01-24,1,1,1,1,1,1,1,0,1,0,1,1
46,0.437608531164004,0.2953902395930605,AL,2023-01-25,1,1,1,1,1,1,1,0,1,0,1,1
47,0.896294619156551,0.429515573610188,AL,2023-01-26,0,1,1,1,1,1,1,1,1,1,1,1
48,0.798973259231194,0.2672623227857315,AL,2023-01-27,1,1,1,1,1,1,0,0,1,1,1,1
49,0.89814262398542,0.629828093782395,AL,2023-01-28,1,1,1,1,1,0,1,1,1,0,1,0
50,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1.44856787444194,0.2401585038661045,AL,2023-01-30,1,0,1,0,1,1,1,0,1,0,1,1
52,0.354117958637982,0.2300686212669655,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1
53,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,0.722792479324948,0.33233688574673,AL,2023-02-02,0,1,1,1,1,1,0,1,1,0,1,1
55,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,0.320678878956914,0.1930969149018975,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
57,0.438981888102534,0.3621612126711695,AL,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
58,0.281798340276634,0.2753417549520165,AL,2023-02-06,1,1,1,1,1,1,1,1,0,0,1,1
59,0.465228602875216,0.3858838874156955,AL,2023-02-07,1,1,1,1,1,1,1,0,1,0,1,1
60,1.62324907098419,0.1616166423487865,AL,2023-02-08,1,0,1,0,1,1,1,0,1,0,1,1
61,0.927340576195805,0.65167181390484,AL,2023-02-09,1,1,1,1,0,1,1,0,1,1,0,1
62,0.242388101004314,0.1479149391826515,AL,2023-02-10,1,1,1,1,1,1,1,0,1,0,1,1
63,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.23765720308608,0.129841657629556,AL,2023-02-13,1,1,1,1,1,1,0,1,1,0,1,1
66,0.582235740564104,0.1244625214150105,AL,2023-02-14,1,1,1,1,1,1,1,0,1,0,1,1
67,0.975127783064848,0.119398860752196,AL,2023-02-15,1,1,1,0,1,1,1,0,1,0,1,1
68,0.211672117825616,0.114646236615509,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
69,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.188624636974154,0.098657797318204,AL,2023-02-20,1,1,1,1,1,1,0,1,1,0,1,1
73,0.194627846266736,0.09539481719651,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
74,0.60324000738335,0.55319486384758,AL,2023-02-22,1,1,1,1,1,1,1,0,1,0,1,1
75,0.179676554213593,0.089721705785944,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
76,0.831957871479792,0.386969257904731,AL,2023-02-24,1,1,1,1,1,0,1,0,1,0,1,0
77,0.960209784392969,0.68857830192102,AL,2023-02-25,1,1,1,1,1,0,1,0,1,1,1,0
78,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.164625065129847,0.0816858123266775,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.401566194883468,0.0784467336219215,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
83,0.464543728400322,0.3525515286398785,AL,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
84,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1.04968923012084,0.2068915137044605,AR,2023-01-22,1,1,1,0,1,1,1,0,1,1,0,1
86,2.70413190300535,0.2487233684695695,AR,2023-01-23,1,1,1,0,1,1,0,0,1,0,1,1
87,4.29412562401453,0.34685864713312,AR,2023-01-24,1,0,1,0,1,1,0,0,1,0,1,0
88,2.62947430503137,0.3327112421429295,AR,2023-01-25,1,0,1,0,1,1,0,0,1,0,1,0
89,2.14119405324408,0.239396702220653,AR,2023-01-26,0,1,1,0,0,1,0,0,1,0,0,1
90,2.90199010663487,0.3786346321472135,AR,2023-01-27,1,0,1,0,0,1,1,0,1,0,1,0
91,0.552755919618689,0.2607807280896645,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1
92,1.31903317339496,0.370846388148531,AR,2023-01-29,1,1,1,0,1,1,0,1,1,0,1,0
93,14.154529371849,0.540302231341335,AR,2023-01-30,0,0,1,0,1,1,0,0,1,0,0,1
94,0.532729462209877,0.172087281203971,AR,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1
95,2.76803955210166,0.518215758075265,AR,2023-02-01,1,0,1,0,1,1,0,0,1,0,1,1
96,0.512633607788859,0.259575789246529,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1
97,0.989781275977489,0.259315880679985,AR,2023-02-03,1,1,1,0,1,1,1,0,1,0,1,1
98,1.45658104451673,0.476982594206293,AR,2023-02-04,1,0,1,0,1,1,1,0,1,0,1,0
99,0.867282362776459,0.693256741330545,AR,2023-02-05,1,1,1,0,1,1,1,0,1,0,1,1
100,6.3543292535385,0.575594204075585,AR,2023-02-06,1,0,1,0,1,1,0,0,1,0,1,1
101,4.4689817994599,0.580352327466735,AR,2023-02-07,1,0,1,0,0,1,0,0,1,0,0,0
102,1.1635553392171,0.3675174682556865,AR,2023-02-08,1,1,1,0,1,1,1,0,1,0,0,1
103,0.953893582132308,0.3002792337532285,AR,2023-02-09,1,1,1,0,1,1,0,0,1,0,1,1
104,5.52977584441165,0.50657365026901,AR,2023-02-10,0,0,1,0,1,1,0,0,1,0,1,0
105,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.116697466507194,0.0467365799296592,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
107,2.54936728406987,0.55815624533804,AR,2023-02-13,0,0,1,1,1,1,0,0,1,0,1,1
108,5.26760740082703,0.61448328707865,AR,2023-02-14,0,0,1,0,1,1,0,0,1,0,0,1
109,3.2965709563983,0.490057139542984,AR,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,1
110,4.15448471462508,0.509508829962875,AR,2023-02-16,1,0,1,0,1,1,1,0,0,0,1,0
111,3.9308998005629,0.657955963406335,AR,2023-02-17,1,0,1,0,1,1,1,0,1,0,1,1
112,0.465423427177508,0.354566276878689,AR,2023-02-18,1,1,1,1,1,1,0,1,1,0,1,1
113,1.45194285865669,0.64935499736174,AR,2023-02-19,1,0,1,0,1,1,1,0,1,0,1,1
114,1.52863507995877,0.4529502671811765,AR,2023-02-20,1,1,1,0,1,1,1,0,1,0,1,1
115,7.38137779671138,0.546938863793275,AR,2023-02-21,1,0,1,0,0,1,0,0,1,0,0,0
116,2.0932998551745,0.408856725158518,AR,2023-02-22,1,1,1,0,1,1,0,0,1,0,1,1
117,3.34591181073524,0.489652234319548,AR,2023-02-23,1,0,1,0,1,1,0,0,1,0,0,1
118,3.25302918192673,0.486713091035715,AR,2023-02-24,1,0,1,0,1,1,0,0,1,0,1,1
119,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.896827373532959,0.435764575878632,AR,2023-02-26,1,1,1,0,1,1,1,0,1,0,1,1
121,3.17766950497257,0.406209429768633,AR,2023-02-27,1,1,1,0,1,1,1,0,1,0,0,0
122,2.04411328078835,0.644684941999675,AR,2023-02-28,1,0,1,1,1,0,0,0,1,0,1,0
123,3.01878905776366,0.60274999060964,AR,2023-03-01,1,0,1,0,1,1,0,0,1,0,1,1
124,1.08375330960371,0.59836613232301,AR,2023-03-02,1,1,1,0,1,1,1,0,1,0,1,0
125,0.484758086053264,0.59410226091398,AR,2023-03-03,1,1,1,1,1,1,0,1,1,0,1,1
126,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.358611438384867,0.2629430213521545,AZ,2023-01-22,1,1,1,1,1,1,1,0,1,0,1,1
128,2.64223723865129,0.3171954609780945,AZ,2023-01-23,1,1,1,0,1,1,0,0,0,0,1,1
129,2.25931524302406,0.387019313573611,AZ,2023-01-24,0,1,1,0,1,1,1,0,0,0,1,0
130,1.18753136180984,0.3242701986229595,AZ,2023-01-25,1,1,0,1,1,1,0,0,0,0,1,1
131,2.56015514370221,0.357934442114015,AZ,2023-01-26,1,0,1,0,0,1,1,0,0,0,0,1
132,0.855410287018465,0.3093596585187525,AZ,2023-01-27,1,1,1,1,1,1,0,0,0,0,1,1
133,0.813413375277403,0.345610610371149,AZ,2023-01-28,1,1,1,1,1,1,1,0,0,0,1,0
134,2.9731226505963,0.3606912228220745,AZ,2023-01-29,0,0,1,0,1,1,0,0,1,0,1,0
135,1.95497500949112,0.262727160657614,AZ,2023-01-30,1,1,1,1,1,1,0,0,0,0,1,0
136,4.43773662619236,0.2468412404446125,AZ,2023-01-31,1,0,1,0,1,0,0,0,0,0,1,0
137,8.18780729189291,0.361231850370286,AZ,2023-02-01,0,0,1,0,1,1,0,0,0,0,0,0
138,1.74737548075643,0.178712932870681,AZ,2023-02-02,1,0,1,0,1,1,1,0,1,0,1,1
139,1.67171055542817,0.2988307836104465,AZ,2023-02-03,0,1,1,1,0,1,0,0,1,0,0,1
140,0.788200516992521,0.2627520643732545,AZ,2023-02-04,1,1,1,1,1,1,1,0,1,0,1,1
141,1.7936530760249,0.2452847583411885,AZ,2023-02-05,1,0,1,1,1,1,0,0,0,0,1,0
142,1.38402587193992,0.239019639294688,AZ,2023-02-06,1,1,1,1,1,1,0,0,0,1,1,0
143,1.10524984505726,0.244241093691585,AZ,2023-02-07,1,1,1,1,1,0,1,0,1,0,1,1
144,2.42850899184368,0.094161462308054,AZ,2023-02-08,1,0,1,0,1,1,0,0,1,0,1,1
145,0.723631072988594,0.1637671731996745,AZ,2023-02-09,1,1,1,1,1,1,0,0,1,0,1,1
146,1.41322728476994,0.3223152612147865,AZ,2023-02-10,0,0,1,0,1,1,0,0,1,0,1,1
147,0.787870348262695,0.177908667514215,AZ,2023-02-11,1,1,1,1,1,1,0,0,0,0,1,1
148,5.6680193157146,0.2885246022890435,AZ,2023-02-12,0,0,0,0,1,1,0,1,0,0,1,1
149,8.5178827896089,0.242575231807898,AZ,2023-02-13,1,0,1,0,1,1,1,0,0,0,1,0
150,0.930309305239396,0.12470541606408,AZ,2023-02-14,1,1,1,1,1,0,1,1,0,1,1,0
151,1.44802995745198,0.230134753085362,AZ,2023-02-15,1,1,0,1,1,1,1,0,0,0,1,0
152,1.13438576374032,0.187460959626791,AZ,2023-02-16,1,1,1,1,1,0,1,0,0,0,1,0
153,1.46316531420302,0.181354004044728,AZ,2023-02-17,1,1,0,1,1,1,0,0,0,0,1,1
154,1.96536256996583,0.207074373697421,AZ,2023-02-18,1,0,1,0,1,1,1,0,1,0,1,1
155,3.26229073955214,0.290189169651947,AZ,2023-02-19,0,1,0,0,0,0,0,0,0,0,0,0
156,6.41867768449938,0.172138038665684,AZ,2023-02-20,0,0,1,0,1,0,0,0,0,0,1,0
157,1.82387435455343,0.161983693208151,AZ,2023-02-21,1,0,1,1,1,1,1,0,1,0,1,1
158,2.74278515643277,0.2634002929006595,AZ,2023-02-22,1,0,1,0,1,1,1,0,1,0,1,1
159,0.551151563988836,0.091562256787068,AZ,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
160,1.21052268465524,0.1797927781340495,AZ,2023-02-24,0,1,1,1,1,1,0,0,1,0,1,1
161,1.6135592766978,0.299606091200343,AZ,2023-02-25,1,1,0,0,1,0,1,1,0,0,1,0
162,2.15891175787728,0.158496248935052,AZ,2023-02-26,0,0,1,0,1,0,0,0,0,0,1,0
163,2.36580749332024,0.10160661832724,AZ,2023-02-27,1,1,0,1,1,1,1,0,0,0,1,0
164,1.12783912143746,0.078110333887754,AZ,2023-02-28,1,1,1,1,1,1,1,0,0,1,1,0
165,3.99855891368372,0.19440370180174,AZ,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0
166,2.56176224366431,0.2164024608571115,AZ,2023-03-02,1,1,1,0,0,0,1,0,0,0,0,0
167,3.83991220439907,0.4007444869289585,AZ,2023-03-03,1,0,0,0,1,1,1,0,0,0,1,1
168,5.44160704460922,0.4537869435314395,AZ,2023-03-04,1,0,0,0,1,0,1,0,0,0,1,0
169,3.46864823239631,0.305128020547686,CA,2023-01-22,1,1,1,1,1,1,0,0,1,0,0,0
170,4.50756447935619,0.311721322847064,CA,2023-01-23,1,1,1,1,1,1,0,0,0,0,0,0
171,7.95270030585264,0.271053077577924,CA,2023-01-24,0,0,1,1,1,0,0,0,0,0,0,0
172,4.41297051726574,0.315503443712008,CA,2023-01-25,1,1,1,1,1,1,0,0,1,0,0,0
173,3.82227504280036,0.305022711116109,CA,2023-01-26,1,1,1,1,1,1,0,1,0,0,0,0
174,4.22829181910933,0.3278797168997345,CA,2023-01-27,1,1,1,1,1,0,0,0,0,0,0,0
175,4.48818522572193,0.3117170977488635,CA,2023-01-28,1,1,1,1,0,1,0,0,0,0,0,1
176,4.95394045834558,0.312705839717887,CA,2023-01-29,1,0,1,1,1,0,0,0,0,0,0,0
177,4.48228131227349,0.2997680097470055,CA,2023-01-30,0,0,1,1,1,1,0,0,0,0,0,0
178,2.50129243953891,0.290360503432131,CA,2023-01-31,1,1,1,1,1,1,0,0,0,0,0,0
179,3.04838881459299,0.2822307085748785,CA,2023-02-01,1,1,0,1,1,1,0,0,0,0,1,0
180,7.67740529406823,0.3059058787715385,CA,2023-02-02,1,0,1,1,1,1,0,0,0,0,0,0
181,7.0802635729031,0.2818257437211515,CA,2023-02-03,1,0,1,0,1,1,0,0,0,0,0,0
182,3.31047243763857,0.294200665199285,CA,2023-02-04,1,1,1,1,1,1,0,0,0,0,0,0
183,5.94449292362729,0.2891711582330235,CA,2023-02-05,1,1,1,1,0,0,0,0,0,0,0,1
184,6.95973380073858,0.2490079109623555,CA,2023-02-06,1,1,1,0,0,1,0,0,0,0,0,0
185,7.2078040724928,0.2945002434044935,CA,2023-02-07,1,1,1,0,1,0,0,0,0,0,0,0
186,6.5006540519256,0.2461312874432535,CA,2023-02-08,1,1,1,1,1,0,0,0,0,0,0,0
187,5.87997959527072,0.2492346405269035,CA,2023-02-09,0,1,1,1,1,1,0,0,0,0,0,0
188,4.57458201216514,0.2586969491689315,CA,2023-02-10,1,1,0,1,1,1,0,0,0,0,0,0
189,4.4685799798821,0.2825705655476415,CA,2023-02-11,1,0,1,0,1,1,1,0,1,0,0,1
190,8.76462391001962,0.1971510057052565,CA,2023-02-12,1,0,1,0,1,1,0,0,0,0,1,0
191,11.5595594074285,0.166570261084775,CA,2023-02-13,1,0,0,0,1,1,0,0,0,0,0,1
192,6.23396962632675,0.1614260130083065,CA,2023-02-14,1,1,1,0,1,0,0,0,0,0,0,0
193,7.57150487380207,0.22003082370115,CA,2023-02-15,1,1,0,1,0,1,0,0,0,0,0,0
194,6.67789685257081,0.2225961217958905,CA,2023-02-16,1,1,1,1,1,1,0,0,0,0,0,0
195,3.25830837923829,0.216880562488932,CA,2023-02-17,1,1,0,1,1,1,0,0,0,0,0,0
196,1.95157814211031,0.204061266298092,CA,2023-02-18,1,1,1,1,1,1,0,0,0,0,1,1
197,2.47742821701075,0.166902601786928,CA,2023-02-19,1,1,0,1,1,1,1,0,0,0,1,0
198,2.92907834648336,0.144442964457002,CA,2023-02-20,1,1,1,1,1,1,1,0,1,0,1,0
199,2.73984816086336,0.18181961026527,CA,2023-02-21,1,1,1,1,1,1,1,0,0,0,1,1
200,3.93959654705283,0.16980796155118,CA,2023-02-22,1,1,1,1,1,0,1,1,0,0,0,0
201,7.4903429260057,0.186322724830329,CA,2023-02-23,1,1,1,1,1,0,0,0,1,0,1,0
202,5.44864674028275,0.120004717528029,CA,2023-02-24,1,1,1,1,1,1,0,0,0,0,1,0
203,6.7527321389591,0.2396601674422995,CA,2023-02-25,1,1,1,0,1,0,1,0,0,0,0,0
204,1.68793211013542,0.1463990998146475,CA,2023-02-26,1,1,1,1,1,1,1,0,0,0,0,1
205,8.72920095085037,0.1924928705206,CA,2023-02-27,1,0,1,0,1,1,1,0,1,0,1,0
206,7.33440625401176,0.1721794003239145,CA,2023-02-28,1,0,1,0,1,0,1,0,1,0,1,0
207,9.50626965653007,0.1573900498545075,CA,2023-03-01,1,0,1,0,1,0,1,0,0,0,1,0
208,6.94405777414755,0.14022364102261,CA,2023-03-02,1,0,1,1,1,0,0,0,1,0,0,0
209,10.1549968183197,0.156056084780234,CA,2023-03-03,0,0,1,0,1,1,0,0,0,0,0,0
210,5.86434296252194,0.132323764354384,CA,2023-03-04,1,1,0,1,1,0,0,0,0,0,0,0
211,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.13373891940314,0.2088392058264965,CO,2023-01-23,1,1,1,0,1,1,0,0,1,0,1,1
213,1.23428122648808,0.4138968844011825,CO,2023-01-24,1,1,1,0,1,0,1,0,1,0,1,0
214,1.4953549553693,0.2665136933179125,CO,2023-01-25,1,0,0,1,1,1,0,0,0,0,1,1
215,1.0377674252227,0.3683143893742725,CO,2023-01-26,1,1,1,1,1,0,1,0,1,0,1,1
216,0.949226407095571,0.2414360210503705,CO,2023-01-27,1,1,1,1,1,1,0,0,1,0,0,1
217,0.888605897143137,0.1815508375984155,CO,2023-01-28,1,1,1,1,1,1,1,0,1,0,1,1
218,0.423988721513024,0.302880297856436,CO,2023-01-29,1,1,1,1,1,1,1,0,1,0,1,1
219,1.85319711914693,0.115574433611846,CO,2023-01-30,1,1,1,0,1,1,0,0,1,0,1,0
220,3.0266088453663,0.0654716916128765,CO,2023-01-31,1,0,1,0,1,1,1,0,1,0,1,1
221,1.12767932810208,0.157257134626963,CO,2023-02-01,1,1,1,1,1,1,0,0,1,0,0,1
222,2.13490647953826,0.3597391654112125,CO,2023-02-02,1,1,1,0,1,0,1,1,0,0,1,0
223,0.98611486802295,0.1790627524614055,CO,2023-02-03,1,1,0,1,1,1,1,0,0,0,1,1
224,1.17690943180692,0.3397715580018395,CO,2023-02-04,1,0,1,1,1,1,1,0,0,0,1,1
225,0.522630117691439,0.0385619853770496,CO,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
226,0.813464062190057,0.191652100950687,CO,2023-02-06,1,1,1,1,1,1,0,0,1,0,0,0
227,1.02627294590841,0.194514500799688,CO,2023-02-07,1,0,1,1,1,1,1,0,1,0,1,0
228,2.01935128033223,0.2738832676889445,CO,2023-02-08,1,1,1,0,0,1,1,1,1,0,0,1
229,0.0379105966311745,0.02522119746306985,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
230,0.39502059448731,0.14001864796598049,CO,2023-02-10,1,1,1,1,1,1,1,0,1,1,0,1
231,0.507014417699314,0.200156186994002,CO,2023-02-11,1,1,1,1,1,1,1,0,1,0,1,1
232,0.260126281667522,0.01847752122074385,CO,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
233,1.26429943610539,0.1860653929852885,CO,2023-02-13,0,1,0,1,1,1,0,1,0,0,0,1
234,0.413904355198992,0.0993521780194595,CO,2023-02-14,1,1,1,1,1,1,1,0,1,0,1,1
235,0.489690955135094,0.1419812025818135,CO,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
236,0.892458804359007,0.1095386255706845,CO,2023-02-16,1,1,1,1,0,1,1,0,1,0,0,1
237,1.06202219842575,0.19640318970429,CO,2023-02-17,0,1,1,1,1,1,0,1,1,0,1,1
238,0.476279413166238,0.1103151338366,CO,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
239,0.735815322446258,0.2116030761120455,CO,2023-02-19,1,0,1,1,1,1,1,0,1,0,1,1
240,1.07696125596334,0.144781516748671,CO,2023-02-20,1,0,1,1,1,1,0,0,1,1,0,1
241,0.490824965899989,0.059471217450478,CO,2023-02-21,1,1,1,1,1,1,1,0,1,0,1,1
242,0.92305503173348,0.1571457868523005,CO,2023-02-22,1,1,0,1,1,1,1,1,0,0,1,1
243,0.181306027201647,0.00677383621803045,CO,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
244,0.278880311114785,0.0062814555121648,CO,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
245,0.0799865858858031,0.00584403540386715,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
246,0.0599034862256854,0.0054556864083909,CO,2023-02-26,1,1,1,1,1,1,1,1,1,0,0,1
247,0.498951890754666,0.062379304628397,CO,2023-02-27,1,1,1,1,1,1,1,0,1,0,1,1
248,1.89618042987727,0.160358079013102,CO,2023-02-28,1,0,0,0,1,1,1,0,0,0,0,1
249,0.484751549784695,0.00453608616387409,CO,2023-03-01,1,1,1,1,1,1,1,1,1,0,0,1
250,0.171452538976345,0.004297863262201005,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
251,0.0635267324850978,0.004088244507226735,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
252,1.17513296766495,0.3115762616942605,CO,2023-03-04,1,1,1,0,1,0,1,1,1,0,1,0
253,1.45847439527273,0.1940760811419865,CT,2023-01-22,1,0,1,1,1,1,0,0,1,1,1,1
254,1.37606288758026,0.063179420121779,CT,2023-01-23,1,1,1,0,1,1,0,1,1,0,1,1
255,0.873050403453089,0.186833913678738,CT,2023-01-24,1,1,1,1,0,1,1,1,1,0,0,1
256,0.423967897877159,0.101079874469314,CT,2023-01-25,1,1,1,1,1,1,1,0,1,0,1,1
257,1.60527404221203,0.070113492575573,CT,2023-01-26,1,0,1,1,0,1,1,0,1,0,0,1
258,0.572460618704934,0.080682281460376,CT,2023-01-27,1,1,1,1,1,1,1,0,1,0,1,1
259,0.470795197955227,0.02007941917586715,CT,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1
260,1.12541877010444,0.227441555407975,CT,2023-01-29,1,0,1,1,1,1,1,1,1,1,1,1
