...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
78,0.130969955341262,0.0082178174141929,AL,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,0.614186145229143,0.2188038063061345,AL,2022-12-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
80,1.3741353163869,0.237815468067827,AL,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
81,3.15435429826928,0.519218281528135,AL,2022-12-21,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0
82,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.0366263775728007,0.0052955110836034,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.59365895837335,0.37775877020244,AR,2022-11-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
87,0.689403788115983,0.3856019261083535,AR,2022-11-15,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
88,0.223614288686969,0.155936866389077,AR,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,1.53343146558775,0.248972898543776,AR,2022-11-17,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
90,1.10333926290475,0.28199686218847547,AR,2022-11-18,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
91,0.917473358373795,0.436936785801902,AR,2022-11-19,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
92,0.643729772793727,0.284615514523873,AR,2022-11-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
93,2.23471135156697,0.2696425726854865,AR,2022-11-21,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
94,3.43141279408179,0.3228481831811845,AR,2022-11-22,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
95,1.62030083150739,0.3468562960491075,AR,2022-11-23,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0
96,0.835088058016195,0.3994962654606285,AR,2022-11-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
97,2.46361046676682,0.2368150894856525,AR,2022-11-25,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
98,1.8966175600028,0.67032927272829,AR,2022-11-26,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
99,0.670115004050689,0.3766747281962655,AR,2022-11-27,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
100,5.33045475595514,0.3073643463961525,AR,2022-11-28,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1
101,3.16502327507288,0.297258798737364,AR,2022-11-29,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
102,1.09455600219076,0.2995390398085875,AR,2022-11-30,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
103,2.30636966249615,0.336093096322915,AR,2022-12-01,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1
104,1.71477270890746,0.229858741674719,AR,2022-12-02,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
105,0.851391743889259,0.414917718331257,AR,2022-12-03,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
106,0.371444784274605,0.2852458180820435,AR,2022-12-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
107,3.32592844750429,0.355903304202505,AR,2022-12-05,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1
108,3.33998996485852,0.3603393429225615,AR,2022-12-06,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1
109,2.46049014818733,0.2876536202608535,AR,2022-12-07,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
110,4.33088044429061,0.3881528876306775,AR,2022-12-08,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
111,1.34756568395894,0.261848184399247,AR,2022-12-09,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
112,0.828052561233961,0.266535980634458,AR,2022-12-10,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
113,0.749824988655289,0.2615398519510875,AR,2022-12-11,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
114,7.99010227317647,0.361035463970794,AR,2022-12-12,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
115,1.94173408997849,0.2922290663618675,AR,2022-12-13,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1
116,6.19266073413934,0.3162013912766,AR,2022-12-14,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
117,0.9372060633234,0.164427378888185,AR,2022-12-15,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
118,4.23809117180429,0.506626937383115,AR,2022-12-16,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
119,0.953339445050788,0.2690710984391265,AR,2022-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
120,0.87182143693077,0.266733507925203,AR,2022-12-18,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
121,3.20831978985841,0.243587690136999,AR,2022-12-19,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1
122,5.10888968058902,0.353110334721422,AR,2022-12-20,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
123,2.79335820664732,0.244755427024454,AR,2022-12-21,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0
124,2.18278306049741,0.3250740318355025,AR,2022-12-22,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1
125,2.60265865982962,0.449906959384941,AR,2022-12-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
126,0.638896866254072,0.02234848276615615,AR,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
127,4.35871446167416,0.3183722666294655,AZ,2022-11-13,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
128,3.77973909262673,0.279238786834892,AZ,2022-11-14,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
129,2.56677614254027,0.2816114837396185,AZ,2022-11-15,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
130,2.67241263468825,0.29866303977151,AZ,2022-11-16,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
131,4.2624210761143,0.2817883273412945,AZ,2022-11-17,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1
132,2.51898059448918,0.281070997309633,AZ,2022-11-18,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
133,2.50469620810129,0.2482528671350025,AZ,2022-11-19,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
134,2.42123378226693,0.2906273750318645,AZ,2022-11-20,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
135,6.58076105274795,0.2749532283245975,AZ,2022-11-21,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
136,10.9837761023457,0.304536978781463,AZ,2022-11-22,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
137,6.48389552036106,0.2782885536798135,AZ,2022-11-23,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
138,2.31662919518417,0.337818753379388,AZ,2022-11-24,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1
139,3.58743415343512,0.2712085758813885,AZ,2022-11-25,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0
140,3.1533422031045,0.3003867456563735,AZ,2022-11-26,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
141,2.91055006851946,0.273308236161071,AZ,2022-11-27,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
142,8.04627493424212,0.2745563498800835,AZ,2022-11-28,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
143,3.5628470427319,0.300351288073853,AZ,2022-11-29,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
144,2.23010905566419,0.2810484471430805,AZ,2022-11-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
145,5.6255457826295,0.3225957465980025,AZ,2022-12-01,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
146,3.99584237672373,0.3184917652225325,AZ,2022-12-02,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
147,2.93451522992432,0.283139365945165,AZ,2022-12-03,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
148,2.29108478309175,0.2890002866416405,AZ,2022-12-04,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
149,4.41500915821971,0.3016055181740695,AZ,2022-12-05,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
150,4.27380289535524,0.2905067981696645,AZ,2022-12-06,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
151,4.1178698965151,0.261771398990279,AZ,2022-12-07,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
152,5.14150572857987,0.2682190303228055,AZ,2022-12-08,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
153,2.57711208853978,0.2685997030888035,AZ,2022-12-09,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
154,2.40575020737831,0.3008049379609605,AZ,2022-12-10,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
155,6.90523343588029,0.2447659426153665,AZ,2022-12-11,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
156,4.54561969223934,0.292690640558788,AZ,2022-12-12,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
157,4.44042110102146,0.2808145055135155,AZ,2022-12-13,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1
158,5.68674630596114,0.256031032201209,AZ,2022-12-14,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1
159,3.73893789286497,0.270614982107629,AZ,2022-12-15,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
160,3.1187247948962,0.2524803045606595,AZ,2022-12-16,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1
161,1.79857469274982,0.2988468042410355,AZ,2022-12-17,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
162,2.67919130069512,0.239347446379916,AZ,2022-12-18,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
163,6.68434418827817,0.26172713297214,AZ,2022-12-19,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1
164,2.41726650468483,0.2823763648691235,AZ,2022-12-20,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1
165,2.3070473349674,0.268119623441842,AZ,2022-12-21,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
166,4.45762901787959,0.2631807513899725,AZ,2022-12-22,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
167,2.58638760493052,0.273629615233555,AZ,2022-12-23,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
168,0.904436652333394,0.259293892196954,AZ,2022-12-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
169,9.99729524446089,0.309252842874568,CA,2022-11-13,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
170,9.16907549201615,0.311621679114646,CA,2022-11-14,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
171,7.66586276587317,0.3096137651106925,CA,2022-11-15,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
172,11.9682559791537,0.312263644486846,CA,2022-11-16,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
173,12.356920329266,0.307165862754609,CA,2022-11-17,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
174,14.7692881966749,0.3034566843238165,CA,2022-11-18,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
175,11.9850341057832,0.3078343146399425,CA,2022-11-19,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
176,9.17910749017988,0.2859839074412305,CA,2022-11-20,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
177,8.27536446039934,0.310288837477492,CA,2022-11-21,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
178,8.6369610029227,0.2916303550037685,CA,2022-11-22,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
179,7.29150304083247,0.295386915450344,CA,2022-11-23,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
180,1.3127419135659,0.268591172272168,CA,2022-11-24,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
181,18.4229282313352,0.276922394594365,CA,2022-11-25,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
182,19.8378641820894,0.2728347065041145,CA,2022-11-26,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
183,11.6331948566831,0.2978681950187865,CA,2022-11-27,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
184,13.0898439521782,0.2733317577182735,CA,2022-11-28,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
185,11.1558804054607,0.269728801128214,CA,2022-11-29,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
186,8.37799060791518,0.2607549777719425,CA,2022-11-30,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
187,9.51176806141553,0.267575740457642,CA,2022-12-01,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
188,12.8615826544124,0.2869059613831295,CA,2022-12-02,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
189,13.2881136209591,0.2841674217542935,CA,2022-12-03,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
190,6.12057963181673,0.271855527096407,CA,2022-12-04,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
191,16.7352770215156,0.2588741564173245,CA,2022-12-05,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
192,13.0961914787492,0.246839668944324,CA,2022-12-06,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
193,16.1047141109589,0.261916247865563,CA,2022-12-07,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
194,21.0365845060416,0.237003807840798,CA,2022-12-08,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
195,25.1028715435408,0.2235734006076505,CA,2022-12-09,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
196,15.7418507801198,0.2707343014586035,CA,2022-12-10,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
197,12.8247501836384,0.2430108019476765,CA,2022-12-11,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
198,18.1125178530948,0.2314216459127955,CA,2022-12-12,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
199,15.758627508771,0.2458221658749535,CA,2022-12-13,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0
200,13.0757341772292,0.2780685011157725,CA,2022-12-14,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
201,20.4492780386729,0.2278298025658575,CA,2022-12-15,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
202,10.3509824518783,0.2350058068264595,CA,2022-12-16,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
203,8.84001216467003,0.251575960249738,CA,2022-12-17,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
204,18.7681259571754,0.202869052225791,CA,2022-12-18,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
205,16.883327933413,0.224287344076552,CA,2022-12-19,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
206,24.4257545954853,0.1858459664244965,CA,2022-12-20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207,21.5471049282682,0.2253934268845875,CA,2022-12-21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208,23.9770171016602,0.246868079670159,CA,2022-12-22,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
209,41.418484328302704,0.2223132482632455,CA,2022-12-23,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
210,15.210295254385,0.2461735627817505,CA,2022-12-24,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
211,1.32885177623602,0.348200753333715,CO,2022-11-13,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1
212,1.57552267448515,0.296965500083362,CO,2022-11-14,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
213,1.9389305622198,0.3296956937039245,CO,2022-11-15,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
214,1.63016295687384,0.3162024287535075,CO,2022-11-16,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
215,1.94919803184428,0.256552631322716,CO,2022-11-17,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
216,3.94566475337236,0.327869156127698,CO,2022-11-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
217,0.747429516719676,0.2324323326537555,CO,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
218,1.33608301761948,0.1609272482100495,CO,2022-11-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
219,2.3755242016965,0.2985961259448035,CO,2022-11-21,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
220,1.33468940653718,0.2904743532253605,CO,2022-11-22,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0
221,5.81790857964791,0.180187771705624,CO,2022-11-23,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
