...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
35,NA,NA,AK,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.388787093000218,0.4021168679227565,AK,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
37,NA,NA,AK,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.908456008944047,0.399953899615049,AK,2023-03-08,1,1,1,0,1,1,1,0,1,0,1,1
40,0.387281903073901,0.3988839145316405,AK,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
41,NA,NA,AK,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1.17678212859972,0.2027147303746205,AL,2023-01-30,1,1,1,0,1,1,1,0,1,0,1,1
45,0.265665773395764,0.192372922555574,AL,2023-01-31,1,1,1,1,1,1,1,0,1,0,1,1
46,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.680782907745148,0.336417917268087,AL,2023-02-02,0,1,1,1,1,1,0,0,1,1,1,1
48,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.214402030834009,0.1551305350528705,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
50,0.573291235055978,0.4004004722548865,AL,2023-02-05,1,1,1,1,1,1,1,0,1,0,1,1
51,0.328467127549126,0.2760166969302835,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
52,0.598751576381899,0.4256017332286775,AL,2023-02-07,1,1,1,1,1,1,1,0,1,0,1,1
53,1.21293072862957,0.124457194690215,AL,2023-02-08,1,1,1,0,1,1,1,0,1,0,1,1
54,0.950827325938192,0.68256705605321,AL,2023-02-09,1,1,1,1,0,1,1,1,1,0,0,1
55,0.154962945946972,0.1114724652852035,AL,2023-02-10,1,1,1,1,1,1,1,0,1,0,1,1
56,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.133418759974992,0.0947153975749575,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
59,0.353700854016639,0.0898079488362595,AL,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
60,0.608545832246473,0.085218680687778,AL,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,0
61,0.122545593146182,0.080934685649225,AL,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
62,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0948280255681545,0.066593283555569,AL,2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
66,0.0916071683239216,0.0636433244835675,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
67,0.826537370986088,0.585587206516895,AL,2023-02-22,1,0,1,1,1,1,1,0,1,0,1,1
68,0.0802902637072321,0.058421188755533,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
69,0.904139450209393,0.404048416388617,AL,2023-02-24,1,1,1,1,1,0,1,0,1,0,0,0
70,1.07894115886489,0.75525667250934,AL,2023-02-25,1,1,1,1,1,0,1,1,1,0,1,0
71,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0691913459716044,0.0503794157446855,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.189098272001744,0.046139126086728,AL,2023-03-02,1,1,1,1,1,1,1,0,1,0,1,1
76,0.664775051748126,0.343037191484167,AL,2023-03-03,1,0,1,1,1,1,1,0,1,1,0,1
77,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.165092490004906,0.04317933592409055,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
79,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.0534544300077903,0.0418214555448449,AL,2023-03-07,1,1,1,1,1,1,1,1,1,0,1,0
81,0.159656669705839,0.04130798574410195,AL,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
82,0.87230281333097,0.289825302720048,AL,2023-03-09,1,1,0,1,1,1,1,1,0,0,1,1
83,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.789187762937315,0.2900261805514285,AR,2023-01-29,1,1,1,0,1,1,1,0,1,0,1,1
86,10.3957370829245,0.444311747122258,AR,2023-01-30,0,0,1,1,1,1,0,0,0,0,1,1
87,0.714452291263125,0.192146491167128,AR,2023-01-31,1,1,1,1,1,1,0,1,1,0,1,1
88,1.65691847597744,0.405353444508048,AR,2023-02-01,1,0,1,1,1,0,0,0,1,0,1,1
89,0.343292378144846,0.2334485634831605,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1
90,0.638040592131791,0.2338081142445885,AR,2023-02-03,1,1,1,1,1,1,0,0,1,0,1,0
91,0.849757258164187,0.3148427010035415,AR,2023-02-04,1,1,1,0,1,1,1,1,1,1,1,1
92,0.574367083884912,0.3843729808406,AR,2023-02-05,1,1,1,1,1,1,1,0,1,0,1,1
93,4.07143520309561,0.3797142620057225,AR,2023-02-06,0,0,1,0,1,1,1,0,1,0,1,1
94,2.82766307428596,0.4434068593311505,AR,2023-02-07,1,0,1,1,0,1,0,0,1,1,0,0
95,0.658594676540148,0.31020396629852,AR,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1
96,0.570147182012892,0.249850350629868,AR,2023-02-09,1,1,1,1,1,1,0,1,1,0,1,1
97,4.37198501449085,0.4129393917329295,AR,2023-02-10,0,0,1,1,1,1,0,0,1,0,1,1
98,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.291254850580603,0.2147139079663315,AR,2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
100,2.29379926285305,0.4711538339180215,AR,2023-02-13,0,0,1,1,1,1,0,0,1,1,1,1
101,3.77035618461911,0.411027781244052,AR,2023-02-14,0,0,1,1,1,1,0,0,0,1,1,1
102,1.68693065558324,0.2659231700422925,AR,2023-02-15,1,1,1,0,1,1,1,0,1,0,1,1
103,2.15505226426991,0.2617657154747845,AR,2023-02-16,1,1,1,0,1,1,1,0,1,0,1,1
104,2.63294762017624,0.254843609609863,AR,2023-02-17,1,0,1,0,1,1,0,0,1,0,1,1
105,0.280696555089871,0.258508381887813,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
106,0.856408378340005,0.235204778230028,AR,2023-02-19,1,1,1,0,1,1,1,0,1,0,1,1
107,0.763239137333524,0.3132258292130145,AR,2023-02-20,1,1,1,1,1,1,0,0,1,0,1,1
108,3.97925843866362,0.313053503707425,AR,2023-02-21,1,0,1,0,0,1,0,0,1,0,0,1
109,0.981120674976911,0.291385594211874,AR,2023-02-22,1,1,1,1,1,1,0,0,1,0,1,1
110,1.58100347849205,0.230561760905716,AR,2023-02-23,1,1,1,0,1,1,0,0,1,0,1,1
111,1.55957348572207,0.2270604652727015,AR,2023-02-24,1,1,1,0,1,1,1,0,1,0,1,1
112,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.444080172312516,0.2358678593286435,AR,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
114,1.71009197334844,0.296705781244081,AR,2023-02-27,1,1,1,1,1,1,0,0,1,0,1,0
115,1.73864041989184,0.4168173449696,AR,2023-02-28,1,1,1,1,1,0,0,1,1,0,1,0
116,1.79913291271328,0.155000919310286,AR,2023-03-01,1,0,1,0,1,1,1,0,1,0,1,1
117,0.581419860882629,0.1488492755338175,AR,2023-03-02,1,1,1,1,1,1,1,0,1,0,1,1
118,0.235874148483646,0.143040501231675,AR,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
119,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2.62494088810107,0.127603660093211,AR,2023-03-06,1,0,1,0,1,1,0,0,1,0,1,1
122,1.46251969449393,0.123092096808194,AR,2023-03-07,1,1,1,0,1,1,1,0,1,0,1,1
123,1.07749254696007,0.224579967490845,AR,2023-03-08,1,1,1,1,1,1,0,0,1,1,1,1
124,0.763246901952892,0.114957980619253,AR,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
125,NA,NA,AR,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.6087017322492,0.351989938785201,AZ,2023-01-29,0,0,1,0,1,1,0,0,1,0,1,1
128,2.27997820110434,0.264270287551411,AZ,2023-01-30,1,1,1,1,1,1,0,0,0,0,1,0
129,5.42163039021402,0.255226217011436,AZ,2023-01-31,1,0,1,0,1,0,0,0,0,0,1,0
130,7.00099763705865,0.354974828142838,AZ,2023-02-01,0,1,1,0,1,1,0,0,0,0,1,1
131,2.14377985190424,0.187458823847408,AZ,2023-02-02,1,0,1,0,1,1,0,0,1,0,1,1
132,1.50239173944033,0.2973977332733625,AZ,2023-02-03,0,1,1,1,0,1,0,0,0,0,0,0
133,0.651932147890056,0.257770551005514,AZ,2023-02-04,1,1,1,1,1,1,1,0,1,0,1,1
134,1.28614164508764,0.2438817775528435,AZ,2023-02-05,1,1,1,1,1,1,0,0,1,0,1,1
135,1.22540334327849,0.2389654188988935,AZ,2023-02-06,1,1,1,1,1,1,0,1,0,0,1,1
136,1.0110297489098,0.244257381370571,AZ,2023-02-07,1,1,1,1,1,1,1,0,1,0,0,0
137,3.01549953857648,0.103963805364706,AZ,2023-02-08,1,0,1,0,1,1,0,0,0,0,1,1
138,0.67924089811297494,0.16533203935451601,AZ,2023-02-09,1,1,1,1,1,1,0,0,1,0,1,1
139,1.24260199286568,0.3129025731785785,AZ,2023-02-10,0,1,1,0,1,1,0,0,0,0,1,1
140,0.659509234681816,0.1771715415179995,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1
141,4.3954163421423,0.2831932910980395,AZ,2023-02-12,1,1,0,0,1,1,0,1,0,0,1,0
142,6.71775515683981,0.2377899450111065,AZ,2023-02-13,0,0,1,0,1,1,0,0,0,0,1,0
143,1.08795289831738,0.1284563907652675,AZ,2023-02-14,1,1,1,1,1,0,1,0,0,0,1,0
144,1.40800780126594,0.2280685577216575,AZ,2023-02-15,1,1,0,1,1,1,1,1,0,0,1,1
145,1.02549259034933,0.1875351380737775,AZ,2023-02-16,1,1,1,1,1,0,0,0,1,0,1,0
146,1.25100346774184,0.1802187523112,AZ,2023-02-17,1,1,0,1,1,1,1,0,0,0,1,1
147,1.50233970562764,0.2020411759297355,AZ,2023-02-18,1,0,1,1,1,1,1,0,0,0,1,0
148,2.79468313264155,0.285090060404117,AZ,2023-02-19,1,1,0,0,0,0,1,1,1,0,0,0
149,4.10967488183205,0.1697358809404015,AZ,2023-02-20,1,0,1,0,1,0,0,0,0,0,1,0
150,1.41668076470635,0.159089740630565,AZ,2023-02-21,1,0,1,1,1,1,0,0,0,0,1,1
151,2.3357103074748,0.2560591811400435,AZ,2023-02-22,1,0,1,0,1,1,1,0,0,0,1,1
152,0.481650010571953,0.092056978761592,AZ,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
153,0.913950085461075,0.1762060307933795,AZ,2023-02-24,0,1,1,1,1,1,0,1,1,0,1,1
154,1.48651217636228,0.2947337221976155,AZ,2023-02-25,1,1,0,0,1,0,1,1,0,0,1,0
155,1.56624507325716,0.156137573183765,AZ,2023-02-26,1,1,1,1,1,0,0,0,0,0,1,0
156,2.39923624550466,0.1018714217076165,AZ,2023-02-27,1,1,0,1,1,1,0,0,0,0,1,1
157,1.00246929613774,0.078613559330523,AZ,2023-02-28,1,1,1,1,1,1,0,0,1,0,0,1
158,3.2088574757404,0.1910592171192555,AZ,2023-03-01,1,1,0,0,0,0,1,0,0,0,0,0
159,2.21871679629434,0.212741963426699,AZ,2023-03-02,1,1,1,0,0,0,1,0,0,0,0,0
160,3.68900538959049,0.3907928116172365,AZ,2023-03-03,1,1,0,0,1,1,0,1,0,0,1,1
161,5.19402779859217,0.441025720729983,AZ,2023-03-04,1,0,0,0,1,0,1,0,0,0,1,0
162,0.792977897059623,0.0754960384501795,AZ,2023-03-05,1,1,1,1,1,1,1,1,0,0,1,1
163,2.95743953383784,0.1171558468868525,AZ,2023-03-06,1,0,1,0,1,0,0,0,0,0,1,0
164,0.84575718281864,0.0553425377990455,AZ,2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
165,0.954527876235515,0.224776724008308,AZ,2023-03-08,1,0,1,1,1,1,1,1,1,1,1,1
166,0.101169323017497,0.004549861717005325,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
167,0.0606991601783077,0.004298332669377625,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
168,1.75893369714505,0.1824443298490795,AZ,2023-03-11,1,0,1,0,1,1,1,0,1,0,1,1
169,5.04978649285382,0.309990693222569,CA,2023-01-29,1,0,1,0,1,1,0,0,0,0,0,0
170,4.68176733623906,0.302160364247647,CA,2023-01-30,0,0,1,0,1,1,0,0,0,0,0,0
171,2.53943023365355,0.290572940491196,CA,2023-01-31,1,1,1,1,1,1,0,0,1,0,1,1
172,3.08189584649644,0.282064943100961,CA,2023-02-01,1,1,0,1,1,1,0,0,0,0,0,0
173,7.03749576753189,0.304328967388329,CA,2023-02-02,1,0,1,1,1,1,0,0,0,0,1,0
174,6.43329706524787,0.279410529645897,CA,2023-02-03,1,0,1,0,1,1,0,0,0,0,0,0
175,3.4474913014111,0.293772865419949,CA,2023-02-04,1,1,1,1,1,1,0,0,0,0,0,0
176,6.4744910159052,0.2898383793701455,CA,2023-02-05,1,1,1,1,0,0,1,0,0,0,0,0
177,5.57636713625087,0.2477617136964285,CA,2023-02-06,1,1,1,1,0,1,0,0,0,0,0,0
178,8.00415872661877,0.295711367237738,CA,2023-02-07,1,1,1,0,1,0,0,0,1,0,0,0
179,5.75340627275317,0.245028194768204,CA,2023-02-08,1,1,0,1,1,1,0,0,0,0,0,0
180,5.84834685182008,0.2492666184753805,CA,2023-02-09,0,1,1,1,1,1,0,0,1,0,0,0
181,4.51679741717635,0.258450638011569,CA,2023-02-10,1,1,0,1,1,1,0,0,0,0,0,0
182,5.65296330511331,0.284210569841559,CA,2023-02-11,0,0,1,0,1,1,0,0,0,0,1,0
183,8.9856420253591,0.1958777982524415,CA,2023-02-12,1,0,1,0,1,1,0,0,0,0,0,0
184,11.378013254431,0.1649100258020515,CA,2023-02-13,1,0,0,0,1,1,0,0,0,0,0,0
185,6.24752043724257,0.160107086531746,CA,2023-02-14,1,0,1,0,1,1,0,0,0,0,0,0
186,7.22379431434597,0.2200590947500205,CA,2023-02-15,1,1,0,1,1,1,1,0,0,0,1,0
187,8.79233845015773,0.22285572449032,CA,2023-02-16,1,1,1,0,1,1,0,0,0,0,0,0
188,3.29509105237362,0.217009572943672,CA,2023-02-17,1,1,0,1,1,0,0,0,0,1,0,0
189,2.07956872355727,0.2041930586194835,CA,2023-02-18,1,1,1,1,1,0,1,0,0,0,1,0
190,2.31681993965854,0.166608531544313,CA,2023-02-19,1,1,0,1,1,1,1,0,0,0,1,1
191,2.24745227306592,0.1443674983670785,CA,2023-02-20,1,1,1,1,1,1,0,0,0,0,0,0
192,2.93282041879473,0.181721391013692,CA,2023-02-21,1,0,1,1,1,0,0,0,0,0,0,0
193,3.69084177198352,0.1699502698070255,CA,2023-02-22,1,1,1,1,0,0,0,0,0,0,0,0
194,8.62627633525879,0.1862743987460715,CA,2023-02-23,1,1,1,0,0,0,0,0,1,0,0,0
195,4.8962463431486,0.120359033146118,CA,2023-02-24,1,1,1,1,1,0,0,0,0,0,0,1
196,7.0987927970132,0.2390002527093255,CA,2023-02-25,1,0,1,0,1,0,0,0,0,0,1,0
197,1.66359618158677,0.145949586436755,CA,2023-02-26,1,1,1,1,1,1,1,1,0,0,1,1
198,9.33992440612293,0.190882597913556,CA,2023-02-27,1,0,1,0,1,1,1,0,0,0,0,1
199,9.2798158722022,0.171083281969637,CA,2023-02-28,1,0,1,0,1,0,0,0,1,0,1,0
200,9.75521214789286,0.156641108274685,CA,2023-03-01,1,0,1,0,1,0,0,0,1,0,0,0
201,7.56585639088588,0.139648626037313,CA,2023-03-02,1,0,1,0,1,0,0,0,1,0,0,0
202,11.4348815484937,0.154979695912324,CA,2023-03-03,0,0,1,0,1,0,0,1,0,0,0,0
203,6.20698231122817,0.132331766532493,CA,2023-03-04,1,1,0,0,1,0,0,0,0,0,0,0
204,1.74299502106422,0.0575927334284275,CA,2023-03-05,1,1,1,1,0,1,0,0,0,0,0,0
205,5.28627464098745,0.1680600770314765,CA,2023-03-06,1,0,1,0,1,1,1,0,1,0,0,0
206,9.53178524815769,0.179892345959897,CA,2023-03-07,1,0,0,0,0,0,0,0,0,0,0,0
207,19.2444495951182,0.182636414765044,CA,2023-03-08,1,0,0,0,0,0,0,0,0,0,0,0
208,4.5978629507483,0.091100323989601,CA,2023-03-09,0,1,1,1,0,0,0,0,0,0,1,0
209,9.18475833451887,0.1291267323040185,CA,2023-03-10,1,0,1,0,1,0,0,0,1,0,1,0
210,2.92224163517024,0.0873656838375355,CA,2023-03-11,1,1,1,1,0,0,0,0,1,0,0,0
211,0.362162321034349,0.283939495433906,CO,2023-01-29,1,1,1,1,1,1,1,0,1,0,1,1
212,2.09012791681705,0.1387532499119155,CO,2023-01-30,1,0,1,0,1,1,0,0,1,0,1,1
213,3.47806027528155,0.09767894260875,CO,2023-01-31,1,0,1,0,1,1,1,0,1,0,1,1
214,1.44513351309365,0.167597821928808,CO,2023-02-01,1,1,1,0,1,1,1,0,1,0,1,0
215,1.96599036332631,0.3418858361159645,CO,2023-02-02,1,1,1,0,1,0,0,0,1,0,1,0
216,1.08212640734104,0.1894880518546245,CO,2023-02-03,1,1,0,1,1,1,1,0,0,1,1,1
217,1.01857718762189,0.3097889640164455,CO,2023-02-04,1,0,1,1,1,1,0,0,1,0,1,1
218,0.680585832533336,0.0662084796581945,CO,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
219,0.826175578082229,0.193621005377622,CO,2023-02-06,1,1,1,1,1,1,0,0,1,0,1,0
220,0.847988572192293,0.1901096142608205,CO,2023-02-07,1,1,1,1,1,1,1,0,1,0,1,1
221,1.62232799963015,0.265424298564584,CO,2023-02-08,1,1,1,1,0,1,1,0,1,1,0,0
222,0.0551166683510386,0.0490135999291906,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
223,0.364911675298222,0.142529393976499,CO,2023-02-10,1,1,1,1,1,1,0,0,1,1,1,1
224,0.405182506862696,0.1915148629245545,CO,2023-02-11,1,1,1,1,1,1,1,0,1,0,1,1
225,0.416529914681463,0.03958692106277955,CO,2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
226,1.29183728253212,0.190114347168253,CO,2023-02-13,0,1,0,1,1,1,0,0,0,0,1,1
227,0.471039784492352,0.105196130804277,CO,2023-02-14,1,1,1,1,1,1,1,0,1,0,1,1
228,0.383307523883583,0.140257834312343,CO,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
229,1.04459535548286,0.1156974402141475,CO,2023-02-16,1,1,1,1,0,1,1,0,0,0,0,1
230,0.862388650882053,0.1911092301374235,CO,2023-02-17,0,1,1,1,1,1,0,0,0,0,1,1
231,0.396861684954469,0.111734364808967,CO,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
232,0.540539684159191,0.1971898357916825,CO,2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
233,0.736969845233564,0.140023462439899,CO,2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
234,0.742118980812036,0.0669127480452725,CO,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
235,0.860051445478516,0.1585652996523405,CO,2023-02-22,1,1,0,1,1,1,1,1,0,0,1,1
236,0.368647419869258,0.02092245802526525,CO,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
237,0.648965218777477,0.02003864378685305,CO,2023-02-24,1,1,1,1,1,1,1,1,0,0,1,1
238,0.176789603253009,0.01924870328391455,CO,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
239,0.165920423210859,0.0185463032113682,CO,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
240,0.553241379645447,0.067085770384744,CO,2023-02-27,1,1,1,1,1,1,1,0,1,0,1,1
241,1.2128702619838,0.1539334443289305,CO,2023-02-28,1,1,0,1,1,1,1,0,0,0,1,1
242,1.16700593993287,0.01691222986790535,CO,2023-03-01,1,1,1,0,1,1,1,0,1,0,1,1
243,0.378482778709558,0.01651132596264265,CO,2023-03-02,1,1,1,1,1,1,1,0,1,0,1,1
244,0.188086099720311,0.0161769595481215,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
245,1.06410991603717,0.29664224032483,CO,2023-03-04,1,1,1,1,1,0,1,0,1,0,1,0
246,0.229797974011712,0.01569917889211275,CO,2023-03-05,1,1,1,1,1,1,1,0,1,0,1,0
247,1.2808001396418,0.215498279290463,CO,2023-03-06,1,1,1,0,1,0,1,0,1,1,1,0
248,0.488694812324836,0.0736192093645425,CO,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
249,0.476159764036833,0.0841831479067,CO,2023-03-08,1,1,1,1,1,1,1,0,1,0,1,1
250,0.157279087901805,0.01547825169449035,CO,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
251,0.105511903035894,0.01557635752576945,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
252,0.00994766302941441,0.0157380541747184,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
253,1.26907792422637,0.2361308387786195,CT,2023-01-29,1,0,1,0,1,1,1,0,1,0,1,1
254,1.23928838741571,0.0626024857523255,CT,2023-01-30,1,1,1,1,0,1,0,0,1,0,0,1
255,0.478232256138649,0.143771009087631,CT,2023-01-31,1,1,1,1,1,1,1,0,1,0,1,1
256,0.109074640099908,0.01066019728558275,CT,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1
257,0.534643863784721,0.171416508292246,CT,2023-02-02,1,1,1,1,1,1,1,0,1,0,1,1
258,0.430108136598128,0.072014172027594,CT,2023-02-03,1,1,1,1,1,1,0,0,1,0,1,1
259,0.441180001234585,0.1112232993391065,CT,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
260,1.52881374882869,0.2598693175244905,CT,2023-02-05,1,1,1,0,0,0,1,1,1,0,0,1
