...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
96,0.0474561302018703,0.00535957753376645,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
97,0.687565259524813,0.1804982617135005,AR,2023-03-17,0,1,1,1,1,1,0,1,0,1,1,1
98,1.03635413134131,0.4472095510581945,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
99,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0716434225804133,0.00335697439902178,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
101,0.561593767503344,0.00298793283936529,AR,2023-03-21,1,1,1,1,1,1,0,1,0,1,1,1
102,1.42244365395739,0.002660217877115235,AR,2023-03-22,1,1,0,1,1,1,0,1,0,1,1,0
103,0.0234206311940248,0.002369214902501435,AR,2023-03-23,1,1,1,1,1,1,1,1,0,1,1,0
104,0.0208746155536381,0.002110812976317535,AR,2023-03-24,1,1,1,1,1,1,0,1,0,1,1,1
105,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,1.11463016368877,0.46584063194075,AR,2023-03-26,1,1,0,1,1,0,0,1,0,1,1,1
107,0.00547170539934169,0.0014966069144866,AR,2023-03-27,1,1,1,1,1,1,0,1,0,1,1,1
108,2.14731226632563,0.314040396083194,AR,2023-03-28,0,1,0,1,1,1,0,1,0,1,1,1
109,0.368221831812688,0.00119305843696043,AR,2023-03-29,1,1,1,1,1,1,0,1,0,1,1,1
110,0.0114541728418911,0.001066179378622435,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
111,0.00394224757944006,9.5342569378361e-4,AR,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
112,0.00298244912311603,8.53203574574195e-4,AR,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
113,0.0114720408166717,7.64099343224505e-4,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
114,0.00327864200992142,6.84859295468275e-4,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
115,0.123849747175046,6.14371749864235e-4,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
116,0.0412810876513199,5.51651075709415e-4,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
117,0.00277156159760199,4.95823491020505e-4,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
118,1.22907133661015,0.481392613958999,AR,2023-04-07,1,1,0,1,1,0,1,1,0,1,1,0
119,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.00879303379922319,3.62383839363435e-4,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
121,0.0142739070901051,3.2721453624846e-4,AR,2023-04-10,1,1,1,1,1,1,1,1,0,1,1,0
122,0.00232191239702893,2.9585157607874e-4,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1
123,0.00754368320755772,2.67871464073745e-4,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.34282140158202,0.078382103283574,AZ,2023-03-05,1,1,1,1,1,1,0,0,0,1,1,0
128,1.6868034899049,0.1164314469886795,AZ,2023-03-06,1,1,1,1,1,1,0,1,0,0,1,0
129,2.33738736788789,0.059545348002743,AZ,2023-03-07,1,1,0,1,1,1,0,0,0,1,1,1
130,0.606638983629838,0.2103851799440795,AZ,2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
131,0.34217263243583,0.01278211616229655,AZ,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
132,0.228748263809258,0.01248766599169315,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
133,1.03485818027618,0.171717168988206,AZ,2023-03-11,0,1,1,1,1,1,0,1,0,1,1,1
134,1.51368644641982,0.0758008022663975,AZ,2023-03-12,1,1,1,0,1,1,0,1,0,0,1,0
135,2.59006454815753,0.1494272241797375,AZ,2023-03-13,1,1,1,1,1,0,0,0,0,1,1,0
136,0.785608214148731,0.0812762737196625,AZ,2023-03-14,1,1,1,1,1,1,0,1,0,1,1,1
137,1.00019040855433,0.115726277751438,AZ,2023-03-15,1,1,1,0,1,1,0,1,0,0,1,0
138,0.932346747740344,0.0116445040958544,AZ,2023-03-16,1,1,0,1,1,1,0,1,0,1,1,1
139,1.72388360058451,0.575739704721915,AZ,2023-03-17,1,0,0,0,1,1,0,0,1,0,1,0
140,2.00314021533634,0.54807172369234,AZ,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
141,1.0362230432681,0.1681137120449415,AZ,2023-03-19,1,1,1,1,1,1,0,0,0,1,1,0
142,2.21992665982461,0.091706700639453,AZ,2023-03-20,1,1,1,1,1,1,0,0,0,0,1,0
143,0.994097512213473,0.16743699702367,AZ,2023-03-21,1,1,1,0,1,1,0,1,1,0,1,1
144,0.796991692586326,0.0980512484511685,AZ,2023-03-22,1,1,1,1,1,1,0,0,0,1,1,0
145,0.51512031240881,0.1125016922747365,AZ,2023-03-23,1,1,1,1,1,1,0,1,0,1,1,1
146,0.480821828473613,0.01295907579106815,AZ,2023-03-24,1,1,1,1,1,1,0,1,0,1,1,1
147,0.0224864057152167,0.01335949120311555,AZ,2023-03-25,1,1,1,1,1,1,0,1,0,1,1,1
148,0.81397962427262,0.1031413526932355,AZ,2023-03-26,1,1,1,1,1,1,0,0,0,1,1,0
149,2.03698546608606,0.1136297390069575,AZ,2023-03-27,1,1,1,0,1,1,0,1,0,0,1,0
150,4.27040487469245,0.0528357710508275,AZ,2023-03-28,0,1,0,1,1,1,0,0,0,1,1,0
151,1.4574212689936,0.01569516854029035,AZ,2023-03-29,1,1,0,1,1,1,0,1,0,1,1,0
152,1.1114210500228,0.216868624974104,AZ,2023-03-30,1,1,1,0,1,1,1,1,1,0,1,0
153,0.108436024480885,0.01742406885070215,AZ,2023-03-31,1,1,1,1,1,1,0,1,0,1,1,1
154,0.68100626526824,0.272383869391298,AZ,2023-04-01,0,1,1,1,1,1,0,1,0,1,1,1
155,0.776024702496382,0.1533163442169125,AZ,2023-04-02,1,1,1,0,1,1,0,0,0,0,1,1
156,2.2129474922317,0.0636465031972715,AZ,2023-04-03,1,1,0,1,0,1,0,1,0,1,0,0
157,1.52869281451241,0.169421115935312,AZ,2023-04-04,1,1,1,0,1,1,1,1,0,1,0,0
158,2.20704296376712,0.090561389708733,AZ,2023-04-05,1,1,0,1,0,1,0,1,0,0,0,1
159,0.464061987899506,0.0262242035398821,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
160,0.958892677675812,0.02845260017977205,AZ,2023-04-07,1,1,0,1,1,1,0,1,0,1,1,1
161,1.2323716490222,0.1051117429440215,AZ,2023-04-08,1,1,1,1,1,1,0,1,0,0,1,0
162,3.09944357127483,0.148001480140552,AZ,2023-04-09,0,1,1,0,0,1,0,1,1,0,0,1
163,3.27534357528422,0.1479663115654685,AZ,2023-04-10,0,1,1,0,0,1,0,0,0,0,1,0
164,2.0365569803999,0.2059655900070875,AZ,2023-04-11,0,1,1,0,1,1,0,0,0,0,1,0
165,0.257582253077878,0.0449701621460115,AZ,2023-04-12,1,1,1,1,1,1,1,1,0,1,1,0
166,1.15686330959642,0.0496948901818135,AZ,2023-04-13,1,1,0,1,1,1,0,1,0,1,0,1
167,0.585615139674521,0.256526263596513,AZ,2023-04-14,1,1,1,1,1,1,0,1,0,1,1,1
168,1.60522123692195,0.06102990704334,AZ,2023-04-15,1,1,0,1,1,1,0,1,0,1,1,1
169,5.07314299630903,0.0630349358093655,CA,2023-03-05,0,1,0,1,1,1,0,1,0,1,1,0
170,3.26437850951199,0.1634797367054485,CA,2023-03-06,0,1,1,1,1,1,0,1,0,0,1,1
171,3.44042845946231,0.1745833023683345,CA,2023-03-07,0,1,0,1,1,1,0,0,0,0,1,0
172,7.95730690483179,0.177136226215455,CA,2023-03-08,1,0,0,0,1,0,0,0,0,1,1,1
173,5.63158944910946,0.093132381460775,CA,2023-03-09,0,1,0,1,1,1,0,0,0,0,0,0
174,3.60222645015713,0.1275008783266515,CA,2023-03-10,1,1,1,0,1,1,0,0,0,0,0,0
175,3.43178523706671,0.0891698406716925,CA,2023-03-11,1,1,0,1,1,1,0,0,0,0,0,1
176,3.44100361611841,0.1460736430040975,CA,2023-03-12,1,1,1,0,1,1,0,1,0,0,0,0
177,4.38371319234038,0.164784113535071,CA,2023-03-13,1,0,0,0,1,1,0,0,0,0,0,0
178,2.55823528815354,0.131045172907412,CA,2023-03-14,1,1,1,1,1,1,0,0,0,0,0,0
179,3.10533758102369,0.129747503177534,CA,2023-03-15,0,1,1,1,1,1,0,0,0,0,1,1
180,3.68306611162468,0.0989150058855195,CA,2023-03-16,0,1,1,1,1,1,0,1,1,0,0,0
181,3.67833993989995,0.14989444736427401,CA,2023-03-17,1,0,1,0,1,1,0,0,0,0,1,1
182,1.58008401532754,0.130834904667974,CA,2023-03-18,1,1,1,1,1,1,0,1,1,0,1,0
183,2.54363159840752,0.167016098181795,CA,2023-03-19,0,1,1,1,1,1,0,1,0,0,1,0
184,5.13700321284339,0.065835094054656,CA,2023-03-20,0,1,0,1,1,1,1,1,0,0,1,0
185,3.46697871814435,0.092571289855711,CA,2023-03-21,1,1,1,1,0,1,0,0,0,0,0,0
186,2.76664818274731,0.122332638968064,CA,2023-03-22,1,1,1,1,1,1,0,0,0,0,0,0
187,2.77092028982058,0.13491646610098,CA,2023-03-23,1,1,1,1,1,1,0,1,0,0,0,0
188,2.77757084343489,0.1321021812393915,CA,2023-03-24,1,1,1,1,1,0,0,0,0,0,1,0
189,5.57023880615839,0.227127656118401,CA,2023-03-25,1,0,0,1,0,1,1,0,0,0,0,0
190,3.76695757894695,0.1708989095640405,CA,2023-03-26,1,1,1,1,0,0,0,0,0,0,0,0
191,4.9248669808372,0.1018524218610405,CA,2023-03-27,0,1,0,0,0,1,0,0,0,0,0,0
192,4.87058407573113,0.0618090111109755,CA,2023-03-28,1,1,0,0,1,1,0,0,0,1,0,0
193,4.34189786777277,0.1961531229553395,CA,2023-03-29,1,1,1,1,0,1,0,0,1,1,0,0
194,5.11050931438072,0.080589604258902,CA,2023-03-30,1,1,0,0,1,1,0,0,0,0,1,0
195,3.59782911054998,0.124928076321166,CA,2023-03-31,1,1,1,0,0,1,1,0,0,0,0,0
196,2.83489654392738,0.188762124497046,CA,2023-04-01,0,0,1,1,1,1,0,1,0,0,1,1
197,2.71091649887317,0.166790245889669,CA,2023-04-02,0,1,1,1,1,0,0,0,0,0,1,0
198,5.40131764251031,0.1627861743277525,CA,2023-04-03,1,1,1,0,1,0,0,0,0,0,0,0
199,6.98893392643767,0.104487486934816,CA,2023-04-04,1,1,0,0,1,1,0,1,0,0,0,0
200,4.98666240681334,0.1705037351039525,CA,2023-04-05,0,1,1,1,0,0,0,0,0,0,0,0
201,3.90354229044606,0.201191834451226,CA,2023-04-06,0,0,1,1,1,1,0,1,0,0,0,0
202,5.719544465397,0.1627947833686575,CA,2023-04-07,0,1,0,1,1,1,0,0,0,0,0,0
203,9.27518270004892,0.1743434956355,CA,2023-04-08,1,1,0,0,0,1,0,0,0,0,0,1
204,2.12453571668699,0.1273325400445815,CA,2023-04-09,1,1,0,1,1,1,1,0,0,0,1,1
205,8.66634190629981,0.21523923571586,CA,2023-04-10,1,0,1,0,1,0,0,0,0,0,0,0
206,18.2339528785808,0.179113552778583,CA,2023-04-11,1,1,0,0,1,1,1,0,0,0,1,0
207,9.72738521503169,0.2543727480102605,CA,2023-04-12,1,1,1,0,0,1,0,0,0,0,0,0
208,17.5223565464457,0.244629852171659,CA,2023-04-13,1,1,0,0,0,0,0,0,0,0,0,0
209,22.566800294977,0.2376359589936645,CA,2023-04-14,1,1,0,0,1,1,0,0,0,0,0,0
210,15.0458453806165,0.313528045699362,CA,2023-04-15,1,1,0,0,0,1,0,0,0,0,1,0
211,0.108120568300124,0.00272219892153059,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
212,1.635126651627,0.231494765121534,CO,2023-03-06,0,1,0,1,1,0,0,1,0,1,1,0
213,0.541540695554106,0.072253067070056,CO,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
214,0.618380184052053,0.0851249487833035,CO,2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
215,0.0455732813656203,0.001961568797255115,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
216,0.0322124187588197,0.001813409123497845,CO,2023-03-10,1,1,1,1,1,1,1,1,0,1,1,0
217,0.00259963565728484,0.001678722471044725,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
218,0.00737662444155568,0.001556152900833345,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
219,0.00724647950148831,0.001444490324794555,CO,2023-03-13,1,1,1,1,1,1,0,1,0,1,1,1
220,0.0383548242264402,0.00134265483074756,CO,2023-03-14,1,1,1,1,1,1,0,1,0,1,1,1
221,0.202696948864065,0.00124968263536421,CO,2023-03-15,1,1,1,1,1,1,0,1,0,1,1,0
222,0.130061074979867,0.001164713499332285,CO,2023-03-16,1,1,1,1,1,1,0,1,0,1,1,0
223,1.0391560731876,0.1887193974478585,CO,2023-03-17,0,1,0,1,1,1,1,1,1,1,1,1
224,1.255977536133,0.4711446570241705,CO,2023-03-18,0,1,0,1,1,1,1,1,1,1,1,1
225,1.02113144863619,0.157990861403893,CO,2023-03-19,0,1,0,1,1,1,0,1,0,1,1,1
226,0.132640303762972,8.90687736292635e-4,CO,2023-03-20,1,1,1,1,1,1,0,1,0,1,1,1
227,1.11032569012192,0.121312619411755,CO,2023-03-21,1,1,0,1,0,1,1,1,0,1,0,1
228,5.30574908029742,0.534913479792255,CO,2023-03-22,0,0,0,0,1,1,0,0,0,0,1,1
229,1.10854663104774,0.121583010435529,CO,2023-03-23,1,1,0,0,1,1,1,1,0,0,1,1
230,0.0449599095308704,6.96087434985665e-4,CO,2023-03-24,1,1,1,1,1,1,0,1,0,1,1,1
231,0.00127400843309341,6.5677532201463e-4,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
232,1.19133884648901,0.1945116516605615,CO,2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
233,0.0396977027413689,5.87246567279635e-4,CO,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
234,0.0226764154683754,5.56544493679925e-4,CO,2023-03-28,1,1,1,1,1,1,0,1,0,1,1,1
235,0.0231531645523431,5.28266444563875e-4,CO,2023-03-29,1,1,1,1,1,1,0,1,0,1,1,1
236,0.0262116795328072,5.02225040963e-4,CO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.00125136687393324,4.56190633186345e-4,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.13915313037897,0.162891292862739,CO,2023-04-03,1,1,0,0,1,1,1,0,1,0,1,1
241,0.00479700924002369,4.0016856343903e-4,CO,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
242,0.00158933563154026,3.84499327680125e-4,CO,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0351660252589519,3.70168023114235e-4,CO,2023-04-06,1,1,1,1,1,1,0,1,0,1,1,1
244,NA,NA,CO,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00172058879266965,3.4518801268654e-4,CO,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
246,0.00160312421390201,3.3439350974802e-4,CO,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
247,0.00183842106671788,3.2464418751084e-4,CO,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
248,1.13088325312047,0.1956143882423985,CO,2023-04-11,1,0,0,1,1,1,0,0,0,1,1,1
249,0.0149014411202201,3.080650038649e-4,CO,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
250,0.0269701463118686,3.0114217181267e-4,CO,2023-04-13,1,1,1,1,1,1,0,1,0,1,1,1
251,0.8969830825185,0.121273607415716,CO,2023-04-14,0,1,1,1,1,1,0,1,0,1,1,1
252,0.00278673610929697,2.8983973275578e-4,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
253,0.0919730196826483,0.0095675112330945,CT,2023-03-05,1,1,1,1,1,1,0,1,0,1,1,1
254,0.267045774346947,0.0098444471574575,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
255,1.08427197825491,0.2184197484659255,CT,2023-03-07,1,1,1,1,1,0,1,1,1,1,1,1
256,0.700832727918905,0.1304708533836275,CT,2023-03-08,1,1,1,1,1,0,1,1,0,1,1,0
