...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
132,0.374289685221415,0.0347555295562916,AZ,2024-01-19,1,1,1,1,1,1,1,1
133,0.586026113729911,0.2052007742717,AZ,2024-01-20,1,1,1,1,0,1,1,0
134,2.2442674816716,0.1910312605510825,AZ,2024-01-21,1,1,1,0,0,0,1,0
135,1.44792042376601,0.067241559813502,AZ,2024-01-22,1,0,1,1,1,0,1,0
136,1.63255715512141,0.084115791964483,AZ,2024-01-23,1,1,1,0,1,0,1,0
137,2.36103359233133,0.3251901760720685,AZ,2024-01-24,0,0,0,1,0,0,0,0
138,0.145400188724204,0.0226866813253906,AZ,2024-01-25,1,1,1,1,0,0,1,1
139,0.917269935381468,0.392006252965401,AZ,2024-01-26,1,1,1,0,1,0,1,0
140,0.954082726144833,0.131429730958138,AZ,2024-01-27,1,1,0,1,0,0,0,1
141,0.0172738125272335,0.01849387515071915,AZ,2024-01-28,1,1,1,1,1,1,1,1
142,1.65367827726026,0.114933953571782,AZ,2024-01-29,0,1,1,1,0,0,1,1
143,1.10623357782453,0.0992562544075305,AZ,2024-01-30,0,1,1,1,0,0,0,0
144,1.03093258453043,0.0760289173356645,AZ,2024-01-31,1,1,0,1,0,0,1,1
145,0.0793261560792902,0.01426282430041445,AZ,2024-02-01,1,1,1,1,0,0,1,1
146,0.0888369072543226,0.0134012989817164,AZ,2024-02-02,1,1,1,1,1,1,1,1
147,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
148,0.0986282819615645,0.01187363356703205,AZ,2024-02-04,1,1,1,1,1,1,1,1
149,2.11670930078599,0.1575778380012155,AZ,2024-02-05,0,0,1,1,0,1,1,0
150,0.74127576482903,0.0443767424478171,AZ,2024-02-06,1,1,1,1,1,0,1,0
151,0.776521828892756,0.0100004574845564,AZ,2024-02-07,1,1,1,1,1,0,1,0
152,0.00752278175006636,0.0094714412265974,AZ,2024-02-08,1,1,1,1,1,1,1,1
153,0.966091771926402,0.283784590587461,AZ,2024-02-09,1,0,1,0,1,1,1,1
154,0.0271876533792574,0.0085360181834817,AZ,2024-02-10,1,1,1,1,1,1,1,1
155,0.651327161277644,0.1121246400652345,AZ,2024-02-11,1,1,1,1,1,1,1,1
156,0.277297086484061,0.00774501100015965,AZ,2024-02-12,1,1,1,1,1,0,0,0
157,0.841073087196565,0.067124427147104,AZ,2024-02-13,1,1,0,1,1,1,0,0
158,0.618769286048452,0.0070788746025065,AZ,2024-02-14,1,1,1,1,0,0,0,1
159,0.00477026961723465,0.00678745607797175,AZ,2024-02-15,1,1,1,1,0,0,1,1
160,0.0371839266334142,0.0065214252284317,AZ,2024-02-16,1,1,1,1,1,1,1,1
161,0.159767153101302,0.00627921688746525,AZ,2024-02-17,1,1,1,1,0,0,1,1
162,0.555154211675481,0.0509044098964945,AZ,2024-02-18,1,1,1,1,0,1,1,0
163,0.4901293533068,0.0058608178120971,AZ,2024-02-19,1,1,1,1,0,0,1,1
164,0.911703499207291,0.0665051911971895,AZ,2024-02-20,1,1,0,1,0,0,1,1
165,0.913464539935119,0.037983198124803,AZ,2024-02-21,1,1,0,1,1,0,0,1
166,1.09181950381167,0.2328299153877165,AZ,2024-02-22,1,0,0,1,1,0,0,1
167,0.0244467466926463,0.00525836152247665,AZ,2024-02-23,1,1,1,1,1,1,1,1
168,0.0132663299730832,0.00515204900343235,AZ,2024-02-24,1,1,1,1,1,1,1,1
169,1.45394096274891,0.188329216346251,CA,2024-01-14,1,1,1,0,0,0,1,0
170,2.23872906633712,0.233034693574175,CA,2024-01-15,1,0,0,1,0,0,0,0
171,1.83245955909609,0.1727337531716955,CA,2024-01-16,0,1,1,1,1,1,0,0
172,1.10489539790249,0.05803187774036,CA,2024-01-17,1,1,1,1,1,1,1,1
173,1.39312019705909,0.153325073277209,CA,2024-01-18,0,1,1,1,0,0,1,0
174,0.930360180194915,0.01050389628183905,CA,2024-01-19,1,0,1,1,0,0,1,1
175,0.92331816771564,0.0761201657500505,CA,2024-01-20,1,1,0,1,1,0,0,0
176,1.11398244972456,0.2497105545965695,CA,2024-01-21,1,0,1,1,0,0,1,1
177,1.39546510439512,0.071656184108145,CA,2024-01-22,1,1,1,1,1,1,0,0
178,0.900530435981397,0.00621685563431,CA,2024-01-23,1,0,1,1,0,0,1,1
179,0.502843928456751,0.0845597322490015,CA,2024-01-24,1,1,1,1,1,1,1,1
180,2.40513868559456,0.1525073143181465,CA,2024-01-25,0,0,1,1,0,0,0,0
181,1.64177535386736,0.1109348674017045,CA,2024-01-26,1,1,0,1,1,1,0,0
182,0.908954276139334,0.003606835507346915,CA,2024-01-27,1,1,1,1,1,1,1,1
183,0.954711617505688,0.04494124738418125,CA,2024-01-28,1,1,0,1,1,1,0,0
184,1.64700066431635,0.0868791017271895,CA,2024-01-29,1,1,1,1,1,0,0,0
185,2.28536279240489,0.0732655224270075,CA,2024-01-30,0,1,1,1,0,0,0,0
186,3.25093219466399,0.0852699223993335,CA,2024-01-31,0,1,1,1,0,1,0,0
187,4.87923951212783,0.106000614791745,CA,2024-02-01,0,0,1,1,0,0,0,0
188,4.4280798482386,0.106942124913923,CA,2024-02-02,1,0,0,1,0,0,0,0
189,1.42391319535849,0.04232421428737125,CA,2024-02-03,0,1,1,1,0,1,1,0
190,0.548101648912869,0.0347144780748978,CA,2024-02-04,1,1,1,1,1,0,1,0
191,1.64615870851897,0.064421162794471007,CA,2024-02-05,1,1,0,1,0,1,0,0
192,5.01709328297384,0.109182954237557,CA,2024-02-06,0,0,0,1,0,0,0,0
193,2.6568077018222,0.0865388285541175,CA,2024-02-07,0,0,1,1,0,0,0,0
194,1.3080979254374001,0.03365265040700165,CA,2024-02-08,1,1,1,1,0,0,0,0
195,5.76257846839464,0.1188598036818765,CA,2024-02-09,1,0,0,1,1,0,0,1
196,4.12323694031602,0.1489099323434135,CA,2024-02-10,0,0,0,1,0,1,0,0
197,0.0306838028319733,4.2505492226121e-4,CA,2024-02-11,1,1,1,1,1,1,1,1
198,3.6580629828831,0.110390309655359,CA,2024-02-12,1,0,0,1,1,0,0,0
199,2.67365814477612,0.08845962017689,CA,2024-02-13,1,0,0,0,1,0,0,0
200,1.42786665233014,0.0386415431025585,CA,2024-02-14,1,1,0,1,1,1,0,0
201,4.86270174011651,0.1184371798853265,CA,2024-02-15,0,0,0,0,0,0,0,0
202,1.44506784518911,0.0363369347815823,CA,2024-02-16,1,1,0,1,1,0,0,0
203,0.740422995822046,0.03274488242597475,CA,2024-02-17,1,1,0,1,1,0,0,1
204,0.983450230612445,0.054518044093499,CA,2024-02-18,1,1,1,1,1,0,0,1
205,1.20378023969589,0.03863306198044795,CA,2024-02-19,0,1,1,1,0,0,0,1
206,0.160925309380685,1.2058083552899e-4,CA,2024-02-20,1,1,1,1,1,0,1,0
207,3.88598351019851,0.0868070613051375,CA,2024-02-21,1,0,0,0,1,0,0,0
208,2.33524502214776,0.0647273821658355,CA,2024-02-22,0,1,1,0,0,0,1,0
209,2.11101965162972,0.0646438084535485,CA,2024-02-23,1,0,0,0,1,0,0,0
210,1.48006421893131,0.0579909072700105,CA,2024-02-24,1,1,0,1,1,0,0,1
211,NA,NA,CO,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
212,0.0485633582702127,0.0403709462346593,CO,2024-01-15,1,1,1,1,0,0,1,1
213,0.0444495665842191,0.0383859186673219,CO,2024-01-16,1,1,1,1,1,1,1,1
214,0.130549794683603,0.0365025661388788,CO,2024-01-17,1,1,1,1,1,1,1,1
215,0.226934467263106,0.03471511653205,CO,2024-01-18,1,1,1,1,1,1,1,1
216,0.120735022170894,0.033018137895438,CO,2024-01-19,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
219,0.411168517385903,0.02842045912756705,CO,2024-01-22,1,1,1,1,1,1,1,1
220,0.0859022820208437,0.0270372643238211,CO,2024-01-23,1,1,1,1,1,1,1,1
221,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
223,0.0806825565068062,0.0232799758333412,CO,2024-01-26,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
226,0.195012288680212,0.020039660208933,CO,2024-01-29,1,1,1,1,1,1,1,1
227,0.0150546568938399,0.01906045002291125,CO,2024-01-30,1,1,1,1,1,1,1,1
228,0.0187674341789128,0.01812729418567565,CO,2024-01-31,1,1,1,1,1,1,1,1
229,0.172943387530082,0.017237797353839,CO,2024-02-01,1,1,1,1,0,0,1,1
230,0.102195208209066,0.01638971013291375,CO,2024-02-02,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0142486400174358,0.01407340572731845,CO,2024-02-05,1,1,1,1,1,1,1,1
234,0.0134341944281965,0.013371061060795,CO,2024-02-06,1,1,1,1,0,0,1,1
235,0.0134478274469431,0.01270075508198405,CO,2024-02-07,1,1,1,1,1,1,1,1
236,0.0410405565559476,0.01206093374317905,CO,2024-02-08,1,1,1,1,1,1,1,1
237,0.0346771055092344,0.01145013369246115,CO,2024-02-09,1,1,1,1,1,1,1,1
238,1.18165289279694,0.450411852387017,CO,2024-02-10,1,0,0,1,0,1,0,1
239,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
240,0.029872472818551,0.0097784662867419,CO,2024-02-12,1,1,1,1,1,1,1,1
241,1.19371470208504,0.4535184025333935,CO,2024-02-13,1,0,0,1,1,1,0,0
242,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
243,0.00900630591619202,0.0083228476918351,CO,2024-02-15,1,1,1,1,1,1,1,1
244,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
248,0.00889629424302242,0.0063030975297406,CO,2024-02-20,1,1,1,1,1,1,1,1
249,0.0744185681611442,0.00595244830054045,CO,2024-02-21,1,1,1,1,1,1,1,1
250,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
251,1.18062163467347,0.4633532894623935,CO,2024-02-23,1,0,0,1,1,0,0,1
252,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
254,1.88609883526358,0.4293974708634145,CT,2024-01-15,0,0,1,1,0,0,1,1
255,0.158438904823637,0.0061058517565647,CT,2024-01-16,1,1,1,1,1,1,1,1
256,0.313713291959704,0.00533630358550865,CT,2024-01-17,1,1,1,1,1,1,1,1
257,0.0406429828402634,0.00466475001423589,CT,2024-01-18,1,1,1,1,1,1,1,1
258,0.155494975252772,0.00407897583420544,CT,2024-01-19,1,1,1,1,1,1,1,1
259,0.139752054743196,0.00356818033173681,CT,2024-01-20,1,1,1,1,1,1,1,1
260,0.0258261418146289,0.00312284154737157,CT,2024-01-21,1,1,1,1,1,1,1,1
261,0.249840985608259,0.00273458694060065,CT,2024-01-22,1,1,1,1,1,1,1,1
262,0.311458680605595,0.002396071858829395,CT,2024-01-23,1,1,1,1,0,0,1,1
263,0.110284528398624,0.00210086666799411,CT,2024-01-24,1,1,1,1,1,1,1,1
264,0.93713301124928,0.188040011531028,CT,2024-01-25,1,1,1,0,1,1,1,1
265,0.0311758885547563,0.001618628978509035,CT,2024-01-26,1,1,1,1,1,0,0,1
266,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
267,0.0029879362729489,0.0012510210654053,CT,2024-01-28,1,1,1,1,1,1,1,1
268,1.0354004704495,0.1211601178592675,CT,2024-01-29,1,1,0,1,1,1,0,0
269,0.00870003043096412,9.70119956854035e-4,CT,2024-01-30,1,1,1,1,1,1,1,1
270,0.00719110882664126,8.55376619180405e-4,CT,2024-01-31,1,1,1,1,1,1,1,1
271,0.998398287457732,0.1590662981021445,CT,2024-02-01,0,0,1,1,0,0,1,1
272,0.0623587197018778,6.6668445388275e-4,CT,2024-02-02,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
274,8.7853775156942e-4,5.21331569179615e-4,CT,2024-02-04,1,1,1,1,1,1,1,1
275,0.0069697625962534,4.6155760922679e-4,CT,2024-02-05,1,1,1,1,0,0,1,1
276,1.2218080833245,0.1930302633243165,CT,2024-02-06,0,0,1,1,0,0,1,1
277,0.00938570355237164,3.625929998925e-4,CT,2024-02-07,1,1,1,1,1,1,1,1
278,1.27936909017033,0.4858027335064115,CT,2024-02-08,1,0,1,0,1,0,1,0
279,0.00702434833560055,2.8563131669301e-4,CT,2024-02-09,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
281,5.2966540684864e-4,2.25551594153945e-4,CT,2024-02-11,1,1,1,1,1,1,1,1
282,0.0112240226383448,2.0059159082989e-4,CT,2024-02-12,1,1,1,1,0,0,1,1
283,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
284,3.3843544837163e-4,1.5886785381139e-4,CT,2024-02-14,1,1,1,1,1,1,1,1
285,3.328634468931e-4,1.4146505512685e-4,CT,2024-02-15,1,1,1,1,1,1,1,1
286,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
287,4.1497268663399e-4,1.12270904008365e-4,CT,2024-02-17,1,1,1,1,1,1,1,1
288,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
289,0.00121328680231843,8.9177850343145e-5,CT,2024-02-19,1,1,1,1,1,1,1,1
290,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
291,0.00230976913295323,7.0865938696305e-5,CT,2024-02-21,1,1,1,1,1,1,1,1
292,1.35675138286466,0.4926956579237505,CT,2024-02-22,0,0,1,1,0,0,1,1
293,8.4284700685605e-4,5.631576919619e-5,CT,2024-02-23,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
298,0.0392088163965669,0.04933884287454755,DC,2024-01-17,1,1,1,1,1,1,1,1
299,0.0378107107278298,0.0476810514121573,DC,2024-01-18,1,1,1,1,1,1,1,1
300,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
302,1.04236376961758,0.642549417071935,DC,2024-01-21,0,0,1,1,0,0,1,1
303,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
304,0.0935003639960976,0.04098555072858645,DC,2024-01-23,1,1,1,1,1,1,1,1
305,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
312,0.0244047581315764,0.03451487354735905,DC,2024-01-31,1,1,1,1,1,1,1,1
313,0.0218640669018577,0.0339926099662987,DC,2024-02-01,1,1,1,1,1,1,1,1
