"","es_score","brier_score","location","target_date","X21L_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X21L_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.448893555972434,0.23968302844445,"AK",2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",1.70355741273405,0.692810373794654,"AK",2022-12-26,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
"3",6.06577331213901,1.14925631149825,"AK",2022-12-27,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
"4",1.58167558304129,0.791556387164759,"AK",2022-12-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"5",0.847971672485292,0.597142565239803,"AK",2022-12-29,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"6",2.42716835802721,1.02495380072808,"AK",2022-12-30,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"7",1.02370772108751,0.748048702409417,"AK",2022-12-31,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"8",0.807238225616711,0.790831142216892,"AK",2023-01-01,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"9",0.926738966992431,0.49821043051027,"AK",2023-01-02,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"10",1.88622706887068,0.532534948536495,"AK",2023-01-03,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
"11",1.31506438014317,0.425134056679564,"AK",2023-01-04,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
"12",0.722840763857717,0.193988103662375,"AK",2023-01-05,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"13",0.817207939810899,0.59095028885223,"AK",2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"14",0.623737020350792,0.69169850534361,"AK",2023-01-07,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"15",0.146888564313769,0.182654589796603,"AK",2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"16",0.961279514543226,0.628585530771863,"AK",2023-01-09,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"17",1.07547048469688,0.346580515303198,"AK",2023-01-10,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"18",0.915626096845282,0.538325241392202,"AK",2023-01-11,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"19",0.96319562821744,0.167859090463683,"AK",2023-01-12,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"20",1.09765049365454,0.513860581949859,"AK",2023-01-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"21",0.14227227426251,0.160621952740693,"AK",2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22",0.14133644672377,0.157056495657405,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"23",0.656242825862601,0.421521095657713,"AK",2023-01-16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"24",1.88845038729096,0.500283988855957,"AK",2023-01-17,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0
"25",0.866374675635736,0.414213764223133,"AK",2023-01-18,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"26",1.35938529304199,0.874276812448464,"AK",2023-01-19,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
"27",1.41621857270793,0.385500638302237,"AK",2023-01-20,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"28",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.588604285956149,0.694432389324891,"AK",2023-01-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"30",0.365040342814338,0.130527588694394,"AK",2023-01-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"31",1.19448646561623,0.437101561846096,"AK",2023-01-24,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0
"32",1.90953695079413,0.753922908838123,"AK",2023-01-25,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
"33",1.58515663940849,0.250163239714026,"AK",2023-01-26,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
"34",1.97491405474188,0.894140821792174,"AK",2023-01-27,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
"35",0.136118083531708,0.11659726756773,"AK",2023-01-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"36",0.575702405815376,0.506756383417705,"AK",2023-01-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"37",0.604843706478476,0.111761697629578,"AK",2023-01-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"38",2.47628590112692,0.79083546884756,"AK",2023-01-31,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
"39",1.62782261057529,1.30650792099728,"AK",2023-02-01,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"40",5.35841247161634,0.909140502086521,"AK",2023-02-02,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
