...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
22,NA,NA,AK,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,AK,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,AK,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,AK,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.517609234899697,0.309599368695517,AK,2024-07-22,1,1,0,1,1,1,1,1,0,0,1,1,1,1
38,NA,NA,AK,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,0.604367899384087,0.3989624706083155,AL,2024-06-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
58,NA,NA,AL,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.586229889208356,0.398121392946101,AL,2024-07-09,1,0,1,1,1,1,1,0,0,1,1,1,1,1
67,NA,NA,AL,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.742970105746183,0.50179276712138,AL,2024-07-16,1,1,1,1,0,1,1,0,1,1,1,0,1,1
74,0.577452869727366,0.3974095767191285,AL,2024-07-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1
75,NA,NA,AL,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.724471570112774,0.493115960727157,AL,2024-07-24,1,1,1,1,0,1,1,1,1,1,1,0,0,1
82,NA,NA,AL,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.582459595859401,0.3964292522362845,AL,2024-07-26,1,0,1,1,1,1,1,1,0,1,1,1,0,1
84,NA,NA,AL,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.327988058003758,0.148577535543943,AR,2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,0.658984162416465,0.56651333681061,AR,2024-07-09,1,0,1,1,1,1,1,1,0,1,1,0,1,1
109,0.632904310752203,0.56550618705659,AR,2024-07-10,1,0,1,1,1,1,1,1,0,1,1,0,1,1
110,NA,NA,AR,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.568572937871277,0.47188866179719,AR,2024-07-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.719354917116901,0.53618951321054,AR,2024-07-19,1,1,1,1,1,0,1,1,1,1,1,0,0,1
119,NA,NA,AR,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.17026026299012,0.453199518493767,AR,2024-07-22,1,0,1,1,1,1,1,0,0,0,1,0,1,1
122,0.567652072727402,0.462927129663691,AR,2024-07-23,1,1,0,1,1,1,1,0,1,0,1,1,1,1
123,1.39140812882244,0.52046184067499,AR,2024-07-24,0,0,1,1,1,1,1,1,0,0,1,0,1,1
124,NA,NA,AR,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.631619271433648,0.54563007514902,AR,2024-07-26,1,0,1,1,1,1,1,1,0,1,1,0,1,1
126,NA,NA,AR,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.47105209794496,0.3517362479922505,AZ,2024-06-16,1,1,1,1,1,1,1,0,0,0,0,1,0,1
128,4.07448510966501,0.355494715199235,AZ,2024-06-17,0,1,0,1,1,1,1,0,1,0,1,1,0,1
129,2.85803519579233,0.370804791840112,AZ,2024-06-18,1,1,1,1,1,1,0,0,0,0,1,0,0,0
130,1.31707378712604,0.3283334379119515,AZ,2024-06-19,1,1,1,1,1,1,1,1,0,1,1,0,1,1
131,1.52092576097319,0.3729450528907215,AZ,2024-06-20,1,0,1,1,1,1,1,0,1,0,1,1,1,1
132,0.861533147515855,0.318026962607266,AZ,2024-06-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1
133,0.395126160960968,0.297054596379565,AZ,2024-06-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
134,1.60075281237124,0.3361663183923525,AZ,2024-06-23,1,1,0,1,1,1,1,0,0,1,1,1,1,1
135,0.942504925373686,0.361314942888063,AZ,2024-06-24,1,1,1,1,1,1,1,0,0,0,1,1,0,1
136,2.42597199785219,0.349120879726966,AZ,2024-06-25,1,1,1,1,1,1,1,0,0,0,1,0,0,1
137,2.69494073523684,0.4256759783295425,AZ,2024-06-26,1,0,0,1,1,1,1,0,0,0,0,1,0,1
138,NA,NA,AZ,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0.38950994493476,0.301274492783452,AZ,2024-06-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
140,1.00347635278501,0.3196417389228545,AZ,2024-06-29,0,1,1,1,1,1,1,0,1,0,1,1,1,1
141,2.84372387937454,0.404714181706444,AZ,2024-06-30,1,1,0,1,1,0,0,0,0,0,1,0,0,0
142,5.96759010665428,0.4022265194798155,AZ,2024-07-01,1,1,0,0,0,1,0,0,0,0,0,0,0,0
143,1.53523743902936,0.330854549148528,AZ,2024-07-02,1,1,1,1,1,1,1,0,0,0,1,1,0,1
144,NA,NA,AZ,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,0.979009738760484,0.2831671075490555,AZ,2024-07-04,1,1,0,1,1,1,1,0,0,0,1,1,1,1
146,0.716492181408741,0.3855517598597965,AZ,2024-07-05,1,1,1,1,0,1,1,0,0,1,1,0,0,1
147,2.20688939152712,0.448423053665135,AZ,2024-07-06,1,1,1,1,0,1,1,0,1,0,1,0,1,1
148,0.76724488445793,0.371608670799292,AZ,2024-07-07,1,1,1,1,1,1,1,0,0,0,1,1,0,1
149,5.65012076248343,0.3888522890521505,AZ,2024-07-08,1,1,0,1,0,1,1,0,0,0,1,0,0,1
150,3.61755748709346,0.365041629196684,AZ,2024-07-09,1,0,1,1,1,1,1,0,0,1,1,0,0,1
151,2.18125926575271,0.3829345116107115,AZ,2024-07-10,1,1,1,1,1,1,1,0,0,0,1,0,0,0
152,1.02022527993323,0.405402681310723,AZ,2024-07-11,1,1,1,1,1,1,1,1,1,0,1,1,0,1
153,0.741354556794902,0.3962129132358665,AZ,2024-07-12,1,1,1,1,0,1,1,0,0,0,1,0,1,1
154,NA,NA,AZ,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1.04566426513463,0.4944060935421745,AZ,2024-07-14,1,1,1,1,1,0,1,1,1,0,1,1,0,1
156,1.34361376905918,0.3586880656591995,AZ,2024-07-15,1,0,1,1,1,1,1,1,0,0,1,1,1,1
157,2.54019827907467,0.402813720370787,AZ,2024-07-16,0,1,1,1,0,1,1,1,0,0,1,0,0,1
158,1.94856465516943,0.378343596160468,AZ,2024-07-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
159,3.43626011058975,0.4090893622243635,AZ,2024-07-18,1,0,0,1,1,1,1,0,0,0,1,0,0,1
160,0.911444122839021,0.43055549721174,AZ,2024-07-19,1,1,1,1,0,1,1,0,0,0,1,0,1,1
161,0.917646426218882,0.369780762545969,AZ,2024-07-20,1,0,1,1,1,1,1,0,0,0,1,1,1,1
162,2.69597501849457,0.4029978006628525,AZ,2024-07-21,0,1,0,1,1,0,1,0,0,0,1,0,0,1
163,1.89940688055235,0.367691082067738,AZ,2024-07-22,1,1,1,1,1,1,1,0,1,0,1,0,0,1
164,2.00677046408468,0.4063312345000135,AZ,2024-07-23,1,1,1,1,1,1,0,0,0,0,1,0,1,1
165,3.67156439848013,0.4001845048151625,AZ,2024-07-24,1,0,0,1,1,1,1,0,0,0,1,0,0,1
166,1.19383476305409,0.37957893194182,AZ,2024-07-25,1,0,1,1,1,1,1,0,0,0,1,1,1,1
167,1.12980307609556,0.407726533556161,AZ,2024-07-26,1,1,1,1,1,1,1,0,1,0,1,0,0,1
168,1.64682849787096,0.390756512090428,AZ,2024-07-27,0,1,1,1,1,0,1,0,1,0,1,1,0,1
169,3.10609533277396,0.33950768475545,CA,2024-06-16,0,1,0,1,1,0,1,0,1,0,1,0,0,1
170,2.75415798320952,0.3760528939196945,CA,2024-06-17,1,1,1,0,1,1,1,0,0,0,0,1,0,1
171,4.72306072867181,0.36564629591238,CA,2024-06-18,1,1,1,1,1,1,0,0,0,0,1,0,0,0
172,5.33270099463417,0.3807620511450935,CA,2024-06-19,1,1,1,1,0,1,1,0,0,0,1,0,0,1
173,5.57570323351601,0.38727575565239297,CA,2024-06-20,1,0,1,1,1,1,1,0,1,0,0,0,0,1
174,4.80379876227654,0.3622274615762215,CA,2024-06-21,1,0,1,1,1,1,1,0,0,0,1,0,0,1
175,2.71880464765907,0.3623619341919095,CA,2024-06-22,1,1,0,1,1,1,1,0,1,0,0,1,0,0
176,2.90791439192162,0.3794297956563545,CA,2024-06-23,1,1,1,1,1,1,1,0,0,0,1,0,0,1
177,5.27417099636431,0.4039627413105375,CA,2024-06-24,0,1,1,1,1,0,1,0,0,0,1,1,0,1
178,5.35423597051583,0.378472278737875,CA,2024-06-25,1,1,0,1,1,1,1,0,0,0,0,0,0,0
179,15.1792145236561,0.378701659112394,CA,2024-06-26,0,0,0,1,1,1,1,0,0,0,0,0,0,0
180,11.8940568878516,0.3881081765243745,CA,2024-06-27,1,0,1,1,1,1,1,1,0,0,0,0,1,0
181,8.22747678171987,0.3921972510998485,CA,2024-06-28,1,1,1,1,1,1,0,0,0,0,0,0,0,0
182,5.61229398221394,0.3829573776003005,CA,2024-06-29,1,1,1,1,1,1,1,0,0,0,1,0,0,0
183,6.93686255221661,0.3833114857941395,CA,2024-06-30,1,0,1,1,1,1,1,0,0,0,0,1,0,1
184,11.8048224759005,0.3737626745916935,CA,2024-07-01,1,0,1,1,1,1,1,0,0,0,0,1,0,0
185,5.55115000407584,0.389749761116024,CA,2024-07-02,1,1,1,1,1,1,1,0,0,0,0,0,0,0
186,7.30127886615873,0.3863288249133845,CA,2024-07-03,1,0,1,1,0,1,1,0,0,0,0,0,0,0
187,2.13478685039384,0.381642065317217,CA,2024-07-04,1,1,1,1,1,1,1,0,0,1,1,0,0,1
188,4.92992743459118,0.386353392245586,CA,2024-07-05,0,1,1,1,1,0,1,0,0,0,0,0,0,0
189,3.52349568489338,0.389532198860069,CA,2024-07-06,1,1,1,1,1,1,1,0,1,0,0,0,0,1
190,4.33850345984029,0.3777938673666705,CA,2024-07-07,1,1,1,0,1,1,1,0,0,0,0,0,0,0
191,6.03019429621142,0.3970372048259405,CA,2024-07-08,0,1,1,1,1,1,1,0,1,0,0,0,0,1
192,9.5246175613397,0.3995716009307375,CA,2024-07-09,0,1,0,1,1,1,1,0,0,0,0,0,0,0
193,11.5267002801592,0.4232172515469155,CA,2024-07-10,1,1,0,1,0,0,1,0,0,0,1,0,0,0
194,8.4536744776483,0.4078130779483345,CA,2024-07-11,1,0,0,1,0,0,1,0,1,0,1,0,0,1
195,9.52173845531844,0.402716979399483,CA,2024-07-12,1,1,1,1,1,0,1,0,0,0,0,0,0,1
196,4.96661415846482,0.42040223807868,CA,2024-07-13,1,0,1,1,0,1,0,0,0,0,1,0,0,0
197,7.00015799499067,0.390450653214798,CA,2024-07-14,0,1,1,1,0,0,1,0,0,0,1,0,0,0
198,10.7209825404078,0.4148763773280145,CA,2024-07-15,1,1,1,0,0,1,1,0,0,0,0,0,0,0
199,10.6056147534037,0.419791509121686,CA,2024-07-16,1,1,0,0,1,1,1,0,0,0,0,0,0,0
200,5.12520710368987,0.4065319334725875,CA,2024-07-17,1,1,1,1,1,1,1,0,0,0,0,0,1,0
201,6.73686632583536,0.3884333356039455,CA,2024-07-18,1,0,1,1,1,0,1,0,0,0,1,0,0,1
202,2.88754534512602,0.406870695442835,CA,2024-07-19,1,1,1,1,0,1,1,0,0,0,1,0,1,0
203,5.58314749927594,0.4090654223350545,CA,2024-07-20,1,1,1,1,0,1,1,0,0,0,1,0,0,0
204,11.1279223576207,0.4403810130620945,CA,2024-07-21,1,0,0,1,1,0,1,0,0,0,1,0,0,1
205,16.7230771018854,0.4358188886919565,CA,2024-07-22,1,0,0,1,0,1,1,0,0,0,1,0,0,1
206,7.21037227390686,0.4023461695644135,CA,2024-07-23,1,1,0,1,1,1,1,0,0,0,1,0,0,0
207,14.586267329148,0.4465671214126005,CA,2024-07-24,1,1,0,0,0,0,1,0,0,0,0,0,0,1
208,10.8127183489049,0.4398412905581285,CA,2024-07-25,1,1,0,0,0,1,0,0,0,0,0,0,0,0
209,9.87860943011481,0.447410139545422,CA,2024-07-26,1,0,0,1,0,1,0,0,0,0,0,0,0,0
210,7.63135794682652,0.4359488771634635,CA,2024-07-27,1,1,0,1,0,1,1,0,0,0,0,0,0,1
211,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.646397845579609,0.462577820159793,CO,2024-06-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
213,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.397268655083418,0.2686153840032195,CO,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.718961907142293,0.4958592360943905,CO,2024-06-21,1,1,1,1,1,0,1,1,1,0,1,1,0,1
217,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,1.01119982043364,0.517200160991175,CO,2024-06-25,1,1,1,1,0,1,1,0,0,0,1,0,1,1
221,0.90371981777597,0.430453917527209,CO,2024-06-26,1,1,1,1,1,1,1,0,0,1,1,1,0,1
222,0.451144888535994,0.3366516792911725,CO,2024-06-27,1,1,1,1,1,1,1,1,1,0,1,1,0,1
223,0.657031769941363,0.465586433662419,CO,2024-06-28,1,0,1,1,1,1,1,1,0,0,1,1,1,1
224,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.64515755203754,0.466790699196686,CO,2024-07-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
227,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.453882452438179,0.332368681363521,CO,2024-07-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
231,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.434992618047089,0.3316343673344255,CO,2024-07-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1
234,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
