...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23B_95_CI,other_95_CI
51,1.00168932108209,0.426701243313629,AL,2023-03-20,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
52,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.019845291178637,0.01378945949019915,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
54,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0.0219507016154394,0.01393557111627615,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,1.02171332685249,0.425731411411942,AL,2023-03-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
57,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.079191225449667,0.0144969493668173,AL,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0258875327550114,0.01785797097361715,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.0218867225931387,0.019555234811336,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,1.86189623746852,0.812905844813205,AL,2023-04-06,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
69,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.0870610948824812,0.0230154611867673,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.978935083305387,0.4069765423235225,AL,2023-04-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
73,1.09996703560054,0.78756397975223,AL,2023-04-11,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
74,0.0315552198722619,0.030058819258799,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.0320185020920757,0.0350678855618653,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,0.0363286431873869,0.03806187320438175,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,NA,NA,AL,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0384139293667801,0.0452444572461219,AL,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,0.0383021216429351,0.0495329443780314,AL,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.043533594588955,0.054360057785205,AL,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1.13638655624996,0.77514117085592,AR,2023-03-12,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
86,0.0556463105015346,0.01490725771879,AR,2023-03-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
87,0.956124042625693,0.22578223728291,AR,2023-03-14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
88,0.0478602539646311,0.012264919878842701,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,0.0425958198499611,0.0111313879262286,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,0.676414701577656,0.172891254988045,AR,2023-03-17,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
91,1.04334124622053,0.420851030672181,AR,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
92,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.056727662546833,0.0076003174873414,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.510474242645831,0.0069229267019161,AR,2023-03-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
95,1.31433515795661,0.00631206116119235,AR,2023-03-22,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
96,0.0215820518902792,0.0057610759569438,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,0.0221474974817749,0.00526393217796205,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1.21126466180845,0.4592395391738025,AR,2023-03-26,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1
100,0.00381277632736991,0.00404340827038031,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,2.13613370195383,0.3016105832683335,AR,2023-03-28,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
102,0.342498125452082,0.00341185329164056,AR,2023-03-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
103,0.0100607099450988,0.00313985867975041,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,0.00334617070634224,0.002893086348672695,AR,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.00278438851324414,0.00266895494117226,AR,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.00975358114493091,0.00246516155036103,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.00174714772367169,0.002279653963558835,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,0.0789078664172774,0.00211060500825406,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
109,0.0382145149096922,0.00195638896655054,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,0.00192774279491392,0.001815560000068825,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,1.29421205945882,0.473511173925805,AR,2023-04-07,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.00623515667732222,0.00146123569912096,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,0.0134822798489914,0.001362444804865575,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,0.00123692775373737,0.00127188492948797,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,0.00429311556676215,0.001188837965523405,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1.32210533558025,0.4803877202328645,AR,2023-04-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
121,0.00355263313160206,8.6611307558664e-4,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,8.6135505714951e-4,6.93193549339e-4,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,0.00617315350934065,6.5916972227296e-4,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,1.27268665271743,0.0763496169994975,AZ,2023-03-12,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
128,2.24810846985253,0.1502648914566475,AZ,2023-03-13,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
129,0.716520325205011,0.082014227681271007,AZ,2023-03-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
130,0.913387802239215,0.115774005367004,AZ,2023-03-15,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
131,0.847348013062902,0.0129232665211109,AZ,2023-03-16,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
132,1.79404563963504,0.57155562187641,AZ,2023-03-17,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
133,2.0781840356967902,0.54103225705527,AZ,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
134,1.28454012546533,0.1684056068009245,AZ,2023-03-19,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
135,1.83596667552973,0.0916796579518335,AZ,2023-03-20,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
136,1.10361840772857,0.166900336176307,AZ,2023-03-21,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
137,0.718665737282069,0.0982277855281005,AZ,2023-03-22,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
138,0.51731781473486,0.1121065245016,AZ,2023-03-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
139,0.33603022472923,0.01378234562953485,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,0.0151413481793698,0.0141178758446361,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,0.702994657401271,0.1032535814166695,AZ,2023-03-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
142,1.65115276456609,0.1139430006453295,AZ,2023-03-27,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1
143,2.87421877054813,0.053553283421998,AZ,2023-03-28,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0
144,1.06924977910647,0.01614894113987055,AZ,2023-03-29,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
145,1.38597105279499,0.2176990242488685,AZ,2023-03-30,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1
146,0.0645553177967036,0.01768512605536295,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,0.768905131600754,0.27080353667197,AZ,2023-04-01,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
148,0.732187588343726,0.15228262702023,AZ,2023-04-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
149,1.59675525566022,0.0637520811956335,AZ,2023-04-03,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
150,1.53802630582507,0.169992956219431,AZ,2023-04-04,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
151,1.49342847241351,0.0903049294471235,AZ,2023-04-05,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
152,0.286206652154087,0.02560196790754845,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,0.673913581546925,0.02761409066528605,AZ,2023-04-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
154,0.845702174101391,0.1036327814657265,AZ,2023-04-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
155,2.14736645621311,0.1472215844424285,AZ,2023-04-09,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
156,2.21308676015502,0.146458214138843,AZ,2023-04-10,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1
157,1.76947296279986,0.2083595278321205,AZ,2023-04-11,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
158,0.148368368933011,0.0425219430284627,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159,0.729387707271673,0.04677878076242675,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
160,0.645455413843833,0.255741049127377,AZ,2023-04-14,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
161,0.953602991420212,0.056977931430742,AZ,2023-04-15,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
162,1.13985862715453,0.253142319206342,AZ,2023-04-16,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
163,2.80779164795964,0.136708544846103,AZ,2023-04-17,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
164,1.56724658921652,0.193212911538088,AZ,2023-04-18,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
165,4.5335971618862,0.1096370815192115,AZ,2023-04-19,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
166,2.51249384151245,0.2443729008609485,AZ,2023-04-20,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
167,1.0249424828066,0.686856137217505,AZ,2023-04-21,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
168,0.533859974793846,0.1156219450643095,AZ,2023-04-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
169,3.78177872248711,0.1465220674178255,CA,2023-03-12,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0
170,4.29983839681512,0.165369285185092,CA,2023-03-13,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
171,2.47160910241045,0.1311720596975725,CA,2023-03-14,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
172,3.21517479547574,0.1299016124804895,CA,2023-03-15,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
173,3.25138689541019,0.0986711579594725,CA,2023-03-16,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1
174,3.97025414850601,0.150616467656174,CA,2023-03-17,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
175,1.70639529495018,0.1309710048631005,CA,2023-03-18,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0
176,2.86877354000659,0.168137246143905,CA,2023-03-19,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0
177,5.01337421156918,0.0646431541345285,CA,2023-03-20,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0
178,3.06354846711915,0.091222134438589,CA,2023-03-21,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0
179,2.774733825513,0.1222552172502585,CA,2023-03-22,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
180,3.09050537181821,0.135459376163306,CA,2023-03-23,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
181,2.65204446229392,0.132631701219551,CA,2023-03-24,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0
182,5.55538046038136,0.2279161600839895,CA,2023-03-25,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
183,3.28761276861658,0.1708664152090175,CA,2023-03-26,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
184,3.61221932691428,0.099036603671627,CA,2023-03-27,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
185,3.59901446869639,0.056507224467522,CA,2023-03-28,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1
186,4.13154302298309,0.19648656137494,CA,2023-03-29,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
187,3.96139688124021,0.0743229593331755,CA,2023-03-30,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
188,2.08243849309982,0.1192241243825265,CA,2023-03-31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
189,4.46497740284294,0.1956496109700585,CA,2023-04-01,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
190,2.68710235888557,0.166096919510298,CA,2023-04-02,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
191,3.33185575122833,0.155780916744842,CA,2023-04-03,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
192,4.90656650509788,0.0860035859563785,CA,2023-04-04,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0
193,3.49251476806953,0.162192939304694,CA,2023-04-05,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1
194,4.37150632479707,0.199057634515866,CA,2023-04-06,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
195,3.51495363312678,0.145612546738083,CA,2023-04-07,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
196,4.40921893943731,0.134356815863728,CA,2023-04-08,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
197,1.35247997460425,0.0790200950270225,CA,2023-04-09,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
198,5.01283026028624,0.1877374580957015,CA,2023-04-10,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
199,9.19399159933367,0.1144267671311725,CA,2023-04-11,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0
200,3.56398868667789,0.207138587088865,CA,2023-04-12,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
201,6.99712923488981,0.1505937094002205,CA,2023-04-13,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
202,12.2601570794019,0.09837330783873,CA,2023-04-14,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
203,6.10898114707972,0.1614472878206535,CA,2023-04-15,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0
204,4.77999908172334,0.156012208332371,CA,2023-04-16,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1
205,10.3887753271331,0.164688070494683,CA,2023-04-17,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
206,8.11859570533188,0.1530838949908135,CA,2023-04-18,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
207,5.12325974932856,0.21954042474934,CA,2023-04-19,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
208,5.6900969068842,0.22018602833960851,CA,2023-04-20,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
209,11.7479163007153,0.140408904909944,CA,2023-04-21,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
210,3.6086208034321,0.3110819022723365,CA,2023-04-22,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
211,0.014160898604692,0.003349123523859975,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.014845998144576,0.003328947424384275,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.0865645043280474,0.003323993660742295,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,0.444030145164277,0.003334266654021865,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,0.26320910445428,0.00335993362327854,CO,2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
216,0.900180573984025,0.182561729750852,CO,2023-03-17,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
217,1.16020266093371,0.4511437255826615,CO,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
218,0.824921411854841,0.152651710947346,CO,2023-03-19,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
