...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
99,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,0.756427483364225,0.3946771511609195,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
103,1.51198637926685,0.3247730275746305,AR,2023-12-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
104,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.296185477947989,0.214440461666035,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,1.16816476005926,0.214859912097619,AR,2024-01-03,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
110,1.25318214335886,0.364277401261684,AR,2024-01-04,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
111,0.302561572935991,0.216283834973269,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
112,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.849208996310446,0.61601870681365,AR,2024-01-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
117,0.741604284562551,0.224854990433084,AR,2024-01-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
118,0.815812308427648,0.422057803307623,AR,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0
119,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.325037937803401,0.2445586236727995,AR,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
126,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.07668844541766,0.452584466979239,AZ,2023-12-10,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1
128,1.66122469561126,0.393056441792348,AZ,2023-12-11,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
129,3.42093174925191,0.4694999719641465,AZ,2023-12-12,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
130,2.59443550071682,0.4077120552728625,AZ,2023-12-13,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
131,1.66552509593439,0.3468385153037195,AZ,2023-12-14,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0
132,0.903677693550239,0.352300980157858,AZ,2023-12-15,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0
133,3.30985504733363,0.4330664984526045,AZ,2023-12-16,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
134,1.74842297471821,0.2473389804095385,AZ,2023-12-17,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
135,5.81060874656513,0.4155569741926705,AZ,2023-12-18,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
136,8.28784327450343,0.4572340079150915,AZ,2023-12-19,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0
137,2.17417817324859,0.396259850686563,AZ,2023-12-20,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
138,1.55165381329345,0.381234467451952,AZ,2023-12-21,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
139,1.41843415616772,0.4174119780340225,AZ,2023-12-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
140,0.806849799839919,0.302752070550835,AZ,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1
141,4.92856472692018,0.4293899105714525,AZ,2023-12-24,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1
142,4.71006863453167,0.4925678533381065,AZ,2023-12-25,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
143,15.2042062498714,0.455277626871897,AZ,2023-12-26,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
144,6.58058685838462,0.4525839082546675,AZ,2023-12-27,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0
145,2.22243977257457,0.3821000824431595,AZ,2023-12-28,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
146,1.30771098005,0.4328041750825975,AZ,2023-12-29,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1
147,1.46185315898991,0.508327739817965,AZ,2023-12-30,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
148,3.52426476427317,0.4511306752644155,AZ,2023-12-31,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
149,14.2201067786435,0.45592868421326,AZ,2024-01-01,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1
150,21.6527445257357,0.455112820732483,AZ,2024-01-02,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
151,3.2522892856784,0.442390691207778,AZ,2024-01-03,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
152,2.37388789908552,0.52644215111773,AZ,2024-01-04,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
153,1.17470545947191,0.3979335494798685,AZ,2024-01-05,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
154,5.27742188409858,0.4763138606650205,AZ,2024-01-06,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
155,4.79070765561158,0.524885472657115,AZ,2024-01-07,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
156,9.97587140269513,0.4847490142512485,AZ,2024-01-08,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1
157,14.4597304739407,0.48557539714135,AZ,2024-01-09,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
158,1.4757402063817,0.5321168061161,AZ,2024-01-10,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
159,3.01922890868822,0.4137736489759085,AZ,2024-01-11,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
160,3.24892817177787,0.426401200281624,AZ,2024-01-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
161,4.07523671261761,0.54100712889429,AZ,2024-01-13,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0
162,7.72447969666578,0.448180005670568,AZ,2024-01-14,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1
163,27.769565458401,0.528762270329315,AZ,2024-01-15,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
164,1.45836849502598,0.54669195794728,AZ,2024-01-16,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
165,14.8523320341335,0.50253121477467,AZ,2024-01-17,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
166,2.37865402735523,0.551277495355645,AZ,2024-01-18,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
167,3.12908459423969,0.553541897926295,AZ,2024-01-19,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
168,1.94722113899427,0.4542459681640655,AZ,2024-01-20,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1
169,2.06834298834633,0.38979871293622,CA,2023-12-10,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
170,2.63845001059505,0.343954959394156,CA,2023-12-11,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0
171,2.66457528197545,0.346087529712491,CA,2023-12-12,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
172,5.03488827024552,0.351654855599806,CA,2023-12-13,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
173,3.4381686516556,0.3755924206667585,CA,2023-12-14,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0
174,1.80598350263323,0.381328433529774,CA,2023-12-15,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0
175,2.92915767995661,0.3201202759309495,CA,2023-12-16,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
176,0.895675961230737,0.276887328480272,CA,2023-12-17,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1
177,3.4803180330413,0.327322730046793,CA,2023-12-18,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1
178,2.49513775920352,0.330948433313995,CA,2023-12-19,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1
179,3.05110424100018,0.358245721327939,CA,2023-12-20,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
180,9.29374509062662,0.3635988709832575,CA,2023-12-21,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0
181,3.64298898718431,0.2832531619538965,CA,2023-12-22,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
182,0.585955138019414,0.26928395136749,CA,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
183,2.44100861436728,0.309351170311684,CA,2023-12-24,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1
184,0.89287490333155894,0.431788318828256,CA,2023-12-25,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
185,4.27258547400155,0.3132238163732775,CA,2023-12-26,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1
186,2.67321995766806,0.3729443814859455,CA,2023-12-27,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
