...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
84,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.790084388388608,0.301477323675333,AR,2022-12-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
86,3.51817296028806,0.3220102273885365,AR,2022-12-12,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
87,1.308513757915,0.304538506075065,AR,2022-12-13,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0
88,1.90682399041935,0.289528613771333,AR,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
89,1.92770188880193,0.206951269237682,AR,2022-12-15,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
90,2.553837200592,0.405478637787495,AR,2022-12-16,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0
91,0.933653360969247,0.2774916277899965,AR,2022-12-17,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
92,0.599585745246463,0.259186666256786,AR,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
93,2.34706859199314,0.2439441282032435,AR,2022-12-19,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
94,2.0066577549945,0.3082935513600145,AR,2022-12-20,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
95,1.80651760674418,0.246422744031173,AR,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
96,1.24389018859864,0.2781159590398155,AR,2022-12-22,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
97,1.71491699901278,0.3496831768047565,AR,2022-12-23,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
98,1.87628247972012,0.1030992191349785,AR,2022-12-24,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
99,0.662745465997128,0.223097310702572,AR,2022-12-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
100,3.71544801046146,0.1416904298168745,AR,2022-12-26,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0
101,1.0780390723238,0.306440722927246,AR,2022-12-27,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
102,0.766646549013084,0.2701414819543305,AR,2022-12-28,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
103,5.2003896477296,0.3742766315822925,AR,2022-12-29,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
104,2.49046742059019,0.229777594498532,AR,2022-12-30,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
105,0.597429839726592,0.2848847503039965,AR,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
106,0.0885393006998482,0.086413719241039,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,1.01639124381222,0.1477278824223735,AR,2023-01-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
108,1.8114772104428,0.242249562959524,AR,2023-01-03,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
109,3.49458398798265,0.226099654476703,AR,2023-01-04,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0
110,3.68394868734429,0.336528683101562,AR,2023-01-05,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
111,0.952443064101334,0.2713391842483545,AR,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,0.585598983753493,0.1875754434044945,AR,2023-01-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
113,0.946219056563086,0.081428287380324,AR,2023-01-08,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
114,4.61287959152677,0.3479330372904755,AR,2023-01-09,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1
115,3.10680603119003,0.2387968905694435,AR,2023-01-10,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
116,3.06420066225476,0.258072362163892,AR,2023-01-11,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
117,2.30457698330162,0.2940097043522535,AR,2023-01-12,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0
118,1.97256867798414,0.296424763104527,AR,2023-01-13,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
119,1.2989333320651,0.4849982719143335,AR,2023-01-14,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1
120,1.65384674062734,0.717612046795325,AR,2023-01-15,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1
121,3.38836838053383,0.507259707736475,AR,2023-01-16,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
122,3.15423675947196,0.275376773160232,AR,2023-01-17,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
123,1.88082278465248,0.301444506561099,AR,2023-01-18,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
124,1.6458516373872,0.3131154953224765,AR,2023-01-19,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
125,1.33600042049164,0.3070628541580465,AR,2023-01-20,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
126,1.01727381077772,0.699890364626405,AR,2023-01-21,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
127,5.11894009026982,0.223734822407667,AZ,2022-12-11,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1
128,3.43306232367329,0.287131280299135,AZ,2022-12-12,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
129,3.34811818949515,0.274889341672007,AZ,2022-12-13,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
130,2.87447089292016,0.240477969389196,AZ,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
131,2.00146062273985,0.2597460120963805,AZ,2022-12-15,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
132,1.89346751534323,0.235593932340989,AZ,2022-12-16,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
133,1.74672540177238,0.2943334540332105,AZ,2022-12-17,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
134,1.6372446394423,0.218213293788237,AZ,2022-12-18,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
135,2.74029027373482,0.242832679140937,AZ,2022-12-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
136,3.05601734049526,0.2816454690015815,AZ,2022-12-20,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
137,2.80096512597731,0.2740085175653775,AZ,2022-12-21,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
138,2.81467940827344,0.2106032438886115,AZ,2022-12-22,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
139,1.52369084367179,0.2427230432952745,AZ,2022-12-23,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
140,0.686567677212423,0.233066384867176,AZ,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
141,0.095992050606418,0.0726527378803635,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
142,2.00466908454773,0.2403413392477275,AZ,2022-12-26,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1
143,3.20967034587826,0.204956234047446,AZ,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
144,2.5646146625677,0.2842685621906505,AZ,2022-12-28,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
145,2.39459223444931,0.2841102791250215,AZ,2022-12-29,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1
146,3.11020822988392,0.2741241577151785,AZ,2022-12-30,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1
147,1.11949998268532,0.2396811511101325,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
148,0.830135636707625,0.0640881794535745,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
149,4.04681081287286,0.272562261422478,AZ,2023-01-02,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
150,2.31099151580752,0.2480120680530005,AZ,2023-01-03,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1
151,2.63662776344976,0.2434709933793795,AZ,2023-01-04,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
152,1.30569100087549,0.2366281906982175,AZ,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
153,1.87470621791431,0.1922555777964185,AZ,2023-01-06,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0
154,0.539344334785006,0.1551799216860215,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
155,1.50058666864238,0.2604795065905925,AZ,2023-01-08,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
156,10.0248145351868,0.3228797933903875,AZ,2023-01-09,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
157,2.19707833669137,0.218091985964734,AZ,2023-01-10,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1
158,2.6799899261504,0.296264245415614,AZ,2023-01-11,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
159,3.48095000909879,0.3692716218482575,AZ,2023-01-12,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
160,2.82039073125697,0.3956323254476775,AZ,2023-01-13,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
161,2.70308603299422,0.405499671201506,AZ,2023-01-14,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
162,7.35187865487844,0.390334526123312,AZ,2023-01-15,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
163,5.91899139063043,0.329246990562482,AZ,2023-01-16,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
164,6.44624179209668,0.3021846012335085,AZ,2023-01-17,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
165,4.4307821364192,0.3797304024036405,AZ,2023-01-18,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
166,9.17222611707701,0.4358086669675345,AZ,2023-01-19,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1
167,5.7093573696878,0.373240210706291,AZ,2023-01-20,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
168,2.45121399584668,0.4041568219571755,AZ,2023-01-21,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0
169,9.1711887917115,0.242035620393352,CA,2022-12-11,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
170,12.2721353479288,0.2291447678308745,CA,2022-12-12,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
171,9.12393441447173,0.243796940131346,CA,2022-12-13,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
172,10.9851272252375,0.277763970882765,CA,2022-12-14,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
173,10.9815219071607,0.2249734711039785,CA,2022-12-15,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
174,5.47510467700395,0.233198411725838,CA,2022-12-16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
175,7.75432586836115,0.2506796189204785,CA,2022-12-17,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
176,10.5950320901369,0.1984115734887275,CA,2022-12-18,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
177,8.74846157071427,0.220855609804392,CA,2022-12-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
178,17.8392714869707,0.1796838085135445,CA,2022-12-20,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
179,8.75061955707675,0.221145177657638,CA,2022-12-21,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
180,11.1968526816686,0.2434314596914765,CA,2022-12-22,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
181,16.6725670243369,0.215843406296034,CA,2022-12-23,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
182,9.4040887614447,0.2411977807664475,CA,2022-12-24,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
183,0.388136332229588,0.0496375024205902,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
184,13.892912401936,0.2317169155104285,CA,2022-12-26,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
185,10.8544612765084,0.2255561115517625,CA,2022-12-27,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
186,14.3925777378531,0.21704381208595,CA,2022-12-28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
187,9.15511921020065,0.230480642133263,CA,2022-12-29,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
188,14.2788237044293,0.2548587560121715,CA,2022-12-30,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
189,7.36610022945736,0.2730860734060015,CA,2022-12-31,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1
190,1.36832303473481,0.2008226532308585,CA,2023-01-01,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
191,9.11062564346691,0.2262946198026315,CA,2023-01-02,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
192,24.4496381846421,0.299934913022606,CA,2023-01-03,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
193,10.9858932668437,0.2638597045873225,CA,2023-01-04,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
194,12.3215664262273,0.2644969702621575,CA,2023-01-05,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
195,20.127823490364,0.288335365749069,CA,2023-01-06,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
196,6.28554960970305,0.261606805275465,CA,2023-01-07,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
197,16.3922520809957,0.2740128660807015,CA,2023-01-08,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
198,12.7634847426338,0.2504002296006795,CA,2023-01-09,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
199,32.9530225148152,0.3138071078163015,CA,2023-01-10,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
200,39.117340682365,0.332833126114816,CA,2023-01-11,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
201,18.326438710278,0.2872722727364715,CA,2023-01-12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
202,24.2388194194764,0.315484883000938,CA,2023-01-13,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
203,14.0597277284928,0.2992875436659275,CA,2023-01-14,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
204,26.11400009664,0.3460837478210985,CA,2023-01-15,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
205,35.2042470605488,0.336606129580067,CA,2023-01-16,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
206,31.403534556634,0.3337144621269415,CA,2023-01-17,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
207,13.1707673106449,0.301049975916926,CA,2023-01-18,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
208,8.66782706896035,0.363574700626772,CA,2023-01-19,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
209,18.3163814772046,0.33364693390527,CA,2023-01-20,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
