...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI
85,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,2.20186851996827,0.3578901640661665,AR,2023-09-05,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
88,0.742238322009318,0.40029674005182,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
89,0.695217889455376,0.3827115248391825,AR,2023-09-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
90,1.79823362039627,0.435363875487685,AR,2023-09-08,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
91,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2.67556375028985,0.450152833698111,AR,2023-09-11,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
94,0.857541710439857,0.3134187158163135,AR,2023-09-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
95,0.953409666237867,0.4842897897357485,AR,2023-09-13,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
96,0.652926039372785,0.4613160276845105,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
97,1.06270723550698,0.328730646624595,AR,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
98,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.452449076380649,0.306997967906103,AR,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
101,1.26334828863498,0.4269702016977165,AR,2023-09-19,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
102,1.74279341720646,0.443999849987704,AR,2023-09-20,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
103,1.3736288373063,0.438204618195945,AR,2023-09-21,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
104,NA,NA,AR,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.463352083125948,0.309279825487624,AR,2023-09-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
109,0.456240342529166,0.323579383027442,AR,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
110,0.738647617628651,0.414948353136083,AR,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
111,2.02425842408741,0.3125848905317025,AR,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
112,NA,NA,AR,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2.96504466948625,0.3104530913288505,AR,2023-10-02,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
115,1.71606037353512,0.310616794376842,AR,2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
116,1.46136364918569,0.382392839217847,AR,2023-10-04,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
117,3.22620195485537,0.3417770112504235,AR,2023-10-05,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
118,0.485861879994372,0.3110714459903235,AR,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,0.499860175955191,0.311214122941813,AR,2023-10-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
120,0.479180894707532,0.3113540606006895,AR,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
121,1.73935478495317,0.311492308143591,AR,2023-10-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
122,1.70119574301696,0.31162993247223453,AR,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
123,2.042402739196,0.314224264404541,AR,2023-10-11,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
124,1.18522889930363,0.347009155010274,AR,2023-10-12,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
125,2.21223055415306,0.339599246688233,AR,2023-10-13,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1
126,NA,NA,AR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.46223185692502,0.3871999924972075,AZ,2023-09-03,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
128,5.33986213591951,0.4066589482744965,AZ,2023-09-04,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
129,2.38441446027951,0.380151796059108,AZ,2023-09-05,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1
130,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,2.03129433029664,0.51226160750319,AZ,2023-09-09,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
134,2.3417052351841,0.391424925168595,AZ,2023-09-10,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
135,4.01404182364672,0.3782440540145715,AZ,2023-09-11,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
136,2.21708258057944,0.374177062928237,AZ,2023-09-12,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
137,1.5013602540489,0.3974386419082825,AZ,2023-09-13,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
138,1.38362005520829,0.4292993161587465,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
139,1.37206675176645,0.388744771225509,AZ,2023-09-15,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1
140,1.24585217468849,0.379054725475669,AZ,2023-09-16,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
141,4.4539879366981,0.3533725654258605,AZ,2023-09-17,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
142,3.7551729772344,0.392882846902212,AZ,2023-09-18,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
143,2.52628157530061,0.401795727402745,AZ,2023-09-19,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
144,1.76094014356749,0.385915988022059,AZ,2023-09-20,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
145,1.75983810204928,0.421420857055917,AZ,2023-09-21,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1
146,1.82133728724024,0.334061252295369,AZ,2023-09-22,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1
147,1.38120598688292,0.4410767993980905,AZ,2023-09-23,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
148,1.88688691053491,0.370729577862349,AZ,2023-09-24,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
149,3.19521296746905,0.3931096324579575,AZ,2023-09-25,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
150,3.32675197233908,0.392847453601247,AZ,2023-09-26,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0
151,2.2594572379565,0.358898541784347,AZ,2023-09-27,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
152,0.946824390090602,0.354042501096607,AZ,2023-09-28,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
153,0.779402543924367,0.3997619947338375,AZ,2023-09-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
154,1.3317454558856,0.3727076764294475,AZ,2023-09-30,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
155,5.78649868860097,0.385840306080992,AZ,2023-10-01,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
156,6.67165541991318,0.4053853042721655,AZ,2023-10-02,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
157,1.51404576168536,0.3405056797865975,AZ,2023-10-03,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
158,2.17831555118844,0.4360790480407735,AZ,2023-10-04,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1
159,1.98945604960356,0.3712534785472705,AZ,2023-10-05,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
160,1.96565848769109,0.3954831676778295,AZ,2023-10-06,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1
161,1.29937761284269,0.507422153479685,AZ,2023-10-07,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1
162,3.04430961759454,0.366371714728832,AZ,2023-10-08,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1
163,3.43320284277534,0.359473119404108,AZ,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1
164,3.01782671584867,0.363930747624121,AZ,2023-10-10,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0
165,1.27483728369137,0.3643233887237075,AZ,2023-10-11,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
166,0.565729774687786,0.4139709427244635,AZ,2023-10-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
167,1.1971776493027,0.566765342207615,AZ,2023-10-13,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
168,1.04158820032471,0.3174439558830145,AZ,2023-10-14,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
169,1.42097506738759,0.424037755205421,CA,2023-09-03,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
170,1.54512238401218,0.3847866019257215,CA,2023-09-04,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
171,4.39625367795832,0.420117134103055,CA,2023-09-05,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
172,4.18978023933039,0.375156483758149,CA,2023-09-06,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
173,3.02870566009887,0.3915489851904665,CA,2023-09-07,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
174,6.05555365454401,0.360206819532679,CA,2023-09-08,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
175,3.17769400376072,0.3848716068922405,CA,2023-09-09,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
176,2.13577532565807,0.372384315930374,CA,2023-09-10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
177,3.6929666310262,0.423256564433402,CA,2023-09-11,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
178,5.52194234132203,0.4061028877275155,CA,2023-09-12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
179,5.5380701346444,0.391731094898305,CA,2023-09-13,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1
180,3.14966165479562,0.397580891684885,CA,2023-09-14,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
181,2.74591070107021,0.3829717165827965,CA,2023-09-15,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
182,1.8158263524951,0.3891428370489235,CA,2023-09-16,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
183,2.62115845003799,0.3585243566199805,CA,2023-09-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
184,3.68999587961441,0.411098135190129,CA,2023-09-18,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
185,2.64201026738045,0.3815089219955255,CA,2023-09-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
186,4.30705186228959,0.3753079169010195,CA,2023-09-20,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
