...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI
151,1.78449028863457,0.1647916554989755,AZ,2022-08-24,1,1,1,1,0,0,1,1
152,0.497985013250432,0.084564948480332,AZ,2022-08-25,1,1,1,1,0,0,1,1
153,1.32338681042067,0.1166187731061105,AZ,2022-08-26,1,1,1,0,0,0,1,0
154,1.51674128454944,0.077421837782609,AZ,2022-08-27,1,1,1,1,1,0,1,0
155,2.33461753182996,0.088742950427009,AZ,2022-08-28,1,1,1,1,0,0,1,1
156,4.49374245106175,0.0843085770613905,AZ,2022-08-29,0,0,1,1,0,0,1,1
157,1.56899295752694,0.114845091690448,AZ,2022-08-30,1,1,1,1,0,0,1,1
158,4.42947414374658,0.056390606473825,AZ,2022-08-31,0,0,1,0,0,0,1,0
159,1.6258120801225,0.1363377736092855,AZ,2022-09-01,1,1,1,0,0,0,1,0
160,2.76701024916995,0.093625747416099,AZ,2022-09-02,0,0,1,0,0,0,1,0
161,2.70284331887644,0.0317563653554235,AZ,2022-09-03,0,0,1,1,0,0,1,1
162,1.59306069401042,0.0792681364542235,AZ,2022-09-04,1,0,1,1,0,0,1,1
163,2.93111323040509,0.1301414187870495,AZ,2022-09-05,0,1,1,0,1,0,1,0
164,3.13458906349057,0.1570891749055615,AZ,2022-09-06,1,1,1,0,1,0,1,0
165,2.9890818373796,0.075993229452927,AZ,2022-09-07,0,0,1,1,1,1,1,1
166,0.756139328054242,0.1885833202119955,AZ,2022-09-08,1,1,1,1,0,0,1,1
167,1.16093038494491,0.203209164919871,AZ,2022-09-09,1,1,1,1,0,0,1,1
168,2.45732218232932,0.1564777056226265,AZ,2022-09-10,0,1,1,0,0,0,1,0
169,8.53499111538786,0.114303386575484,CA,2022-07-31,1,1,1,1,0,0,0,0
170,10.6865732289878,0.0941657101660635,CA,2022-08-01,0,0,1,1,0,0,0,0
171,8.6808086315941,0.0984530728312935,CA,2022-08-02,1,1,1,1,0,0,0,0
172,7.79599651478103,0.135894139994023,CA,2022-08-03,0,1,1,1,0,1,0,0
173,7.20787683687676,0.120700434983369,CA,2022-08-04,0,1,1,1,0,0,0,0
174,2.77022030190226,0.1210429587079625,CA,2022-08-05,1,1,0,1,0,1,0,0
175,4.31432577873164,0.121628885798513,CA,2022-08-06,0,1,1,1,0,0,0,0
176,6.2108927997079,0.071526374606392,CA,2022-08-07,0,0,0,1,0,0,0,0
177,7.24929396481372,0.13893611072198,CA,2022-08-08,0,0,1,1,0,0,0,1
178,3.69661626219359,0.095846189248313,CA,2022-08-09,1,1,1,1,0,0,0,1
179,5.11956092483172,0.0916190075429045,CA,2022-08-10,1,1,0,1,0,0,0,0
180,6.38653499573009,0.101658027597702,CA,2022-08-11,1,1,1,1,0,0,0,0
181,7.2856830791808,0.0880246989183125,CA,2022-08-12,1,0,1,1,0,0,0,0
182,5.63133245390321,0.0974378023974905,CA,2022-08-13,1,1,1,1,0,0,0,0
183,7.13312520390523,0.0772231568541745,CA,2022-08-14,0,0,1,1,0,0,0,0
184,6.41361461982581,0.088944454146397,CA,2022-08-15,1,1,1,1,0,1,0,0
185,7.65512601472973,0.0793389059294475,CA,2022-08-16,1,1,1,1,0,0,0,1
186,5.18698282489142,0.0945784498136015,CA,2022-08-17,1,1,1,1,0,0,0,0
187,7.73554682205813,0.0641535500787235,CA,2022-08-18,0,0,1,1,0,0,1,1
188,5.9854336835179,0.0759196804163295,CA,2022-08-19,1,0,1,1,0,0,0,0
189,8.74575969628178,0.0675122372911115,CA,2022-08-20,0,0,1,1,0,0,0,0
190,5.20739485466519,0.0970238066728925,CA,2022-08-21,1,1,0,0,0,0,0,0
191,23.3674203318737,0.0659416170102915,CA,2022-08-22,0,0,1,1,0,0,0,0
192,7.97122208141299,0.0788857721094,CA,2022-08-23,0,0,1,1,0,0,1,0
193,13.6095751491148,0.0656477956525265,CA,2022-08-24,0,0,1,0,0,0,0,0
194,11.0171111914011,0.04167076277576445,CA,2022-08-25,0,0,1,1,0,0,1,1
195,7.09222587799297,0.075710330088946,CA,2022-08-26,0,0,1,0,0,0,1,0
196,3.81235816558928,0.106805110374143,CA,2022-08-27,1,1,1,0,0,0,0,0
197,12.1282322756813,0.0704069395162445,CA,2022-08-28,0,0,1,1,0,0,0,0
198,22.1140408673475,0.063830760415553,CA,2022-08-29,0,0,1,0,0,0,0,0
199,10.2765217920256,0.0792246380101055,CA,2022-08-30,0,0,1,0,0,0,1,0
200,4.86179847056694,0.095765229769346,CA,2022-08-31,1,1,0,0,0,0,0,0
201,8.31287547758995,0.0637919762372245,CA,2022-09-01,0,0,1,1,0,0,1,0
202,5.0563306425508,0.0864793779726225,CA,2022-09-02,0,1,1,0,0,0,1,0
203,5.69394017427288,0.0679410698671705,CA,2022-09-03,0,0,1,1,0,0,1,0
204,7.91650287583524,0.08493784802222,CA,2022-09-04,1,1,1,1,0,0,0,0
205,1.67958454795955,0.076149681801802,CA,2022-09-05,1,1,1,1,1,1,1,1
206,21.4659264502689,0.073082936925727,CA,2022-09-06,0,0,1,0,0,0,0,0
207,5.7556628026843,0.1031273712290715,CA,2022-09-07,1,1,1,0,0,0,1,0
208,2.91988287892669,0.100501979413391,CA,2022-09-08,1,1,1,1,0,0,1,1
209,9.09707394791656,0.0858924431409065,CA,2022-09-09,0,0,1,0,0,0,1,0
210,11.8023379909999,0.0786561603221365,CA,2022-09-10,0,0,1,0,0,0,1,0
211,0.785185750383607,0.138871523189339,CO,2022-07-31,1,1,0,1,1,0,0,1
212,2.07208326724796,0.183720319133173,CO,2022-08-01,0,0,1,1,0,0,1,1
213,1.03042157487078,0.0943877223843405,CO,2022-08-02,1,1,1,0,0,0,1,0
214,0.713647215616516,0.056902912599105,CO,2022-08-03,1,1,1,1,0,0,1,1
215,0.9317315252785,0.141190501740142,CO,2022-08-04,1,1,0,1,0,1,0,1
216,0.338814824855913,0.0827605854383575,CO,2022-08-05,1,1,1,1,0,0,1,1
217,0.340495334847093,0.0765103666135465,CO,2022-08-06,1,1,1,1,0,1,0,1
218,0.33511793731888,0.1110114573352235,CO,2022-08-07,1,1,1,1,0,0,1,1
219,0.760890013343025,0.107023101453852,CO,2022-08-08,1,1,1,1,1,0,1,0
220,0.582328288219474,0.1113745865338505,CO,2022-08-09,1,1,1,1,0,0,0,1
221,5.88691892559063,0.191522351706025,CO,2022-08-10,0,0,0,1,0,1,0,0
222,1.53485045442587,0.047403227705975,CO,2022-08-11,0,1,0,1,1,1,1,1
223,1.6546620807281,0.163205451718567,CO,2022-08-12,1,0,0,1,0,0,0,1
224,0.326326376088423,0.0830084284662625,CO,2022-08-13,1,1,1,1,0,1,1,0
225,0.247264459531692,0.0050644995930108,CO,2022-08-14,1,1,1,1,1,1,1,1
226,0.353548442474958,0.066358848783082,CO,2022-08-15,1,1,1,1,0,0,1,1
227,0.7608244988456,0.00457854303398819,CO,2022-08-16,1,1,1,1,0,0,1,1
228,0.389437296704383,0.100833316506509,CO,2022-08-17,1,1,1,1,0,0,1,1
229,0.656059860571151,0.100973002087097,CO,2022-08-18,1,1,1,1,0,0,1,1
230,2.08616985319953,0.205727103579089,CO,2022-08-19,0,0,1,1,0,0,1,1
231,1.44969994828117,0.230161891698343,CO,2022-08-20,1,0,1,0,1,0,1,0
232,0.721513558016345,0.096234499119225,CO,2022-08-21,1,1,1,1,0,1,0,1
233,6.12882469335217,0.27200257114522147,CO,2022-08-22,0,0,1,1,0,0,1,1
234,0.132395380103098,0.003333873621612525,CO,2022-08-23,1,1,1,1,1,1,1,1
235,0.507163188964288,0.00320289631502392,CO,2022-08-24,1,1,1,1,0,0,1,1
236,1.15075245483823,0.1398722191422085,CO,2022-08-25,0,0,1,1,0,0,1,1
237,0.890924010637612,0.1078126929604935,CO,2022-08-26,1,1,1,1,1,0,1,0
238,0.417608448688339,0.0840545631339115,CO,2022-08-27,1,1,1,1,0,0,1,1
239,0.082391330736331,0.002770366616755955,CO,2022-08-28,1,1,1,1,1,1,1,1
240,0.416789337280064,0.071647165442618,CO,2022-08-29,1,1,1,1,1,1,1,1
241,0.356567509766814,0.002602099585738265,CO,2022-08-30,1,1,1,1,0,0,1,1
242,0.256289196949633,0.002528518566020735,CO,2022-08-31,1,1,1,1,1,1,1,1
243,0.0218968362856656,0.002461512033145625,CO,2022-09-01,1,1,1,1,0,0,1,1
244,0.582062001051127,0.1026351230586945,CO,2022-09-02,1,1,1,1,0,0,1,1
245,0.165622792334047,0.00234602724912504,CO,2022-09-03,1,1,1,1,0,0,1,1
246,2.48603523441017,0.210968316618147,CO,2022-09-04,0,0,1,1,0,0,1,1
247,0.962630116701665,0.3039704171300925,CO,2022-09-05,0,0,1,1,1,1,1,1
248,4.27371384082064,0.1848952070606195,CO,2022-09-06,0,0,1,0,0,0,1,0
249,0.61834886607821,0.002182415698962,CO,2022-09-07,1,1,1,1,0,0,1,1
250,0.162362904867068,0.002154455165835525,CO,2022-09-08,1,1,1,1,1,1,1,1
251,0.333503531779061,0.00213140134231658,CO,2022-09-09,1,1,1,1,0,0,1,1
252,0.107662781627148,0.00211316300034381,CO,2022-09-10,1,1,1,1,0,0,1,1
253,0.903126226924775,0.1307945315689195,CT,2022-07-31,1,1,1,0,0,0,1,0
254,3.51670696577104,0.01568067714741145,CT,2022-08-01,0,0,1,1,0,0,1,0
255,1.10906241314605,0.094794183427323,CT,2022-08-02,1,1,1,1,0,0,1,1
256,2.29785225902486,0.0678734452142165,CT,2022-08-03,1,0,1,1,0,0,1,1
257,1.02154516257235,0.1201397489664285,CT,2022-08-04,1,1,1,1,1,0,1,0
258,0.983177489559747,0.1172804284847985,CT,2022-08-05,1,1,1,1,0,0,1,1
259,2.35328747370453,0.162339012256166,CT,2022-08-06,0,0,1,1,1,1,1,1
260,2.1450382534763,0.166588640084166,CT,2022-08-07,0,0,1,1,0,0,0,1
261,1.1440902164,0.1052402180512025,CT,2022-08-08,1,1,1,1,0,0,0,1
262,0.803370762038929,0.1125786416043785,CT,2022-08-09,1,1,1,1,0,0,1,1
263,1.4064800001796,0.0821180304798575,CT,2022-08-10,1,1,0,1,0,0,0,0
264,1.25039838073668,0.104191426269581,CT,2022-08-11,1,1,1,1,1,0,0,1
265,0.805979510469533,0.1192851432104535,CT,2022-08-12,1,1,1,1,0,0,1,1
266,1.87579096385619,0.0790690954942965,CT,2022-08-13,0,1,0,1,0,0,0,1
267,1.5087188037494,0.174173775714038,CT,2022-08-14,0,1,1,1,0,0,1,1
268,0.5674377686982,0.0905460582488915,CT,2022-08-15,1,1,1,1,0,0,1,1
269,1.54389541678604,0.137403772836942,CT,2022-08-16,1,1,1,1,1,0,1,0
270,1.03650639678438,0.1170174540039145,CT,2022-08-17,1,1,1,1,0,0,1,1
271,0.881159167085594,0.0860291981396,CT,2022-08-18,1,1,1,1,0,0,1,1
272,3.3506749715349202,0.186949710571652,CT,2022-08-19,0,0,1,0,0,0,0,0
273,2.71880427958303,0.222702365675965,CT,2022-08-20,0,0,1,1,0,0,1,1
274,0.834613740396124,0.1040082506548355,CT,2022-08-21,1,1,1,1,0,0,1,1
275,3.1770246563094098,0.06435177440758,CT,2022-08-22,0,0,1,0,0,0,1,0
276,1.34771131756986,0.0874656668690885,CT,2022-08-23,1,1,1,0,0,1,1,0
277,1.04520513100778,0.2258897061207955,CT,2022-08-24,0,0,1,1,1,1,1,1
278,1.06941738795317,0.1123894526384255,CT,2022-08-25,1,1,1,0,0,0,1,0
279,2.23996667464815,0.084291087762797,CT,2022-08-26,0,1,1,0,0,0,1,0
280,1.20613517762325,0.129650435156794,CT,2022-08-27,1,1,1,0,0,0,1,0
281,2.83742226521805,0.04383020003812715,CT,2022-08-28,0,0,1,1,0,0,1,1
282,1.5401604962977,0.11527557168941201,CT,2022-08-29,1,1,1,0,0,0,1,0
283,2.28173860460755,0.184391337593934,CT,2022-08-30,1,0,1,0,0,0,1,0
284,1.33202775755084,0.142794190067619,CT,2022-08-31,1,1,1,1,0,0,1,1
285,1.19542400265862,0.1611005571667995,CT,2022-09-01,1,1,1,1,0,0,1,1
286,1.00201506074302,0.134542806932065,CT,2022-09-02,1,1,1,1,0,0,1,1
287,1.4507277243836,0.1509662800159615,CT,2022-09-03,1,1,1,1,0,0,1,1
288,1.52148850201568,0.1656161903402025,CT,2022-09-04,1,1,1,1,0,0,1,1
289,2.23319242052312,0.262279492965177,CT,2022-09-05,0,0,1,1,1,1,1,1
290,2.10117456830086,0.1674603187837185,CT,2022-09-06,1,1,1,1,0,0,1,1
291,1.52519625171353,0.152509661170671,CT,2022-09-07,1,1,1,1,0,0,1,1
292,1.12429977087338,0.1296473097708565,CT,2022-09-08,1,1,1,1,0,0,1,1
293,2.25117849904147,0.1792773315461795,CT,2022-09-09,1,1,1,1,0,0,1,1
294,3.12143860542367,0.237335440462806,CT,2022-09-10,1,0,1,0,0,0,1,0
295,0.804254718595672,0.01534908179804775,DC,2022-07-31,1,1,1,1,1,1,1,1
296,0.65338272050624,0.1670649634700735,DC,2022-08-01,1,1,1,1,1,1,1,1
297,2.76551289892357,0.2536865966063665,DC,2022-08-02,0,0,1,1,0,0,0,1
298,3.31805596140285,0.3992032920201755,DC,2022-08-03,0,0,1,1,0,0,1,1
299,0.508900609455783,0.01289009427478,DC,2022-08-04,1,1,1,1,1,1,1,1
300,1.87346110406164,0.532326188246475,DC,2022-08-05,0,0,1,1,1,1,1,1
301,NA,NA,DC,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA
302,0.332080294669581,0.1099412000996555,DC,2022-08-07,1,1,1,1,1,1,1,1
303,0.719207201291371,0.0830321404231715,DC,2022-08-08,1,1,1,1,0,0,1,1
304,0.158942162940504,0.0108453694287495,DC,2022-08-09,1,1,1,1,1,1,1,1
305,0.803015054965456,0.1874555467802735,DC,2022-08-10,1,1,1,1,0,0,1,1
306,1.588699072562,0.203419991016569,DC,2022-08-11,1,0,1,0,0,0,0,0
307,0.655592637426678,0.06008329538999,DC,2022-08-12,1,1,1,1,0,0,1,1
308,0.972954762744965,0.115681862240123,DC,2022-08-13,1,1,1,0,1,1,1,1
309,1.0495275773706,0.108778564923914,DC,2022-08-14,1,1,1,0,0,0,1,0
