...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X23E_95_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
178,2.99820557003481,0.1054466064411175,CA,2024-02-06,1,0,1,1,1,1,1,0,0,0,0,1
179,1.72652201303617,0.0844607785592345,CA,2024-02-07,1,1,1,1,1,1,1,0,0,1,1,0
180,2.40825849081614,0.0358698780099768,CA,2024-02-08,1,1,0,1,1,1,1,0,0,0,1,0
181,4.10486296483501,0.1132225771346925,CA,2024-02-09,1,1,0,0,1,1,0,1,0,0,1,0
182,2.71797719413782,0.1406918910621955,CA,2024-02-10,1,0,0,0,1,1,1,0,0,1,1,0
183,0.0557807076325515,0.0053854515311515,CA,2024-02-11,1,1,1,1,1,1,1,1,0,0,1,1
184,2.50533016455203,0.104659174081676,CA,2024-02-12,1,1,1,0,1,1,1,0,0,0,1,0
185,1.65204203172651,0.085639671097067,CA,2024-02-13,1,1,1,1,0,1,1,1,0,0,1,0
186,1.60729922582535,0.03997022377355655,CA,2024-02-14,1,1,1,1,1,1,1,1,1,0,1,0
187,2.70085633440398,0.1127793551769665,CA,2024-02-15,1,0,0,1,0,1,1,0,0,0,0,0
188,1.41963955049061,0.03770625299485395,CA,2024-02-16,1,1,1,1,1,1,1,0,0,0,0,1
189,0.918819985908352,0.034583533484133,CA,2024-02-17,1,1,1,1,1,1,1,1,0,0,1,1
190,0.837407967786244,0.054392574772107,CA,2024-02-18,1,1,1,1,1,1,1,0,0,0,1,0
191,1.27107939264191,0.04053120036223435,CA,2024-02-19,1,1,1,1,1,1,1,0,0,1,1,0
192,0.528220557956492,0.0067338648203979,CA,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
193,2.10751659030316,0.083691367668856,CA,2024-02-21,1,1,1,1,0,0,1,1,0,0,1,0
194,1.71694229938403,0.0654657821832965,CA,2024-02-22,1,0,1,1,0,1,1,1,0,1,0,0
195,1.41172326326969,0.0637974431938265,CA,2024-02-23,1,1,1,1,1,1,1,1,0,0,1,0
196,1.05582217821618,0.057018683039577,CA,2024-02-24,1,1,1,1,1,1,1,1,0,0,1,0
197,1.05826252262367,0.00928706494856315,CA,2024-02-25,1,1,0,1,1,1,1,1,0,1,1,0
198,1.95928801755402,0.077689938491984,CA,2024-02-26,1,1,1,1,1,0,1,0,0,1,1,0
199,3.37978185696155,0.10928366526414,CA,2024-02-27,1,1,0,1,1,0,1,0,0,0,1,0
200,1.88414423521173,0.0745281420503705,CA,2024-02-28,1,1,1,0,1,1,1,1,0,0,1,1
201,0.156611150570518,0.0132259068471761,CA,2024-02-29,1,1,1,1,1,1,1,1,0,0,1,1
202,0.204583803586733,0.0146211225828426,CA,2024-03-01,1,1,1,1,1,1,1,1,0,1,1,0
203,1.13687850400829,0.0162322962993335,CA,2024-03-02,1,1,0,1,1,1,1,1,1,1,1,1
204,0.631535643582627,0.0531388920540565,CA,2024-03-03,1,1,1,1,1,1,1,1,0,0,1,1
205,1.45637908924113,0.0904752073797435,CA,2024-03-04,1,0,1,1,1,1,1,0,1,0,1,0
206,2.58202801810641,0.1140771355889575,CA,2024-03-05,1,0,0,1,1,0,1,0,0,1,1,0
207,1.37409584060517,0.0722164432998555,CA,2024-03-06,1,1,1,1,1,0,1,1,0,0,1,0
208,2.90669224175616,0.1245214856683455,CA,2024-03-07,1,1,1,1,1,0,1,1,0,0,1,0
209,1.42836508337565,0.075337587981226,CA,2024-03-08,1,1,1,1,0,1,1,1,0,0,0,0
210,1.58942796170153,0.146652040394652,CA,2024-03-09,1,1,1,1,1,0,1,1,0,1,1,0
211,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.124780482484844,0.01109888360481875,CO,2024-01-29,1,1,1,1,1,1,1,1,0,1,1,0
213,0.011487826446703,0.01045002822102285,CO,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
214,0.0099878408353089,0.0098514307651725,CO,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
215,0.111824032600201,0.00929949700053005,CO,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
216,0.0570281976416004,0.00879090490312375,CO,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.00756304440910395,0.00749568175022775,CO,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
220,0.00751687033676898,0.00713209009493505,CO,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
221,0.00634761270837683,0.00679873703563485,CO,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
222,0.0219639888589468,0.0064936021061133,CO,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
223,0.0246464596505653,0.00621483563003265,CO,2024-02-09,1,1,1,1,1,1,1,1,0,1,0,1
224,1.2133942309251,0.457817656512867,CO,2024-02-10,1,1,0,0,1,1,1,1,0,0,1,1
225,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.018302965624364,0.0055205932473413,CO,2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
227,1.22456392951962,0.45977578684861,CO,2024-02-13,1,1,0,0,1,1,1,1,0,0,1,1
228,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,0.00446250846304501,0.00501139297389615,CO,2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.00397010758602527,0.00450269035252396,CO,2024-02-20,1,1,1,1,1,1,1,1,0,1,0,1
235,0.0409246470272026,0.0044460936693378,CO,2024-02-21,1,1,1,1,1,1,1,1,0,1,0,1
236,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,1.24508082399174,0.4631511023008565,CO,2024-02-23,1,1,0,0,1,1,1,1,1,0,0,1
238,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.0214942626949231,0.00437148504290204,CO,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
241,0.00353894215660973,0.004397953443329545,CO,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
242,0.00340962646891058,0.00443855605096191,CO,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0120975468320224,0.0044936301652618,CO,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.0106857209201949,0.0048690612416028,CO,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.00422548626978932,0.0055317851584223,CO,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.0040231264531036,0.0065484880728302,CT,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
254,0.959435820039865,0.1183493720671105,CT,2024-01-29,1,1,1,0,1,1,1,1,0,0,1,1
255,0.0148560149154504,0.00587883397249665,CT,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
