...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
32,NA,NA,AK,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.184925407840894,0.094618797220188,AK,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,NA,NA,AK,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.858960578591968,0.64335718735543,AK,2024-06-20,1,1,1,1,1,0,1,0,1,1,1,1,0,1
41,NA,NA,AK,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.110988088368504,0.0765773344200495,AR,2024-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,NA,NA,AR,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.116836582697522,0.0705695934850095,AZ,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,1.4278332078654,0.441379842168346,AZ,2024-05-13,0,1,1,1,0,0,1,0,1,0,1,0,0,1
129,0.470027713506847,0.2455984134696865,AZ,2024-05-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1
130,0.443311449078407,0.2452396222909585,AZ,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,0.809782122238843,0.580267750293965,AZ,2024-05-16,1,1,0,1,1,1,1,1,1,0,0,1,1,1
132,0.831383725278051,0.617957651622555,AZ,2024-05-17,1,0,1,1,1,1,1,1,0,1,1,1,0,1
133,0.123772013285028,0.0803421187160885,AZ,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,0.136996522292418,0.081835446957435,AZ,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,0.766336944194144,0.56506944734788,AZ,2024-05-20,1,1,0,1,1,1,1,0,1,0,1,1,1,1
136,0.386719345499687,0.084697108389401,AZ,2024-05-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1
137,0.48264899488401,0.3222362375883505,AZ,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,NA,NA,AZ,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0.145867120289942,0.08867346330316,AZ,2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
140,NA,NA,AZ,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,1.1553454662141,0.3862086083130155,AZ,2024-05-26,1,0,1,1,1,1,1,0,0,0,1,1,0,1
142,1.64904754025716,0.404582225575765,AZ,2024-05-27,1,1,1,1,0,1,1,0,1,0,1,0,1,1
143,1.39177324134521,0.317593903264444,AZ,2024-05-28,1,1,0,1,1,1,1,1,0,0,1,1,1,1
144,1.28381932282954,0.4873637002367405,AZ,2024-05-29,0,1,1,1,1,1,0,0,0,0,1,1,1,0
145,0.818448932047815,0.595195196092445,AZ,2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
146,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,0.63580681412493,0.3450465837975995,AZ,2024-06-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
148,2.27238879041878,0.531199661035985,AZ,2024-06-02,0,1,0,1,1,1,1,0,1,0,1,1,1,1
149,2.96308403560583,0.493961441546379,AZ,2024-06-03,0,0,0,1,1,1,1,0,0,0,1,0,1,1
150,1.57732786681886,0.397703165640135,AZ,2024-06-04,0,1,0,1,0,1,1,0,0,0,1,0,1,1
151,1.85151744523805,0.4152255142814415,AZ,2024-06-05,1,0,1,1,1,1,1,0,0,0,1,1,0,1
152,0.918532898277795,0.2833893290337935,AZ,2024-06-06,1,1,1,1,1,1,1,1,1,0,1,1,0,1
153,1.4449347476877,0.52281433829285,AZ,2024-06-07,0,1,0,1,1,1,1,0,1,0,1,1,1,1
154,1.01031876641689,0.2708866421260895,AZ,2024-06-08,1,1,1,0,1,1,1,1,1,1,0,0,1,1
155,2.59302793403973,0.58306720676408,AZ,2024-06-09,0,0,1,1,1,1,0,0,0,0,1,0,1,0
156,2.82682993840213,0.3406498553770985,AZ,2024-06-10,1,1,0,1,1,0,1,0,0,0,1,1,0,1
157,4.37233575627848,0.406261398722712,AZ,2024-06-11,0,0,1,1,1,0,1,0,0,0,1,1,0,1
158,3.56136004993586,0.3710934117522355,AZ,2024-06-12,0,1,1,1,1,1,0,0,0,0,1,1,0,0
159,1.88949267399679,0.370192298053726,AZ,2024-06-13,1,1,1,1,1,0,1,0,1,0,0,1,0,1
160,2.42518643053424,0.4323125068043345,AZ,2024-06-14,0,1,0,1,1,1,1,0,0,0,0,1,1,1
161,0.178085054834576,0.1092252244444885,AZ,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,1.48217246029523,0.3532745258354165,AZ,2024-06-16,1,1,1,1,1,1,1,0,0,0,1,1,0,1
163,9.70324176865115,0.4376198867948865,AZ,2024-06-17,0,1,0,1,1,0,0,0,1,0,1,1,0,0
164,7.84279089018318,0.4380320988129455,AZ,2024-06-18,0,1,0,1,1,0,0,0,0,0,0,1,0,0
165,1.93145146699405,0.3517140113655855,AZ,2024-06-19,1,1,1,1,1,1,1,0,0,0,1,1,1,1
166,1.74134947213763,0.407094174038091,AZ,2024-06-20,1,0,1,1,1,1,1,0,0,1,1,1,1,1
167,1.20582053587079,0.3463787604227135,AZ,2024-06-21,1,1,0,1,1,1,1,0,1,0,0,1,1,1
168,0.438339059643813,0.309119104792067,AZ,2024-06-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
169,6.14863538076418,0.4123683676478355,CA,2024-05-12,0,0,0,1,1,1,1,0,0,0,1,1,1,1
170,2.99886442199026,0.406732455432411,CA,2024-05-13,0,1,0,0,1,0,1,0,1,0,0,0,0,1
171,6.56481673613099,0.375296341641906,CA,2024-05-14,1,0,0,1,0,0,1,0,0,0,0,0,0,1
172,3.76895890222321,0.3563631252819325,CA,2024-05-15,0,0,1,1,1,1,1,0,0,0,0,0,1,1
173,2.01423308930726,0.2867108018804295,CA,2024-05-16,1,1,1,1,1,1,1,1,1,0,0,0,1,1
174,1.92491477181098,0.276062608280006,CA,2024-05-17,1,1,1,1,1,0,1,0,0,1,0,0,0,1
175,2.55697539462502,0.17995181771509,CA,2024-05-18,0,0,1,1,1,1,1,0,1,1,0,1,1,1
176,5.28836800048866,0.4044202953192725,CA,2024-05-19,0,1,0,1,1,0,1,0,0,0,1,1,0,1
177,4.91515442839266,0.2720899224646595,CA,2024-05-20,1,0,0,1,1,1,1,0,0,0,1,1,0,1
178,3.35064314280724,0.2922382709004805,CA,2024-05-21,1,1,1,0,1,1,1,0,0,0,0,0,1,1
179,2.93332553107615,0.3023688316434815,CA,2024-05-22,1,1,1,1,1,0,1,0,0,0,0,0,0,1
180,4.77715584475379,0.3336585043466315,CA,2024-05-23,1,0,1,1,1,1,1,0,0,0,0,1,1,1
181,3.34670038820885,0.3664794629927595,CA,2024-05-24,1,1,1,0,1,0,1,0,0,0,0,0,0,1
182,2.91101177893858,0.347417621753102,CA,2024-05-25,1,0,1,1,1,1,0,0,0,0,1,0,1,0
183,7.9452221724914,0.416537508604524,CA,2024-05-26,0,1,1,1,0,0,0,0,0,0,0,0,0,0
184,3.0732337730039,0.352997280824451,CA,2024-05-27,1,1,1,1,1,0,1,0,0,0,0,0,0,1
185,5.06543813201151,0.362456529170847,CA,2024-05-28,0,1,1,0,1,1,1,0,0,0,0,0,0,1
186,3.91610129889977,0.362552985627142,CA,2024-05-29,0,1,0,1,1,0,1,0,0,0,1,0,0,1
187,11.8387846323804,0.4449417844241535,CA,2024-05-30,0,1,0,1,1,0,0,0,0,0,1,1,0,0
188,7.3423004241378,0.360574885365922,CA,2024-05-31,1,0,1,1,1,0,0,0,0,0,0,0,0,0
189,7.09457934275097,0.4489651622307415,CA,2024-06-01,0,0,0,1,1,0,1,0,0,0,1,1,0,1
190,11.3970074647218,0.4426460152709205,CA,2024-06-02,0,1,0,1,1,0,0,0,0,1,1,0,0,0
191,7.90996805512575,0.4005718532750815,CA,2024-06-03,0,1,0,1,1,0,1,0,0,0,0,0,0,1
192,12.3565151160204,0.4204720711349885,CA,2024-06-04,0,1,0,1,1,0,0,0,0,0,0,0,0,0
193,10.6356568058646,0.3807570804703915,CA,2024-06-05,1,0,0,1,1,0,0,0,0,0,0,0,0,0
194,9.54188528166229,0.368871297561787,CA,2024-06-06,0,1,0,1,0,0,0,0,0,0,0,0,0,0
195,12.0744377683211,0.385726923015541,CA,2024-06-07,0,0,0,1,1,0,1,0,0,0,0,0,0,1
196,5.48187148753255,0.4130287038410455,CA,2024-06-08,1,0,0,1,1,1,0,0,0,0,0,0,0,0
197,6.91392273636474,0.3992869602140055,CA,2024-06-09,1,0,0,1,1,0,0,0,0,0,0,0,0,0
198,6.91638109753021,0.374349694586763,CA,2024-06-10,1,1,0,1,1,0,1,0,0,1,0,0,0,1
199,12.1362267668546,0.40437593285035,CA,2024-06-11,0,0,0,1,1,0,0,0,0,0,1,0,0,1
200,7.08702264310268,0.3849139722816455,CA,2024-06-12,1,1,1,1,1,0,0,0,0,1,0,1,0,0
201,6.31138222419343,0.3682826946597545,CA,2024-06-13,1,0,0,1,1,0,1,1,0,0,1,1,0,1
202,6.93033177114369,0.4277810594185435,CA,2024-06-14,1,0,1,1,1,0,0,0,0,0,0,0,0,0
203,3.76148803949062,0.422415496400722,CA,2024-06-15,0,1,1,1,1,0,0,0,0,0,1,0,1,0
204,3.95044524438572,0.355123904267372,CA,2024-06-16,1,1,0,1,1,1,0,1,0,0,0,0,1,0
205,5.50303980529233,0.396772860139759,CA,2024-06-17,1,0,0,1,1,0,0,0,0,0,0,0,0,0
206,9.78366029839036,0.387596553433084,CA,2024-06-18,1,1,0,1,1,0,0,0,0,0,1,0,0,0
207,12.058709610329,0.401198014995421,CA,2024-06-19,1,1,1,1,1,0,0,0,0,0,0,0,0,0
208,7.68032710638052,0.3937059477556885,CA,2024-06-20,0,1,1,1,1,0,0,0,0,0,1,0,0,0
209,4.6437857144585,0.3556003979870695,CA,2024-06-21,1,1,0,1,1,0,0,0,0,0,1,0,0,0
210,5.14839530172746,0.411712315491804,CA,2024-06-22,0,1,0,1,1,0,1,0,0,0,0,0,0,1
211,NA,NA,CO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.150673084662283,0.123743937183394,CO,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.161348996983116,0.1301970248996905,CO,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.923055480824106,0.63281283044509,CO,2024-05-20,1,1,1,1,1,0,1,0,1,1,1,1,0,1
220,NA,NA,CO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.619873727934377,0.364026887732255,CO,2024-05-22,1,1,0,1,1,1,1,1,1,0,1,1,0,1
222,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.16479529401081,0.158830110398785,CO,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,NA,NA,CO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0.179217825752439,0.174425858673575,CO,2024-05-29,1,1,1,1,1,1,1,0,1,1,1,1,0,1
229,NA,NA,CO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,CO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
