...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
107,2.9088852628017,0.1281301554915465,AR,2022-12-26,1,1,1,0,1,1,1,1,0,0,0,1,1,1
108,1.1453179166428,0.302691758141053,AR,2022-12-27,1,1,1,1,1,0,1,1,0,1,0,1,1,1
109,0.81288088898378,0.271777994750454,AR,2022-12-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
110,5.2781439355298,0.3783730402651105,AR,2022-12-29,1,0,1,0,1,1,1,1,0,0,0,1,0,1
111,2.45784765562877,0.2199942936415805,AR,2022-12-30,1,1,1,1,1,0,1,1,0,0,0,1,0,0
112,0.71457279384243,0.291774875779549,AR,2022-12-31,1,1,1,1,1,1,1,1,1,0,1,1,0,1
113,0.0865881668196933,0.072112741504558,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,0.853372194879713,0.13576955109714,AR,2023-01-02,1,1,1,1,1,1,1,1,0,0,0,1,0,0
115,1.82330163202679,0.235895534917034,AR,2023-01-03,1,1,1,1,1,1,1,1,0,0,1,1,0,1
116,3.17408992009809,0.2162556871210365,AR,2023-01-04,1,1,0,1,1,0,0,1,0,0,0,1,0,0
117,3.8945862034482,0.3365273461316825,AR,2023-01-05,0,1,1,1,1,1,0,0,0,0,0,1,0,0
118,1.1685128933506,0.282972542508513,AR,2023-01-06,1,1,0,1,1,1,1,0,0,0,0,1,0,1
119,0.552964275193028,0.1752783135965515,AR,2023-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,0.815386001667208,0.068453967452043,AR,2023-01-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1
121,4.80471613487368,0.334087289375603,AR,2023-01-09,0,1,1,0,1,0,1,1,0,0,0,1,0,1
122,3.1371822847882,0.228721513103579,AR,2023-01-10,1,1,1,1,0,0,1,1,1,0,0,0,0,1
123,3.03733105166216,0.244599916339327,AR,2023-01-11,0,1,1,1,1,0,1,0,0,0,0,1,0,0
124,2.62812687659352,0.292553427861154,AR,2023-01-12,0,1,1,1,1,0,1,0,1,0,0,1,0,1
125,1.97668027135993,0.284484393111376,AR,2023-01-13,1,1,1,1,1,0,0,1,0,1,0,1,1,0
126,1.23945873036174,0.469263568857234,AR,2023-01-14,1,1,1,1,0,1,1,1,1,0,1,0,1,1
127,2.19064807864851,0.2857173780036675,AZ,2022-12-04,1,1,0,1,1,1,1,1,0,0,0,0,0,1
128,5.23270926415131,0.303184213522142,AZ,2022-12-05,1,1,1,0,1,1,0,1,0,0,0,0,1,0
129,3.18618957777251,0.2851550767598255,AZ,2022-12-06,1,1,0,1,1,1,1,0,0,0,0,1,0,0
130,3.3439317440184,0.2578063128066315,AZ,2022-12-07,1,1,0,1,1,0,1,1,0,1,0,0,1,0
131,3.72427593617476,0.2494617900487455,AZ,2022-12-08,1,0,1,0,1,1,0,1,0,1,0,0,0,0
132,2.29389055350303,0.264866540040629,AZ,2022-12-09,0,1,1,1,1,0,1,0,0,0,0,1,1,0
133,1.92968228744169,0.294869578782969,AZ,2022-12-10,1,1,1,1,0,1,1,1,0,0,0,0,1,1
134,5.06395110798667,0.22253561285667,AZ,2022-12-11,1,0,1,0,1,1,0,1,0,0,0,0,1,0
135,3.57577355995313,0.2877376647109275,AZ,2022-12-12,1,1,1,1,0,1,0,0,0,0,0,0,1,0
136,3.04600256780443,0.273836392851571,AZ,2022-12-13,1,1,0,1,1,1,0,1,0,0,0,0,1,0
137,3.16890699404515,0.2398486322844305,AZ,2022-12-14,1,1,1,1,1,1,1,0,0,0,0,0,1,0
138,2.20216847364914,0.2597966859953905,AZ,2022-12-15,1,1,1,1,1,0,1,0,0,0,0,1,0,1
139,2.21733417351929,0.2363879729575855,AZ,2022-12-16,1,1,0,1,1,1,0,1,0,0,0,0,0,0
140,1.53550193877904,0.292639039317481,AZ,2022-12-17,1,1,0,1,1,1,1,0,0,0,0,0,1,0
141,1.78278359431555,0.217514258820376,AZ,2022-12-18,1,1,1,1,1,1,0,1,0,0,0,1,1,0
142,3.63745893228204,0.2426411223636245,AZ,2022-12-19,1,1,1,1,1,1,1,1,0,0,0,0,1,0
143,3.26240724775064,0.2840770338162585,AZ,2022-12-20,1,0,0,1,1,1,1,1,0,0,0,0,0,1
144,2.72120731861356,0.2764105408098215,AZ,2022-12-21,1,0,0,1,1,0,1,1,0,0,0,0,0,0
145,3.28851972114236,0.2125265727903695,AZ,2022-12-22,1,0,0,0,1,0,1,1,0,0,0,0,0,0
146,1.7068802894115,0.2443075418312775,AZ,2022-12-23,1,1,1,1,0,1,0,1,1,0,1,0,1,0
147,0.643586502443587,0.229227568715158,AZ,2022-12-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
148,0.104682506081836,0.0714311483127935,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,2.28095237650648,0.240829757548654,AZ,2022-12-26,1,1,1,1,1,1,1,1,0,1,0,0,0,1
150,4.61417793148678,0.20483991358568,AZ,2022-12-27,1,1,1,0,1,1,1,1,0,0,0,0,0,0
151,2.5808609938335,0.2882934764478315,AZ,2022-12-28,1,1,0,1,1,0,1,1,0,0,0,1,0,1
152,2.2725925034208,0.2868922359349315,AZ,2022-12-29,1,1,0,1,1,0,0,1,0,0,0,1,0,0
153,3.16023943225262,0.2745995995322285,AZ,2022-12-30,1,0,1,1,0,0,1,1,0,0,0,1,0,1
154,1.24742348925244,0.240559477312449,AZ,2022-12-31,1,1,1,1,1,0,1,1,0,0,0,1,0,1
155,1.00783215135194,0.0636963913023305,AZ,2023-01-01,1,1,1,0,1,1,1,1,0,0,0,1,1,1
156,4.78242343900321,0.2759012611032005,AZ,2023-01-02,1,1,1,1,0,0,1,1,0,1,0,0,0,1
157,2.7049024302947,0.2482421014438715,AZ,2023-01-03,1,1,1,1,1,0,1,1,0,0,1,0,0,0
158,3.1268916412615,0.2461845838380955,AZ,2023-01-04,1,1,1,1,1,0,1,1,0,0,0,0,0,0
159,1.59264106024492,0.238772558343729,AZ,2023-01-05,1,1,1,1,0,1,1,1,0,0,0,0,0,1
160,2.62837367507379,0.1967655955865775,AZ,2023-01-06,1,1,0,1,0,1,1,1,1,1,0,0,1,1
161,0.66573201388004,0.1552906053903485,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1
162,1.5778144206454,0.264779898306989,AZ,2023-01-08,1,1,1,1,1,0,1,1,0,0,0,1,0,1
163,9.79546476850591,0.33248507374747,AZ,2023-01-09,1,1,0,0,0,0,1,1,0,0,0,0,0,1
164,2.81413874369731,0.220331294067096,AZ,2023-01-10,1,0,1,1,1,0,1,1,0,0,0,1,0,0
165,2.49019052187704,0.297438721108048,AZ,2023-01-11,1,1,1,1,1,0,1,1,0,0,0,0,0,1
166,3.20617371504829,0.3703624021888305,AZ,2023-01-12,1,1,1,0,1,0,1,1,0,0,0,0,0,1
167,2.68485362076977,0.4081177497295125,AZ,2023-01-13,1,1,1,0,1,0,1,1,0,0,0,0,0,1
168,2.6653194750052,0.4217066607835805,AZ,2023-01-14,1,1,1,0,0,0,1,1,0,1,0,0,0,0
169,6.46493760053713,0.2719425410512735,CA,2022-12-04,1,1,1,1,0,1,1,0,0,0,0,0,1,0
170,12.9511938604396,0.2579557302490705,CA,2022-12-05,0,1,1,1,1,1,0,0,0,0,0,0,1,1
171,10.1214849435722,0.245337253362097,CA,2022-12-06,1,0,1,0,1,1,1,0,0,1,0,0,0,0
172,13.2981430818812,0.260737126159279,CA,2022-12-07,1,1,0,1,0,1,1,0,0,0,0,0,0,0
173,16.0225985122667,0.236051578972262,CA,2022-12-08,0,1,0,0,1,1,0,0,0,0,0,0,0,0
174,16.9473892236333,0.2216092338046085,CA,2022-12-09,1,1,1,0,1,1,1,0,0,0,0,0,0,0
175,14.1717632209984,0.2704872088590405,CA,2022-12-10,1,0,1,1,1,1,1,0,0,0,0,0,0,0
176,8.64390719213253,0.2418189950955725,CA,2022-12-11,1,1,1,1,1,1,1,1,0,0,0,0,0,1
177,13.5934566484179,0.229126473415846,CA,2022-12-12,1,0,1,0,1,1,1,0,0,1,0,1,0,0
178,9.92224737524114,0.243680356167483,CA,2022-12-13,1,1,1,1,1,0,1,1,0,0,0,0,0,0
179,10.4885497984623,0.277353545511499,CA,2022-12-14,0,1,1,0,1,0,1,0,0,0,0,0,0,0
180,14.0173885528791,0.225236918322055,CA,2022-12-15,1,0,1,0,1,0,1,0,0,0,0,0,0,0
181,6.33537517889158,0.23321318658859,CA,2022-12-16,1,1,1,1,1,1,1,0,0,0,0,0,0,0
182,6.11230350370149,0.2497832497040995,CA,2022-12-17,1,1,1,1,1,1,1,1,0,0,0,0,0,1
183,12.6695648959376,0.198880898157324,CA,2022-12-18,1,1,0,0,1,1,1,1,0,0,0,0,1,0
184,8.52515492117717,0.2209520425895525,CA,2022-12-19,0,1,1,1,1,1,1,0,0,0,0,0,0,1
185,19.1070494781354,0.1809195600817195,CA,2022-12-20,1,0,0,0,1,1,1,0,0,1,0,0,0,1
186,10.5173201549402,0.2216406583491565,CA,2022-12-21,1,1,0,1,1,0,1,0,0,0,0,0,0,0
187,11.6388329951133,0.2429785568298075,CA,2022-12-22,1,1,1,1,1,0,0,0,0,0,0,0,0,0
188,18.3672033650605,0.2159036063481305,CA,2022-12-23,1,1,1,0,0,1,1,0,0,0,0,0,0,0
189,11.0207717226063,0.241421442459719,CA,2022-12-24,1,0,1,1,1,0,0,1,0,0,1,0,0,0
190,0.454841704832482,0.053987549594789,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191,20.5025787222063,0.2321074343306995,CA,2022-12-26,1,0,1,1,0,1,0,0,0,0,0,0,0,0
192,13.1944497429805,0.225410552931038,CA,2022-12-27,1,1,1,1,1,1,0,0,0,0,0,0,0,0
193,21.8055150072538,0.2180908201538075,CA,2022-12-28,1,1,0,1,1,0,1,1,0,0,0,0,0,0
194,13.913004550983,0.231152559886465,CA,2022-12-29,1,1,1,1,1,0,0,0,0,0,0,0,0,0
195,12.8801912791668,0.253582352839003,CA,2022-12-30,1,1,1,1,1,1,0,0,0,0,0,0,0,0
196,6.32634640143903,0.2720217048561335,CA,2022-12-31,1,1,0,1,1,0,1,1,0,0,0,0,0,0
197,1.54969172445615,0.206068833712547,CA,2023-01-01,1,0,1,1,1,0,1,1,0,1,1,1,0,1
198,11.7323721803481,0.225768172553441,CA,2023-01-02,1,1,1,1,0,1,0,1,0,0,0,0,0,0
199,20.8234634042216,0.299816957661003,CA,2023-01-03,1,1,1,0,0,0,0,0,0,0,0,0,0,0
200,13.0876514595598,0.2655934469094175,CA,2023-01-04,0,0,0,1,0,0,0,1,0,0,0,0,0,0
201,16.7670736606596,0.267007070665664,CA,2023-01-05,1,0,1,1,0,0,0,1,0,0,0,0,0,0
202,23.7891333799088,0.29260514145021,CA,2023-01-06,1,1,0,0,0,0,0,1,0,0,0,0,0,0
203,8.85567378585094,0.2627777238115825,CA,2023-01-07,0,1,0,1,0,1,0,0,0,0,0,0,0,0
204,19.2671369503744,0.280207496235899,CA,2023-01-08,1,0,1,1,0,0,0,1,0,0,0,0,0,0
205,17.8853556420879,0.253769268106469,CA,2023-01-09,1,0,1,1,1,0,1,1,0,0,0,0,0,0
206,30.6143931343052,0.3186156526967705,CA,2023-01-10,0,1,1,0,0,0,0,0,0,0,0,0,0,0
207,37.3472327351914,0.337836922086567,CA,2023-01-11,1,1,0,0,0,0,0,1,0,0,0,0,0,0
208,21.1153120998272,0.291295430964037,CA,2023-01-12,1,1,0,1,0,0,1,0,0,0,0,0,0,0
209,24.9015537081161,0.3216305452601515,CA,2023-01-13,1,1,0,0,0,0,0,1,0,0,0,0,0,0
210,16.6021804348221,0.304845450036878,CA,2023-01-14,1,1,0,1,0,0,1,1,0,0,0,0,0,0
211,1.19136883098768,0.3098711198394515,CO,2022-12-04,1,1,1,1,0,1,1,1,0,0,0,0,1,1
212,1.60883188714473,0.3002138962387545,CO,2022-12-05,1,1,1,1,1,1,0,0,0,1,1,1,1,0
213,1.54747370703837,0.2032178407474705,CO,2022-12-06,1,1,1,1,1,1,1,1,0,0,0,1,0,1
214,0.963319912482112,0.2257725432570035,CO,2022-12-07,1,1,1,1,1,1,1,0,1,0,0,1,1,1
215,0.99434878115928,0.332795554633893,CO,2022-12-08,1,1,1,1,1,1,0,0,0,1,0,1,1,0
216,1.73209562245945,0.3897428903619515,CO,2022-12-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
217,1.08027868962675,0.2541922989008635,CO,2022-12-10,1,1,1,1,1,0,1,1,0,1,0,1,0,1
218,2.41985449142153,0.3448054316903485,CO,2022-12-11,1,0,1,0,1,1,1,1,0,1,0,1,1,1
219,1.77192123692224,0.2454434526133695,CO,2022-12-12,1,0,1,1,1,0,0,1,0,0,0,0,0,0
220,2.50606998125336,0.208083925478024,CO,2022-12-13,1,0,0,0,1,1,1,1,0,0,0,0,0,1
221,0.795332888801985,0.2626069922557775,CO,2022-12-14,1,1,0,1,1,1,1,1,0,0,1,1,1,1
222,0.683233386352185,0.227370849284072,CO,2022-12-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
223,7.05872233830004,0.47074418130821,CO,2022-12-16,1,0,1,0,1,1,1,1,0,1,0,1,1,0
224,0.535644522595269,0.2565715315848125,CO,2022-12-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
225,0.69825458998363,0.300458805576285,CO,2022-12-18,1,1,1,1,1,1,1,1,0,1,1,1,0,1
226,1.62739484256797,0.30161261975871,CO,2022-12-19,1,1,1,1,0,0,0,1,0,0,1,0,0,0
227,1.66518035948094,0.3488288826051735,CO,2022-12-20,1,1,0,1,1,0,0,1,0,0,1,1,1,0
228,0.700047290043998,0.22829129192043,CO,2022-12-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1
229,0.347150905394087,0.3020671162535415,CO,2022-12-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
230,2.77411811060922,0.080901257262637,CO,2022-12-23,1,0,1,0,1,1,1,1,0,1,0,1,1,1
231,0.883994115195261,0.4032676499730155,CO,2022-12-24,1,1,0,1,1,1,1,1,0,0,1,1,1,1
232,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.37020532974428,0.4045003255811675,CO,2022-12-26,1,1,0,1,1,0,1,1,0,0,0,0,0,1
234,1.04081456328802,0.242536182979227,CO,2022-12-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1
235,0.792920163582881,0.0824339149755475,CO,2022-12-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
236,0.91043831807406,0.3351045973033365,CO,2022-12-29,1,1,0,1,1,1,1,1,0,0,0,1,1,1
237,3.53607231133368,0.350448972103906,CO,2022-12-30,1,0,1,0,1,1,1,1,0,1,1,1,1,0
238,0.996517043116653,0.304180039160628,CO,2022-12-31,1,1,1,1,1,1,0,1,0,0,0,1,1,0
239,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2.47109907011356,0.2144701278762245,CO,2023-01-02,1,0,1,1,0,0,1,1,0,1,0,0,0,1
