"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X24A_50_CI","other_50_CI","X23E_95_CI","X23F_95_CI","X24A_95_CI","other_95_CI"
"93",NA,NA,"AR",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"96",0.0959127415177229,0.163634851328723,"AR",2024-02-01,1,1,1,1,1,1,1,1
"97",NA,NA,"AR",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.081264317446601,0.135036453904174,"AR",2024-02-05,1,1,1,1,1,1,1,1
"101",0.0921304839158564,0.128323577449758,"AR",2024-02-06,1,1,1,1,1,1,1,1
"102",0.06920427188923,0.121798518833339,"AR",2024-02-07,1,1,1,1,1,1,1,1
"103",0.199825668624322,0.115467447856862,"AR",2024-02-08,1,1,1,1,1,1,1,1
"104",0.21343308377587,0.109336156692366,"AR",2024-02-09,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.0675489066306571,0.0921914067400593,"AR",2024-02-12,1,1,1,1,1,1,1,1
"108",0.762574884486098,0.734741484136482,"AR",2024-02-13,1,1,1,0,1,1,0,0
"109",0.16468349547095,0.0818421071414268,"AR",2024-02-14,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.144233581958724,0.0598605727365423,"AR",2024-02-19,1,1,1,1,1,1,0,0
"115",0.143602170468036,0.0561281069227706,"AR",2024-02-20,1,1,1,1,1,1,1,1
"116",NA,NA,"AR",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.119728335271611,0.0381023070993462,"AR",2024-02-26,1,1,1,1,1,1,0,0
"122",NA,NA,"AR",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"124",1.0710676945952,1.5641083650569,"AR",2024-02-29,1,1,0,0,1,1,0,0
"125",0.0369175217262538,0.0298074452352291,"AR",2024-03-01,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.46365667060318,0.389112117292063,"AZ",2024-01-21,1,1,1,0,1,0,0,0
"128",1.31568413437892,0.12297657303098,"AZ",2024-01-22,1,1,0,1,1,1,0,0
"129",1.60653668787334,0.157628366003396,"AZ",2024-01-23,1,1,1,0,1,0,0,1
"130",2.2408544242692,0.657635855028201,"AZ",2024-01-24,1,0,0,0,1,0,0,0
"131",0.141056294618661,0.0287395951305951,"AZ",2024-01-25,1,1,1,1,1,1,1,1
"132",0.963903672795191,0.830671863197136,"AZ",2024-01-26,1,1,0,0,1,1,0,0
"133",0.83009230029052,0.255772199391899,"AZ",2024-01-27,1,1,1,1,1,0,0,1
"134",0.0166302887892641,0.0217967240299442,"AZ",2024-01-28,1,1,1,1,1,1,1,1
"135",1.69117660877247,0.226193791318294,"AZ",2024-01-29,1,0,1,1,1,0,0,0
"136",1.07607026043199,0.193533502527958,"AZ",2024-01-30,1,1,1,1,1,0,0,1
"137",0.605705870408103,0.137185229293045,"AZ",2024-01-31,1,1,1,1,1,1,0,0
"138",0.0763776292547007,0.015154911716148,"AZ",2024-02-01,1,1,1,1,1,0,0,1
"139",0.0685936529714295,0.0138565012638663,"AZ",2024-02-02,1,1,1,1,1,1,1,1
"140",NA,NA,"AZ",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"141",0.106256906597418,0.0116059108533328,"AZ",2024-02-04,1,1,1,1,1,1,1,1
"142",2.06430054066235,0.318474740739369,"AZ",2024-02-05,1,0,1,1,1,0,0,1
"143",0.802072685564255,0.0831334089901953,"AZ",2024-02-06,1,1,1,1,1,1,0,0
"144",0.921778087533206,0.00894539612915788,"AZ",2024-02-07,1,1,1,1,1,0,0,1
"145",0.00700892725450582,0.00821532627674445,"AZ",2024-02-08,1,1,1,1,1,1,1,1
"146",1.00937756533844,0.604272699249301,"AZ",2024-02-09,1,1,0,0,1,1,0,0
"147",0.0247219081080141,0.00694825004176205,"AZ",2024-02-10,1,1,1,1,1,1,1,1
"148",0.66556386312077,0.232290027296468,"AZ",2024-02-11,1,1,1,1,1,0,0,0
"149",0.216025780774305,0.00590010842572107,"AZ",2024-02-12,1,1,1,1,1,0,0,1
"150",0.550420593420716,0.126940739003664,"AZ",2024-02-13,1,1,1,1,1,0,1,0
"151",0.525993561833997,0.00503195628453129,"AZ",2024-02-14,1,1,1,1,1,0,0,1
"152",0.00410285981466024,0.00465515129891031,"AZ",2024-02-15,1,1,1,1,1,1,1,1
"153",0.0365211092510808,0.00431183591897216,"AZ",2024-02-16,1,1,1,1,1,1,1,1
"154",0.167367353285732,0.00399890724255484,"AZ",2024-02-17,1,1,1,1,1,0,0,1
"155",0.586067107800505,0.101313502866329,"AZ",2024-02-18,1,1,1,1,1,0,1,0
"156",0.445399879012452,0.00345324724381573,"AZ",2024-02-19,1,1,1,1,1,0,0,1
"157",1.12180481480297,0.131838004427879,"AZ",2024-02-20,1,1,1,0,1,1,0,0
"158",0.58617579493739,0.0697820194707629,"AZ",2024-02-21,1,1,1,1,1,0,0,0
"159",0.98391019303097,0.471446998157216,"AZ",2024-02-22,1,1,0,0,1,1,1,1
"160",0.0268005510132128,0.00261961219635349,"AZ",2024-02-23,1,1,1,1,1,0,0,1
"161",0.0105845966692155,0.00245411976701293,"AZ",2024-02-24,1,1,1,1,1,1,1,1
"162",1.59490810787876,0.420683293882562,"AZ",2024-02-25,1,0,0,0,1,0,0,0
"163",0.0874756734871762,0.00216434316037155,"AZ",2024-02-26,1,1,1,1,1,1,1,1
"164",0.7575052889439,0.174262689215336,"AZ",2024-02-27,1,1,1,0,1,1,0,0
"165",0.0557181266903806,0.00192171457153951,"AZ",2024-02-28,1,1,1,1,1,1,1,1
"166",0.0208734530050861,0.00181556557675699,"AZ",2024-02-29,1,1,1,1,1,1,1,1
"167",0.00306294615988677,0.00171837447574298,"AZ",2024-03-01,1,1,1,1,1,1,1,1
"168",0.0377637915500962,0.00162937962117525,"AZ",2024-03-02,1,1,1,1,1,1,1,1
"169",1.11214033180234,0.483071122207061,"CA",2024-01-21,1,1,0,1,1,0,0,1
"170",0.799137482121596,0.144799771938605,"CA",2024-01-22,1,1,1,1,1,0,0,0
"171",0.876836432556925,0.0230825704142293,"CA",2024-01-23,1,1,1,1,1,1,1,1
"172",0.49369228742783,0.168576621323474,"CA",2024-01-24,1,1,1,1,1,1,1,1
"173",2.2357953619863,0.296530460113127,"CA",2024-01-25,1,0,0,1,1,0,0,0
"174",1.8217522491142,0.215609065419788,"CA",2024-01-26,1,1,1,0,1,1,0,0
"175",1.08398044220604,0.0157779267405203,"CA",2024-01-27,1,1,0,1,1,1,0,0
"176",0.618312032458154,0.0909030883767096,"CA",2024-01-28,1,1,1,1,1,0,0,0
"177",2.00754049387132,0.170584104567557,"CA",2024-01-29,1,1,1,0,1,1,0,0
"178",2.2349891349304,0.146183326759802,"CA",2024-01-30,1,0,1,1,1,0,0,1
"179",2.91414286780194,0.168854755235751,"CA",2024-01-31,1,0,1,1,1,0,0,0
"180",5.1080911501158,0.206589797524437,"CA",2024-02-01,1,0,0,0,1,0,0,0
"181",4.12979212364858,0.206994867204316,"CA",2024-02-02,1,1,0,0,1,0,0,0
"182",1.473953484096,0.0868375552090826,"CA",2024-02-03,1,0,1,1,1,0,0,1
"183",0.546563738588638,0.0705368216826572,"CA",2024-02-04,1,1,1,1,1,1,0,0
"184",0.90180819279754,0.126440500503513,"CA",2024-02-05,1,1,1,1,1,0,0,0
"185",5.09158806220024,0.212245790514701,"CA",2024-02-06,1,0,0,1,1,0,0,0
"186",2.83984762493754,0.168828954559722,"CA",2024-02-07,1,0,0,1,1,0,0,0
"187",1.13222228608797,0.067926786325095,"CA",2024-02-08,1,1,1,1,1,0,0,1
"188",5.76094813921719,0.227924131373043,"CA",2024-02-09,1,1,0,0,1,1,0,0
"189",4.37005278781293,0.287106539878285,"CA",2024-02-10,1,0,0,0,1,0,0,0
"190",0.0212016983231558,0.00383772630616849,"CA",2024-02-11,1,1,1,1,1,1,1,1
"191",3.74516735512156,0.212278739945784,"CA",2024-02-12,1,1,0,0,1,1,0,0
"192",3.53613669589342,0.17084886233252,"CA",2024-02-13,1,1,0,0,1,1,0,0
"193",1.19723345278522,0.0759763055128051,"CA",2024-02-14,1,1,1,1,1,1,1,1
"194",5.69396830879885,0.229844175750728,"CA",2024-02-15,1,0,0,0,1,0,0,0
"195",0.959388009487991,0.0714430958164469,"CA",2024-02-16,1,1,1,1,1,1,0,0
"196",0.522405367826619,0.0645261699400898,"CA",2024-02-17,1,1,1,1,1,1,0,0
"197",1.18116461037235,0.106174479181402,"CA",2024-02-18,1,1,1,0,1,1,0,0
"198",0.995228545082909,0.076402079947149,"CA",2024-02-19,1,0,1,1,1,0,0,0
"199",0.15493953290707,0.00170914950463298,"CA",2024-02-20,1,1,1,1,1,1,0,0
"200",4.70716455669659,0.168286075969534,"CA",2024-02-21,1,1,0,0,1,1,0,0
"201",2.63113723743299,0.126919093328793,"CA",2024-02-22,1,0,0,1,1,0,0,0
"202",2.62353883314801,0.125803557203203,"CA",2024-02-23,1,1,0,0,1,1,0,0
"203",1.34244292418085,0.11312531432069,"CA",2024-02-24,1,1,0,0,1,1,0,0
"204",0.234552102665784,0.00111085495850902,"CA",2024-02-25,1,1,1,1,1,1,1,1
"205",3.98081059848861,0.153195198118338,"CA",2024-02-26,1,0,0,0,1,0,0,0
"206",7.34767027815273,0.226615071274584,"CA",2024-02-27,1,0,0,0,1,0,0,0
"207",4.47709255771601,0.150660883548107,"CA",2024-02-28,1,1,0,0,1,1,0,0
"208",0.0237199999741929,0.000794657964672042,"CA",2024-02-29,1,1,1,1,1,1,1,1
"209",0.0324435376297923,0.000731761980883368,"CA",2024-03-01,1,1,1,1,1,1,1,1
"210",0.160622837369078,0.000674173677078032,"CA",2024-03-02,1,1,1,1,1,1,1,1
"211",NA,NA,"CO",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.435833377894946,0.077257071568389,"CO",2024-01-22,1,1,1,1,1,1,1,1
"213",0.0967191576778811,0.0749467926352634,"CO",2024-01-23,1,1,1,1,1,1,1,1
"214",NA,NA,"CO",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.0751966708176705,0.0689269801794036,"CO",2024-01-26,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.250482367111341,0.0640937486971815,"CO",2024-01-29,1,1,1,1,1,1,1,1
"220",0.0216367744975304,0.062711805187718,"CO",2024-01-30,1,1,1,1,1,1,1,1
"221",0.0218630486673234,0.061433819767235,"CO",2024-01-31,1,1,1,1,1,1,1,1
"222",0.18437713532905,0.0602541187778374,"CO",2024-02-01,1,1,1,1,0,1,0,1
"223",0.114482566629142,0.0591674485697271,"CO",2024-02-02,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.0169053533271426,0.0564188334645725,"CO",2024-02-05,1,1,1,1,1,1,1,1
"227",0.0132703153609645,0.055659244935196,"CO",2024-02-06,1,1,1,1,1,1,1,1
"228",0.0164051742749772,0.0549718379270906,"CO",2024-02-07,1,1,1,1,1,1,1,1
"229",0.042742087389038,0.0543533736318406,"CO",2024-02-08,1,1,1,1,1,1,1,1
"230",0.0482540753010243,0.0538008799506887,"CO",2024-02-09,1,1,1,1,1,1,1,1
"231",0.981143643028721,0.767979614632241,"CO",2024-02-10,1,1,0,0,1,1,0,0
"232",NA,NA,"CO",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.0463078244528741,0.0525131784137889,"CO",2024-02-12,1,1,1,1,1,1,1,1
"234",1.01909596387239,0.768711167109319,"CO",2024-02-13,1,1,0,0,1,1,0,0
"235",NA,NA,"CO",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.013085718064816,0.0517347361042711,"CO",2024-02-15,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.0121772696998845,0.0514528024172483,"CO",2024-02-20,1,1,1,1,1,1,1,1
"242",0.119668886161201,0.0515390448525643,"CO",2024-02-21,1,1,1,1,1,1,1,1
"243",NA,NA,"CO",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"244",1.02436332934419,0.763308183299294,"CO",2024-02-23,1,1,0,0,1,1,1,1
"245",NA,NA,"CO",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.0700266783018826,0.0526521904968046,"CO",2024-02-26,1,1,1,1,1,1,1,1
"248",0.0124325211049226,0.0530099266001981,"CO",2024-02-27,1,1,1,1,1,1,1,1
"249",0.0116125742255278,0.0534128058532348,"CO",2024-02-28,1,1,1,1,1,1,1,1
"250",0.0405003101980385,0.0538610837221954,"CO",2024-02-29,1,1,1,1,1,1,1,1
"251",NA,NA,"CO",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.0219782108509761,0.00700669542199029,"CT",2024-01-21,1,1,1,1,1,0,0,1
"254",0.209407887233852,0.00612697860307036,"CT",2024-01-22,1,1,1,1,1,0,0,1
"255",0.293290585873237,0.0053604620189717,"CT",2024-01-23,1,1,1,1,1,1,1,1
"256",0.128864595436178,0.00469260185306422,"CT",2024-01-24,1,1,1,1,1,1,1,1
"257",0.895825739233432,0.373853687853382,"CT",2024-01-25,1,1,1,0,1,1,0,0
"258",0.0353399653627426,0.00360354375272145,"CT",2024-01-26,1,1,1,1,1,1,1,1
"259",NA,NA,"CT",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.00323929859019424,0.00277611634826987,"CT",2024-01-28,1,1,1,1,1,1,1,1
"261",0.823410461116142,0.237578108419583,"CT",2024-01-29,1,1,1,0,1,1,0,0
"262",0.00807270685293206,0.00214667773356837,"CT",2024-01-30,1,1,1,1,1,1,0,0
"263",0.00861473346791344,0.00189063643606017,"CT",2024-01-31,1,1,1,1,1,1,1,1
"264",0.993350750043458,0.318294257865583,"CT",2024-02-01,1,0,0,1,1,0,0,1
"265",0.0716744324029592,0.00147155082002392,"CT",2024-02-02,1,1,1,1,0,0,0,1
"266",NA,NA,"CT",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"267",0.00104704129781234,0.00115104352012548,"CT",2024-02-04,1,1,1,1,1,1,1,1
"268",0.0112326116276567,0.00102004105191073,"CT",2024-02-05,1,1,1,1,1,1,1,1
"269",1.14937606198998,0.386535234967402,"CT",2024-02-06,1,0,0,1,1,1,1,1
"270",0.0166563136924087,0.000804496798752639,"CT",2024-02-07,1,1,1,1,1,1,1,1
"271",1.30415819730277,0.966844805611454,"CT",2024-02-08,1,1,0,0,1,1,0,0
"272",0.00752096793423741,0.000638349711661024,"CT",2024-02-09,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.000565897558486295,0.000509800831962169,"CT",2024-02-11,1,1,1,1,1,1,1,1
"275",0.0150031565198403,0.000456750233762318,"CT",2024-02-12,1,1,1,1,1,1,1,1
"276",NA,NA,"CT",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.000451134127449085,0.000368600039440634,"CT",2024-02-14,1,1,1,1,1,1,1,1
"278",0.000369802705239664,0.000332043337284329,"CT",2024-02-15,1,1,1,1,1,1,1,1
"279",NA,NA,"CT",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"280",0.000561414501392903,0.000271003839226161,"CT",2024-02-17,1,1,1,1,1,1,1,1
"281",NA,NA,"CT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"282",0.00122176451553958,0.000222956775229514,"CT",2024-02-19,1,1,1,1,1,1,1,1
"283",NA,NA,"CT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.00222081750375053,0.000184961157857703,"CT",2024-02-21,1,1,1,1,1,1,0,0
"285",1.35992408696982,0.986483302572514,"CT",2024-02-22,1,0,0,1,1,0,0,1
"286",0.0015320287298479,0.00015477526212748,"CT",2024-02-23,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"288",0.00261734061271275,0.000130686077142625,"CT",2024-02-25,1,1,1,1,1,1,1,1
"289",0.000231238059906748,0.000120504838093588,"CT",2024-02-26,1,1,1,1,1,1,1,1
"290",0.000598250678196105,0.000111381413005229,"CT",2024-02-27,1,1,1,1,1,1,1,1
"291",0.00022661358155826,0.000103198689681567,"CT",2024-02-28,1,1,1,1,1,1,1,1
"292",0.0028064211086975,9.58539778999021e-05,"CT",2024-02-29,1,1,1,1,1,1,1,1
"293",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"295",1.10606539320396,1.71540757150294,"DC",2024-01-21,1,0,0,1,1,0,0,1
"296",NA,NA,"DC",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"297",0.0699024343923131,0.0127525937929308,"DC",2024-01-23,1,1,1,1,1,1,1,1
"298",NA,NA,"DC",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
