...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
54,0.916322918373888,0.0229192968472615,AL,2022-09-15,1,1,1,1,1,0,0,1,1,1
55,0.370933212562672,0.197292372693551,AL,2022-09-16,1,1,1,1,1,0,0,1,1,1
56,0.380047588528981,0.1973114046736905,AL,2022-09-17,1,1,1,1,1,0,1,1,1,0
57,0.0424453007129801,0.02282667204180015,AL,2022-09-18,1,1,1,1,1,1,1,1,1,1
58,0.468758880426982,0.2555081651727425,AL,2022-09-19,1,1,1,1,1,1,1,1,1,1
59,0.43752043192683,0.02280522902844315,AL,2022-09-20,1,1,1,1,1,1,1,1,1,1
60,0.329760746894726,0.1225376024751505,AL,2022-09-21,1,1,1,1,1,0,0,1,1,1
61,0.298608798515208,0.1624259075826155,AL,2022-09-22,1,1,1,1,1,0,0,1,1,1
62,1.52240490793078,0.284554133635612,AL,2022-09-23,0,0,1,1,1,0,0,1,1,1
63,0.271380285782993,0.02286450682466855,AL,2022-09-24,1,1,1,1,1,0,0,1,1,1
64,0.341499225475901,0.197271276419779,AL,2022-09-25,1,1,1,1,1,0,0,1,1,1
65,0.334738387473269,0.197240545797434,AL,2022-09-26,1,1,1,1,1,1,1,1,1,1
66,0.423385944680171,0.255270072824144,AL,2022-09-27,1,1,1,1,1,1,1,1,1,1
67,0.665182898174704,0.02307088257279755,AL,2022-09-28,1,1,1,1,1,0,0,1,1,1
68,0.428408175234502,0.2550992592636295,AL,2022-09-29,1,1,1,1,1,0,0,1,1,1
69,0.188418083484553,0.0232344055260096,AL,2022-09-30,1,1,1,1,1,1,1,1,1,1
70,0.960964112642128,0.301189435736707,AL,2022-10-01,1,1,1,1,1,0,0,1,1,1
71,0.338141506982703,0.0234415957334407,AL,2022-10-02,1,1,1,1,1,0,0,1,1,1
72,0.0641805327874815,0.02356251782742185,AL,2022-10-03,1,1,1,1,1,0,0,1,1,1
73,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.207379759530037,0.02384118836433655,AL,2022-10-05,1,1,1,1,1,0,0,1,1,1
75,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.216162836283692,0.024358880258343,AL,2022-10-08,1,1,1,1,1,1,1,1,1,1
78,0.420862089052758,0.0245603643664664,AL,2022-10-09,1,1,1,1,1,1,1,1,1,1
79,0.230168357452355,0.02477743137363405,AL,2022-10-10,1,1,1,1,1,1,1,1,1,1
80,0.459563097532913,0.02501084534714165,AL,2022-10-11,1,1,1,1,1,0,0,1,1,1
81,2.03625932075855,0.417421022860548,AL,2022-10-12,1,0,1,0,1,0,0,1,0,1
82,0.398795305215101,0.161656716698984,AL,2022-10-13,1,1,1,1,1,1,1,1,1,1
83,0.69615242998745,0.02581791483046895,AL,2022-10-14,1,1,1,1,1,1,1,1,1,1
84,0.103259269865289,0.0261258982420237,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1
85,0.592957849951097,0.141069882777406,AR,2022-09-04,1,1,1,1,1,0,1,1,1,0
86,0.769994661983428,0.138594428356656,AR,2022-09-05,1,1,1,1,0,1,0,1,1,0
87,1.87979687258569,0.1178995515414895,AR,2022-09-06,1,1,1,0,1,1,0,1,1,0
88,3.41733841578782,0.1813307684129015,AR,2022-09-07,0,0,1,1,1,0,0,1,1,1
89,3.22860633693952,0.2121014394988705,AR,2022-09-08,0,0,1,1,1,0,0,1,1,1
90,1.50217893811449,0.1741898626029005,AR,2022-09-09,0,1,1,1,1,0,0,1,1,0
91,0.572317433792457,0.1231782442009915,AR,2022-09-10,1,1,1,1,1,0,0,1,1,1
92,0.628228091936015,0.0656770829586635,AR,2022-09-11,1,1,1,1,1,1,1,1,1,1
93,2.00585148731045,0.15444649901297,AR,2022-09-12,0,1,1,1,1,1,1,1,1,1
94,0.921251004588998,0.1042905992882135,AR,2022-09-13,1,1,1,1,1,0,0,1,1,1
95,2.25866717576422,0.0519818047257005,AR,2022-09-14,0,0,1,1,1,0,0,1,1,0
96,0.820295282089944,0.1413032667647735,AR,2022-09-15,1,1,1,1,1,1,1,1,1,1
97,0.811437201918173,0.1331849098410645,AR,2022-09-16,1,1,1,1,1,0,0,1,1,0
98,0.987158402103839,0.297581465585813,AR,2022-09-17,1,1,1,1,0,0,1,1,1,0
99,0.865472700551522,0.183695134645918,AR,2022-09-18,1,1,1,1,1,0,0,1,1,1
100,1.4215286119379,0.1177256226998085,AR,2022-09-19,1,1,0,1,1,1,0,0,1,0
101,0.898541725801522,0.0807806340932555,AR,2022-09-20,1,1,1,1,1,0,0,1,1,1
102,1.54166896883313,0.118417009826654,AR,2022-09-21,1,1,1,1,0,0,0,1,1,1
103,0.748535231270614,0.0651889121820275,AR,2022-09-22,1,1,1,1,1,0,0,1,1,1
104,0.519596740226289,0.205673601873339,AR,2022-09-23,1,1,1,1,1,0,0,1,1,1
105,0.0226168527838181,0.01385743472652885,AR,2022-09-24,1,1,1,1,1,1,1,1,1,1
106,0.0895753619779655,0.013690257456254,AR,2022-09-25,1,1,1,1,1,1,1,1,1,1
107,1.50868686005369,0.063616342128541,AR,2022-09-26,0,1,1,1,0,0,0,1,1,0
108,0.637518510781336,0.068541599052601,AR,2022-09-27,1,1,1,1,1,0,0,1,1,1
109,0.711827967522362,0.0946861517071115,AR,2022-09-28,1,1,1,1,1,1,0,1,1,0
110,1.5258936691133,0.01297394795636755,AR,2022-09-29,0,0,1,1,1,1,0,1,1,0
111,1.10098992770404,0.2350821808996765,AR,2022-09-30,0,1,1,1,1,0,0,1,1,1
112,0.0789536643832028,0.01259595024465285,AR,2022-10-01,1,1,1,1,1,1,1,1,1,1
113,0.338466604464374,0.01240432332112455,AR,2022-10-02,1,1,1,1,1,1,1,1,1,1
114,1.21493787928518,0.180130888246158,AR,2022-10-03,0,1,1,1,1,0,0,1,1,1
115,0.941545714010499,0.195833318232578,AR,2022-10-04,1,1,1,0,1,1,0,1,0,1
116,2.38747847755034,0.0118273990242678,AR,2022-10-05,0,0,1,1,1,0,0,1,1,1
117,0.326294173391056,0.01163682429299875,AR,2022-10-06,1,1,1,1,1,0,0,1,1,1
118,1.59685171076612,0.1903361204043975,AR,2022-10-07,1,1,1,1,0,0,0,1,1,0
119,0.453840966487995,0.143492548618065,AR,2022-10-08,1,1,1,1,1,0,0,1,1,1
120,0.162437801259798,0.01108066064626075,AR,2022-10-09,1,1,1,1,1,0,0,1,1,1
121,0.534714412534058,0.01090297262635,AR,2022-10-10,1,1,1,1,1,1,1,1,1,1
122,0.795739159518156,0.0995365747181725,AR,2022-10-11,1,1,1,1,1,1,1,1,1,1
123,0.4906802910895,0.17080005300958,AR,2022-10-12,1,1,1,1,1,0,0,1,1,1
124,0.462678113617194,0.1442505190141625,AR,2022-10-13,1,1,1,1,1,0,0,1,1,1
125,0.568641577767642,0.211487661943017,AR,2022-10-14,1,1,1,1,1,0,0,1,1,1
126,0.66835012600757,0.279030358776685,AR,2022-10-15,1,1,1,1,1,0,0,1,1,1
127,0.453662570395671,0.06826569129758,AZ,2022-09-04,1,1,1,1,1,0,0,1,1,1
128,1.15605648494869,0.126198893531146,AZ,2022-09-05,1,1,0,1,1,0,0,0,1,0
129,1.72973880603596,0.155032738400365,AZ,2022-09-06,1,0,0,1,0,0,1,0,1,0
130,0.758819640012005,0.05636585989512,AZ,2022-09-07,1,1,1,1,1,0,0,1,1,1
131,1.57883069921758,0.2050111361981135,AZ,2022-09-08,0,0,1,1,1,0,0,1,1,1
132,3.06862904739163,0.2258517859510905,AZ,2022-09-09,0,0,1,1,1,0,0,1,1,1
133,0.96913276040995,0.146979661822391,AZ,2022-09-10,1,1,1,1,0,1,1,0,1,0
134,0.688040336342723,0.0622523670017815,AZ,2022-09-11,1,1,1,1,1,1,0,0,1,1
135,1.79248477776237,0.104671619697381,AZ,2022-09-12,1,1,0,1,1,0,1,1,1,0
136,0.988092273375475,0.1106399262695585,AZ,2022-09-13,1,1,1,0,1,0,0,1,0,0
137,1.80806596154719,0.1919103696929575,AZ,2022-09-14,0,0,1,1,1,0,0,1,1,1
138,0.51223841583936,0.1157264283695025,AZ,2022-09-15,1,1,1,1,1,1,1,1,1,1
139,1.32039450135904,0.0170514343236496,AZ,2022-09-16,0,0,1,1,1,0,0,0,1,1
140,0.927948143495599,0.1236012262133465,AZ,2022-09-17,1,1,1,0,1,0,0,0,0,1
141,1.18110244654195,0.095555317550015,AZ,2022-09-18,1,1,1,0,1,0,0,1,0,1
142,1.44094640339853,0.1275500484060765,AZ,2022-09-19,1,1,1,0,1,0,0,0,0,1
143,1.64159126897742,0.075753822863564,AZ,2022-09-20,0,1,1,0,1,0,0,1,0,1
144,1.50138313540854,0.188824718008417,AZ,2022-09-21,1,1,0,1,1,0,0,0,1,1
145,1.20454524705156,0.107928355305785,AZ,2022-09-22,1,1,1,0,1,0,0,0,0,1
146,2.74072909838768,0.0215192677012247,AZ,2022-09-23,0,0,1,1,1,0,0,0,1,1
147,0.582641066353492,0.02236203688006545,AZ,2022-09-24,1,1,1,1,1,0,0,1,1,1
148,0.772910209843264,0.096583135459842,AZ,2022-09-25,1,1,1,1,1,0,0,0,1,1
149,4.09654364725417,0.0895219242584045,AZ,2022-09-26,0,0,1,0,1,0,0,0,0,0
150,3.51878508422819,0.112562451355932,AZ,2022-09-27,0,1,0,1,1,0,0,0,1,1
151,1.30734666537628,0.116776801987688,AZ,2022-09-28,1,1,0,1,1,0,0,0,1,1
152,1.43859514790084,0.1549730249773355,AZ,2022-09-29,1,1,0,1,0,0,1,0,1,0
153,1.48392514609298,0.02890443617339455,AZ,2022-09-30,0,0,1,1,1,0,0,0,1,1
154,1.02267914343479,0.0770079102159725,AZ,2022-10-01,1,1,1,1,1,0,0,0,1,1
155,2.80819050278671,0.277331944939592,AZ,2022-10-02,1,0,1,0,1,0,0,0,0,1
156,4.03348926161859,0.17642880557954,AZ,2022-10-03,0,1,0,0,1,0,0,0,0,1
157,1.04685973374571,0.1755892851747705,AZ,2022-10-04,1,1,1,0,1,0,0,0,0,1
158,1.73750417330147,0.0906618149419,AZ,2022-10-05,1,0,1,1,1,0,0,0,1,0
159,0.924355769619801,0.1149149744471315,AZ,2022-10-06,1,1,1,1,1,0,0,0,1,1
160,1.36515472956896,0.1390504875933115,AZ,2022-10-07,1,1,1,0,1,1,0,0,0,1
161,1.92224582744696,0.312650011660757,AZ,2022-10-08,1,0,1,0,1,1,1,0,0,1
162,1.13967246805198,0.1527129642557155,AZ,2022-10-09,1,1,1,0,1,1,0,1,0,1
163,10.1865378769911,0.1784217915102495,AZ,2022-10-10,0,1,1,0,1,0,0,0,0,1
164,2.0254577667176,0.0849488000042385,AZ,2022-10-11,1,0,1,1,1,0,0,0,1,1
165,3.19227181394693,0.2148186446753455,AZ,2022-10-12,0,1,1,0,1,0,0,0,0,1
166,4.33612175914365,0.243567702707598,AZ,2022-10-13,0,1,1,0,1,0,0,0,0,1
167,1.9521398383452,0.1881650350240735,AZ,2022-10-14,1,1,1,0,1,0,0,0,0,1
168,1.78546654453064,0.131707592336389,AZ,2022-10-15,0,1,1,0,1,0,0,0,0,1
169,4.04434471023535,0.084487228699051,CA,2022-09-04,1,1,1,1,1,0,0,1,1,1
170,1.03856348303078,0.07519248806459,CA,2022-09-05,1,1,1,1,1,0,0,1,1,0
171,4.65731134933722,0.070394747371108,CA,2022-09-06,1,1,1,1,0,0,0,0,1,0
172,4.91291959500464,0.103469260327927,CA,2022-09-07,0,1,1,1,1,0,0,0,0,0
173,3.63800621695338,0.1017182143293805,CA,2022-09-08,0,1,1,1,1,1,1,1,1,1
174,2.39637368576017,0.083424192479323,CA,2022-09-09,1,1,1,1,1,0,0,0,0,0
175,3.08037669574722,0.075297698622995,CA,2022-09-10,1,1,1,1,1,0,0,1,0,0
176,5.26200619994491,0.1047612810310585,CA,2022-09-11,0,1,1,1,1,0,0,0,0,0
177,5.82307363007127,0.07777932920136,CA,2022-09-12,1,1,1,1,1,0,0,1,0,0
178,5.03474059116914,0.091311205179648,CA,2022-09-13,1,1,1,1,1,0,0,0,0,1
179,2.24919887796317,0.0893505022731135,CA,2022-09-14,1,1,1,0,1,1,1,0,0,0
180,2.68156883299007,0.0925632135857435,CA,2022-09-15,1,1,1,1,1,0,0,0,0,0
181,3.98626332983653,0.0809833325119365,CA,2022-09-16,1,1,0,1,1,0,0,0,0,0
182,5.00351783523974,0.107361484550932,CA,2022-09-17,1,1,1,1,0,1,0,0,1,0
183,5.54694097438987,0.093117876431418,CA,2022-09-18,1,1,0,1,1,0,0,0,0,0
184,5.54706744449204,0.086790880575726,CA,2022-09-19,1,1,1,0,1,0,0,0,0,0
185,2.99582424898842,0.070558029917224,CA,2022-09-20,1,1,1,1,1,0,0,0,0,1
186,3.43918166940132,0.114406308175142,CA,2022-09-21,1,1,1,0,1,1,0,0,0,0
187,2.54991702416423,0.0778781286234165,CA,2022-09-22,1,1,1,0,1,0,0,0,0,0
188,5.67872421914287,0.0712509519800225,CA,2022-09-23,0,0,1,1,1,0,0,0,1,0
189,5.6072392695285,0.1196715731717875,CA,2022-09-24,1,1,0,0,1,1,0,0,0,0
190,3.02949143591814,0.1159944434503015,CA,2022-09-25,1,1,1,1,1,0,0,0,0,0
191,9.73368562870955,0.0920196848879125,CA,2022-09-26,0,1,1,0,0,0,0,0,0,0
192,5.79214627549599,0.128347979200971,CA,2022-09-27,1,1,1,0,0,0,0,0,0,0
193,2.0218541186931702,0.0955829288640845,CA,2022-09-28,1,1,1,1,1,0,0,0,0,1
194,5.88184939883797,0.1230599427763645,CA,2022-09-29,1,1,0,0,1,0,0,0,0,1
195,5.52304702298869,0.1510763773664085,CA,2022-09-30,1,0,1,0,0,0,0,0,0,0
196,4.5230745754059,0.12118338400138,CA,2022-10-01,1,1,1,0,1,0,0,0,0,0
197,5.05997359505425,0.144338863420164,CA,2022-10-02,1,1,1,0,1,0,0,0,0,1
198,4.71680246513388,0.131918627874044,CA,2022-10-03,1,1,1,1,0,0,0,0,0,0
199,6.21320914402608,0.137312845252652,CA,2022-10-04,0,1,0,0,0,0,0,0,0,0
200,3.205727048417,0.135380379122136,CA,2022-10-05,1,1,1,0,1,0,1,0,0,0
201,4.46181618425482,0.168464869421697,CA,2022-10-06,0,0,1,1,1,0,0,1,0,0
202,6.1928823393137,0.164020312314817,CA,2022-10-07,1,1,1,0,0,0,0,0,0,0
203,2.98385399359605,0.145077286377049,CA,2022-10-08,0,1,1,0,0,1,0,0,0,0
204,2.60966536795927,0.1536407633106205,CA,2022-10-09,1,1,1,1,1,0,0,0,1,1
205,9.29587462235128,0.1389233027466155,CA,2022-10-10,0,1,0,0,1,0,0,0,0,0
206,9.96757907965714,0.191257425173798,CA,2022-10-11,1,0,1,0,1,0,0,1,0,1
207,14.5894051653056,0.214784024291105,CA,2022-10-12,1,0,1,0,1,0,0,0,0,0
208,10.7033295303988,0.2082161557859805,CA,2022-10-13,1,0,1,0,0,0,0,0,0,0
209,20.1292877847556,0.213378371130251,CA,2022-10-14,0,0,1,0,0,0,0,0,0,0
210,8.19471298348501,0.1894030665531725,CA,2022-10-15,0,1,1,0,1,0,0,0,0,0
211,1.89903696564956,0.196108013289555,CO,2022-09-04,0,0,1,1,1,0,0,1,1,1
212,0.788964908730091,0.2794022752272585,CO,2022-09-05,0,1,1,1,1,0,0,1,1,1
213,2.69719927342631,0.1741464509105145,CO,2022-09-06,0,0,1,0,1,0,0,1,0,1
214,1.44835660038201,0.00888386715585435,CO,2022-09-07,0,0,1,1,1,1,1,1,1,1
215,0.472785645581317,0.00883591622131455,CO,2022-09-08,1,1,1,1,1,1,1,1,1,1
216,1.03756970590997,0.0087932643046369,CO,2022-09-09,1,0,1,1,1,1,0,1,1,0
217,0.311719865905364,0.00875583951818635,CO,2022-09-10,1,1,1,1,1,1,1,1,1,1
218,1.4380373841613,0.2936177921207185,CO,2022-09-11,1,0,0,1,1,0,0,0,1,1
219,1.29934756373922,0.1444416713325455,CO,2022-09-12,0,1,1,1,1,0,0,1,1,1
220,0.353107334937001,0.0991995374863055,CO,2022-09-13,1,1,1,1,1,1,0,1,1,0
221,1.01395382492336,0.0830909898175555,CO,2022-09-14,1,1,1,1,0,0,1,1,1,0
222,0.549668761946835,0.0086458507520718,CO,2022-09-15,1,1,1,1,1,1,1,1,1,1
223,1.24174948178425,0.0086392919672405,CO,2022-09-16,1,0,1,1,1,0,0,1,1,1
224,0.340900425053185,0.0827485488403975,CO,2022-09-17,1,1,1,1,1,0,0,1,1,1
225,0.626152969654957,0.212443173812945,CO,2022-09-18,1,1,1,1,1,0,0,1,1,1
226,1.08503146207925,0.042615551892786,CO,2022-09-19,1,1,1,1,1,0,0,1,1,0
227,2.34907651304077,0.222495876377604,CO,2022-09-20,1,0,1,0,1,0,0,1,0,1
228,1.15335921383842,0.166494769004559,CO,2022-09-21,1,1,1,0,1,0,0,1,0,1
229,0.959196689403844,0.171632786095505,CO,2022-09-22,0,1,1,1,1,0,0,1,1,1
230,1.06263377781275,0.077546365977506,CO,2022-09-23,1,1,1,0,1,1,0,1,0,1
231,0.739688722416471,0.28009569718797,CO,2022-09-24,1,1,1,1,1,0,0,1,1,1
232,0.437622949750359,0.144415811632209,CO,2022-09-25,1,1,1,1,1,0,0,1,1,1
233,0.89760787047254,0.115495691158765,CO,2022-09-26,1,1,1,0,1,0,0,1,0,1
234,0.827269711591626,0.00894752729520575,CO,2022-09-27,1,1,1,1,1,0,0,1,1,1
235,1.31879012560226,0.0090167218852560509,CO,2022-09-28,1,0,1,1,1,1,1,1,1,1
236,0.91045192112764,0.0496478651151774,CO,2022-09-29,1,1,1,1,1,0,0,1,1,1
237,0.383610486150821,0.124933515394437,CO,2022-09-30,1,1,1,1,1,1,1,1,1,1
238,0.219249997546996,0.009278984966016,CO,2022-10-01,1,1,1,1,1,1,1,1,1,1
239,0.233750476817953,0.00938712420357315,CO,2022-10-02,1,1,1,1,1,1,1,1,1,1
240,0.528532716737948,0.0716079630134995,CO,2022-10-03,1,1,1,1,1,0,0,1,1,1
241,0.322253020567142,0.0096402288957562,CO,2022-10-04,1,1,1,1,1,1,1,1,1,1
242,0.38785575488191,0.0992132923446695,CO,2022-10-05,1,1,1,1,1,1,1,1,1,1
243,0.392577058242281,0.110377877522017,CO,2022-10-06,1,1,1,1,1,0,0,1,1,1
244,1.71534828645896,0.2945115893798165,CO,2022-10-07,1,0,0,0,1,0,0,0,0,1
245,0.530656954337499,0.210379378036913,CO,2022-10-08,1,1,1,1,1,0,0,1,1,1
246,1.61435102433735,0.569306137199615,CO,2022-10-09,1,0,1,0,1,1,0,1,0,1
247,3.0923430526064,0.2616437049722935,CO,2022-10-10,1,0,1,0,1,0,0,1,0,0
248,3.21702056532248,0.2774603018496395,CO,2022-10-11,1,0,0,0,1,0,0,0,0,1
249,0.946497286870099,0.1344820357064285,CO,2022-10-12,1,1,0,1,1,0,1,0,1,1
250,1.88632831819154,0.292480711021379,CO,2022-10-13,1,0,1,0,1,0,0,1,0,1
251,1.46220599668729,0.263286302866664,CO,2022-10-14,1,1,1,0,0,0,0,1,0,0
252,1.90173879891587,0.357653055401443,CO,2022-10-15,1,0,1,0,1,1,0,1,0,1
253,1.03545338634835,0.1656184909337235,CT,2022-09-04,1,1,1,1,1,0,0,1,1,1
254,2.09712114752652,0.26192693748044,CT,2022-09-05,0,0,1,1,1,0,0,0,1,1
255,1.30947669938129,0.167609554692869,CT,2022-09-06,1,1,1,1,1,1,1,1,1,1
256,1.00097958534138,0.152635506160747,CT,2022-09-07,1,1,1,1,1,0,0,1,1,1
257,0.982528334692762,0.1294908820198795,CT,2022-09-08,1,1,1,1,1,1,1,1,1,1
258,1.41341923511079,0.179643735393136,CT,2022-09-09,1,1,1,1,1,0,0,1,1,1
259,2.03382876078946,0.2368505740731705,CT,2022-09-10,1,0,1,1,0,0,0,0,1,0
260,1.070300638793,0.167412185738393,CT,2022-09-11,1,1,1,1,1,0,0,1,1,1
261,1.49637604908521,0.1834770687293025,CT,2022-09-12,1,1,1,1,1,0,0,0,1,0
262,1.89958057346135,0.226772992279109,CT,2022-09-13,1,1,1,1,1,0,0,0,1,1
263,1.15681891800354,0.1677352250610955,CT,2022-09-14,1,1,1,0,1,1,0,1,0,1
264,4.40085336049721,0.1520528377711745,CT,2022-09-15,0,0,0,0,1,0,0,0,0,1
265,2.22357651696406,0.1935688385523395,CT,2022-09-16,1,1,1,1,1,0,0,1,0,1
266,2.23442325375045,0.155155410415907,CT,2022-09-17,1,0,1,1,1,0,0,1,1,1
267,1.51022337543056,0.197660556610267,CT,2022-09-18,1,1,1,1,1,0,0,0,0,0
268,3.74001071655379,0.138465670123577,CT,2022-09-19,0,0,1,1,1,0,0,0,1,1
269,1.923944809569,0.1745029756976485,CT,2022-09-20,1,1,1,1,1,1,1,1,1,1
270,2.49824087608744,0.2514052348162565,CT,2022-09-21,0,0,1,1,1,0,0,0,1,1
271,3.13554047098332,0.1687277314224175,CT,2022-09-22,0,0,1,0,1,0,0,1,0,1
272,6.64053406887576,0.151070218995421,CT,2022-09-23,0,0,1,1,1,0,0,1,0,0
273,1.48986783025894,0.2275106919620765,CT,2022-09-24,1,1,1,0,1,0,0,0,0,0
274,3.09069048218064,0.193833268699361,CT,2022-09-25,0,0,1,0,1,1,0,0,0,0
275,8.83148659532971,0.155531511758979,CT,2022-09-26,0,0,1,1,1,0,0,0,1,1
276,5.34048516676352,0.184701886056373,CT,2022-09-27,0,0,1,1,1,1,0,1,0,1
277,1.41909446176885,0.2133909384230865,CT,2022-09-28,1,1,1,1,1,0,0,0,1,1
278,7.01595938662826,0.190886656714195,CT,2022-09-29,0,0,1,1,1,0,0,1,0,0
279,9.41039066158057,0.1924851275723635,CT,2022-09-30,0,0,1,1,1,0,0,1,1,1
280,4.75914119477585,0.2549345915604785,CT,2022-10-01,0,0,1,0,1,0,0,0,0,1
281,5.12554411159809,0.228354841009393,CT,2022-10-02,0,0,1,1,1,0,0,1,0,1
282,12.1684476609176,0.2714935142733915,CT,2022-10-03,0,0,1,0,1,0,0,1,0,0
283,7.70800394361344,0.2362860287548375,CT,2022-10-04,0,0,1,1,1,0,0,0,1,1
