...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
535,1.76801735386571,0.3610813516724735,IA,2023-11-07,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
536,1.08848179838359,0.3335085228673875,IA,2023-11-08,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1
537,3.15127202711715,0.4514254658186615,IA,2023-11-09,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0
538,1.3646968920319,0.2420528509103625,IA,2023-11-10,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
539,1.80088166985853,0.4768402634288835,IA,2023-11-11,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
540,1.25398817698906,0.2638705603326185,IA,2023-11-12,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
541,7.28238144421004,0.4709394129327235,IA,2023-11-13,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0
542,5.88817028298311,0.489151788949571,IA,2023-11-14,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
543,2.45174890820737,0.321294693467656,IA,2023-11-15,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0
544,3.46750316281128,0.433331869944314,IA,2023-11-16,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
545,1.81661622792181,0.437578528996709,IA,2023-11-17,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
546,2.6412060139582,0.4364033290740225,IA,2023-11-18,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0
547,NA,NA,ID,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.81739159458775,0.4287330255431675,ID,2023-10-09,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
549,0.663653924004749,0.473851748049372,ID,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
550,NA,NA,ID,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0.350018563819954,0.2655182948878985,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
565,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.67583374801029,0.4288708504555375,IL,2023-10-08,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1
590,2.61097901328423,0.3057643041016635,IL,2023-10-09,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
591,2.99831542390703,0.2977207860835005,IL,2023-10-10,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1
592,2.29740403428376,0.355774070990109,IL,2023-10-11,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1
593,2.75718626543756,0.3167197271950245,IL,2023-10-12,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
594,2.56227798631185,0.3482165285470915,IL,2023-10-13,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
595,2.11544857212089,0.326516905591761,IL,2023-10-14,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
596,1.63610493880352,0.337375505083323,IL,2023-10-15,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
597,3.06675026403507,0.316707763042752,IL,2023-10-16,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
598,3.20095338594466,0.3884143453098595,IL,2023-10-17,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
599,2.61504033540106,0.3731142101109845,IL,2023-10-18,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
600,3.45562076217206,0.4383492938246155,IL,2023-10-19,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
601,2.59976712586867,0.405151804307779,IL,2023-10-20,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
602,1.20355290946896,0.3096785141890355,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
603,0.980626320040344,0.337060335590533,IL,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
604,1.50279360684538,0.3373197998774195,IL,2023-10-23,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0
605,2.52798251797855,0.3653643111884345,IL,2023-10-24,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
606,3.69304834385882,0.3597218382482695,IL,2023-10-25,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
607,2.25614826921314,0.3807851913251575,IL,2023-10-26,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
608,3.40845647955368,0.3892203773255845,IL,2023-10-27,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
609,1.75537105203753,0.335514686879653,IL,2023-10-28,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
610,2.20781022160994,0.4625533249644225,IL,2023-10-29,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
611,4.87303368020556,0.283104465546416,IL,2023-10-30,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
612,2.47488084024878,0.4610704235337965,IL,2023-10-31,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
613,3.48949145073051,0.405059512063901,IL,2023-11-01,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
614,2.74827307486211,0.3333421590553415,IL,2023-11-02,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
615,2.1964125891544,0.3058560290923915,IL,2023-11-03,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
616,1.54771308656076,0.4002657955607445,IL,2023-11-04,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
617,3.51358111756357,0.4177748217194805,IL,2023-11-05,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
618,7.08089587170473,0.3365861865481975,IL,2023-11-06,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
619,2.47089378389823,0.340330274605205,IL,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
620,3.45371671771215,0.3854660743302145,IL,2023-11-08,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
621,3.13437575041283,0.4319026205099035,IL,2023-11-09,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
622,2.69105091051023,0.381524934430169,IL,2023-11-10,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
623,3.3643284618626,0.3980389310048875,IL,2023-11-11,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0
624,1.93671882245739,0.3160899509294145,IL,2023-11-12,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0
625,4.58830287904624,0.304701041140022,IL,2023-11-13,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
626,6.69993345000638,0.4040984834806835,IL,2023-11-14,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
627,3.99943296274243,0.396732295130734,IL,2023-11-15,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
628,4.16146841194073,0.3458127122504425,IL,2023-11-16,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
629,5.69526622376916,0.383090307879211,IL,2023-11-17,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
630,3.09528929021976,0.4183021807490515,IL,2023-11-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
631,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.43727626181276,0.3281737785211745,IN,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
633,0.701438555601711,0.2919953315077365,IN,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
634,1.1944075762261,0.56357519493323,IN,2023-10-11,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
635,0.456267792320267,0.3338032736287065,IN,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
636,0.747334726233678,0.313103646084732,IN,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
637,0.963246432541748,0.3349214228916395,IN,2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
638,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.429341477221869,0.3417468536628165,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
640,0.87603275960177,0.4222750660707065,IN,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
641,0.698382400446432,0.3660446495271955,IN,2023-10-18,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
642,0.402607560749519,0.302900440433133,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
643,0.702375444825502,0.4726680440225315,IN,2023-10-20,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
644,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,1.03544756119743,0.3546415578491815,IN,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
646,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.368762635167669,0.249591189937979,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,1.03841714233369,0.4347880951079145,IN,2023-10-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
649,1.19041826269889,0.472933008226335,IN,2023-10-26,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
650,0.828173842424742,0.574744358151455,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
651,0.356965378762147,0.2432187580843775,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
652,0.835482441543207,0.586687640971745,IN,2023-10-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
653,1.04836218884711,0.3737165340876635,IN,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
654,0.457738037003276,0.3762505526310635,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
655,1.24281989818962,0.447310174636428,IN,2023-11-01,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
656,0.869334810995823,0.609267848766555,IN,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
657,0.369509948044793,0.2339926853503235,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
658,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.930939410674859,0.486928911756245,IN,2023-11-05,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1
660,0.818750979875361,0.57319219706812,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
661,1.53864734718635,0.3751597316512975,IN,2023-11-07,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1
662,0.891464617821888,0.37906967841284,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
663,0.813537082050389,0.312870197378475,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
664,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.843130599463655,0.402970549862478,IN,2023-11-12,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
667,1.37573894706205,0.4068938552188135,IN,2023-11-13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1
668,0.808906894522041,0.409999338620915,IN,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
669,0.367100085721127,0.217438206875911,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,0.713350420903738,0.4701508938650885,IN,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
671,0.358888596079092,0.2150424448909125,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
672,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,0.403291804832418,0.275318750531105,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
674,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.44455526142111,0.4978487291725535,KS,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
676,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.830801578525576,0.59500858269052,KS,2023-10-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
678,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,1.03911923973132,0.518823453554355,KS,2023-10-17,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
683,0.670595633663006,0.503055873246015,KS,2023-10-18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
684,0.411380074027693,0.2765122731339015,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
685,0.409970329387163,0.276847036050978,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
686,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.584189638572006,0.363830253147427,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
689,0.682310815208907,0.392878016110594,KS,2023-10-24,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
690,0.672094707212535,0.3934973303169125,KS,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
691,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.389114186591535,0.282311682027964,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
696,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.434889196624143,0.297673848185159,KS,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
699,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.19695095274583,0.3667140786523145,KS,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
703,1.41305323879559,0.403704536398755,KS,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
704,1.56202495392199,0.4839045640688205,KS,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
705,0.825682988094649,0.593272058016195,KS,2023-11-09,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
706,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.436974878781555,0.28417779789966,KS,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
710,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.443398825900976,0.2903438046260695,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
712,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,0.824897293481087,0.59568474512172,KS,2023-11-18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
715,NA,NA,KY,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.8826944554917,0.2563682603730025,KY,2023-10-09,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
717,0.955815121701602,0.336045129299217,KY,2023-10-10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
718,3.12989342278648,0.4968664184450155,KY,2023-10-11,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
719,0.886660906324567,0.2533603725124375,KY,2023-10-12,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
720,1.13865635526708,0.3564575995125315,KY,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
721,1.0314951991278,0.51577604922372,KY,2023-10-14,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
722,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.05771457431219,0.54087502353448,KY,2023-10-16,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
724,0.75065282096564,0.54478389458786,KY,2023-10-17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
725,0.87511092277151,0.450432903274127,KY,2023-10-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
