...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
135,5.72593314961778,0.302068410281649,AZ,2022-12-05,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1
136,3.04813771419067,0.2858967230503065,AZ,2022-12-06,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
137,3.48561046605193,0.258151348929901,AZ,2022-12-07,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0
138,3.53099715610899,0.2534574159989405,AZ,2022-12-08,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1
139,2.50914155068626,0.26496745985468,AZ,2022-12-09,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
140,1.80492534801778,0.2952698472626825,AZ,2022-12-10,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
141,5.13483547597534,0.227130414399047,AZ,2022-12-11,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
142,3.5786385112578,0.287727064351829,AZ,2022-12-12,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
143,3.14121796084526,0.2746214011635815,AZ,2022-12-13,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
144,2.89060088747155,0.242443720654795,AZ,2022-12-14,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
145,2.22883909179242,0.260807322820002,AZ,2022-12-15,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
146,2.12704020602558,0.2382545613657925,AZ,2022-12-16,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
147,1.50886982924651,0.292800576328229,AZ,2022-12-17,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
148,1.83860996597332,0.2210406974958835,AZ,2022-12-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
149,3.32070235443439,0.244691448144101,AZ,2022-12-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
150,3.25093706905008,0.278812883213742,AZ,2022-12-20,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1
151,2.695666914804,0.271983407995145,AZ,2022-12-21,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1
152,3.1809082891339,0.2202734728933805,AZ,2022-12-22,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1
153,1.65059606455458,0.247037496291467,AZ,2022-12-23,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
154,0.659473647712872,0.2347203034088755,AZ,2022-12-24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
155,0.099230613805283,0.092023401946643,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,2.3294083923823,0.244548790722702,AZ,2022-12-26,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
157,4.36443023577765,0.210417855771676,AZ,2022-12-27,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
158,2.51011853637109,0.2828116410353035,AZ,2022-12-28,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1
159,2.43106815239234,0.281792522613615,AZ,2022-12-29,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
160,2.91527675331119,0.2812464562157385,AZ,2022-12-30,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
161,1.22497500465928,0.247689769898486,AZ,2022-12-31,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
162,1.01601805232292,0.0888951494147495,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
163,4.53423805532703,0.275027284482614,AZ,2023-01-02,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
164,2.81138403351526,0.2520716426084995,AZ,2023-01-03,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
165,3.30788598744638,0.251474546046741,AZ,2023-01-04,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
166,1.5881282360403,0.241858879507223,AZ,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
167,2.45246727308123,0.2031731601074495,AZ,2023-01-06,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
168,0.661293339628147,0.164601993125011,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
169,13.1755594892788,0.2985614975382495,CA,2022-11-27,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
170,11.5234726094882,0.2728287936166675,CA,2022-11-28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
171,9.95604774423868,0.2687831886814415,CA,2022-11-29,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
172,7.52972238550918,0.2605097213528205,CA,2022-11-30,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
173,7.59131790541218,0.2673335655274125,CA,2022-12-01,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
174,13.4110670248365,0.2872428432947965,CA,2022-12-02,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
175,15.4791981620773,0.2846422601926665,CA,2022-12-03,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
176,6.00527372027066,0.2719186832912935,CA,2022-12-04,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
177,12.3444600071854,0.2582651626418395,CA,2022-12-05,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
178,9.34055604208919,0.245498795969123,CA,2022-12-06,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
179,13.914827668144,0.2610139001143395,CA,2022-12-07,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0
180,13.3315208530163,0.236154509901379,CA,2022-12-08,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
181,16.2148907992871,0.2218381923770935,CA,2022-12-09,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
182,16.3616485963407,0.270804252833028,CA,2022-12-10,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
183,8.96582708887217,0.242226566593748,CA,2022-12-11,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
184,11.2245913539621,0.2292832214635775,CA,2022-12-12,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
185,9.91414501918446,0.244104578104516,CA,2022-12-13,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
186,14.0039140302618,0.2775524628053245,CA,2022-12-14,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
187,12.4846276235864,0.2256165172049885,CA,2022-12-15,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
188,5.8464636186654,0.233606008535584,CA,2022-12-16,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
189,7.7232278594566,0.250152749010727,CA,2022-12-17,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0
190,10.7194327595637,0.199786368153047,CA,2022-12-18,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
191,9.45230142967313,0.2214092501249935,CA,2022-12-19,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
192,15.6882351061353,0.1819615458838195,CA,2022-12-20,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
193,10.9857633692378,0.222582703177928,CA,2022-12-21,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0
194,15.3838586535298,0.24373047810062,CA,2022-12-22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
195,20.358803225734,0.217166870756639,CA,2022-12-23,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
196,10.7894783719087,0.2417660592381475,CA,2022-12-24,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
197,0.393560967576176,0.0580339317151665,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198,20.7280059212607,0.232554567210375,CA,2022-12-26,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
199,14.7414967482595,0.226240168051822,CA,2022-12-27,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
200,23.4562387586181,0.219413192711609,CA,2022-12-28,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
201,17.7059116508385,0.2326546477999,CA,2022-12-29,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
202,19.0285606778211,0.253722488199216,CA,2022-12-30,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
203,9.51664384231227,0.2716051073562225,CA,2022-12-31,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
204,1.72419695414483,0.209990857210301,CA,2023-01-01,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
205,13.2327500801727,0.227055781134594,CA,2023-01-02,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
206,29.1198260077351,0.2991254959812645,CA,2023-01-03,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
207,17.4124627205715,0.266324891306217,CA,2023-01-04,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
208,22.1518385018159,0.268505054551494,CA,2023-01-05,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
209,32.0186560237501,0.2954432836473115,CA,2023-01-06,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
210,9.89972977485772,0.263858805239009,CA,2023-01-07,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
211,1.20351965942419,0.2662602000714665,CO,2022-11-27,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
212,1.81178035794767,0.2731505843796335,CO,2022-11-28,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
213,1.31460534822605,0.326675153045217,CO,2022-11-29,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
214,2.69531964534687,0.309288796951784,CO,2022-11-30,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
215,4.42277516335072,0.266764555136611,CO,2022-12-01,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
216,2.11022452455881,0.304617695257488,CO,2022-12-02,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
217,0.756140422475117,0.2671567161188065,CO,2022-12-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
218,1.05135345500375,0.3057184862820475,CO,2022-12-04,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
219,1.6274107516755,0.302554294696096,CO,2022-12-05,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
220,2.30340446706774,0.2124627965320365,CO,2022-12-06,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
221,1.10824535038184,0.2272554999940585,CO,2022-12-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
222,0.896392768991183,0.3229972713836415,CO,2022-12-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
