...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
242,1.28846643800574,0.3831674600807845,CO,2023-01-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
243,0.64364167116577,0.2724929635615885,CO,2023-01-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
244,6.6151292900097,0.724505577124955,CO,2023-01-20,1,1,0,1,0,0,1,0,1,0,0,0,0,1
245,0.646484916614252,0.3844727184355575,CO,2023-01-21,1,1,1,1,0,1,1,1,1,0,1,0,1,1
246,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,4.61475942898415,0.55390844601829,CO,2023-01-23,1,1,0,1,0,1,1,1,1,0,1,0,1,1
248,1.01292730267994,0.3938526103170485,CO,2023-01-24,1,0,1,1,1,1,1,1,0,0,1,0,1,1
249,5.88123535471644,0.65290214470842,CO,2023-01-25,1,1,0,0,0,1,1,0,1,0,0,0,1,1
250,1.53243354865958,0.461120210019991,CO,2023-01-26,1,0,1,1,0,1,1,1,0,0,1,0,1,1
251,7.25311811737921,0.540442560710375,CO,2023-01-27,1,1,0,1,0,1,1,1,1,0,1,0,1,1
252,5.23951077843055,0.5773488508089,CO,2023-01-28,1,1,0,1,0,1,1,0,1,0,1,0,1,1
253,3.04236036261332,0.3561784445074935,CT,2022-12-18,0,1,0,1,1,1,1,0,1,0,1,0,1,0
254,1.58888418820137,0.300790446208964,CT,2022-12-19,1,1,1,1,1,1,1,0,1,0,0,0,1,1
255,0.807226744568798,0.422898267218273,CT,2022-12-20,0,1,1,1,1,1,1,0,1,1,1,0,1,1
256,NA,NA,CT,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,NA,NA,CT,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,2.96983673763497,0.329040697637987,CT,2022-12-23,1,0,0,1,0,1,1,0,1,0,1,0,1,1
259,1.26491537189376,0.4991510610320545,CT,2022-12-24,0,1,1,0,1,1,1,1,1,0,0,1,1,1
260,0.955913225446406,0.338608617643004,CT,2022-12-25,0,1,1,1,1,1,1,0,1,0,1,1,1,1
261,1.80496353676508,0.336513282204573,CT,2022-12-26,1,1,1,0,1,0,1,0,1,0,0,1,0,0
262,1.12682638702635,0.1774197413035385,CT,2022-12-27,1,1,1,1,0,1,1,0,1,0,1,0,1,1
263,1.31653122131329,0.312342657489774,CT,2022-12-28,1,1,0,1,1,1,1,0,1,0,0,0,1,1
264,1.36541029260875,0.33341874224885,CT,2022-12-29,1,1,1,1,1,1,0,0,1,0,1,0,1,0
265,2.36940113896542,0.270099408754111,CT,2022-12-30,1,0,0,1,0,1,1,1,0,0,1,1,1,1
266,5.58348155496142,0.1948088194007595,CT,2022-12-31,1,1,0,1,0,1,0,0,1,0,0,0,1,0
267,0.969130063718624,0.69971826715761,CT,2023-01-01,1,1,1,0,1,1,1,1,1,0,0,1,1,1
268,2.59096415718501,0.3005105047696335,CT,2023-01-02,1,1,1,0,1,1,1,0,1,0,0,0,1,0
269,1.51948170855922,0.2469206619957335,CT,2023-01-03,1,1,0,1,1,1,0,1,1,1,1,1,1,1
270,2.17327900976818,0.190262611831609,CT,2023-01-04,1,1,1,1,0,1,1,1,1,0,0,1,1,0
271,0.862917034877663,0.261175404945238,CT,2023-01-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
272,1.31445738913409,0.234042851508337,CT,2023-01-06,1,1,1,1,1,1,1,0,1,0,1,0,1,1
273,5.3744870211787,0.1691570977284685,CT,2023-01-07,1,1,0,1,0,1,1,0,0,0,1,0,1,1
274,1.5898211202374,0.2151426665954025,CT,2023-01-08,1,1,0,0,1,1,1,1,1,0,0,0,1,1
275,7.95419377142775,0.2114494583638225,CT,2023-01-09,1,0,0,1,0,1,0,0,0,0,0,0,1,0
276,0.868284177085635,0.1946074460179135,CT,2023-01-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
277,0.79456576511332,0.3271347049812105,CT,2023-01-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1
278,0.937569979748239,0.2920489550109015,CT,2023-01-12,1,1,1,1,1,1,1,1,0,0,1,0,1,1
279,0.857654040431649,0.2952119426827615,CT,2023-01-13,1,1,1,1,1,1,1,0,1,0,1,0,1,1
280,2.17314050393282,0.1526099152589385,CT,2023-01-14,1,1,1,1,0,1,1,1,1,0,1,0,1,1
281,1.16738381489728,0.2370996058828795,CT,2023-01-15,1,1,1,1,1,1,1,0,1,0,1,0,1,1
282,1.54998552179058,0.246152594841265,CT,2023-01-16,1,1,1,1,1,0,1,0,1,1,1,0,0,1
283,1.0765106535216,0.236057917620863,CT,2023-01-17,1,0,1,1,1,1,1,1,1,0,1,0,1,1
284,1.43398115611629,0.079774469715815,CT,2023-01-18,1,1,0,1,0,1,1,1,1,0,1,0,1,1
285,0.790709989528127,0.271847919787433,CT,2023-01-19,1,1,1,1,1,1,1,0,1,0,1,0,1,1
286,1.87995219993586,0.208283083406153,CT,2023-01-20,1,1,1,1,1,1,0,1,1,0,1,1,1,0
287,2.48864924704023,0.201547674393086,CT,2023-01-21,1,1,0,1,1,1,0,1,0,0,0,0,1,1
288,2.07239208239858,0.193748818542585,CT,2023-01-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1
289,4.50288242706211,0.0972623892385715,CT,2023-01-23,1,1,0,1,0,1,1,1,0,1,1,0,1,1
290,1.25548655438785,0.208100240199156,CT,2023-01-24,1,1,1,1,1,0,1,1,1,0,1,0,0,0
291,1.5922750682965,0.1221651751589535,CT,2023-01-25,1,1,1,1,0,1,1,1,0,1,1,0,1,1
292,4.63213141233342,0.1073309620593555,CT,2023-01-26,1,1,0,1,0,0,1,1,1,0,1,0,0,1
293,2.47262487396706,0.106675507745518,CT,2023-01-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1
294,1.6614564459856,0.0634636419143665,CT,2023-01-28,1,1,0,1,0,1,1,1,1,0,1,0,1,1
295,1.58897836644458,0.451190172157889,DC,2022-12-18,1,0,0,1,1,0,1,1,0,0,1,1,1,1
296,1.33099172814183,0.2456761828244945,DC,2022-12-19,1,0,1,1,1,1,1,0,0,1,0,0,1,1
297,1.83229022735532,0.331464072587318,DC,2022-12-20,1,1,1,1,0,1,1,1,0,0,1,1,1,1
298,1.86136502188027,0.347431738488139,DC,2022-12-21,1,1,1,0,1,1,0,1,1,1,1,1,0,0
299,1.41228746747895,0.303943071201685,DC,2022-12-22,1,1,1,1,1,1,1,1,1,0,0,0,0,1
300,0.732044492083356,0.262295383558114,DC,2022-12-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
301,1.23357270284297,0.1465093303036535,DC,2022-12-24,1,1,0,1,1,1,1,1,1,0,1,0,1,1
302,NA,NA,DC,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.657629472866698,0.2953389478633535,DC,2022-12-26,1,1,1,1,1,1,1,0,1,0,1,1,1,1
304,1.82860893291541,0.264237504237507,DC,2022-12-27,1,1,1,1,0,1,1,0,1,0,0,0,0,1
305,1.83304597250985,0.2496004792895055,DC,2022-12-28,1,1,0,1,0,1,1,0,1,0,0,0,1,1
306,2.16285113466399,0.4040815724125695,DC,2022-12-29,0,1,0,1,1,1,1,0,0,0,0,0,1,1
307,1.07950870994836,0.264502720197087,DC,2022-12-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1
308,0.576459095383864,0.270638181582453,DC,2022-12-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1
309,0.266107686847598,0.2219813972822655,DC,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
310,0.816152646255996,0.312905366330672,DC,2023-01-02,1,1,1,1,1,1,1,0,1,0,0,0,1,1
311,1.86662026149128,0.362878147648847,DC,2023-01-03,1,1,1,0,1,1,1,1,1,0,1,0,1,1
312,1.25766363382777,0.31648971518941,DC,2023-01-04,1,1,1,1,1,0,1,0,0,0,1,0,0,1
313,1.66520377355518,0.266768035119015,DC,2023-01-05,1,1,1,1,0,1,1,0,1,0,0,0,1,1
314,0.811408189664576,0.2679348375309755,DC,2023-01-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1
315,1.19535256286517,0.346301690415547,DC,2023-01-07,1,1,1,1,1,1,0,0,0,0,0,0,1,0
316,2.1012937654575,0.377223136553796,DC,2023-01-08,1,1,0,0,1,1,1,0,1,0,0,0,1,1
317,2.17742519305543,0.428120326839073,DC,2023-01-09,1,0,0,1,1,0,1,0,0,0,1,0,0,1
318,1.71900448632615,0.410702914747848,DC,2023-01-10,1,0,0,1,1,0,1,1,0,0,0,0,0,1
319,1.41680390444784,0.323322951212643,DC,2023-01-11,1,1,1,0,1,1,1,0,1,0,0,0,1,1
320,3.10689937578582,0.348890573773416,DC,2023-01-12,1,1,0,0,1,0,1,0,1,0,0,1,0,1
321,0.508561646280753,0.273370733474592,DC,2023-01-13,1,1,1,1,1,1,1,0,1,1,1,0,1,1
322,1.54662803635709,0.268245030904395,DC,2023-01-14,1,1,1,1,0,1,1,1,1,0,1,0,1,0
323,0.77827203265347,0.314664513647052,DC,2023-01-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1
324,2.52898505428617,0.2289787238988105,DC,2023-01-16,1,1,0,1,0,1,1,0,1,0,0,0,1,1
325,1.44660996164478,0.363738235146038,DC,2023-01-17,1,1,1,0,1,1,1,1,0,1,0,0,1,1
326,2.50270232725443,0.224609863179696,DC,2023-01-18,1,1,0,1,0,1,1,0,1,0,0,0,1,0
327,2.04132250676435,0.2351037989566845,DC,2023-01-19,1,1,0,1,0,0,1,1,1,0,0,0,0,1
328,4.07719681018717,0.1400701559778825,DC,2023-01-20,1,1,0,1,0,1,1,0,1,0,0,0,1,1
329,2.73711089460728,0.134456099854628,DC,2023-01-21,1,1,0,1,0,1,1,0,1,0,0,0,1,0
330,0.608468758250678,0.211983303349511,DC,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,1.42668751381126,0.648279313030405,DC,2023-01-23,0,1,1,1,1,0,1,0,1,0,1,0,0,1
332,1.72798733229547,0.1194306638374855,DC,2023-01-24,1,1,0,1,0,1,1,1,1,0,0,0,1,1
333,1.70354185952746,0.233723288865592,DC,2023-01-25,1,0,1,1,1,1,1,0,0,0,0,0,1,0
334,0.947532461009665,0.2738165334485435,DC,2023-01-26,1,1,1,1,1,1,1,0,1,0,0,0,1,1
335,1.71697111675708,0.2635814944524805,DC,2023-01-27,1,1,0,1,1,0,1,1,1,0,0,0,0,1
336,1.92930948974333,0.103318419150347,DC,2023-01-28,1,1,0,1,0,1,1,1,1,0,0,0,1,1
337,1.91475737018976,0.350958734218295,DE,2022-12-18,0,1,1,0,1,1,1,0,1,0,1,1,1,0
338,0.855245826642797,0.2669174858018545,DE,2022-12-19,1,1,1,1,1,1,1,0,1,0,0,0,1,1
339,0.363191379965928,0.1054044862826275,DE,2022-12-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1
340,0.643630025267798,0.326523239750768,DE,2022-12-21,1,1,1,1,1,1,1,0,1,1,1,0,1,1
341,1.11592867628844,0.259496552249558,DE,2022-12-22,1,1,1,1,1,0,1,0,1,1,1,1,0,1
342,1.13013361117466,0.2934904689281775,DE,2022-12-23,1,1,1,0,1,1,1,0,1,0,0,1,1,0
343,0.629641581068563,0.3243202920925245,DE,2022-12-24,1,1,1,1,1,1,1,0,1,0,1,0,0,1
344,1.70434617601342,0.372950800942375,DE,2022-12-25,1,1,0,1,0,1,1,0,1,0,1,1,1,1
345,1.51243204591597,0.230694715206482,DE,2022-12-26,1,1,0,1,1,1,1,1,1,0,1,1,1,0
346,0.482023598954489,0.2152040948503825,DE,2022-12-27,1,1,1,1,1,1,1,0,1,0,1,0,0,1
347,1.16561749502302,0.2861176487610155,DE,2022-12-28,1,1,1,1,0,1,1,0,1,0,1,0,1,1
348,0.620571312607159,0.288132861267061,DE,2022-12-29,1,1,1,1,1,1,1,0,1,1,1,0,1,0
349,1.17908632625028,0.288778799786925,DE,2022-12-30,1,1,1,1,1,1,0,0,1,0,1,0,0,0
350,2.1134991046621,0.170764463441498,DE,2022-12-31,1,1,0,1,0,1,1,1,1,0,1,0,1,1
351,0.622839779155479,0.271999189764578,DE,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,0,0,1
352,1.21332534249118,0.26921551320638,DE,2023-01-02,1,1,1,1,0,1,1,0,1,0,1,0,1,0
353,1.0832927529503,0.3208741798727495,DE,2023-01-03,1,1,1,1,1,1,0,1,1,1,1,0,1,0
354,0.734246464315725,0.3309524163042395,DE,2023-01-04,1,1,1,1,1,1,1,0,1,0,1,0,1,0
355,1.55139716461386,0.2780793440503525,DE,2023-01-05,1,1,1,0,1,1,1,0,1,1,0,0,0,1
356,2.71203546481279,0.2768861627615615,DE,2023-01-06,1,1,0,1,0,1,1,1,1,0,1,0,1,1
357,1.53208831245556,0.2649196261833125,DE,2023-01-07,1,1,1,1,0,1,1,1,1,0,1,0,1,0
358,1.51011977870041,0.318920319692898,DE,2023-01-08,1,1,1,0,1,1,1,1,1,0,0,0,0,0
359,2.11752252497018,0.335862291902682,DE,2023-01-09,0,1,0,1,1,1,1,0,1,0,1,0,1,1
360,0.851655481402411,0.3967600749289135,DE,2023-01-10,1,0,1,1,1,1,1,1,0,0,1,0,1,1
361,0.735755624151059,0.2530623939055365,DE,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,1.19229718532892,0.3530934251024765,DE,2023-01-12,0,1,0,1,1,1,1,0,1,0,1,1,1,1
363,1.04379267042624,0.3059535453572835,DE,2023-01-13,1,0,1,1,1,1,1,0,0,0,1,0,0,0
364,2.94236139311359,0.210981083250571,DE,2023-01-14,1,1,0,1,0,1,1,0,1,1,1,0,0,1
365,1.31246660239809,0.2502671992627715,DE,2023-01-15,1,1,1,1,1,1,1,0,1,0,1,0,1,1
366,0.248997002849591,0.265494701563763,DE,2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,0.784242637094938,0.163475746540283,DE,2023-01-17,1,1,1,1,0,1,1,1,1,1,1,0,0,1
368,0.311290608093749,0.15413599079041,DE,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,NA,NA,DE,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,0.970164357050728,0.3016631951004255,DE,2023-01-20,1,1,1,0,1,1,1,1,0,1,0,0,0,1
371,0.76824968889129,0.228699963190938,DE,2023-01-21,1,1,1,1,1,1,1,0,1,1,1,0,0,1
372,0.57935277252078,0.201478544782576,DE,2023-01-22,1,1,1,1,1,1,1,0,1,1,1,0,0,1
373,2.22272757525873,0.1134720078795715,DE,2023-01-23,1,1,0,1,0,1,1,1,1,0,1,0,1,0
374,0.932142076279341,0.106513242327458,DE,2023-01-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
375,0.788754513575802,0.177313769026845,DE,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,1.64523447523239,0.20641039705537,DE,2023-01-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
377,1.1822697643691,0.0878644061179485,DE,2023-01-27,1,1,1,1,0,1,1,1,1,0,1,0,1,1
378,0.711324334211945,0.171823265515007,DE,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1
379,0.747754604557693,0.139682688244317,FL,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,2.98607357972796,0.2948129894472415,FL,2022-12-19,1,1,1,0,1,1,1,0,0,0,0,0,0,1
381,4.42452387262065,0.273076774523099,FL,2022-12-20,1,0,1,0,1,1,1,0,1,0,0,0,0,0
382,5.8195338606283,0.229535638017908,FL,2022-12-21,1,1,1,0,1,1,1,0,0,0,0,0,1,0
383,4.8332996656973,0.267524821820961,FL,2022-12-22,1,1,1,1,1,1,0,0,0,0,0,0,0,0
384,6.05830992130099,0.220662187402983,FL,2022-12-23,1,1,0,0,0,1,1,0,0,0,0,0,0,0
385,0.518716525528796,0.066557908222999,FL,2022-12-24,1,1,1,1,1,1,1,0,1,0,0,0,1,1
386,0.882319695576754,0.62963894361078,FL,2022-12-25,0,1,1,1,1,1,1,0,1,1,0,1,1,1
387,1.2250405507655,0.2458310417649675,FL,2022-12-26,1,1,1,1,1,1,1,0,0,1,0,0,1,1
388,7.0507513496847,0.349168645714593,FL,2022-12-27,1,1,0,0,1,1,1,0,0,0,0,0,0,1
389,2.39758303692725,0.2730941963007565,FL,2022-12-28,0,1,1,1,1,1,1,0,1,0,0,0,0,1
390,4.1837954089144,0.340385501492395,FL,2022-12-29,1,1,0,1,0,1,1,0,0,0,0,0,1,0
391,2.19323549201477,0.2913302435926495,FL,2022-12-30,1,1,1,1,1,1,1,0,1,0,0,1,0,0
392,6.57026379479222,0.224945679860054,FL,2022-12-31,1,1,0,0,0,1,1,0,0,0,0,0,1,0
393,1.79514817504253,0.193912081788126,FL,2023-01-01,1,1,0,1,0,1,1,0,0,0,1,0,1,1
394,18.5534849571685,0.2241874512683725,FL,2023-01-02,0,1,0,1,0,1,1,0,0,0,0,0,1,0
395,16.3442394047971,0.259574834071084,FL,2023-01-03,0,1,0,0,0,1,1,0,0,0,0,0,0,0
396,18.4937461557877,0.3304722133107125,FL,2023-01-04,1,1,0,0,0,0,1,0,0,0,0,0,1,1
397,4.34442809244217,0.324349289744274,FL,2023-01-05,1,0,1,1,0,0,0,0,0,0,0,0,0,0
398,8.32617904261273,0.321906883917429,FL,2023-01-06,1,1,1,0,0,1,1,0,0,0,0,0,1,0
399,4.01308152130955,0.3453063013701235,FL,2023-01-07,1,0,1,1,1,0,1,0,0,0,0,1,0,0
400,2.27619413853183,0.3643694321339345,FL,2023-01-08,1,1,0,1,0,1,1,1,1,0,1,0,1,1
401,9.20904688154955,0.374242644779789,FL,2023-01-09,1,1,0,1,0,1,0,0,0,0,0,0,0,0
402,10.1215431144479,0.3724399665645145,FL,2023-01-10,0,1,0,1,0,1,1,0,1,0,0,0,0,0
403,10.5688271294728,0.347848196902771,FL,2023-01-11,1,1,0,1,0,0,1,0,0,0,0,0,0,0
404,8.01159569613221,0.3334820979003915,FL,2023-01-12,1,1,1,1,0,1,1,0,0,0,0,0,0,1
405,6.41567431234176,0.3135307225390825,FL,2023-01-13,1,1,1,1,1,1,1,0,0,0,0,0,0,0
406,5.55372283856175,0.334929167908834,FL,2023-01-14,0,1,1,0,1,1,1,0,0,0,0,0,0,0
407,6.06144110057903,0.303598808055715,FL,2023-01-15,1,1,1,0,0,1,1,0,1,0,0,0,0,0
408,7.8924473626316,0.323970478082228,FL,2023-01-16,0,1,1,0,1,1,1,0,0,0,0,0,1,0
409,9.44349108848504,0.339122297822257,FL,2023-01-17,0,1,1,1,1,1,1,0,0,0,0,0,1,0
410,8.92266425471394,0.324231026800931,FL,2023-01-18,1,1,1,0,1,0,1,1,0,0,0,0,0,0
411,3.26689959338881,0.376860880456728,FL,2023-01-19,0,1,0,1,1,0,0,0,1,0,0,0,0,0
412,9.67455626245114,0.322854652497981,FL,2023-01-20,1,1,0,1,1,1,1,0,0,0,0,0,0,1
413,3.69747556925828,0.2860591817477425,FL,2023-01-21,1,1,1,1,1,1,1,0,1,0,0,0,1,1
414,5.29576258697929,0.352358818540091,FL,2023-01-22,0,1,0,1,1,1,0,0,1,0,0,0,1,0
415,11.8721828526544,0.295955536410649,FL,2023-01-23,1,1,1,0,1,1,1,0,1,0,0,0,0,0
416,9.46697891755961,0.3199625978993495,FL,2023-01-24,0,1,0,1,1,1,1,0,0,0,0,0,0,0
417,11.5735294331908,0.303580517339607,FL,2023-01-25,1,1,0,1,1,0,1,0,0,0,0,0,0,0
418,9.18246893913777,0.2895941841038785,FL,2023-01-26,0,1,1,0,1,0,0,0,0,0,0,0,0,0
419,5.79606983258635,0.3005957367767555,FL,2023-01-27,0,0,1,0,1,0,1,0,0,0,0,0,0,1
420,4.04549116013692,0.1666442137208255,FL,2023-01-28,1,1,1,0,0,1,1,1,0,0,0,0,0,1
421,2.84068910955093,0.1953922417848005,GA,2022-12-18,1,0,0,1,0,1,0,0,0,0,0,0,1,0
422,2.65252063257031,0.231874867455298,GA,2022-12-19,1,1,1,1,1,1,1,0,1,0,0,0,1,0
423,3.75921810787229,0.3080240327190355,GA,2022-12-20,1,0,0,0,0,0,1,0,0,0,0,0,0,1
424,2.89517422854053,0.3408277701301915,GA,2022-12-21,0,1,0,0,1,1,1,0,1,0,0,0,1,1
425,3.32290131337412,0.1923842622625785,GA,2022-12-22,1,0,0,1,1,1,1,0,0,0,1,0,1,1
426,4.50372911985079,0.1751330174883165,GA,2022-12-23,0,1,0,1,1,1,1,0,0,0,0,0,1,1
427,1.10460726973183,0.2343334729270415,GA,2022-12-24,1,1,1,1,1,1,1,0,1,0,0,0,0,1
428,1.36211659539668,0.268919097257628,GA,2022-12-25,1,1,1,0,0,1,1,1,1,0,0,0,1,1
429,3.13967115997407,0.2075187778904935,GA,2022-12-26,1,1,1,0,1,1,1,0,0,0,1,0,0,1
430,2.5141635800876,0.2527376368714785,GA,2022-12-27,1,1,1,1,1,0,1,0,1,0,1,0,0,1
431,2.72127998885041,0.284908975509448,GA,2022-12-28,1,1,1,0,1,0,1,0,0,0,0,0,0,0
432,2.31229475858075,0.275709352055514,GA,2022-12-29,1,1,1,0,1,0,1,1,0,0,0,1,0,0
433,3.65072278585334,0.2449923106912685,GA,2022-12-30,0,1,1,1,0,1,0,0,0,0,1,0,1,0
434,2.06492989486869,0.1688802716064135,GA,2022-12-31,1,1,0,1,0,1,1,1,0,0,1,0,1,0
435,0.0939415399333162,0.0602942534451945,GA,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
436,7.8279333155742,0.3144847661973955,GA,2023-01-02,0,1,0,1,1,1,1,0,0,0,0,0,0,0
437,4.01489871049604,0.2441385624659845,GA,2023-01-03,1,1,1,1,0,1,1,0,0,0,0,0,1,0
438,5.24605901794432,0.3537455132248265,GA,2023-01-04,1,1,0,0,0,1,1,0,0,0,0,0,0,0
439,6.11212564184204,0.3218621836452935,GA,2023-01-05,0,1,0,0,1,0,1,0,0,0,0,0,0,0
440,2.06010337864923,0.260950267514625,GA,2023-01-06,1,1,1,1,1,1,0,0,0,0,0,0,0,0
441,1.67715669898879,0.238708869516099,GA,2023-01-07,1,1,1,1,1,0,1,0,0,0,0,0,0,1
442,6.25953884847212,0.393305899582678,GA,2023-01-08,0,1,0,1,1,0,0,0,0,0,0,0,0,0
443,4.45382623079242,0.298260922062793,GA,2023-01-09,1,1,1,0,1,0,1,0,1,0,0,0,0,1
444,2.7470101108811402,0.3199840591292765,GA,2023-01-10,1,0,0,1,1,1,1,0,0,0,1,0,1,1
445,6.74587678079828,0.409668879883903,GA,2023-01-11,0,1,0,1,0,1,1,0,0,0,0,0,1,1
446,3.99350738610532,0.318400514904529,GA,2023-01-12,1,1,0,0,1,1,1,1,1,0,0,0,1,1
447,2.98654592221865,0.274231358483662,GA,2023-01-13,0,1,1,0,1,1,0,0,0,0,0,0,1,0
448,5.21384019792158,0.3260905438030035,GA,2023-01-14,1,1,0,0,0,1,1,0,0,0,0,0,1,1
449,1.35298804505238,0.237412316356852,GA,2023-01-15,1,1,1,1,1,1,1,1,0,0,1,0,1,1
450,4.34951135485799,0.305950132863203,GA,2023-01-16,1,0,0,1,0,1,1,0,0,0,1,0,1,1
451,6.12448683289238,0.3380563166417025,GA,2023-01-17,0,1,0,0,1,0,1,1,0,0,0,0,0,1
452,3.03505183303155,0.298197235308624,GA,2023-01-18,1,1,1,0,1,1,1,0,0,0,0,0,1,0
453,2.97917902619622,0.37263407133716,GA,2023-01-19,1,1,0,1,0,1,1,0,1,0,1,0,1,1
454,6.66177428244599,0.3490540918497165,GA,2023-01-20,1,1,0,1,0,1,1,0,1,0,0,0,1,1
455,3.30250407502892,0.2774990648806295,GA,2023-01-21,1,1,1,1,0,1,1,0,1,0,1,0,1,1
456,2.03507870004917,0.337868693359192,GA,2023-01-22,1,0,1,1,1,0,1,0,0,0,0,0,0,1
457,10.6633643786061,0.388978935694095,GA,2023-01-23,1,0,0,0,0,0,1,0,0,0,0,0,1,0
458,4.39353862378372,0.30586018310453,GA,2023-01-24,1,1,0,0,1,1,1,0,0,0,0,0,1,1
459,9.85556935886524,0.29956884469991,GA,2023-01-25,1,1,0,1,0,1,1,1,1,0,1,0,0,0
460,3.24751273775176,0.328592669973311,GA,2023-01-26,0,1,1,0,1,1,1,0,1,0,0,0,1,0
461,8.72835268113475,0.3029498887232385,GA,2023-01-27,1,1,0,1,0,0,0,0,0,0,0,0,0,0
462,2.66407180569843,0.3496046888847545,GA,2023-01-28,1,0,1,0,1,1,1,1,0,0,0,0,1,1
463,NA,NA,HI,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2022-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,0.851383881566673,0.3899704410701975,HI,2022-12-20,1,1,1,1,0,1,1,1,0,0,1,0,1,1
466,0.751562717760427,0.297743303657203,HI,2022-12-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
467,1.14879121188004,0.3834980097237305,HI,2022-12-22,1,1,1,1,1,1,0,0,1,0,0,1,1,0
468,0.641667078942823,0.21376938737434,HI,2022-12-23,1,1,1,1,1,1,1,1,0,1,1,1,0,1
469,NA,NA,HI,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,2.81006563824204,0.642824486829705,HI,2022-12-27,0,1,0,1,1,1,1,0,1,0,1,1,1,1
473,NA,NA,HI,2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,0.742190234483127,0.3669075434202025,HI,2022-12-30,1,0,1,1,1,1,1,1,0,0,0,0,1,1
476,NA,NA,HI,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,1.03800970917523,0.059625294344133,HI,2023-01-02,1,1,0,1,1,1,1,0,1,0,0,0,1,1
479,NA,NA,HI,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2023-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,0.987064764812659,0.361365845039787,HI,2023-01-05,1,1,1,1,0,1,1,0,1,0,0,0,1,1
482,NA,NA,HI,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.454441647980624,0.0671188637604375,HI,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
485,1.88663337271355,0.4101933338796575,HI,2023-01-09,0,1,0,1,1,0,1,1,1,0,1,0,0,1
