...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
58,0.985980292709035,0.3956061979438875,AL,2023-03-20,1,1,1,1,1,0,1,1,0,1,1,0
59,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.0262149939080328,0.0426667970521889,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.0284183386365393,0.0447837621768407,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
63,0.975547336093394,0.3917434316465685,AL,2023-03-25,1,1,1,1,1,0,0,0,0,1,1,0
64,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.0897823163682286,0.048730070792977,AL,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0349550034171902,0.062110678163684,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.0397881348293814,0.0670942231261635,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
75,2.15429417784123,0.68977745273305,AL,2023-04-06,1,1,0,1,1,0,1,1,0,1,1,0
76,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.126154114090117,0.0754724271418405,AL,2023-04-08,1,1,1,1,1,1,1,1,0,1,1,0
78,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.912438654213577,0.3811807011163925,AL,2023-04-10,1,0,1,1,1,1,1,1,1,1,1,1
80,0.998709627354232,0.547911955542835,AL,2023-04-11,0,1,0,1,1,1,1,1,1,1,1,1
81,0.0503463562912986,0.087911821661006,AL,2023-04-12,1,1,1,1,1,1,1,1,0,0,1,1
82,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.065719791081873,0.0943965022255425,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1
84,0.0600450611772875,0.097638258649105,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
85,0.125649241592685,0.03098969551583695,AR,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
86,1.06107134023396,0.02802225712481945,AR,2023-03-06,1,1,0,1,1,1,0,1,0,1,1,0
87,0.719017550391192,0.02531275608335115,AR,2023-03-07,1,1,1,1,1,1,1,1,0,1,1,0
88,0.656644541589603,0.188267638963269,AR,2023-03-08,1,1,1,1,1,1,1,0,1,1,1,0
89,0.269527669247773,0.0205931660127815,AR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
90,0.217456228152489,0.0185478463409553,AR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
91,1.10022243448021,0.441899763994959,AR,2023-03-11,1,1,1,0,1,1,1,1,0,0,1,1
92,1.13387604433443,0.7828752019036,AR,2023-03-12,0,1,0,1,1,1,0,1,0,1,1,1
93,0.0589359476027367,0.0134771302579788,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
94,0.7979331739551,0.220862840485043,AR,2023-03-14,1,1,1,1,1,0,0,1,1,1,1,0
95,0.042826592178849,0.01084271912116585,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
96,0.0395006402659722,0.00971181680143025,AR,2023-03-16,1,1,1,1,1,1,1,1,0,1,1,0
97,0.697320739001959,0.173573994620069,AR,2023-03-17,0,1,1,1,1,1,0,1,1,1,1,0
98,1.03819915707027,0.4248678671761065,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
99,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0494669316123015,0.00619037786447275,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
101,0.478714440458663,0.00551715945196775,AR,2023-03-21,1,1,1,1,1,1,0,1,0,1,1,0
102,1.19775540638575,0.004911925754908145,AR,2023-03-22,1,1,0,1,1,1,1,1,1,1,1,1
103,0.0198059088680505,0.00436834354007668,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
104,0.0163908410002905,0.0038806311604293,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,1.16711462097686,0.460674356567407,AR,2023-03-26,1,1,0,1,1,0,1,1,1,1,1,1
107,0.00443133919562372,0.00270222943510582,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
108,2.15587828543847,0.3054369931178565,AR,2023-03-28,0,1,0,1,1,1,0,1,0,1,1,1
109,0.289837133500782,0.00211085275327437,AR,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
110,0.0115060356881361,0.00186244600464621,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
111,0.00319179515540695,0.00164142082039591,AR,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
112,0.00243141495331591,0.00144501751142044,AR,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
113,0.00737514234640481,0.00127072494502728,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
114,0.00178018375235533,0.00111626019271046,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
115,0.0747010020027088,9.7955000656425e-4,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
116,0.0333992591953282,8.5871389141318e-4,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
117,0.00180323543344855,7.5204856600179e-4,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
118,1.25586190166267,0.4807186431100285,AR,2023-04-07,1,1,0,1,1,0,1,1,1,1,1,1
119,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.00472116027953315,5.02409164604945e-4,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
121,0.00983880123525374,4.3845849430028e-4,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
122,0.00129366600185398,3.8235377176767e-4,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1
123,0.00445434525217832,3.3318756603265e-4,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.24925465265826,0.07948674710288,AZ,2023-03-05,1,1,1,1,1,1,0,1,0,1,1,1
128,1.59873585690023,0.1168178185941835,AZ,2023-03-06,1,1,1,0,1,1,0,1,0,0,1,1
129,2.2593256359837,0.0609451956623145,AZ,2023-03-07,1,1,0,1,1,1,0,0,0,1,1,1
130,0.623830630485217,0.207341044501612,AZ,2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
131,0.315867705358711,0.01506753957239935,AZ,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
132,0.233736713559004,0.01477131804434435,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
133,1.01516318272475,0.169608201872315,AZ,2023-03-11,0,1,1,1,1,1,0,1,0,1,1,1
134,1.43441059190937,0.076781640899056,AZ,2023-03-12,1,1,1,0,1,1,1,0,1,0,1,1
135,2.61758998024303,0.149426467485453,AZ,2023-03-13,1,1,1,1,1,0,0,1,0,1,1,0
136,0.822395157058509,0.0826317713845735,AZ,2023-03-14,1,1,1,1,1,1,0,0,1,1,1,1
137,0.996131131789748,0.1160706095346065,AZ,2023-03-15,1,1,1,0,1,1,1,0,0,0,1,0
138,0.953059690884546,0.01406375855819435,AZ,2023-03-16,1,1,0,1,1,1,0,0,0,1,1,1
139,1.74763786120479,0.569095828965285,AZ,2023-03-17,1,0,0,0,1,1,1,0,0,0,1,1
140,2.00373405888095,0.534323642941335,AZ,2023-03-18,0,1,0,1,1,1,0,0,0,1,1,1
141,1.05154257384796,0.167317063771063,AZ,2023-03-19,1,1,1,1,1,1,0,0,0,1,1,0
142,2.31764828886748,0.0920563428277555,AZ,2023-03-20,1,0,1,1,1,1,0,0,0,0,1,1
143,0.945363083906203,0.166592207172964,AZ,2023-03-21,1,1,1,0,1,1,0,0,0,0,1,1
144,0.836343372377987,0.0987325947619365,AZ,2023-03-22,1,1,1,1,1,1,0,0,0,1,1,1
145,0.52130659813322,0.11207984395548,AZ,2023-03-23,1,1,1,1,1,1,0,1,0,1,1,1
146,0.496766182981456,0.01602957932259965,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
147,0.0258726976590208,0.0165650774114033,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
148,0.926084267217192,0.1039617888563945,AZ,2023-03-26,1,1,1,1,1,1,1,0,0,1,1,0
149,2.16380315500035,0.114352904560189,AZ,2023-03-27,1,1,1,0,1,1,1,0,1,0,1,0
150,4.38562762239552,0.0559345970450855,AZ,2023-03-28,0,1,0,1,1,1,0,0,0,1,1,0
151,1.55878040134597,0.01962597273046415,AZ,2023-03-29,1,1,0,1,1,1,1,1,1,1,1,1
152,1.02141315197197,0.215312496888108,AZ,2023-03-30,1,1,1,1,1,1,0,1,0,0,1,0
153,0.130334599251146,0.02186474708852135,AZ,2023-03-31,1,1,1,1,1,1,1,0,0,1,1,1
154,0.644668417967501,0.265863932940798,AZ,2023-04-01,0,1,1,1,1,1,0,1,0,1,1,1
155,0.727000851770621,0.1527445672089725,AZ,2023-04-02,1,1,1,0,1,1,1,1,0,0,1,1
156,2.41562887589698,0.067725411835239,AZ,2023-04-03,1,1,0,1,0,1,0,1,0,1,0,0
157,1.56498066184095,0.16947294530924,AZ,2023-04-04,1,1,1,1,1,1,0,0,0,0,1,0
158,2.49448838580929,0.0940971950674335,AZ,2023-04-05,1,1,0,1,0,1,0,1,0,0,0,1
159,0.53389847218232,0.0331867598285786,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
160,1.17247757769221,0.0360472579680268,AZ,2023-04-07,1,1,0,1,1,1,1,1,1,1,1,1
161,1.37153213317904,0.1082675346384325,AZ,2023-04-08,1,1,0,1,1,1,1,1,0,0,1,1
162,3.29910756706204,0.15042270537507,AZ,2023-04-09,0,1,0,1,0,1,0,1,0,0,0,1
163,3.51165159616184,0.149866342497651,AZ,2023-04-10,0,1,0,1,1,1,0,1,0,0,0,1
164,2.32074797905088,0.208696502982855,AZ,2023-04-11,1,1,1,1,1,0,0,0,1,0,1,0
165,0.319969639510663,0.0571924049829985,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
166,1.42712513376028,0.0632174684574835,AZ,2023-04-13,1,1,0,1,1,1,0,1,0,1,1,1
167,0.602341241015528,0.255872512471757,AZ,2023-04-14,1,1,1,1,1,1,0,1,0,1,1,1
168,1.79004747005184,0.0776211497171875,AZ,2023-04-15,1,1,0,1,1,1,1,1,1,1,1,1
169,5.38338429647714,0.0627746521446935,CA,2023-03-05,0,1,0,1,1,1,0,0,0,0,1,0
170,3.13754532435178,0.1630786871879305,CA,2023-03-06,0,1,1,1,1,1,0,0,0,1,1,0
171,3.81281376305196,0.1745592790488425,CA,2023-03-07,0,1,0,1,1,1,0,0,0,0,1,0
172,6.89945584910367,0.1772585441753915,CA,2023-03-08,1,0,0,0,1,1,0,0,0,0,0,0
173,5.9956296673563,0.0933151537124135,CA,2023-03-09,0,1,0,1,1,1,0,0,0,0,0,1
174,3.35575126984734,0.127534039320078,CA,2023-03-10,1,1,1,0,1,1,0,0,0,0,0,0
175,3.68469671614334,0.0892623707040645,CA,2023-03-11,1,1,0,1,1,1,0,1,0,0,1,1
176,3.33631711008998,0.146148376544724,CA,2023-03-12,1,1,1,0,1,1,0,1,0,0,0,1
177,4.35396065383589,0.164680859242363,CA,2023-03-13,1,0,0,0,1,1,0,0,0,0,0,1
178,2.52492838161293,0.130972646350564,CA,2023-03-14,1,1,1,1,1,1,0,0,1,1,0,0
179,3.11871554477303,0.1296273018306905,CA,2023-03-15,1,0,1,1,1,1,0,0,1,0,1,1
180,3.63546659469815,0.099467877684112,CA,2023-03-16,1,1,0,1,1,1,0,0,0,0,1,0
181,3.48741133169331,0.1498743544651315,CA,2023-03-17,1,0,1,0,1,1,0,1,0,0,0,0
182,1.63058270240577,0.1312220984023435,CA,2023-03-18,1,1,1,1,1,1,1,0,0,0,1,1
183,2.52557412770431,0.1663324800384105,CA,2023-03-19,0,1,1,1,1,1,0,0,0,0,1,0
184,5.82155569017629,0.0673767427610575,CA,2023-03-20,0,1,0,1,1,1,0,0,0,0,1,0
185,4.0567311205183,0.093996466598786,CA,2023-03-21,1,1,0,0,0,1,0,1,0,0,0,0
186,3.02239108137148,0.122917633128667,CA,2023-03-22,1,1,1,1,1,1,0,1,0,0,1,0
187,2.75638590784946,0.1355100249409585,CA,2023-03-23,1,1,1,1,1,1,0,0,0,1,0,0
188,2.9033838532541,0.1332765143675075,CA,2023-03-24,1,1,1,1,1,0,0,0,0,0,0,0
189,5.46940424642953,0.2260407921333945,CA,2023-03-25,1,0,0,0,0,1,0,0,0,1,0,0
190,3.98851606941271,0.1717863470385,CA,2023-03-26,1,1,1,1,0,0,0,0,0,1,0,0
191,6.66562407575468,0.1064069813742095,CA,2023-03-27,0,1,0,0,0,1,0,0,0,0,0,0
192,5.72823197215677,0.069034858235629007,CA,2023-03-28,1,1,0,0,1,1,0,1,0,0,0,1
193,4.75057690218766,0.196999457640971,CA,2023-03-29,1,1,1,0,0,1,0,0,0,0,0,0
194,7.66034345410708,0.0904407308976165,CA,2023-03-30,1,1,0,0,1,1,1,1,0,0,0,1
195,6.15652080380374,0.1342620387941925,CA,2023-03-31,1,1,0,0,0,1,0,0,0,0,0,0
196,2.43736810025331,0.1908397594261225,CA,2023-04-01,0,0,1,1,1,0,1,0,0,0,0,0
197,4.40034948833645,0.1766888233741295,CA,2023-04-02,0,0,1,0,1,0,0,0,1,0,0,0
198,10.0238539976076,0.179884088132012,CA,2023-04-03,1,1,0,0,1,0,0,0,0,0,0,0
199,12.385747379191,0.1351870296365645,CA,2023-04-04,1,1,0,0,1,1,0,1,0,0,0,0
200,10.974383287139,0.195430091169275,CA,2023-04-05,0,1,0,0,0,0,1,1,0,0,0,0
201,8.81639122442746,0.2256994365805705,CA,2023-04-06,0,0,1,0,0,0,1,0,0,0,0,0
202,12.6359201910286,0.205844031609931,CA,2023-04-07,0,1,0,0,0,1,1,0,0,0,0,0
203,16.5493712674194,0.2391537199640345,CA,2023-04-08,1,1,0,0,0,1,0,1,0,0,0,0
204,3.82176593220726,0.2116379994919855,CA,2023-04-09,1,1,0,0,1,1,1,1,0,0,1,1
205,23.2816882649034,0.2868363481716245,CA,2023-04-10,1,1,0,0,0,0,0,0,0,0,0,0
206,34.3779696846561,0.2908699346385815,CA,2023-04-11,1,1,0,0,1,1,0,0,0,0,0,0
207,24.4089197313587,0.355621064791352,CA,2023-04-12,1,1,0,0,0,1,0,1,0,0,0,0
208,34.4617737010883,0.391304219463417,CA,2023-04-13,1,1,0,0,0,0,1,0,0,0,0,0
209,39.3732490129543,0.424177271353427,CA,2023-04-14,1,1,0,0,0,1,0,0,0,0,0,0
210,25.1148829248493,0.50885182140558,CA,2023-04-15,0,0,0,0,0,1,0,0,0,0,0,0
211,0.109207277919473,0.00345450891685442,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
212,1.60432958167768,0.229826662950356,CO,2023-03-06,0,1,0,1,1,0,0,1,0,1,1,0
213,0.567912133162068,0.0717041747173955,CO,2023-03-07,1,1,1,1,1,1,0,0,1,1,1,1
214,0.599478385359905,0.0842779571341945,CO,2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
215,0.0593529065889856,0.002772758465738805,CO,2023-03-09,1,1,1,1,1,1,1,1,0,1,0,1
216,0.0303747093439693,0.00264466276201327,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
217,0.00232331247026932,0.00253052960548908,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
218,0.00781106175091334,0.00242919861139348,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
219,0.00928258669811519,0.00233966718113717,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
220,0.0427110042769122,0.002261076350906775,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
221,0.253544315918519,0.002192698935299925,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
222,0.135431148344245,0.00213392980255156,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
223,1.02708887773333,0.184276078438173,CO,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
224,1.22004577539172,0.457944470672324,CO,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
225,0.985789865787216,0.1540890782366985,CO,2023-03-19,0,1,0,1,1,1,0,1,0,1,1,1
226,0.163812535733647,0.00198672702551832,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
227,1.03330317409533,0.12041183725433,CO,2023-03-21,1,1,1,1,0,1,1,1,0,1,0,1
228,5.29515667818707,0.524809487066555,CO,2023-03-22,0,0,0,0,1,1,0,0,0,0,1,1
229,1.07786549084829,0.1205943316474175,CO,2023-03-23,1,1,1,0,1,1,1,1,0,0,1,1
230,0.0498194180206215,0.001972999756576415,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
231,0.00207798884449811,0.0019913215514331,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
232,1.14996156176207,0.191733857656933,CO,2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
233,0.0395917495623135,0.00205725427559804,CO,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
234,0.0373447337063574,0.00210638084914588,CO,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
235,0.0452620270023361,0.002167604877914095,CO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
236,0.0335366578019523,0.002242197670022275,CO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.00214598423155953,0.00243795150493592,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.11282393016225,0.1596023530274465,CO,2023-04-03,1,1,0,0,1,1,1,1,0,0,1,1
241,0.00796665804748933,0.002881653189148895,CO,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
242,0.00257714965998611,0.003081831724789335,CO,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0619651263094769,0.00331504831991342,CO,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00391257737883501,0.003902967804056565,CO,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
246,0.00347139931777857,0.004271559625191765,CO,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
247,0.00306891413963886,0.004701356056957995,CO,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
248,1.0834583404016,0.188436166077978,CO,2023-04-11,1,0,0,1,1,1,1,0,0,1,1,1
249,0.0251245738950489,0.0057887279111392,CO,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
250,0.059428435363147,0.0064733913033468,CO,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
251,0.777460966711734,0.111181020958219,CO,2023-04-14,0,1,1,1,1,1,0,1,0,1,1,1
252,0.00532075224341558,0.00821037409076725,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
253,0.0960237036324976,0.0089315967412127,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
254,0.294202403760641,0.00931082737548385,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
255,1.1523500835719,0.219236989900154,CT,2023-03-07,1,1,0,1,1,0,1,1,0,0,1,0
256,0.709660771588521,0.131044545702816,CT,2023-03-08,1,1,1,1,1,0,1,1,1,0,1,0
257,0.520937075076416,0.01075888505648795,CT,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
