...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
68,1.00551321326075,0.457900637114969,AL,2023-01-12,1,1,1,1,1,0,1,1,1,0,1,0,0,1
69,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,1.20771430990114,0.2164673504741275,AL,2023-01-18,1,1,0,1,1,1,1,1,0,0,0,0,1,1
75,0.246237604447798,0.149395512207353,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,0.255293167439415,0.158489170218964,AL,2023-01-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1
77,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.293725863492906,0.1891186322638365,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,0.298808136913753,0.2002271252350485,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.482530275428197,0.429549432987582,AL,2023-01-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
82,0.912405233579458,0.4858374917526155,AL,2023-01-26,0,1,1,1,1,1,1,1,1,0,1,0,1,1
83,1.06881796130867,0.3399944469330795,AL,2023-01-27,1,1,1,1,1,1,1,0,1,1,0,0,1,1
84,0.894606298106672,0.61808988009876,AL,2023-01-28,1,1,1,1,1,1,0,1,1,0,1,1,1,0
85,0.621855195835363,0.25957665523612,AR,2022-12-18,1,1,1,1,1,1,1,0,0,0,1,0,1,1
86,2.12405363716689,0.239261705274337,AR,2022-12-19,1,0,1,1,0,1,1,1,0,0,0,0,1,0
87,2.12436841485075,0.310355299657122,AR,2022-12-20,1,1,1,1,1,0,1,1,0,1,0,0,0,1
88,1.48647524643917,0.2434655445196545,AR,2022-12-21,1,1,1,1,1,1,1,0,0,0,1,0,1,0
89,1.24246457962205,0.273180277040595,AR,2022-12-22,0,1,1,1,1,1,1,0,1,0,1,1,1,1
90,1.69373608925135,0.3480167194194145,AR,2022-12-23,0,1,0,1,1,1,1,0,1,0,1,1,1,1
91,1.70984862975098,0.0893332882573965,AR,2022-12-24,1,1,0,1,1,1,1,0,0,0,1,1,1,1
92,0.681110983643647,0.2264535544914885,AR,2022-12-25,1,1,1,1,1,1,1,0,0,0,1,0,1,1
93,2.97125663636395,0.129625251218752,AR,2022-12-26,1,0,0,1,1,1,1,0,0,0,0,0,1,0
94,1.127631542515,0.3054403761450865,AR,2022-12-27,1,1,1,1,0,1,1,0,1,0,1,1,1,1
95,0.811263810142392,0.26980549354303,AR,2022-12-28,1,1,1,1,1,1,1,0,0,0,1,1,1,1
96,5.56683243216729,0.3751913260180195,AR,2022-12-29,0,1,0,1,1,1,1,0,0,0,1,0,1,0
97,2.35157702353392,0.226080526493954,AR,2022-12-30,1,1,1,1,0,1,1,0,0,0,1,0,1,1
98,0.673127038641037,0.2892377267069715,AR,2022-12-31,1,1,1,1,1,1,1,1,0,1,1,1,0,1
99,0.0856792800462499,0.0712320739522165,AR,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0
100,0.89896254835874,0.1347848511332365,AR,2023-01-02,1,1,1,1,1,1,1,1,1,0,1,0,1,0
101,1.6451743722156,0.2366145721474675,AR,2023-01-03,0,1,1,1,1,1,1,0,1,0,1,0,1,1
102,2.8463145525815,0.217267489565918,AR,2023-01-04,1,0,1,1,1,0,1,0,0,0,0,0,0,0
103,3.73359751792594,0.335747159485709,AR,2023-01-05,1,1,0,1,1,0,0,0,0,0,1,0,0,0
104,1.11589750147346,0.278735630898736,AR,2023-01-06,1,0,1,1,1,1,1,0,1,1,1,0,1,1
105,0.5387479644792,0.174611879146039,AR,2023-01-07,1,1,1,1,1,1,1,1,0,0,1,0,1,1
106,0.78611088640253,0.0636220535975865,AR,2023-01-08,1,1,0,1,1,1,1,0,1,0,1,1,1,1
107,4.73876754727559,0.345391439589184,AR,2023-01-09,0,0,0,1,0,1,1,0,0,0,1,0,1,1
108,2.61255428657681,0.23140965209414,AR,2023-01-10,1,1,1,0,0,1,1,0,0,0,0,0,1,1
109,2.65452072884437,0.2484592315551435,AR,2023-01-11,1,0,1,1,0,1,0,0,0,0,1,0,1,0
110,2.32448243592553,0.2932750607672395,AR,2023-01-12,1,1,1,1,0,1,0,0,0,1,1,1,1,0
111,1.85695378952477,0.288487565908648,AR,2023-01-13,1,1,1,1,0,0,1,0,0,0,0,1,0,0
112,1.35113057118377,0.4852815343529415,AR,2023-01-14,1,1,0,0,1,1,1,0,1,0,0,0,1,1
113,1.69149413179125,0.734361339932115,AR,2023-01-15,1,1,0,0,0,1,1,1,1,0,0,1,1,1
114,3.49107610528712,0.50871184803554,AR,2023-01-16,0,1,0,1,0,1,1,0,0,1,1,0,1,0
115,2.78283558891331,0.261551165730382,AR,2023-01-17,1,1,1,1,0,1,1,0,0,0,1,1,1,1
116,1.76699860715417,0.2880276146277705,AR,2023-01-18,1,1,1,1,0,1,1,0,0,0,1,0,1,1
117,1.51911462194186,0.2989298288297905,AR,2023-01-19,1,1,1,1,0,1,1,0,1,0,1,0,1,1
118,1.27148908520511,0.2915692102058005,AR,2023-01-20,1,1,1,1,1,0,0,0,0,0,1,0,0,0
119,1.01469811777361,0.703030016148105,AR,2023-01-21,1,1,1,1,0,1,1,1,0,1,1,0,1,1
120,0.742293640197774,0.2784297298394555,AR,2023-01-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1
121,2.46454506484946,0.231310096822966,AR,2023-01-23,1,1,1,1,0,0,1,0,0,0,1,0,0,1
122,4.72774219040771,0.381749509035372,AR,2023-01-24,1,1,0,1,0,1,1,1,0,1,1,0,1,1
123,2.90509719341131,0.3267033083260175,AR,2023-01-25,1,1,1,1,0,1,1,1,0,0,0,0,1,1
124,2.31741519867714,0.2523314267403,AR,2023-01-26,1,1,1,1,0,0,1,0,1,0,1,0,0,1
125,1.365461981775,0.248461287601347,AR,2023-01-27,1,1,1,1,0,1,1,1,0,0,1,0,1,1
126,0.0738865208484244,0.077507431208046,AR,2023-01-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
127,1.7527046264615,0.2169073302326665,AZ,2022-12-18,1,1,1,1,1,1,1,0,1,0,0,0,1,0
128,3.12521946716137,0.242406732202861,AZ,2022-12-19,1,1,1,1,1,1,1,1,0,0,0,0,0,1
129,2.97145710082805,0.2836024950152005,AZ,2022-12-20,0,0,1,1,1,1,1,0,1,0,0,1,1,1
130,2.61098779985977,0.2757915286761235,AZ,2022-12-21,0,0,1,1,1,1,1,0,0,0,1,1,1,1
131,3.11157050428486,0.209187677307854,AZ,2022-12-22,0,1,0,1,0,1,1,0,0,0,0,0,1,1
132,1.55913611267044,0.242782729559986,AZ,2022-12-23,1,1,1,0,1,1,0,0,0,0,0,0,1,0
133,0.690803040353789,0.2312316430307785,AZ,2022-12-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1
134,0.093911049493406007,0.067099065273084,AZ,2022-12-25,1,1,1,1,1,1,1,1,0,0,1,1,1,1
135,2.04719737477896,0.240062649842396,AZ,2022-12-26,1,1,1,1,1,1,1,0,1,0,0,0,1,1
136,3.80123610553307,0.2038026669123565,AZ,2022-12-27,1,1,0,1,1,1,1,0,0,0,0,0,1,1
137,2.09596181042293,0.286037140981458,AZ,2022-12-28,1,1,1,0,1,1,1,1,1,0,0,0,1,1
138,1.90360434676262,0.2837747845003875,AZ,2022-12-29,0,1,1,1,1,1,0,1,0,0,1,0,1,0
139,2.8821630484122,0.2734028354173025,AZ,2022-12-30,0,0,1,0,1,1,1,0,0,0,0,0,1,1
140,1.03799350227922,0.2384628044051305,AZ,2022-12-31,1,1,1,1,1,1,1,0,0,0,0,0,1,1
141,1.03352024484724,0.061854346290143,AZ,2023-01-01,1,1,0,1,1,1,1,1,0,0,1,1,1,1
142,2.91653907177548,0.273101008251741,AZ,2023-01-02,1,1,1,0,1,1,1,0,0,0,0,0,1,0
143,2.0613583043869,0.247952998167822,AZ,2023-01-03,1,1,1,1,1,1,1,1,0,0,0,0,1,0
144,1.7574071947128,0.2400128182438935,AZ,2023-01-04,1,1,1,1,1,0,1,0,1,0,0,0,0,0
145,1.7013691757685,0.2408239834115715,AZ,2023-01-05,1,1,1,0,1,1,1,0,0,0,0,0,1,0
146,3.35177495744798,0.2027072098289525,AZ,2023-01-06,1,1,0,0,0,1,1,0,0,0,0,0,1,1
147,0.83779637037803,0.165238054324898,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
148,0.986323832251264,0.2534380555112665,AZ,2023-01-08,1,1,1,1,1,1,1,0,1,0,1,0,1,1
149,5.23891990257524,0.3143278482547115,AZ,2023-01-09,1,1,1,0,1,1,1,0,0,0,0,0,0,1
150,2.4559911960043,0.220418371810333,AZ,2023-01-10,1,1,1,1,1,1,0,0,0,0,1,0,1,0
151,2.12947996335623,0.2977010787972755,AZ,2023-01-11,1,1,1,0,1,1,1,1,0,1,0,0,1,1
152,1.57163067892716,0.3294948460432745,AZ,2023-01-12,1,1,1,1,1,1,1,0,0,0,1,0,1,1
153,1.39535901715015,0.358177381272644,AZ,2023-01-13,1,1,1,0,1,1,1,0,0,0,0,0,1,1
154,1.43277827990195,0.347733828231866,AZ,2023-01-14,1,1,1,0,1,1,1,0,1,0,1,0,1,1
155,2.95554797912493,0.340919715747046,AZ,2023-01-15,1,1,0,0,1,1,1,0,0,0,0,0,1,1
156,3.91430440875789,0.3297642395325815,AZ,2023-01-16,0,1,1,0,1,1,1,0,0,0,0,0,1,0
157,2.39541632600668,0.2744940376948345,AZ,2023-01-17,1,1,1,1,1,1,1,0,0,0,0,0,1,1
158,1.62697240512901,0.333968967710093,AZ,2023-01-18,1,1,1,1,1,1,1,1,0,0,0,0,1,1
159,4.32423016025657,0.356465030883129,AZ,2023-01-19,1,1,0,0,1,1,1,0,1,0,0,0,1,1
160,1.89440662204288,0.265190240043835,AZ,2023-01-20,1,1,1,1,1,1,1,0,1,0,1,0,1,1
161,0.860463521813861,0.2669634186137825,AZ,2023-01-21,1,1,1,1,1,1,1,0,1,0,1,0,1,1
162,0.433239926497423,0.284698990393533,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
163,5.76496685092665,0.326567801882706,AZ,2023-01-23,1,1,0,0,1,1,0,0,1,0,0,0,1,0
164,2.94427644549648,0.3985418726170975,AZ,2023-01-24,0,1,1,0,1,1,0,1,0,0,0,0,1,0
165,1.91241545157358,0.3307967837300485,AZ,2023-01-25,1,1,1,0,1,1,1,1,1,0,0,0,1,1
166,2.0095317627528,0.3514141096525385,AZ,2023-01-26,1,1,1,0,1,0,1,0,1,0,0,0,0,1
167,1.76610260588492,0.317271991864093,AZ,2023-01-27,1,1,1,0,1,1,1,1,1,0,0,0,1,1
168,1.00858459257268,0.3499171394860565,AZ,2023-01-28,1,1,1,0,1,1,1,1,1,0,0,0,1,1
169,12.7004437003989,0.1987935254604515,CA,2022-12-18,1,1,0,0,1,1,1,0,0,0,0,0,0,0
170,9.20691409884587,0.2208739642853025,CA,2022-12-19,1,1,1,1,1,1,1,0,0,0,1,0,0,0
171,18.4404964200666,0.1804882179450345,CA,2022-12-20,0,0,0,1,1,1,1,0,0,0,0,0,0,0
172,9.42281848143285,0.2214518295880785,CA,2022-12-21,1,0,1,1,1,1,1,0,0,0,0,0,0,0
173,10.5944484763406,0.2431508096624115,CA,2022-12-22,1,1,1,0,1,1,0,0,0,0,0,0,0,0
174,18.6453844408287,0.216134555248492,CA,2022-12-23,1,1,1,0,1,0,1,0,0,0,0,0,1,0
175,8.59596127603453,0.2407360322073795,CA,2022-12-24,0,0,1,1,1,1,1,0,0,0,0,0,0,1
176,0.444949698429539,0.054225746403158,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,13.8687292206842,0.2314881123384215,CA,2022-12-26,0,1,1,1,1,0,0,0,0,0,0,0,0,0
178,11.0385781241664,0.2257077209752765,CA,2022-12-27,1,1,1,1,1,1,1,0,0,0,0,0,0,0
179,15.3803225308665,0.21755015320446,CA,2022-12-28,1,1,1,1,1,1,1,0,0,0,0,0,0,0
180,8.76949641412141,0.2305085579607155,CA,2022-12-29,1,1,1,1,1,1,1,0,0,0,0,0,0,0
181,13.1771669141151,0.254065913927994,CA,2022-12-30,1,0,1,1,0,1,1,0,0,0,0,0,0,0
182,6.4154201664568,0.2712129022187345,CA,2022-12-31,1,0,0,1,1,1,1,0,0,0,1,0,0,0
183,1.29553452819081,0.2008301339226385,CA,2023-01-01,1,1,1,1,1,1,1,0,0,0,0,0,1,1
184,13.4586726856065,0.2277769622138155,CA,2023-01-02,1,1,1,1,0,0,1,0,0,0,0,0,0,0
185,13.9977775745173,0.2960413777011495,CA,2023-01-03,1,1,0,0,1,1,1,0,0,0,0,0,0,0
186,7.14981856605036,0.2618474400714545,CA,2023-01-04,1,1,1,0,1,1,0,0,0,0,0,0,0,0
187,7.54719605393414,0.262245822706713,CA,2023-01-05,1,1,1,1,1,1,0,0,0,0,0,0,0,0
188,11.8645352935778,0.2820912239146105,CA,2023-01-06,1,1,0,0,0,1,1,1,0,0,0,0,1,0
189,6.38819928961234,0.2621578761530045,CA,2023-01-07,1,0,1,0,0,0,0,0,0,0,0,0,0,0
190,8.78522906232254,0.2672817184665205,CA,2023-01-08,1,1,1,0,0,0,1,0,0,1,0,0,0,0
191,8.54412204441508,0.2493520250541595,CA,2023-01-09,1,1,1,1,1,1,1,0,0,0,0,0,1,0
192,13.3324703894961,0.302737137268797,CA,2023-01-10,1,1,0,0,0,0,1,0,0,0,0,0,0,0
193,18.3193054253081,0.319173406610975,CA,2023-01-11,1,1,0,0,1,0,1,0,0,0,0,0,0,0
194,7.81032140481987,0.281867728255913,CA,2023-01-12,0,1,1,1,1,1,1,0,0,0,0,0,0,0
195,8.84822603316613,0.304016325637373,CA,2023-01-13,1,1,1,0,1,0,1,0,0,0,0,0,0,0
196,5.59517912659005,0.290210828469019,CA,2023-01-14,0,1,1,1,1,1,1,0,0,0,0,0,0,0
197,11.0417227889857,0.326805956829039,CA,2023-01-15,1,0,0,0,1,0,0,0,0,0,0,0,0,0
198,11.1816665036489,0.313484844587536,CA,2023-01-16,1,1,1,1,1,1,0,0,0,0,0,0,0,0
199,10.6414682743422,0.31461310952872,CA,2023-01-17,0,1,1,0,1,0,1,0,0,0,0,0,0,1
200,5.92815186766165,0.293591879254159,CA,2023-01-18,1,1,1,1,1,1,1,0,1,0,0,0,0,0
201,3.66672825803294,0.3388569518585825,CA,2023-01-19,0,1,1,1,1,1,0,0,1,0,0,0,1,0
202,6.60190764914964,0.311487472427064,CA,2023-01-20,0,1,1,1,1,1,1,0,0,0,1,0,0,1
203,11.0036370751855,0.282282785604559,CA,2023-01-21,1,1,1,1,1,1,1,0,0,0,0,0,0,0
204,7.20464843907917,0.310089961492309,CA,2023-01-22,1,1,1,1,1,0,1,0,0,1,0,0,0,0
205,11.292621773859,0.31543893541469,CA,2023-01-23,0,1,1,1,1,0,1,0,0,0,0,0,1,0
206,9.9929723476413,0.2793515219673525,CA,2023-01-24,1,1,1,1,1,1,1,0,0,0,0,0,0,1
207,10.5429454234136,0.3239717504444135,CA,2023-01-25,0,1,1,0,1,1,0,0,0,0,0,0,0,0
208,9.70092905553435,0.3078912270440245,CA,2023-01-26,1,1,1,1,1,0,0,0,0,0,0,0,0,0
209,9.64539295254272,0.3335502820075465,CA,2023-01-27,0,0,1,1,1,1,0,0,0,0,0,0,1,0
210,9.28527465887445,0.3109854046273465,CA,2023-01-28,0,0,1,0,1,1,0,0,0,0,0,0,0,0
211,0.927516117187494,0.307238494803531,CO,2022-12-18,0,1,1,1,1,1,1,0,1,0,1,0,1,1
212,1.2656838433858,0.2974519222735075,CO,2022-12-19,1,1,1,0,1,1,1,0,1,0,0,0,1,0
213,1.3463199127252,0.3415336618957835,CO,2022-12-20,1,0,1,1,1,1,0,1,0,0,1,0,1,0
214,0.931017982741205,0.2325565577491635,CO,2022-12-21,1,1,1,1,1,1,1,0,1,1,0,0,1,1
215,0.463331810654585,0.3113885413900625,CO,2022-12-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
216,2.28832541600391,0.0757028905735135,CO,2022-12-23,0,1,0,1,1,1,1,0,0,0,0,0,1,1
217,0.836428626609459,0.394799272200398,CO,2022-12-24,1,0,1,1,1,1,1,1,0,0,1,1,1,1
218,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.14074375062035,0.389006951769748,CO,2022-12-26,1,0,1,1,0,1,1,0,0,1,1,0,1,1
220,0.838848011309467,0.234175501081722,CO,2022-12-27,1,0,1,1,1,1,1,1,0,1,0,1,1,1
221,0.564915059868356,0.0745537054148405,CO,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,1.18052111530726,0.3418913334744155,CO,2022-12-29,1,0,1,1,1,1,1,0,0,1,1,1,1,1
223,5.31059311979019,0.3726621032098825,CO,2022-12-30,0,1,0,1,1,1,1,0,1,0,1,1,1,1
224,0.859228487576803,0.294627911525242,CO,2022-12-31,1,1,1,1,1,0,1,1,0,1,1,1,0,1
225,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.5659572079667,0.2001141628397455,CO,2023-01-02,0,1,1,0,1,1,1,0,1,0,0,0,1,1
227,1.81466097030486,0.274371849268222,CO,2023-01-03,0,1,1,1,1,1,0,0,1,0,0,0,1,0
228,1.31034634235734,0.3735123753001215,CO,2023-01-04,1,1,1,0,1,0,1,0,1,0,0,1,0,0
229,1.30993380528474,0.2816474849998935,CO,2023-01-05,1,1,1,1,0,1,1,0,1,1,1,0,1,1
230,0.674387057624388,0.0769649618402185,CO,2023-01-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1
231,0.81756881796304,0.390169716885866,CO,2023-01-07,1,0,1,1,1,1,1,1,0,0,1,1,1,1
232,0.785139287025127,0.194568829772408,CO,2023-01-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1
233,1.56212568809593,0.394068230033227,CO,2023-01-09,1,0,1,1,1,1,1,0,0,0,1,0,1,1
234,1.23421029613029,0.4028031988354795,CO,2023-01-10,1,1,1,0,1,1,1,1,0,0,1,0,1,1
235,2.74010479632599,0.526488653006645,CO,2023-01-11,1,0,0,1,0,1,0,1,0,0,1,0,1,0
236,0.610347951904463,0.341795643342319,CO,2023-01-12,1,1,1,1,1,1,1,0,1,1,1,0,1,1
237,0.940849709835198,0.694385050499065,CO,2023-01-13,1,0,1,1,1,1,1,1,0,1,1,0,1,1
238,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.930485905943565,0.286607401049366,CO,2023-01-15,1,0,1,1,1,1,1,1,0,0,0,0,1,1
240,1.59699372520748,0.51112034395505,CO,2023-01-16,1,1,0,1,0,1,1,0,1,0,0,0,1,1
241,1.83776370833797,0.365123564786363,CO,2023-01-17,1,1,1,0,1,1,1,0,1,0,0,0,1,1
