...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
30,0.171895989606051,0.1582062288798275,AK,2022-11-28,1,1,1,1,1,1,0,0,1,1,1,1
31,NA,NA,AK,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.650925351240833,0.355158163722051,AK,2022-11-30,1,1,1,1,1,1,1,0,1,0,1,1
33,NA,NA,AK,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.611484858308336,0.318269262401776,AK,2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1
42,NA,NA,AK,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.67446627892931,0.352161384246974,AL,2022-10-30,0,1,1,1,1,1,0,0,1,1,1,1
44,0.537604083947172,0.181311073785335,AL,2022-10-31,1,1,1,1,1,1,1,0,1,0,1,1
45,0.572237345293549,0.284497103666568,AL,2022-11-01,1,1,1,1,1,1,0,1,1,0,1,1
46,0.3946661282996,0.23656735728217,AL,2022-11-02,1,1,1,1,1,1,0,0,1,1,1,1
47,1.68782233891407,0.39933825644236,AL,2022-11-03,0,0,1,1,1,1,0,0,1,0,1,1
48,0.733188259128306,0.464977900791167,AL,2022-11-04,1,1,1,0,1,1,0,1,1,0,1,1
49,0.965502818070208,0.67176705845177,AL,2022-11-05,1,1,0,1,1,1,1,1,0,0,1,1
50,0.675748815631925,0.4350335450194905,AL,2022-11-06,1,1,1,0,1,1,1,0,1,0,1,1
51,0.640968226169274,0.2540431162551585,AL,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
52,0.468518504272114,0.1514974480155635,AL,2022-11-08,1,1,1,1,1,1,0,0,1,0,1,1
53,0.627139938701455,0.326620704329211,AL,2022-11-09,1,1,1,1,1,1,0,0,1,1,1,1
54,0.863876625563243,0.2578726812393775,AL,2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1
55,0.579889403996462,0.36250708311342,AL,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,1
56,0.362558612085558,0.241103292785773,AL,2022-11-12,1,1,1,1,1,1,0,0,1,0,1,1
57,0.307430990902003,0.2660743833969215,AL,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1
58,1.15357311976998,0.3222225656334495,AL,2022-11-14,1,0,1,0,1,1,0,0,1,0,1,1
59,NA,NA,AL,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.528659199441318,0.2619116924903795,AL,2022-11-16,1,1,1,1,1,1,0,1,1,0,1,1
61,1.00515161800443,0.362003974528266,AL,2022-11-17,1,1,0,1,1,1,1,0,0,0,1,1
62,1.64920897833673,0.2741289052905815,AL,2022-11-18,1,0,1,0,1,1,1,0,1,0,1,1
63,NA,NA,AL,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,1.04171083651001,0.4636966291108525,AL,2022-11-21,1,1,1,1,1,0,1,0,1,1,1,0
66,0.887081143645184,0.420719117414095,AL,2022-11-22,0,1,1,1,1,1,0,1,1,0,1,1
67,0.367610758115067,0.2247216538601955,AL,2022-11-23,1,1,1,1,1,1,1,1,1,0,0,1
68,NA,NA,AL,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.74924042006416,0.3893401371740815,AL,2022-11-25,1,1,0,1,1,1,0,0,0,0,1,1
70,NA,NA,AL,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.12881914641821,0.2184398783468055,AL,2022-11-28,1,1,1,0,1,1,1,0,1,0,1,1
73,0.655500889731166,0.2936491314697765,AL,2022-11-29,1,1,1,1,1,1,1,1,1,1,1,1
74,1.52580627270204,0.274127018218816,AL,2022-11-30,1,1,1,1,0,1,1,0,1,0,0,1
75,0.83291466624425,0.267824240730446,AL,2022-12-01,1,1,1,1,1,1,1,0,1,0,1,1
76,0.605689133251935,0.268937516354572,AL,2022-12-02,1,1,1,1,1,1,1,0,0,1,1,1
77,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.926465986631527,0.2549754794468005,AL,2022-12-04,1,1,1,1,1,1,1,1,0,0,1,1
79,0.947522580179849,0.272245632632539,AL,2022-12-05,1,1,1,1,1,1,1,0,1,0,1,1
80,1.21583511518426,0.34526302366254,AL,2022-12-06,1,1,1,1,0,1,0,0,0,0,0,1
81,0.433644589114801,0.232241111371076,AL,2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1
82,1.01733209572684,0.275350911292193,AL,2022-12-08,1,1,1,1,1,1,1,0,1,0,1,1
83,1.184727271384,0.283981088505238,AL,2022-12-09,1,1,1,1,1,0,1,0,1,1,1,0
84,1.39564931466613,0.1798525668830085,AL,2022-12-10,1,1,1,0,1,1,1,0,0,0,1,1
85,1.12542147344705,0.3869600213750775,AR,2022-10-30,1,1,1,1,1,0,1,0,1,1,1,0
86,1.31703824710999,0.27293926558803,AR,2022-10-31,1,1,1,1,1,1,1,0,1,0,1,1
87,1.34454205878383,0.3696431735160125,AR,2022-11-01,1,0,1,0,1,1,0,1,1,0,1,1
88,2.25520983120647,0.179364352476232,AR,2022-11-02,0,1,1,0,1,1,0,1,1,0,1,0
89,1.7952444939874,0.142459560205551,AR,2022-11-03,0,0,0,1,1,1,0,0,0,1,1,1
90,1.32440252590857,0.370441832856474,AR,2022-11-04,1,1,1,0,1,1,1,0,1,0,1,1
91,1.00946912320963,0.294332293983127,AR,2022-11-05,0,1,1,1,1,1,0,0,1,1,1,1
92,1.34982145831781,0.678066825870805,AR,2022-11-06,1,0,1,0,1,1,0,0,1,0,1,1
93,0.508454947500874,0.046463999301424,AR,2022-11-07,1,1,1,1,1,1,0,0,1,1,1,1
94,0.993519186481814,0.282542948236517,AR,2022-11-08,1,1,0,1,1,1,1,0,0,0,1,1
95,0.633451105279103,0.173933857363802,AR,2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1
96,1.57615129799482,0.04901570616322455,AR,2022-11-10,1,0,1,1,1,1,1,0,1,0,1,1
97,0.326382774691051,0.0498694648893898,AR,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,1
98,0.105448967405709,0.050725242290386,AR,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
99,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,3.75859558192998,0.4764589276476585,AR,2022-11-14,1,0,1,0,1,1,0,0,1,0,1,1
101,0.86503520275859,0.454892593547831,AR,2022-11-15,1,1,1,1,1,1,1,1,0,0,1,1
102,0.126952508875824,0.054178181643548,AR,2022-11-16,1,1,1,1,1,1,0,0,1,1,1,1
103,2.44582362664206,0.2830226885520105,AR,2022-11-17,0,1,1,0,1,1,0,1,1,0,1,1
104,0.589550768936395,0.2052945061600455,AR,2022-11-18,1,1,1,1,1,1,0,1,1,0,1,1
105,0.866265112007068,0.408132173313674,AR,2022-11-19,1,1,1,1,1,0,1,0,1,1,1,0
106,1.2624329976377,0.444239671005375,AR,2022-11-20,1,1,1,0,1,1,1,1,1,1,1,1
107,1.09347679534778,0.2170452425723275,AR,2022-11-21,1,1,1,1,1,1,1,0,1,0,1,1
108,5.66692329829048,0.579305948826245,AR,2022-11-22,1,0,0,0,1,1,0,0,0,0,1,1
109,3.55477281044698,0.51785402226999,AR,2022-11-23,1,0,1,0,1,0,0,0,0,0,1,0
110,1.05742703700088,0.4793876327578285,AR,2022-11-24,1,1,1,1,1,0,0,0,1,0,1,0
111,4.01796889797236,0.620997915178185,AR,2022-11-25,1,0,1,0,1,1,0,0,1,0,1,1
112,2.27112312378348,0.74299619277731,AR,2022-11-26,1,0,0,1,1,0,1,0,0,0,1,0
113,0.686848366806442,0.4410297547204195,AR,2022-11-27,1,1,1,1,1,1,1,0,1,0,1,1
114,3.47042547501882,0.2699158421600155,AR,2022-11-28,0,1,1,0,0,1,0,0,1,0,0,1
115,2.00258980575502,0.2468766448525415,AR,2022-11-29,0,1,1,1,1,1,0,0,1,0,1,1
116,3.62595502480109,0.445188990217083,AR,2022-11-30,1,0,1,0,1,1,0,0,0,0,1,1
117,2.89035345142963,0.369849354797334,AR,2022-12-01,0,1,1,0,0,1,0,0,0,0,0,1
118,4.87647778456276,0.552967700679905,AR,2022-12-02,1,0,0,0,1,1,0,0,0,0,1,1
119,0.925686170468153,0.459237847573517,AR,2022-12-03,1,1,0,1,1,1,0,1,1,0,1,1
120,0.47657159228962,0.332157473664167,AR,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1
121,3.04896418693364,0.3639093969172045,AR,2022-12-05,0,1,0,0,1,1,0,1,0,0,1,1
122,7.3947309901245,0.53037173331659,AR,2022-12-06,1,0,0,0,1,0,0,0,0,0,1,0
123,4.87404629244717,0.3925412728165655,AR,2022-12-07,0,1,1,0,1,1,0,0,0,0,1,1
124,4.43468812964833,0.43021985438237,AR,2022-12-08,0,1,0,0,1,1,0,0,0,0,1,1
125,4.93530233271754,0.5145635691653,AR,2022-12-09,0,0,0,0,1,1,0,0,0,0,1,1
126,1.44204178162147,0.3769040776462605,AR,2022-12-10,1,1,1,0,1,1,0,0,1,0,1,1
127,2.57530237117278,0.3315822282356875,AZ,2022-10-30,0,1,1,0,1,0,0,0,1,0,1,0
128,2.50317391328702,0.2930337222367275,AZ,2022-10-31,1,1,1,1,1,1,0,0,0,0,1,0
129,1.77995801659614,0.2573512893502995,AZ,2022-11-01,1,1,1,1,1,1,0,0,0,1,1,0
130,2.99288291475816,0.274964831467983,AZ,2022-11-02,1,1,0,0,1,1,0,0,0,0,0,1
131,6.69459428413429,0.372578474562553,AZ,2022-11-03,0,0,1,1,0,1,0,0,0,0,0,1
132,2.37004180259255,0.2554213187601315,AZ,2022-11-04,1,1,0,1,1,1,0,0,0,0,0,1
133,3.74246358089284,0.320399423422294,AZ,2022-11-05,1,1,0,0,0,1,0,0,0,0,0,1
134,4.77516848096911,0.270779594028847,AZ,2022-11-06,1,0,1,0,0,1,0,1,1,0,1,1
135,3.87418078849478,0.2780937712571525,AZ,2022-11-07,1,1,1,1,1,1,0,0,0,0,0,1
136,2.78254943351207,0.2972701831674675,AZ,2022-11-08,0,1,1,1,1,1,0,0,0,0,0,1
137,4.8992303698822,0.30865673619476103,AZ,2022-11-09,1,0,1,1,0,0,0,0,1,0,0,0
138,3.2808386276607,0.310155534246421,AZ,2022-11-10,1,1,1,1,1,1,0,0,0,0,0,1
139,9.3467918353015,0.36226526795339,AZ,2022-11-11,0,1,0,0,0,1,0,0,0,0,0,1
140,4.63353995438513,0.2774863718124335,AZ,2022-11-12,1,0,1,0,1,1,0,0,0,1,1,1
141,3.2222582985817,0.310995663955313,AZ,2022-11-13,1,0,1,1,1,0,1,0,1,0,0,1
142,3.87422553138003,0.2797510908763555,AZ,2022-11-14,1,1,0,1,1,1,0,0,0,0,0,0
143,2.89117874869032,0.2847115892004415,AZ,2022-11-15,1,1,1,1,1,1,1,0,0,0,1,1
144,2.7636159352339,0.302971839087408,AZ,2022-11-16,1,1,1,1,1,1,0,0,0,0,1,0
145,5.27859862093428,0.2903762387773035,AZ,2022-11-17,1,0,0,1,0,1,0,0,0,0,0,0
146,3.61693756380868,0.288815141444703,AZ,2022-11-18,1,1,0,1,0,1,0,0,0,0,0,1
147,2.68454101983854,0.237156144505563,AZ,2022-11-19,1,1,0,0,1,1,0,0,1,0,0,1
148,3.62384325417209,0.3126113286675595,AZ,2022-11-20,1,0,1,0,1,1,1,0,0,0,0,1
149,5.99780213493532,0.2762569999813185,AZ,2022-11-21,1,1,1,0,1,1,0,0,0,0,1,0
150,16.4824934267637,0.341058071228222,AZ,2022-11-22,1,0,1,0,0,1,0,0,0,0,0,0
151,5.75819742767696,0.297623928940373,AZ,2022-11-23,1,0,1,1,1,1,0,0,0,0,0,1
152,1.03243358402002,0.321345622936692,AZ,2022-11-24,1,1,1,1,1,0,0,0,1,0,1,0
153,4.50941168316273,0.2705129137863515,AZ,2022-11-25,1,1,0,1,1,1,1,0,0,0,0,1
154,4.3361138759384,0.3177198573618905,AZ,2022-11-26,0,1,0,1,1,0,0,0,0,0,0,1
155,3.91995910531914,0.280394435089765,AZ,2022-11-27,1,1,1,1,1,1,1,0,0,0,1,1
156,7.23063379933063,0.268380922179999,AZ,2022-11-28,1,1,1,1,1,1,0,0,0,0,0,0
157,5.44208136287967,0.31993768704302,AZ,2022-11-29,1,1,1,1,0,0,0,0,0,0,0,0
158,3.75040135461529,0.3005425565453535,AZ,2022-11-30,1,0,1,1,1,1,1,0,0,0,0,1
159,6.47286085608348,0.359276694999574,AZ,2022-12-01,1,0,1,0,0,1,0,0,0,0,0,0
160,4.84972778712751,0.34300777760398,AZ,2022-12-02,1,1,1,1,0,1,0,0,0,0,0,1
161,2.35065123863525,0.273940089963592,AZ,2022-12-03,1,1,1,1,1,1,1,0,0,0,0,0
162,2.625296310351,0.30178699048153,AZ,2022-12-04,1,1,1,1,1,1,1,0,1,0,0,1
163,7.68207303288224,0.3256651514028805,AZ,2022-12-05,1,1,1,1,0,0,0,0,0,0,0,0
164,3.61790913735943,0.290411597567473,AZ,2022-12-06,1,1,1,1,1,1,0,0,0,0,0,0
165,6.08488951302049,0.266388757434817,AZ,2022-12-07,1,1,0,1,1,0,0,0,0,0,0,0
166,3.29277987387046,0.2362829870988185,AZ,2022-12-08,1,0,1,1,1,1,0,0,0,0,0,0
167,3.63014309865004,0.275211652009018,AZ,2022-12-09,0,1,0,1,1,1,0,0,0,0,0,1
168,2.44515055494218,0.3068986166251835,AZ,2022-12-10,1,1,1,1,0,1,1,0,0,0,0,0
169,7.73345499880945,0.291736148362062,CA,2022-10-30,0,1,1,0,1,1,0,0,0,0,1,0
170,6.39527835897323,0.288628611485509,CA,2022-10-31,1,1,1,1,1,1,0,0,1,0,0,0
171,6.61172663482781,0.2943993362719395,CA,2022-11-01,1,1,1,1,1,1,0,0,0,0,0,1
172,4.16259257498701,0.292424973758977,CA,2022-11-02,1,1,1,1,1,1,0,0,0,0,1,1
173,6.39753513180388,0.300903881126743,CA,2022-11-03,1,1,1,1,1,0,0,0,0,0,0,0
174,9.5814294413746,0.2803009225483645,CA,2022-11-04,1,0,1,1,1,1,0,0,1,0,0,0
175,5.23579655882619,0.3059973220979615,CA,2022-11-05,1,1,0,1,1,1,0,0,0,0,0,0
176,5.65963296946534,0.310601842144452,CA,2022-11-06,1,1,1,1,1,1,0,0,0,0,0,0
177,8.15411776650908,0.306657025874038,CA,2022-11-07,1,1,1,1,1,1,0,0,0,0,0,0
178,7.47329873466258,0.309552371791388,CA,2022-11-08,1,1,1,1,1,0,0,0,0,0,0,0
179,8.05922339528601,0.2952892548549825,CA,2022-11-09,0,1,1,1,1,1,0,0,0,0,0,0
180,8.92186186584227,0.312873295050159,CA,2022-11-10,1,1,1,1,1,1,0,0,0,0,0,0
181,8.81301335881861,0.3152412254939735,CA,2022-11-11,1,0,1,0,0,1,0,0,0,0,0,0
182,8.13913759404835,0.3187467159546805,CA,2022-11-12,1,1,1,1,0,1,0,0,0,0,0,0
183,12.4426471864243,0.311766561116656,CA,2022-11-13,1,0,1,1,0,1,0,0,0,0,0,0
184,10.2145628183863,0.3112475050935755,CA,2022-11-14,1,1,1,1,0,1,0,0,0,0,0,0
185,9.30297992032497,0.3110046373980345,CA,2022-11-15,1,1,1,1,0,1,0,0,0,0,0,0
186,14.3627776868056,0.31385552562235,CA,2022-11-16,1,1,1,1,1,1,0,0,0,0,0,0
187,12.4392962484838,0.3094119558280665,CA,2022-11-17,1,0,1,1,1,1,0,0,0,0,0,1
188,15.2940465048082,0.3088619648177065,CA,2022-11-18,0,0,1,0,1,1,0,0,0,0,0,0
189,16.3368542678794,0.315212734653348,CA,2022-11-19,1,0,1,0,0,1,0,0,0,0,0,0
190,10.4567167841925,0.2885990139689245,CA,2022-11-20,1,0,1,1,0,1,0,0,0,0,0,0
191,10.6848395840556,0.3115547872257655,CA,2022-11-21,1,1,1,1,1,1,0,0,0,0,0,0
192,11.6772842151206,0.292384906814116,CA,2022-11-22,1,1,1,1,1,1,0,0,0,0,0,0
193,9.64181934614459,0.2967921696122395,CA,2022-11-23,1,1,1,1,1,0,0,0,0,0,0,0
194,1.38906782769799,0.2684031976064895,CA,2022-11-24,1,1,1,1,1,1,1,0,0,0,0,1
195,17.2229629529624,0.273947526320443,CA,2022-11-25,1,1,1,0,1,1,0,0,0,0,0,0
196,20.0466810449675,0.2717124539502635,CA,2022-11-26,1,1,1,1,0,1,0,0,0,0,0,0
197,17.3151837420903,0.3003005266421155,CA,2022-11-27,1,1,1,1,1,1,0,0,0,0,0,1
198,18.0467974048144,0.273012286018819,CA,2022-11-28,1,1,0,1,1,1,0,0,0,0,0,0
199,13.3963795559234,0.268651068127227,CA,2022-11-29,1,1,1,1,1,1,0,0,0,0,0,0
200,11.0788531877126,0.261474761120217,CA,2022-11-30,0,1,1,1,1,0,0,0,0,0,0,0
201,11.5277126439509,0.2679444262493635,CA,2022-12-01,1,1,1,1,1,1,0,0,1,0,0,0
202,19.3578890017942,0.2895671187742545,CA,2022-12-02,0,1,1,1,1,1,0,0,0,0,0,0
203,20.8824442341118,0.2884690286882945,CA,2022-12-03,1,0,1,1,1,1,0,0,0,0,0,0
204,11.1063963816771,0.273655390643773,CA,2022-12-04,1,1,1,1,1,1,0,0,0,1,0,0
205,24.7457111031254,0.2601286559736975,CA,2022-12-05,0,1,1,1,0,1,0,0,0,0,0,0
206,12.5979924067429,0.2452073579912155,CA,2022-12-06,1,1,1,1,1,1,0,0,0,0,0,0
207,21.1535466604708,0.26408731884303,CA,2022-12-07,1,1,1,1,0,1,1,0,0,0,0,0
208,22.3017368906105,0.23687329759749,CA,2022-12-08,1,1,1,1,1,1,0,0,0,0,0,0
209,21.119655520669,0.2212682601974185,CA,2022-12-09,1,1,1,1,1,1,0,0,0,0,0,0
210,27.8385055386437,0.27675837049548,CA,2022-12-10,1,0,1,1,0,1,0,0,0,0,0,0
211,0.925082264087699,0.206867998692595,CO,2022-10-30,1,1,1,1,1,1,1,0,1,0,1,1
212,1.98595680349848,0.3166389465972275,CO,2022-10-31,1,0,1,0,1,1,1,0,1,0,1,1
213,1.27297218572769,0.3000280872114785,CO,2022-11-01,1,1,1,1,1,1,0,0,1,0,1,1
214,2.00031035714832,0.344124731027258,CO,2022-11-02,1,0,0,1,1,1,0,0,0,0,1,1
215,1.79924159484324,0.251487436031192,CO,2022-11-03,1,0,1,1,1,1,1,0,1,0,1,1
216,1.15950194194627,0.2936783055228505,CO,2022-11-04,1,1,1,1,1,1,0,0,0,0,1,1
217,2.28030892554611,0.386964991622207,CO,2022-11-05,0,1,1,0,1,0,0,1,0,0,1,0
218,2.75262929193409,0.328056412768624,CO,2022-11-06,1,0,1,0,1,1,1,0,0,0,1,1
219,2.84650513113597,0.2731982871136675,CO,2022-11-07,0,1,1,0,1,1,0,0,0,0,1,1
220,1.9018468945948,0.30073544506721,CO,2022-11-08,1,1,1,1,1,1,0,0,0,0,1,1
221,2.29846612934672,0.2589591646582605,CO,2022-11-09,0,1,1,1,1,1,0,0,0,0,1,1
222,2.02003521935665,0.303475161900907,CO,2022-11-10,1,1,1,1,0,0,0,0,0,0,1,0
223,1.30788843048085,0.336917905504563,CO,2022-11-11,0,1,1,1,1,1,0,0,1,0,1,1
224,2.84267249060798,0.302955629478653,CO,2022-11-12,1,0,1,0,1,1,1,0,1,0,1,1
225,1.13664171894098,0.341817935384594,CO,2022-11-13,1,1,0,1,1,1,1,0,0,0,1,1
226,2.11761706605737,0.2980083487195905,CO,2022-11-14,0,1,1,1,1,1,0,0,0,0,1,1
227,2.10154232881048,0.329628004235525,CO,2022-11-15,1,1,1,1,1,0,0,0,0,1,1,0
228,1.44830575700164,0.314893446476084,CO,2022-11-16,1,1,1,1,1,0,1,0,0,0,1,0
229,1.87028324992438,0.2574147799412055,CO,2022-11-17,1,1,1,1,1,1,0,0,0,0,1,1
230,3.15131215301169,0.316845671817451,CO,2022-11-18,1,0,1,0,1,1,1,0,1,0,1,1
231,1.07243703982214,0.238403326637905,CO,2022-11-19,1,1,1,1,1,1,1,0,1,0,1,1
232,1.6025480738716,0.18265917428976,CO,2022-11-20,1,0,1,0,1,1,0,0,1,0,1,1
233,1.63649833445721,0.294710598083665,CO,2022-11-21,1,1,1,1,1,1,0,1,0,0,1,1
234,1.47670445890176,0.2910887217953745,CO,2022-11-22,1,1,1,1,0,1,1,0,1,0,0,1
235,7.81993455945666,0.194833715392019,CO,2022-11-23,0,0,1,0,1,1,0,0,0,0,1,1
236,0.23057494885356,0.152730693821581,CO,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1
237,4.18763729016317,0.1960655856240135,CO,2022-11-25,1,0,1,0,1,1,0,0,0,0,1,1
238,1.87323965025339,0.3831864245594555,CO,2022-11-26,1,1,1,1,0,1,1,1,1,0,0,1
239,1.05415257971386,0.2534792620217385,CO,2022-11-27,1,1,1,1,1,1,1,1,0,0,1,1
240,2.55244262841473,0.283855411819071,CO,2022-11-28,1,0,1,1,1,1,1,0,0,0,1,1
241,1.37867976342555,0.3318651222795495,CO,2022-11-29,1,1,0,1,1,1,1,0,0,0,1,1
242,3.34922406836181,0.3351990411651085,CO,2022-11-30,1,0,1,0,0,1,1,0,0,0,0,1
243,3.6856594020465,0.23788647002819,CO,2022-12-01,1,0,0,0,1,1,1,0,0,0,1,1
244,2.69923999749796,0.33129985907528,CO,2022-12-02,1,0,1,0,1,1,1,0,1,0,1,1
245,1.06827946787877,0.291295369031779,CO,2022-12-03,1,0,1,1,1,1,1,0,1,0,1,1
246,1.43182791705843,0.314295893258908,CO,2022-12-04,1,1,1,1,0,1,1,0,0,0,0,1
247,1.66914053526849,0.302404858976941,CO,2022-12-05,1,1,1,1,1,0,0,0,1,0,1,0
248,2.01925529930705,0.204375438109643,CO,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
249,1.51719982235993,0.2299690357106315,CO,2022-12-07,1,1,1,1,1,1,1,0,0,0,1,1
250,1.11439188362902,0.340437558472961,CO,2022-12-08,1,1,1,1,1,0,1,1,1,0,1,0
251,1.87397342907817,0.4180831505287725,CO,2022-12-09,1,0,1,0,1,1,1,0,1,0,1,1
252,0.99007237693386,0.2462267871158755,CO,2022-12-10,1,1,1,1,1,0,1,0,1,1,1,0
253,1.27572299211903,0.224717407557416,CT,2022-10-30,1,0,1,1,1,1,0,0,1,1,1,1
254,3.61285715548201,0.2661437329778405,CT,2022-10-31,1,0,1,0,1,0,0,0,1,0,1,0
255,1.65420496895065,0.2782681133740435,CT,2022-11-01,1,1,1,1,1,1,0,0,1,0,0,1
256,1.08212224102335,0.3008341763465865,CT,2022-11-02,1,1,1,1,1,1,0,0,1,0,1,1
257,3.23733276447758,0.2864084037313735,CT,2022-11-03,1,0,1,0,1,1,0,0,1,0,1,1
258,1.18166125333979,0.3049137961855165,CT,2022-11-04,1,1,1,1,1,0,0,0,1,1,1,0
259,2.52429101465728,0.359127291680852,CT,2022-11-05,0,1,1,1,1,0,0,0,1,0,1,0
260,1.39764192696012,0.2565193956697505,CT,2022-11-06,1,0,1,1,1,1,0,0,1,1,1,1
