...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
28,NA,NA,AK,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.636837917629341,0.452578244882517,AK,2023-09-06,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
33,NA,NA,AK,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,AK,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.821936368800708,0.566688199373315,AK,2023-09-14,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
41,NA,NA,AK,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.754023641476078,0.52075652572002,AL,2023-08-08,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
46,0.539908215027664,0.387835536706755,AL,2023-08-09,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
47,0.552443507042872,0.3892513907958925,AL,2023-08-10,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
48,NA,NA,AL,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.401500293320601,0.2810577742410155,AL,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,NA,NA,AL,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.879860938957139,0.460662835914123,AL,2023-08-16,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
54,0.557598902128636,0.337786505115632,AL,2023-08-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,0.921485894622572,0.3383572765626155,AL,2023-08-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
56,0.925502109867919,0.275288874816449,AL,2023-08-19,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
57,0.982173436880021,0.3363573422080375,AL,2023-08-20,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
58,NA,NA,AL,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,0.397222834705203,0.271922554848157,AL,2023-08-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
60,0.857850336562646,0.463023922354407,AL,2023-08-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
61,1.46093217179037,0.45022398580005,AL,2023-08-24,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
62,0.874754726039381,0.463858361431292,AL,2023-08-25,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
63,0.661275853226867,0.462191988616087,AL,2023-08-26,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
64,NA,NA,AL,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.885427231591032,0.3653463262785205,AL,2023-08-28,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
66,0.700703434389316,0.504536598877065,AL,2023-08-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
67,1.04376771063844,0.469145437390705,AL,2023-08-30,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
68,NA,NA,AL,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.624635299901962,0.3661397462430405,AL,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
70,0.404663408237338,0.2605150783365875,AL,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,NA,NA,AL,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.403861535002671,0.2586538724567,AL,2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,0.388577874473701,0.2577534261283245,AL,2023-09-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
74,0.978665088102723,0.3408277244955215,AL,2023-09-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
75,NA,NA,AL,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.367989951397356,0.253579939985047,AL,2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
79,0.63649917102943,0.4792466461433385,AL,2023-09-11,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
80,NA,NA,AL,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.377151283437065,0.2513576492197945,AL,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
82,0.378027784717653,0.250665840883229,AL,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
83,NA,NA,AL,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.637858937335827,0.4416889025062555,AR,2023-08-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
87,1.71257688472137,0.3659474716936255,AR,2023-08-08,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
88,1.30304231769435,0.425464457532869,AR,2023-08-09,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
89,0.541450754273705,0.3754413963403725,AR,2023-08-10,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
90,0.496557926116232,0.3267448654122455,AR,2023-08-11,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
91,NA,NA,AR,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.51759748466753,0.3285765052046005,AR,2023-08-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
94,0.607137414113469,0.3529149337359875,AR,2023-08-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
95,1.32795313150986,0.4334012605203005,AR,2023-08-16,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
96,1.22437894623945,0.2996221639393565,AR,2023-08-17,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
97,1.09506322770812,0.3940995478061205,AR,2023-08-18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,0.7495918779549,0.521281043783315,AR,2023-08-19,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
99,NA,NA,AR,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2.54240190009113,0.409360491410692,AR,2023-08-21,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
101,0.623075851824105,0.431824793178559,AR,2023-08-22,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
102,2.51465671567217,0.4186553338301335,AR,2023-08-23,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
103,2.28795269503802,0.50230963672953,AR,2023-08-24,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
104,0.366349265647897,0.261246316154172,AR,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.362981217058066,0.2595542732129045,AR,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,2.21410911914599,0.372474202252953,AR,2023-08-28,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0
108,2.50705765087698,0.347319567083278,AR,2023-08-29,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
109,2.15571186172934,0.502013614326945,AR,2023-08-30,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
110,0.998792529539828,0.50561796825875,AR,2023-08-31,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
111,NA,NA,AR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,3.10647729667124,0.414136698149119,AR,2023-09-05,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
116,0.919940165648111,0.4805467574916115,AR,2023-09-06,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
117,0.71926665363828,0.390117833908204,AR,2023-09-07,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
118,1.78060347478213,0.4304332340235785,AR,2023-09-08,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
119,NA,NA,AR,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2.71770293756341,0.50324217810809,AR,2023-09-11,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
122,0.824613591810849,0.3127156842388215,AR,2023-09-12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
123,0.937851797865497,0.47907642908464,AR,2023-09-13,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
124,0.719738324649991,0.53066431464388,AR,2023-09-14,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
125,1.29995427526519,0.438782655252372,AR,2023-09-15,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1
126,NA,NA,AR,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.80827561192428,0.373881793159972,AZ,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
128,2.4382256203551,0.386762981679153,AZ,2023-08-07,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1
129,5.45529299580059,0.4089306576272675,AZ,2023-08-08,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
130,2.70910607844241,0.420995472235592,AZ,2023-08-09,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1
131,0.965177462794841,0.4428655563095375,AZ,2023-08-10,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
132,0.86271125985109,0.435246064636126,AZ,2023-08-11,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
133,0.406665284085836,0.2920560186852625,AZ,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,1.56396058633134,0.378578288028051,AZ,2023-08-13,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0
135,6.6435952296786,0.435694789740242,AZ,2023-08-14,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1
136,2.53488884626216,0.3704721427360465,AZ,2023-08-15,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
137,3.64928009285578,0.3851221419668035,AZ,2023-08-16,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0
138,1.85035290877112,0.454607501696431,AZ,2023-08-17,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
139,1.20911270378467,0.4110631218733655,AZ,2023-08-18,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1
140,0.96430997569573,0.3788990490460055,AZ,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
141,2.5341762387998,0.4141451186598175,AZ,2023-08-20,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
142,3.97610549388178,0.376160435611573,AZ,2023-08-21,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
143,3.41279402445615,0.3792077457955115,AZ,2023-08-22,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
144,3.19507270931931,0.3860252631422095,AZ,2023-08-23,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1
145,2.07970952631687,0.3852658776734455,AZ,2023-08-24,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
146,0.892413607218121,0.4359517767375615,AZ,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
147,1.86079950641681,0.4570634250445655,AZ,2023-08-26,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1
148,4.47591316942979,0.4391123687004285,AZ,2023-08-27,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1
149,4.84453544428958,0.366049623247305,AZ,2023-08-28,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
150,1.32173827600837,0.416112174820012,AZ,2023-08-29,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
151,2.37204704854599,0.3850852396940655,AZ,2023-08-30,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0
152,1.14796023524173,0.4840984529516535,AZ,2023-08-31,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
153,0.560785160888229,0.3604152945490275,AZ,2023-09-01,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
154,NA,NA,AZ,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,4.35514645381556,0.406748089176881,AZ,2023-09-03,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1
156,4.30913161574036,0.395782371710481,AZ,2023-09-04,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
157,4.2728030443386,0.3976969685471615,AZ,2023-09-05,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0
158,NA,NA,AZ,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,NA,NA,AZ,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,NA,NA,AZ,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,1.66461072571269,0.498423818141333,AZ,2023-09-09,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1
162,3.77734489936859,0.406437532213658,AZ,2023-09-10,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
163,8.57679866318964,0.393582611877946,AZ,2023-09-11,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1
164,2.74316205669078,0.378727407969022,AZ,2023-09-12,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1
165,2.281379773906,0.415760162935035,AZ,2023-09-13,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
166,1.29928188616818,0.4495473104689105,AZ,2023-09-14,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
167,1.71689818268978,0.4009591871440715,AZ,2023-09-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
168,1.81118350613404,0.409284795203742,AZ,2023-09-16,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1
169,0.859131783643621,0.423440710113319,CA,2023-08-06,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1
170,2.24760843403156,0.4092033119277025,CA,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
171,3.1441919517854102,0.416239484944397,CA,2023-08-08,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1
172,2.74055380093772,0.414257840039028,CA,2023-08-09,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
173,3.92220569322136,0.4175342238410955,CA,2023-08-10,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
174,4.13759415953164,0.4048368593495605,CA,2023-08-11,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
175,2.29530756870818,0.3994188623430615,CA,2023-08-12,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
176,1.4451196180957,0.409057429854193,CA,2023-08-13,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
177,3.18054681751125,0.407714564176796,CA,2023-08-14,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1
178,3.89700291494822,0.4107517341267765,CA,2023-08-15,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
179,5.43484923806084,0.423216393518855,CA,2023-08-16,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0
180,4.95940635877517,0.421102813588796,CA,2023-08-17,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
181,7.36682825367865,0.406648555023301,CA,2023-08-18,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
182,2.74548852524477,0.4153848780409805,CA,2023-08-19,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
183,2.18591196500251,0.4290284425100825,CA,2023-08-20,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
184,5.41826229940416,0.4010705156155995,CA,2023-08-21,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
185,4.53156110652427,0.426792454970089,CA,2023-08-22,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
186,4.93763613090824,0.406215318197052,CA,2023-08-23,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
187,5.66769732168903,0.407099504027456,CA,2023-08-24,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0
188,4.96624923787071,0.4075963644269195,CA,2023-08-25,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
189,3.00279689663729,0.4074446430690375,CA,2023-08-26,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
190,3.54038257495053,0.3971956963577315,CA,2023-08-27,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
191,5.77127926203677,0.411168809870039,CA,2023-08-28,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
192,7.71841800714099,0.398791171804742,CA,2023-08-29,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
193,13.3908758318271,0.402633839378565,CA,2023-08-30,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1
194,6.87371932176456,0.4021481503232725,CA,2023-08-31,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
195,4.76867561694832,0.395590117631973,CA,2023-09-01,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
196,1.40400928500234,0.4034318253826865,CA,2023-09-02,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
197,1.47682299828691,0.4205939181231255,CA,2023-09-03,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1
198,1.72414415629847,0.3935002530472905,CA,2023-09-04,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
199,3.15086660217411,0.4169057284002655,CA,2023-09-05,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0
200,6.21404641918528,0.3871572011057215,CA,2023-09-06,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
201,4.05313220834294,0.39656274726304,CA,2023-09-07,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
202,9.11212127545066,0.375389408505663,CA,2023-09-08,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1
