...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI
54,0.3278136357811,0.16160033901895,AL,2022-08-11,1,1,1,1,1,1,1,1
55,4.70593391996124,0.3065274379375925,AL,2022-08-12,0,0,1,1,0,0,1,1
56,0.457040958326347,0.093146661740535,AL,2022-08-13,1,1,1,1,0,0,1,1
57,0.709649350425573,0.0768343006648435,AL,2022-08-14,1,1,1,1,0,0,1,1
58,3.55079676274869,0.2354671820971265,AL,2022-08-15,0,0,1,1,0,0,1,1
59,0.66452910023533,0.1461819194190685,AL,2022-08-16,1,1,1,1,0,0,1,1
60,1.04607129346718,0.172345739515722,AL,2022-08-17,1,1,1,0,0,0,1,0
61,5.120722861848,0.268964420980643,AL,2022-08-18,0,0,1,1,0,0,1,1
62,2.89956720881278,0.2595670552744545,AL,2022-08-19,0,0,1,1,0,0,1,1
63,1.09764437071593,0.01896083652015025,AL,2022-08-20,1,0,1,1,0,0,1,1
64,0.992930759328107,0.018294322539135,AL,2022-08-21,1,1,1,1,0,0,1,1
65,0.865641769592573,0.122558187657457,AL,2022-08-22,1,1,1,1,0,0,0,1
66,4.38782378162098,0.263375503378075,AL,2022-08-23,0,0,1,1,0,0,1,1
67,0.630284988960196,0.0660142853332445,AL,2022-08-24,1,1,1,1,0,0,0,1
68,0.569968150316584,0.0693056920540805,AL,2022-08-25,1,1,1,1,0,0,1,1
69,1.17935561513232,0.1639896910893275,AL,2022-08-26,1,1,1,0,0,0,1,0
70,0.789625300953152,0.117987202459752,AL,2022-08-27,1,1,1,1,0,0,1,1
71,0.593413957610432,0.122990632163746,AL,2022-08-28,1,1,1,1,0,0,1,1
72,1.7478176296045,0.05306039441053,AL,2022-08-29,1,1,1,1,0,0,1,1
73,1.68544053569397,0.1728007815297935,AL,2022-08-30,1,0,1,0,0,1,1,0
74,2.40912514544253,0.218888210531736,AL,2022-08-31,0,0,1,1,0,0,1,1
75,0.441920929748124,0.072248851830282,AL,2022-09-01,1,1,1,1,0,0,1,1
76,0.379850868383091,0.083028604150235,AL,2022-09-02,1,1,1,1,0,0,1,1
77,1.74995156072088,0.207416107990384,AL,2022-09-03,0,0,1,1,0,0,1,1
78,0.606195033235497,0.01152570523034095,AL,2022-09-04,1,1,1,1,0,0,1,1
79,NA,NA,AL,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
80,1.0140177322233,0.1691107911682415,AL,2022-09-06,1,1,1,1,1,1,1,1
81,0.406507274478747,0.0900110468090155,AL,2022-09-07,1,1,1,1,0,0,1,1
82,2.3557871895831,0.1976780084519805,AL,2022-09-08,0,0,1,1,0,0,1,1
83,0.561875260334808,0.1432061351798315,AL,2022-09-09,1,1,1,1,0,0,1,1
84,0.958167392755306,0.410055196724892,AL,2022-09-10,0,0,1,1,0,0,1,1
85,0.60887202743432,0.0864962323818755,AR,2022-07-31,1,1,1,1,0,0,1,1
86,1.99653374883813,0.076095900543141,AR,2022-08-01,1,1,1,1,0,0,0,0
87,2.34746151337995,0.056290545722724,AR,2022-08-02,1,0,1,1,0,0,1,1
88,2.71722130722995,0.055778352951491,AR,2022-08-03,1,0,1,1,0,0,0,0
89,3.27074258530114,0.1661505600299135,AR,2022-08-04,0,0,1,1,0,1,1,0
90,0.93482957300677,0.10827316611666,AR,2022-08-05,1,1,1,0,1,0,1,0
91,2.51997063321064,0.355002017440113,AR,2022-08-06,0,0,1,1,0,0,1,1
92,0.843052584491471,0.069215635228382,AR,2022-08-07,1,1,1,1,0,0,1,1
93,2.67070995547213,0.1880481192813365,AR,2022-08-08,1,0,0,0,0,0,0,1
94,0.926927257999741,0.1043765200593685,AR,2022-08-09,1,1,1,1,0,0,1,0
95,2.29843923062043,0.152154346473797,AR,2022-08-10,1,0,0,1,0,0,0,1
96,1.71328962550839,0.1390046496781285,AR,2022-08-11,1,1,1,0,0,0,0,0
97,0.555285739404108,0.0900912476278255,AR,2022-08-12,1,1,1,1,1,0,0,1
98,2.26348500156368,0.2116924417082785,AR,2022-08-13,0,0,1,1,0,0,1,1
99,0.197223945697831,0.00896101515479165,AR,2022-08-14,1,1,1,1,1,1,1,1
100,2.05913192865873,0.137884129491163,AR,2022-08-15,1,1,0,1,0,0,1,0
101,2.86469027823604,0.008862752706259,AR,2022-08-16,0,0,1,1,0,0,1,0
102,1.11986918594674,0.0441480091128318,AR,2022-08-17,1,1,1,1,1,1,1,1
103,0.8854968080391,0.066846953952579,AR,2022-08-18,1,1,1,1,0,0,1,1
104,1.70873402687135,0.2613220830295615,AR,2022-08-19,1,0,1,0,0,0,1,0
105,1.09902024610357,0.00870869197703135,AR,2022-08-20,1,0,1,1,0,0,1,0
106,1.30118555343138,0.1892485525630885,AR,2022-08-21,1,0,1,0,0,0,1,0
107,2.95712844543289,0.189455038068806,AR,2022-08-22,0,0,1,0,0,1,1,0
108,2.60396288469508,0.0418699546923237,AR,2022-08-23,1,0,1,1,0,0,0,1
109,1.79807094388912,0.114768318206204,AR,2022-08-24,1,1,1,0,0,0,1,0
110,1.4128851927237,0.138614593100543,AR,2022-08-25,1,1,1,0,0,0,1,0
111,0.861122258931571,0.071263659799674,AR,2022-08-26,1,1,1,1,0,0,1,0
112,1.15229369821313,0.0440028146070528,AR,2022-08-27,1,1,1,1,0,0,1,1
113,2.27140205475772,0.2414393841148965,AR,2022-08-28,0,0,1,1,0,0,0,1
114,1.74508611835435,0.1158382381533005,AR,2022-08-29,1,1,1,1,0,0,1,0
115,1.83605289921504,0.0871067185560815,AR,2022-08-30,1,1,1,0,0,0,0,0
116,2.05658150410322,0.141874140748815,AR,2022-08-31,1,1,1,0,0,0,1,0
117,2.53725697145516,0.1502964556191735,AR,2022-09-01,1,1,1,1,0,0,1,1
118,1.40358529405503,0.219634475485094,AR,2022-09-02,1,0,1,0,0,0,1,0
119,0.640405342893302,0.008601620837066,AR,2022-09-03,1,1,1,1,0,0,1,1
120,0.726429358600294,0.144348354682402,AR,2022-09-04,1,1,1,1,0,0,1,1
121,1.01262190206184,0.140738930270023,AR,2022-09-05,1,1,1,0,0,0,1,0
122,3.10748799377238,0.1189291985437685,AR,2022-09-06,1,1,1,1,0,0,0,0
123,3.73519703080668,0.1874849985973105,AR,2022-09-07,1,0,1,0,0,0,0,0
124,2.95362398400358,0.2208351794446585,AR,2022-09-08,0,0,1,1,0,0,1,1
125,1.57389294135739,0.1798534055506695,AR,2022-09-09,1,1,1,1,0,0,1,0
126,0.781226157000114,0.124843869338938,AR,2022-09-10,1,1,1,1,0,0,1,1
127,1.64579207378613,0.058966024869428,AZ,2022-07-31,1,0,1,1,0,0,1,1
128,5.85611289376159,0.2459123533960405,AZ,2022-08-01,0,0,0,0,1,0,0,0
129,2.06894595140261,0.11841546906309,AZ,2022-08-02,1,1,1,1,0,0,0,0
130,5.56249622600408,0.23519028740161,AZ,2022-08-03,0,0,1,0,0,0,0,0
131,0.920740377547919,0.1040920425233765,AZ,2022-08-04,1,1,1,1,0,0,1,1
132,1.14941548160833,0.0940280943439585,AZ,2022-08-05,1,1,1,1,0,0,0,1
133,1.07108620663165,0.1056444720386895,AZ,2022-08-06,1,1,1,1,0,0,0,0
134,1.76018263799938,0.1393741204089565,AZ,2022-08-07,1,1,0,0,0,0,0,0
135,2.32385654165093,0.059053560083535,AZ,2022-08-08,1,0,1,1,1,0,0,1
136,4.72851060329366,0.078700262723191,AZ,2022-08-09,0,0,1,0,0,0,0,0
137,2.3067960469217,0.124132907286819,AZ,2022-08-10,0,1,1,1,0,0,0,1
138,1.30723055881275,0.1080346115573735,AZ,2022-08-11,1,1,1,1,0,0,1,1
139,1.63677224269554,0.0865213218384035,AZ,2022-08-12,1,1,1,1,1,0,0,1
140,1.81417645673123,0.0628147281376085,AZ,2022-08-13,0,1,0,1,0,0,0,1
141,0.811193020216133,0.089981007861117,AZ,2022-08-14,1,1,1,1,0,0,1,1
142,3.47356558189037,0.1246460457434455,AZ,2022-08-15,1,1,1,0,0,0,0,0
143,4.57070467115888,0.057463608822834,AZ,2022-08-16,0,0,1,1,0,0,1,0
144,1.90333788862561,0.0925573072352775,AZ,2022-08-17,1,1,1,0,0,0,1,1
145,1.55150050654295,0.149104840536502,AZ,2022-08-18,1,1,1,1,0,0,1,1
146,0.741234125176795,0.1051802766954905,AZ,2022-08-19,1,1,1,1,0,0,1,1
147,0.836726990471593,0.074430941753894,AZ,2022-08-20,1,1,1,1,0,0,1,1
148,2.28945795749924,0.1833107708396295,AZ,2022-08-21,1,0,1,0,0,0,0,0
149,1.61972346812647,0.1195733328552285,AZ,2022-08-22,1,1,1,1,0,0,1,1
150,3.42887221739681,0.071445981074928,AZ,2022-08-23,0,0,1,1,0,0,1,1
151,1.3352062400018,0.1601144081640985,AZ,2022-08-24,1,1,1,1,0,1,1,0
152,0.624757054637219,0.098799888797189,AZ,2022-08-25,1,1,1,1,1,1,1,1
153,1.78182573108065,0.1292747568031585,AZ,2022-08-26,1,1,1,0,0,0,1,0
154,2.06053907193261,0.0990837772369775,AZ,2022-08-27,0,0,1,1,0,0,1,1
155,3.4524950500245,0.110679434777721,AZ,2022-08-28,0,0,1,1,1,1,1,1
156,6.55199743807275,0.1116588378483875,AZ,2022-08-29,0,0,1,1,0,0,1,1
157,2.54267572774826,0.1360077356941735,AZ,2022-08-30,1,1,1,1,1,1,1,1
158,5.52443950547956,0.112221650268485,AZ,2022-08-31,0,0,1,0,0,0,1,0
159,2.35756136088664,0.1661739533159375,AZ,2022-09-01,0,1,1,0,0,0,1,1
160,3.89376160996621,0.15106723418672,AZ,2022-09-02,0,0,1,0,0,0,1,1
161,3.46745998817836,0.1197507599077405,AZ,2022-09-03,0,0,1,1,0,0,1,1
162,2.5554186039332,0.152866356611775,AZ,2022-09-04,0,0,1,1,0,0,1,1
163,5.14014749391451,0.1923869899861345,AZ,2022-09-05,0,0,1,0,0,0,0,0
164,4.84626394788523,0.2222029383195905,AZ,2022-09-06,0,1,1,0,0,0,1,0
165,4.33693760604068,0.1931667517256105,AZ,2022-09-07,0,0,1,1,0,0,1,1
166,1.05682762598692,0.229262727676776,AZ,2022-09-08,1,1,1,1,0,0,1,1
167,1.57164223691015,0.2410442264430895,AZ,2022-09-09,1,1,1,1,0,0,1,1
168,4.03393464598293,0.27995616635353,AZ,2022-09-10,0,0,1,0,0,0,1,0
169,7.72285667290148,0.114425333964081,CA,2022-07-31,1,1,1,1,0,0,0,0
170,12.2263662854162,0.0945914017762315,CA,2022-08-01,0,0,1,1,0,0,0,0
171,8.67527845143104,0.098719074944908,CA,2022-08-02,1,1,1,1,0,0,0,0
172,8.04570632148087,0.135466407218471,CA,2022-08-03,0,0,1,1,0,0,0,0
173,7.82627430310148,0.120451737736357,CA,2022-08-04,0,1,1,1,0,0,0,0
174,2.72712788823053,0.12105096590028,CA,2022-08-05,1,1,1,1,0,0,1,0
175,3.99677410861956,0.1213349893264195,CA,2022-08-06,1,1,1,1,0,0,0,1
176,6.89866081923818,0.072236460432646,CA,2022-08-07,0,0,1,1,0,0,0,0
177,9.05870339850009,0.138098702490049,CA,2022-08-08,0,0,1,1,0,0,0,0
178,3.57292511468386,0.0961493883702515,CA,2022-08-09,1,1,1,1,0,0,0,0
179,4.82226236640189,0.0919244919143425,CA,2022-08-10,1,1,0,1,0,0,0,0
180,6.22656256677375,0.1020491396624515,CA,2022-08-11,1,1,1,1,0,0,0,0
181,6.09182861808078,0.08858303249474,CA,2022-08-12,1,1,1,1,0,0,0,0
182,5.56373319371765,0.098010866868363,CA,2022-08-13,1,1,1,0,0,0,0,0
183,8.38788234114673,0.078380265381861,CA,2022-08-14,0,0,1,1,0,0,0,0
184,6.70006389411317,0.0897354703339225,CA,2022-08-15,1,1,1,1,0,0,1,0
185,10.7526570617104,0.080498190626599,CA,2022-08-16,0,0,1,1,0,0,0,0
186,5.92596238351047,0.0954219170077485,CA,2022-08-17,1,1,1,1,0,0,0,0
187,10.0159023753877,0.0662814860475805,CA,2022-08-18,0,0,1,1,0,0,0,0
188,7.15214804670213,0.077562904368298,CA,2022-08-19,0,0,1,1,0,0,0,0
189,10.6527341235665,0.069988132689717,CA,2022-08-20,0,0,1,1,0,0,0,0
190,6.61653845093597,0.098356219588586,CA,2022-08-21,0,1,0,0,0,0,0,0
191,23.8687497937784,0.068859627240488,CA,2022-08-22,0,0,1,1,0,0,0,0
192,10.304847839417,0.081065529202754,CA,2022-08-23,0,0,1,1,0,0,0,0
193,20.0842316396601,0.069307004348685,CA,2022-08-24,0,0,1,1,0,0,0,0
194,14.3603522603008,0.04699624137964185,CA,2022-08-25,0,0,1,1,0,0,0,0
195,9.06390730554919,0.0793712750350655,CA,2022-08-26,0,0,1,1,0,0,0,0
196,4.4032378076604,0.108101597376009,CA,2022-08-27,1,1,1,0,0,0,1,0
197,20.7914491886516,0.075193975751964,CA,2022-08-28,0,0,1,1,0,0,0,0
198,31.9753461232836,0.070303733607947,CA,2022-08-29,0,0,1,0,0,0,0,0
199,13.7974555874109,0.0843354739470005,CA,2022-08-30,0,0,1,1,0,0,1,0
200,8.31890606822368,0.0997664079715775,CA,2022-08-31,0,1,1,1,0,0,0,0
201,12.1903406231771,0.071103569164635,CA,2022-09-01,0,0,1,1,0,0,1,1
202,7.72987132185009,0.0927848122771005,CA,2022-09-02,0,0,1,0,0,0,0,0
203,7.62854641592035,0.077128194110812,CA,2022-09-03,0,0,1,1,0,0,1,0
204,13.7883865571903,0.0922707153927535,CA,2022-09-04,0,0,1,1,0,0,0,0
205,2.9631913631251,0.0854751929727885,CA,2022-09-05,0,0,1,1,0,0,1,1
206,31.7588004793665,0.0863440280184395,CA,2022-09-06,0,0,1,0,0,0,0,0
207,10.4324500769367,0.1116069821078215,CA,2022-09-07,0,1,1,0,0,0,0,0
208,5.59250856999101,0.108796107162117,CA,2022-09-08,1,0,1,1,0,0,1,0
209,16.4066457323436,0.102560533090553,CA,2022-09-09,0,0,1,0,0,0,1,0
210,21.4435277089434,0.0989656586582855,CA,2022-09-10,0,0,1,0,0,0,0,0
211,0.801251723392017,0.1386530544817345,CO,2022-07-31,1,1,0,1,1,1,1,1
212,2.32001518516458,0.182056791474822,CO,2022-08-01,0,0,1,1,0,1,0,0
213,1.05135573052477,0.0948420825569025,CO,2022-08-02,1,1,1,0,1,0,1,0
214,0.589095319720842,0.0574230631940095,CO,2022-08-03,1,1,1,1,1,1,1,1
215,0.970500997695101,0.1407520266192995,CO,2022-08-04,1,1,0,1,1,0,0,1
216,0.319960349479344,0.08278055933484,CO,2022-08-05,1,1,1,1,1,1,1,1
217,0.351942033383176,0.0765686872025355,CO,2022-08-06,1,1,1,1,1,0,0,0
218,0.363572977928654,0.110704293290188,CO,2022-08-07,1,1,1,1,0,0,1,1
219,0.793161690778692,0.10677782898297,CO,2022-08-08,1,1,1,1,1,0,1,0
220,0.625415331717027,0.1111326133533095,CO,2022-08-09,1,1,1,1,1,0,0,1
221,6.05346073373567,0.1915275910936055,CO,2022-08-10,1,0,0,1,0,0,0,1
222,1.43028347252358,0.0475966329899959,CO,2022-08-11,0,1,0,1,0,0,1,1
223,1.88902780977458,0.163131494344322,CO,2022-08-12,1,0,0,1,0,0,0,1
224,0.352487404262251,0.0829941543057535,CO,2022-08-13,1,1,1,1,0,0,1,1
225,0.219420655198779,0.00496768900965246,CO,2022-08-14,1,1,1,1,0,0,1,1
226,0.33076310064839,0.0663546540091395,CO,2022-08-15,1,1,1,1,0,0,1,1
227,0.643482513136374,0.004311023029521255,CO,2022-08-16,1,1,1,1,0,0,1,1
228,0.421758106161301,0.1010629993538005,CO,2022-08-17,1,1,1,1,1,1,1,1
229,0.827741631159511,0.1012757310345325,CO,2022-08-18,1,1,1,1,0,0,1,1
230,2.22264364861884,0.207034188321341,CO,2022-08-19,0,0,1,1,0,0,1,1
231,1.51887364134563,0.231556821936347,CO,2022-08-20,1,0,1,0,0,0,1,0
232,0.791203165478924,0.096715869934297,CO,2022-08-21,1,1,1,1,0,0,1,1
233,6.76922561856411,0.274852162091165,CO,2022-08-22,0,0,1,1,0,0,1,1
234,0.107186121233764,0.00263315340475112,CO,2022-08-23,1,1,1,1,1,1,1,1
235,0.432145500989329,0.002457715498877975,CO,2022-08-24,1,1,1,1,0,0,1,1
236,1.26772733030963,0.1414059416575985,CO,2022-08-25,0,0,1,1,1,1,1,1
237,1.01200670355522,0.1088978627096405,CO,2022-08-26,1,1,1,1,0,0,1,1
238,0.509184373509473,0.0847733925278425,CO,2022-08-27,1,1,1,1,0,0,1,1
239,0.0596680086744406,0.001878830834008925,CO,2022-08-28,1,1,1,1,1,1,1,1
240,0.434396858628522,0.072229655263556,CO,2022-08-29,1,1,1,1,0,0,1,1
241,0.260891161737202,0.00165184303298552,CO,2022-08-30,1,1,1,1,0,0,1,1
242,0.210102535423937,0.00155142067326975,CO,2022-08-31,1,1,1,1,0,0,1,1
243,0.0170291284140993,0.00145884689901367,CO,2022-09-01,1,1,1,1,1,1,1,1
244,0.658403767451926,0.104249767788673,CO,2022-09-02,1,1,1,1,0,0,1,1
245,0.113912365574903,0.001294871306828945,CO,2022-09-03,1,1,1,1,0,0,1,1
246,2.69526034456339,0.215856352859353,CO,2022-09-04,0,0,1,1,0,0,1,1
247,1.05477369246977,0.3118283104226515,CO,2022-09-05,0,0,1,1,0,0,1,1
248,4.72446101244173,0.188951778484044,CO,2022-09-06,0,0,1,0,0,0,1,0
249,0.407654531794925,0.001036973375956945,CO,2022-09-07,1,1,1,1,0,0,1,1
250,0.126787022325839,9.8443334647227e-4,CO,2022-09-08,1,1,1,1,1,1,1,1
251,0.269313035763961,9.3587912102059e-4,CO,2022-09-09,1,1,1,1,0,0,1,1
252,0.076756791694358,8.90966563216305e-4,CO,2022-09-10,1,1,1,1,1,1,1,1
253,0.906001730466303,0.131623984364296,CT,2022-07-31,1,1,1,0,0,0,1,1
254,3.45592776199863,0.02149308799582745,CT,2022-08-01,0,0,1,1,0,0,0,1
255,1.04996606642005,0.0961168643193575,CT,2022-08-02,1,1,1,1,0,0,1,1
256,2.17099600984546,0.070778124232941,CT,2022-08-03,1,0,1,1,0,0,1,1
257,1.06323971408527,0.119918711641201,CT,2022-08-04,1,1,1,1,0,0,1,1
258,0.976221256977961,0.1172065490213885,CT,2022-08-05,1,1,1,1,0,0,1,1
259,2.30821311782573,0.1594052462638835,CT,2022-08-06,0,0,1,1,1,1,1,1
260,2.16819642351804,0.16330923272828,CT,2022-08-07,0,0,1,1,0,0,1,0
261,1.09368641683879,0.106613663026816,CT,2022-08-08,1,1,1,1,0,0,0,0
262,0.834624529006566,0.112789031920423,CT,2022-08-09,1,1,1,1,0,0,1,1
263,1.48769687014853,0.0857383678636745,CT,2022-08-10,0,1,0,1,0,0,0,1
264,1.34193188887973,0.1056511465978515,CT,2022-08-11,1,1,1,1,0,0,0,1
265,0.829245519537963,0.1190980233764195,CT,2022-08-12,1,1,1,1,0,0,1,1
266,1.91917531321993,0.0827562015887215,CT,2022-08-13,0,1,0,1,1,0,0,1
267,1.44738061653453,0.1699963445649025,CT,2022-08-14,0,1,1,1,0,0,1,1
268,0.603147674771221,0.092671007014342,CT,2022-08-15,1,1,1,1,0,0,1,1
269,1.3050880619104,0.136024814946451,CT,2022-08-16,1,1,1,1,0,0,1,1
270,0.943479005068892,0.117293486918608,CT,2022-08-17,1,1,1,1,0,0,1,1
271,0.935193096538773,0.0888832752792595,CT,2022-08-18,1,1,1,1,0,0,1,1
272,3.05714666388662,0.182619341812437,CT,2022-08-19,0,0,1,0,0,0,1,0
273,2.52128084775093,0.2145139467972495,CT,2022-08-20,0,0,1,1,0,0,1,0
274,0.919385897460313,0.1058490774293525,CT,2022-08-21,1,1,1,1,0,0,1,1
275,3.71207719039342,0.0705561836452955,CT,2022-08-22,0,0,1,0,0,0,1,1
276,1.62905672218652,0.0928309151857585,CT,2022-08-23,0,1,1,0,0,0,1,1
277,0.958878179400294,0.217400558465825,CT,2022-08-24,1,1,1,1,0,0,1,1
278,1.19390345355217,0.116671060341152,CT,2022-08-25,1,1,1,0,0,0,1,0
279,2.89754036265908,0.0898804723773015,CT,2022-08-26,0,1,1,0,0,0,1,0
280,1.34787198433167,0.131626743285706,CT,2022-08-27,1,1,1,0,0,0,1,0
281,3.51996802467986,0.053008535402686,CT,2022-08-28,0,0,1,1,0,0,1,1
282,1.74799916219532,0.118840887812713,CT,2022-08-29,1,1,1,0,0,0,1,1
283,1.94578844278073,0.181937028674382,CT,2022-08-30,1,1,1,0,0,1,1,0
284,1.16333738037144,0.1432796233583495,CT,2022-08-31,1,1,1,1,0,0,1,1
285,0.986204678236543,0.16002004838413,CT,2022-09-01,1,1,1,1,0,0,1,0
286,1.02632123347771,0.136515700550862,CT,2022-09-02,1,1,1,1,0,0,1,0
287,1.14905698225515,0.1515705407575865,CT,2022-09-03,1,1,1,1,1,1,1,1
288,1.20299508991815,0.165010281214032,CT,2022-09-04,1,1,1,1,0,0,1,1
289,1.86169274174671,0.2515156169935525,CT,2022-09-05,0,0,1,1,0,0,1,0
290,1.48476128270479,0.1673861191509715,CT,2022-09-06,1,1,1,1,0,0,1,1
291,1.48909970311552,0.1545122536952635,CT,2022-09-07,1,1,1,1,0,0,1,1
292,1.36172428918188,0.1347083311004885,CT,2022-09-08,1,1,1,1,0,0,1,0
293,1.57298732211331,0.1790892117548275,CT,2022-09-09,1,1,1,1,0,0,1,1
294,2.46755550813525,0.23496820496319001,CT,2022-09-10,1,1,1,0,0,1,1,0
295,0.823696016280736,0.0172583136351322,DC,2022-07-31,1,1,1,1,0,0,1,1
296,0.691689366454281,0.1659804423888265,DC,2022-08-01,1,1,1,1,0,0,1,1
297,2.86997323675092,0.251296337852769,DC,2022-08-02,0,0,1,1,0,0,0,1
298,3.34801262216369,0.3950151088352775,DC,2022-08-03,0,0,1,1,0,0,1,1
299,0.51393457519445,0.01395810424653215,DC,2022-08-04,1,1,1,1,1,1,1,1
300,1.85099926619487,0.5277044789143,DC,2022-08-05,0,0,1,1,0,0,1,1
301,NA,NA,DC,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA
302,0.331496862926383,0.109814306539151,DC,2022-08-07,1,1,1,1,1,1,1,1
303,0.724371857585458,0.083087524487973,DC,2022-08-08,1,1,1,1,0,0,1,0
304,0.164704984410365,0.0112694142442405,DC,2022-08-09,1,1,1,1,0,0,1,1
305,0.853758327522587,0.1870157514860485,DC,2022-08-10,1,1,1,1,0,0,1,1
306,1.58502312190139,0.203000071415426,DC,2022-08-11,1,0,1,0,0,0,1,0
307,0.78573518985319,0.060158118197052,DC,2022-08-12,1,1,1,1,0,0,1,1
308,0.961551259839194,0.115573348934848,DC,2022-08-13,1,1,1,0,0,1,1,0
309,1.02716583261992,0.1086532135673155,DC,2022-08-14,1,1,1,0,0,0,1,0
