...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
59,0.12920634446173,0.0251912206270876,AL,2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,1.23406859162786,0.397396285980009,AL,2022-10-26,1,1,0,1,0,1,1,1,1,0,1,0,1,1
61,2.24820595800003,0.824812674402605,AL,2022-10-27,1,1,0,0,1,1,1,1,0,0,0,1,1,1
62,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.916076178113345,0.423154693966211,AL,2022-10-29,1,1,1,1,0,1,1,1,1,0,0,1,1,1
64,0.747872578515264,0.370177011427932,AL,2022-10-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
65,0.681828119417476,0.183966373714519,AL,2022-10-31,1,1,1,1,0,1,1,1,0,0,1,0,1,1
66,0.983539934164706,0.321544760212373,AL,2022-11-01,1,1,1,1,0,1,1,1,1,0,1,0,1,1
67,0.751345832479472,0.288609445673599,AL,2022-11-02,1,1,1,1,0,1,1,1,1,0,1,0,1,1
68,2.75188847151031,0.517415708877005,AL,2022-11-03,1,0,0,1,0,1,1,1,0,0,1,0,1,1
69,1.06116805822286,0.81005682091307,AL,2022-11-04,1,1,0,1,0,1,1,1,1,0,1,0,1,1
70,1.11756787090026,0.814788190867055,AL,2022-11-05,1,1,0,0,1,1,1,1,1,0,0,1,1,1
71,1.06617987552598,0.804915370018555,AL,2022-11-06,1,1,0,1,0,1,1,1,1,0,1,0,1,1
72,1.48754102404657,0.336985560097494,AL,2022-11-07,1,1,1,1,0,1,1,1,1,0,1,0,1,1
73,0.151828231975462,0.02736972860901465,AL,2022-11-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1
74,1.10876221930303,0.3898963267824485,AL,2022-11-09,1,1,0,1,0,1,1,1,1,1,0,0,1,1
75,2.20553316995304,0.3553605675668165,AL,2022-11-10,1,1,0,1,0,1,1,1,0,0,1,0,1,1
76,1.04267527842055,0.787264385925165,AL,2022-11-11,1,1,0,1,0,1,1,1,1,0,1,0,1,1
77,0.6846173817291,0.2805678923447475,AL,2022-11-12,1,1,1,1,0,1,1,1,1,0,1,0,1,1
78,0.792238719515482,0.403979424767731,AL,2022-11-13,1,1,1,1,0,1,1,1,1,0,1,0,1,1
79,1.96457936692425,0.772334958744645,AL,2022-11-14,1,1,0,1,0,1,1,1,1,0,1,0,1,1
80,NA,NA,AL,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1.50192891489175,0.396517307651817,AL,2022-11-16,1,1,1,1,0,1,1,1,0,0,1,0,1,1
82,2.12522802937711,0.581676972306015,AL,2022-11-17,1,1,0,0,0,1,1,1,0,0,0,0,1,1
83,2.86367494505615,0.74562254130095,AL,2022-11-18,1,1,0,1,0,1,1,1,0,0,1,0,1,1
84,NA,NA,AL,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.148980412593398,0.0148381861568038,AR,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.527294870866337,0.0149578402543321,AR,2022-10-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
87,0.674025739151912,0.0997752115849615,AR,2022-10-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
88,0.491154673862817,0.167566773601415,AR,2022-10-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
89,0.441251237304141,0.1422338413639815,AR,2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,0.569489577606603,0.2056971061174215,AR,2022-10-14,1,1,1,1,1,1,1,1,0,0,1,1,1,1
91,0.700474311482917,0.2690830655908765,AR,2022-10-15,1,0,1,1,1,1,1,1,0,1,1,0,1,1
92,0.589066927094995,0.205758827569258,AR,2022-10-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1
93,1.38380000194913,0.249383917937167,AR,2022-10-17,1,0,0,1,1,1,1,1,0,0,1,0,1,1
94,1.07265525220957,0.093014923988731,AR,2022-10-18,1,1,1,0,1,1,1,1,0,0,0,1,0,1
95,0.867334276601787,0.395442616595616,AR,2022-10-19,1,0,1,1,1,1,1,1,0,0,1,1,1,1
96,0.601172539115636,0.20594887665066,AR,2022-10-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1
97,1.61469604127801,0.4366062366206365,AR,2022-10-21,0,1,0,0,1,1,1,0,1,0,0,0,1,1
98,0.5749460622866,0.01695641226111435,AR,2022-10-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
99,0.161743696450092,0.01718334903622565,AR,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,2.45247211404277,0.2388127078691615,AR,2022-10-24,1,1,0,1,0,1,1,1,0,0,1,0,1,1
101,2.51411126780999,0.2554613688829265,AR,2022-10-25,0,1,0,1,1,1,1,0,1,0,1,0,1,1
102,0.592845876926209,0.206436115262155,AR,2022-10-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1
103,0.489536285604921,0.143772808621147,AR,2022-10-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1
104,0.180953704035043,0.0185294744898431,AR,2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.297197691724891,0.01885037416721345,AR,2022-10-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,1.42022775481546,0.4128303750543115,AR,2022-10-30,0,1,0,1,1,1,1,0,0,0,1,1,1,1
107,2.48111538832538,0.2901038023864705,AR,2022-10-31,1,0,0,1,0,1,1,1,0,0,1,0,1,1
108,1.94001228087502,0.3996377635777915,AR,2022-11-01,1,1,0,1,0,1,1,1,1,0,1,0,1,1
109,2.68954662810664,0.1830164255380675,AR,2022-11-02,1,0,1,1,1,1,1,1,0,0,1,0,0,1
110,1.01400199298857,0.1333682609412755,AR,2022-11-03,1,1,1,0,1,1,1,1,1,1,0,0,1,1
111,1.66014698768474,0.396708064447476,AR,2022-11-04,1,1,0,1,0,1,1,1,1,0,1,0,1,1
112,1.48293038314517,0.3197437393624405,AR,2022-11-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
113,1.70964274169222,0.76448474415385,AR,2022-11-06,1,0,0,1,0,1,1,1,0,0,1,0,1,1
114,0.232583435285096,0.02298902402190115,AR,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,1.72264931326429,0.298120670533681,AR,2022-11-08,1,0,0,0,1,1,1,1,1,1,0,0,1,1
116,0.5371328250696,0.169092826382075,AR,2022-11-09,1,1,1,1,1,1,1,1,1,0,1,1,0,1
117,0.806809366971207,0.0251306872430141,AR,2022-11-10,1,1,0,1,1,1,1,1,1,0,1,0,0,1
118,0.144834294025762,0.02597014715939275,AR,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,0.0438227022770207,0.0268831953738528,AR,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,4.91258550212727,0.519180005021775,AR,2022-11-14,1,0,0,1,0,1,1,1,0,0,1,0,1,1
122,1.30180901642885,0.4990835962621265,AR,2022-11-15,1,0,0,1,1,1,1,1,0,0,1,0,1,1
123,0.0584905434947012,0.03143092241812695,AR,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,2.72887288964567,0.288019777240576,AR,2022-11-17,1,1,1,1,0,1,1,1,0,0,1,0,1,1
125,0.678077766407928,0.2135223759575435,AR,2022-11-18,1,0,1,1,1,1,1,1,0,0,1,1,1,1
126,0.955422052928705,0.4223205472490925,AR,2022-11-19,1,1,1,1,1,1,0,1,1,0,1,1,1,0
127,0.463349916472024,0.126601688855139,AZ,2022-10-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1
128,2.54806320689728,0.155539305424621,AZ,2022-10-10,1,0,1,1,1,0,1,1,0,0,0,0,0,1
129,1.74977114274034,0.0745672125695865,AZ,2022-10-11,1,1,0,1,0,1,1,1,0,0,1,1,1,1
130,1.15255086327985,0.18614480848227,AZ,2022-10-12,1,1,1,0,1,1,1,1,0,1,0,1,1,1
131,1.59526331251283,0.2150577111702375,AZ,2022-10-13,1,1,1,1,0,1,1,1,1,0,1,0,1,1
132,0.672985235302585,0.169305985787426,AZ,2022-10-14,1,1,1,1,1,1,1,1,0,0,0,0,1,1
133,0.887744083886857,0.102113265207484,AZ,2022-10-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1
134,0.658175196401744,0.152609529093632,AZ,2022-10-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
135,4.36793997171577,0.1229650125900515,AZ,2022-10-17,1,1,0,1,0,1,1,1,0,0,1,0,1,1
136,1.52793518401558,0.215567583437165,AZ,2022-10-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
137,3.39690367206271,0.2719540526970525,AZ,2022-10-19,1,0,0,1,0,0,1,1,0,0,1,0,0,1
138,2.02843136515681,0.2482360468987165,AZ,2022-10-20,1,1,1,0,0,1,1,1,0,1,0,0,0,1
139,1.1898745620439,0.144726395532908,AZ,2022-10-21,1,1,0,1,1,1,1,1,0,0,0,0,1,1
140,0.45608398870538,0.302991723672584,AZ,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,0.989926700735266,0.1390658007006615,AZ,2022-10-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
142,1.47103245098117,0.24918151552672,AZ,2022-10-24,1,1,1,0,1,1,1,1,0,0,0,0,1,1
143,2.92215443679502,0.279250696960841,AZ,2022-10-25,0,1,1,0,1,1,1,0,1,0,0,0,1,1
144,1.92835718098543,0.239744128549816,AZ,2022-10-26,1,1,1,0,1,1,1,1,0,0,0,0,1,1
145,2.74921567366724,0.3222868098843705,AZ,2022-10-27,1,0,0,0,1,1,1,1,0,0,0,0,1,1
146,2.23003615210144,0.2203479956619705,AZ,2022-10-28,1,1,0,0,1,1,1,1,0,0,0,0,1,0
147,2.81168950068595,0.349364941543848,AZ,2022-10-29,1,0,0,0,1,1,1,1,0,0,0,0,1,1
148,2.79408423127763,0.345101904898209,AZ,2022-10-30,0,0,1,1,0,1,1,0,0,0,1,0,1,1
149,3.69639487448063,0.297067009333911,AZ,2022-10-31,1,1,1,0,1,1,1,1,0,0,0,0,0,1
150,3.10075170123169,0.2715482284081995,AZ,2022-11-01,1,1,1,0,0,1,1,1,0,0,0,1,1,1
151,5.45136635659136,0.2926929983902475,AZ,2022-11-02,1,1,1,0,0,1,1,1,0,0,0,0,0,1
152,6.11446339499862,0.3635558911842145,AZ,2022-11-03,1,0,0,0,1,0,1,1,0,0,0,0,0,1
153,2.56613173922842,0.2617067981255015,AZ,2022-11-04,1,1,1,1,1,0,1,1,0,0,1,0,0,1
154,5.95963798299845,0.3515676368271415,AZ,2022-11-05,1,1,1,0,0,0,1,1,0,0,0,0,0,1
155,6.10909643914994,0.3186707091535605,AZ,2022-11-06,1,1,0,0,0,0,1,1,1,0,0,0,1,1
156,8.9530626996531,0.29687161099341153,AZ,2022-11-07,0,1,1,0,1,1,1,0,1,0,0,0,1,1
157,4.92010444579939,0.3111158067290035,AZ,2022-11-08,1,0,1,0,1,1,1,1,0,0,0,0,0,1
158,5.32555545754549,0.3160397896997935,AZ,2022-11-09,0,1,1,0,1,0,0,0,0,0,0,0,0,0
159,5.25703114911886,0.3234271333079085,AZ,2022-11-10,1,1,1,0,1,0,1,0,0,0,0,0,0,1
160,13.9008748735592,0.428741649719934,AZ,2022-11-11,1,0,1,0,0,0,1,1,0,0,0,0,0,0
161,7.14203060444493,0.330244862887363,AZ,2022-11-12,1,1,0,0,0,0,1,1,1,0,0,0,0,1
162,3.12412539256848,0.3161669301997805,AZ,2022-11-13,1,1,1,0,1,0,0,1,1,0,0,1,0,0
163,6.49816686122314,0.3026428833464045,AZ,2022-11-14,1,0,1,0,1,1,1,1,0,0,1,0,1,1
164,7.45092728803851,0.3188481847692085,AZ,2022-11-15,1,1,1,0,1,0,1,1,0,0,0,0,0,1
165,7.58335215389883,0.3364101938996385,AZ,2022-11-16,1,0,1,0,1,0,1,0,0,0,0,0,0,1
166,12.244236668772,0.33865545418427,AZ,2022-11-17,1,1,0,0,0,0,1,1,0,0,0,0,0,1
167,7.22332705698425,0.334162763801893,AZ,2022-11-18,1,1,1,0,1,0,1,1,0,0,0,0,0,1
168,1.90749013048585,0.242575743546719,AZ,2022-11-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1
169,2.99453307451583,0.154643210710643,CA,2022-10-09,1,1,1,0,0,1,1,1,1,1,0,0,1,1
170,7.71572831289708,0.1368165204053295,CA,2022-10-10,1,1,0,0,1,1,1,1,1,0,0,0,0,0
171,3.34109086713149,0.1843892067358905,CA,2022-10-11,1,1,1,1,1,0,1,0,0,0,0,0,0,1
172,5.7449602640457504,0.207166336787709,CA,2022-10-12,1,0,0,1,1,1,1,1,0,0,0,1,1,1
173,6.40670776226972,0.2054819631884435,CA,2022-10-13,0,1,1,1,0,1,1,0,0,0,0,0,0,1
174,6.3020438471718,0.2022766775780215,CA,2022-10-14,0,0,1,1,1,0,0,0,0,0,0,0,0,0
175,4.01759799318063,0.184168889045517,CA,2022-10-15,1,1,1,0,1,1,1,0,0,0,0,0,0,1
176,2.75081295954241,0.19162734190237,CA,2022-10-16,1,1,1,0,1,1,1,0,0,0,0,0,0,1
177,4.98484089555299,0.2100083001158355,CA,2022-10-17,0,1,1,1,1,1,1,0,0,0,0,0,0,1
178,6.5599554377461,0.252912290870815,CA,2022-10-18,1,1,0,0,0,1,1,0,1,0,0,0,1,1
179,8.02920540354629,0.259497497376455,CA,2022-10-19,1,1,0,1,1,1,0,0,0,0,1,0,0,0
180,3.40234723498508,0.224200923018169,CA,2022-10-20,1,1,1,1,1,1,1,0,1,0,0,0,1,0
181,4.38655979928715,0.19518789675413,CA,2022-10-21,1,1,0,1,1,1,0,0,0,0,1,0,1,0
182,4.32055769933139,0.244215602316207,CA,2022-10-22,1,0,1,1,0,1,0,0,0,0,0,0,0,0
183,4.13256198040916,0.2517195507930735,CA,2022-10-23,0,1,1,1,0,1,0,0,0,0,0,0,0,0
184,6.24470662151,0.2831218480892215,CA,2022-10-24,1,1,1,0,1,0,1,0,0,0,0,0,0,1
185,6.04551039197868,0.2778715034415185,CA,2022-10-25,0,1,1,1,0,1,1,1,0,0,0,0,0,1
186,4.21133496811458,0.276981202614028,CA,2022-10-26,1,1,1,1,1,1,1,0,0,0,1,0,0,1
187,4.86234970794958,0.275859825484905,CA,2022-10-27,1,1,1,1,1,1,1,0,0,0,1,0,0,1
188,10.8377794283488,0.228413736445724,CA,2022-10-28,1,1,0,0,1,1,1,0,1,0,0,0,1,1
189,11.959694519011,0.2648986090204445,CA,2022-10-29,1,1,0,1,0,0,1,0,0,0,0,0,0,0
190,11.140471858133,0.293155400976217,CA,2022-10-30,0,0,1,1,0,1,0,0,1,0,0,0,0,1
191,9.93835195075623,0.289506093750066,CA,2022-10-31,0,1,1,1,1,0,0,0,0,0,1,0,0,0
192,8.29312784365513,0.294729873487786,CA,2022-11-01,1,1,1,1,1,0,1,0,0,0,0,0,0,1
193,7.53228243981868,0.293805074453493,CA,2022-11-02,0,1,1,1,1,0,1,0,0,0,0,0,0,1
194,9.99085383187441,0.3014091526857015,CA,2022-11-03,1,1,1,1,1,0,0,0,0,0,0,0,0,0
195,18.6921087143896,0.2842152467211705,CA,2022-11-04,0,1,0,1,1,0,0,0,0,0,1,0,0,0
196,10.3294459952683,0.308693610045739,CA,2022-11-05,1,1,0,0,0,1,1,0,0,0,0,0,0,1
197,9.48871591852416,0.3116789742259895,CA,2022-11-06,0,1,1,1,1,0,1,0,0,0,0,0,0,1
198,20.6992287764992,0.3096024325584405,CA,2022-11-07,0,1,0,1,1,0,1,0,0,0,0,0,0,0
199,22.6619705668454,0.313858438588106,CA,2022-11-08,0,1,0,1,0,0,0,0,0,0,0,0,0,0
200,21.6617073005641,0.3013853825026155,CA,2022-11-09,0,0,0,1,1,0,0,0,0,0,0,0,0,0
201,13.7012227007088,0.3133170051995315,CA,2022-11-10,0,1,1,1,1,0,0,0,0,0,0,0,0,1
202,16.1510252037186,0.317952532531718,CA,2022-11-11,0,1,1,1,1,0,0,0,0,0,0,0,0,0
203,19.2693313343631,0.322520634799843,CA,2022-11-12,1,1,1,1,1,0,0,0,0,0,0,0,0,0
204,35.0265907477753,0.3262910349234585,CA,2022-11-13,0,1,0,1,0,0,0,0,0,0,0,0,0,0
205,27.9144332691607,0.3171331283031345,CA,2022-11-14,1,1,0,1,1,0,1,0,0,0,0,0,0,1
206,32.4620096980405,0.3232167096138755,CA,2022-11-15,1,1,0,1,0,1,0,0,0,0,0,0,0,0
207,58.9295666686395,0.3297626136543,CA,2022-11-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,50.0427078561457,0.3298616587827725,CA,2022-11-17,0,1,0,1,0,0,0,0,0,0,0,0,0,0
209,39.9811981434882,0.337076348955822,CA,2022-11-18,0,1,0,1,0,0,1,0,0,0,0,0,0,0
210,31.5985769810336,0.349351738730348,CA,2022-11-19,0,1,0,1,0,0,0,0,0,0,0,0,0,0
211,1.35837389009323,0.503215215217455,CO,2022-10-09,1,0,0,1,1,1,1,1,0,0,1,0,1,1
212,1.80399253006191,0.241088776479716,CO,2022-10-10,1,0,0,1,1,1,1,1,0,0,1,0,1,1
213,2.37494687610947,0.261018489920007,CO,2022-10-11,1,0,0,0,1,1,1,1,1,0,0,1,1,1
214,0.969153087998455,0.1433523797267585,CO,2022-10-12,1,1,1,0,1,1,1,1,0,0,0,0,1,1
215,0.987371019448321,0.257898253186088,CO,2022-10-13,1,1,1,1,1,1,1,1,0,0,1,0,1,1
216,1.05961582405002,0.2484350704930035,CO,2022-10-14,0,1,1,1,1,1,1,0,0,0,1,1,1,1
217,1.08517729010921,0.287287696481046,CO,2022-10-15,1,1,1,1,0,1,1,1,1,0,1,0,1,1
218,1.01609808453711,0.169647699664611,CO,2022-10-16,0,1,1,1,1,1,1,0,1,0,1,1,1,1
219,1.57126588725191,0.0478823538536643,CO,2022-10-17,1,1,0,1,1,1,1,1,1,0,1,0,1,1
220,0.791981901711412,0.199641585172475,CO,2022-10-18,1,1,1,1,1,1,1,1,0,0,1,0,1,1
221,0.98512414550987,0.2050336363529,CO,2022-10-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
222,1.62490934682807,0.300833715749493,CO,2022-10-20,1,1,1,0,1,1,1,1,1,0,0,0,1,1
223,1.00880932306315,0.365204945175695,CO,2022-10-21,1,1,1,0,1,1,1,1,1,0,0,0,1,1
224,0.387154641080201,0.2333601000724285,CO,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.0867135651443412,0.071317628261079,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,1.33690012212011,0.2532670698725785,CO,2022-10-24,1,1,1,0,1,1,0,1,0,0,1,1,1,0
227,2.14784960832071,0.2789317068938805,CO,2022-10-25,1,0,1,0,1,1,1,1,0,0,0,0,1,1
228,1.26553920597313,0.204731441795784,CO,2022-10-26,1,1,1,1,1,1,1,1,0,0,0,0,0,1
229,2.12897144376927,0.321477141237459,CO,2022-10-27,0,0,1,1,1,1,1,0,0,0,0,0,1,1
230,1.01069968964592,0.2640236286485965,CO,2022-10-28,1,1,1,0,1,1,1,1,0,0,0,0,1,1
231,1.21111263914745,0.287111658571417,CO,2022-10-29,1,1,1,1,0,1,1,1,1,0,0,0,1,1
232,0.682156433227905,0.197432319525307,CO,2022-10-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1
233,2.52861932195631,0.3265529959287925,CO,2022-10-31,1,1,0,1,0,1,1,1,1,0,1,0,1,1
234,2.1989231749619,0.3039333358090595,CO,2022-11-01,1,1,1,1,1,1,1,1,0,0,1,0,0,1
235,3.1998617959711,0.35372488606325,CO,2022-11-02,1,1,0,0,1,1,1,1,0,0,0,0,1,1
236,1.30167961963923,0.2442685406034125,CO,2022-11-03,1,1,1,1,1,1,1,1,1,0,0,0,1,1
237,1.76460895801622,0.2946342967469335,CO,2022-11-04,1,1,1,1,1,1,1,1,0,0,0,0,1,1
238,2.19542744211697,0.392139681427201,CO,2022-11-05,1,0,1,0,0,1,0,1,0,0,1,1,1,0
239,3.87491848225926,0.3387646350803975,CO,2022-11-06,1,1,0,1,0,1,1,1,1,0,1,0,1,1
