...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
28,NA,NA,AK,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1.47914720854776,0.296573424707057,AK,2022-10-10,1,1,0,0,1,1,1,1,0,0,1,1
31,0.0165442480377437,0.0072774021758445,AK,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
32,NA,NA,AK,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.0621654035665523,0.009051468642543,AK,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
39,0.0236671467672981,0.0093976807671503,AK,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
40,NA,NA,AK,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.321604989791983,0.1615600793653725,AL,2022-09-11,1,1,1,1,1,1,1,0,0,1,1,1
44,0.603807970935825,0.1766057199575835,AL,2022-09-12,1,1,1,1,1,1,1,0,0,1,1,1
45,0.590724226623636,0.0876444303583235,AL,2022-09-13,1,1,1,1,1,1,1,0,0,1,1,1
46,0.65608075331343,0.195335851944722,AL,2022-09-14,1,1,1,1,1,1,1,0,0,1,1,1
47,0.843580536119615,0.02628716413096215,AL,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
48,0.379346287210452,0.1952061192447385,AL,2022-09-16,1,1,1,1,1,1,1,0,0,1,1,1
49,0.351085574019837,0.195128353589264,AL,2022-09-17,1,1,1,1,1,1,1,1,1,1,1,1
50,0.0352758460685949,0.026729091663666,AL,2022-09-18,1,1,1,1,1,1,1,1,1,1,1,1
51,0.496733592514765,0.2509576543113365,AL,2022-09-19,1,1,1,1,1,1,1,0,0,1,1,1
52,0.382625779162758,0.0271150453187264,AL,2022-09-20,1,1,1,1,1,1,1,0,0,1,1,1
53,0.30477456238032,0.1229894017535425,AL,2022-09-21,1,1,1,1,1,1,1,0,0,1,1,1
54,0.307182503026464,0.161200417529853,AL,2022-09-22,1,1,1,1,1,1,1,0,0,1,1,1
55,1.56594515099386,0.277785586408583,AL,2022-09-23,1,0,0,1,1,1,1,0,0,1,1,1
56,0.26921418585365,0.02813592449205705,AL,2022-09-24,1,1,1,1,1,1,1,1,0,1,0,1
57,0.374785983428139,0.194179261278893,AL,2022-09-25,1,1,1,1,1,1,1,0,0,1,1,1
58,0.374734592043152,0.1940180276661085,AL,2022-09-26,1,1,1,1,1,1,1,1,1,1,1,1
59,0.47977128347835,0.2487448768367305,AL,2022-09-27,1,1,1,1,1,1,1,0,0,1,1,1
60,0.576444017953706,0.0295480686646989,AL,2022-09-28,1,1,1,1,1,1,1,1,1,1,1,1
61,0.466002740652548,0.2479771919061345,AL,2022-09-29,1,1,1,1,1,1,1,0,0,1,1,1
62,0.151456147520958,0.030429201851509,AL,2022-09-30,1,1,1,1,1,1,1,1,1,1,1,1
63,1.04887359229307,0.290354956870921,AL,2022-10-01,1,0,0,1,1,1,1,0,0,1,1,1
64,0.305593455392142,0.03144585986575585,AL,2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
65,0.0479829791809082,0.03201015121713695,AL,2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.174559852467363,0.03326218329980275,AL,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
68,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.171243002513027,0.03548801350147055,AL,2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
71,0.353115424965513,0.0363342689976387,AL,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
72,0.166755056369556,0.03723798716462025,AL,2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1
73,0.352812865615583,0.03820260563359225,AL,2022-10-11,1,1,1,1,1,1,1,0,0,1,1,1
74,2.10973485939574,0.403338139046344,AL,2022-10-12,1,1,0,1,0,1,1,0,0,1,0,1
75,0.355264250374542,0.1600544680563865,AL,2022-10-13,1,1,1,1,1,1,1,0,0,1,1,1
76,0.507413003695956,0.0414987307626202,AL,2022-10-14,1,1,1,1,1,1,1,1,1,1,1,1
77,0.0669915650823809,0.04274460748937365,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
78,1.09812084196677,0.2006960038048845,AL,2022-10-16,1,1,1,0,1,1,1,1,0,0,1,1
79,1.03964591435127,0.4353272494884315,AL,2022-10-17,1,1,1,0,1,1,1,0,1,0,1,1
80,0.081274075537826,0.04698249427735635,AL,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
81,0.223770590686517,0.0485765407837158,AL,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
82,0.0809996191115597,0.050268753096002,AL,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1
83,0.0877199195306649,0.052063596134087,AL,2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1
84,0.0975007902298804,0.0539654582684705,AL,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
85,0.632841292949645,0.065171335266785,AR,2022-09-11,1,1,1,1,1,1,1,1,1,1,1,1
86,2.25236765587375,0.1552825379530945,AR,2022-09-12,1,0,1,1,1,1,1,0,0,1,1,1
87,0.935683906313272,0.1041120702182135,AR,2022-09-13,1,1,1,1,1,0,1,0,1,1,1,0
88,2.05240158581497,0.0508550630936135,AR,2022-09-14,1,0,0,1,1,0,1,0,0,1,1,0
89,0.948103671729307,0.1421689335713255,AR,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
90,0.847614452991542,0.133599073535761,AR,2022-09-16,1,1,1,1,1,0,1,1,0,1,1,0
91,1.00237093491675,0.2992776265343745,AR,2022-09-17,0,1,1,1,1,1,0,1,0,1,1,1
92,0.963792183536425,0.1859016888415465,AR,2022-09-18,1,0,1,1,1,1,1,0,0,1,1,1
93,1.33201220073545,0.1169345455608965,AR,2022-09-19,1,1,1,0,1,0,0,0,1,0,1,0
94,0.724644922282794,0.0803905003830485,AR,2022-09-20,1,1,1,1,1,1,1,1,1,1,1,1
95,1.43623758488428,0.118285823243215,AR,2022-09-21,0,1,1,1,1,1,0,0,0,1,1,1
96,0.560688996900747,0.0643245007493745,AR,2022-09-22,1,1,1,1,1,1,0,1,0,1,1,1
97,0.586219257083112,0.209483383765076,AR,2022-09-23,1,1,1,1,1,1,1,0,0,1,1,1
98,0.0177811899273131,0.01119298308327075,AR,2022-09-24,1,1,1,1,1,1,1,1,1,1,1,1
99,0.059558339721803,0.0109446278648217,AR,2022-09-25,1,1,1,1,1,1,1,1,1,1,1,1
100,1.27999627965746,0.061553617656896,AR,2022-09-26,0,0,1,1,1,1,1,0,0,1,1,1
101,0.535321620481192,0.067827777627592,AR,2022-09-27,1,1,1,1,1,1,1,0,1,0,1,1
102,0.661102330455027,0.095064170379444,AR,2022-09-28,1,1,1,1,1,1,1,0,0,1,1,1
103,1.1830963735881601,0.0099770207692178,AR,2022-09-29,1,1,0,1,1,1,1,0,0,1,0,1
104,1.36149739817208,0.241693653962426,AR,2022-09-30,1,0,0,1,1,1,1,0,0,1,1,1
105,0.0575167106449885,0.0095242822215245,AR,2022-10-01,1,1,1,1,1,1,1,1,1,1,1,1
106,0.266718585145292,0.00930969559996565,AR,2022-10-02,1,1,1,1,1,1,1,0,0,1,1,0
107,1.64062606612753,0.1848879432202365,AR,2022-10-03,1,0,1,1,1,1,1,0,1,1,0,1
108,1.01570161221616,0.1972162757599565,AR,2022-10-04,1,1,1,1,0,1,1,1,0,1,0,1
109,1.96099262716591,0.00872717376181155,AR,2022-10-05,1,0,0,1,1,1,1,0,0,1,1,1
110,0.236667943301732,0.00855737906311985,AR,2022-10-06,1,1,1,1,1,1,1,1,1,1,1,1
111,1.74133813062223,0.1927173678850225,AR,2022-10-07,1,1,1,1,1,0,1,1,0,1,1,0
112,0.540371883627761,0.1471834953770935,AR,2022-10-08,1,1,1,1,1,1,1,0,0,1,1,1
113,0.103288945348604,0.0081380906821902,AR,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
114,0.367651669341694,0.0080325156560637,AR,2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1
115,0.838504086452058,0.101315652554824,AR,2022-10-11,1,1,1,1,1,1,1,0,0,1,0,1
116,0.631542208123251,0.176345180270732,AR,2022-10-12,1,1,1,1,1,1,1,1,1,1,1,1
117,0.574272024927397,0.148531276979124,AR,2022-10-13,1,1,1,1,1,1,1,0,0,1,1,1
118,0.73930907560837,0.219277252553826,AR,2022-10-14,1,0,1,1,1,1,1,0,1,1,0,1
119,0.843601255698239,0.290267334219557,AR,2022-10-15,1,0,1,1,1,1,1,0,0,1,1,1
120,0.740003129949568,0.220012916426554,AR,2022-10-16,1,0,1,1,1,1,1,0,0,1,1,1
121,1.87196261019741,0.264949354997096,AR,2022-10-17,1,0,0,1,0,1,1,0,0,1,0,1
122,0.840287185388375,0.0863300742200395,AR,2022-10-18,1,1,1,0,1,1,1,1,0,0,1,1
123,0.989656402535062,0.433756627013934,AR,2022-10-19,1,0,0,1,1,1,1,0,0,1,1,1
124,0.778576323354513,0.22120239113352,AR,2022-10-20,1,0,1,1,1,1,1,0,0,1,1,1
125,1.82898408446843,0.57748065283885,AR,2022-10-21,0,1,0,0,1,1,0,1,0,0,1,1
126,0.098037267680051,0.0087213467541078,AR,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
127,0.728746437904989,0.0621366960680515,AZ,2022-09-11,1,1,1,1,1,1,1,0,0,1,1,0
128,2.08484473542136,0.1045858002646195,AZ,2022-09-12,1,1,1,0,1,1,1,1,0,0,0,1
129,0.907406858383297,0.1099156432707075,AZ,2022-09-13,1,1,1,1,0,1,1,1,0,1,1,0
130,1.69261929261242,0.1923749372151505,AZ,2022-09-14,1,0,0,1,1,1,1,0,0,1,1,1
131,0.522225239592785,0.1159111641758125,AZ,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
132,1.46975841870142,0.0169080103289527,AZ,2022-09-16,1,0,0,1,1,1,1,0,0,1,1,0
133,0.852251336090791,0.122638608200601,AZ,2022-09-17,1,1,1,1,0,1,1,0,1,1,0,1
134,1.11423099750615,0.0939875845629215,AZ,2022-09-18,1,1,1,1,0,1,1,0,0,1,0,1
135,1.33816069580771,0.1273056645712125,AZ,2022-09-19,1,1,1,1,1,1,1,0,0,1,1,1
136,1.58616343982906,0.0744644126023205,AZ,2022-09-20,1,0,1,1,1,1,1,0,0,1,0,1
137,1.41774453506951,0.18909955271579,AZ,2022-09-21,1,1,1,0,1,1,1,0,0,1,0,1
138,1.40132826276969,0.1073010230710905,AZ,2022-09-22,1,1,1,1,1,1,1,0,0,1,0,1
139,3.02812954978791,0.0213156148535058,AZ,2022-09-23,1,0,0,1,1,1,1,0,0,1,1,1
140,0.687334120974146,0.0220838879095963,AZ,2022-09-24,1,1,1,1,1,1,1,0,0,1,1,1
141,1.09878097152607,0.0967731008204535,AZ,2022-09-25,1,1,1,1,1,1,1,0,0,1,0,1
142,5.35711122726856,0.0889736483329415,AZ,2022-09-26,1,0,0,1,1,1,1,0,0,1,0,1
143,4.19320336531414,0.1119078309236515,AZ,2022-09-27,1,0,0,0,1,1,1,0,0,0,0,1
144,1.69973517930487,0.116571351616733,AZ,2022-09-28,1,1,1,0,1,1,1,0,0,0,1,1
145,1.60788774377972,0.154747923587023,AZ,2022-09-29,0,1,1,0,1,1,0,0,0,0,1,1
146,1.83660696667192,0.0275816071444656,AZ,2022-09-30,1,0,0,1,1,1,1,0,0,1,1,1
147,1.46045848438416,0.0763248918621685,AZ,2022-10-01,1,1,0,1,1,1,1,1,1,1,1,1
148,2.08054917668365,0.2733646081474605,AZ,2022-10-02,1,1,1,1,0,1,1,0,0,1,0,1
149,3.62365560897686,0.1740154322040295,AZ,2022-10-03,1,0,1,0,0,1,1,0,0,0,0,1
150,0.928294920680994,0.174854922853523,AZ,2022-10-04,1,1,1,1,1,1,1,0,0,0,1,1
151,2.60816554776374,0.0892585801503695,AZ,2022-10-05,1,1,0,1,1,1,1,0,0,1,1,1
152,1.3837734683506,0.114097786981134,AZ,2022-10-06,1,1,1,1,1,1,1,1,0,0,0,1
153,1.68196745096396,0.136561818518809,AZ,2022-10-07,1,1,1,1,1,1,1,0,0,1,0,1
154,1.36598331040537,0.31071830979472,AZ,2022-10-08,1,1,1,1,0,1,1,0,0,1,0,1
155,1.09333933694061,0.1453457503072205,AZ,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
156,9.52584715755513,0.171722852508479,AZ,2022-10-10,1,0,0,1,0,1,1,0,0,0,1,0
157,2.77380259063714,0.080163217058655,AZ,2022-10-11,1,0,0,1,1,1,1,0,1,1,0,1
158,2.76878808504722,0.2069943858862655,AZ,2022-10-12,1,0,1,0,0,1,1,0,0,0,0,1
159,3.38862252101258,0.23577324202675,AZ,2022-10-13,1,0,1,1,0,1,1,0,1,1,0,1
160,1.89574303023356,0.181342750778281,AZ,2022-10-14,1,1,1,1,1,1,1,0,0,1,0,0
161,1.95584055470864,0.121485034525141,AZ,2022-10-15,1,0,0,1,1,1,1,0,1,1,0,1
162,2.06362888501987,0.179963662168298,AZ,2022-10-16,1,0,1,1,1,1,1,0,0,1,0,1
163,9.51029477326885,0.138855069527081,AZ,2022-10-17,1,0,0,1,1,1,1,0,0,1,0,1
164,4.84893008098019,0.2474309944998025,AZ,2022-10-18,1,0,1,1,0,1,1,0,0,1,0,1
165,6.11957687509855,0.3188586469471015,AZ,2022-10-19,1,0,1,1,0,1,1,0,0,0,0,0
166,4.74395077763941,0.296620822528236,AZ,2022-10-20,1,0,1,1,0,1,1,0,0,0,0,0
167,2.96595319305466,0.168024316131241,AZ,2022-10-21,1,0,0,1,1,1,1,0,0,1,0,0
168,0.61252542788485,0.3936660566144465,AZ,2022-10-22,1,1,1,1,1,1,1,0,1,1,0,1
169,5.2578162412885,0.104648944866573,CA,2022-09-11,1,0,1,1,1,1,1,0,0,0,0,0
170,6.28972705282967,0.077910546481686,CA,2022-09-12,0,1,1,1,1,1,0,0,0,0,1,0
171,4.73398344791877,0.091286786135825,CA,2022-09-13,1,1,1,1,1,1,1,0,0,0,0,0
172,2.11789577512168,0.089393711379632,CA,2022-09-14,1,1,1,1,0,1,0,1,1,0,0,0
173,2.66682517908868,0.092574459601968,CA,2022-09-15,1,1,1,1,1,1,1,0,0,0,0,1
174,4.02507812398496,0.081161422966371,CA,2022-09-16,0,1,1,0,1,1,0,0,0,1,1,0
175,5.70839436476503,0.107324014647208,CA,2022-09-17,0,1,1,1,1,1,0,0,0,1,0,1
176,5.36215367978837,0.0931677154215165,CA,2022-09-18,0,0,1,0,1,1,0,0,0,0,0,1
177,4.57161241811528,0.0869170454015335,CA,2022-09-19,1,1,1,1,0,1,0,0,0,1,0,0
178,2.97213512742668,0.070955246354303,CA,2022-09-20,1,1,1,1,1,1,0,0,1,0,0,1
179,3.54157497029191,0.1141647915020265,CA,2022-09-21,0,1,1,1,0,1,0,0,0,0,0,1
180,2.28048554741632,0.0781939947460295,CA,2022-09-22,1,1,1,1,1,1,1,0,1,1,0,0
181,4.87638033806443,0.0717811324373085,CA,2022-09-23,1,1,0,1,1,1,0,0,0,0,1,1
182,5.61778718941756,0.1192818762889135,CA,2022-09-24,0,1,1,0,0,1,0,0,0,0,0,1
183,3.52141436610635,0.1158415360996755,CA,2022-09-25,1,1,1,1,1,1,0,1,0,0,0,1
184,8.12560869631126,0.092221998955293,CA,2022-09-26,0,0,1,1,0,1,0,0,0,0,0,0
185,5.55153467851627,0.127748793329062,CA,2022-09-27,0,1,0,1,0,1,0,0,0,1,0,0
186,2.02614587545439,0.0958050993841735,CA,2022-09-28,1,1,1,1,1,1,1,0,0,0,0,1
187,5.6313232045246,0.122687258127076,CA,2022-09-29,1,1,1,0,0,1,0,0,0,0,0,0
188,6.09949862581488,0.150245710154457,CA,2022-09-30,0,1,0,1,0,1,0,0,0,0,0,1
189,4.23585037698188,0.120927413073383,CA,2022-10-01,1,1,1,1,0,1,0,0,0,0,0,0
190,5.46384552331215,0.143489429011865,CA,2022-10-02,0,1,0,1,0,1,0,0,0,0,0,1
191,4.7692391038469,0.1317212397041615,CA,2022-10-03,0,1,1,1,1,1,0,0,0,0,1,0
192,5.56233461460824,0.137039135022677,CA,2022-10-04,0,0,1,0,0,0,0,0,0,0,0,0
193,3.09228597184921,0.134973132779042,CA,2022-10-05,1,1,1,1,0,1,0,0,0,1,0,0
194,4.6763586286943,0.1675734535294235,CA,2022-10-06,1,0,0,1,1,1,0,0,0,0,0,1
195,6.00718483821797,0.1624489855617705,CA,2022-10-07,0,1,0,1,0,1,0,0,0,0,0,1
196,2.91948547141897,0.1446977439564845,CA,2022-10-08,0,1,1,0,0,1,0,0,0,0,0,1
197,2.84573506933509,0.153509283155007,CA,2022-10-09,1,1,1,0,1,1,0,0,0,0,0,1
198,8.43772772843396,0.1369802916981475,CA,2022-10-10,1,1,1,0,0,1,0,0,0,0,0,0
199,9.7617473310273,0.1878537221612995,CA,2022-10-11,1,1,0,1,0,1,0,0,0,0,0,0
200,15.9162174200423,0.210813507132376,CA,2022-10-12,1,1,0,1,0,1,0,0,0,0,0,0
201,12.3045774210829,0.2059781402407685,CA,2022-10-13,0,1,0,0,0,1,0,0,0,0,0,1
202,20.495276633682,0.208986057986506,CA,2022-10-14,1,0,0,1,0,0,0,0,0,0,0,0
203,7.93502375736597,0.186158574522605,CA,2022-10-15,1,0,1,0,0,1,0,0,0,1,0,0
204,6.90920765251718,0.1969715215671705,CA,2022-10-16,0,0,1,1,0,1,0,0,0,0,0,1
205,15.8742457040717,0.2132355714878155,CA,2022-10-17,1,1,0,1,0,1,0,0,0,0,0,0
206,20.9837882214804,0.263452628977451,CA,2022-10-18,1,1,0,0,0,1,0,0,0,0,0,1
207,30.5465847054563,0.270280682928255,CA,2022-10-19,1,1,0,1,0,1,0,0,0,0,0,0
208,11.2485920481364,0.2306326228873695,CA,2022-10-20,1,1,0,1,0,1,0,0,0,0,0,1
209,8.55961144079135,0.2021720286255115,CA,2022-10-21,1,0,1,1,0,1,0,1,0,0,0,1
210,15.8291839427066,0.263834018893636,CA,2022-10-22,1,0,0,1,0,1,1,0,0,0,0,0
211,1.47220663748254,0.298426889383614,CO,2022-09-11,1,1,0,0,1,1,1,0,1,0,1,1
212,1.43142267350108,0.146644533543267,CO,2022-09-12,1,0,0,1,1,1,1,1,1,1,1,1
213,0.379467432968305,0.099916792161197,CO,2022-09-13,1,1,1,1,1,1,1,1,1,1,1,1
214,0.983661883922249,0.0822056190547495,CO,2022-09-14,1,1,1,1,1,0,1,0,1,1,1,0
215,0.455512615230348,0.0059478763870058,CO,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
216,0.99749787719143,0.00583625201606555,CO,2022-09-16,1,1,0,1,1,1,1,0,0,1,0,1
217,0.34269579744155,0.082970989839893,CO,2022-09-17,1,1,1,1,1,1,1,1,1,1,1,1
218,0.724200157790455,0.218406809735119,CO,2022-09-18,1,1,1,1,1,1,1,1,1,1,1,1
219,0.834910659015815,0.04104058906405495,CO,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
220,2.53158420959606,0.2261325673289925,CO,2022-09-20,1,1,0,1,0,1,1,0,0,1,0,1
221,1.3352876023221,0.1692532597210275,CO,2022-09-21,1,1,0,1,0,1,1,0,0,1,0,1
222,1.10053167239422,0.1765818950914885,CO,2022-09-22,1,0,1,1,1,1,1,1,1,1,1,1
223,0.951337939962986,0.0753562251444425,CO,2022-09-23,1,1,1,1,0,1,1,0,1,1,0,1
224,0.836583935667944,0.291552722753315,CO,2022-09-24,1,0,1,1,1,1,1,0,0,1,1,1
225,0.547646849413785,0.1484201788999075,CO,2022-09-25,1,1,1,1,1,1,1,0,0,1,1,1
226,0.881875344863671,0.115895310071051,CO,2022-09-26,1,1,1,1,0,1,1,0,0,1,0,1
227,0.648151619894221,0.00474991559824136,CO,2022-09-27,1,1,1,1,1,1,1,0,0,1,1,1
228,0.917799292561815,0.004662817798341545,CO,2022-09-28,1,1,1,1,1,1,1,1,1,1,1,1
229,0.631317901154729,0.04788566594958895,CO,2022-09-29,1,1,1,1,1,1,1,1,1,1,1,1
230,0.469611897980546,0.128410079473742,CO,2022-09-30,1,1,1,1,1,1,1,0,0,1,1,1
231,0.141510055448208,0.00441458405444983,CO,2022-10-01,1,1,1,1,1,1,1,1,1,1,1,1
232,0.147895803077672,0.00433658814579119,CO,2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
233,0.393699568331362,0.0712598428346975,CO,2022-10-03,1,1,1,1,1,1,1,0,1,1,0,1
234,0.214166999542892,0.00418855191146994,CO,2022-10-04,1,1,1,1,1,1,1,0,0,1,1,1
235,0.403193430498312,0.101141076938349,CO,2022-10-05,1,1,1,1,1,1,1,0,0,1,1,1
236,0.4247721717914,0.113333442339571,CO,2022-10-06,1,1,1,1,1,1,1,0,0,1,0,1
237,1.99441477247408,0.306830443085475,CO,2022-10-07,1,1,0,0,0,1,1,0,0,0,0,1
238,0.654834241813183,0.2229826415365185,CO,2022-10-08,1,1,1,1,1,1,1,0,0,1,1,1
239,1.81126979333844,0.6035069498479,CO,2022-10-09,1,0,0,1,0,1,1,0,0,1,0,1
240,3.86005250452724,0.273850794414492,CO,2022-10-10,1,1,0,1,0,1,1,0,0,1,0,1
241,4.31441499340829,0.2921573679282615,CO,2022-10-11,1,1,0,0,0,1,1,0,0,0,0,1
242,0.929702414457595,0.136846353672591,CO,2022-10-12,1,1,1,0,1,1,1,0,1,0,1,1
243,2.18844871944826,0.306670483272363,CO,2022-10-13,1,1,0,1,0,1,1,0,0,1,0,1
244,1.82281981449481,0.277442126169028,CO,2022-10-14,0,1,0,1,0,1,0,1,0,1,0,1
245,2.02334350395119,0.3731544093304195,CO,2022-10-15,1,1,0,1,0,1,1,0,0,1,0,1
246,0.972685993997228,0.1592546069730055,CO,2022-10-16,0,1,1,1,1,1,0,0,1,1,1,1
247,0.580902059414129,0.0035756951892293,CO,2022-10-17,1,1,1,1,1,1,1,0,0,1,1,1
248,2.75041660039696,0.2319763563108935,CO,2022-10-18,1,1,0,1,0,1,1,1,0,1,0,1
249,2.76939332467807,0.2555615986453315,CO,2022-10-19,1,1,0,1,0,1,1,0,0,1,0,1
250,2.46677835792297,0.3523235321614495,CO,2022-10-20,1,1,0,0,0,1,1,0,0,0,0,1
251,1.71952397076141,0.467721901533882,CO,2022-10-21,1,1,0,0,0,1,1,1,0,0,0,1
252,0.98239416105064,0.3113314927513255,CO,2022-10-22,1,1,1,1,0,1,1,0,1,1,0,1
253,1.19526749468718,0.1675049492057775,CT,2022-09-11,1,1,1,1,1,1,1,0,0,1,1,1
254,1.73830605333258,0.183796940144824,CT,2022-09-12,1,1,1,1,1,1,1,0,0,0,0,1
255,2.31101289130022,0.230217204635748,CT,2022-09-13,1,0,0,0,1,1,1,0,0,1,0,1
256,1.03247545911317,0.1643404948854575,CT,2022-09-14,1,1,1,1,0,1,1,1,0,1,0,1
257,3.63798652901685,0.145438926559543,CT,2022-09-15,1,0,1,0,0,1,1,0,0,0,0,1
258,2.58569133486622,0.1936862702132415,CT,2022-09-16,1,0,1,1,1,1,1,0,1,1,0,0
259,1.85817075603962,0.1496704826043095,CT,2022-09-17,1,1,1,1,1,1,1,1,0,0,1,1
