...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
67,2.04030974068345,0.40153253740984,AL,2022-10-12,1,0,1,0,1,0,0,1,0,1
68,0.322763827898741,0.1602404535733175,AL,2022-10-13,1,1,1,1,1,0,0,1,1,1
69,0.5831771756259,0.0469712951993016,AL,2022-10-14,1,1,1,1,1,0,0,1,1,1
70,0.0737214255820938,0.04798549880689195,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1
71,1.10720460032994,0.203006855579385,AL,2022-10-16,1,1,0,1,1,0,0,0,1,1
72,1.01355512788435,0.433825257321349,AL,2022-10-17,1,1,0,1,1,1,0,0,1,1
73,0.0811821940804996,0.051310054408523,AL,2022-10-18,1,1,1,1,1,1,1,1,1,1
74,0.248942850653185,0.052518929284546,AL,2022-10-19,1,1,1,1,1,1,1,1,1,1
75,0.0807590189557916,0.053781679216129,AL,2022-10-20,1,1,1,1,1,1,1,1,1,1
76,0.0903317315599661,0.0551005240874345,AL,2022-10-21,1,1,1,1,1,0,0,1,1,1
77,0.0968874316635818,0.0564777474560915,AL,2022-10-22,1,1,1,1,1,1,1,1,1,1
78,0.287180526488845,0.057915692295668,AL,2022-10-23,1,1,1,1,1,1,1,1,1,1
79,0.0954324463236952,0.0594167556211915,AL,2022-10-24,1,1,1,1,1,1,1,1,1,1
80,0.285796479226643,0.0609833818740965,AL,2022-10-25,1,1,1,1,1,1,1,1,1,1
81,1.03090538352125,0.373639005984632,AL,2022-10-26,1,1,1,0,1,1,0,1,0,1
82,2.16073941649794,0.80212894885906,AL,2022-10-27,1,0,0,1,1,0,0,0,1,1
83,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.955077721656885,0.4349921701577595,AL,2022-10-29,1,1,1,0,1,0,1,1,0,1
85,0.927910709661693,0.186109271322979,AR,2022-09-18,0,1,1,1,1,0,0,1,1,1
86,1.36838728977012,0.117038027157363,AR,2022-09-19,1,1,0,1,0,0,0,0,1,0
87,0.716133937485043,0.0803164803247035,AR,2022-09-20,1,1,1,1,1,1,1,1,1,1
88,1.53736250117198,0.1182356104613425,AR,2022-09-21,1,1,1,1,0,0,1,1,1,0
89,0.596978979894444,0.0642704211339805,AR,2022-09-22,1,1,1,1,1,0,0,1,1,1
90,0.587210886836643,0.209363875821552,AR,2022-09-23,1,1,1,1,1,0,1,1,0,1
91,0.0175758744047198,0.011242091154064,AR,2022-09-24,1,1,1,1,1,1,1,1,1,1
92,0.0607536656963933,0.01104320865058655,AR,2022-09-25,1,1,1,1,1,0,0,1,1,1
93,1.26884177851779,0.061762031840935,AR,2022-09-26,0,1,1,1,0,0,1,1,1,0
94,0.523571701556172,0.0678281075262445,AR,2022-09-27,1,1,1,1,1,0,0,1,0,1
95,0.616807182817679,0.0949621735063915,AR,2022-09-28,1,1,1,1,1,0,0,1,1,1
96,1.19356630342774,0.01022144117640865,AR,2022-09-29,1,0,1,1,1,0,0,1,1,1
97,1.28336988330874,0.24085271808937,AR,2022-09-30,0,0,1,1,1,0,0,1,1,1
98,0.064450527801504,0.00980041471516085,AR,2022-10-01,1,1,1,1,1,1,1,1,1,1
99,0.238426529067259,0.00958903976070875,AR,2022-10-02,1,1,1,1,1,1,1,1,1,1
100,1.58563162668427,0.1841375413964555,AR,2022-10-03,0,0,1,1,1,0,0,0,1,1
101,1.01395801239674,0.1959075901073705,AR,2022-10-04,1,1,1,0,1,0,0,1,0,0
102,1.95871554009886,0.0089583563186454,AR,2022-10-05,0,0,1,1,1,0,0,1,1,1
103,0.218717766137077,0.008751395197077,AR,2022-10-06,1,1,1,1,1,1,1,1,1,1
104,1.78813745229267,0.1927359630042075,AR,2022-10-07,1,0,1,1,0,0,0,1,1,0
105,0.527599556211818,0.146434113871193,AR,2022-10-08,1,1,1,1,1,0,0,1,1,1
106,0.107112867922597,0.0081501051372788,AR,2022-10-09,1,1,1,1,1,1,1,1,1,1
107,0.386869727758772,0.007958735148819,AR,2022-10-10,1,1,1,1,1,1,1,1,1,1
108,0.765061028298234,0.100682333076227,AR,2022-10-11,1,1,1,1,1,0,0,1,1,1
109,0.643707789742212,0.17532681510656,AR,2022-10-12,1,1,1,1,1,0,0,1,1,1
110,0.556667234583562,0.14760497273708,AR,2022-10-13,1,1,1,1,1,0,0,1,1,1
111,0.68653523231935,0.2181249110307945,AR,2022-10-14,1,1,1,1,1,0,1,1,0,1
112,0.835868249184903,0.2890249377340475,AR,2022-10-15,0,1,1,1,1,0,1,1,1,0
113,0.738760525491909,0.2189562448099165,AR,2022-10-16,0,1,1,1,1,0,0,1,1,1
114,1.92047808050756,0.2639908348633955,AR,2022-10-17,0,0,1,0,1,0,0,1,0,1
115,0.825772561542616,0.0873464019888785,AR,2022-10-18,1,1,0,1,1,1,0,0,1,1
116,1.02221654747581,0.4336082501942385,AR,2022-10-19,0,0,1,1,1,0,0,1,1,1
117,0.768018847028927,0.2204641817441495,AR,2022-10-20,0,1,1,1,1,0,0,1,1,1
118,1.82409372615057,0.4496585279832395,AR,2022-10-21,1,0,0,1,0,1,0,0,1,0
119,0.263312503477884,0.00640814274975775,AR,2022-10-22,1,1,1,1,1,1,1,1,1,1
120,0.0759660917871996,0.00638160077856665,AR,2022-10-23,1,1,1,1,1,1,1,1,1,1
121,3.84590150893005,0.254123571788918,AR,2022-10-24,0,0,1,0,1,0,0,1,0,1
122,3.68951013332249,0.268640072299731,AR,2022-10-25,1,0,1,0,0,0,0,1,0,0
123,0.849980411313928,0.2221290067022105,AR,2022-10-26,0,1,1,1,1,0,0,1,1,1
124,0.699328047727007,0.15040117864388,AR,2022-10-27,0,1,1,1,1,0,0,1,1,1
125,0.06208087536751,0.0067155456451667,AR,2022-10-28,1,1,1,1,1,1,1,1,1,1
126,0.112940313983734,0.00691306722927135,AR,2022-10-29,1,1,1,1,1,1,1,1,1,1
127,0.964248437215705,0.090303026551107,AZ,2022-09-18,1,1,1,0,1,1,1,0,0,1
128,1.30856410332198,0.127438152251389,AZ,2022-09-19,1,1,1,1,1,0,0,0,1,1
129,1.16010331884233,0.069251541594901,AZ,2022-09-20,1,1,1,0,1,0,0,1,0,1
130,1.95737066005711,0.194320304452288,AZ,2022-09-21,0,0,0,1,1,0,0,0,1,1
131,0.769012259126784,0.10547569997159,AZ,2022-09-22,1,1,1,1,1,0,0,1,1,1
132,2.11644008828552,0.0119800971593419,AZ,2022-09-23,0,0,1,1,1,1,0,1,0,1
133,0.409427124195411,0.0120841275018623,AZ,2022-09-24,1,1,1,1,1,1,1,1,1,1
134,0.649422550929516,0.0948182239570925,AZ,2022-09-25,1,1,1,1,1,0,0,0,0,0
135,2.09088424939268,0.0837277395140305,AZ,2022-09-26,1,1,1,1,0,0,0,1,0,0
136,2.58934580256185,0.105818015026203,AZ,2022-09-27,0,1,0,1,1,0,0,0,1,0
137,0.921908254401063,0.1135613465101045,AZ,2022-09-28,1,1,0,1,1,1,0,0,1,1
138,1.21528719122468,0.1516827641176165,AZ,2022-09-29,1,1,0,1,0,0,0,0,0,0
139,0.985779458101343,0.01274970993621405,AZ,2022-09-30,1,0,1,1,1,0,0,1,1,1
140,0.608935928938074,0.0687073414792455,AZ,2022-10-01,1,1,1,1,1,1,1,1,1,1
141,2.93965582963036,0.285267635361639,AZ,2022-10-02,1,0,1,0,1,0,0,1,1,1
142,2.8188697503387,0.1735151591589945,AZ,2022-10-03,1,0,0,0,1,0,0,0,0,1
143,1.3457719034735,0.1804621330926505,AZ,2022-10-04,1,1,1,1,1,0,0,1,1,1
144,1.02029619599936,0.081188547665971,AZ,2022-10-05,1,1,1,1,1,0,0,0,0,1
145,0.761949795639123,0.1109344201155905,AZ,2022-10-06,1,1,1,1,1,1,0,0,1,1
146,0.745778806851365,0.1330281548335495,AZ,2022-10-07,1,1,1,1,1,0,0,1,1,1
147,2.39781246917403,0.3349339254681635,AZ,2022-10-08,0,0,1,0,1,1,0,1,0,1
148,0.680929031556347,0.1318141690109215,AZ,2022-10-09,1,1,1,1,1,1,0,1,0,1
149,6.05916174183609,0.161463642458703,AZ,2022-10-10,0,1,1,0,0,0,0,1,0,0
150,0.979946254759681,0.0628841512737865,AZ,2022-10-11,1,1,1,1,1,1,0,1,0,1
151,2.16272444860486,0.197183078243081,AZ,2022-10-12,1,1,0,0,1,0,0,1,0,1
152,3.53633965172807,0.2350837969280195,AZ,2022-10-13,1,0,1,0,1,0,0,1,0,1
153,1.11304389707864,0.17483308587377,AZ,2022-10-14,1,1,1,0,1,1,1,1,1,1
154,0.744260520472905,0.0960718095766435,AZ,2022-10-15,1,1,1,1,1,0,0,1,0,1
155,1.20315582409441,0.1619221987994975,AZ,2022-10-16,1,1,1,0,1,1,1,1,1,1
156,3.04658481113703,0.115428161114523,AZ,2022-10-17,0,1,1,0,1,1,1,1,1,1
157,4.67130387886029,0.2433123294920485,AZ,2022-10-18,1,0,1,0,1,0,0,1,0,1
158,7.40505376857465,0.32016868011619,AZ,2022-10-19,0,0,1,0,0,1,0,0,0,0
159,5.20623212887261,0.2929908095101675,AZ,2022-10-20,0,0,1,0,1,0,0,0,0,1
160,1.17911433210481,0.1383555579145575,AZ,2022-10-21,1,1,1,0,1,1,1,1,0,0
161,0.851550382481954,0.4090224029238925,AZ,2022-10-22,1,1,1,0,1,1,1,1,1,1
162,0.654877222605554,0.1155402103570745,AZ,2022-10-23,1,1,1,1,1,0,0,1,1,1
163,4.97953140635058,0.3010112663313795,AZ,2022-10-24,1,0,1,0,1,0,0,0,1,1
164,5.96013876874403,0.305230981296044,AZ,2022-10-25,1,0,0,0,0,1,0,0,0,0
165,5.24021709010264,0.2675870702572225,AZ,2022-10-26,0,0,0,0,1,0,0,0,0,1
166,6.90439172408283,0.4181426240312815,AZ,2022-10-27,1,0,1,0,1,0,0,0,0,1
167,2.72966049996882,0.2185108004156005,AZ,2022-10-28,1,1,1,0,1,0,0,0,0,1
168,5.56182915124828,0.438071177754377,AZ,2022-10-29,0,0,1,0,1,0,0,0,0,1
169,4.81584820738304,0.0929663229258435,CA,2022-09-18,1,1,0,1,1,0,1,0,0,0
170,4.57711790876851,0.0867775631565085,CA,2022-09-19,1,1,1,1,1,0,0,0,0,0
171,3.53146299398566,0.070905486669051,CA,2022-09-20,1,0,1,0,1,0,0,0,1,1
172,3.32503731570966,0.1143124527118565,CA,2022-09-21,1,1,1,1,1,0,0,0,1,1
173,2.33712354270344,0.0778203264702295,CA,2022-09-22,1,1,1,1,1,0,0,1,1,1
174,4.89818971748808,0.07146012119064,CA,2022-09-23,1,0,1,0,1,0,0,0,0,0
175,4.60477738348293,0.1190778837274795,CA,2022-09-24,1,1,0,0,1,0,0,0,0,0
176,3.50675664756809,0.1161398776064195,CA,2022-09-25,0,1,1,1,1,0,0,0,1,1
177,7.49115607923583,0.091605923199232,CA,2022-09-26,0,1,1,1,0,0,1,0,0,0
178,4.08086906812966,0.1276085690906455,CA,2022-09-27,1,1,1,0,1,0,0,0,0,0
179,2.24617077189493,0.0956775867731585,CA,2022-09-28,1,1,1,1,1,0,0,0,0,1
180,4.08965647445727,0.1223023485137925,CA,2022-09-29,1,1,0,0,1,1,0,0,0,0
181,5.75683551335417,0.1509797939345865,CA,2022-09-30,0,0,1,1,0,0,0,1,0,0
182,3.17236707607914,0.1206166550627775,CA,2022-10-01,1,1,1,1,1,0,0,0,0,0
183,3.85596439274362,0.143466142094301,CA,2022-10-02,1,1,1,0,0,0,0,0,0,0
184,5.3810255643269,0.132200458746612,CA,2022-10-03,0,1,1,1,0,0,0,1,0,0
185,4.95932977377177,0.1358093129525405,CA,2022-10-04,0,1,0,1,0,0,0,0,0,1
186,2.8691491257392,0.1352903003038795,CA,2022-10-05,1,1,1,1,1,0,0,1,0,0
187,4.98524266507921,0.1699517071022655,CA,2022-10-06,0,0,1,1,1,0,0,0,1,0
188,4.40559321845361,0.1623074261378705,CA,2022-10-07,1,0,1,0,0,0,0,0,0,0
189,2.07133788553241,0.1440544200740685,CA,2022-10-08,1,1,1,1,0,0,0,0,0,0
190,2.34384183481401,0.1538742214896165,CA,2022-10-09,1,1,0,1,1,0,1,0,0,1
191,5.63910040320258,0.135366695301297,CA,2022-10-10,1,1,0,0,1,1,0,0,0,0
192,7.0652615560068,0.187630637148453,CA,2022-10-11,1,0,1,0,1,0,0,0,0,0
193,12.639244573529,0.21238270904521,CA,2022-10-12,0,0,1,0,1,0,0,0,0,0
194,10.0627101738768,0.2081840527265375,CA,2022-10-13,1,0,1,0,0,0,0,1,0,0
195,15.2182099124613,0.207662462538465,CA,2022-10-14,0,0,1,0,0,0,0,0,0,0
196,4.82452064999882,0.184817451696022,CA,2022-10-15,0,1,0,0,1,0,0,0,0,1
197,5.43983836301566,0.1948059612519625,CA,2022-10-16,1,1,0,0,0,1,0,0,0,0
198,10.9783328044444,0.2136492958328515,CA,2022-10-17,1,0,1,0,1,0,0,0,0,0
199,17.2053514654087,0.2664992107485265,CA,2022-10-18,1,0,1,0,1,0,0,0,0,0
200,24.8008972749958,0.273870742120342,CA,2022-10-19,1,0,1,0,1,0,0,1,0,0
201,7.75579283637559,0.2301907939808985,CA,2022-10-20,1,0,1,0,1,0,0,1,0,0
202,5.19550275813289,0.1952956478140365,CA,2022-10-21,0,1,1,0,1,0,0,0,0,0
203,11.9978844235795,0.2613205722524095,CA,2022-10-22,0,0,1,0,1,0,0,0,0,0
204,6.51670501158035,0.255806548763366,CA,2022-10-23,1,1,1,0,0,1,0,0,0,0
205,25.3718819285411,0.304601765369309,CA,2022-10-24,0,0,1,0,0,0,0,0,0,0
206,18.1887800323033,0.3100527076439055,CA,2022-10-25,1,0,1,0,1,0,0,0,0,1
207,21.2768608305298,0.2976392424722665,CA,2022-10-26,1,0,1,0,0,0,0,0,0,0
208,22.6178635151415,0.2966785209800745,CA,2022-10-27,1,0,1,0,1,1,0,0,0,1
209,11.3885109706522,0.2281130773772585,CA,2022-10-28,0,1,0,0,1,0,0,0,0,0
210,16.6672849846399,0.2697214217789605,CA,2022-10-29,0,1,1,0,0,0,0,0,0,0
211,0.616829962877829,0.204499614931372,CO,2022-09-18,1,1,1,1,1,0,0,1,1,1
212,1.11111444956294,0.04720530934887415,CO,2022-09-19,1,1,1,1,1,0,0,1,0,1
213,1.95537668621022,0.2141652795924875,CO,2022-09-20,1,0,1,0,1,0,0,1,0,1
214,1.03612931844434,0.161904903652411,CO,2022-09-21,1,1,1,1,1,0,0,1,0,1
215,0.904829874448194,0.1657788889565755,CO,2022-09-22,0,1,1,1,1,0,0,1,1,1
216,0.92836574074847,0.081204646850967,CO,2022-09-23,1,1,1,1,1,1,0,1,0,1
217,0.708226966032049,0.263092985773812,CO,2022-09-24,1,1,1,1,1,0,0,1,1,1
218,0.44505784814587,0.140827830943124,CO,2022-09-25,1,1,1,1,1,0,0,1,1,1
219,0.665418374421441,0.1158209363662025,CO,2022-09-26,1,1,1,1,1,1,0,1,0,1
220,1.0626300286218,0.02082593205669195,CO,2022-09-27,1,0,1,1,1,1,1,1,1,1
221,1.49842477261375,0.02160722336762005,CO,2022-09-28,1,0,1,1,1,0,0,1,0,1
222,1.11701283662598,0.0578915433674035,CO,2022-09-29,1,1,1,1,1,1,0,0,0,1
223,0.418868033690821,0.123859475270459,CO,2022-09-30,1,1,1,1,1,0,0,1,1,1
224,0.238735318285332,0.0241920639218962,CO,2022-10-01,1,1,1,1,1,1,0,1,0,1
225,0.257675879503366,0.0251401882751673,CO,2022-10-02,1,1,1,1,1,1,1,1,1,1
226,0.699059676974902,0.0789852288690585,CO,2022-10-03,1,1,1,1,1,0,0,1,1,1
227,0.377445305865173,0.02717960912552005,CO,2022-10-04,1,1,1,1,1,1,0,0,1,1
228,0.444997420411631,0.1032511686797685,CO,2022-10-05,1,1,1,1,1,1,0,1,0,1
229,0.440274373609022,0.11296810357907,CO,2022-10-06,1,1,1,1,1,0,0,1,1,1
230,1.38218046061752,0.2761701927900295,CO,2022-10-07,1,0,0,1,1,1,0,0,1,1
231,0.548970412703342,0.1955943284691745,CO,2022-10-08,1,1,1,1,1,0,0,1,1,1
232,1.46392814192807,0.497103709246728,CO,2022-10-09,1,0,1,0,1,0,0,1,0,1
233,2.20698463091612,0.2414771705376,CO,2022-10-10,1,0,1,0,1,0,0,1,0,1
234,2.79434780859675,0.259629119923574,CO,2022-10-11,1,0,0,1,1,0,0,0,0,1
235,0.942583016974426,0.147975479836072,CO,2022-10-12,1,1,0,1,1,1,0,0,1,1
236,1.52426131401306,0.268266622862089,CO,2022-10-13,1,0,1,0,1,0,0,1,0,1
237,1.22344870879772,0.2498376432859035,CO,2022-10-14,1,1,1,1,0,0,0,1,0,0
238,1.5615945946753,0.327038778112848,CO,2022-10-15,1,1,1,0,1,1,0,1,0,1
239,0.929294838380361,0.170440119244187,CO,2022-10-16,1,1,1,1,0,1,0,1,1,0
240,1.1424462231252701,0.04698974945920435,CO,2022-10-17,1,0,1,1,1,0,0,1,1,1
241,1.66762056114494,0.214496243135523,CO,2022-10-18,1,1,1,0,1,0,0,1,0,1
242,1.96401319121525,0.238347426340483,CO,2022-10-19,1,1,1,0,1,0,0,1,0,1
243,2.00754105317026,0.3211020775261055,CO,2022-10-20,1,1,0,1,1,1,0,0,0,1
244,1.35734292404499,0.405271785073205,CO,2022-10-21,1,0,0,1,1,1,0,0,0,1
245,0.68209020426439,0.280845760185642,CO,2022-10-22,1,1,1,0,1,1,0,1,0,1
246,0.062748429405567,0.062263990810205,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1
247,2.25621713019162,0.268567907026789,CO,2022-10-24,1,1,0,0,0,1,0,0,0,0
248,3.1992518724909,0.2859460777038235,CO,2022-10-25,1,1,0,0,1,0,0,0,0,1
249,3.08229104765143,0.2483645267594155,CO,2022-10-26,0,1,1,0,1,0,0,1,0,1
250,2.53864453330075,0.322821730151718,CO,2022-10-27,1,0,1,0,0,0,0,1,0,0
251,1.51164807581454,0.2763864906335875,CO,2022-10-28,1,1,0,1,1,0,0,0,0,1
252,2.15861566338761,0.3885813514636145,CO,2022-10-29,1,1,1,0,1,1,0,1,0,1
253,1.36222604558905,0.1952831390234115,CT,2022-09-18,1,1,1,1,1,0,0,1,1,1
254,2.39870809495749,0.121573258091787,CT,2022-09-19,1,0,1,1,1,0,0,1,1,1
255,1.46387872152562,0.1690752235427415,CT,2022-09-20,1,1,1,1,1,1,1,1,1,1
256,4.68990645302962,0.2723192457884505,CT,2022-09-21,0,0,1,1,1,0,0,0,0,1
257,1.58331990385833,0.1441723083667755,CT,2022-09-22,1,1,1,1,1,1,0,1,0,1
258,3.68305850035815,0.114374372713856,CT,2022-09-23,0,0,1,1,1,0,0,0,0,0
259,1.51372400713694,0.2238975733824445,CT,2022-09-24,1,1,1,1,1,0,0,0,0,1
260,1.11518797386627,0.1710052190580705,CT,2022-09-25,1,1,1,1,1,0,0,1,0,0
261,4.49799093326147,0.107287712311883,CT,2022-09-26,0,0,1,1,1,0,0,0,1,1
262,2.45640305079248,0.136475019804881,CT,2022-09-27,0,0,1,1,1,0,0,1,1,1
263,1.44701443069537,0.2085500220768335,CT,2022-09-28,0,1,1,1,1,0,0,1,0,1
264,3.45831860908804,0.1212001434362395,CT,2022-09-29,0,0,1,1,1,0,0,1,1,0
265,4.8334372779766,0.1127943050611485,CT,2022-09-30,0,0,1,1,1,0,0,0,1,0
266,1.89501675344786,0.210255333731146,CT,2022-10-01,1,1,1,0,1,0,0,1,0,1
267,1.72026881570214,0.16641766082561,CT,2022-10-02,1,1,1,1,1,0,0,0,0,1
268,4.23395561822819,0.19651968796235,CT,2022-10-03,0,1,1,0,1,0,0,0,0,0
269,3.77307007360547,0.1197749874593565,CT,2022-10-04,0,0,1,1,1,0,0,1,0,1
270,1.50453463236284,0.1702267849198885,CT,2022-10-05,1,1,1,1,1,0,0,1,1,1
271,1.2736800821343,0.2170711016453345,CT,2022-10-06,1,1,1,0,1,0,0,1,0,1
272,3.78583654216308,0.1570900970932395,CT,2022-10-07,0,0,1,1,1,0,0,0,0,1
273,1.52955910263313,0.1547964607518825,CT,2022-10-08,0,1,1,1,1,0,0,0,0,1
274,2.956743731548,0.125173908406975,CT,2022-10-09,0,0,1,1,1,0,0,0,0,1
275,4.94052063968715,0.1968073604878595,CT,2022-10-10,0,0,1,0,1,0,0,0,0,1
276,1.26523416350795,0.231526585347782,CT,2022-10-11,1,1,1,1,1,0,1,0,0,1
277,3.85348270152761,0.3328030367625005,CT,2022-10-12,0,1,1,0,1,0,1,0,0,1
278,2.39828862306998,0.376255243318631,CT,2022-10-13,0,0,1,0,1,0,0,1,0,0
279,5.93046843974226,0.379579144055344,CT,2022-10-14,0,0,0,0,1,0,0,0,0,1
280,1.60110365248831,0.245810072398446,CT,2022-10-15,0,1,0,1,1,1,0,0,0,1
281,1.41272640661684,0.2492599365868695,CT,2022-10-16,0,1,1,1,1,0,0,0,1,1
282,0.784019536622795,0.286847225795935,CT,2022-10-17,1,1,1,0,1,0,0,1,0,1
