...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23B_95_CI,other_95_CI
191,3.55587892350143,0.1559195587023225,CA,2023-04-03,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1
192,5.70198716327896,0.085854599757759,CA,2023-04-04,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0
193,3.58463195082641,0.1620184094054265,CA,2023-04-05,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0
194,3.89082574686989,0.198281084564294,CA,2023-04-06,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
195,3.35678633278035,0.144996223550667,CA,2023-04-07,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
196,5.38507567719484,0.136748705735791,CA,2023-04-08,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
197,1.40014309666998,0.0783987384493015,CA,2023-04-09,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
198,4.098387089647,0.1870635326474705,CA,2023-04-10,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
199,9.71231208420457,0.1145643345462185,CA,2023-04-11,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1
200,3.85702589591112,0.2079742102686265,CA,2023-04-12,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
201,8.45292351760415,0.1534590758828995,CA,2023-04-13,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
202,14.4283500441053,0.10280097117778,CA,2023-04-14,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
203,7.8518739479263,0.168692343639238,CA,2023-04-15,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1
204,5.12496568018696,0.1571927288300075,CA,2023-04-16,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
205,14.2803323079939,0.1716761063771115,CA,2023-04-17,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
206,9.29744221146567,0.1612208149584025,CA,2023-04-18,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
207,6.31140152294666,0.226425198372073,CA,2023-04-19,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0
208,7.29765303390663,0.2307809884139025,CA,2023-04-20,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
209,13.3706981140831,0.157428699004608,CA,2023-04-21,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
210,4.84666238149851,0.32453118560173,CA,2023-04-22,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
211,0.0157107843366878,0.00293270347097896,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.0192408268990558,0.00292041840107511,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.10281614041836,0.002923359107226005,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,0.550801348654937,0.00294205972074603,CO,2023-03-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
215,0.324355308282497,0.002977349465859605,CO,2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
216,0.82815141013638,0.182618793742257,CO,2023-03-17,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
217,1.1236467775211,0.4517099966421855,CO,2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
218,0.75986562769381,0.152564772229731,CO,2023-03-19,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
