...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X23E_95_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
55,NA,NA,AL,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.132315687538433,0.122169043509847,AL,2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.134349354925692,0.1371161687236205,AL,2024-02-20,1,1,1,1,1,1,1,0,0,1,1,1
67,NA,NA,AL,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.331379430645562,0.1662538809419135,AL,2024-02-26,1,1,1,1,1,1,1,0,0,1,1,1
73,NA,NA,AL,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.130410600447985,0.185803678827616,AL,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.134732550229734,0.2166511018722435,AL,2024-03-04,1,1,1,1,1,1,1,1,0,1,1,0
80,0.346983853921542,0.2250751755916225,AL,2024-03-05,1,1,1,1,1,1,1,0,0,1,1,0
81,NA,NA,AL,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,0.0280055579840456,0.0366062289766527,AR,2024-02-01,1,1,1,1,1,1,1,1,0,1,1,0
90,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.020354436348142,0.02867699503003925,AR,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
94,0.0184467895354844,0.02695139276074235,AR,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
95,0.0172400552463557,0.02531990627856385,AR,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
96,0.0496594986496109,0.02377873852203155,AR,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
97,0.0478824733611711,0.02232434317182695,AR,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0134925590194666,0.01844966701460385,AR,2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
101,1.04657864910017,0.403695309007176,AR,2024-02-13,1,1,0,1,1,0,1,1,0,1,1,0
102,0.0366170206777959,0.01624480670827055,AR,2024-02-14,1,1,1,1,1,1,1,0,0,1,1,1
103,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.0273843754463385,0.01191021272713565,AR,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
108,0.0268938398607571,0.0112270823959797,AR,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
109,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.024504264466828,0.00824030852307105,AR,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
115,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1.24502071456383,0.856557639008835,AR,2024-02-29,1,1,0,1,1,0,1,1,0,1,1,0
118,0.00826138306284982,0.0071719818292361,AR,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0519121613861679,0.00678649707024005,AR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
122,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.0101174110789777,0.00678426965481365,AR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.0106948203352425,0.0081094159952732,AZ,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
128,1.41658832493283,0.113200871725045,AZ,2024-01-29,1,0,1,1,1,1,1,0,0,1,1,1
129,0.951244037290956,0.096597955801953,AZ,2024-01-30,1,0,1,1,1,1,1,1,1,1,1,1
130,0.804194666301855,0.069713600105137,AZ,2024-01-31,1,1,1,0,1,1,1,1,0,0,1,1
131,0.059573122324036,0.00518571091363995,AZ,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
132,0.057366344803707,0.004647752443871105,AZ,2024-02-02,1,1,1,1,1,1,1,0,0,1,1,1
133,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,0.0886650384534628,0.003748761708461315,AZ,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
135,2.30510829215173,0.1617505266397905,AZ,2024-02-05,1,0,0,1,1,1,1,0,1,0,1,1
136,0.756539858959772,0.04102255815338285,AZ,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
137,0.649493148078381,0.002752847089014625,AZ,2024-02-07,1,1,1,1,1,1,1,0,0,1,1,1
138,0.0052267353260272,0.002495170031583435,AZ,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
139,1.15690883724337,0.314732476213866,AZ,2024-02-09,1,1,0,1,0,1,1,1,0,1,0,1
140,0.0127967736126942,0.00206776216233739,AZ,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
141,0.824397434617087,0.1182912075013045,AZ,2024-02-11,1,1,1,1,1,0,1,1,0,1,1,0
142,0.205026522367735,0.00173705941217394,AZ,2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
143,0.710736167205796,0.063961317474169,AZ,2024-02-13,1,1,1,0,1,1,1,0,1,0,1,1
144,0.457286267032282,0.00148313435461236,AZ,2024-02-14,1,1,1,1,1,1,1,1,0,1,1,0
145,0.00441458076440861,0.00137998853799265,AZ,2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
146,0.0291916013518269,0.001290549995255365,AZ,2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
147,0.145031482039109,0.00121345103067679,AZ,2024-02-17,1,1,1,1,1,1,1,1,1,1,1,1
148,0.73917610458864,0.0510824351710865,AZ,2024-02-18,1,1,1,1,1,0,1,1,1,1,1,1
149,0.418629960151955,0.00109170342371222,AZ,2024-02-19,1,1,1,1,1,1,1,0,0,1,1,1
150,0.93509909174041,0.0663791310499745,AZ,2024-02-20,1,1,1,1,1,1,1,1,0,0,0,0
151,0.703603143461413,0.0346852930340698,AZ,2024-02-21,1,1,1,1,1,1,1,0,1,0,1,1
152,1.01416961427228,0.236777118141081,AZ,2024-02-22,1,1,0,0,1,1,1,1,0,0,1,1
153,0.0274136017566952,9.54577578457215e-4,AZ,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
154,0.0128065289653357,9.39104764490725e-4,AZ,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
155,1.48261344673986,0.2118337995720275,AZ,2024-02-25,1,0,0,0,1,1,1,0,0,0,1,1
156,0.122071450873503,9.2850941112246e-4,AZ,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
157,0.664136866889047,0.08655818354792,AZ,2024-02-27,1,1,1,1,1,1,1,1,0,0,1,1
158,0.0813743090070985,9.4449251553567e-4,AZ,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
159,0.0385644875736879,9.6262286634662e-4,AZ,2024-02-29,1,1,1,1,1,1,1,1,0,0,1,1
160,0.00592107175863066,9.87811978294065e-4,AZ,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
161,0.0758329648930143,0.00102042176277704,AZ,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
162,0.0730671820417126,0.00106093179467996,AZ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
163,0.220687737305234,0.00110994801469871,AZ,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
164,0.169313186926709,0.001168213298428495,AZ,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
165,0.0617598303585376,0.001236619891754775,AZ,2024-03-06,1,1,1,1,1,1,1,0,0,1,1,1
166,0.0143994658963383,0.001316223669028085,AZ,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
167,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,0.089873201549552,0.00151416175549001,AZ,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
169,1.09304543421366,0.0468518888040666,CA,2024-01-28,1,1,1,1,1,1,1,0,0,1,1,0
170,1.9265790328458,0.087307733631421,CA,2024-01-29,1,1,1,1,0,0,1,0,1,0,0,0
171,2.01809642221103,0.072834383284407,CA,2024-01-30,1,1,1,1,1,1,1,0,0,0,0,0
172,2.0094494033932,0.0839098259141045,CA,2024-01-31,1,1,1,1,1,1,0,0,0,0,1,0
173,3.41389284779642,0.1042334607922625,CA,2024-02-01,1,1,1,1,1,0,1,1,0,0,1,0
174,2.76983313354915,0.1046996392923175,CA,2024-02-02,1,1,1,0,1,1,1,0,0,0,1,1
175,1.6826751131406,0.04289519336812965,CA,2024-02-03,1,1,1,1,1,1,1,0,0,0,0,1
176,1.23116551903191,0.03640684057247565,CA,2024-02-04,1,1,1,1,1,1,1,1,0,0,0,0
177,1.06182774153903,0.063862727150303,CA,2024-02-05,1,1,1,1,1,1,1,0,0,0,1,0
178,2.77558607091217,0.1058688790624205,CA,2024-02-06,1,0,1,1,1,1,1,0,0,0,0,0
179,1.65176190425845,0.0845404541750115,CA,2024-02-07,1,1,1,1,1,1,1,0,0,0,0,0
180,3.07711085361085,0.0347354185967929,CA,2024-02-08,1,1,0,0,1,1,1,1,0,0,0,0
181,3.77457416958718,0.1150993969256955,CA,2024-02-09,1,1,1,0,1,1,1,1,0,0,1,0
182,2.44851087380926,0.1427918711786325,CA,2024-02-10,1,1,0,0,1,1,1,0,0,0,1,0
183,0.0740618797810407,0.003141404767050745,CA,2024-02-11,1,1,1,1,1,1,1,1,1,1,1,1
184,2.24999586141674,0.1065327779730125,CA,2024-02-12,1,1,1,0,1,1,1,0,0,0,0,0
185,1.93808876231504,0.086201242277604,CA,2024-02-13,1,1,1,1,0,0,1,0,0,0,0,0
186,2.0212853749925,0.0389356955591811,CA,2024-02-14,1,1,1,1,1,1,1,0,0,0,1,0
187,2.78828519079994,0.1137610696599255,CA,2024-02-15,1,0,0,1,0,0,1,0,0,1,0,0
188,1.72352587146582,0.03653058631637415,CA,2024-02-16,1,1,1,1,1,1,1,0,0,0,1,0
189,0.815626382176403,0.03312483813041465,CA,2024-02-17,1,1,1,1,1,1,1,1,0,0,1,1
190,1.08253410008309,0.0536235311553525,CA,2024-02-18,1,1,1,1,1,0,1,1,0,0,1,0
191,1.30124367423303,0.0385436943957672,CA,2024-02-19,1,1,1,1,1,1,1,1,1,0,0,1
192,0.684993859157582,0.002761301564006735,CA,2024-02-20,1,1,1,1,1,1,1,1,0,0,0,1
193,2.48974111587854,0.083757841222847,CA,2024-02-21,1,1,1,1,0,0,1,0,0,0,0,0
194,2.26421874005016,0.063132259888739,CA,2024-02-22,1,1,1,1,0,1,1,0,0,0,0,0
195,1.89076245297363,0.062752089145419,CA,2024-02-23,1,1,1,1,1,0,1,1,0,0,1,1
196,1.07034595151433,0.0561211698977325,CA,2024-02-24,1,1,1,1,1,1,1,0,0,0,1,1
197,1.45026446676479,0.00298781490480811,CA,2024-02-25,1,1,0,1,1,1,1,1,0,0,1,1
198,2.87527413558489,0.0756530511864805,CA,2024-02-26,1,1,1,1,1,0,1,0,0,0,1,0
199,3.60169221650078,0.110265262623971,CA,2024-02-27,1,1,1,1,1,0,1,1,0,0,1,0
200,2.09406519948671,0.0736552136130385,CA,2024-02-28,1,1,1,1,1,1,0,1,0,0,1,0
201,0.296755630825939,0.00343939768969446,CA,2024-02-29,1,1,1,1,1,1,1,1,0,0,1,1
202,0.393336632276227,0.003600200249110315,CA,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
203,1.69621786508686,0.003783990059661325,CA,2024-03-02,1,1,0,1,1,1,1,1,0,0,1,0
204,0.907572130550419,0.0461151613899519,CA,2024-03-03,1,1,1,1,1,1,1,1,0,0,1,1
205,2.08296795028092,0.0854558190239675,CA,2024-03-04,1,1,1,1,1,0,1,0,0,0,0,1
206,3.41085628424692,0.1097951457622435,CA,2024-03-05,1,1,1,1,1,0,0,0,0,0,1,0
207,2.86710635300355,0.0594134129042755,CA,2024-03-06,1,1,1,1,1,0,1,1,0,0,1,0
208,3.70175425884272,0.1167033955527005,CA,2024-03-07,1,1,1,1,1,0,1,1,0,0,1,0
209,2.62989437010666,0.053935285520004,CA,2024-03-08,1,1,1,1,0,0,1,1,0,0,0,0
210,1.93723923103487,0.1333483410026925,CA,2024-03-09,1,1,1,1,1,0,1,1,0,0,1,0
211,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.08008033993468,0.00209924905028748,CO,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
213,0.00530581814956467,0.00183219627225409,CO,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
214,0.00508614835782488,0.00159849551132196,CO,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
215,0.0590241346397545,0.001394136439262035,CO,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
216,0.0306412173301513,0.001215561218257235,CO,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.00255790221421887,8.04812496314425e-4,CO,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
220,0.00311291032402092,7.0131930502438e-4,CO,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
221,0.00226916223245054,6.1113307912289e-4,CO,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
222,0.00924253879618428,5.3257427558328e-4,CO,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
223,0.00921049406868832,4.6416773266958e-4,CO,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
224,1.28930833766393,0.487480699049786,CO,2024-02-10,1,1,0,0,1,1,1,1,0,0,1,1
225,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.00665425463751833,3.0770114668151e-4,CO,2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
227,1.29277548532236,0.489652247453944,CO,2024-02-13,1,1,0,0,1,1,1,1,0,0,1,1
228,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,0.00150899415907006,2.0465594016338e-4,CO,2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.00144358678177364,1.05011420253785e-4,CO,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
235,0.0151525169363032,9.2124040424325e-5,CO,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,1.32344551684884,0.4944480199275195,CO,2024-02-23,1,1,0,0,1,1,1,1,0,0,1,1
238,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.00793251623192609,4.86866745945593e-5,CO,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
241,8.2459964634936e-4,4.302734713630255e-5,CO,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
242,0.00102070864151479,3.808412605699055e-5,CO,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
243,0.00225767908062956,3.37635799385949e-5,CO,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.00347901218309224,2.124008964306635e-5,CO,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.00110246432783617,1.38245405929341e-5,CO,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.00297331330399403,0.0029555753428924,CT,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
254,0.998794507173663,0.1190937555458565,CT,2024-01-29,1,1,1,0,1,1,1,1,0,0,1,1
255,0.0109178882273137,0.00233192064307635,CT,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
