...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI
1,0.275318604257703,0.00761939758567975,AK,2022-08-21,1,1,1,0,0,1
2,1.54573103102559,0.2821490090847765,AK,2022-08-22,0,0,1,1,1,1
3,0.0132045120087154,0.0082255814305837,AK,2022-08-23,1,1,1,1,1,1
4,NA,NA,AK,2022-08-24,NA,NA,NA,NA,NA,NA
5,0.0472208686186543,0.0090265590281688,AK,2022-08-25,1,1,1,1,1,1
6,NA,NA,AK,2022-08-26,NA,NA,NA,NA,NA,NA
7,0.0441144296919353,0.01007046397844005,AK,2022-08-27,1,1,1,1,1,1
8,0.0498027270882902,0.0107030144717807,AK,2022-08-28,1,1,1,0,0,1
9,0.0970928168215186,0.0114222386256077,AK,2022-08-29,1,1,1,1,1,1
10,0.0465584922911169,0.01223976799840315,AK,2022-08-30,1,1,1,1,1,1
11,0.567138511184807,0.1673249284796445,AK,2022-08-31,1,1,1,0,0,1
12,NA,NA,AK,2022-09-01,NA,NA,NA,NA,NA,NA
13,0.0158020121978061,0.01542729473612355,AK,2022-09-02,1,1,1,0,0,1
14,NA,NA,AK,2022-09-03,NA,NA,NA,NA,NA,NA
15,0.0174579997077107,0.0183513942692415,AK,2022-09-04,1,1,1,0,0,1
16,NA,NA,AK,2022-09-05,NA,NA,NA,NA,NA,NA
17,0.112445019288256,0.0221441240885771,AK,2022-09-06,1,1,1,1,1,1
18,0.0205482543272671,0.02444555918052645,AK,2022-09-07,1,1,1,1,1,1
19,NA,NA,AK,2022-09-08,NA,NA,NA,NA,NA,NA
20,NA,NA,AK,2022-09-09,NA,NA,NA,NA,NA,NA
21,NA,NA,AK,2022-09-10,NA,NA,NA,NA,NA,NA
22,NA,NA,AK,2022-09-11,NA,NA,NA,NA,NA,NA
23,NA,NA,AK,2022-09-12,NA,NA,NA,NA,NA,NA
24,NA,NA,AK,2022-09-13,NA,NA,NA,NA,NA,NA
25,0.0281884582368268,0.0522984499059875,AK,2022-09-14,1,1,1,0,0,1
26,NA,NA,AK,2022-09-15,NA,NA,NA,NA,NA,NA
27,0.101802480201042,0.0657393949690465,AK,2022-09-16,1,1,1,0,0,1
28,0.0288464352379586,0.073685763261077,AK,2022-09-17,1,1,1,0,0,1
29,0.0994809322735782,0.082524680925624,AK,2022-09-18,1,1,1,0,0,1
30,0.285491560773888,0.0923019006713805,AK,2022-09-19,1,1,1,0,0,1
31,NA,NA,AK,2022-09-20,NA,NA,NA,NA,NA,NA
32,0.0416076761597086,0.114788688262845,AK,2022-09-21,1,1,1,0,0,1
33,NA,NA,AK,2022-09-22,NA,NA,NA,NA,NA,NA
34,0.0425186559666421,0.141210688392899,AK,2022-09-23,1,1,1,0,0,1
35,NA,NA,AK,2022-09-24,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-09-25,NA,NA,NA,NA,NA,NA
37,0.466607597357008,0.187612622808671,AK,2022-09-26,1,1,1,0,0,1
38,NA,NA,AK,2022-09-27,NA,NA,NA,NA,NA,NA
39,0.059224774908841,0.222213976232496,AK,2022-09-28,1,1,1,0,0,1
40,NA,NA,AK,2022-09-29,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-09-30,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-10-01,NA,NA,NA,NA,NA,NA
43,1.26982680914065,0.03050261932587025,AL,2022-08-21,0,0,1,0,0,1
44,0.819415658012534,0.123399673750997,AL,2022-08-22,1,1,1,0,0,1
45,3.88222430879759,0.2488322928598725,AL,2022-08-23,0,0,1,0,0,1
46,1.00867289045963,0.072643132240639,AL,2022-08-24,1,1,1,0,0,1
47,0.800215363246926,0.075416117472771,AL,2022-08-25,1,1,1,0,0,1
48,0.932927174855394,0.162429031535487,AL,2022-08-26,1,1,0,0,0,0
49,0.608761932628398,0.1185013425347035,AL,2022-08-27,1,1,1,1,1,1
50,0.451026468212193,0.1228068369643155,AL,2022-08-28,1,1,1,0,0,0
51,3.10650751302792,0.0602287328098695,AL,2022-08-29,0,0,1,0,0,1
52,1.10491695408429,0.1692288746954795,AL,2022-08-30,1,1,0,0,0,0
53,1.71944792873408,0.208078421537314,AL,2022-08-31,0,0,1,0,0,1
54,0.594844373309227,0.0768285216279085,AL,2022-09-01,1,1,1,0,0,1
55,0.432338489732697,0.086305635672784,AL,2022-09-02,1,1,1,1,1,1
56,1.28085346904835,0.1976495431519925,AL,2022-09-03,0,0,1,0,0,1
57,1.01176542125681,0.02180445157863875,AL,2022-09-04,1,1,1,0,0,1
58,NA,NA,AL,2022-09-05,NA,NA,NA,NA,NA,NA
59,0.663280447265066,0.16314331785189,AL,2022-09-06,1,1,1,0,0,1
60,0.351842257728008,0.0918167022186935,AL,2022-09-07,1,1,1,0,0,1
61,1.63434386427615,0.1888819498496515,AL,2022-09-08,0,0,1,0,0,1
62,0.355252703104308,0.139660214312994,AL,2022-09-09,1,1,1,0,0,1
63,0.809468166131648,0.3813429013529965,AL,2022-09-10,0,0,1,0,0,1
64,0.412454317690348,0.1640962849978915,AL,2022-09-11,1,1,1,0,0,1
65,0.811786762246355,0.180521502112929,AL,2022-09-12,1,1,1,0,0,0
66,0.382631429063617,0.0844481049777375,AL,2022-09-13,1,1,1,0,0,1
67,0.880220986525838,0.201456097983883,AL,2022-09-14,1,1,1,1,1,1
68,0.547117991620101,0.01707508274949335,AL,2022-09-15,1,1,1,0,0,1
69,0.498567324437089,0.202046311179543,AL,2022-09-16,1,1,1,1,1,1
70,0.548108252270776,0.202320355469828,AL,2022-09-17,1,1,1,0,0,1
71,0.0203515372245095,0.0161974308124571,AL,2022-09-18,1,1,1,0,0,1
72,0.646417576780874,0.265109219213883,AL,2022-09-19,1,1,1,1,1,1
73,0.23925872029647,0.01572326602044145,AL,2022-09-20,1,1,1,1,1,1
74,0.363782051264176,0.122790473774889,AL,2022-09-21,1,1,1,1,1,1
75,0.455146322777744,0.165806506396087,AL,2022-09-22,1,1,1,1,1,1
76,2.14946562092778,0.2977744833089235,AL,2022-09-23,0,0,1,0,0,1
77,0.12606019648543,0.01506011296324135,AL,2022-09-24,1,1,1,1,1,1
78,0.557489299323803,0.2038181453339555,AL,2022-09-25,1,1,1,0,0,1
79,0.555894510900176,0.2038976348535895,AL,2022-09-26,1,1,1,1,1,1
80,0.687584503838037,0.266987946718134,AL,2022-09-27,1,1,1,0,0,1
81,0.289344607667773,0.0148104230331709,AL,2022-09-28,1,1,1,1,1,1
82,0.644923179422388,0.2670097823517265,AL,2022-09-29,1,1,1,0,0,1
83,0.0843245262171157,0.01485609241916315,AL,2022-09-30,1,1,1,1,1,1
84,1.439757034867,0.317203559487369,AL,2022-10-01,0,0,1,0,0,1
85,1.02372256958814,0.1849377515641935,AR,2022-08-21,1,1,1,1,0,0
86,2.15421341970616,0.1849542723449405,AR,2022-08-22,0,0,1,0,0,1
87,3.62329511290104,0.0447138039614613,AR,2022-08-23,0,0,1,0,0,1
88,1.42552589930902,0.1092842973809485,AR,2022-08-24,1,1,1,1,0,0
89,0.887835721392825,0.122868419593206,AR,2022-08-25,1,1,1,1,1,1
90,1.10212015486009,0.070494325510752,AR,2022-08-26,1,1,1,0,0,1
91,1.62984290989654,0.0469967610077945,AR,2022-08-27,1,0,1,0,0,1
92,2.3387214285596,0.233114351688474,AR,2022-08-28,0,0,1,0,0,0
93,1.26786783331209,0.109578397639157,AR,2022-08-29,1,1,1,0,0,0
94,2.11204875357716,0.087892410478939,AR,2022-08-30,1,1,1,0,0,0
95,1.25962113766976,0.130492745208874,AR,2022-08-31,1,1,1,0,0,0
96,2.18241872829452,0.147003363870523,AR,2022-09-01,0,1,1,0,0,0
97,1.16135282635056,0.2128731986247625,AR,2022-09-02,1,0,0,0,0,0
98,0.760542382211408,0.01432104555396495,AR,2022-09-03,1,1,1,1,1,1
99,0.571290455901855,0.1413153426314685,AR,2022-09-04,1,1,1,0,0,1
100,0.75772346028793,0.1389171336875485,AR,2022-09-05,1,1,1,0,0,1
101,1.91580800958221,0.1177069354883755,AR,2022-09-06,1,1,1,0,0,0
102,2.57432166083773,0.181751451660342,AR,2022-09-07,0,0,1,0,0,0
103,2.7224094883027,0.212465599952725,AR,2022-09-08,0,0,1,0,0,1
104,1.30283373585068,0.174252373303086,AR,2022-09-09,0,1,1,0,0,1
105,0.534676887137872,0.123055656581947,AR,2022-09-10,1,1,1,0,0,1
106,0.902479735107213,0.0655698571144845,AR,2022-09-11,1,1,1,0,0,1
107,1.7291196190269,0.154167577762011,AR,2022-09-12,1,1,1,0,0,1
108,1.03900753312113,0.1046667163320225,AR,2022-09-13,1,1,1,0,1,0
109,2.70105319135995,0.0526877580113715,AR,2022-09-14,0,0,1,0,1,0
110,0.768948363903042,0.140831813609725,AR,2022-09-15,1,1,1,1,1,1
111,0.827322385600393,0.13333633749901,AR,2022-09-16,1,1,1,1,1,1
112,0.917151583284328,0.29899563806221,AR,2022-09-17,1,1,0,1,0,0
113,0.699758149324823,0.1822140980532235,AR,2022-09-18,1,1,1,0,0,1
114,1.92479470243205,0.1180185609192345,AR,2022-09-19,0,1,0,0,0,0
115,1.37367080884756,0.0812884478220025,AR,2022-09-20,1,1,1,0,0,1
116,1.89641807616631,0.119144779132623,AR,2022-09-21,1,1,1,1,0,0
117,1.1746329766973,0.0663425685531335,AR,2022-09-22,1,1,1,1,1,1
118,0.42673590787302,0.2023182343009445,AR,2022-09-23,1,1,1,1,1,1
119,0.0460251984879398,0.0171893638574228,AR,2022-09-24,1,1,1,1,1,1
120,0.144257885955588,0.01736933200447315,AR,2022-09-25,1,1,1,1,1,1
121,2.01686293483133,0.0668240293625145,AR,2022-09-26,0,0,1,0,0,0
122,1.1172754832555,0.0703334883053315,AR,2022-09-27,1,1,1,1,1,1
123,1.2263025060132,0.095301332937871,AR,2022-09-28,1,1,1,1,1,1
124,2.11868664001406,0.01817390590693895,AR,2022-09-29,0,0,1,0,0,1
125,0.865548040189555,0.2275086465423595,AR,2022-09-30,1,1,1,0,0,1
126,0.175112297386356,0.01864014557805315,AR,2022-10-01,1,1,1,1,1,1
127,4.02836652999687,0.19281025508838,AZ,2022-08-21,0,0,1,0,1,0
128,2.04048795932321,0.1167621165142405,AZ,2022-08-22,1,1,1,1,1,1
129,1.57120386084257,0.053929030594961,AZ,2022-08-23,1,0,1,0,0,0
130,2.95648033721609,0.1667033377106765,AZ,2022-08-24,0,0,1,0,0,1
131,0.342310996269688,0.083601292591286,AZ,2022-08-25,1,1,1,0,0,1
132,0.966110016406522,0.116093447695731,AZ,2022-08-26,1,1,0,0,0,0
133,0.729667699057425,0.0758805400278035,AZ,2022-08-27,1,1,1,0,0,1
134,0.982013940859927,0.0874780087619295,AZ,2022-08-28,1,1,1,0,0,1
135,1.71728345150898,0.0826578029772265,AZ,2022-08-29,1,1,1,0,0,1
136,0.966096300763559,0.1143538105682305,AZ,2022-08-30,1,1,1,0,0,1
