"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23G_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23G_95_CI","X24A_95_CI","other_95_CI"
"88",0.924775687763243,1.30875259123375,"AR",2023-11-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"89",NA,NA,"AR",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.866695237837423,1.22781978773592,"AR",2023-11-03,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"91",NA,NA,"AR",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",3.05948202394215,1.06820106143597,"AR",2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"94",0.861770352241795,1.22195393120827,"AR",2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"95",0.165110691913513,0.280538948192263,"AR",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"96",NA,NA,"AR",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.682203342873345,0.873409572804337,"AR",2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"103",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.670159108213548,0.848304820978797,"AR",2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"108",0.847811333243715,0.79694628271235,"AR",2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"109",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.192039637440258,0.355102246146731,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",1.50005157366379,1.06946103301691,"AR",2023-11-28,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"116",0.518641647141625,0.367748439911786,"AR",2023-11-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.850052815051684,1.18517659436894,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"119",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.64286371164892,0.740345709431883,"AR",2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"123",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",1.74532382225841,1.18407539011492,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"125",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.35929589081073,0.668936235783561,"AZ",2023-10-29,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
"128",3.35290599458153,0.7400433823624,"AZ",2023-10-30,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
"129",1.80815837587169,0.715256228433937,"AZ",2023-10-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"130",1.30516311605481,0.649956038248162,"AZ",2023-11-01,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"131",2.42583612177824,0.703522852252363,"AZ",2023-11-02,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
"132",1.77794363636548,0.790809069965347,"AZ",2023-11-03,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
"133",0.779809349378042,0.758805305260386,"AZ",2023-11-04,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"134",2.29118019034763,0.749335283795939,"AZ",2023-11-05,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
"135",4.36037175431954,0.711550256195887,"AZ",2023-11-06,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
"136",2.09498414960209,0.639413203996138,"AZ",2023-11-07,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0
"137",2.43855824821245,0.760404528533125,"AZ",2023-11-08,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
"138",1.70577295084085,0.736498724120517,"AZ",2023-11-09,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1
"139",1.25221553876987,0.741453527080263,"AZ",2023-11-10,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"140",1.26316808532731,0.702722222382551,"AZ",2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"141",3.46689422693796,0.649361735803054,"AZ",2023-11-12,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
"142",4.39974061384437,0.634957418362078,"AZ",2023-11-13,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
"143",2.71913546646719,0.75088150751057,"AZ",2023-11-14,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1
"144",2.46762123174073,0.635639466829911,"AZ",2023-11-15,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
"145",1.56279682943393,0.327083330086778,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"146",0.633245631100225,0.931070926555825,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"147",1.11490121587367,0.802450559590275,"AZ",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"148",1.94997953414965,0.786154059664827,"AZ",2023-11-19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
"149",4.78966211825902,0.644739990417171,"AZ",2023-11-20,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
"150",2.04923435589536,0.762089422267035,"AZ",2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
"151",1.61765918856537,0.776738123570803,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"152",1.13186852984687,0.93707613949631,"AZ",2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1
"153",1.92837191109974,0.628513750006655,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"154",1.85286104170489,0.766999631863648,"AZ",2023-11-25,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1
"155",4.47519598219594,0.966178949688201,"AZ",2023-11-26,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"156",2.51407578965826,0.652100393456838,"AZ",2023-11-27,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
"157",6.70340858507272,0.73148222143224,"AZ",2023-11-28,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
"158",2.85115824640126,0.676609107835985,"AZ",2023-11-29,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"159",0.781012449117457,0.696604212924015,"AZ",2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
"160",1.03899762645286,0.643231377555366,"AZ",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
"161",1.90146882311601,0.712273729618076,"AZ",2023-12-02,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1
"162",3.25739424511216,0.673395489353846,"AZ",2023-12-03,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
"163",4.82334185084451,0.793306616367621,"AZ",2023-12-04,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1
"164",5.34572175081675,0.623486926309774,"AZ",2023-12-05,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"165",3.64720815023406,0.830793453489299,"AZ",2023-12-06,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0
"166",2.26823229217993,0.626124174343951,"AZ",2023-12-07,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1
"167",0.565815640695196,0.510586462130703,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"168",0.948958100685186,0.268755298682205,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"169",1.40825516829024,0.333233123142527,"CA",2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"170",2.8308488995456,0.870387025435688,"CA",2023-10-30,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"171",1.19965520237074,0.665639583352308,"CA",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1
"172",2.01862652334162,0.937939907642018,"CA",2023-11-01,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
"173",1.54457568775403,0.629521396509718,"CA",2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0
"174",2.32973192825216,0.528479107398075,"CA",2023-11-03,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1
"175",1.29051154803297,1.23128928828905,"CA",2023-11-04,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0
"176",1.2233968408519,0.847596115156062,"CA",2023-11-05,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
"177",2.86635385977991,0.64045578719585,"CA",2023-11-06,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"178",2.12423916703684,0.744201831277913,"CA",2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"179",3.31433616691411,0.851145710685933,"CA",2023-11-08,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
"180",3.41066695677523,0.752278657550358,"CA",2023-11-09,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0
