...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
249,0.137085424066117,4.6101588881925e-4,CO,2023-03-29,1,1,1,1,1,1,0,1,0,1,1,1
250,0.102855519623799,4.5835356699191e-4,CO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
251,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,0.00811761411402052,4.585437298307e-4,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
253,0.130520785566873,0.00798325111096715,CT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
254,0.17455372644913,0.00783820754493175,CT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
255,0.338326175558243,0.0077076898349268,CT,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
256,0.141824000650754,0.00759114964131785,CT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
257,0.64041384350799,0.126653233987689,CT,2023-02-23,1,1,1,1,1,1,0,1,0,1,1,1
258,0.925724306725928,0.1554654939744455,CT,2023-02-24,1,0,1,1,1,1,0,0,0,1,1,1
259,0.00668239948375392,0.0073210530102416,CT,2023-02-25,1,1,1,1,1,1,0,1,0,1,1,1
260,0.172511143156776,0.00725644370448905,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
261,0.81531484210242,0.1340214388978685,CT,2023-02-27,1,1,1,1,0,1,1,1,0,1,0,1
262,0.734861789460925,0.081091231816801,CT,2023-02-28,1,1,1,1,0,1,1,1,0,1,0,1
263,0.864713644636976,0.134087200246144,CT,2023-03-01,1,0,1,1,1,1,0,0,1,1,1,1
264,0.0625260898682404,0.0071206111485708,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
265,0.951458409738512,0.287354422811329,CT,2023-03-03,0,1,0,1,1,1,0,1,0,1,1,1
266,0.0341689542038725,0.00712631888773845,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
267,0.0630879369452705,0.00714810179385835,CT,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
268,0.219465917998687,0.0071829113593547,CT,2023-03-06,1,1,1,1,1,1,0,1,0,1,0,1
269,1.33910713287448,0.2227522537903455,CT,2023-03-07,1,1,0,1,1,0,0,1,0,1,0,0
270,0.818825390883606,0.1333453586630815,CT,2023-03-08,1,1,1,1,1,0,0,1,1,1,1,0
271,0.3535816831985,0.0073701087030559,CT,2023-03-09,1,1,1,1,1,1,1,0,0,1,0,1
272,0.123592744133498,0.0074621333816019,CT,2023-03-10,1,1,1,1,1,1,1,1,0,1,0,1
273,0.12631167020371,0.007570269173014,CT,2023-03-11,1,1,1,1,1,1,1,1,0,1,0,1
274,0.0393641924389243,0.00769548489323075,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
275,0.869605027306382,0.183376889782448,CT,2023-03-13,1,1,1,1,1,0,1,1,0,1,0,0
276,0.583630161352068,0.00800176090271635,CT,2023-03-14,1,1,1,1,1,1,1,1,0,1,0,0
277,1.06473306290811,0.220291979685807,CT,2023-03-15,1,1,1,1,1,1,0,1,0,1,1,1
278,0.803634528400772,0.1175817220971,CT,2023-03-16,1,1,1,1,1,0,1,1,0,1,0,0
279,0.606768703786615,0.150916660944531,CT,2023-03-17,1,1,1,1,1,1,0,1,0,1,1,1
280,0.296504041086651,0.00887952369742595,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
281,1.88738817130153,0.85863280828183,CT,2023-03-19,0,1,0,1,1,0,0,1,1,1,0,0
282,1.40808604414252,0.2058537667068685,CT,2023-03-20,1,1,1,0,1,1,1,1,0,0,1,1
283,0.246177669059798,0.0098330780350944,CT,2023-03-21,1,1,1,1,1,1,1,1,0,1,0,1
284,1.52170013816323,0.2164505015751135,CT,2023-03-22,0,1,1,1,1,1,0,1,0,1,0,1
285,0.609232889698233,0.1140538843370855,CT,2023-03-23,1,1,1,1,1,1,1,0,0,1,0,1
286,0.54223049556152,0.0111213247759396,CT,2023-03-24,1,1,1,1,1,1,1,1,0,1,0,1
287,1.24470308289861,0.16381836325372,CT,2023-03-25,1,1,1,0,1,1,1,1,0,0,0,1
288,0.495674930678846,0.0122124425522155,CT,2023-03-26,1,1,1,1,1,1,1,1,0,1,0,1
289,0.798868652487257,0.01283957748884145,CT,2023-03-27,1,1,1,1,1,1,1,1,0,1,0,1
290,0.0616020961793604,0.0135266879688261,CT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
291,0.192775432872494,0.01427798106734505,CT,2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1
292,0.216870264000466,0.0150975447567792,CT,2023-03-30,1,1,1,1,1,1,1,1,0,1,0,1
293,NA,NA,CT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.237274219261916,0.01695640674384775,CT,2023-04-01,1,1,1,1,1,1,1,1,0,1,0,1
295,1.02312855150154,0.2957229665041395,DC,2023-02-19,1,1,1,1,1,0,1,1,0,1,1,0
296,0.249011148498133,0.0093820075513363,DC,2023-02-20,1,1,1,1,1,1,0,1,0,1,1,0
297,0.578705095061973,0.1134635892201315,DC,2023-02-21,1,1,1,1,1,1,0,0,0,1,1,1
298,0.767877223197763,0.1167918794309325,DC,2023-02-22,1,1,1,1,1,0,1,1,0,0,1,1
299,0.231162255609075,0.00910048938863815,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0694947494776259,0.00908061749612755,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
301,0.161795054159697,0.00909910381477075,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
302,2.08573117210863,0.264089305603791,DC,2023-02-26,0,1,0,1,0,1,1,1,0,1,0,1
303,0.00883053330899591,0.0092586633055845,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
304,0.0103347332766977,0.0094053804049671,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
305,0.337384412826898,0.00960203549036385,DC,2023-03-01,1,1,1,1,1,1,0,1,0,1,1,1
306,1.50240612954457,0.293234710875124,DC,2023-03-02,0,1,0,1,0,1,0,1,0,1,0,0
307,0.0390607386155722,0.01016847576808565,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
308,0.186279526576453,0.0105540820653827,DC,2023-03-04,1,1,1,1,1,1,0,1,0,1,1,1
309,2.10562031026116,0.423971718198827,DC,2023-03-05,1,0,0,1,1,1,0,0,1,1,1,0
310,0.39044116676076,0.01158712711951015,DC,2023-03-06,1,1,1,1,1,1,1,1,0,1,1,0
311,0.181022648646266,0.01226734316389465,DC,2023-03-07,1,1,1,1,1,1,1,0,0,1,1,1
312,0.143759736001242,0.01308646733693565,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
313,0.0373730450071388,0.0140750153971001,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
314,0.0520238427890969,0.01527250629046595,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
315,1.1918355790033,0.804014559194515,DC,2023-03-11,1,0,0,1,1,1,1,0,0,1,1,1
316,1.02827026080121,0.4071459204507815,DC,2023-03-12,1,0,1,1,1,1,1,0,0,1,1,1
317,0.246169914506267,0.02071172103766205,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
318,0.941406290665586,0.283978760011656,DC,2023-03-14,1,1,1,1,1,0,1,1,1,1,1,1
319,0.219953020906333,0.0268118679404689,DC,2023-03-15,1,1,1,1,1,1,1,1,0,0,1,1
320,0.0232794966776783,0.0310231011843781,DC,2023-03-16,1,1,1,1,1,1,0,1,0,1,1,1
321,0.0828093877008563,0.0362651027066514,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
322,0.683908097595757,0.181367874657689,DC,2023-03-18,0,1,1,1,1,1,0,1,0,1,1,1
323,0.191954828299379,0.0507304545063085,DC,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
324,0.677408157584495,0.1901646779142435,DC,2023-03-20,0,1,1,1,1,1,0,1,0,1,1,1
325,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.955909219411724,0.396396883068147,DC,2023-03-22,1,1,1,1,1,0,1,1,0,1,1,0
327,0.0485072705512395,0.099589445197839,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
328,0.260896013365354,0.115364800187286,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
329,0.772668777881075,0.30298892744464,DC,2023-03-25,1,0,1,1,1,1,1,0,1,0,1,1
330,0.473352449403111,0.147896600647251,DC,2023-03-26,1,1,1,1,1,1,1,0,0,1,1,1
331,0.700789685480452,0.271004940001333,DC,2023-03-27,1,1,1,1,0,1,1,1,0,1,0,1
332,0.638759653902836,0.2225694724033565,DC,2023-03-28,1,1,1,1,1,1,1,1,0,1,0,1
333,0.61785574088234,0.240093580882722,DC,2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1
334,0.862767368839651,0.317180831595938,DC,2023-03-30,1,1,1,1,1,0,1,1,0,1,1,0
335,0.828142114679732,0.316170778702767,DC,2023-03-31,1,0,1,1,1,1,0,0,1,1,1,1
336,0.315960585256417,0.220264344808677,DC,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
337,0.948562783980018,0.2974892817061655,DE,2023-02-19,0,1,0,1,1,1,0,1,0,1,1,1
338,0.119875411932076,0.00359487415272151,DE,2023-02-20,1,1,1,1,1,1,1,1,0,1,0,1
339,0.049488671270548,0.00342858937599116,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
340,0.00622946931002245,0.00328388600221504,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
341,0.179787479651529,0.00315910216791642,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
342,0.0651693922275168,0.003052868567773325,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
343,0.0432790770345357,0.002964095334168285,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
344,0.00524130172847241,0.002891965797195305,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
345,0.00491993583980746,0.002835937908629205,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
346,0.548801684163989,0.0927247576913,DE,2023-02-28,1,1,1,1,1,1,0,1,0,1,1,1
347,0.103271878964015,0.00277146431913967,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
348,0.0389913427325388,0.002763455722356035,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
349,3.53317463021316,0.400238733873987,DE,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,1
350,0.0401079839361853,0.002799860244656495,DE,2023-03-04,1,1,1,1,1,1,0,1,0,1,1,1
351,1.12463638992967,0.452695515108135,DE,2023-03-05,0,1,0,1,1,1,0,1,0,1,1,1
352,1.26561392341526,0.155514759324273,DE,2023-03-06,1,1,0,0,1,1,1,1,0,0,1,1
353,0.216427143888748,0.00301341486302248,DE,2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
354,1.08282503640322,0.23322371308997,DE,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
355,0.016638494248489,0.003302914000034125,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
356,0.175780224096375,0.003510167288186035,DE,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
357,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.0196647579098993,0.004516862823729825,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
360,0.00648470657116654,0.00503973172601265,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
361,0.0199424986141995,0.005698787195046,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
362,1.28147345506686,0.893183207077345,DE,2023-03-16,1,1,0,1,1,0,1,1,0,1,1,0
363,0.811686382048039,0.1781397964126545,DE,2023-03-17,0,1,1,1,1,1,0,1,0,1,1,1
364,0.023950899569828,0.00888560822486035,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
365,0.0981896730395456,0.010517609018177,DE,2023-03-19,1,1,1,1,1,1,0,1,0,1,1,1
366,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.0378492324200715,0.0149736496034134,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
368,0.0744857359116464,0.017892529009828802,DE,2023-03-22,1,1,1,1,1,1,0,1,0,1,1,1
369,0.945105108534937,0.182994247989738,DE,2023-03-23,1,1,1,1,1,0,0,1,1,1,1,0
370,0.912592571867967,0.200931196502937,DE,2023-03-24,1,1,1,1,0,1,1,1,0,1,0,1
371,0.0560297826555431,0.0295295997743049,DE,2023-03-25,1,1,1,1,1,1,0,1,0,1,1,1
372,0.0172757217108746,0.03422155395992145,DE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
373,0.0187860027981603,0.0391775258360522,DE,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
374,0.839615412758332,0.1644173024191125,DE,2023-03-28,1,1,1,1,0,1,0,1,0,1,0,1
375,0.0278579989390776,0.04947860348091165,DE,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
376,0.14498578409932,0.0546592848202625,DE,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
377,0.825529184380818,0.1938861361314055,DE,2023-03-31,1,1,1,1,0,1,1,1,1,1,0,0
378,0.104756515624078,0.064875750061847,DE,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
379,1.45269827283065,0.1320110074601115,FL,2023-02-19,1,1,1,1,1,1,1,1,0,0,0,1
380,2.62939737648968,0.129112256135885,FL,2023-02-20,1,0,1,1,1,1,0,0,0,0,1,0
381,4.35904153355965,0.1628559959848015,FL,2023-02-21,0,1,0,1,1,0,0,0,0,0,0,0
382,3.60774419241259,0.106807497829204,FL,2023-02-22,0,1,0,1,1,1,0,0,0,0,1,0
383,3.12772770862154,0.104347639410145,FL,2023-02-23,0,1,1,0,1,1,0,0,0,0,1,0
384,2.25420648156714,0.106078605393307,FL,2023-02-24,1,1,1,1,0,1,0,0,0,1,0,0
385,2.42467788693187,0.081680641125713,FL,2023-02-25,1,1,0,1,1,1,0,0,0,0,1,0
386,2.88359341386196,0.0737065136687465,FL,2023-02-26,1,1,0,1,1,1,0,0,0,0,1,0
387,2.14278136573743,0.123136019297908,FL,2023-02-27,1,0,1,1,1,1,0,0,0,0,1,0
388,3.01951587116038,0.090544112857481,FL,2023-02-28,0,1,1,1,1,1,0,0,0,0,0,1
389,2.42857061087968,0.1337516116265865,FL,2023-03-01,1,1,1,1,1,1,0,0,1,0,0,0
390,2.310000614478,0.0798882685182365,FL,2023-03-02,1,1,0,1,1,1,0,0,0,1,0,0
391,4.81754896714639,0.065932366411576,FL,2023-03-03,0,1,0,1,0,1,0,0,0,1,0,1
392,1.4902216489311,0.090557525665156,FL,2023-03-04,1,1,1,1,1,1,0,0,0,0,1,0
393,1.46810434857695,0.0977982774139625,FL,2023-03-05,1,1,1,1,1,1,0,1,0,1,0,1
394,2.77657803595723,0.1415211557320675,FL,2023-03-06,1,0,1,1,1,1,0,1,0,0,0,0
395,1.9933045271857,0.1034931075475395,FL,2023-03-07,1,1,1,0,1,1,0,0,0,0,0,0
396,2.58712600115588,0.0925345494702935,FL,2023-03-08,0,1,1,1,1,0,0,0,0,1,0,1
397,2.62864639792461,0.11130403946736,FL,2023-03-09,1,0,1,1,1,1,0,0,0,1,0,1
398,3.09383894542289,0.146062238983185,FL,2023-03-10,1,0,1,1,1,1,0,0,0,1,0,0
399,2.19022528570699,0.1428367186087095,FL,2023-03-11,1,1,1,1,1,0,0,1,0,1,0,0
400,1.16701049851438,0.0557361200680055,FL,2023-03-12,1,1,1,1,1,0,0,1,1,1,1,0
401,3.0492751363089,0.146439976009855,FL,2023-03-13,0,0,0,1,1,1,0,0,0,1,0,0
402,1.41642680779392,0.1079462295454345,FL,2023-03-14,1,1,1,1,1,0,0,0,0,1,0,0
403,2.12311889533117,0.116336273047114,FL,2023-03-15,1,1,1,1,0,1,0,0,0,1,0,1
404,2.5451242933191,0.0503153586436905,FL,2023-03-16,0,1,0,1,1,1,0,0,0,0,0,0
405,3.34968399215622,0.171969888694163,FL,2023-03-17,1,1,0,1,0,1,1,1,0,1,0,0
406,1.61997807960542,0.0433515459549685,FL,2023-03-18,1,1,0,1,1,1,0,0,0,1,0,0
407,2.17031686484142,0.1401566615980075,FL,2023-03-19,1,0,1,1,1,0,0,0,0,1,0,0
408,1.68052143997152,0.1262693541732875,FL,2023-03-20,1,1,1,1,0,1,0,1,0,0,0,0
409,2.7242292963358,0.1387208093191745,FL,2023-03-21,1,0,1,1,1,1,0,0,0,0,0,0
410,3.77673246760662,0.0411693635598572,FL,2023-03-22,0,1,0,1,1,1,0,1,0,1,0,1
411,2.9420728618492,0.142208974599007,FL,2023-03-23,0,0,1,1,0,1,0,1,0,1,0,0
412,1.77723125049195,0.1259218655968345,FL,2023-03-24,1,1,1,1,1,1,0,0,0,1,0,0
413,4.85336949555069,0.240891174787574,FL,2023-03-25,1,0,0,1,1,0,0,0,0,1,0,0
414,1.73566977904974,0.104223005808379,FL,2023-03-26,1,1,1,1,1,0,0,1,0,1,0,0
415,3.79362643564505,0.118333566609488,FL,2023-03-27,0,0,1,1,1,0,0,0,0,0,0,0
416,2.13778234254589,0.1043253063578325,FL,2023-03-28,1,0,1,1,1,1,0,1,0,0,0,1
417,3.08606109755159,0.1407380263375965,FL,2023-03-29,1,0,1,1,1,1,0,0,0,0,0,0
418,3.78054439268029,0.1782961208465695,FL,2023-03-30,1,1,1,0,1,0,0,1,0,0,1,0
419,2.39190123156511,0.099796539525107,FL,2023-03-31,1,1,1,1,1,1,0,0,0,1,0,0
420,2.55495668891152,0.104383328452434,FL,2023-04-01,0,1,1,1,1,0,0,1,0,1,0,0
421,1.32827101147534,0.113022331216341,GA,2023-02-19,0,1,1,1,1,0,1,1,0,1,1,0
422,1.44040226135089,0.122809641147968,GA,2023-02-20,1,1,1,1,1,1,0,1,0,1,1,1
423,1.78781539677901,0.211790372048959,GA,2023-02-21,0,1,1,1,1,1,0,1,0,1,1,1
424,1.75176665948694,0.191090232508365,GA,2023-02-22,1,1,1,0,1,1,1,0,0,0,1,1
425,1.34621422170801,0.2149439708988535,GA,2023-02-23,1,1,1,0,1,1,1,1,1,0,1,0
426,1.63671154191628,0.251693552781693,GA,2023-02-24,1,1,0,1,1,1,0,0,0,1,1,0
427,2.37234491740392,0.02825928371409185,GA,2023-02-25,0,1,0,1,1,1,1,0,0,0,1,0
428,0.801514655375575,0.190317753489788,GA,2023-02-26,1,1,1,1,1,0,0,1,0,1,1,0
429,1.46964141880334,0.088638650466456,GA,2023-02-27,0,1,1,1,0,1,0,1,1,1,0,1
430,0.481901516158132,0.0942913120746075,GA,2023-02-28,1,1,1,1,1,1,0,1,0,1,1,1
431,1.65835802282828,0.273487834763336,GA,2023-03-01,1,0,0,1,1,0,1,0,0,1,1,1
432,0.568025521740675,0.0238634739291389,GA,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
433,0.462407668122606,0.0935522006542945,GA,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
434,0.38036634628003,0.140429329456743,GA,2023-03-04,1,1,1,1,1,1,0,1,0,1,1,1
435,1.6183062468124,0.3006902513392715,GA,2023-03-05,0,1,0,1,1,0,0,1,0,1,1,0
436,2.81913628434496,0.4587645526961895,GA,2023-03-06,0,1,0,1,0,0,0,1,0,1,0,1
437,4.45448661891277,0.248332256474971,GA,2023-03-07,0,1,0,1,1,1,0,1,0,0,1,1
438,1.32970006391739,0.1862006616495645,GA,2023-03-08,0,1,1,1,1,1,0,1,1,1,1,0
439,1.01861723003948,0.0217672058637229,GA,2023-03-09,1,1,0,1,1,1,1,1,0,1,1,0
440,0.581764239311228,0.0218239004369392,GA,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
441,0.529572989816519,0.1998063870770215,GA,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
442,1.54686711331111,0.3503281652820165,GA,2023-03-12,1,1,0,0,0,1,1,1,0,0,0,1
443,0.84763973209094,0.184629915884002,GA,2023-03-13,1,1,1,1,1,0,0,1,1,1,1,0
444,0.179491890249141,0.02303132673268575,GA,2023-03-14,1,1,1,1,1,1,0,1,0,1,1,1
445,1.27425626501496,0.148169751082745,GA,2023-03-15,1,1,1,1,0,0,0,1,0,1,0,0
446,0.601992015529775,0.02431320689320425,GA,2023-03-16,1,1,1,1,1,1,0,1,0,1,1,1
447,1.94135996759897,0.326652843312938,GA,2023-03-17,1,1,0,0,0,0,0,1,0,0,1,0
448,0.850715798855786,0.02615412345280595,GA,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
449,0.688258870839045,0.0273205614107032,GA,2023-03-19,1,1,1,1,1,1,0,1,0,1,1,1
450,1.43590901034728,0.0286753774391507,GA,2023-03-20,1,1,0,1,1,1,0,0,0,1,1,0
451,0.474565635718606,0.1038672229193135,GA,2023-03-21,1,1,1,1,1,1,0,1,0,1,0,1
452,0.766264553234615,0.132522540010865,GA,2023-03-22,1,1,1,1,1,1,0,1,0,1,1,1
453,0.837992888494736,0.034106044456755,GA,2023-03-23,1,1,1,1,1,1,0,1,0,1,1,1
454,0.827367944203984,0.163213170949366,GA,2023-03-24,1,1,1,1,1,0,0,1,0,1,0,1
455,0.488819076188079,0.03916228225157805,GA,2023-03-25,1,1,1,1,1,1,0,1,0,1,1,1
456,1.2388340142059,0.04222972325383915,GA,2023-03-26,1,1,0,1,1,1,0,1,0,1,0,0
457,1.38243464008879,0.106705803757289,GA,2023-03-27,1,1,1,1,1,0,0,1,0,0,1,0
458,1.74011372958259,0.16975928142638,GA,2023-03-28,1,1,1,1,1,0,1,1,0,1,0,0
459,0.85190997111701,0.1957879964327865,GA,2023-03-29,1,1,1,1,1,0,0,1,0,1,1,0
460,1.09416740821525,0.0591007672782035,GA,2023-03-30,1,1,0,1,1,1,0,1,0,1,1,1
461,1.49229219262858,0.1266241413157095,GA,2023-03-31,1,1,1,1,1,0,0,0,0,1,0,0
462,0.84435461514245,0.2375397740085835,GA,2023-04-01,1,1,1,1,1,0,1,1,0,1,0,0
463,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,0.0597313179161589,0.0374114806071275,HI,2023-02-23,1,1,1,1,1,1,0,1,0,1,1,1
468,0.457667522033937,0.2462086972089575,HI,2023-02-24,1,1,1,1,1,1,0,1,0,1,1,1
469,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,0.120454581825347,0.0210729750775005,HI,2023-03-01,1,1,1,1,1,1,1,1,0,1,1,0
474,1.03452964754709,0.01917927432541015,HI,2023-03-02,1,1,0,1,1,1,0,1,0,1,1,1
475,0.452146656842785,0.2024177100296955,HI,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
476,0.200839301628262,0.01593745035582405,HI,2023-03-04,1,1,1,1,1,1,0,1,0,1,1,1
477,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.0238468508849034,0.01120797412042525,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
481,0.0749667924391451,0.010313921072485,HI,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
482,0.0201420921893042,0.009512802359116,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
483,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.0661680387550549,0.0081521704558781,HI,2023-03-12,1,1,1,1,1,1,0,1,0,1,1,1
485,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.0167296372937072,0.00659782668516935,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
488,0.99980946183438,0.234257195888887,HI,2023-03-16,1,1,1,1,0,1,0,1,0,1,0,1
489,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.221480985598488,0.00518036688367595,HI,2023-03-19,1,1,1,1,1,1,0,0,0,1,1,1
492,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.0471800893917823,0.00467280745421859,HI,2023-03-21,1,1,1,1,1,1,0,1,0,1,0,1
494,0.0948071861455444,0.00445792645356478,HI,2023-03-22,1,1,1,1,1,1,0,1,0,1,1,1
495,0.932035770713432,0.136781135204286,HI,2023-03-23,1,1,1,1,0,1,0,1,0,0,0,1
496,0.0143135807034212,0.00409375512146145,HI,2023-03-24,1,1,1,1,1,1,0,1,0,1,1,1
497,1.92592387208969,0.2365845359355415,HI,2023-03-25,1,1,0,1,0,1,0,1,0,0,0,1
498,1.96212397716045,0.270051607829449,HI,2023-03-26,1,1,0,1,0,1,0,1,0,0,0,1
499,NA,NA,HI,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.0510328557625788,0.00357662461000694,HI,2023-03-28,1,1,1,1,1,1,1,1,0,1,0,1
501,0.928570059745696,0.135972522594328,HI,2023-03-29,1,1,1,1,1,0,0,1,0,1,0,0
502,0.950661645917849,0.1593798317570325,HI,2023-03-30,1,1,1,1,0,1,0,1,0,1,0,1
503,0.906453401376478,0.1195085080744145,HI,2023-03-31,1,1,1,1,1,0,0,1,0,1,0,0
504,0.927526697782921,0.120427558960183,HI,2023-04-01,1,1,1,1,0,1,0,1,0,1,0,1
505,0.507122185155891,0.1274923702355915,IA,2023-02-19,1,1,1,1,1,1,0,1,0,1,0,0
506,1.21511742139117,0.1447548498606205,IA,2023-02-20,1,0,1,1,1,1,0,0,0,1,1,1
507,1.81807832785058,0.1743393555402075,IA,2023-02-21,1,1,1,1,0,1,0,1,0,1,0,1
508,0.866827232150193,0.091201182606058,IA,2023-02-22,1,1,1,1,1,1,1,1,0,1,0,1
509,1.26738429007132,0.155161521511009,IA,2023-02-23,1,1,1,0,1,1,0,1,0,1,0,1
510,1.04392686290202,0.433381435201091,IA,2023-02-24,1,0,1,1,1,1,1,0,0,1,1,1
