...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
38,1.05010368963838,0.243443666550731,AK,2023-02-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
39,1.05533270194801,0.2847446751492785,AK,2023-02-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
40,1.20748768626227,0.04105769150972855,AK,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.93433817279153,0.128210232651675,AK,2023-02-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
42,0.655602690195412,0.194762521877169,AK,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
43,1.33044807274502,0.654369888150875,AL,2023-01-08,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
44,0.945707963712535,0.297103584508328,AL,2023-01-09,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
45,0.974397447902868,0.2358905739132585,AL,2023-01-10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
46,0.510816450729922,0.327783461133009,AL,2023-01-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
47,0.979565562151619,0.448162669765,AL,2023-01-12,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
48,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1.16142633107598,0.2060843425443555,AL,2023-01-18,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
54,0.173352629562397,0.0941705715397895,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,0.186284749916201,0.0953999618024255,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
56,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.205687321583181,0.099277506987048,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.201936770647472,0.1006376762333635,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
60,0.605900270360278,0.509734196119855,AL,2023-01-25,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
61,1.0289328516038,0.571608697064005,AL,2023-01-26,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
62,1.28454657427565,0.3429864571983765,AL,2023-01-27,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1
63,0.929567665564114,0.69528642185873,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
64,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,1.9485205839013,0.489645343941668,AL,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
66,0.556093266751983,0.485632635528458,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
67,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,1.01343824602847,0.4278448946739665,AL,2023-02-02,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
69,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.523014627676733,0.469527895976075,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,0.258738927073979,0.1204480718074745,AL,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,0.371592604975684,0.291946689220995,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,0.270571651949401,0.124500640425535,AL,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,2.38777752780147,0.4533707148213385,AL,2023-02-08,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
75,0.88933147951581,0.674176573484495,AL,2023-02-09,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
76,0.498733938455772,0.445317269212333,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.479301625871738,0.4333225725307715,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
80,1.04701874419387,0.4293515082728805,AL,2023-02-14,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
81,1.56025463121668,0.4253933594801805,AL,2023-02-15,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
82,0.470281870765226,0.421446342354289,AL,2023-02-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
83,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1.8467896799411,0.323933753890636,AR,2023-01-08,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1
86,3.70003849547293,0.29159489012613,AR,2023-01-09,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0
87,2.20820768028428,0.2363101588670505,AR,2023-01-10,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1
88,2.0428928029315,0.242154612072994,AR,2023-01-11,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0
89,2.34675136190665,0.298688265406524,AR,2023-01-12,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0
90,1.74550705051431,0.2817074907039745,AR,2023-01-13,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
91,1.33994698923392,0.4990613052557135,AR,2023-01-14,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
92,1.6507696296293,0.757973776826965,AR,2023-01-15,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
93,3.54268077624317,0.52315769900647,AR,2023-01-16,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1
94,2.34612861024419,0.2538315334291765,AR,2023-01-17,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
95,1.53814312836499,0.283223434199523,AR,2023-01-18,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0
96,1.35800367380806,0.2930317730352935,AR,2023-01-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
97,1.17088293382818,0.2843839014051485,AR,2023-01-20,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0
98,1.02948353672527,0.72144565947828,AR,2023-01-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
99,0.678398845757262,0.265863255051783,AR,2023-01-22,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
100,1.54195423874712,0.216848394501634,AR,2023-01-23,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
101,4.84142290798278,0.3736872443232205,AR,2023-01-24,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
102,2.69746634321927,0.3264344092703405,AR,2023-01-25,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0
103,1.7571583103631,0.2346224033261855,AR,2023-01-26,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1
104,1.13931024544705,0.227962745931261,AR,2023-01-27,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
105,0.0615277226748419,0.04766032466167485,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.73218632576403,0.3570430845683565,AR,2023-01-29,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
107,14.8534487762118,0.534139002564215,AR,2023-01-30,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
108,0.702327522513808,0.348466213919267,AR,2023-01-31,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
109,2.99656759880894,0.4906819314751975,AR,2023-02-01,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
110,0.569554961948873,0.2463250272046955,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
111,1.0553689106672,0.2441916175069215,AR,2023-02-03,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
112,0.0794424002451819,0.0698043771313365,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0.873665811674317,0.57045057421558,AR,2023-02-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
114,6.14649498404933,0.485661329227046,AR,2023-02-06,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
115,3.00912718868244,0.4808120887755275,AR,2023-02-07,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
116,0.77987209028502,0.2888308880658125,AR,2023-02-08,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
117,0.979013253917472,0.2599724582616935,AR,2023-02-09,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
118,5.69581898985119,0.4412253442999115,AR,2023-02-10,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
119,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.125489165535264,0.13032064210666,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,2.64206822311612,0.488039004088721,AR,2023-02-13,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
122,5.15671102889169,0.4622895117091675,AR,2023-02-14,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
123,2.87116380226845,0.3135495912126705,AR,2023-02-15,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
124,3.39168106895971,0.3087078231255845,AR,2023-02-16,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
125,3.39263707515347,0.33102606701622,AR,2023-02-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
126,0.467176646862529,0.260762909341762,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
127,0.986986252203985,0.255343252141143,AZ,2023-01-08,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
128,3.67622681959095,0.308747191026585,AZ,2023-01-09,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
129,3.51261141896908,0.228711719000379,AZ,2023-01-10,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0
130,1.81531864869805,0.2968372584146095,AZ,2023-01-11,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
131,1.37784774474998,0.3253295118997475,AZ,2023-01-12,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
132,1.08368993325528,0.347063530469066,AZ,2023-01-13,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
133,1.16988876455426,0.336415849287312,AZ,2023-01-14,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
134,1.97091315645488,0.333231957417654,AZ,2023-01-15,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
135,3.58917695514991,0.3283626679864695,AZ,2023-01-16,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
136,2.12616580537702,0.2788514334782495,AZ,2023-01-17,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
137,1.0309393008258,0.33025050656439,AZ,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
138,3.05259705031495,0.342357583629854,AZ,2023-01-19,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
139,1.44117520565157,0.264167104275666,AZ,2023-01-20,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
140,0.657461272850367,0.262768186024156,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,0.360161260896395,0.254663868642079,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,3.00959837663489,0.3173799062837365,AZ,2023-01-23,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1
143,2.73784775846799,0.3968438425711085,AZ,2023-01-24,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
144,1.37383460465174,0.325327411637486,AZ,2023-01-25,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
145,2.6786028160401,0.3636934333755365,AZ,2023-01-26,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
146,0.99897597539425,0.310136752140566,AZ,2023-01-27,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
147,0.960001017513301,0.3523262403241135,AZ,2023-01-28,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
148,3.1386003026198,0.3722714497231785,AZ,2023-01-29,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
149,2.14284282952476,0.260911776407003,AZ,2023-01-30,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
150,3.64118109609504,0.2429970309641475,AZ,2023-01-31,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0
151,9.61295864525938,0.374247523998742,AZ,2023-02-01,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
152,1.38836752037918,0.1682859359194935,AZ,2023-02-02,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
153,2.11098845186414,0.3042714124385655,AZ,2023-02-03,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
154,0.913461895649457,0.268904115115739,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
155,2.55194485361254,0.248799787908551,AZ,2023-02-05,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
156,2.27075554090267,0.242080087179502,AZ,2023-02-06,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
157,1.6389763003982,0.24894464765011,AZ,2023-02-07,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
158,1.86231275099948,0.081832946182616,AZ,2023-02-08,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
159,0.792793772690473,0.162430653475713,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
160,1.73716188663683,0.3384505294894725,AZ,2023-02-10,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1
161,0.935536518995009,0.1801535782162745,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
162,7.01187947951138,0.300816548101123,AZ,2023-02-12,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1
163,9.82365852858468,0.25211831034359,AZ,2023-02-13,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
164,1.08697794241332,0.1230030909979765,AZ,2023-02-14,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
165,1.9342392951812999,0.2376463903919665,AZ,2023-02-15,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
166,1.5792370354797,0.191910364215989,AZ,2023-02-16,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0
167,2.12118453050968,0.185878697853702,AZ,2023-02-17,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
168,2.0679429784693,0.214792187360917,AZ,2023-02-18,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
169,8.39257252649394,0.267942684622393,CA,2023-01-08,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
170,10.894516712086,0.250911027560521,CA,2023-01-09,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
171,9.54231738729926,0.3019925321150175,CA,2023-01-10,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
172,13.4191330642036,0.317993574036362,CA,2023-01-11,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
173,6.74205913217252,0.2816842934820185,CA,2023-01-12,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
174,6.12450835636305,0.303804237364531,CA,2023-01-13,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
175,3.87391454119749,0.2899467172577895,CA,2023-01-14,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
176,7.80583077836158,0.327023842854721,CA,2023-01-15,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
177,9.06992901774281,0.3150451687285115,CA,2023-01-16,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
178,6.38331144741509,0.314633167545338,CA,2023-01-17,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
179,3.83091488122844,0.2916877507335455,CA,2023-01-18,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
180,2.87794714718595,0.338255681451128,CA,2023-01-19,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
181,3.74009556074678,0.3111671875551505,CA,2023-01-20,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
182,10.555405929129,0.275392064517798,CA,2023-01-21,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
183,3.87353796067577,0.305682832779927,CA,2023-01-22,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
184,4.70921671157964,0.3123836991903465,CA,2023-01-23,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
185,8.59037128056061,0.2715774124625995,CA,2023-01-24,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0
186,5.27600403205709,0.3161251957281465,CA,2023-01-25,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
187,4.60875077312229,0.307149002359101,CA,2023-01-26,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
188,4.34160722369802,0.329114607782775,CA,2023-01-27,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1
189,4.88936433831525,0.314623578111015,CA,2023-01-28,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
190,5.22889935695875,0.3174245156083695,CA,2023-01-29,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
191,4.82179210226458,0.298825379913182,CA,2023-01-30,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
192,3.05398729734301,0.2925347535698125,CA,2023-01-31,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
193,4.16244905716964,0.285165583902449,CA,2023-02-01,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
194,8.37548838103528,0.310262863317986,CA,2023-02-02,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
195,7.71765325404652,0.289099323922458,CA,2023-02-03,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0
196,5.19445034019929,0.297986235540051,CA,2023-02-04,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
197,8.92120030752105,0.2898135109437105,CA,2023-02-05,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0
198,9.59488319859938,0.255753961627595,CA,2023-02-06,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1
199,7.56491659378031,0.2949653329047855,CA,2023-02-07,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0
200,10.4900141846678,0.2536689601846145,CA,2023-02-08,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
201,10.3923736314151,0.2536413016912295,CA,2023-02-09,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
202,6.91165838126878,0.2641439501946775,CA,2023-02-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
203,4.78472091179877,0.277871433174796,CA,2023-02-11,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
204,12.3158679204562,0.2120646220650655,CA,2023-02-12,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0
205,12.5081372284582,0.1869703495272545,CA,2023-02-13,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1
206,7.16443662136,0.180466883538195,CA,2023-02-14,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
207,14.3478826316574,0.225350639816484,CA,2023-02-15,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
208,14.801223225544,0.2265420241490505,CA,2023-02-16,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
209,4.94832694738337,0.221317983607983,CA,2023-02-17,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
210,3.93659883240234,0.210222390804674,CA,2023-02-18,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
211,1.1357716322318,0.2176437035615365,CO,2023-01-08,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
212,1.00649067575334,0.345773296062739,CO,2023-01-09,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
213,0.855419431493478,0.356566556752912,CO,2023-01-10,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
214,1.92184316459398,0.4108851569477175,CO,2023-01-11,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0
215,0.51312784681025,0.3209942767392875,CO,2023-01-12,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
216,0.866337668063885,0.636032773730315,CO,2023-01-13,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
217,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,1.24436735579908,0.398594919770056,CO,2023-01-15,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1
219,0.818263842550813,0.311385936967141,CO,2023-01-16,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
220,2.43799925719449,0.372589643831722,CO,2023-01-17,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1
221,0.614825774944952,0.2722357252444215,CO,2023-01-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
222,0.810144164851582,0.3134536431819515,CO,2023-01-19,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
223,2.60630338804254,0.2103242216393115,CO,2023-01-20,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
224,0.36551796949999,0.2870753386219375,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
