...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
24,NA,NA,AK,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.480810379614035,0.2746849234764615,AK,2022-12-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
26,NA,NA,AK,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,AK,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,AK,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,AK,2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.282009471827039,0.352036543724904,AK,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,0.917156272777245,0.61475036649053,AK,2022-12-29,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
34,0.515928498484219,0.2526757460470275,AK,2022-12-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
35,NA,NA,AK,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.81303618543672,0.511843699817785,AK,2023-01-03,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
39,0.705066018333308,0.4165059952201945,AK,2023-01-04,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
40,0.295707968650914,0.4261305681426445,AK,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
41,0.294522786992064,0.435754419736407,AK,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,NA,NA,AK,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.857737305125778,0.199291195634072,AL,2022-11-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
45,0.720512882114704,0.3084791055872445,AL,2022-11-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
46,1.16068932894723,0.261528248673899,AL,2022-11-30,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0
47,0.730548432695694,0.271442874992393,AL,2022-12-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
48,0.532246974052116,0.2727793468371645,AL,2022-12-02,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
49,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,0.679218054271433,0.254653698191363,AL,2022-12-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
51,0.823990695941708,0.2764875870716675,AL,2022-12-05,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
52,1.08315896316308,0.3430668142381525,AL,2022-12-06,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1
53,0.293243983799233,0.226745340213485,AL,2022-12-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
54,0.854198902380307,0.279566092790251,AL,2022-12-08,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
55,1.12617202025852,0.265948180080091,AL,2022-12-09,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
56,1.22607593589548,0.1642901642361995,AL,2022-12-10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
57,1.44607084261391,0.491501425810209,AL,2022-12-11,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
58,1.20464958000931,0.4144435476506305,AL,2022-12-12,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1
59,0.165054194104536,0.114131009859081,AL,2022-12-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
60,0.652239435401582,0.2832182973088045,AL,2022-12-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
61,0.818103292721418,0.259104036853104,AL,2022-12-15,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
62,0.977324216312412,0.3163608075783945,AL,2022-12-16,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
63,0.444535348367535,0.112522426099522,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,0.48553215498692,0.1126112857115295,AL,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
65,0.425564269536742,0.1981586993062395,AL,2022-12-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
66,2.65844929785448,0.2542255465053805,AL,2022-12-20,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
67,2.64355246341993,0.457364815563151,AL,2022-12-21,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1
68,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.170615603073632,0.1169123819161445,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
71,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1.62381706431644,0.2893206481061715,AL,2022-12-26,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
73,2.07129078802573,0.243102657100065,AL,2022-12-27,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
74,1.64815784847398,0.355928827263561,AL,2022-12-28,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
75,3.18788012142118,0.322313698527448,AL,2022-12-29,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1
76,1.43194986701339,0.3762128810747205,AL,2022-12-30,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
77,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,3.86652256128152,0.26072566098012,AL,2023-01-02,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
80,2.00872687021751,0.236003521961666,AL,2023-01-03,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
81,2.73334222882133,0.38986753157414,AL,2023-01-04,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
82,2.72907870654885,0.324923952499103,AL,2023-01-05,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1
83,1.63768722616009,0.421017358218897,AL,2023-01-06,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1
84,1.54161022638576,0.418065472382029,AL,2023-01-07,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
85,0.717201743260396,0.3837230842303305,AR,2022-11-27,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
86,4.27615265022903,0.2850881725092895,AR,2022-11-28,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
87,2.61126752678932,0.272351737735455,AR,2022-11-29,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
88,1.45896035134983,0.3090599401736995,AR,2022-11-30,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
89,1.69066745975702,0.3179113728372125,AR,2022-12-01,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
90,2.10924035440821,0.2551149460469025,AR,2022-12-02,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
91,0.699535205884264,0.3843919425317725,AR,2022-12-03,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
92,0.300404964786382,0.269879096546053,AR,2022-12-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
93,2.30589300109552,0.326461030125874,AR,2022-12-05,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
94,3.39949259038338,0.358795135821734,AR,2022-12-06,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
95,1.58649010733917,0.2752519116985525,AR,2022-12-07,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
96,2.8732906568866,0.3543849107609765,AR,2022-12-08,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
97,1.23549154373824,0.2632414059450525,AR,2022-12-09,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
98,0.695770134700781,0.2554858763677365,AR,2022-12-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
99,0.622021193050802,0.2595218741281605,AR,2022-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,4.72424560044712,0.331916140227821,AR,2022-12-12,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0
101,1.12555902470768,0.282536525775657,AR,2022-12-13,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
102,3.3179484190867,0.2955311091048315,AR,2022-12-14,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
103,1.30387000786732,0.179714347849292,AR,2022-12-15,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
104,3.14406583194787,0.443818714097273,AR,2022-12-16,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
105,0.83886327574131,0.265007298140468,AR,2022-12-17,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1
106,0.56407039572521,0.2541341945743515,AR,2022-12-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
107,2.58340748358658,0.2390023282934575,AR,2022-12-19,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
108,3.05570168110401,0.322421234322577,AR,2022-12-20,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1
109,1.49515487043111,0.2382254929954345,AR,2022-12-21,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
110,1.68000330851838,0.2993983654824445,AR,2022-12-22,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
111,2.14702796742968,0.399661021415559,AR,2022-12-23,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
112,1.33265740689131,0.056544747269994,AR,2022-12-24,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
113,0.528465705188287,0.208426960253884,AR,2022-12-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
114,2.70258242871759,0.1124948717395665,AR,2022-12-26,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
115,1.4367561226055,0.3243093175976145,AR,2022-12-27,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1
116,1.14932847530422,0.2831922786559305,AR,2022-12-28,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
117,6.68588799971851,0.4272653597229555,AR,2022-12-29,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
118,2.19318586753521,0.217228378880455,AR,2022-12-30,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1
119,0.777816976456269,0.301942987564828,AR,2022-12-31,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
120,0.0659939505239506,0.0431990104295019,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,0.948518915989953,0.1255582046034365,AR,2023-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,2.91064215306204,0.246630893056388,AR,2023-01-03,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
123,4.34315816171141,0.219556660501943,AR,2023-01-04,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
124,3.88103841310203,0.343127315549501,AR,2023-01-05,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
125,1.20065265189807,0.286926055506559,AR,2023-01-06,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
126,0.729337068341194,0.178321000628219,AR,2023-01-07,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
127,2.75611741029662,0.273154607637207,AZ,2022-11-27,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
128,5.62244569765091,0.2712908180538355,AZ,2022-11-28,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
129,4.38649550196565,0.302767647552765,AZ,2022-11-29,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
130,2.84413774099049,0.28382260460739,AZ,2022-11-30,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
131,6.77935660927076,0.329651917110895,AZ,2022-12-01,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1
132,4.34647611358032,0.321900539207681,AZ,2022-12-02,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1
133,2.30644213136503,0.2761176738589025,AZ,2022-12-03,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
134,2.13334983121053,0.2858230682487535,AZ,2022-12-04,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
135,5.34322338869239,0.3030481955170755,AZ,2022-12-05,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0
136,3.20596414316995,0.2852085992318865,AZ,2022-12-06,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
137,3.17252694629256,0.257989042163273,AZ,2022-12-07,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0
138,3.61394518901709,0.249941884191689,AZ,2022-12-08,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
139,2.53867254065096,0.265197829543482,AZ,2022-12-09,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
140,1.84675371674177,0.2941423985151655,AZ,2022-12-10,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
141,5.12861156372908,0.223521542486547,AZ,2022-12-11,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
142,3.43046828001559,0.287102544005648,AZ,2022-12-12,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0
143,3.10297358146849,0.274109572477372,AZ,2022-12-13,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0
144,2.90544923092791,0.24032288157171,AZ,2022-12-14,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
145,2.25767862578364,0.2600407393095955,AZ,2022-12-15,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
146,2.33377133266724,0.2366078659974115,AZ,2022-12-16,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
147,1.41135486210489,0.2921757736583875,AZ,2022-12-17,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
148,2.02745369407745,0.2191878678226535,AZ,2022-12-18,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
149,3.42996058348362,0.2431499608326425,AZ,2022-12-19,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
150,3.2721316957068,0.282511093166059,AZ,2022-12-20,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
151,2.57851698390343,0.2749570115741175,AZ,2022-12-21,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1
152,3.53192025273293,0.2137948876217365,AZ,2022-12-22,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
153,1.7741904491613,0.243517033158639,AZ,2022-12-23,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0
154,0.651350021630013,0.23179433858582,AZ,2022-12-24,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
155,0.125368575543435,0.079679356603212,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
156,2.47594635047023,0.241074151769417,AZ,2022-12-26,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
157,5.87311705864372,0.2073442989172265,AZ,2022-12-27,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
158,2.30536823158239,0.285357087159632,AZ,2022-12-28,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
159,2.2101024241267,0.2860313357832295,AZ,2022-12-29,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1
160,2.86907189457404,0.2737817621613975,AZ,2022-12-30,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1
161,1.18466023875625,0.24169314151463,AZ,2022-12-31,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
162,1.16487161060128,0.0751333383635285,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
163,4.17528358041116,0.2737888184073205,AZ,2023-01-02,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0
164,2.98706426482355,0.249381951393317,AZ,2023-01-03,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
165,3.35387061606463,0.248094241866677,AZ,2023-01-04,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0
166,1.68341863034215,0.238327628596188,AZ,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
167,3.12083203053957,0.196680631370308,AZ,2023-01-06,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0
168,0.841865791224518,0.1611786284806295,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
169,14.2950401091227,0.298239439692272,CA,2022-11-27,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
170,11.6290761413943,0.272932173208236,CA,2022-11-28,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
171,9.43756230826325,0.268992382494872,CA,2022-11-29,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
172,7.74561346190339,0.260512038917659,CA,2022-11-30,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0
173,8.02540782348374,0.2673393585099385,CA,2022-12-01,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
174,12.5900984403092,0.2870855060055155,CA,2022-12-02,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
175,13.7007814818419,0.284445307563984,CA,2022-12-03,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
176,6.64557881534766,0.271848299214329,CA,2022-12-04,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
177,14.413013109719,0.2582084423033275,CA,2022-12-05,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
178,10.8787393536523,0.2455561351084395,CA,2022-12-06,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
179,14.6287759938903,0.2610605428622595,CA,2022-12-07,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
180,14.2158497293926,0.2360222191641825,CA,2022-12-08,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
181,15.6996745989509,0.221615010784766,CA,2022-12-09,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
182,17.3410778188255,0.270906471389552,CA,2022-12-10,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
183,8.96686623978243,0.242072821566898,CA,2022-12-11,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
184,13.2963130159424,0.2290412613954465,CA,2022-12-12,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
185,10.4403417699489,0.243997509841886,CA,2022-12-13,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
186,13.4367263275546,0.2780591767709415,CA,2022-12-14,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
187,12.8830862095661,0.225123566630316,CA,2022-12-15,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
188,6.29660864387089,0.233225135256539,CA,2022-12-16,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
189,7.20583860493679,0.2504755195908785,CA,2022-12-17,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0
190,10.551266344181,0.1984684063719105,CA,2022-12-18,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
191,10.1104719989463,0.2207902771815,CA,2022-12-19,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
192,18.29019573405,0.179677562082041,CA,2022-12-20,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
193,10.2342816156301,0.2216358055896565,CA,2022-12-21,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
194,13.0287970251419,0.243805398553778,CA,2022-12-22,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
195,20.8473986322757,0.2161361233803995,CA,2022-12-23,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
196,10.6435853769015,0.2416998350585585,CA,2022-12-24,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
197,0.442972816073534,0.0479406426595364,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198,18.126002977678,0.231982289105432,CA,2022-12-26,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
199,13.6039845522844,0.2255146543440555,CA,2022-12-27,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
200,20.7354743392859,0.217828719154598,CA,2022-12-28,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
201,13.9160332665928,0.2317493188727535,CA,2022-12-29,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
202,15.6994213009433,0.2551952140314885,CA,2022-12-30,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
203,7.88316430983879,0.274627103120473,CA,2022-12-31,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1
204,1.62330796609849,0.205615417379636,CA,2023-01-01,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
205,10.3380953086979,0.22607390882393,CA,2023-01-02,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
206,21.0507194845844,0.304331921568218,CA,2023-01-03,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
207,11.5940332924734,0.267726315439394,CA,2023-01-04,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
208,15.4938140484501,0.269689301342943,CA,2023-01-05,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
209,22.3051357160269,0.298388300416673,CA,2023-01-06,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
210,7.00390390200547,0.2649677290672585,CA,2023-01-07,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
211,1.23286871344718,0.259194435875292,CO,2022-11-27,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
212,1.6066477100023,0.275530687884843,CO,2022-11-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
213,1.34260577907972,0.325511098661613,CO,2022-11-29,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
214,2.81875898275355,0.316725409624475,CO,2022-11-30,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
215,4.47800616253123,0.2541464739922025,CO,2022-12-01,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
216,2.07944333823119,0.3108605430285265,CO,2022-12-02,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
217,0.761133791511411,0.273102415300081,CO,2022-12-03,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
218,1.06757350736618,0.305857179246645,CO,2022-12-04,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
219,1.6511480606147,0.3006941738656865,CO,2022-12-05,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
220,2.08070694929853,0.2088989238912955,CO,2022-12-06,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
221,1.07126700769781,0.2264968397173785,CO,2022-12-07,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
222,0.911105704283947,0.324879107314852,CO,2022-12-08,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
