...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
260,1.64520389578372,0.2658438264456075,CT,2023-02-05,1,1,1,0,0,0,1,1,1,0,0,0
261,0.193879225607615,0.00460028338530755,CT,2023-02-06,1,1,1,1,1,1,1,0,1,0,1,1
262,0.518561217226258,0.00411904490129018,CT,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1
263,0.912798199912507,0.106377677261535,CT,2023-02-08,1,1,1,1,0,1,1,1,1,1,0,0
264,1.59280826072086,0.1809767514301535,CT,2023-02-09,1,0,1,0,1,1,1,0,1,0,1,1
265,0.192655433520866,0.002926574065120205,CT,2023-02-10,1,1,1,1,1,1,1,0,1,0,1,1
266,0.111647306829617,0.002602285626740895,CT,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1
267,0.00437564746804317,0.002309788988126555,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
268,0.229641320720132,0.00204646128284175,CT,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
269,0.00328083404286693,0.00180984506367096,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
270,1.16191841525719,0.2383325469689645,CT,2023-02-15,0,1,1,0,1,1,0,1,1,0,1,1
271,0.511157304965229,0.0559574122291655,CT,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
272,0.999988520225441,0.107287376449178,CT,2023-02-17,1,1,1,1,0,1,1,1,1,0,0,1
273,0.0379538510654508,0.001086779142730175,CT,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
274,0.0330974418914352,9.52205484765235e-4,CT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
275,0.0436807085017755,8.3272104678274e-4,CT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
276,0.0823573257393515,7.26852376185525e-4,CT,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
277,0.0318146919834515,6.3324233208469e-4,CT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
278,0.995155520262215,0.136966432308648,CT,2023-02-23,1,0,1,0,1,1,1,0,1,0,1,1
279,1.19212114401974,0.162704489800975,CT,2023-02-24,1,1,0,0,1,1,1,1,0,0,1,1
280,9.1510931438978e-4,4.1401001539945e-4,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
281,0.0272614112009026,3.57977533858855e-4,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
282,1.1904413811388601,0.140029965988758,CT,2023-02-27,1,1,1,0,1,0,1,1,1,0,1,0
283,1.08928603318449,0.08189809111093,CT,2023-02-28,1,1,1,0,1,0,1,1,1,0,1,0
284,1.24044035321773,0.1404233248076425,CT,2023-03-01,1,1,0,0,1,1,1,1,0,0,1,1
285,0.00308578488803436,1.9642757025478e-4,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
286,1.28305658566245,0.3253134286867135,CT,2023-03-03,1,0,1,0,1,1,1,0,1,0,1,1
287,0.00193588974176438,1.4394213470916e-4,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
288,0.00354153979647591,1.2290098379195e-4,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
289,0.0106012373533492,1.04760203624485e-4,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
290,2.14644831101828,0.2463793015534025,CT,2023-03-07,1,0,1,0,1,0,1,0,1,0,1,0
291,1.29107558729947,0.1411899085502085,CT,2023-03-08,0,1,1,0,1,1,0,1,1,0,1,1
292,0.0142613775521015,6.426655580949e-5,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
293,0.00395438144637188,5.444514782308e-5,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
294,0.00263284644817034,4.606185391742215e-5,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
295,0.507353766114808,0.095847263823864,DC,2023-01-29,1,1,1,1,1,1,1,0,1,0,1,1
296,0.282141793641258,0.02309899625762435,DC,2023-01-30,1,1,1,1,1,1,1,0,0,0,1,1
297,0.940812188216028,0.1918403358764625,DC,2023-01-31,0,1,1,1,1,1,0,1,1,0,1,1
298,0.815206564945026,0.0906396114174615,DC,2023-02-01,1,1,1,1,1,1,1,1,1,0,0,1
299,0.06329300738932,0.01711646525762505,DC,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1
300,0.114626443624642,0.01548461294058255,DC,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1
301,0.0874894114046209,0.01400715241465775,DC,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
302,0.171801045150393,0.0126699481918981,DC,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
303,0.13392543237555,0.01146004751617735,DC,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
304,0.131074645327053,0.01036560490111255,DC,2023-02-07,1,1,1,1,1,1,1,1,1,0,0,1
305,1.47941172712242,0.215554818108047,DC,2023-02-08,1,0,1,0,1,1,1,0,1,0,1,1
306,0.143527752751688,0.00848079679623815,DC,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
307,0.956423204322918,0.1554625350670245,DC,2023-02-10,1,1,1,1,1,0,1,1,1,0,1,0
308,0.148508362809902,0.0069400757060849,DC,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1
309,1.0669890240516,0.2975249888833125,DC,2023-02-12,1,1,0,0,1,1,1,1,0,0,1,1
310,0.0717276345508455,0.0056810776852286,DC,2023-02-13,1,1,1,1,1,1,1,0,1,0,1,1
311,0.193374241220863,0.00514080394456805,DC,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
312,2.42755325228847,0.2755820925145415,DC,2023-02-15,1,1,0,0,0,0,1,0,0,0,0,0
313,1.05100550212408,0.1859444188112375,DC,2023-02-16,0,1,1,1,1,1,0,1,1,0,1,1
314,0.0240376658332025,0.003812137975440185,DC,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,1.20197003510604,0.309999638658699,DC,2023-02-19,0,1,1,0,1,1,0,1,1,0,1,1
317,0.0682273807728039,0.00283099575718714,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
318,0.866151940814228,0.116532427258171,DC,2023-02-21,1,0,1,1,1,1,1,0,1,0,1,1
319,1.04261750540274,0.118694223830177,DC,2023-02-22,0,1,1,1,1,1,0,1,1,0,1,1
320,0.0458751218736039,0.0021064171449936,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
321,0.0129004720516373,0.00190975163641526,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
322,0.033044657318964,0.00173198926553509,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
323,2.98742247001796,0.282657999937616,DC,2023-02-26,1,0,1,0,1,0,1,0,1,0,1,0
324,0.00120895460912977,0.001426097734644785,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
325,0.0014487628034114,0.001294850801246575,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
326,0.0502466608422021,0.001176238949113955,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
327,2.10052798317634,0.3178031134110915,DC,2023-03-02,1,0,1,0,1,0,1,0,1,0,1,0
328,0.00362527363286917,9.72200641421255e-4,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
329,0.01960380158569,0.00088469290822008005,DC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
330,2.59864489982729,0.4775967356521945,DC,2023-03-05,1,1,0,0,1,1,1,1,0,0,1,1
331,0.0320930936588713,7.34222023017e-4,DC,2023-03-06,1,1,1,1,1,1,1,1,0,0,1,1
332,0.0131289900746834,6.6971891878032e-4,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
333,0.00981637797109591,6.11465068761115e-4,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
334,0.00258224315847555,5.58861587599345e-4,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
335,0.00267860061986525,5.11366505108525e-4,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
336,1.36683612110116,0.96526523436484,DC,2023-03-11,1,1,0,0,1,1,1,1,0,0,1,1
337,0.167663944779847,0.01632027336932505,DE,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1
338,0.973025098210524,0.2958121154849185,DE,2023-01-30,0,1,1,1,1,1,0,1,1,0,1,1
339,0.0668277170875778,0.0129310650339972,DE,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1
340,0.111813844082069,0.01152879559012805,DE,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1
341,0.905894648590515,0.411178538745002,DE,2023-02-02,1,0,1,0,1,1,1,0,1,0,1,1
342,0.367095469139631,0.099505615281285,DE,2023-02-03,1,1,1,1,1,1,1,0,1,0,1,1
343,0.143648583130905,0.00823628787615175,DE,2023-02-04,1,1,1,1,1,1,1,0,1,0,1,1
344,0.08749412252377,0.0073859914517438,DE,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
345,NA,NA,DE,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.0087609540073028,0.00597248742576085,DE,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1
347,0.339833791137037,0.0053869322617379,DE,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1
348,1.49941710126159,0.2577809410182015,DE,2023-02-09,0,1,1,0,1,1,0,1,1,0,1,1
349,0.0807036170032984,0.0044120090281388,DE,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1
350,2.31963778464391,0.372726533641182,DE,2023-02-11,1,1,1,0,1,0,1,1,1,0,1,0
351,NA,NA,DE,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.0193210673699696,0.003332690781794975,DE,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
353,0.112549254998588,0.003052260822005165,DE,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
354,2.39462778385631,0.60170136968435,DE,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,1
355,0.424931357247601,0.00258418088877138,DE,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
356,0.52921789904771,0.0721239949873765,DE,2023-02-17,1,1,1,1,1,1,1,0,1,0,1,1
357,0.012301432688249,0.002217524331673925,DE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
358,1.07363497771436,0.306572375946588,DE,2023-02-19,1,0,1,0,1,1,1,1,1,1,1,1
359,0.0563413274698552,0.001931133035883775,DE,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
360,0.021592570441525,0.00181285103898068,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
361,0.00219164918855019,0.00170894619813172,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
362,0.0829269887778483,0.001618026384048245,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
363,0.0320867000302406,0.00153889606470587,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
364,0.0180286167618204,0.00147053650948315,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
365,0.00265808510318112,0.001412089279235155,DE,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
366,0.00229410896030485,0.00136284275312248,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
367,0.786680676262637,0.094593908539475,DE,2023-02-28,1,0,1,1,1,1,1,0,1,0,1,1
368,0.0662187503068674,0.00128977839972845,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
369,0.0183137036471681,0.001265189357806285,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
370,3.74100532896523,0.408782032209744,DE,2023-03-03,1,1,0,0,1,1,1,1,0,0,1,1
371,0.0179966642221452,0.001238879675750055,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
372,1.20199407589765,0.469379501922125,DE,2023-03-05,1,0,1,0,1,1,1,0,1,0,1,1
373,1.62622179607026,0.1587287176258105,DE,2023-03-06,1,0,1,0,0,1,1,0,1,0,0,1
374,0.0971975514277911,0.001257237256682735,DE,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
375,1.1330519369715,0.2372084132366145,DE,2023-03-08,0,1,1,0,1,1,0,1,1,0,1,1
376,0.00985600787892571,0.001311735203007035,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
377,0.0906592418752736,0.001353589492200805,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
378,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,3.08690386436301,0.2201480282978825,FL,2023-01-29,1,1,1,0,1,1,0,0,0,0,0,0
380,9.69786990254068,0.29633242902054,FL,2023-01-30,1,0,1,0,1,1,1,0,0,0,0,0
381,1.1655260061496,0.2322909626472145,FL,2023-01-31,1,1,1,1,1,1,1,0,0,0,1,0
382,2.20158562425284,0.2319284768391415,FL,2023-02-01,1,1,1,1,1,1,0,0,0,0,0,1
383,2.05167784559743,0.252572637648069,FL,2023-02-02,1,1,1,1,0,0,0,0,1,0,0,0
384,5.49548527611891,0.3208966591644715,FL,2023-02-03,1,1,1,0,0,1,0,0,0,0,0,0
385,2.2946649274268,0.25366529367146,FL,2023-02-04,1,0,1,1,1,1,0,0,1,0,0,0
386,2.51648502359295,0.275058509245256,FL,2023-02-05,1,1,1,0,0,1,1,0,1,0,1,1
387,4.64132241225713,0.2104889659849305,FL,2023-02-06,1,0,0,1,1,1,0,0,0,0,0,1
388,6.04734277746375,0.17280865806791,FL,2023-02-07,1,0,1,0,1,1,0,0,0,0,0,0
389,2.88933596042901,0.223234432367205,FL,2023-02-08,1,1,1,1,0,1,0,0,0,0,0,0
390,2.08195202290254,0.206854713982024,FL,2023-02-09,1,1,1,1,1,1,1,0,0,0,0,0
391,3.29088847906493,0.1714800295894415,FL,2023-02-10,1,1,1,0,1,1,1,0,0,0,0,1
392,2.36038716976291,0.189633913868449,FL,2023-02-11,1,1,1,1,1,1,0,0,0,1,0,0
393,2.39839135130289,0.178535547476719,FL,2023-02-12,1,0,1,1,1,1,1,0,1,0,1,0
394,3.56662141006342,0.212081993374148,FL,2023-02-13,1,1,1,1,1,1,0,0,1,0,0,0
395,5.37464041861259,0.1605560480775855,FL,2023-02-14,1,1,0,0,1,1,0,0,1,0,0,0
396,4.37964039623132,0.155768093564339,FL,2023-02-15,1,0,1,0,1,1,1,0,0,0,0,1
397,4.22385526624405,0.1634168566750035,FL,2023-02-16,0,1,0,1,1,1,0,0,0,0,0,1
398,4.04598029358402,0.1619423147337565,FL,2023-02-17,1,1,0,1,1,1,0,0,0,0,0,1
399,5.48143203194927,0.1274059426311135,FL,2023-02-18,1,0,1,0,1,1,0,0,0,0,1,1
400,3.10091840950898,0.1372497923914205,FL,2023-02-19,1,1,1,0,1,1,0,1,1,0,0,1
401,7.63539032382159,0.1358520549654435,FL,2023-02-20,1,0,1,0,1,1,0,0,0,0,1,0
402,4.01219624008289,0.163218244236104,FL,2023-02-21,1,1,1,1,1,1,0,0,1,0,1,0
403,11.6284535902429,0.1183805390183035,FL,2023-02-22,1,0,1,0,1,1,0,0,1,0,0,0
404,10.5130843142591,0.1170847180827195,FL,2023-02-23,1,0,1,0,1,1,1,0,0,0,0,0
405,8.79099140830773,0.1178102983934075,FL,2023-02-24,1,0,1,0,1,1,0,0,1,0,0,0
406,9.20637157321576,0.0963386171808145,FL,2023-02-25,1,0,1,0,1,1,0,0,1,0,0,1
407,8.94748321758014,0.09116926010897,FL,2023-02-26,1,0,1,0,1,1,1,0,0,0,0,0
408,9.71476729931186,0.133719036997954,FL,2023-02-27,1,0,1,0,1,1,1,0,0,0,1,0
409,13.2340392317187,0.109414115665985,FL,2023-02-28,1,0,1,0,1,1,0,0,0,0,0,0
410,9.77055386563771,0.1438117155174945,FL,2023-03-01,1,0,1,0,0,1,0,0,0,0,0,0
411,10.4688026749006,0.1003678713971025,FL,2023-03-02,1,0,1,0,1,1,1,0,0,0,0,0
412,17.1887660675474,0.095538776378704,FL,2023-03-03,1,0,1,0,0,1,0,0,0,0,0,0
413,8.0459985312291,0.1135950465134985,FL,2023-03-04,1,0,1,0,1,1,1,0,0,0,0,0
414,6.90803270680321,0.1182199542080025,FL,2023-03-05,1,0,1,0,1,1,0,0,1,0,0,0
415,11.0664365063893,0.1560680035781855,FL,2023-03-06,1,0,1,0,1,1,0,0,0,0,0,0
416,14.1665151695971,0.131364131086488,FL,2023-03-07,1,0,1,0,1,1,0,0,1,0,0,0
417,13.2316699089212,0.1302620769514595,FL,2023-03-08,1,0,1,0,0,0,1,0,0,0,0,0
418,13.7986679102354,0.138288895275685,FL,2023-03-09,1,0,1,0,0,0,0,0,0,0,0,0
419,9.27587370833341,0.171920125712721,FL,2023-03-10,1,0,0,0,0,1,0,0,0,0,0,0
420,6.44231755928373,0.175713304001793,FL,2023-03-11,1,0,1,0,1,0,0,0,1,0,0,0
421,1.39596164958471,0.2520967455819315,GA,2023-01-29,1,1,1,1,1,1,0,0,0,0,0,0
422,2.94841485924279,0.2521691175266585,GA,2023-01-30,1,0,1,0,1,1,1,0,0,0,0,1
423,9.01837412890111,0.379217434855214,GA,2023-01-31,1,0,0,0,0,0,0,0,0,0,1,0
424,2.00322548629818,0.2716449497917485,GA,2023-02-01,1,1,1,1,1,1,0,0,1,0,1,0
425,3.66497191829586,0.292832011629905,GA,2023-02-02,1,0,1,0,1,1,1,0,0,0,0,1
426,2.60027317319665,0.303774432240625,GA,2023-02-03,0,1,1,0,1,1,0,0,1,0,0,0
427,1.39835287294346,0.2827993018312335,GA,2023-02-04,0,1,1,1,1,1,1,0,1,0,1,1
428,1.90316188581277,0.2807219616160535,GA,2023-02-05,1,0,1,1,0,1,1,0,1,0,0,1
429,4.96611696170741,0.293030320006661,GA,2023-02-06,1,0,1,0,1,1,0,0,0,0,1,1
430,5.07296952035846,0.310528328422162,GA,2023-02-07,0,1,1,0,0,1,0,1,0,0,0,1
431,2.08826128470234,0.249644309251996,GA,2023-02-08,1,1,1,1,0,1,1,0,0,1,0,0
432,1.54942520060285,0.191301297616067,GA,2023-02-09,1,1,1,1,0,1,0,0,0,0,0,1
433,3.88823090779885,0.1242852896433445,GA,2023-02-10,1,0,1,0,0,1,0,0,0,0,0,0
434,0.582850370772604,0.1626685105809835,GA,2023-02-11,1,1,1,1,1,1,1,0,0,0,1,1
435,2.46764324277867,0.3013236555566135,GA,2023-02-12,1,1,0,0,0,1,0,0,0,0,0,1
436,0.854714071639378,0.1345206196887265,GA,2023-02-13,1,1,1,1,1,1,0,1,0,0,1,1
437,2.81598858714548,0.2507341523818265,GA,2023-02-14,1,0,1,0,0,1,1,0,1,0,0,0
438,0.874606793251378,0.144924179565243,GA,2023-02-15,1,1,1,1,1,1,1,0,0,1,1,1
439,2.63266530424533,0.1914174673303485,GA,2023-02-16,1,0,1,0,1,1,1,0,1,0,1,0
440,2.57242827159818,0.237292208494302,GA,2023-02-17,1,1,1,0,0,1,1,1,0,0,0,1
441,1.73401393299004,0.414179905814755,GA,2023-02-18,1,0,1,0,1,1,1,0,1,0,1,1
442,0.910177473787327,0.096728076848251,GA,2023-02-19,0,1,1,1,1,1,0,0,1,1,1,1
443,1.42303341554628,0.1227975629613325,GA,2023-02-20,1,0,1,1,1,1,0,0,1,0,1,0
444,3.69190762370058,0.2428194765739,GA,2023-02-21,1,0,1,0,1,1,1,0,1,0,1,1
445,2.84480890173191,0.202106994696447,GA,2023-02-22,1,1,1,0,0,1,1,1,0,0,0,1
446,2.74406742966151,0.2409127231990575,GA,2023-02-23,1,0,1,0,0,1,1,0,1,0,0,1
447,3.40214326910998,0.2848352844452395,GA,2023-02-24,1,0,0,0,1,0,1,0,0,0,1,0
448,0.732829086722244,0.002950757793425155,GA,2023-02-25,1,1,1,1,1,1,1,1,0,0,1,1
449,1.39738390546799,0.207145264157431,GA,2023-02-26,0,1,1,0,1,1,0,0,1,0,1,1
450,0.875719233018037,0.0744946087942215,GA,2023-02-27,1,1,1,1,1,0,1,1,1,0,1,0
451,0.583318286902177,0.09388505000593,GA,2023-02-28,1,1,1,1,1,1,1,0,1,0,1,1
452,3.13674697269385,0.3138931095714465,GA,2023-03-01,1,0,0,0,1,0,1,0,0,0,1,0
453,0.0897418708442938,0.001243418551365965,GA,2023-03-02,1,1,1,1,1,1,1,0,1,0,1,1
454,0.719373267344699,0.095016528311846,GA,2023-03-03,1,0,1,1,1,1,1,0,1,0,1,1
455,0.917483070501381,0.158339023987229,GA,2023-03-04,1,0,1,1,1,1,1,0,1,0,1,1
456,2.90367909518072,0.358619587331664,GA,2023-03-05,1,0,1,0,1,0,1,0,1,0,1,0
457,4.03338980993838,0.54941378672809,GA,2023-03-06,0,0,1,0,1,0,0,0,1,0,1,0
458,8.07627527723128,0.305116249684969,GA,2023-03-07,1,0,1,0,1,1,1,0,1,0,1,1
459,3.24421656005835,0.222154686251543,GA,2023-03-08,1,0,1,0,1,1,1,0,1,0,1,1
460,0.0922088528352202,3.9478270784595e-4,GA,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
461,0.0421203462154946,3.3795887239803e-4,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
462,1.170681131505,0.2425924734917605,GA,2023-03-11,1,0,1,0,1,1,1,0,1,0,1,1
463,0.347985659942917,0.299764217871783,HI,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1
464,NA,NA,HI,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,0.959886700537287,0.426295604782828,HI,2023-02-01,1,1,1,1,0,1,0,0,1,0,0,1
467,0.323512142702322,0.1752851280366515,HI,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1
468,0.94190810726569,0.673403266706495,HI,2023-02-03,1,1,1,1,0,1,1,1,1,0,0,1
469,NA,NA,HI,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,1.0440127349937,0.1360991171266105,HI,2023-02-06,1,1,1,0,1,1,1,1,1,1,1,1
472,0.246459579435508,0.1278256587445815,HI,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1
473,1.88234993693456,0.446736339281068,HI,2023-02-08,1,0,1,0,1,1,1,0,1,0,1,1
474,1.8770277765727,0.460125845304154,HI,2023-02-09,1,0,1,0,1,1,1,0,1,0,1,1
475,0.985485966832621,0.70588275652013,HI,2023-02-10,1,1,1,1,0,1,1,1,1,0,0,1
476,NA,NA,HI,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,0.171811179226706,0.089293899690934,HI,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
479,NA,NA,HI,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,1.36968300658955,0.53084859799202,HI,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,1
481,0.428859364364952,0.075993522275275,HI,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
482,0.152184355716592,0.072272130915056,HI,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
483,0.144946948109083,0.068867548209348,HI,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
484,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,0.125562209677275,0.055880390963203,HI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
489,0.368638828901713,0.236682239679931,HI,2023-02-24,1,1,1,1,1,1,0,0,1,1,1,1
490,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.298555190515978,0.04701464446871415,HI,2023-03-01,1,1,1,1,1,1,1,0,1,0,1,1
495,1.75537581956588,0.0460736968406641,HI,2023-03-02,1,1,1,0,1,1,1,1,0,0,1,1
496,0.44642654997839,0.191512472334764,HI,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
497,0.47385584717524,0.04457051322426405,HI,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
498,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,0.112740341412176,0.0428989098777752,HI,2023-03-08,1,1,1,1,1,1,1,0,1,0,1,1
502,0.267326588919235,0.0427291300708359,HI,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
503,0.100351986173535,0.04265057110748325,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
504,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.2143531833765,0.272776988236071,IA,2023-01-29,1,1,1,1,1,1,0,0,1,0,1,1
506,1.87650330940735,0.278296787819103,IA,2023-01-30,0,1,1,1,1,1,0,0,1,0,1,0
507,2.34883436228969,0.346790647651272,IA,2023-01-31,1,1,1,1,1,0,0,0,1,0,1,1
508,1.00302145469552,0.3035281246015865,IA,2023-02-01,1,1,1,1,1,1,1,0,1,0,1,1
509,1.9777806854087,0.371549162937527,IA,2023-02-02,1,1,0,1,1,1,0,1,0,0,1,0
510,1.25200209867025,0.283861224232634,IA,2023-02-03,1,1,1,1,1,1,0,0,1,0,1,0
511,0.517906347194094,0.250785533362175,IA,2023-02-04,1,1,1,1,1,1,0,0,1,0,1,1
512,0.995686240855409,0.323730815523538,IA,2023-02-05,1,1,1,1,1,0,0,0,1,0,1,0
513,2.32057460189549,0.221783784002743,IA,2023-02-06,1,0,1,0,1,1,1,0,1,0,0,1
514,2.466491784155,0.3014218073672635,IA,2023-02-07,1,0,1,1,1,1,0,0,1,0,1,0
515,2.32240188448614,0.2014211169869535,IA,2023-02-08,1,0,1,0,0,1,1,0,1,0,0,1
516,1.92568477742145,0.3360521000844315,IA,2023-02-09,1,1,0,1,1,0,1,1,0,0,1,0
517,1.41041659035299,0.2741612888057975,IA,2023-02-10,1,1,1,1,1,1,1,0,1,0,1,1
518,1.10067199673585,0.184061532996855,IA,2023-02-11,1,1,1,1,1,0,1,0,1,1,1,0
519,1.77697587992332,0.2073922004320955,IA,2023-02-12,1,1,1,1,1,0,1,1,1,0,1,0
520,1.50454824937845,0.2117088528623835,IA,2023-02-13,1,1,1,1,1,0,0,0,0,0,0,0
