...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
33,1.28119908022925,0.395459181088412,AK,2023-01-12,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1
34,1.71879082484138,0.460622624386043,AK,2023-01-13,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
35,0.237158084679194,0.4030061257998065,AK,2023-01-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
36,0.239067329555978,0.406633468363841,AK,2023-01-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
37,1.06139000524955,0.449694925869979,AK,2023-01-16,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0
38,3.16732705368699,0.463217361981418,AK,2023-01-17,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
39,1.55210989368414,0.402906886886423,AK,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
40,1.36869870560659,0.507252856038165,AK,2023-01-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
41,2.33255333672098,0.4499907611714465,AK,2023-01-20,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0
42,NA,NA,AK,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1.46542382520477,0.4884664388694715,AL,2022-12-11,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
44,1.26127616477492,0.4149939257466515,AL,2022-12-12,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
45,0.124911643143618,0.0996662858338265,AL,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.875184159896615,0.297147122907096,AL,2022-12-14,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
47,1.12072946920695,0.269598889998013,AL,2022-12-15,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
48,0.85212226360018,0.2993928194076625,AL,2022-12-16,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
49,0.341656414611507,0.095345895731184,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
50,0.342540953780966,0.094757690103212,AL,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,0.391819639756397,0.1983720006246935,AL,2022-12-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
52,1.84018689929069,0.238963296701546,AL,2022-12-20,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
53,2.53772048468051,0.4342496615783495,AL,2022-12-21,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
54,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,0.116987323720315,0.0952101481781845,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1.0708178549429,0.2795395043900505,AL,2022-12-26,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
59,1.3260751723258,0.2288534309522905,AL,2022-12-27,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
60,1.7303567786539,0.354818643589325,AL,2022-12-28,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
61,2.49199891516143,0.3073939860771515,AL,2022-12-29,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
62,1.62811584019218,0.371492139816341,AL,2022-12-30,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0
63,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,2.04737888391544,0.2408455256643665,AL,2023-01-02,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
66,1.50200376323719,0.2360232159937905,AL,2023-01-03,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0
67,2.26458938236096,0.359867918723348,AL,2023-01-04,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0
68,1.91167730133322,0.2758745200954705,AL,2023-01-05,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
69,1.46953339443643,0.3706095988079015,AL,2023-01-06,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
70,1.73019438364886,0.408296912923966,AL,2023-01-07,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
71,1.29108764963831,0.57149291939494,AL,2023-01-08,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1
72,1.33130033377585,0.3053048191392135,AL,2023-01-09,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
73,1.34466089560614,0.2548477759464435,AL,2023-01-10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
74,0.605973198331102,0.3427414310131715,AL,2023-01-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
75,1.04989080012392,0.439246983638159,AL,2023-01-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
76,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1.32378915321641,0.26560141445497,AL,2023-01-18,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
82,0.257489285533976,0.190829877307947,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
83,0.258062324869068,0.198427039161999,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
84,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.805538202261729,0.303053181420818,AR,2022-12-11,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
86,3.3613191855104,0.3247334483165145,AR,2022-12-12,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
87,1.28521573798872,0.303712173914547,AR,2022-12-13,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
88,1.99584295088335,0.2897455082994085,AR,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
89,1.77350992294774,0.199205524593822,AR,2022-12-15,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
90,2.6311647547797,0.4153009584034345,AR,2022-12-16,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0
91,0.923401500628674,0.272972152118829,AR,2022-12-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
92,0.580055628227687,0.2579148591598465,AR,2022-12-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
93,2.4269926531596,0.2393956633246385,AR,2022-12-19,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
94,2.04344038742649,0.3104283707679215,AR,2022-12-20,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0
95,1.63405880993998,0.242797375764995,AR,2022-12-21,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
96,1.29956760476296,0.2768695094805375,AR,2022-12-22,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
97,1.76271796367121,0.3536647970362965,AR,2022-12-23,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
98,1.80529083599421,0.0887786691151955,AR,2022-12-24,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
99,0.626075442351972,0.223755346933218,AR,2022-12-25,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
100,3.67938211421818,0.1306986655858145,AR,2022-12-26,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
101,1.13006063314365,0.3043119568501685,AR,2022-12-27,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
102,0.768826085920478,0.271356480692622,AR,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
103,5.61291497900507,0.379345184711827,AR,2022-12-29,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0
104,2.4634167360062,0.2211960653971335,AR,2022-12-30,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
105,0.611198515221079,0.2901945835786345,AR,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
106,0.098129535409243,0.0751771636246995,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,1.10094893591106,0.139582680781039,AR,2023-01-02,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
108,2.24651069873061,0.238406343683176,AR,2023-01-03,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
109,3.85614274413023,0.2190221940297,AR,2023-01-04,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0
110,3.60404398710821,0.333300788231912,AR,2023-01-05,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0
111,0.888767872681218,0.280755836449754,AR,2023-01-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
112,0.673834286509828,0.1830733417378025,AR,2023-01-07,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
113,0.967256002207146,0.0766001579870515,AR,2023-01-08,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
114,4.48955864884212,0.3301862684225035,AR,2023-01-09,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0
115,3.17897231619904,0.2306356258703365,AR,2023-01-10,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
116,3.19102204500203,0.245455163882222,AR,2023-01-11,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
117,2.21356501431308,0.2885517014486495,AR,2023-01-12,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
118,1.93549505790785,0.282220268316095,AR,2023-01-13,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
119,1.32170014780899,0.4775308323882845,AR,2023-01-14,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
120,1.55571423217426,0.65017473797642,AR,2023-01-15,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
121,3.11796230557756,0.4517050157635025,AR,2023-01-16,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
122,3.11925510940622,0.249885721573075,AR,2023-01-17,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
123,1.94143314562198,0.2776414737689045,AR,2023-01-18,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
124,1.60404102402724,0.2789989473470885,AR,2023-01-19,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
125,1.38595717343185,0.303037247253769,AR,2023-01-20,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
126,0.909315179863688,0.54018068614747,AR,2023-01-21,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
127,4.7220494005286,0.22212218447065,AZ,2022-12-11,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
128,3.3557800109921,0.2876096440469685,AZ,2022-12-12,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0
129,3.36956986129556,0.2745512965143705,AZ,2022-12-13,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
130,2.81292370720138,0.2395292083646805,AZ,2022-12-14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
131,1.9904660257506,0.259644849902554,AZ,2022-12-15,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0
132,1.79660393009028,0.235021519021639,AZ,2022-12-16,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0
133,1.75459210360494,0.294965765182432,AZ,2022-12-17,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
134,1.62638106823503,0.216245490379646,AZ,2022-12-18,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
135,2.79092962340733,0.242239476920258,AZ,2022-12-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
136,3.27854187957463,0.284256665346706,AZ,2022-12-20,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
137,2.63889860670533,0.2763249732438335,AZ,2022-12-21,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
138,2.78756059878956,0.208664035862392,AZ,2022-12-22,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
139,1.48122498982037,0.243004330325669,AZ,2022-12-23,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1
140,0.69822201867205,0.231008046107604,AZ,2022-12-24,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
141,0.102851226797457,0.061886704269546,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,1.99467074283442,0.240273815888748,AZ,2022-12-26,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
143,3.86141781100007,0.2024841746543915,AZ,2022-12-27,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
144,2.2629964003161,0.288003537558757,AZ,2022-12-28,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
145,2.14804532329624,0.285740013569587,AZ,2022-12-29,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
146,2.97159645793324,0.2765369736149755,AZ,2022-12-30,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
147,1.02065243594415,0.2395833052689565,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
148,0.970025618412873,0.052273942686495,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
149,3.23562922680661,0.275141737138493,AZ,2023-01-02,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
150,2.32047835969204,0.248047938588454,AZ,2023-01-03,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0
151,2.02856217890051,0.241497230971716,AZ,2023-01-04,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
152,1.55185027235543,0.2385167587257485,AZ,2023-01-05,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
153,2.72480302904611,0.19497819618001,AZ,2023-01-06,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
154,0.776683118614187,0.152600692142907,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
155,1.14606632582019,0.255009565210727,AZ,2023-01-08,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
156,6.43271899157136,0.3228604464102965,AZ,2023-01-09,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
157,2.33483118824261,0.2155148839017735,AZ,2023-01-10,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1
158,2.3153340179766,0.297411770835061,AZ,2023-01-11,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
159,2.11830039883869,0.346459611728969,AZ,2023-01-12,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
160,1.77166534839173,0.3761138432930195,AZ,2023-01-13,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
161,1.6903581817977,0.373016560665681,AZ,2023-01-14,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
162,3.93860520974038,0.358904943442262,AZ,2023-01-15,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
163,4.26933305025598,0.3263721085852745,AZ,2023-01-16,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
164,3.3583964462773,0.276533303723502,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
165,2.32131459388417,0.3440649841087235,AZ,2023-01-18,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
166,5.22564200185991,0.38112608581981,AZ,2023-01-19,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
167,2.66855339034519,0.2871958710243125,AZ,2023-01-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
168,1.24656574543293,0.2968951880271345,AZ,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,9.26466332977491,0.2419553882288935,CA,2022-12-11,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
170,11.9759681920195,0.229161390432042,CA,2022-12-12,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
171,8.62803414180208,0.24378928327354,CA,2022-12-13,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
172,12.0422677342255,0.27780151447011753,CA,2022-12-14,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
173,11.1137259837962,0.224956435030544,CA,2022-12-15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
174,5.32220285781226,0.233194323885459,CA,2022-12-16,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
175,7.29198955982071,0.2505776576182705,CA,2022-12-17,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
176,9.4789493773905,0.198305252923763,CA,2022-12-18,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
177,9.16750251093822,0.2208153580320075,CA,2022-12-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
178,18.610095730325,0.1796786948998675,CA,2022-12-20,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
179,9.02803507623791,0.2210878972931075,CA,2022-12-21,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
180,11.3660309790033,0.2433636295976785,CA,2022-12-22,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
181,16.404398055832502,0.21570354353011,CA,2022-12-23,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
182,8.53943594337311,0.2412434625813575,CA,2022-12-24,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
183,0.419365362426225,0.0499553845937238,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
184,15.3334854371687,0.2318694211579235,CA,2022-12-26,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
185,12.3139494608299,0.22564052346504,CA,2022-12-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
186,13.7823356961156,0.2170823981925335,CA,2022-12-28,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
187,8.68570309739873,0.230428191014088,CA,2022-12-29,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
188,15.0110688945656,0.254948612780461,CA,2022-12-30,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
189,6.60319798547434,0.272817318623993,CA,2022-12-31,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
190,1.25424865721844,0.199371368614362,CA,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1
191,14.3996216466689,0.2271857794759775,CA,2023-01-02,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
192,18.7667942024585,0.2989767919760325,CA,2023-01-03,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
193,8.03306603842199,0.2632129538289595,CA,2023-01-04,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
194,8.70382883116056,0.263519014604414,CA,2023-01-05,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
195,11.8512034889311,0.284822417987281,CA,2023-01-06,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
196,6.80823192200042,0.262493857872129,CA,2023-01-07,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
197,8.90867548964341,0.2690785211526125,CA,2023-01-08,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
198,9.87889982072814,0.248680167844468,CA,2023-01-09,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
199,15.8160215216518,0.307388111276732,CA,2023-01-10,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
200,19.8399959473666,0.325379601826272,CA,2023-01-11,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
201,10.859956876083,0.282928372480834,CA,2023-01-12,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
202,11.6025927453966,0.3080145768567235,CA,2023-01-13,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
203,7.54452881672771,0.2918294601135945,CA,2023-01-14,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
204,13.0493455608178,0.3337397979881485,CA,2023-01-15,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
205,14.2688818309867,0.320110657095778,CA,2023-01-16,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
206,14.419108366769,0.318958081368993,CA,2023-01-17,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
207,8.23237050837882,0.2916442709429095,CA,2023-01-18,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
208,4.52979885518994,0.3440655668500485,CA,2023-01-19,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
209,8.74681459455746,0.3132657893949375,CA,2023-01-20,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
