...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X21K_95_CI,X21L_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
57,NA,NA,AL,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.0833288995208578,0.044961904811247,AL,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.0872883863659352,0.0466471465162964,AL,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.0893218699039474,0.0484396579483775,AL,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.13791683589216,0.0676529915601865,AL,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
69,NA,NA,AL,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.725901686258452,0.3866697249294465,AL,2023-05-03,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
75,NA,NA,AL,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0179622978256463,0.004888797727598385,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
86,0.00458670469638271,0.004660519696978175,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.153652443877872,0.004452157396599175,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,0.0684387376170782,0.00426204544630367,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,0.00300154100511664,0.00408868037097386,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,1.22834948630241,0.45504573919783,AR,2023-04-07,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
91,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.0087505696461303,0.00365622365676551,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,0.0181689878091567,0.003537664995033265,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.00238712178375598,0.003430394863875565,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,0.010284500960076,0.00333367463764373,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1.26997190134464,0.466574725950816,AR,2023-04-16,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
100,0.00724456031187236,0.0029895619938793,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
101,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.00185500979175741,0.002866093727616855,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.0137904732328513,0.002856707747585785,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
106,0.00169586833986194,0.002856774895878005,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.00185004590215156,0.002867061185286515,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.0158038585553764,0.00322609589158226,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1.32773194230446,0.9146770072263,AR,2023-05-02,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
116,0.00226999661702416,0.003728785904902515,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.3202781882984,0.881781973144405,AR,2023-05-08,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
122,0.0089525065993481,0.00632315675678495,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,2.51261281726467,0.60282897573852,AR,2023-05-10,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
124,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.664145564794064,0.147524417998711,AZ,2023-04-02,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
128,1.15697947293519,0.0562053605073165,AZ,2023-04-03,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
129,1.41754827214658,0.169161929575202,AZ,2023-04-04,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
130,1.1856837372556,0.085091373030889,AZ,2023-04-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
131,0.189241092532846,0.01325040745059195,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,0.44338266935495,0.0138170149579271,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,0.558486319281694,0.09304509967492,AZ,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,1.41731627201521,0.1383607818432505,AZ,2023-04-09,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
135,1.31543712036743,0.1365621374445815,AZ,2023-04-10,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0
136,1.62757582774071,0.2073080163808335,AZ,2023-04-11,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0
137,0.0705114646748074,0.0175358081258779,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,0.440489370800337,0.01849473730268675,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
139,0.866342456917969,0.2864672547647435,AZ,2023-04-14,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
140,0.62944124526088,0.0206842739606936,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1.19600733090454,0.249000492041591,AZ,2023-04-16,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0
142,1.29761401448215,0.1089590035722785,AZ,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
143,0.891800960958924,0.170812660565529,AZ,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
144,2.86431895220972,0.0577895777212775,AZ,2023-04-19,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1
145,2.00316408960773,0.2309226827942975,AZ,2023-04-20,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
146,1.13069042926075,0.78900847745415,AZ,2023-04-21,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
147,0.273274931058276,0.03231469448489655,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,3.24964539814498,0.091930710229541,AZ,2023-04-23,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
149,2.86098852354069,0.0647150495544795,AZ,2023-04-24,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
150,1.65343058098634,0.136180504336356,AZ,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
151,3.34437019838284,0.109579944504887,AZ,2023-04-26,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0
152,1.353248041957,0.0914816083528735,AZ,2023-04-27,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1
153,1.33548403854669,0.050021376500759,AZ,2023-04-28,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
154,0.798057391753959,0.053933775821968,AZ,2023-04-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
155,0.925121924487398,0.1914904691197305,AZ,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
156,3.70542381158862,0.1247592922598885,AZ,2023-05-01,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
157,2.21996648204348,0.201864863711117,AZ,2023-05-02,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
158,2.78968295295884,0.156019625968073,AZ,2023-05-03,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1
159,2.84166879707814,0.1243459130779345,AZ,2023-05-04,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
160,0.98111884798212,0.2359967744483415,AZ,2023-05-05,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1
161,1.69748255128866,0.091175317351241,AZ,2023-05-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
162,2.86626092672751,0.301226466590591,AZ,2023-05-07,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1
163,2.61515464215485,0.2667687535739985,AZ,2023-05-08,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0
164,7.95264213293227,0.162846310454357,AZ,2023-05-09,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
165,4.65471402823833,0.184882334149515,AZ,2023-05-10,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
166,0.431276551785788,0.1390206848566635,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
167,1.79373683255489,0.2279911108978245,AZ,2023-05-12,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1
168,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,2.6109366405554,0.165636205533666,CA,2023-04-02,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
170,3.23878928519608,0.1551365741853295,CA,2023-04-03,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
171,3.09158135834937,0.0838097416085755,CA,2023-04-04,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
172,3.37031167938975,0.161745168617228,CA,2023-04-05,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0
173,5.45155606486775,0.2000340502395655,CA,2023-04-06,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
174,2.61076853790146,0.144539729370668,CA,2023-04-07,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
175,3.43901249111557,0.1326754269548535,CA,2023-04-08,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0
176,0.879706338162368,0.0732920168059085,CA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,5.84613702742559,0.1885167137547105,CA,2023-04-10,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
178,4.6309082876785,0.1088496803880555,CA,2023-04-11,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0
179,4.7752795042823,0.2094581526489345,CA,2023-04-12,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0
180,2.85363963213195,0.144741590766776,CA,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
181,7.28037416950729,0.084094893720198,CA,2023-04-14,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0
182,3.60315242778312,0.1510124192101105,CA,2023-04-15,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
183,2.29704760110877,0.1468937139835355,CA,2023-04-16,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0
184,4.00830802814053,0.1500951200574495,CA,2023-04-17,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0
185,3.09232497817387,0.1319331498945925,CA,2023-04-18,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
186,2.52808281629458,0.210620200334686,CA,2023-04-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0
187,2.28133425550525,0.206121615676466,CA,2023-04-20,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
188,6.50793925403593,0.090901020679402,CA,2023-04-21,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
189,4.22581222229532,0.3138002227013785,CA,2023-04-22,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1
190,2.0072646139862,0.26982347796153,CA,2023-04-23,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
191,3.59185473832471,0.1746069424310585,CA,2023-04-24,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
192,4.10134631847906,0.240066120569473,CA,2023-04-25,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
193,8.08018770430163,0.154234928977281,CA,2023-04-26,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
194,7.52113477025204,0.1828192652650075,CA,2023-04-27,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0
195,6.44002553653753,0.198415060295705,CA,2023-04-28,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0
196,4.65032260077608,0.2815592867016285,CA,2023-04-29,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
197,4.01268935080633,0.2075184380352025,CA,2023-04-30,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
198,4.81527104480803,0.25473539655617,CA,2023-05-01,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0
199,6.78341327440118,0.2873599799511015,CA,2023-05-02,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
200,8.37163324970943,0.2314634203738645,CA,2023-05-03,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0
201,2.56206671230255,0.2499498719754175,CA,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
