...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI
259,0.0880664190238782,0.003305995945702115,CT,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
260,0.0873129700799888,0.003133619941216155,CT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
261,0.103844209533803,0.002972568051791685,CT,2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
262,0.192027110941636,0.002822050641970755,CT,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
263,0.0737492718177438,0.00268133931821636,CT,2023-02-22,1,1,1,1,1,1,1,0,1,0,1,1
264,0.768184030043308,0.132006658756317,CT,2023-02-23,1,0,1,1,1,1,1,0,1,0,1,1
265,1.00764671735556,0.158025468623838,CT,2023-02-24,1,1,0,1,1,1,1,0,0,1,1,1
266,0.00408300425431384,0.002311572212658525,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
267,0.0843671973981588,0.00220385656468845,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
268,1.05154597116914,0.1359979802215095,CT,2023-02-27,1,1,1,1,0,1,1,1,1,0,0,1
269,0.918488242959773,0.080199075605065,CT,2023-02-28,1,1,1,1,0,1,1,1,1,0,0,1
270,1.00829751241763,0.136209224963536,CT,2023-03-01,1,1,0,1,1,1,1,1,0,0,1,1
271,0.0219542587558994,0.001837828071604105,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
272,1.12769083934294,0.3098898074991765,CT,2023-03-03,1,0,1,0,1,1,1,0,1,0,1,1
273,0.0104519171403101,0.001688168818442015,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
274,0.0175590057368694,0.001620497707129765,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
275,0.0581992498471861,0.001557219229541865,CT,2023-03-06,1,1,1,1,1,1,1,0,1,0,1,1
276,1.80492532667094,0.235709482356604,CT,2023-03-07,1,0,1,0,1,0,1,0,1,0,1,0
277,1.04469879184095,0.136197781186009,CT,2023-03-08,0,1,1,1,1,1,0,1,1,0,1,1
278,0.0923033440820785,0.00139129874065618,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
279,0.0262912437699344,0.00134325868485914,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
280,0.0250614252942078,0.00129855161492255,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
281,0.00670937513670077,0.00125702758961159,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
282,1.1162210460096,0.1904386064009305,CT,2023-03-13,0,1,1,0,1,1,0,1,1,0,1,1
283,0.106771560561381,0.001183028357324665,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
284,1.882659880159,0.2376674121569055,CT,2023-03-15,1,0,1,0,0,1,1,0,1,0,0,1
285,1.02527044118922,0.1197911654702815,CT,2023-03-16,1,1,1,1,1,0,1,1,1,0,1,0
286,1.11169064823506,0.159429439857466,CT,2023-03-17,1,1,1,0,0,1,1,1,1,0,0,1
287,0.0304850587151732,0.00106884955200816,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
288,2.28529325925174,0.95034089836536,CT,2023-03-19,1,0,1,0,1,0,1,0,1,0,1,0
289,2.88009867897387,0.2205826963811365,CT,2023-03-20,1,1,1,0,0,0,1,0,1,0,0,0
290,0.0228555253289481,0.00101179903884744,CT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
291,2.20736762420687,0.2384945594492975,CT,2023-03-22,1,0,1,0,1,1,1,0,1,0,1,1
292,1.07551452065453,0.120007549186686,CT,2023-03-23,1,1,1,0,0,1,1,1,1,0,0,1
293,0.0461519009614655,9.804008399604e-4,CT,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
294,1.72042239545064,0.174239000454588,CT,2023-03-25,1,0,1,0,1,0,1,0,1,0,1,0
295,0.977438598048936,0.29991749989069,DC,2023-02-12,1,1,0,1,1,1,1,1,0,0,1,1
296,0.117334111993171,0.00570192028208675,DC,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
297,0.33888450157177,0.00527196881457785,DC,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
298,2.28974659594511,0.2749622104468455,DC,2023-02-15,1,1,0,0,1,0,1,1,0,0,1,0
299,0.918322407536464,0.184787146866849,DC,2023-02-16,0,1,1,1,1,1,0,1,1,0,1,1
300,0.0579967883100097,0.004232806648786125,DC,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,1.06222267042726,0.306945123865911,DC,2023-02-19,0,1,1,0,1,1,0,1,1,0,1,1
303,0.168162752032018,0.00349188702830986,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
304,0.65251840816026,0.1155856977311395,DC,2023-02-21,1,0,1,1,1,1,1,1,1,1,1,1
305,0.804105868696357,0.1176601207003965,DC,2023-02-22,0,1,1,1,1,1,0,1,1,0,1,1
306,0.164166434812941,0.002975330214887805,DC,2023-02-23,1,1,1,1,1,1,1,1,0,0,1,1
307,0.0439611146027511,0.002843926340311325,DC,2023-02-24,1,1,1,1,1,1,1,0,1,0,1,1
308,0.115308895189179,0.00273055212137445,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
309,2.36470742812707,0.277727390251611,DC,2023-02-26,1,0,1,0,0,1,1,0,1,0,0,1
310,0.00665362023577053,0.002553861662619545,DC,2023-02-27,1,1,1,1,1,1,1,1,1,0,1,0
311,0.00625120576803426,0.00248908239764589,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
312,0.238913388457191,0.002439403516142665,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
313,1.5995345642892,0.3101239989546355,DC,2023-03-02,1,0,1,0,0,1,1,0,1,0,0,1
314,0.0266699209189669,0.002384870170027205,DC,2023-03-03,1,1,1,1,1,1,1,1,1,0,0,1
315,0.122097487495848,0.00238038353956976,DC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
316,2.24746876631057,0.46505790485910953,DC,2023-03-05,1,1,0,0,1,1,1,1,0,0,1,1
317,0.239557916662339,0.00241993833658179,DC,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
318,0.136067252837159,0.002466123817171825,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
319,0.09813115904709,0.00253198314972294,DC,2023-03-08,1,1,1,1,1,1,1,1,0,0,0,1
320,0.0295160049854216,0.002619640785510145,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
321,0.0328585992300514,0.00273177594606649,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
322,1.2534873990227,0.92291146314565,DC,2023-03-11,1,1,0,0,1,1,1,1,0,0,1,1
323,1.11889791026315,0.462113230246774,DC,2023-03-12,1,1,0,0,1,1,1,1,0,0,1,1
324,0.178492774337067,0.003252443750220075,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
325,1.00615605094391,0.3073819667782645,DC,2023-03-14,0,1,1,1,1,1,0,1,1,0,1,1
326,0.149499122352796,0.003806911149122255,DC,2023-03-15,1,1,1,1,1,1,1,1,1,0,0,1
327,0.019939293958339,0.004168968926004075,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
328,0.071455919709577,0.004601362258078115,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
329,0.843576594461127,0.1816539299090635,DC,2023-03-18,1,0,1,1,1,1,1,0,1,1,0,1
330,0.140705569929693,0.0057310751553128,DC,2023-03-19,1,1,1,1,1,1,1,1,1,0,0,1
331,0.872184631267292,0.1804722844631515,DC,2023-03-20,1,0,1,1,1,1,1,0,1,0,1,1
332,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.02761914661248,0.447584403365454,DC,2023-03-22,1,1,1,1,1,0,1,1,1,1,0,0
334,0.0460671581966579,0.00957715374373475,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
335,0.224966993787419,0.01101450398724525,DC,2023-03-24,1,1,1,1,1,1,1,1,1,0,0,1
336,0.952329417322485,0.2962391192249385,DC,2023-03-25,1,1,0,1,1,1,1,1,0,0,1,1
337,NA,NA,DE,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.0168918876532267,0.002868631620585885,DE,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
339,0.129314446477294,0.002521409144374535,DE,2023-02-14,1,1,1,1,1,1,1,0,1,0,1,1
340,2.37366584385454,0.60707563284925,DE,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,1
341,0.426166539276786,0.001953054674244995,DE,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
342,0.514753442681752,0.0723702112849045,DE,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
343,0.011482226994765,0.0015192898082887,DE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
344,1.08375402549791,0.310706732237795,DE,2023-02-19,1,0,1,0,1,1,1,0,1,0,1,1
345,0.0654430143679648,0.00118814548112238,DE,2023-02-20,1,1,1,1,1,1,1,1,1,0,0,1
346,0.0223249105800978,0.001053175007981575,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
347,0.00324059966733144,9.351845978899e-4,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
348,0.0769838536730174,8.3201431334979e-4,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
349,0.030836959638601,7.4178074881891e-4,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
350,0.0163634226920276,6.62842440293685e-4,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
351,0.00172108376722863,5.9376944548418e-4,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
352,0.00165758557816899,5.3331663655656e-4,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
353,0.743305025878274,0.0962442938549005,DE,2023-02-28,1,0,1,1,1,1,1,0,1,0,1,1
354,0.0539929169976159,4.3407759246556e-4,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
355,0.0150743136862231,3.93528741108455e-4,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
356,3.70184327739688,0.418857532840515,DE,2023-03-03,1,1,0,0,1,1,1,1,0,0,1,1
357,0.0111735054995449,3.2699664431785e-4,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
358,1.26180585601007,0.483869025755058,DE,2023-03-05,1,0,1,0,1,1,1,0,1,0,1,1
359,1.60776652870461,0.162524438599319,DE,2023-03-06,1,0,1,0,1,0,1,0,1,0,1,0
360,0.101430834115026,2.55501480005245e-4,DE,2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
361,1.1693083593256,0.245040425169466,DE,2023-03-08,0,1,1,0,1,1,0,1,1,0,1,1
362,0.00760611875097247,2.21959957569e-4,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
363,0.0809094817112322,2.085233029409e-4,DE,2023-03-10,1,1,1,1,1,1,1,0,1,0,1,1
364,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0101536648467304,1.79036303466435e-4,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
367,0.00262319645343004,1.7230816471799e-4,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
368,0.0109116592806976,1.6694908963218e-4,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
369,1.32516845394146,0.98295020077487,DE,2023-03-16,1,1,1,0,1,0,1,1,1,0,1,0
370,0.971495940227885,0.195826246979298,DE,2023-03-17,1,0,1,0,1,1,1,0,1,0,1,1
371,0.0161814953408807,1.58532935434815e-4,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
372,0.0595912385394403,1.58232192798525e-4,DE,2023-03-19,1,1,1,1,1,1,1,1,1,0,0,1
373,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.023656271072793,1.6161697456645e-4,DE,2023-03-21,1,1,1,1,1,1,1,1,1,0,0,1
375,0.0426083079193076,1.65506940405175e-4,DE,2023-03-22,1,1,1,1,1,1,1,0,1,0,0,1
376,1.02815677853047,0.196650711331966,DE,2023-03-23,0,1,1,1,1,1,0,1,1,1,0,1
377,0.923276675850113,0.2440289261963615,DE,2023-03-24,1,1,1,1,0,1,1,1,1,0,0,1
378,0.0353045972081741,1.88277476433715e-4,DE,2023-03-25,1,1,1,1,1,1,1,1,1,0,0,1
379,3.32370745071219,0.181313451973837,FL,2023-02-12,1,0,1,1,1,1,1,0,0,0,1,1
380,7.09364648304486,0.216896490860983,FL,2023-02-13,1,0,1,0,1,1,0,0,0,0,0,0
381,2.6614367288291,0.157810380374067,FL,2023-02-14,1,1,0,1,1,1,0,1,0,0,0,0
382,1.75572752279493,0.1519658022126925,FL,2023-02-15,1,1,1,1,1,1,0,0,0,0,1,0
383,3.61486514172273,0.162591179220009,FL,2023-02-16,0,1,0,1,1,1,0,0,0,0,1,0
384,2.78423468511759,0.1595806582204055,FL,2023-02-17,0,1,0,1,1,1,0,1,0,0,1,0
385,2.22542590452018,0.1200750961994945,FL,2023-02-18,0,1,1,1,1,1,0,0,0,0,0,1
386,1.32030439517188,0.131988346547938,FL,2023-02-19,1,1,1,1,1,1,1,0,0,0,0,0
387,2.95139998292727,0.1290480586589675,FL,2023-02-20,1,1,0,1,1,1,0,0,0,0,0,0
388,3.46716007543507,0.163464781067278,FL,2023-02-21,0,0,1,1,1,1,0,0,0,0,1,1
389,3.40393602472937,0.106465583443354,FL,2023-02-22,0,0,1,1,1,1,0,0,0,0,1,0
390,4.05230633961659,0.1038035960800265,FL,2023-02-23,1,0,1,1,1,0,0,0,0,0,0,0
391,2.31506908703813,0.105741732562303,FL,2023-02-24,1,1,1,1,0,1,0,0,1,0,0,0
392,2.04776519416779,0.080833674822819,FL,2023-02-25,1,1,1,1,1,1,1,0,0,0,1,1
393,2.57410854895338,0.0729518470600835,FL,2023-02-26,1,1,1,0,1,1,1,0,0,0,0,1
394,2.33363374614376,0.1231507445362845,FL,2023-02-27,1,1,0,1,1,1,1,0,0,0,0,0
395,3.10848317864864,0.090249174855395,FL,2023-02-28,0,0,1,1,1,1,0,0,1,0,0,0
396,2.62242115951331,0.134114337583849,FL,2023-03-01,1,1,1,1,1,1,0,0,1,0,0,1
397,1.89478116201637,0.0792796986772065,FL,2023-03-02,1,1,1,1,1,1,1,0,0,0,0,0
398,4.03908216954167,0.0655081768302065,FL,2023-03-03,1,0,1,0,0,1,1,0,1,0,0,1
399,1.29381589831326,0.090042026791006,FL,2023-03-04,1,1,1,1,1,1,1,0,1,0,1,0
400,1.23185729281903,0.0972012530509305,FL,2023-03-05,1,1,1,1,1,1,1,0,1,0,1,0
401,3.32533603571305,0.1420590455332895,FL,2023-03-06,1,1,0,0,0,1,1,0,0,0,0,0
402,1.94069375296787,0.103423058513555,FL,2023-03-07,1,1,1,1,1,1,0,0,0,1,0,0
403,2.54716239894957,0.0927439758581175,FL,2023-03-08,1,0,1,1,0,0,0,1,0,1,0,0
404,2.68563662415665,0.111028976671953,FL,2023-03-09,1,1,0,1,1,1,1,0,0,0,1,1
405,3.44333635560301,0.146978690423583,FL,2023-03-10,1,1,0,0,1,1,1,0,0,0,0,1
406,1.8866481118092,0.1439659916544555,FL,2023-03-11,0,1,1,1,1,0,0,1,1,0,0,0
407,1.18549292998162,0.0549716754902815,FL,2023-03-12,0,1,1,1,1,1,1,0,1,0,1,1
408,2.96315089015512,0.147128134786305,FL,2023-03-13,1,1,0,0,1,1,1,0,0,0,0,1
409,1.52118357226484,0.107946514152622,FL,2023-03-14,1,1,1,1,1,0,1,0,0,0,1,1
410,2.44999352497837,0.1172667295107235,FL,2023-03-15,1,1,0,1,0,1,1,0,0,0,0,1
411,2.46752415244047,0.0485077362670098,FL,2023-03-16,1,0,0,0,1,1,1,1,0,0,1,1
412,3.71217763577854,0.176743013468593,FL,2023-03-17,1,1,1,0,0,1,1,0,0,0,0,1
413,1.5600723794282,0.0420371080681279,FL,2023-03-18,1,0,1,1,1,1,1,1,1,0,0,1
414,2.14684183036181,0.1403361003049905,FL,2023-03-19,0,1,0,1,1,0,0,1,0,0,1,0
415,1.92084228665486,0.127888989686455,FL,2023-03-20,1,1,1,1,0,1,1,0,1,0,0,0
416,3.37714874877004,0.1410993517698055,FL,2023-03-21,1,0,0,1,0,1,0,0,0,0,0,1
417,3.73711405992977,0.0383621338353481,FL,2023-03-22,1,0,1,0,1,1,1,0,1,0,0,1
418,3.60267727725748,0.1470079306754855,FL,2023-03-23,1,0,0,1,0,1,1,0,0,0,0,0
419,2.29830294786229,0.1263677054690915,FL,2023-03-24,1,1,0,1,1,1,1,0,0,0,0,0
420,4.90460075581747,0.2491524189002705,FL,2023-03-25,0,1,0,0,0,0,0,0,0,0,0,0
421,2.22159922842192,0.290135125561814,GA,2023-02-12,1,1,0,0,1,1,0,0,0,0,1,0
422,1.0750052877739,0.1377665711689345,GA,2023-02-13,1,1,1,1,1,1,1,0,1,0,1,1
423,2.00238125777091,0.2373726060835435,GA,2023-02-14,1,1,1,1,1,0,1,0,1,0,0,0
424,1.1105195283289,0.146689352467982,GA,2023-02-15,1,1,1,1,1,1,1,0,0,0,1,1
425,1.54454849275492,0.184318722844283,GA,2023-02-16,1,1,1,1,1,1,1,0,0,0,1,1
426,1.78070340524824,0.2265022110862035,GA,2023-02-17,1,1,1,1,1,0,0,0,0,0,1,0
427,1.39903609210877,0.363501159834696,GA,2023-02-18,1,0,1,0,1,1,1,0,1,0,1,1
428,1.09868048874563,0.1060169406739875,GA,2023-02-19,0,1,1,1,1,1,0,0,1,1,1,1
429,1.1515408083797,0.120385742709243,GA,2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
430,2.81605917006737,0.2199967363980195,GA,2023-02-21,1,0,1,0,1,1,1,0,1,0,1,1
431,1.98541171617002,0.1917006591780915,GA,2023-02-22,1,1,1,0,1,0,1,0,0,1,1,1
432,1.75645799380711,0.221405231328766,GA,2023-02-23,1,0,1,0,1,0,1,0,1,0,1,0
433,2.43322283647461,0.261630953208941,GA,2023-02-24,1,0,1,0,1,0,1,0,0,0,1,0
434,1.51510520125578,0.01492726501568005,GA,2023-02-25,1,1,1,0,1,1,1,1,1,1,1,1
435,1.03882873029982,0.1943326323831195,GA,2023-02-26,0,1,1,1,1,1,0,0,1,0,1,1
436,1.08839704062569,0.0791575479746875,GA,2023-02-27,1,1,1,1,0,1,1,0,0,0,0,1
437,0.401962114459799,0.090823691096548,GA,2023-02-28,1,1,1,1,1,1,1,0,1,0,1,1
438,2.34828999557755,0.288664489503157,GA,2023-03-01,1,0,0,0,1,0,1,0,0,0,1,0
439,0.250575941469676,0.00944652072037785,GA,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
440,0.436825756417829,0.0908128029250855,GA,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
441,0.584821293288644,0.146190095506677,GA,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
442,2.37402697449707,0.32772453918144,GA,2023-03-05,1,0,1,0,1,0,1,0,1,0,1,0
443,3.45987996908664,0.504128864986665,GA,2023-03-06,0,0,1,0,0,1,0,0,1,0,0,1
444,6.54051655220206,0.2768767147553205,GA,2023-03-07,1,0,1,0,1,1,1,0,1,0,1,0
445,2.39679983021284,0.203465551642517,GA,2023-03-08,1,0,1,0,1,1,1,0,1,0,1,1
446,0.302345586930761,0.00521480368189005,GA,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
447,0.165499722844391,0.004824097846104215,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
448,0.92674416086073,0.2229429545534915,GA,2023-03-11,1,0,1,0,1,1,1,0,1,0,1,1
449,1.92326142855124,0.3705197173379935,GA,2023-03-12,1,1,1,0,0,0,1,1,1,0,0,0
450,1.0370759552898,0.1872160511171155,GA,2023-03-13,1,1,1,1,1,0,1,1,1,0,1,0
451,0.0352172639161663,0.00362996028327809,GA,2023-03-14,1,1,1,1,1,1,1,0,1,0,1,1
452,1.54299896615019,0.1452344705795475,GA,2023-03-15,0,1,1,0,0,1,0,1,1,0,0,0
453,0.113903697650723,0.003217933574694775,GA,2023-03-16,1,1,1,1,1,1,1,0,1,0,1,1
454,2.90995735300905,0.349887276587234,GA,2023-03-17,1,1,1,0,0,0,1,1,1,0,0,0
455,0.16893134692147,0.00291151243196797,GA,2023-03-18,1,1,1,1,1,1,1,0,1,0,1,1
456,0.106735168986286,0.00279620498385961,GA,2023-03-19,1,1,1,1,1,1,1,0,1,0,1,1
457,0.254762816686363,0.00270630789638441,GA,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
458,0.823032730037915,0.1035136847390025,GA,2023-03-21,1,0,1,1,1,1,1,0,1,0,1,1
459,1.75859489748168,0.1425089708981565,GA,2023-03-22,1,0,1,0,1,1,1,0,1,0,1,1
460,0.12177396849229,0.002602365800317145,GA,2023-03-23,1,1,1,1,1,1,1,1,1,0,1,0
461,1.05609084016001,0.157488798201321,GA,2023-03-24,1,1,1,1,1,0,1,1,0,1,1,0
462,0.0514006733931175,0.00270216133406558,GA,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.214473024365089,0.173277848853262,HI,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
465,NA,NA,HI,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,1.24224038092025,0.3786059779797475,HI,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,1
467,0.553794974285803,0.1584634241557125,HI,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
468,0.198818245917371,0.1541982810425765,HI,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
469,0.186649136204422,0.1502539603000595,HI,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
470,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,0.168341080984418,0.1350212284568055,HI,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
475,0.321582231404226,0.23205959284971,HI,2023-02-24,1,1,1,1,1,1,1,0,1,0,1,1
476,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.415954753482166,0.125492997268338,HI,2023-03-01,1,1,1,1,1,1,1,0,1,0,1,1
481,2.6154060991162,0.124727179825507,HI,2023-03-02,1,0,1,0,1,1,0,0,1,0,1,1
482,0.41084082454662,0.2057601993134835,HI,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
483,0.682382459346618,0.1238421268563335,HI,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
484,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.147727108122234,0.124502773687059,HI,2023-03-08,1,1,1,1,1,1,1,1,1,0,0,1
488,0.392068322037756,0.125144416834728,HI,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,1
489,0.15556750810969,0.125967000432245,HI,2023-03-10,1,1,1,1,1,1,1,0,1,0,1,1
490,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.397999805826345,0.128136223862278,HI,2023-03-12,1,1,1,1,1,1,1,0,1,0,1,1
492,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.159577934928239,0.1326284865377205,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
495,1.05254249324439,0.274233691101303,HI,2023-03-16,1,1,1,1,0,1,0,0,1,0,1,1
496,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,1.27710591550921,0.1407076707430505,HI,2023-03-19,1,1,1,0,1,1,1,0,1,0,0,1
499,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.429594814761543,0.145527543110189,HI,2023-03-21,1,1,1,1,1,1,1,0,1,0,0,1
501,0.726417214069226,0.1481046475157705,HI,2023-03-22,1,1,1,1,1,1,1,1,1,0,0,1
502,1.70368587562963,0.2257586886922035,HI,2023-03-23,1,1,1,1,0,1,1,0,1,0,0,1
503,0.197402165584027,0.153543656685461,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
504,2.1199119022803,0.284625978667463,HI,2023-03-25,1,1,1,1,0,1,1,0,0,0,0,1
505,1.24598557634532,0.2039078932915665,IA,2023-02-12,1,1,1,1,1,0,0,1,1,0,0,0
506,1.02881540731792,0.2094889904988775,IA,2023-02-13,1,1,1,1,1,1,1,0,1,0,0,0
507,2.00599543173755,0.1505665707012535,IA,2023-02-14,1,0,1,1,0,1,1,0,1,0,0,0
508,1.12571552579715,0.1962376959595155,IA,2023-02-15,1,1,1,1,0,1,1,0,1,0,0,1
509,2.06355401561243,0.351460116453328,IA,2023-02-16,1,1,1,0,1,0,1,0,1,0,0,0
510,2.28641584647448,0.272317265187187,IA,2023-02-17,1,0,1,0,1,1,0,0,1,1,0,1
511,1.49749571018438,0.287370146240252,IA,2023-02-18,0,1,1,0,1,1,1,0,1,0,0,1
512,0.453919471854239,0.1292647353405735,IA,2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
513,1.10726358947587,0.1453696201154435,IA,2023-02-20,1,1,0,1,1,1,1,0,0,0,1,1
514,1.86749385562531,0.171135544998388,IA,2023-02-21,1,1,1,1,0,1,1,0,1,0,0,1
515,0.836768707927971,0.0924939953938875,IA,2023-02-22,1,1,1,1,1,1,1,0,1,0,1,0
516,1.18554033413177,0.1546942651799775,IA,2023-02-23,1,1,1,1,1,0,1,0,1,0,1,0
517,1.06011714675292,0.42630290575293,IA,2023-02-24,1,1,0,1,1,1,1,1,1,1,1,1
518,2.04710951724899,0.350807245037718,IA,2023-02-25,0,0,1,0,1,1,1,0,1,0,1,1
519,1.03814965959555,0.1972290523176135,IA,2023-02-26,0,1,1,1,1,1,0,0,1,0,1,1
