...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
107,3.13742682969683,0.1229713520647455,AR,2022-12-26,1,1,1,0,1,1,1,1,0,0,0,1,0,1
108,1.02067849132242,0.30240475339931,AR,2022-12-27,1,1,1,1,1,1,1,1,0,0,1,1,0,1
109,0.893441430045744,0.2764147177047555,AR,2022-12-28,1,1,1,1,1,1,1,1,0,0,0,1,0,1
110,5.73303591586549,0.390290669099679,AR,2022-12-29,1,0,1,0,1,1,1,1,0,1,0,1,0,0
111,1.9920061466054,0.212449793834145,AR,2022-12-30,1,1,1,1,1,0,1,1,0,0,0,1,0,1
112,0.746635415296047,0.29971368849431,AR,2022-12-31,1,1,1,1,1,1,1,1,0,0,0,1,0,1
113,0.0942900304392168,0.063023893991474,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1
114,0.867705592752937,0.132101395324587,AR,2023-01-02,1,1,1,1,1,1,1,1,0,0,0,1,0,1
115,1.86989970586821,0.238253924739898,AR,2023-01-03,1,0,1,1,1,1,1,1,0,0,0,1,0,1
116,2.8851589211586,0.2144132033340875,AR,2023-01-04,1,1,0,1,1,1,0,1,0,0,0,1,0,0
117,3.65203721882811,0.336600273470049,AR,2023-01-05,0,1,1,0,1,1,0,0,1,0,0,1,0,0
118,1.2885002221723,0.293386710991419,AR,2023-01-06,1,1,0,1,1,1,1,1,0,0,0,1,0,1
119,0.588112873656046,0.178345871641977,AR,2023-01-07,1,1,1,1,1,1,1,1,0,0,0,1,0,1
120,0.828840391174025,0.0616570484116065,AR,2023-01-08,1,1,1,0,1,1,1,1,1,1,0,1,0,1
121,3.84777358723889,0.3292595578694225,AR,2023-01-09,0,0,1,0,1,0,1,0,0,0,0,1,0,1
122,2.47658052759352,0.2249950605799825,AR,2023-01-10,1,1,1,1,0,1,1,1,0,1,0,0,0,1
123,2.52487213692023,0.239519328113875,AR,2023-01-11,0,1,1,1,1,1,1,0,0,0,0,1,0,1
124,2.37541222888039,0.291896577314012,AR,2023-01-12,0,1,1,1,1,1,1,0,0,0,0,1,0,1
125,1.68257032102441,0.275349089536313,AR,2023-01-13,1,1,1,1,1,1,0,1,1,1,0,1,0,0
126,1.26954009146627,0.491565196328683,AR,2023-01-14,1,0,1,1,0,1,1,1,0,1,0,0,0,1
127,2.23980014191178,0.2856486593719025,AZ,2022-12-04,1,1,0,1,1,1,1,0,0,0,0,1,0,0
128,6.4543828018349,0.302584579229648,AZ,2022-12-05,1,0,1,0,1,1,1,0,0,0,0,0,1,0
129,3.24343617516082,0.285505204237148,AZ,2022-12-06,1,1,0,1,1,1,1,0,0,0,0,0,1,1
130,3.1604820268926,0.2579249768738335,AZ,2022-12-07,1,1,0,1,1,0,1,1,0,1,0,1,0,0
131,3.55448145075353,0.251315643776891,AZ,2022-12-08,1,0,1,0,1,1,0,1,0,0,0,0,1,1
132,2.46712659180989,0.2648995015617235,AZ,2022-12-09,0,1,1,1,1,0,1,0,0,0,0,0,0,1
133,1.84658865975098,0.2950468783091745,AZ,2022-12-10,1,1,1,1,0,1,1,1,0,0,1,0,0,1
134,4.91446970783532,0.2248896295447055,AZ,2022-12-11,1,0,1,0,1,1,0,1,0,0,0,0,0,0
135,3.37748723529533,0.2875366835470935,AZ,2022-12-12,1,1,1,1,0,1,0,1,1,0,0,0,1,0
136,3.07706818124166,0.2739211769600845,AZ,2022-12-13,1,1,0,1,1,1,0,1,0,1,0,0,1,0
137,2.81929461084809,0.2413662629548705,AZ,2022-12-14,1,1,1,1,1,1,1,1,0,0,0,0,0,1
138,2.18137071717682,0.260307551750548,AZ,2022-12-15,1,1,1,1,1,0,1,1,0,0,0,0,0,0
139,2.19769145082392,0.237698337119259,AZ,2022-12-16,1,1,0,1,1,1,1,1,0,0,0,0,1,0
140,1.54550775742538,0.292148044627605,AZ,2022-12-17,1,1,0,1,1,1,1,1,0,1,1,0,1,1
141,1.65415056391285,0.219595066965433,AZ,2022-12-18,1,1,1,1,1,1,0,1,1,1,0,1,1,0
142,3.31724617842763,0.243908017422586,AZ,2022-12-19,1,1,1,1,1,1,1,0,0,0,0,1,0,0
143,3.0526628242972,0.281034165806122,AZ,2022-12-20,1,0,0,1,1,1,1,1,0,0,0,0,1,0
144,2.6233315369645,0.2739267083530605,AZ,2022-12-21,1,0,0,1,1,1,1,1,0,0,0,0,0,1
145,3.44393450364481,0.218057236409429,AZ,2022-12-22,1,0,0,0,1,0,1,1,1,0,0,1,0,1
146,1.70524875619963,0.2467664818182795,AZ,2022-12-23,1,1,1,1,0,1,0,1,0,0,0,0,1,0
147,0.662075553357672,0.232039840323779,AZ,2022-12-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
148,0.108048433352749,0.087367995577136,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,2.42869082734464,0.243640557956654,AZ,2022-12-26,1,1,1,1,1,1,1,1,1,1,0,0,0,0
150,5.08954576169318,0.209316353815305,AZ,2022-12-27,1,1,1,0,1,1,1,1,0,0,0,1,0,1
151,2.30132934276808,0.2844669578836025,AZ,2022-12-28,1,1,0,1,1,0,1,1,0,1,0,0,0,1
152,2.12569655603305,0.2818883302355705,AZ,2022-12-29,1,1,0,1,1,0,0,1,0,1,0,0,0,1
153,3.08240382515646,0.2781657901784435,AZ,2022-12-30,1,0,1,1,0,0,1,1,0,0,0,0,0,1
154,1.24688485672272,0.245456796470983,AZ,2022-12-31,1,1,1,1,1,1,1,1,0,1,1,0,0,1
155,1.14672986895215,0.0882710923122545,AZ,2023-01-01,1,1,1,0,1,1,1,1,0,1,0,1,1,1
156,3.90196840733732,0.274790276479888,AZ,2023-01-02,1,1,1,1,0,0,1,1,0,1,0,0,0,0
157,2.61819477472146,0.2510360744532235,AZ,2023-01-03,1,1,1,1,1,1,1,1,0,0,0,0,0,0
158,2.79884201361445,0.2488587646366275,AZ,2023-01-04,1,1,1,1,1,0,1,1,1,0,0,1,0,0
159,1.59601940301319,0.2444450852306965,AZ,2023-01-05,1,1,1,1,1,1,1,1,0,0,0,0,1,0
160,3.04997754517025,0.2115370449195155,AZ,2023-01-06,1,1,0,0,0,1,1,1,0,0,1,0,1,1
161,0.762496817260206,0.1741130788118855,AZ,2023-01-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
162,1.34294703544116,0.2585651961602295,AZ,2023-01-08,1,1,1,1,1,0,1,1,1,1,0,1,0,1
163,7.65312330851849,0.3183078254547235,AZ,2023-01-09,1,1,0,1,0,0,1,1,0,0,0,0,0,0
164,2.97470098916738,0.23513992849327,AZ,2023-01-10,1,0,1,1,1,1,1,1,0,0,0,1,0,0
165,2.04533158467394,0.29529825295166,AZ,2023-01-11,1,1,1,1,1,1,1,1,1,0,0,1,0,1
166,2.39800347223711,0.3328642988794855,AZ,2023-01-12,1,1,1,1,1,0,1,1,0,1,0,1,0,1
167,2.02059933587952,0.359417382762552,AZ,2023-01-13,1,1,1,1,1,0,1,1,0,0,0,0,0,1
168,2.03293305311066,0.3630799404273745,AZ,2023-01-14,1,1,1,1,0,0,1,1,0,0,1,1,0,1
169,6.75972957654432,0.2718582100173705,CA,2022-12-04,1,1,1,1,0,1,1,0,0,0,0,0,0,1
170,13.7865316363691,0.257973924567769,CA,2022-12-05,0,1,1,1,1,1,0,0,0,0,0,0,1,0
171,8.68799938989577,0.245985436469432,CA,2022-12-06,1,1,1,1,1,1,1,0,1,0,0,0,1,0
172,12.8722830070972,0.2608810011339765,CA,2022-12-07,1,1,0,1,0,1,1,0,0,0,0,0,0,0
173,15.267329380106201,0.236582194516939,CA,2022-12-08,0,1,0,0,1,1,0,0,0,0,0,0,0,0
174,19.2670224342712,0.222868582456075,CA,2022-12-09,1,0,1,0,1,1,1,0,0,0,0,0,0,0
175,15.4704002763257,0.2696969158964835,CA,2022-12-10,1,0,1,1,1,1,1,0,0,0,0,0,0,1
176,8.44721498109879,0.241920098616274,CA,2022-12-11,1,1,1,1,1,1,1,1,0,0,0,0,0,0
177,11.6304011625901,0.2307629155874875,CA,2022-12-12,1,0,1,0,1,1,1,0,0,0,0,0,0,0
178,10.046049298989,0.2443847028994485,CA,2022-12-13,1,1,1,1,1,0,1,1,0,0,0,0,0,0
179,10.4200695178451,0.2764470819530365,CA,2022-12-14,0,1,1,0,1,0,1,0,1,0,0,0,0,0
180,14.6335887419967,0.2269892799194475,CA,2022-12-15,1,0,1,0,1,1,1,0,0,0,0,1,0,0
181,5.90282809631661,0.234244524929305,CA,2022-12-16,1,1,1,1,1,1,1,0,0,0,0,0,0,0
182,6.37863183427553,0.249386354274776,CA,2022-12-17,1,0,1,1,1,0,1,0,0,0,0,0,0,0
183,12.6302554685518,0.2018197465130845,CA,2022-12-18,1,1,1,0,1,0,1,0,0,0,0,0,0,0
184,12.0060684626272,0.2234481496558305,CA,2022-12-19,0,1,1,0,1,1,1,0,0,0,0,0,0,0
185,22.2946612561587,0.186513917958706,CA,2022-12-20,1,0,1,0,1,1,1,0,0,0,0,0,0,0
186,10.6185268778833,0.2236276614091685,CA,2022-12-21,1,1,0,1,1,1,1,0,0,0,0,0,0,0
187,10.7118531405157,0.2435311553882295,CA,2022-12-22,1,1,1,1,1,1,0,0,0,0,0,0,0,0
188,19.6982602137975,0.219156451623647,CA,2022-12-23,1,1,1,0,0,1,1,0,0,0,0,0,0,0
189,10.3630711849999,0.244630217140614,CA,2022-12-24,1,0,0,1,1,1,0,1,0,0,0,0,0,0
190,0.508759582058427,0.077570450257383,CA,2022-12-25,1,1,1,1,1,1,1,1,1,0,0,1,1,1
191,21.669940863706,0.236695272224136,CA,2022-12-26,1,0,1,1,1,1,0,0,0,0,0,0,0,0
192,19.6017215624363,0.2305656363721935,CA,2022-12-27,1,1,1,0,1,1,1,1,0,0,0,0,0,0
193,27.7518321838191,0.2242637392008165,CA,2022-12-28,1,1,1,0,1,1,1,0,0,0,0,0,0,0
194,16.9519169417098,0.236600331228447,CA,2022-12-29,1,1,1,0,1,1,0,1,0,0,0,0,0,0
195,18.425385396384,0.2585969119568475,CA,2022-12-30,1,1,0,1,1,1,0,1,0,0,0,0,0,0
196,6.94457275969936,0.274315287614035,CA,2022-12-31,1,1,0,1,1,1,1,0,0,0,0,0,0,1
197,1.48141962765427,0.2159450789002115,CA,2023-01-01,1,0,1,1,1,1,1,1,0,0,0,1,0,1
198,25.2583078430288,0.2415085220623895,CA,2023-01-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0
199,17.0055115439128,0.296845631460273,CA,2023-01-03,1,1,1,1,0,1,0,1,0,1,0,0,0,0
200,13.9110210163897,0.2729321802559045,CA,2023-01-04,0,1,1,1,0,1,0,0,0,0,0,0,0,0
201,17.1138162929555,0.2754733555537675,CA,2023-01-05,1,1,1,1,0,1,0,1,0,0,0,0,0,0
202,14.3005679756749,0.2862750412733635,CA,2023-01-06,1,1,1,1,0,1,0,0,0,0,0,0,0,0
203,13.1422948741467,0.2847395156948095,CA,2023-01-07,0,1,0,1,0,1,0,0,1,0,0,0,0,0
204,13.820397581103,0.2785826393588795,CA,2023-01-08,1,1,1,1,0,1,0,1,0,0,0,1,0,0
205,25.3418327513108,0.276634632777571,CA,2023-01-09,1,1,1,1,1,1,1,1,0,0,0,0,0,0
206,20.7783535937222,0.3109695799705595,CA,2023-01-10,0,1,1,1,0,1,1,0,0,0,0,0,0,0
207,26.2808667011716,0.325684530309771,CA,2023-01-11,1,1,1,1,0,1,0,0,0,0,0,0,0,0
208,24.4095533309224,0.3066626945428885,CA,2023-01-12,1,1,1,1,0,1,1,1,0,0,0,0,0,0
209,21.5484352617707,0.3228516680409315,CA,2023-01-13,1,1,1,1,0,1,0,1,1,0,0,0,0,0
210,16.6725276800338,0.315499046913329,CA,2023-01-14,1,1,1,1,0,1,1,1,0,0,0,0,0,0
211,1.13930708470864,0.306976911422747,CO,2022-12-04,1,1,1,1,0,1,1,0,0,0,0,0,1,1
212,1.55748619363612,0.299825011594273,CO,2022-12-05,1,1,1,1,1,1,0,1,0,1,1,1,1,0
213,1.5165468105063,0.207648440520991,CO,2022-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,1.00663369960391,0.2263062593676975,CO,2022-12-07,1,1,1,1,1,1,1,1,0,0,0,1,1,1
215,1.00033795994657,0.3259043745173495,CO,2022-12-08,1,1,1,1,1,1,0,1,1,1,0,0,1,1
216,1.75288047381137,0.358267469909028,CO,2022-12-09,1,0,1,0,1,1,1,1,0,0,0,1,1,1
217,1.10078192953491,0.271289877576456,CO,2022-12-10,1,1,1,1,1,0,1,1,1,0,1,1,0,1
218,2.40584293524391,0.3192423153729715,CO,2022-12-11,1,0,1,0,1,1,1,1,1,0,0,1,1,1
219,1.69987279025958,0.2583151194421995,CO,2022-12-12,1,0,1,1,1,0,0,1,0,0,0,1,0,0
220,2.51033619458862,0.224463434632219,CO,2022-12-13,1,0,0,0,1,1,1,0,0,0,0,1,1,1
221,0.803020797866596,0.268428815795281,CO,2022-12-14,1,1,0,1,1,1,1,1,1,0,0,1,1,1
222,0.649968615878007,0.2264531562762105,CO,2022-12-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
223,6.93125012812339,0.402808705970333,CO,2022-12-16,1,0,1,0,1,1,1,1,0,0,0,1,1,1
224,0.538288973071191,0.247150615937594,CO,2022-12-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
225,0.681040669706882,0.277279173628796,CO,2022-12-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
226,1.61460242843274,0.307472269857667,CO,2022-12-19,1,1,1,1,0,0,0,1,0,1,0,0,0,0
227,1.67231553844514,0.352415151455341,CO,2022-12-20,1,1,1,1,1,0,0,1,0,0,0,0,0,0
228,0.689396919305138,0.227557419538301,CO,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,0.359859034063643,0.27408102773161,CO,2022-12-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
230,2.84867570999836,0.1389314653007365,CO,2022-12-23,1,0,1,0,1,1,1,1,0,1,0,1,1,1
231,0.868819242708914,0.4085961838960425,CO,2022-12-24,1,1,0,1,1,1,1,1,1,0,0,1,1,1
232,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.37662209311359,0.411844184245432,CO,2022-12-26,1,1,0,1,1,0,1,1,0,0,0,0,0,1
234,1.03045976257642,0.2836497842956345,CO,2022-12-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1
235,0.780771594489683,0.1613827812363315,CO,2022-12-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
236,0.874267679604414,0.3162305065275655,CO,2022-12-29,1,1,0,1,1,1,1,1,0,1,1,0,1,1
237,3.36638379824321,0.2882301317671455,CO,2022-12-30,1,0,1,0,1,1,1,1,0,1,0,1,1,1
238,0.981812013552043,0.3472117438530955,CO,2022-12-31,1,1,1,1,1,1,0,1,0,1,0,1,1,1
239,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2.6682577635785,0.283945740691605,CO,2023-01-02,1,0,1,0,0,0,1,1,0,1,0,0,0,0
